,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,n_clusters_best_low,n_clusters_best_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
318,high,403,711,17,macd,48,236,6,45,0.67,166,173,164,190,582,73,177,225,204,26,265,59,221,52,915,577,409,351,624,349,112,95,767,726,568,343,46,95,237,85,394,649,2389,27,404,33,58,170,15,901,14,46,0.73,0.47,42,26,0.9,0.91,0.81,0.8,True,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,-1,True,False
319,HL/2,594,695,18,macds,215,21,6,30,0.48,2154,126,7,131,942,136,89,893,166,198,500,17,161,12,1000,305,319,154,237,304,205,166,173,82,567,741,246,413,89,698,353,914,804,16,752,9,105,149,46,368,11,38,0.32,0.59,9,50,0.99,0.88,0.89,0.81,False,False,False,False,True,True,True,False,True,True,True,False,True,False,False,True,False,-1,True,False
320,HLCC/4,55,815,11,macds,81,100,6,49,0.85,2962,430,25,214,286,179,184,317,50,98,766,248,249,496,767,456,370,127,123,547,352,93,927,902,614,799,506,961,889,938,11,527,2010,23,272,30,85,9,5,907,21,24,0.28,0.62,5,49,0.89,0.98,0.96,0.88,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,-1,True,False
321,HLCC/4,247,866,44,macd,130,7,6,27,0.06,1985,657,153,203,529,177,22,173,129,193,8,8,65,928,640,568,384,264,225,178,244,179,609,332,836,900,991,912,277,907,262,1260,2392,30,55,28,65,183,30,958,3,12,0.22,0.44,29,29,0.91,0.83,0.95,0.91,False,False,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,-1,True,False
322,HLCC/4,449,1225,28,macd,74,8,6,26,0.03,2756,876,24,250,813,93,62,793,45,41,956,103,129,587,479,147,142,72,149,100,397,110,269,879,981,188,375,348,375,784,174,820,1805,24,413,117,1390,137,32,336,3,34,0.61,0.09,5,40,0.94,0.88,0.96,0.92,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,-1,True,False
323,HLCC/4,616,694,32,macd,93,105,2,46,0.04,1504,538,8,75,214,223,17,640,43,11,535,39,29,309,976,845,127,26,993,740,366,330,714,518,670,973,588,223,608,410,34,901,138,3,289,17,54,194,3,96,11,39,0.17,0.17,6,12,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,-1,True,False
324,HL/2,88,497,32,macd,131,220,6,12,0.03,2612,991,37,16,356,242,143,560,192,94,484,244,23,945,747,689,160,59,184,135,352,239,541,771,795,926,377,538,14,722,464,1183,2388,6,519,15,16,169,16,642,35,16,0.75,0.77,36,7,0.8,0.85,0.82,0.9,False,True,True,True,False,True,False,False,False,False,True,False,False,True,True,True,False,-1,True,False
325,HLC/3,443,792,19,macd,244,98,6,42,0.44,1304,965,109,250,116,156,15,673,139,79,534,56,198,310,758,497,494,149,192,434,184,88,986,454,164,695,749,263,534,365,146,888,1427,22,774,34,109,121,34,766,19,1,0.92,0.49,5,3,0.94,0.86,0.86,0.84,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,-1,True,False
326,open,49,586,9,macds,166,78,6,50,0.73,2575,167,75,86,591,18,96,955,159,48,262,222,83,666,781,392,219,11,951,827,437,93,707,903,689,73,137,649,450,103,227,602,1969,4,473,36,89,35,18,859,19,1,0.28,0.77,40,8,0.93,0.81,0.88,0.99,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,-1,True,False
327,OHLC/4,115,196,43,macdh,73,184,6,9,0.09,1791,240,116,78,841,163,67,894,36,122,710,194,9,26,710,528,277,259,171,332,188,120,799,705,905,80,787,587,384,758,417,1278,2423,44,367,11,77,114,10,523,47,41,0.74,0.06,44,37,0.96,0.93,0.81,0.88,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,-1,True,False
328,open,242,1015,20,macd,194,122,6,48,0.2,1971,564,137,4,845,48,150,551,61,157,995,215,109,380,951,544,350,75,133,906,270,126,524,73,324,504,187,736,153,984,481,1232,2091,10,711,30,90,152,46,576,24,47,0.51,0.28,23,25,0.95,0.96,0.83,0.86,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,-1,True,False
329,HLC/3,166,756,43,macd,4,154,6,45,0.93,1668,176,114,150,577,122,208,46,32,177,727,148,148,691,583,797,191,142,998,615,282,195,894,132,412,453,8,524,490,789,335,421,2114,26,206,8,10,196,30,944,29,11,0.28,0.98,2,45,0.94,0.8,0.82,0.92,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,-1,True,False
330,HL/2,98,1016,26,macdh,227,117,6,17,0.25,951,938,8,64,700,226,128,66,169,135,159,35,93,110,760,454,357,73,604,412,219,135,235,962,493,265,749,425,585,709,352,616,711,18,343,37,65,36,15,486,29,12,0.13,0.03,2,14,0.92,0.92,0.98,0.92,False,True,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,-1,True,False
331,HL/2,709,967,16,macds,112,14,6,1,0.31,2891,410,165,185,727,145,60,147,53,180,736,180,86,923,463,430,422,234,945,568,175,118,603,754,74,56,628,955,59,900,427,901,613,49,232,231,1389,129,15,28,42,15,0.03,0.6,35,50,0.92,0.92,0.84,0.81,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,-1,True,False
332,OHLC/4,99,1086,40,macdh,249,11,6,44,0.39,613,297,199,81,734,158,113,664,104,58,916,90,158,106,425,283,255,111,230,133,495,38,885,632,427,791,999,825,131,341,197,1069,200,13,931,32,57,188,13,627,27,5,0.73,0.37,50,22,0.91,0.84,0.84,0.85,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,True,True,-1,True,False
333,close,416,1255,39,macd,35,99,6,23,0.6,1919,705,95,147,98,58,177,742,37,216,78,220,163,938,686,561,156,12,203,75,67,27,949,867,46,905,23,14,271,191,58,686,1130,23,574,34,87,82,37,867,33,38,0.02,0.31,33,18,0.99,0.95,0.83,0.8,True,True,False,True,True,False,True,True,True,False,False,False,True,False,True,False,True,-1,True,False
334,HL/2,468,756,15,macdh,99,127,6,37,0.94,629,719,119,18,827,89,56,758,107,156,468,219,209,994,413,975,400,79,719,717,229,181,744,969,881,497,149,992,528,534,337,1064,1205,22,343,31,34,174,10,776,25,44,0.9,0.82,6,40,0.92,0.93,0.95,0.81,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,-1,True,False
335,high,767,1076,35,macds,16,66,6,14,0.7,764,169,86,15,124,8,216,251,22,38,593,22,94,444,571,374,319,172,89,994,279,129,828,769,498,447,7,703,869,83,446,1092,2305,45,95,34,43,107,42,133,17,5,0.49,0.41,2,49,0.81,0.83,0.95,0.86,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,-1,True,False
336,HL/2,52,648,30,macdh,191,217,6,10,0.36,2936,494,129,26,340,77,118,672,52,178,838,193,215,888,796,391,165,154,787,250,181,111,612,941,615,415,790,889,648,333,60,74,704,32,265,6,34,80,21,282,42,29,0.53,0.73,33,17,0.97,0.93,0.9,0.87,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,-1,True,False
337,HLC/3,767,1020,20,macds,212,220,6,46,0.35,1739,687,186,47,411,49,241,804,227,19,198,88,182,805,786,278,445,164,598,546,153,67,198,890,420,72,83,679,826,201,202,1141,1134,37,758,39,67,137,46,600,15,2,0.62,0.79,9,31,0.89,0.9,0.87,0.86,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,-1,True,False
338,OHLC/4,31,962,5,macd,9,80,6,11,0.61,1091,641,250,111,325,237,209,764,6,116,48,188,117,909,835,477,141,45,727,586,332,181,299,566,15,808,711,559,153,385,444,831,2365,39,448,347,446,106,39,362,20,36,0.4,0.11,20,10,0.95,0.93,0.92,0.94,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,-1,True,False
339,low,150,885,27,macds,52,81,6,32,0.31,437,318,18,77,24,211,37,507,57,225,743,154,78,11,446,369,185,154,165,38,365,256,389,623,737,698,468,997,10,856,213,1211,1246,49,388,4,83,67,7,912,38,42,0.96,0.69,2,20,0.94,0.89,0.88,0.92,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,False,-1,True,False
340,HLC/3,323,836,32,macdh,240,8,6,10,0.42,2377,691,10,246,626,234,137,84,111,64,51,168,176,529,827,686,378,148,769,330,118,86,192,706,559,426,894,535,186,867,130,509,615,24,64,26,103,114,26,190,48,4,0.87,0.28,10,4,0.88,0.82,0.98,0.85,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,-1,True,False
341,OHLC/4,366,500,14,macdh,17,89,6,35,0.1,1880,276,108,232,592,41,2,69,177,26,638,151,239,256,882,777,447,277,933,502,379,232,956,122,272,667,363,254,139,706,463,1033,501,26,609,4,73,150,29,237,46,33,0.94,0.49,29,49,0.94,0.82,0.94,0.93,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,-1,True,False
342,open,648,797,28,macdh,48,116,6,10,0.91,2892,539,215,215,52,41,18,929,205,106,913,160,211,769,867,623,259,139,234,185,89,77,945,201,42,549,98,540,228,867,142,446,2311,1,674,98,405,164,47,687,37,35,0.45,0.8,17,13,0.82,0.81,0.95,0.84,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,-1,True,False
343,HL/2,345,1123,36,macdh,12,157,6,14,0.37,453,250,10,218,469,237,75,590,125,205,756,224,155,312,533,419,235,183,211,840,96,58,777,328,763,686,799,82,940,815,333,561,1546,50,502,29,45,134,46,356,5,16,0.92,0.75,19,48,0.96,0.89,0.92,0.98,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,True,-1,True,False
344,close,289,377,30,macds,184,131,6,15,0.05,1198,883,44,59,710,124,31,864,20,147,54,226,228,945,904,874,435,157,712,360,330,186,534,254,233,890,63,915,784,939,346,591,1662,29,892,8,30,108,14,1000,47,43,0.92,0.92,27,22,0.83,0.97,0.98,0.92,True,True,False,False,True,True,True,True,True,False,True,False,False,True,False,False,False,-1,True,False
345,close,183,538,7,macd,190,76,6,37,0.66,1803,70,86,182,83,166,136,926,159,208,465,21,233,910,154,846,464,72,236,411,351,110,345,536,745,921,498,282,624,431,239,824,1914,9,444,43,47,19,4,434,49,23,0.08,0.9,50,49,0.81,0.98,0.88,0.86,False,True,False,False,True,True,False,False,True,True,False,True,True,True,True,False,True,-1,True,False
346,HLCC/4,361,599,18,macds,178,237,6,25,0.49,93,567,210,159,415,138,196,354,106,200,810,112,8,475,582,581,373,338,141,563,481,68,721,602,484,902,36,195,310,280,126,795,1157,40,795,37,49,172,48,17,30,8,0.08,0.66,31,43,0.93,0.88,0.81,0.92,True,False,True,True,True,False,False,True,True,False,True,False,True,True,False,True,False,-1,True,False
347,high,259,1447,41,macdh,101,248,6,46,0.78,744,684,206,211,760,142,116,617,248,42,925,230,75,190,542,451,371,100,209,727,120,91,492,174,128,745,867,202,495,753,424,873,255,33,15,22,63,204,2,316,26,39,0.35,0.38,38,10,0.86,0.87,0.99,0.86,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,True,False,-1,True,False
348,HLC/3,489,1354,24,macds,77,165,6,19,0.15,1142,385,23,212,664,146,140,642,131,38,875,3,150,190,953,432,308,193,223,448,401,121,186,614,763,896,928,739,223,159,320,577,1601,5,77,14,44,24,50,728,31,22,0.18,0.35,44,44,0.98,0.91,0.8,0.82,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,-1,True,False
349,HL/2,63,549,4,macds,122,224,6,42,0.23,2295,950,220,74,982,109,136,822,142,178,963,171,75,397,308,170,370,340,739,453,213,132,827,486,346,105,543,283,744,186,419,1003,1190,3,273,16,84,60,45,673,49,44,0.08,0.63,45,21,0.96,0.83,0.87,0.82,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,-1,True,False
350,HL/2,361,657,42,macdh,207,243,6,30,0.84,737,809,44,47,433,109,244,407,243,178,838,166,126,488,718,356,334,267,165,830,330,93,854,202,664,530,807,875,427,280,352,921,634,3,792,2,96,174,19,151,25,37,0.95,0.76,25,42,0.9,0.95,0.8,0.82,True,False,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,-1,True,False
