,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
53,open,326,1410,48,macds,102,242,5,5,0.05,2297,617,140,186,145,14,57,914,249,161,725,16,121,17,462,411,298,174,817,247,120,44,130,688,534,908,822,140,861,796,498,1325,2167,35,850,3,47,186,4,301,12,3,0.48,0.42,12.03,12.19,9.04,15.54,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1.304883296,TRUE,FALSE
54,high,705,1133,13,macds,79,218,3,34,0.28,2720,213,157,140,294,17,15,563,73,117,548,104,88,87,695,648,383,115,212,226,82,32,508,880,914,530,267,965,995,98,260,1195,1881,23,64,49,89,140,34,456,24,3,0.61,0.86,11.8762401,19.39026308,9.413892915,18.80904412,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,14.85308427,TRUE,FALSE
55,low,349,1303,22,macdh,166,175,4,12,0.43,2844,691,4,77,593,84,170,583,107,70,665,14,82,877,737,567,404,235,825,199,62,48,293,331,676,157,71,171,600,190,344,361,2197,37,922,19,27,78,50,250,10,25,0.05,0.63,0.62,0.82,0.93,0.88,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,22.2061852,TRUE,FALSE
56,HLCC/4,662,1118,5,macd,63,196,6,28,0.2,2769,251,216,128,567,32,96,835,160,224,809,112,34,908,975,765,39,32,498,478,217,214,471,821,618,919,897,109,131,585,36,647,453,37,257,347,640,139,5,106,39,11,0.02,0.43,10.34282744,15.92438625,7.002478677,14.78902589,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,17.44927661,TRUE,FALSE
57,low,410,895,6,macds,108,47,6,46,0.89,1581,420,72,58,136,10,149,920,182,205,694,218,203,732,773,137,88,67,208,507,180,53,96,271,976,756,656,988,828,862,211,1193,1541,49,803,24,31,114,40,478,17,28,0.56,0.75,0.95,2.24,1.76,2.87,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11.92625895,TRUE,FALSE
58,open,379,990,40,macds,246,21,5,24,0.87,2561,460,86,95,964,14,157,920,152,238,943,86,52,35,542,437,465,382,224,133,314,102,285,917,160,999,334,214,170,199,98,1233,1262,12,983,7,64,164,5,87,14,12,0.18,0.16,11.27803359,18.59140692,13.3555566,21.59316451,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,11.04450133,TRUE,FALSE
59,OHLC/4,160,555,35,macdh,233,139,5,30,0.93,1425,615,38,240,461,250,183,712,16,202,511,98,103,971,951,548,456,451,646,468,398,123,180,644,265,341,332,135,886,411,202,982,1062,47,537,18,76,62,26,177,4,3,0.26,0.08,9.44,14.49,8.67,12.65,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,12.72580662,TRUE,FALSE
60,open,638,1443,23,macds,223,43,5,39,0.47,2101,304,40,17,377,228,87,65,47,88,451,173,101,973,705,486,255,110,126,782,257,162,197,977,290,518,899,107,891,672,304,1332,1586,1,210,2,51,41,33,524,26,9,0.42,0.74,10.76194341,17.70371737,10.90103979,17.50437148,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,12.51689629,TRUE,FALSE
61,high,128,734,32,macdh,32,137,7,6,0.62,2207,560,141,99,944,139,36,107,126,91,281,130,143,299,998,560,321,251,724,677,211,90,500,476,637,758,614,730,873,711,450,1363,1883,27,661,6,88,66,39,959,10,19,0.16,0.45,3.68,19.16,1.77,15.67,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.331185456,TRUE,FALSE
62,OHLC/4,672,998,20,macd,86,145,4,36,0.46,2421,165,140,29,625,193,220,494,202,89,716,235,75,618,733,912,295,235,141,96,315,123,861,199,114,679,651,987,175,582,95,648,2319,9,195,5,102,53,23,932,20,40,0.57,0.2,10.69430436,17.90516034,12.35168851,19.2335557,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,9.421705018,TRUE,FALSE
63,high,212,930,15,macdh,43,46,4,12,0.73,2137,806,92,87,789,160,146,435,178,132,113,14,171,495,743,600,257,182,926,798,106,60,235,638,262,450,46,732,154,354,380,764,827,29,911,41,78,157,4,173,2,19,0.57,0.82,16.59799766,17.28394296,9.379818277,14.27352528,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,9.82630368,TRUE,FALSE
64,close,288,1129,6,macds,171,73,6,21,0.92,1775,166,187,5,744,73,193,524,153,45,96,247,191,705,521,398,330,206,96,567,382,101,451,53,974,65,272,689,739,629,428,752,1372,35,686,38,40,142,47,203,27,4,0.01,0.9,1.89,18.46,4.11,15.17,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10.20998662,TRUE,FALSE
65,high,302,1192,28,macds,213,201,4,20,0.17,1192,510,80,5,357,205,6,890,142,223,754,200,49,995,375,257,186,154,229,112,85,81,137,891,800,265,897,329,575,985,276,332,1100,6,810,22,79,138,49,54,32,27,0.05,0.7,0.38,23.8,1.78,21.0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11.08064249,TRUE,FALSE
66,HLCC/4,415,528,36,macd,68,147,6,4,0.11,2458,224,50,56,395,204,178,319,4,62,303,139,109,572,784,382,30,14,243,110,63,49,919,847,895,494,696,161,70,152,13,1222,267,30,772,38,99,101,42,7,37,33,0.22,0.15,15.58430332,16.05450292,2.868653274,3.317820743,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6.911555325,TRUE,FALSE
67,HLC/3,210,787,40,macd,78,165,3,12,0.66,1728,861,84,28,934,103,169,615,148,120,861,69,24,854,782,472,216,21,157,344,244,4,159,917,587,18,283,878,784,221,235,382,1203,8,798,474,1361,133,41,174,10,3,0.61,0.94,0.87,0.93,0.84,0.94,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,17.84367071,TRUE,FALSE
68,HL/2,744,1387,49,macdh,153,223,5,24,0.09,1178,281,247,247,132,214,217,965,190,208,680,201,147,700,489,683,476,112,119,111,72,23,339,526,241,405,215,684,109,229,169,1280,217,27,784,32,80,29,40,586,9,25,0.59,0.06,13.17248501,24.13801483,12.39631906,19.57636069,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,10.37931298,TRUE,FALSE
69,HL/2,329,1162,13,macd,143,242,4,11,0.51,2791,214,221,34,296,248,100,805,192,58,305,201,118,446,470,397,430,237,997,319,463,414,797,88,456,523,13,52,424,213,412,568,919,18,959,17,98,152,40,672,19,10,0.33,0.73,0.05,23.22,0.18,17.76,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4.168462826,TRUE,FALSE
70,low,12,1145,31,macds,144,199,6,41,0.41,1751,751,45,179,397,144,109,911,35,232,43,105,75,31,636,257,240,110,792,537,431,312,410,522,250,52,776,246,95,746,31,1374,1063,25,666,21,58,151,22,723,39,7,0.04,0.58,0.505432552,0.505432552,17.02585785,17.02585785,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1.482163816,TRUE,FALSE
71,open,366,1145,48,macds,185,99,2,46,0.62,2294,623,119,146,412,225,111,372,55,48,975,228,18,798,523,449,216,208,62,502,332,48,693,959,776,800,978,406,75,277,3,98,766,25,770,40,57,9,28,804,2,34,0.07,0.05,12.27871993,18.84025091,11.26826444,18.67008061,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.481194571,TRUE,FALSE
72,open,138,416,40,macdh,106,182,4,37,0.08,2584,922,48,130,785,16,162,146,241,118,116,240,244,628,603,365,276,108,209,119,339,194,619,318,658,805,606,326,134,18,349,878,1653,40,868,3,65,88,6,189,5,36,0.16,0.27,10.34,13.14,7.53,20.75,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,5.305027828,TRUE,FALSE
73,HL/2,321,449,6,macds,149,226,3,28,0.65,2653,910,14,112,260,84,118,523,226,74,454,44,47,893,617,245,408,354,959,780,188,17,981,206,150,832,95,979,411,37,234,370,2144,25,186,362,638,192,36,592,28,40,0.69,0.82,15.66274678,19.35050508,7.629144438,24.84531522,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.464334652,TRUE,FALSE
74,close,271,1040,20,macds,178,161,5,48,0.56,2856,914,182,91,871,24,58,664,241,97,318,66,72,283,265,614,488,95,270,224,255,236,324,236,236,233,59,525,674,219,214,1171,1301,37,832,17,81,161,24,812,21,29,0.1,0.32,14.86241415,20.31883861,11.24780195,25.37829445,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4.705183857,TRUE,FALSE
75,open,599,1108,10,macdh,88,108,6,30,0.24,2512,894,166,49,246,62,85,737,76,163,740,58,10,387,774,565,335,53,959,693,426,152,705,724,124,446,728,855,404,673,104,1293,748,25,435,6,40,29,11,487,8,20,0.8,0.37,0.79,0.96,0.84,0.94,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,23.7656781,TRUE,FALSE
76,low,79,997,20,macdh,104,80,6,48,0.9,2324,808,105,200,244,128,224,559,140,121,310,177,83,705,825,884,396,204,242,160,273,61,311,896,91,372,509,420,297,719,298,945,2100,44,116,26,33,95,23,340,5,19,0.04,0.92,0.5,0.91,0.88,0.9,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,15.97793009,TRUE,FALSE
77,HL/2,464,1293,6,macd,81,51,2,38,0.45,2935,498,82,220,1000,52,99,939,49,109,753,100,225,855,657,589,349,179,963,349,359,107,454,320,280,577,854,178,600,311,338,1296,1363,32,182,19,53,5,44,815,12,48,0.65,0.47,12.50815211,18.94310459,10.67272485,18.86243987,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6.298251865,TRUE,FALSE
78,high,177,882,34,macd,74,50,2,23,0.72,1667,371,243,219,766,56,177,122,230,81,532,85,114,305,954,790,407,388,207,756,432,61,956,747,196,927,213,274,434,675,119,1000,1096,10,220,26,65,145,41,418,9,15,0.8,0.19,0.86,0.8,0.98,0.86,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,21.4218544,TRUE,FALSE
79,high,396,488,23,macds,40,207,5,39,0.94,766,739,222,99,25,23,199,160,26,181,947,181,160,397,868,773,51,32,48,695,492,390,567,563,46,168,260,404,918,509,172,259,199,46,928,42,84,81,41,480,8,17,0.39,0.44,0.78,0.86,1.0,0.98,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2.948926203,TRUE,FALSE
80,high,175,1126,24,macd,86,165,5,22,0.92,1772,351,48,185,456,12,88,286,103,242,703,200,141,167,788,472,299,237,966,285,201,33,643,820,321,235,822,351,772,670,75,1237,1520,49,460,43,71,113,22,518,3,13,0.97,0.62,11.25,13.49,8.65,16.05,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,4.795730914,TRUE,FALSE
81,high,238,1363,39,macdh,72,233,5,42,0.7,1189,891,113,5,378,102,98,386,88,125,135,241,63,47,811,483,399,215,221,808,298,53,582,718,47,666,421,81,353,890,272,945,27,44,122,11,108,66,37,628,12,2,0.67,0.47,0.83,0.98,0.91,0.92,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,20.07332515,TRUE,FALSE
82,low,372,872,10,macdh,17,201,3,11,0.05,2048,270,56,196,872,113,104,622,231,230,468,27,248,776,584,476,179,132,757,314,269,133,966,79,798,944,729,905,658,126,186,1087,1935,43,623,16,50,100,40,502,5,9,0.05,0.71,1.8,24.47,-3.24,18.94,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.374445421,TRUE,FALSE
83,low,573,979,45,macds,98,152,2,23,0.98,2906,743,9,144,238,177,88,825,157,195,697,203,29,299,969,832,440,145,709,620,428,153,297,782,389,642,747,589,70,652,52,416,511,32,25,8,33,193,33,944,18,4,0.55,0.2,0.64,0.86,0.86,0.93,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10.81837719,TRUE,FALSE
84,HLCC/4,401,894,14,macdh,176,71,7,3,0.45,1790,355,94,4,151,144,25,959,147,239,802,18,173,209,905,629,274,196,200,523,280,26,778,962,399,473,96,255,247,630,437,844,1517,12,964,39,64,52,18,620,23,29,0.13,0.04,-1.1,24.65,1.53,20.73,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,17.16692556,TRUE,FALSE
85,HLC/3,468,803,31,macds,21,63,6,18,0.9,2607,847,193,126,238,152,86,790,46,137,64,32,66,340,837,183,277,67,869,148,182,122,946,267,895,503,608,755,489,509,26,1158,78,11,584,32,98,195,41,691,4,6,0.48,0.53,0.81,0.87,0.93,0.98,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3.274429757,TRUE,FALSE
86,open,150,1445,32,macdh,157,64,2,35,0.93,2378,226,245,139,307,13,86,36,74,162,403,109,17,875,663,566,360,76,60,154,103,36,762,907,498,25,920,500,537,625,367,889,2140,50,397,12,45,127,6,155,25,16,0.39,0.39,11.76571169,20.29584961,9.458094339,18.69279777,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,5.46827705,TRUE,FALSE
87,HL/2,141,144,33,macds,165,67,3,49,0.05,2910,739,24,63,85,240,70,12,187,232,769,40,209,906,295,213,187,20,517,468,234,91,863,933,266,309,382,912,23,312,268,1208,965,48,41,41,55,136,33,153,31,4,0.2,0.13,12.30643859,21.16140941,8.825006243,17.50585956,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,11.51501659,TRUE,FALSE
88,HLC/3,433,519,49,macd,124,224,3,12,0.52,2302,658,3,213,287,160,69,444,184,176,788,50,236,608,593,476,470,405,250,820,106,35,897,780,210,347,805,162,88,194,383,503,8,41,61,319,352,140,32,121,38,21,0.52,0.41,12.7,13.29,9.14,15.93,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,9.337189339,TRUE,FALSE
89,open,574,1495,43,macd,8,49,5,49,0.6,2162,550,160,225,367,232,126,642,213,243,753,220,11,974,341,180,175,101,227,206,179,111,926,472,327,833,944,641,307,144,132,230,979,29,139,26,44,193,13,36,22,8,0.43,0.07,18.05231234,25.07162542,6.109530943,19.62124425,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.319693451,TRUE,FALSE
90,open,273,709,17,macd,141,28,7,6,0.9,2735,676,57,41,233,149,149,432,218,3,869,18,171,639,714,645,375,231,240,459,235,184,874,29,989,124,957,239,561,685,38,1240,941,3,34,24,109,92,48,781,3,23,0.09,0.6,-1.84,25.72,0.49,20.17,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,7.972813464,TRUE,FALSE
91,open,716,1347,43,macdh,66,23,6,49,0.9,2730,329,205,113,110,159,157,925,69,205,643,129,52,224,383,525,500,183,136,292,35,17,750,183,309,992,424,511,616,135,74,969,394,9,852,16,18,134,42,133,27,11,0.74,0.84,7.66489463,16.68469622,11.71054101,23.59920537,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1.999937777,TRUE,FALSE
92,high,789,1017,26,macdh,74,193,2,41,0.06,2826,394,132,248,319,60,16,727,83,177,949,176,108,384,327,503,119,41,143,261,142,135,787,493,777,15,159,41,234,149,235,945,1399,38,300,16,26,38,31,929,7,12,0.44,0.67,0.744012311,0.868703411,1.18756312,3.646508073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,13.49087502,TRUE,FALSE
93,open,106,984,11,macdh,23,61,4,38,0.88,2808,628,40,61,837,168,248,243,91,68,127,150,128,170,722,465,239,136,189,442,386,44,961,252,506,794,920,503,641,725,132,752,2243,39,839,22,74,81,46,389,19,8,0.05,0.3,0.45,0.83,0.84,0.82,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,13.29024713,TRUE,FALSE
94,HLC/3,118,170,14,macd,247,122,3,49,0.55,1226,873,103,30,971,234,244,311,120,143,124,35,33,329,785,674,138,97,85,423,402,51,734,150,908,613,617,202,747,187,176,362,565,49,116,38,64,16,40,157,2,48,0.71,0.91,11.64351674,20.58584047,10.35642964,15.94404593,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,5.357554722,TRUE,FALSE
95,low,39,952,14,macdh,89,170,6,45,0.04,2621,317,80,183,696,127,114,84,198,201,452,121,199,22,888,674,372,119,109,527,468,48,12,836,584,182,663,799,109,195,477,1231,1813,26,171,427,778,116,16,623,29,9,0.8,0.19,12.56196901,23.32835418,9.682270318,19.03065969,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,7.35946167,TRUE,FALSE
96,open,288,1006,21,macd,223,179,3,24,0.79,2292,666,87,247,149,6,71,541,28,59,416,154,81,280,914,850,291,167,735,703,47,5,995,548,647,688,631,466,107,862,74,359,92,18,494,12,80,198,33,219,18,25,0.59,0.65,10.38654343,17.82767942,11.44385231,23.9994351,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,14.66372189,TRUE,FALSE
97,close,630,1029,48,macds,130,125,4,5,0.71,714,285,100,18,804,6,173,774,15,183,705,89,170,305,869,505,434,407,992,228,379,134,878,470,562,147,587,379,562,732,217,554,286,22,934,47,110,70,17,386,4,2,0.38,0.59,0.86,0.81,0.9,0.97,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,5.680736288,TRUE,FALSE
98,HLC/3,162,403,39,macds,74,141,4,6,0.09,2343,632,19,176,414,120,6,844,47,14,68,82,17,782,677,623,426,257,114,979,25,9,388,767,976,575,284,536,245,21,463,1392,2221,24,95,392,1358,118,45,695,16,32,0.58,0.82,11.45,14.81,7.85,23.61,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4.451776582,TRUE,FALSE
99,close,135,819,21,macdh,9,216,3,36,0.63,2907,234,90,50,905,127,188,329,98,219,780,224,91,215,821,566,387,75,925,691,300,121,631,106,165,493,571,758,856,962,328,1084,1695,21,554,8,93,194,22,231,4,23,0.22,0.44,0.69,1.0,0.91,0.92,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.205356882,TRUE,FALSE
100,HLCC/4,167,299,7,macd,234,234,5,15,0.08,1928,502,106,60,903,121,147,621,58,205,893,27,96,543,853,543,392,288,171,112,52,42,231,60,752,160,625,16,178,900,284,953,982,47,448,5,64,9,35,103,14,12,0.5,0.5,2.02,19.84,2.21,16.52,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,9.595628446,TRUE,FALSE
101,HLC/3,256,1309,24,macds,158,246,6,37,0.72,2473,74,127,3,431,223,71,470,198,236,73,18,2,469,945,519,473,283,130,459,183,34,349,746,579,947,408,674,363,548,422,1276,1302,46,43,368,712,23,19,534,4,20,0.45,0.17,0.92,0.96,0.8,0.93,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,5.813849367,TRUE,FALSE
102,close,755,1120,41,macds,39,89,6,26,0.21,2823,988,155,150,436,120,12,200,183,71,825,149,142,236,602,353,322,85,157,124,148,95,48,364,752,476,705,168,173,245,85,556,582,45,465,26,56,107,22,494,7,4,0.49,0.68,12.65414289,19.25378644,8.893393288,23.13915747,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3.149367987,TRUE,FALSE
103,low,279,1348,30,macd,226,164,5,18,0.34,1936,729,7,189,340,34,120,338,226,98,666,45,31,167,993,952,430,192,86,935,499,129,194,121,80,275,734,699,357,691,171,418,768,37,533,3,61,56,10,759,22,19,0.51,0.16,11.65029001,19.11494169,8.183231863,14.81893586,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,20.23044583,TRUE,FALSE
104,high,702,1007,39,macds,106,187,2,36,0.37,1584,449,22,26,905,73,177,340,245,217,9,52,36,114,881,390,307,293,150,127,382,294,962,859,298,105,171,505,136,124,38,827,675,5,645,32,73,91,25,736,17,16,0.82,0.87,-4.56,30.08,-8.95,28.59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.659261742,TRUE,FALSE
105,close,680,1001,36,macdh,243,8,6,14,0.65,2415,323,212,165,925,67,65,582,189,80,270,163,78,830,540,440,274,103,956,674,138,89,810,213,208,746,212,609,699,649,111,390,618,37,914,5,6,144,25,868,35,3,0.23,0.08,12.84427085,21.80591009,9.91054865,18.45932533,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,18.36228148,TRUE,FALSE
