,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
40,HLC/3,240,1423,49,macd,35,247,6,27,0.81,2115,554,61,83,633,109,165,992,240,230,614,8,65,991,655,404,288,107,179,865,390,275,161,938,972,678,818,546,546,297,355,455,490,31,583,368,563,115,35,862,15,26,0.68,0.9,16.64,18.84,17.46,17.6,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,True,True,-1.0,True,False
41,HL/2,162,507,15,macdh,188,223,6,42,0.1,2939,155,231,118,672,177,210,250,115,158,970,179,246,467,609,540,193,75,100,73,494,359,830,651,872,293,531,33,111,879,259,827,646,35,778,5,19,96,5,403,36,13,0.08,0.81,16.74,18.24,16.09,18.73,False,True,True,True,False,False,True,True,True,True,True,False,True,False,True,False,False,-1.0,True,False
42,high,132,1075,22,macd,177,191,6,39,0.68,2940,472,94,209,38,112,98,150,31,158,83,116,198,370,851,379,169,92,243,240,236,227,227,84,408,807,295,309,157,620,130,197,2088,25,93,8,75,97,1,482,25,27,0.58,0.75,18.37,17.97,17.18,17.53,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,-1.0,True,False
43,HLCC/4,24,150,44,macd,55,186,6,8,0.87,2019,370,125,93,588,8,29,189,199,54,691,152,171,988,631,212,34,13,355,210,240,150,754,340,273,153,322,74,764,262,61,606,421,15,269,28,87,64,22,702,50,23,0.64,0.77,17.83,19.95,17.91,19.6,True,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,-1.0,True,False
44,low,784,1251,32,macdh,178,39,6,12,0.57,445,278,203,14,658,5,155,827,29,8,503,249,136,773,399,575,332,311,181,998,459,250,766,917,622,584,338,836,613,53,263,1273,1608,23,286,449,646,121,23,88,14,1,0.1,0.99,17.99,19.23,16.98,19.57,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,-1.0,True,False
45,high,624,951,19,macds,130,192,6,36,0.85,585,717,25,156,938,160,185,34,93,163,780,18,12,940,987,886,334,238,23,370,282,31,877,964,528,831,155,486,557,584,62,454,591,16,44,15,103,141,45,649,1,45,0.12,0.66,16.78,19.45,15.52,17.36,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,-1.0,True,False
46,HLCC/4,631,1283,49,macd,92,45,6,33,0.79,2048,612,133,116,944,215,25,380,26,153,271,229,36,337,762,331,334,224,964,411,303,78,561,850,945,56,96,260,710,477,255,836,603,36,688,253,1240,3,23,194,48,15,0.41,0.74,19.89,17.72,15.13,15.83,False,True,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,-1.0,True,False
47,low,669,1257,15,macd,200,176,6,24,0.38,2677,407,71,151,684,76,244,22,246,219,157,30,92,516,719,560,458,118,82,622,211,177,391,373,893,575,256,509,948,29,410,568,184,47,147,19,90,85,49,131,8,24,0.79,0.11,19.76,16.44,19.04,20.0,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,-1.0,True,False
48,HLCC/4,121,1260,5,macdh,185,6,6,8,0.8,2680,392,153,121,872,198,29,283,242,200,513,56,157,819,701,274,239,19,157,424,335,108,28,813,239,391,132,431,158,42,234,272,1800,33,475,11,93,18,34,291,6,36,0.36,0.87,17.79,19.57,16.71,18.62,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,-1.0,True,False
49,high,351,1433,22,macds,159,216,6,38,0.8,1837,59,128,205,763,134,202,653,159,196,183,248,208,833,647,195,315,61,564,426,312,15,15,766,68,276,472,480,131,474,115,857,1226,4,646,25,109,61,35,526,2,18,0.17,0.33,19.17,16.53,18.73,19.29,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,-1.0,True,False
50,open,48,1125,19,macd,56,16,6,21,0.41,649,392,96,181,878,4,231,785,125,235,807,58,120,652,882,157,413,242,228,609,441,348,995,675,977,573,71,482,637,996,447,928,1920,46,46,2,101,127,42,532,34,37,0.46,0.22,16.19,17.5,16.27,15.59,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,-1.0,True,False
51,high,711,781,50,macdh,30,93,6,2,0.06,549,553,131,173,340,240,221,801,227,242,863,226,212,840,745,581,343,126,94,827,336,12,330,907,223,856,885,556,46,329,94,270,2285,25,208,443,713,74,44,566,28,43,0.28,0.85,17.38,15.72,17.71,16.07,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,True,-1.0,True,False
52,OHLC/4,521,865,49,macd,7,113,6,29,0.09,1675,204,221,45,108,73,48,871,148,170,469,98,120,307,682,539,419,118,190,124,202,50,878,685,537,290,101,166,650,451,485,1144,914,34,214,468,1062,91,15,923,49,13,0.23,0.01,16.18,18.92,16.28,15.08,False,False,True,False,True,True,True,True,False,False,True,False,True,True,True,False,False,-1.0,True,False
53,low,157,1170,37,macds,79,137,4,19,0.95,2628,520,246,14,580,202,53,191,15,7,730,216,26,924,955,911,343,203,196,173,143,81,678,364,272,77,969,296,92,21,159,1223,428,23,942,7,58,38,32,544,31,9,0.12,0.02,0.83,0.84,0.97,0.95,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,True,True,8.057460122226615,True,False
54,close,36,1301,11,macdh,186,96,4,49,0.9,1529,47,241,4,973,44,101,832,40,212,791,106,32,134,682,481,304,111,633,199,139,114,119,975,603,950,580,436,620,188,50,288,2008,25,173,26,54,101,43,856,50,11,0.98,0.83,-0.56,0.89,-0.08,1.35,True,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,-1.0,True,False
55,HLCC/4,556,1109,42,macds,192,81,6,3,0.37,2800,655,66,53,190,210,232,293,78,214,545,237,94,658,570,468,433,202,692,246,92,26,35,420,455,484,36,176,75,349,48,342,475,29,93,41,54,11,42,845,21,11,0.38,0.7,16.33,16.06,16.24,15.82,False,False,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,-1.0,True,False
56,HLCC/4,481,835,20,macd,41,128,6,14,0.16,2529,920,111,72,425,225,144,132,204,109,962,103,97,514,910,825,112,24,997,178,109,28,921,417,956,156,791,974,882,940,73,83,1132,9,905,43,84,136,25,477,48,46,0.4,0.22,15.47,16.17,15.96,17.13,False,True,False,True,False,True,True,True,False,False,False,False,False,True,True,True,True,-1.0,True,False
57,HL/2,53,786,43,macdh,158,171,6,36,0.08,2402,79,237,67,459,33,98,791,133,143,720,102,220,960,542,380,299,265,726,503,309,51,813,637,438,792,607,731,953,679,327,630,1639,38,163,478,651,167,26,942,4,31,0.56,0.11,15.63,15.4,18.43,19.78,False,True,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,-1.0,True,False
58,close,653,1109,23,macd,205,212,6,30,0.82,753,512,183,175,589,30,28,678,188,121,548,101,173,252,734,463,440,345,709,403,336,136,453,907,427,397,638,388,248,415,299,1306,1625,8,337,28,66,133,40,883,21,18,0.51,0.69,17.6,17.34,16.88,15.72,False,False,True,False,True,True,False,False,True,True,True,False,True,False,True,False,True,-1.0,True,False
59,HLCC/4,297,1112,4,macdh,200,27,6,33,0.39,292,212,144,231,294,46,90,53,166,230,611,67,9,523,683,431,250,132,235,915,453,167,871,746,752,435,515,213,685,509,35,282,1600,33,582,13,81,80,36,459,23,20,0.87,0.21,15.45,16.77,15.69,19.45,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,-1.0,True,False
60,HLCC/4,94,649,44,macdh,15,29,6,1,0.48,2027,829,213,55,814,92,36,223,244,84,649,108,29,644,709,449,340,184,200,468,314,102,142,104,509,691,525,115,663,23,139,191,1344,33,407,5,88,2,28,335,13,50,0.34,0.67,16.74,15.91,17.46,15.29,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,-1.0,True,False
61,low,287,1062,16,macdh,249,9,6,19,0.68,51,224,209,145,993,237,132,5,197,230,49,118,154,985,982,769,485,277,977,334,179,162,877,303,320,112,221,124,615,739,365,983,589,7,366,34,86,183,7,772,50,1,0.86,0.1,15.62,19.51,18.02,18.86,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,-1.0,True,False
62,HL/2,664,906,20,macd,9,242,6,50,0.16,1214,577,93,28,419,101,117,151,82,229,735,71,63,490,961,305,283,70,965,421,171,63,747,993,23,218,331,305,458,229,336,1380,74,48,164,227,1308,18,7,629,37,35,0.33,0.63,15.01,16.55,18.15,17.77,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,False,-1.0,True,False
63,HLCC/4,65,1442,46,macds,196,149,6,2,0.4,2590,888,113,113,684,20,7,335,200,83,339,231,86,684,729,394,66,13,248,268,222,194,679,770,773,940,155,829,839,293,348,880,1102,23,626,7,71,173,10,507,47,37,0.8,0.44,19.2,17.6,16.76,17.61,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,-1.0,True,False
64,OHLC/4,54,631,11,macd,163,88,6,22,0.15,1245,782,212,23,938,88,140,120,185,62,764,137,43,727,313,299,486,277,222,106,314,164,745,770,310,988,290,222,592,260,177,442,2110,50,496,13,64,191,2,626,3,12,0.74,0.08,19.98,17.86,19.15,19.74,False,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,-1.0,True,False
65,OHLC/4,32,200,43,macdh,119,170,6,23,0.98,727,477,70,46,90,32,246,470,85,182,625,228,27,298,483,640,489,133,580,342,231,66,552,434,302,775,702,441,450,812,178,453,2167,41,911,68,1327,105,8,847,44,47,0.41,0.5,15.93,18.62,19.21,17.42,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,-1.0,True,False
66,close,59,1083,4,macdh,63,248,6,31,0.74,1477,816,46,216,935,160,70,807,65,221,210,100,40,109,677,340,400,91,713,529,407,47,333,25,632,650,556,802,743,10,203,940,2336,18,67,9,11,34,39,925,45,42,0.32,0.3,18.28,15.92,19.1,18.0,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,True,-1.0,True,False
67,low,576,988,37,macdh,185,199,6,30,0.88,550,803,206,93,907,207,46,806,9,65,878,249,137,757,550,258,126,61,407,246,166,106,104,584,338,936,213,314,929,605,453,757,635,45,118,50,79,30,37,573,8,48,0.59,0.03,19.73,17.28,15.51,15.19,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,False,-1.0,True,False
68,close,28,1268,32,macd,175,28,6,12,0.44,25,390,169,65,882,68,145,669,53,227,27,111,169,904,796,410,264,46,223,220,200,99,975,414,393,868,434,256,961,798,299,729,2008,23,579,22,72,22,40,653,11,50,0.1,0.54,18.84,19.66,17.77,19.39,True,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,-1.0,True,False
69,OHLC/4,67,1419,21,macd,83,209,6,39,0.43,207,897,194,7,301,249,186,249,221,89,487,173,103,40,827,711,445,369,122,793,249,199,236,886,593,253,305,781,262,262,357,1188,2157,33,965,45,90,138,13,113,12,45,0.27,0.09,16.52,17.69,15.43,16.12,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,-1.0,True,False
70,open,764,1448,28,macdh,153,25,6,43,0.4,820,810,148,214,942,158,48,516,212,61,976,53,221,399,352,301,431,276,54,847,158,89,987,391,347,893,588,290,366,393,164,1316,1955,34,153,6,26,66,6,123,35,45,0.43,0.69,15.73,18.23,19.25,19.14,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,True,True,-1.0,True,False
71,HLC/3,661,1337,8,macdh,134,14,6,7,0.6,1651,138,63,236,843,204,231,621,140,25,688,17,61,615,954,591,292,191,719,208,489,89,341,84,361,287,160,931,237,794,53,1047,1660,24,424,47,66,58,43,199,38,22,0.87,0.65,18.0,19.8,18.61,18.65,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,-1.0,True,False
72,high,440,1131,42,macdh,106,229,4,15,0.8,1249,926,7,109,710,182,201,168,153,226,307,120,244,305,661,436,226,57,442,188,455,398,730,997,278,863,727,890,802,185,145,914,234,49,372,37,59,90,32,24,47,17,0.65,0.15,0.18,26.16,1.45,21.37,False,True,True,True,False,True,False,False,True,False,False,False,True,False,True,True,True,61.39953908520818,True,False
