,CHNA50_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
2345,CHNA50_m_i,15253.1,15249.5,15238.4,15261.9,15250.15,15249.933333333334,15249.825,15250.725,435,2021-08-19 14:00:00
2346,CHNA50_m_i,15249.8,15250.0,15235.4,15262.4,15248.9,15249.266666666668,15249.45,15249.400000000001,539,2021-08-19 15:00:00
2347,CHNA50_m_i,15249.9,15300.8,15249.9,15312.4,15281.15,15287.699999999999,15290.974999999999,15278.25,742,2021-08-19 16:00:00
2348,CHNA50_m_i,15301.0,15317.4,15285.0,15327.4,15306.2,15309.933333333334,15311.800000000001,15307.7,685,2021-08-19 17:00:00
2349,CHNA50_m_i,15317.4,15325.8,15298.1,15328.9,15313.5,15317.6,15319.650000000001,15317.550000000001,533,2021-08-19 18:00:00
2350,CHNA50_m_i,15325.9,15323.9,15314.7,15336.4,15325.55,15325.0,15324.725,15325.225,415,2021-08-19 19:00:00
2351,CHNA50_m_i,15323.6,15313.9,15311.6,15325.4,15318.5,15316.966666666667,15316.2,15318.625,180,2021-08-19 20:00:00
2352,CHNA50_m_i,15313.8,15315.6,15288.3,15324.0,15306.15,15309.300000000001,15310.875,15310.425,697,2021-08-19 21:00:00
2353,CHNA50_m_i,15315.7,15330.4,15315.5,15335.4,15325.45,15327.1,15327.925000000001,15324.25,252,2021-08-19 22:00:00
2354,CHNA50_m_i,15330.1,15319.3,15317.9,15331.4,15324.65,15322.866666666667,15321.974999999999,15324.675,163,2021-08-19 23:00:00
2355,CHNA50_m_i,15305.6,15036.0,14924.0,15315.9,15119.95,15091.966666666667,15077.975,15145.375,5143,2021-08-20 04:00:00
2356,CHNA50_m_i,15037.0,14813.2,14807.3,15094.9,14951.099999999999,14905.133333333331,14882.149999999998,14938.099999999999,3515,2021-08-20 05:00:00
2357,CHNA50_m_i,14813.0,14779.9,14736.0,14853.4,14794.7,14789.766666666668,14787.300000000001,14795.575,2018,2021-08-20 06:00:00
2358,CHNA50_m_i,14779.5,14782.9,14775.0,14790.0,14782.5,14782.633333333333,14782.7,14781.85,267,2021-08-20 07:00:00
2359,CHNA50_m_i,14783.0,14751.3,14681.0,14801.0,14741.0,14744.433333333334,14746.150000000001,14754.075,2084,2021-08-20 08:00:00
2360,CHNA50_m_i,14753.8,14779.3,14713.1,14807.0,14760.05,14766.466666666665,14769.675,14763.3,1624,2021-08-20 09:00:00
2361,CHNA50_m_i,14778.0,14756.4,14740.0,14819.6,14779.8,14772.0,14768.1,14773.5,1377,2021-08-20 10:00:00
2362,CHNA50_m_i,14756.8,14768.6,14741.0,14771.6,14756.3,14760.4,14762.449999999999,14759.5,495,2021-08-20 11:00:00
2363,CHNA50_m_i,14746.6,14807.5,14746.6,14816.7,14781.650000000001,14790.266666666668,14794.575,14779.35,794,2021-08-20 12:00:00
2364,CHNA50_m_i,14808.1,14804.3,14789.5,14810.7,14800.1,14801.5,14802.2,14803.15,387,2021-08-20 13:00:00
2365,CHNA50_m_i,14804.1,14809.3,14793.9,14821.0,14807.45,14808.066666666666,14808.375,14807.074999999999,491,2021-08-20 14:00:00
2366,CHNA50_m_i,14809.4,14812.7,14801.9,14815.1,14808.5,14809.9,14810.599999999999,14809.775,232,2021-08-20 15:00:00
2367,CHNA50_m_i,14812.7,14925.4,14803.4,14928.8,14866.099999999999,14885.866666666667,14895.75,14867.575,1382,2021-08-20 16:00:00
2368,CHNA50_m_i,14925.5,14896.3,14892.0,14931.7,14911.85,14906.666666666666,14904.075,14911.375,503,2021-08-20 17:00:00
2369,CHNA50_m_i,14896.4,14913.6,14889.9,14932.0,14910.95,14911.833333333334,14912.275,14907.975,671,2021-08-20 18:00:00
2370,CHNA50_m_i,14913.9,14925.0,14912.3,14933.9,14923.099999999999,14923.733333333332,14924.05,14921.275,322,2021-08-20 19:00:00
2371,CHNA50_m_i,14924.7,14913.7,14906.9,14926.7,14916.8,14915.766666666668,14915.25,14918.0,287,2021-08-20 20:00:00
2372,CHNA50_m_i,14913.7,14900.6,14896.0,14918.4,14907.2,14905.0,14903.9,14907.175,318,2021-08-20 21:00:00
2373,CHNA50_m_i,14900.6,14919.2,14900.0,14921.9,14910.95,14913.700000000003,14915.075,14910.425000000001,253,2021-08-20 22:00:00
2374,CHNA50_m_i,14919.4,14915.7,14908.6,14919.4,14914.0,14914.566666666666,14914.849999999999,14915.775,180,2021-08-20 23:00:00
2375,CHNA50_m_i,14894.4,14964.3,14824.8,14989.8,14907.3,14926.299999999997,14935.8,14918.324999999999,2602,2021-08-23 04:00:00
2376,CHNA50_m_i,14964.3,14983.6,14943.8,15075.6,15009.7,15001.0,14996.65,14991.825,2444,2021-08-23 05:00:00
2377,CHNA50_m_i,14983.4,14919.2,14874.3,15008.3,14941.3,14933.933333333334,14930.25,14946.300000000001,2039,2021-08-23 06:00:00
2378,CHNA50_m_i,14919.3,14935.3,14919.3,14940.4,14929.849999999999,14931.666666666666,14932.575,14928.575,263,2021-08-23 07:00:00
2379,CHNA50_m_i,14928.6,14976.5,14920.3,15015.6,14967.95,14970.800000000001,14972.225,14960.25,1428,2021-08-23 08:00:00
2380,CHNA50_m_i,14976.9,14949.3,14926.7,14981.3,14954.0,14952.433333333334,14951.650000000001,14958.550000000001,817,2021-08-23 09:00:00
2381,CHNA50_m_i,14950.3,14946.3,14931.3,14953.5,14942.4,14943.699999999999,14944.349999999999,14945.349999999999,405,2021-08-23 10:00:00
2382,CHNA50_m_i,14946.3,14954.9,14944.5,14973.1,14958.8,14957.5,14956.85,14954.7,487,2021-08-23 11:00:00
2383,CHNA50_m_i,14955.8,14979.6,14955.8,14986.3,14971.05,14973.9,14975.324999999999,14969.375,373,2021-08-23 12:00:00
2384,CHNA50_m_i,14979.8,14992.5,14974.4,14994.9,14984.65,14987.266666666668,14988.575,14985.400000000001,284,2021-08-23 13:00:00
2385,CHNA50_m_i,14992.5,15002.3,14988.7,15013.1,15000.900000000001,15001.366666666669,15001.600000000002,14999.150000000001,391,2021-08-23 14:00:00
2386,CHNA50_m_i,15002.6,15006.5,14996.6,15015.3,15005.95,15006.133333333333,15006.225,15005.25,336,2021-08-23 15:00:00
2387,CHNA50_m_i,15005.9,14988.8,14976.8,15007.8,14992.3,14991.133333333331,14990.55,14994.824999999999,450,2021-08-23 16:00:00
2388,CHNA50_m_i,14988.6,14991.1,14966.2,14991.4,14978.8,14982.9,14984.949999999999,14984.324999999999,480,2021-08-23 17:00:00
2389,CHNA50_m_i,14991.1,15004.9,14981.9,15010.1,14996.0,14998.966666666667,15000.45,14997.0,427,2021-08-23 18:00:00
2390,CHNA50_m_i,15005.3,15023.3,14997.1,15023.7,15010.400000000001,15014.700000000003,15016.850000000002,15012.350000000002,353,2021-08-23 19:00:00
2391,CHNA50_m_i,15023.5,15033.9,15021.5,15038.5,15030.0,15031.300000000001,15031.95,15029.35,237,2021-08-23 20:00:00
2392,CHNA50_m_i,15034.0,15034.7,15031.7,15040.3,15036.0,15035.566666666666,15035.349999999999,15035.175,166,2021-08-23 21:00:00
2393,CHNA50_m_i,15033.4,15017.7,15016.8,15034.0,15025.4,15022.833333333334,15021.55,15025.475,188,2021-08-23 22:00:00
2394,CHNA50_m_i,15017.7,15026.2,15017.3,15029.3,15023.3,15024.266666666668,15024.75,15022.625,156,2021-08-23 23:00:00
2395,CHNA50_m_i,15012.9,15111.9,15004.6,15175.6,15090.1,15097.366666666667,15101.0,15076.25,2431,2021-08-24 04:00:00
2396,CHNA50_m_i,15113.1,15100.6,15043.3,15131.6,15087.45,15091.833333333334,15094.025,15097.15,1642,2021-08-24 05:00:00
2397,CHNA50_m_i,15100.6,15184.6,15094.2,15257.6,15175.900000000001,15178.800000000001,15180.25,15159.25,2429,2021-08-24 06:00:00
2398,CHNA50_m_i,15183.8,15178.6,15178.0,15198.2,15188.1,15184.933333333334,15183.35,15184.650000000001,353,2021-08-24 07:00:00
2399,CHNA50_m_i,15178.5,15246.4,15157.1,15268.6,15212.85,15224.033333333333,15229.625,15212.65,1552,2021-08-24 08:00:00
2400,CHNA50_m_i,15246.0,15187.1,15168.6,15254.6,15211.6,15203.433333333334,15199.35,15214.075,1132,2021-08-24 09:00:00
2401,CHNA50_m_i,15187.6,15253.1,15169.2,15269.6,15219.400000000001,15230.633333333333,15236.25,15219.875,1354,2021-08-24 10:00:00
2402,CHNA50_m_i,15252.9,15284.6,15247.9,15302.7,15275.3,15278.4,15279.949999999999,15272.025,780,2021-08-24 11:00:00
2403,CHNA50_m_i,15292.3,15252.1,15251.6,15293.0,15272.3,15265.566666666666,15262.199999999999,15272.25,427,2021-08-24 12:00:00
2404,CHNA50_m_i,15252.4,15256.2,15247.2,15266.3,15256.75,15256.566666666666,15256.474999999999,15255.525,345,2021-08-24 13:00:00
2405,CHNA50_m_i,15256.2,15246.7,15242.0,15256.3,15249.15,15248.333333333334,15247.925,15250.3,192,2021-08-24 14:00:00
2406,CHNA50_m_i,15246.7,15237.5,15233.9,15258.6,15246.25,15243.333333333334,15241.875,15244.175,403,2021-08-24 15:00:00
2407,CHNA50_m_i,15237.7,15320.1,15237.7,15327.5,15282.6,15295.1,15301.35,15280.75,973,2021-08-24 16:00:00
2408,CHNA50_m_i,15320.0,15316.6,15290.3,15322.0,15306.15,15309.633333333333,15311.375,15312.225,601,2021-08-24 17:00:00
2409,CHNA50_m_i,15316.6,15305.0,15297.8,15322.5,15310.15,15308.433333333334,15307.575,15310.475,379,2021-08-24 18:00:00
2410,CHNA50_m_i,15304.9,15303.2,15294.1,15306.5,15300.3,15301.266666666668,15301.75,15302.175000000001,232,2021-08-24 19:00:00
2411,CHNA50_m_i,15303.1,15309.3,15292.2,15310.7,15301.45,15304.066666666666,15305.375,15303.824999999999,309,2021-08-24 20:00:00
2412,CHNA50_m_i,15309.0,15296.6,15294.4,15309.3,15301.849999999999,15300.099999999999,15299.224999999999,15302.324999999999,175,2021-08-24 21:00:00
2413,CHNA50_m_i,15296.5,15286.8,15283.6,15296.6,15290.1,15289.0,15288.45,15290.875,164,2021-08-24 22:00:00
2414,CHNA50_m_i,15287.9,15290.1,15285.7,15293.4,15289.55,15289.733333333332,15289.824999999999,15289.275,133,2021-08-24 23:00:00
2415,CHNA50_m_i,15287.9,15263.1,15198.3,15354.9,15276.599999999999,15272.099999999999,15269.849999999999,15276.05,2885,2021-08-25 04:00:00
2416,CHNA50_m_i,15263.3,15189.5,15189.4,15322.9,15256.15,15233.933333333334,15222.825,15241.275000000001,1933,2021-08-25 05:00:00
2417,CHNA50_m_i,15188.1,15207.0,15151.1,15214.1,15182.6,15190.733333333332,15194.8,15190.074999999999,1072,2021-08-25 06:00:00
2418,CHNA50_m_i,15207.1,15207.4,15201.0,15211.9,15206.45,15206.766666666668,15206.925000000001,15206.85,216,2021-08-25 07:00:00
2419,CHNA50_m_i,15206.3,15227.9,15198.0,15263.8,15230.9,15229.9,15229.4,15224.0,1101,2021-08-25 08:00:00
2420,CHNA50_m_i,15228.9,15225.9,15221.8,15265.9,15243.849999999999,15237.866666666667,15234.875,15235.625,853,2021-08-25 09:00:00
2421,CHNA50_m_i,15225.2,15247.9,15219.9,15259.1,15239.5,15242.300000000001,15243.7,15238.025000000001,558,2021-08-25 10:00:00
2422,CHNA50_m_i,15247.9,15251.8,15246.1,15256.8,15251.45,15251.566666666666,15251.625,15250.65,176,2021-08-25 11:00:00
2423,CHNA50_m_i,15249.9,15253.7,15240.3,15259.9,15250.099999999999,15251.299999999997,15251.899999999998,15250.949999999999,355,2021-08-25 12:00:00
2424,CHNA50_m_i,15253.6,15270.9,15252.9,15273.5,15263.2,15265.766666666668,15267.050000000001,15262.725,240,2021-08-25 13:00:00
2425,CHNA50_m_i,15270.4,15253.3,15244.9,15274.1,15259.5,15257.433333333334,15256.400000000001,15260.675000000001,414,2021-08-25 14:00:00
2426,CHNA50_m_i,15252.5,15259.7,15246.1,15265.2,15255.650000000001,15257.0,15257.675,15255.875,311,2021-08-25 15:00:00
2427,CHNA50_m_i,15259.6,15250.2,15234.3,15261.3,15247.8,15248.6,15249.0,15251.35,447,2021-08-25 16:00:00
2428,CHNA50_m_i,15250.5,15249.9,15238.5,15263.4,15250.95,15250.6,15250.425000000001,15250.575,493,2021-08-25 17:00:00
2429,CHNA50_m_i,15250.1,15261.3,15244.9,15265.2,15255.05,15257.133333333331,15258.175,15255.374999999998,295,2021-08-25 18:00:00
2430,CHNA50_m_i,15261.3,15253.6,15248.3,15262.0,15255.15,15254.633333333333,15254.375,15256.3,198,2021-08-25 19:00:00
2431,CHNA50_m_i,15253.9,15246.9,15244.4,15254.9,15249.65,15248.733333333332,15248.275,15250.025,141,2021-08-25 20:00:00
2432,CHNA50_m_i,15246.9,15259.9,15246.1,15260.9,15253.5,15255.633333333333,15256.7,15253.45,167,2021-08-25 21:00:00
2433,CHNA50_m_i,15260.5,15250.1,15248.6,15260.6,15254.6,15253.1,15252.35,15254.95,137,2021-08-25 22:00:00
2434,CHNA50_m_i,15250.0,15252.4,15247.1,15256.2,15251.650000000001,15251.900000000001,15252.025000000001,15251.425000000001,159,2021-08-25 23:00:00
2435,CHNA50_m_i,15221.9,15036.7,15020.3,15239.8,15130.05,15098.933333333334,15083.375,15129.675000000001,2539,2021-08-26 04:00:00
2436,CHNA50_m_i,15036.7,14955.4,14915.7,15063.7,14989.7,14978.266666666668,14972.550000000001,14992.875,2148,2021-08-26 05:00:00
2437,CHNA50_m_i,14954.8,14927.0,14894.7,14956.7,14925.7,14926.133333333333,14926.35,14933.3,963,2021-08-26 06:00:00
2438,CHNA50_m_i,14927.0,14927.0,14921.7,14935.3,14928.5,14928.0,14927.75,14927.75,273,2021-08-26 07:00:00
2439,CHNA50_m_i,14927.0,14896.7,14892.3,14982.4,14937.349999999999,14923.799999999997,14917.024999999998,14924.599999999999,1500,2021-08-26 08:00:00
2440,CHNA50_m_i,14897.7,14867.4,14841.4,14932.2,14886.8,14880.333333333334,14877.1,14884.675,1514,2021-08-26 09:00:00
2441,CHNA50_m_i,14866.8,14895.7,14864.7,14897.3,14881.0,14885.9,14888.349999999999,14881.125,364,2021-08-26 10:00:00
2442,CHNA50_m_i,14895.3,14907.2,14875.8,14908.7,14892.25,14897.233333333332,14899.724999999999,14896.75,540,2021-08-26 11:00:00
2443,CHNA50_m_i,14909.9,14913.1,14894.3,14913.7,14904.0,14907.033333333333,14908.55,14907.75,357,2021-08-26 12:00:00
2444,CHNA50_m_i,14913.2,14907.7,14906.7,14917.8,14912.25,14910.733333333332,14909.974999999999,14911.349999999999,168,2021-08-26 13:00:00
2445,CHNA50_m_i,14907.7,14925.4,14907.7,14926.1,14916.900000000001,14919.733333333335,14921.150000000001,14916.725000000002,192,2021-08-26 14:00:00
2446,CHNA50_m_i,14924.3,14923.9,14913.9,14929.6,14921.75,14922.466666666667,14922.825,14922.925,311,2021-08-26 15:00:00
2447,CHNA50_m_i,14925.3,14925.1,14915.9,14933.6,14924.75,14924.866666666667,14924.925,14924.974999999999,353,2021-08-26 16:00:00
2448,CHNA50_m_i,14925.1,14904.7,14901.0,14928.6,14914.8,14911.433333333334,14909.75,14914.85,349,2021-08-26 17:00:00
2449,CHNA50_m_i,14905.2,14917.8,14898.0,14923.7,14910.85,14913.166666666666,14914.325,14911.175,389,2021-08-26 18:00:00
2450,CHNA50_m_i,14918.4,14925.0,14915.3,14932.7,14924.0,14924.333333333334,14924.5,14922.85,283,2021-08-26 19:00:00
2451,CHNA50_m_i,14926.2,14914.4,14914.0,14928.7,14921.35,14919.033333333333,14917.875,14920.825,177,2021-08-26 20:00:00
2452,CHNA50_m_i,14914.4,14910.7,14905.6,14918.7,14912.150000000001,14911.666666666666,14911.425,14912.35,226,2021-08-26 21:00:00
2453,CHNA50_m_i,14910.7,14906.8,14898.7,14920.7,14909.7,14908.733333333332,14908.25,14909.224999999999,402,2021-08-26 22:00:00
2454,CHNA50_m_i,14907.9,14913.5,14907.9,14914.5,14911.2,14911.966666666667,14912.35,14910.95,77,2021-08-26 23:00:00
2455,CHNA50_m_i,14908.4,14977.3,14823.0,15031.8,14927.4,14944.033333333333,14952.349999999999,14935.125,3488,2021-08-27 04:00:00
2456,CHNA50_m_i,14975.9,15027.9,14972.4,15152.4,15062.4,15050.9,15045.15,15032.15,3081,2021-08-27 05:00:00
2457,CHNA50_m_i,15026.4,15069.9,14990.9,15078.9,15034.9,15046.566666666666,15052.4,15041.525,1326,2021-08-27 06:00:00
2458,CHNA50_m_i,15069.9,15060.0,15056.9,15076.3,15066.599999999999,15064.4,15063.3,15065.775,290,2021-08-27 07:00:00
2459,CHNA50_m_i,15059.9,14969.1,14928.9,15059.9,14994.4,14985.966666666667,14981.75,15004.45,1713,2021-08-27 08:00:00
2460,CHNA50_m_i,14969.4,14929.9,14911.9,14982.9,14947.4,14941.566666666666,14938.65,14948.525,1026,2021-08-27 09:00:00
2461,CHNA50_m_i,14929.9,14951.0,14916.9,14957.6,14937.25,14941.833333333334,14944.125,14938.85,604,2021-08-27 10:00:00
2462,CHNA50_m_i,14952.2,14949.5,14938.7,14953.9,14946.3,14947.366666666667,14947.9,14948.575,278,2021-08-27 11:00:00
2463,CHNA50_m_i,14947.4,14953.1,14937.8,14957.8,14947.8,14949.566666666666,14950.449999999999,14949.025,344,2021-08-27 12:00:00
2464,CHNA50_m_i,14953.1,14946.3,14937.2,14954.2,14945.7,14945.9,14946.0,14947.699999999999,273,2021-08-27 13:00:00
2465,CHNA50_m_i,14946.3,14944.9,14941.0,14950.4,14945.7,14945.433333333334,14945.300000000001,14945.650000000001,175,2021-08-27 14:00:00
2466,CHNA50_m_i,14945.9,14982.9,14945.1,14986.9,14966.0,14971.633333333333,14974.45,14965.2,467,2021-08-27 15:00:00
2467,CHNA50_m_i,14983.9,14981.4,14955.3,14992.5,14973.9,14976.4,14977.65,14978.275,720,2021-08-27 16:00:00
2468,CHNA50_m_i,14982.4,14994.1,14962.7,15031.5,14997.1,14996.1,14995.6,14992.675000000001,1260,2021-08-27 17:00:00
2469,CHNA50_m_i,14994.9,15004.1,14987.2,15011.9,14999.55,15001.066666666666,15001.824999999999,14999.525,403,2021-08-27 18:00:00
2470,CHNA50_m_i,15004.5,15009.5,14998.9,15009.9,15004.4,15006.1,15006.95,15005.7,171,2021-08-27 19:00:00
2471,CHNA50_m_i,15009.5,15011.5,15006.9,15014.9,15010.9,15011.1,15011.2,15010.7,141,2021-08-27 20:00:00
2472,CHNA50_m_i,15011.6,15006.9,15004.9,15011.9,15008.4,15007.9,15007.65,15008.824999999999,94,2021-08-27 21:00:00
2473,CHNA50_m_i,15006.9,15014.8,15006.4,15015.5,15010.95,15012.233333333332,15012.875,15010.9,104,2021-08-27 22:00:00
2474,CHNA50_m_i,15014.4,15014.9,15009.2,15015.2,15012.2,15013.1,15013.550000000001,15013.425000000001,116,2021-08-27 23:00:00
2475,CHNA50_m_i,14985.4,14805.2,14708.7,15039.3,14874.0,14851.066666666666,14839.599999999999,14884.65,4811,2021-08-30 04:00:00
2476,CHNA50_m_i,14807.0,14744.9,14730.5,14881.0,14805.75,14785.466666666667,14775.325,14790.85,2390,2021-08-30 05:00:00
2477,CHNA50_m_i,14743.2,14754.5,14677.4,14767.9,14722.65,14733.266666666668,14738.575,14735.75,1698,2021-08-30 06:00:00
2478,CHNA50_m_i,14754.4,14746.0,14741.1,14762.9,14752.0,14750.0,14749.0,14751.1,353,2021-08-30 07:00:00
2479,CHNA50_m_i,14745.1,14708.3,14708.0,14904.9,14806.45,14773.733333333332,14757.375,14766.574999999999,3571,2021-08-30 08:00:00
2480,CHNA50_m_i,14708.3,14798.9,14704.9,14801.9,14753.4,14768.566666666666,14776.15,14753.5,1035,2021-08-30 09:00:00
2481,CHNA50_m_i,14798.9,14789.5,14782.9,14812.9,14797.9,14795.1,14793.7,14796.050000000001,507,2021-08-30 10:00:00
2482,CHNA50_m_i,14789.2,14789.9,14781.3,14801.3,14791.3,14790.833333333334,14790.6,14790.425,394,2021-08-30 11:00:00
2483,CHNA50_m_i,14789.9,14758.5,14745.9,14805.3,14775.599999999999,14769.9,14767.05,14774.9,875,2021-08-30 12:00:00
2484,CHNA50_m_i,14758.6,14776.8,14756.5,14784.3,14770.4,14772.533333333333,14773.599999999999,14769.05,375,2021-08-30 13:00:00
2485,CHNA50_m_i,14776.7,14772.4,14765.8,14777.6,14771.7,14771.933333333334,14772.050000000001,14773.125,194,2021-08-30 14:00:00
2486,CHNA50_m_i,14772.4,14763.9,14757.9,14777.3,14767.599999999999,14766.366666666667,14765.75,14767.875,304,2021-08-30 15:00:00
2487,CHNA50_m_i,14763.9,14751.2,14733.9,14772.8,14753.349999999999,14752.633333333331,14752.274999999998,14755.449999999999,652,2021-08-30 16:00:00
2488,CHNA50_m_i,14751.4,14768.9,14748.6,14775.3,14761.95,14764.266666666668,14765.425000000001,14761.050000000001,360,2021-08-30 17:00:00
2489,CHNA50_m_i,14768.9,14773.9,14763.9,14778.9,14771.4,14772.233333333332,14772.65,14771.4,251,2021-08-30 18:00:00
2490,CHNA50_m_i,14774.3,14785.5,14770.9,14788.8,14779.849999999999,14781.733333333332,14782.675,14779.875,247,2021-08-30 19:00:00
2491,CHNA50_m_i,14785.6,14790.9,14778.5,14791.9,14785.2,14787.1,14788.050000000001,14786.725,216,2021-08-30 20:00:00
2492,CHNA50_m_i,14790.7,14790.9,14784.4,14791.9,14788.15,14789.066666666666,14789.525,14789.474999999999,149,2021-08-30 21:00:00
2493,CHNA50_m_i,14791.7,14772.8,14771.9,14792.9,14782.4,14779.199999999999,14777.599999999999,14782.325,232,2021-08-30 22:00:00
2494,CHNA50_m_i,14772.9,14769.5,14768.2,14774.6,14771.400000000001,14770.766666666668,14770.45,14771.300000000001,95,2021-08-30 23:00:00
2495,CHNA50_m_i,14757.5,14730.5,14712.6,14933.5,14823.05,14792.199999999999,14776.775,14783.525,4149,2021-08-31 04:00:00
2496,CHNA50_m_i,14730.4,14557.5,14533.5,14737.5,14635.5,14609.5,14596.5,14639.725,2352,2021-08-31 05:00:00
2497,CHNA50_m_i,14557.5,14547.8,14511.5,14567.4,14539.45,14542.233333333332,14543.625,14546.05,1022,2021-08-31 06:00:00
2498,CHNA50_m_i,14546.4,14566.5,14543.8,14566.5,14555.15,14558.933333333334,14560.825,14555.800000000001,254,2021-08-31 07:00:00
2499,CHNA50_m_i,14565.5,14754.5,14558.5,14771.4,14664.95,14694.800000000001,14709.725,14662.475,2369,2021-08-31 08:00:00
2500,CHNA50_m_i,14755.1,14781.8,14692.5,14789.5,14741.0,14754.6,14761.400000000001,14754.725,1674,2021-08-31 09:00:00
2501,CHNA50_m_i,14782.5,14761.6,14743.8,14783.5,14763.65,14762.966666666667,14762.625,14767.85,586,2021-08-31 10:00:00
2502,CHNA50_m_i,14761.7,14796.0,14747.5,14804.9,14776.2,14782.800000000001,14786.1,14777.525000000001,806,2021-08-31 11:00:00
2503,CHNA50_m_i,14786.8,14747.5,14742.6,14793.5,14768.05,14761.199999999999,14757.775,14767.599999999999,626,2021-08-31 12:00:00
2504,CHNA50_m_i,14747.5,14719.2,14713.8,14748.8,14731.3,14727.266666666668,14725.25,14732.325,418,2021-08-31 13:00:00
2505,CHNA50_m_i,14719.8,14713.1,14710.1,14726.9,14718.5,14716.699999999999,14715.8,14717.474999999999,270,2021-08-31 14:00:00
2506,CHNA50_m_i,14714.2,14727.1,14705.2,14727.8,14716.5,14720.033333333333,14721.8,14718.575,324,2021-08-31 15:00:00
2507,CHNA50_m_i,14727.0,14712.8,14712.8,14750.9,14731.849999999999,14725.5,14722.325,14725.875,621,2021-08-31 16:00:00
2508,CHNA50_m_i,14712.6,14717.3,14710.7,14731.1,14720.900000000001,14719.700000000003,14719.100000000002,14717.925000000001,362,2021-08-31 17:00:00
2509,CHNA50_m_i,14717.1,14720.9,14712.4,14730.9,14721.65,14721.4,14721.275,14720.324999999999,333,2021-08-31 18:00:00
2510,CHNA50_m_i,14720.8,14737.4,14719.1,14738.0,14728.55,14731.5,14732.975,14728.825,213,2021-08-31 19:00:00
2511,CHNA50_m_i,14737.4,14737.8,14731.5,14739.1,14735.3,14736.133333333331,14736.55,14736.449999999999,149,2021-08-31 20:00:00
2512,CHNA50_m_i,14737.9,14750.6,14736.8,14751.5,14744.15,14746.300000000001,14747.375,14744.2,168,2021-08-31 21:00:00
2513,CHNA50_m_i,14750.3,14755.6,14742.7,14761.1,14751.900000000001,14753.133333333333,14753.75,14752.425,316,2021-08-31 22:00:00
2514,CHNA50_m_i,14755.2,14761.0,14752.0,14762.5,14757.25,14758.5,14759.125,14757.675,153,2021-08-31 23:00:00
2515,CHNA50_m_i,14743.0,14771.9,14606.9,14794.6,14700.75,14724.466666666667,14736.325,14729.1,3466,2021-09-01 04:00:00
2516,CHNA50_m_i,14772.0,15008.5,14748.3,15020.0,14884.15,14925.6,14946.325,14887.2,3070,2021-09-01 05:00:00
2517,CHNA50_m_i,15009.0,15200.6,15008.3,15262.0,15135.15,15156.966666666667,15167.875,15119.975,3159,2021-09-01 06:00:00
2518,CHNA50_m_i,15200.6,15209.0,15199.2,15214.2,15206.7,15207.466666666667,15207.85,15205.75,217,2021-09-01 07:00:00
2519,CHNA50_m_i,15204.2,15122.3,15082.0,15278.0,15180.0,15160.766666666668,15151.150000000001,15171.625,3102,2021-09-01 08:00:00
2520,CHNA50_m_i,15123.9,15158.0,15088.5,15168.4,15128.45,15138.300000000001,15143.225,15134.7,1258,2021-09-01 09:00:00
2521,CHNA50_m_i,15157.5,15108.4,15102.8,15158.5,15130.65,15123.233333333332,15119.525,15131.8,624,2021-09-01 10:00:00
2522,CHNA50_m_i,15108.5,15129.0,15108.5,15129.0,15118.75,15122.166666666666,15123.875,15118.75,206,2021-09-01 11:00:00
2523,CHNA50_m_i,15123.4,15090.0,15086.8,15123.4,15105.099999999999,15100.066666666666,15097.55,15105.9,399,2021-09-01 12:00:00
2524,CHNA50_m_i,15089.6,15094.5,15084.0,15097.6,15090.8,15092.033333333333,15092.65,15091.425,224,2021-09-01 13:00:00
2525,CHNA50_m_i,15094.7,15123.3,15085.8,15142.2,15114.0,15117.1,15118.650000000001,15111.5,843,2021-09-01 14:00:00
2526,CHNA50_m_i,15123.3,15120.4,15106.4,15146.6,15126.5,15124.466666666667,15123.45,15124.175,776,2021-09-01 15:00:00
2527,CHNA50_m_i,15120.4,15114.3,15078.1,15131.5,15104.8,15107.966666666665,15109.55,15111.074999999999,1008,2021-09-01 16:00:00
2528,CHNA50_m_i,15114.4,15149.0,15114.4,15154.7,15134.55,15139.366666666667,15141.775,15133.125,461,2021-09-01 17:00:00
2529,CHNA50_m_i,15149.0,15190.0,15142.5,15190.0,15166.25,15174.166666666666,15178.125,15167.875,541,2021-09-01 18:00:00
2530,CHNA50_m_i,15188.6,15197.7,15185.4,15203.0,15194.2,15195.366666666669,15195.95,15193.675000000001,262,2021-09-01 19:00:00
2531,CHNA50_m_i,15197.7,15214.0,15194.0,15216.0,15205.0,15208.0,15209.5,15205.425,278,2021-09-01 20:00:00
2532,CHNA50_m_i,15214.0,15204.4,15193.3,15215.0,15204.15,15204.233333333332,15204.275,15206.675,339,2021-09-01 21:00:00
2533,CHNA50_m_i,15205.0,15198.2,15181.4,15205.0,15193.2,15194.866666666669,15195.7,15197.400000000001,405,2021-09-01 22:00:00
2534,CHNA50_m_i,15197.4,15184.9,15183.1,15198.0,15190.55,15188.666666666666,15187.725,15190.85,174,2021-09-01 23:00:00
2535,CHNA50_m_i,15183.0,15164.6,15112.8,15261.8,15187.3,15179.733333333332,15175.949999999999,15180.55,2797,2021-09-02 04:00:00
2536,CHNA50_m_i,15165.8,15124.2,15082.8,15189.8,15136.3,15132.266666666668,15130.25,15140.650000000001,1725,2021-09-02 05:00:00
