,NZDCAD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
3855,NZDCAD_i,0.88424,0.88365,0.88359,0.88426,0.8839250000000001,0.8838333333333335,0.8837875000000002,0.8839350000000001,703,2021-08-04 22:00:00
3856,NZDCAD_i,0.88364,0.88284,0.88246,0.88376,0.8831100000000001,0.88302,0.882975,0.883175,530,2021-08-04 23:00:00
3857,NZDCAD_i,0.88284,0.88314,0.88208,0.88336,0.88272,0.88286,0.88293,0.882855,331,2021-08-05 00:00:00
3858,NZDCAD_i,0.88307,0.88346,0.883,0.8836,0.8833,0.8833533333333333,0.8833799999999999,0.8832825,362,2021-08-05 01:00:00
3859,NZDCAD_i,0.88346,0.88331,0.88311,0.88353,0.88332,0.8833166666666666,0.8833150000000001,0.8833525,344,2021-08-05 02:00:00
3860,NZDCAD_i,0.88333,0.88305,0.88295,0.88384,0.8833949999999999,0.88328,0.8832224999999999,0.8832924999999999,796,2021-08-05 03:00:00
3861,NZDCAD_i,0.88304,0.88319,0.88249,0.88345,0.88297,0.8830433333333333,0.88308,0.8830425,1119,2021-08-05 04:00:00
3862,NZDCAD_i,0.88319,0.88365,0.88294,0.8837,0.88332,0.88343,0.8834850000000001,0.88337,717,2021-08-05 05:00:00
3863,NZDCAD_i,0.88364,0.88322,0.8831,0.88381,0.883455,0.8833766666666666,0.8833375,0.8834424999999999,632,2021-08-05 06:00:00
3864,NZDCAD_i,0.88321,0.88276,0.88257,0.88356,0.883065,0.8829633333333332,0.8829125,0.883025,436,2021-08-05 07:00:00
3865,NZDCAD_i,0.88276,0.88301,0.88254,0.88337,0.8829549999999999,0.8829733333333333,0.8829825,0.8829199999999999,573,2021-08-05 08:00:00
3866,NZDCAD_i,0.88294,0.88271,0.88206,0.88306,0.88256,0.88261,0.882635,0.8826925,1233,2021-08-05 09:00:00
3867,NZDCAD_i,0.88268,0.88467,0.88267,0.88469,0.88368,0.88401,0.8841749999999999,0.8836775,1526,2021-08-05 10:00:00
3868,NZDCAD_i,0.88467,0.88373,0.88321,0.88478,0.8839950000000001,0.8839066666666667,0.8838625,0.8840975,1193,2021-08-05 11:00:00
3869,NZDCAD_i,0.88376,0.88386,0.88356,0.88473,0.884145,0.8840499999999999,0.8840024999999999,0.8839775,1311,2021-08-05 12:00:00
3870,NZDCAD_i,0.88387,0.88379,0.88291,0.88411,0.88351,0.8836033333333333,0.8836499999999999,0.88367,1361,2021-08-05 13:00:00
3871,NZDCAD_i,0.88379,0.88421,0.88349,0.88466,0.8840749999999999,0.8841199999999999,0.8841424999999999,0.8840374999999999,1639,2021-08-05 14:00:00
3872,NZDCAD_i,0.88417,0.88296,0.88241,0.88422,0.8833150000000001,0.8831966666666666,0.8831374999999999,0.88344,1796,2021-08-05 15:00:00
3873,NZDCAD_i,0.88296,0.88201,0.88139,0.88351,0.88245,0.8823033333333333,0.8822300000000001,0.8824675,2903,2021-08-05 16:00:00
3874,NZDCAD_i,0.88201,0.88144,0.88101,0.88316,0.882085,0.88187,0.8817625,0.8819049999999999,2867,2021-08-05 17:00:00
3875,NZDCAD_i,0.88149,0.88151,0.88119,0.88206,0.881625,0.8815866666666666,0.8815675,0.8815624999999999,1572,2021-08-05 18:00:00
3876,NZDCAD_i,0.88151,0.88221,0.88148,0.88236,0.88192,0.8820166666666668,0.8820650000000001,0.8818900000000001,1052,2021-08-05 19:00:00
3877,NZDCAD_i,0.88218,0.88216,0.88186,0.88236,0.88211,0.8821266666666666,0.8821349999999999,0.8821399999999999,653,2021-08-05 20:00:00
3878,NZDCAD_i,0.88213,0.88206,0.88168,0.88231,0.8819950000000001,0.8820166666666668,0.8820275000000001,0.8820450000000001,741,2021-08-05 21:00:00
3879,NZDCAD_i,0.88206,0.88211,0.88169,0.88221,0.88195,0.8820033333333334,0.88203,0.8820175,863,2021-08-05 22:00:00
3880,NZDCAD_i,0.88211,0.88146,0.88124,0.88216,0.8817,0.88162,0.88158,0.8817425,437,2021-08-05 23:00:00
3881,NZDCAD_i,0.88146,0.88157,0.88021,0.88171,0.88096,0.8811633333333333,0.881265,0.8812375,309,2021-08-06 00:00:00
3882,NZDCAD_i,0.88157,0.88082,0.88082,0.88174,0.8812800000000001,0.8811266666666667,0.88105,0.8812375,404,2021-08-06 01:00:00
