,SPX500_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
3991,SPX500_m_i,4238.6,4243.1,4235.1,4243.1,4239.1,4240.433333333333,4241.1,4239.975,948,2021-06-10 22:00:00
3992,SPX500_m_i,4242.9,4244.5,4239.3,4244.8,4242.05,4242.866666666667,4243.275,4242.875,726,2021-06-10 23:00:00
3993,SPX500_m_i,4244.6,4241.8,4237.8,4244.8,4241.3,4241.466666666667,4241.55,4242.25,717,2021-06-11 00:00:00
3994,SPX500_m_i,4241.9,4239.5,4235.5,4242.3,4238.9,4239.099999999999,4239.2,4239.799999999999,1086,2021-06-11 01:00:00
3995,SPX500_m_i,4240.1,4239.5,4238.9,4240.1,4239.5,4239.5,4239.5,4239.65,105,2021-06-11 04:00:00
3996,SPX500_m_i,4239.5,4238.7,4237.9,4240.2,4239.049999999999,4238.933333333333,4238.875,4239.075,304,2021-06-11 05:00:00
3997,SPX500_m_i,4238.9,4241.0,4235.7,4241.5,4238.6,4239.400000000001,4239.8,4239.275,556,2021-06-11 06:00:00
3998,SPX500_m_i,4241.0,4242.0,4240.0,4242.6,4241.3,4241.533333333334,4241.65,4241.4,400,2021-06-11 07:00:00
3999,SPX500_m_i,4242.0,4240.4,4238.7,4242.1,4240.4,4240.4,4240.4,4240.799999999999,288,2021-06-11 08:00:00
4000,SPX500_m_i,4240.5,4241.7,4240.0,4241.8,4240.9,4241.166666666667,4241.3,4241.0,180,2021-06-11 09:00:00
4001,SPX500_m_i,4241.7,4241.8,4241.5,4242.5,4242.0,4241.933333333333,4241.9,4241.875,157,2021-06-11 10:00:00
4002,SPX500_m_i,4241.8,4242.0,4240.7,4242.1,4241.4,4241.599999999999,4241.7,4241.65,199,2021-06-11 11:00:00
4003,SPX500_m_i,4242.0,4240.6,4237.7,4242.0,4239.85,4240.1,4240.225,4240.575000000001,353,2021-06-11 12:00:00
4004,SPX500_m_i,4240.6,4239.0,4238.2,4241.3,4239.75,4239.5,4239.375,4239.775,439,2021-06-11 13:00:00
4005,SPX500_m_i,4239.0,4241.7,4238.2,4242.2,4240.2,4240.7,4240.95,4240.275,352,2021-06-11 14:00:00
4006,SPX500_m_i,4241.7,4241.2,4240.7,4242.5,4241.6,4241.466666666667,4241.400000000001,4241.525000000001,316,2021-06-11 15:00:00
4007,SPX500_m_i,4241.3,4248.5,4240.7,4249.0,4244.85,4246.066666666667,4246.675,4244.875,393,2021-06-11 16:00:00
4008,SPX500_m_i,4248.5,4245.0,4243.7,4249.1,4246.4,4245.933333333333,4245.7,4246.575,502,2021-06-11 17:00:00
4009,SPX500_m_i,4245.0,4247.1,4243.1,4248.1,4245.6,4246.1,4246.35,4245.825000000001,540,2021-06-11 18:00:00
4010,SPX500_m_i,4247.1,4243.9,4242.2,4248.8,4245.5,4244.966666666666,4244.7,4245.5,883,2021-06-11 19:00:00
4011,SPX500_m_i,4243.7,4237.9,4236.5,4246.6,4241.55,4240.333333333333,4239.725,4241.175,1139,2021-06-11 20:00:00
4012,SPX500_m_i,4237.7,4237.7,4234.5,4240.2,4237.35,4237.466666666667,4237.525000000001,4237.525000000001,723,2021-06-11 21:00:00
4013,SPX500_m_i,4237.7,4236.1,4232.4,4238.6,4235.5,4235.7,4235.8,4236.2,616,2021-06-11 22:00:00
4014,SPX500_m_i,4236.0,4239.1,4234.5,4239.6,4237.05,4237.733333333334,4238.075000000001,4237.3,395,2021-06-11 23:00:00
4015,SPX500_m_i,4251.1,4251.0,4250.9,4251.8,4251.35,4251.233333333334,4251.175,4251.200000000001,63,2021-06-14 04:00:00
4016,SPX500_m_i,4251.0,4251.5,4249.5,4252.7,4251.1,4251.233333333334,4251.3,4251.175,251,2021-06-14 05:00:00
4017,SPX500_m_i,4251.7,4250.5,4248.0,4254.3,4251.15,4250.933333333333,4250.825,4251.125,522,2021-06-14 06:00:00
4018,SPX500_m_i,4250.5,4251.2,4248.3,4251.4,4249.85,4250.3,4250.525000000001,4250.35,327,2021-06-14 07:00:00
4019,SPX500_m_i,4251.4,4253.5,4250.8,4254.0,4252.4,4252.766666666666,4252.95,4252.424999999999,239,2021-06-14 08:00:00
4020,SPX500_m_i,4253.5,4251.8,4251.3,4253.5,4252.4,4252.2,4252.099999999999,4252.525,175,2021-06-14 09:00:00
4021,SPX500_m_i,4251.8,4251.3,4251.0,4252.5,4251.75,4251.599999999999,4251.525,4251.65,186,2021-06-14 10:00:00
4022,SPX500_m_i,4251.1,4251.4,4250.9,4252.0,4251.45,4251.433333333333,4251.424999999999,4251.35,198,2021-06-14 11:00:00
4023,SPX500_m_i,4251.4,4252.9,4249.3,4253.3,4251.3,4251.833333333333,4252.1,4251.725,362,2021-06-14 12:00:00
4024,SPX500_m_i,4252.9,4252.5,4250.4,4258.7,4254.549999999999,4253.866666666666,4253.525,4253.625,630,2021-06-14 13:00:00
4025,SPX500_m_i,4252.4,4251.6,4249.4,4253.0,4251.2,4251.333333333333,4251.4,4251.6,459,2021-06-14 14:00:00
4026,SPX500_m_i,4251.7,4252.9,4249.7,4253.5,4251.6,4252.033333333334,4252.25,4251.95,441,2021-06-14 15:00:00
4027,SPX500_m_i,4252.8,4251.4,4250.8,4253.6,4252.200000000001,4251.933333333333,4251.8,4252.150000000001,406,2021-06-14 16:00:00
4028,SPX500_m_i,4251.5,4249.5,4247.5,4253.8,4250.65,4250.266666666666,4250.075,4250.575,471,2021-06-14 17:00:00
4029,SPX500_m_i,4249.5,4247.8,4245.3,4251.4,4248.35,4248.166666666667,4248.075,4248.5,460,2021-06-14 18:00:00
4030,SPX500_m_i,4247.8,4244.5,4242.3,4249.6,4245.950000000001,4245.466666666667,4245.225,4246.05,737,2021-06-14 19:00:00
4031,SPX500_m_i,4244.6,4242.7,4237.8,4245.3,4241.55,4241.933333333333,4242.125,4242.6,970,2021-06-14 20:00:00
4032,SPX500_m_i,4242.8,4239.4,4237.7,4245.3,4241.5,4240.8,4240.45,4241.3,741,2021-06-14 21:00:00
4033,SPX500_m_i,4239.5,4236.9,4236.4,4241.1,4238.75,4238.133333333333,4237.825,4238.475,581,2021-06-14 22:00:00
4034,SPX500_m_i,4236.9,4238.6,4236.4,4240.4,4238.4,4238.466666666666,4238.5,4238.075,440,2021-06-14 23:00:00
4035,SPX500_m_i,4238.7,4240.7,4237.1,4241.3,4239.200000000001,4239.700000000001,4239.950000000001,4239.450000000001,490,2021-06-15 00:00:00
4036,SPX500_m_i,4240.6,4259.2,4239.7,4259.2,4249.45,4252.7,4254.325,4249.674999999999,746,2021-06-15 01:00:00
4037,SPX500_m_i,4256.2,4256.1,4256.0,4256.8,4256.4,4256.3,4256.25,4256.275,85,2021-06-15 04:00:00
4038,SPX500_m_i,4256.5,4256.2,4256.0,4258.3,4257.15,4256.833333333333,4256.675,4256.75,246,2021-06-15 05:00:00
4039,SPX500_m_i,4256.2,4262.9,4256.0,4264.0,4260.0,4260.966666666666,4261.45,4259.775,521,2021-06-15 06:00:00
4040,SPX500_m_i,4262.9,4261.6,4261.3,4266.1,4263.700000000001,4263.000000000001,4262.650000000001,4262.975,519,2021-06-15 07:00:00
4041,SPX500_m_i,4261.6,4262.6,4260.1,4264.1,4262.1,4262.266666666667,4262.35,4262.1,376,2021-06-15 08:00:00
4042,SPX500_m_i,4262.6,4264.6,4261.8,4265.7,4263.75,4264.033333333334,4264.175,4263.675,304,2021-06-15 09:00:00
4043,SPX500_m_i,4264.6,4264.9,4264.1,4265.4,4264.75,4264.8,4264.825,4264.75,234,2021-06-15 10:00:00
4044,SPX500_m_i,4264.9,4266.2,4263.3,4266.2,4264.75,4265.233333333334,4265.475,4265.15,311,2021-06-15 11:00:00
4045,SPX500_m_i,4266.2,4268.5,4264.2,4270.0,4267.1,4267.566666666667,4267.8,4267.225,489,2021-06-15 12:00:00
4046,SPX500_m_i,4268.4,4265.5,4265.2,4269.8,4267.5,4266.833333333333,4266.5,4267.225,601,2021-06-15 13:00:00
4047,SPX500_m_i,4265.5,4264.6,4262.2,4265.5,4263.85,4264.1,4264.225,4264.450000000001,419,2021-06-15 14:00:00
4048,SPX500_m_i,4264.6,4259.7,4259.6,4264.8,4262.200000000001,4261.366666666668,4260.950000000001,4262.175000000001,407,2021-06-15 15:00:00
4049,SPX500_m_i,4259.8,4262.5,4258.0,4262.6,4260.3,4261.033333333334,4261.4,4260.725,387,2021-06-15 16:00:00
4050,SPX500_m_i,4262.3,4262.3,4260.9,4263.8,4262.35,4262.333333333333,4262.325,4262.325,415,2021-06-15 17:00:00
4051,SPX500_m_i,4262.2,4259.1,4258.1,4264.1,4261.1,4260.433333333333,4260.1,4260.875,671,2021-06-15 18:00:00
4052,SPX500_m_i,4259.1,4252.4,4251.1,4261.1,4256.1,4254.866666666667,4254.25,4255.925,889,2021-06-15 19:00:00
4053,SPX500_m_i,4252.5,4245.7,4245.3,4253.2,4249.25,4248.066666666667,4247.475,4249.175,1115,2021-06-15 20:00:00
4054,SPX500_m_i,4245.6,4244.3,4240.3,4248.4,4244.35,4244.333333333333,4244.325,4244.65,833,2021-06-15 21:00:00
4055,SPX500_m_i,4244.3,4246.9,4244.2,4249.7,4246.95,4246.933333333333,4246.924999999999,4246.275,665,2021-06-15 22:00:00
4056,SPX500_m_i,4246.9,4250.9,4244.0,4251.7,4247.85,4248.866666666667,4249.375,4248.375,750,2021-06-15 23:00:00
4057,SPX500_m_i,4251.1,4251.9,4248.8,4254.4,4251.6,4251.7,4251.75,4251.55,738,2021-06-16 00:00:00
4058,SPX500_m_i,4251.7,4249.9,4244.7,4253.6,4249.15,4249.4,4249.525,4249.974999999999,1216,2021-06-16 01:00:00
4059,SPX500_m_i,4251.0,4249.6,4249.1,4251.2,4250.15,4249.966666666666,4249.875,4250.225,121,2021-06-16 04:00:00
4060,SPX500_m_i,4249.6,4249.2,4247.4,4250.7,4249.049999999999,4249.099999999999,4249.125,4249.225,321,2021-06-16 05:00:00
4061,SPX500_m_i,4249.2,4249.4,4248.9,4251.3,4250.1,4249.866666666667,4249.75,4249.7,354,2021-06-16 06:00:00
4062,SPX500_m_i,4249.5,4249.5,4248.3,4251.1,4249.700000000001,4249.633333333334,4249.6,4249.6,361,2021-06-16 07:00:00
4063,SPX500_m_i,4249.5,4248.4,4247.7,4250.1,4248.9,4248.733333333333,4248.65,4248.924999999999,262,2021-06-16 08:00:00
4064,SPX500_m_i,4248.4,4249.8,4246.9,4249.8,4248.35,4248.833333333333,4249.075,4248.725,238,2021-06-16 09:00:00
4065,SPX500_m_i,4249.8,4248.7,4247.8,4250.1,4248.950000000001,4248.866666666668,4248.825000000001,4249.1,229,2021-06-16 10:00:00
4066,SPX500_m_i,4248.7,4248.9,4247.9,4250.2,4249.049999999999,4248.999999999999,4248.974999999999,4248.924999999999,275,2021-06-16 11:00:00
4067,SPX500_m_i,4248.8,4249.8,4247.7,4251.4,4249.549999999999,4249.633333333332,4249.674999999999,4249.424999999999,339,2021-06-16 12:00:00
4068,SPX500_m_i,4249.9,4247.5,4247.3,4252.5,4249.9,4249.099999999999,4248.7,4249.299999999999,537,2021-06-16 13:00:00
4069,SPX500_m_i,4247.4,4247.8,4243.9,4247.9,4245.9,4246.533333333333,4246.849999999999,4246.75,415,2021-06-16 14:00:00
4070,SPX500_m_i,4248.0,4246.8,4244.2,4248.6,4246.4,4246.533333333333,4246.599999999999,4246.9,375,2021-06-16 15:00:00
4071,SPX500_m_i,4246.8,4247.5,4246.7,4252.3,4249.5,4248.833333333333,4248.5,4248.325,444,2021-06-16 16:00:00
4072,SPX500_m_i,4247.5,4246.5,4245.9,4248.6,4247.25,4247.0,4246.875,4247.125,418,2021-06-16 17:00:00
4073,SPX500_m_i,4246.5,4249.0,4244.9,4249.6,4247.25,4247.833333333333,4248.125,4247.5,461,2021-06-16 18:00:00
4074,SPX500_m_i,4249.1,4248.2,4246.6,4253.8,4250.200000000001,4249.533333333334,4249.200000000001,4249.425000000001,820,2021-06-16 19:00:00
4075,SPX500_m_i,4248.4,4247.2,4245.7,4250.8,4248.25,4247.900000000001,4247.725,4248.025,753,2021-06-16 20:00:00
4076,SPX500_m_i,4247.3,4247.6,4246.3,4250.8,4248.55,4248.233333333334,4248.075000000001,4248.0,580,2021-06-16 21:00:00
4077,SPX500_m_i,4247.7,4240.1,4237.5,4248.5,4243.0,4242.033333333334,4241.55,4243.45,717,2021-06-16 22:00:00
4078,SPX500_m_i,4239.9,4236.1,4231.1,4241.1,4236.1,4236.1,4236.1,4237.05,841,2021-06-16 23:00:00
4079,SPX500_m_i,4229.8,4221.6,4204.3,4230.1,4217.200000000001,4218.666666666667,4219.400000000001,4221.450000000001,4244,2021-06-17 00:00:00
4080,SPX500_m_i,4221.3,4226.6,4218.8,4240.7,4229.75,4228.7,4228.175,4226.85,1959,2021-06-17 01:00:00
4081,SPX500_m_i,4215.5,4214.9,4213.6,4217.7,4215.65,4215.4,4215.275,4215.424999999999,375,2021-06-17 04:00:00
4082,SPX500_m_i,4214.6,4208.9,4208.6,4215.3,4211.950000000001,4210.933333333333,4210.425,4211.85,701,2021-06-17 05:00:00
4083,SPX500_m_i,4208.9,4202.7,4195.4,4209.0,4202.2,4202.366666666666,4202.45,4204.0,1130,2021-06-17 06:00:00
4084,SPX500_m_i,4202.7,4208.1,4199.1,4208.6,4203.85,4205.266666666667,4205.975,4204.625,770,2021-06-17 07:00:00
4085,SPX500_m_i,4208.3,4209.2,4206.0,4210.3,4208.15,4208.5,4208.675,4208.45,530,2021-06-17 08:00:00
4086,SPX500_m_i,4209.2,4211.2,4207.2,4212.8,4210.0,4210.400000000001,4210.6,4210.1,508,2021-06-17 09:00:00
4087,SPX500_m_i,4211.3,4213.0,4209.8,4213.6,4211.700000000001,4212.133333333334,4212.35,4211.925,368,2021-06-17 10:00:00
4088,SPX500_m_i,4212.8,4211.9,4211.6,4215.0,4213.3,4212.833333333333,4212.6,4212.825,488,2021-06-17 11:00:00
4089,SPX500_m_i,4212.0,4208.7,4204.5,4212.7,4208.6,4208.633333333334,4208.650000000001,4209.475,953,2021-06-17 12:00:00
4090,SPX500_m_i,4208.6,4207.1,4206.3,4213.7,4210.0,4209.033333333334,4208.55,4208.925,1008,2021-06-17 13:00:00
4091,SPX500_m_i,4207.0,4205.7,4203.7,4213.8,4208.75,4207.733333333334,4207.225,4207.55,867,2021-06-17 14:00:00
4092,SPX500_m_i,4205.8,4212.2,4205.6,4212.8,4209.200000000001,4210.200000000001,4210.700000000001,4209.1,701,2021-06-17 15:00:00
4093,SPX500_m_i,4212.3,4211.8,4208.2,4214.0,4211.1,4211.333333333333,4211.45,4211.575,714,2021-06-17 16:00:00
4094,SPX500_m_i,4211.7,4210.6,4210.2,4218.8,4214.5,4213.2,4212.55,4212.825,879,2021-06-17 17:00:00
4095,SPX500_m_i,4210.6,4212.0,4205.5,4214.3,4209.9,4210.599999999999,4210.95,4210.6,933,2021-06-17 18:00:00
4096,SPX500_m_i,4211.9,4222.7,4211.6,4233.8,4222.700000000001,4222.700000000001,4222.700000000001,4220.0,1349,2021-06-17 19:00:00
4097,SPX500_m_i,4223.0,4223.5,4215.7,4234.1,4224.9,4224.433333333333,4224.2,4224.075,1598,2021-06-17 20:00:00
4098,SPX500_m_i,4223.6,4217.5,4216.4,4231.0,4223.7,4221.633333333333,4220.6,4222.125,1296,2021-06-17 21:00:00
4099,SPX500_m_i,4217.7,4215.7,4198.0,4218.7,4208.35,4210.8,4212.025000000001,4212.525000000001,1709,2021-06-17 22:00:00
4100,SPX500_m_i,4215.7,4226.7,4215.3,4230.6,4222.950000000001,4224.200000000001,4224.825000000001,4222.075000000001,1237,2021-06-17 23:00:00
4101,SPX500_m_i,4227.0,4222.8,4221.2,4228.3,4224.75,4224.099999999999,4223.775,4224.825,1304,2021-06-18 00:00:00
4102,SPX500_m_i,4223.0,4225.0,4220.7,4234.5,4227.6,4226.733333333334,4226.3,4225.8,1389,2021-06-18 01:00:00
4103,SPX500_m_i,4228.9,4231.0,4228.6,4231.3,4229.950000000001,4230.3,4230.475,4229.950000000001,166,2021-06-18 04:00:00
4104,SPX500_m_i,4231.0,4227.6,4226.7,4231.1,4228.9,4228.466666666666,4228.25,4229.1,450,2021-06-18 05:00:00
4105,SPX500_m_i,4227.5,4228.7,4224.0,4230.0,4227.0,4227.566666666667,4227.85,4227.55,656,2021-06-18 06:00:00
4106,SPX500_m_i,4228.7,4230.6,4227.2,4232.2,4229.7,4230.0,4230.15,4229.675,529,2021-06-18 07:00:00
4107,SPX500_m_i,4230.5,4230.0,4229.4,4231.5,4230.45,4230.3,4230.225,4230.35,336,2021-06-18 08:00:00
4108,SPX500_m_i,4230.0,4229.5,4229.5,4231.2,4230.35,4230.066666666667,4229.925,4230.05,265,2021-06-18 09:00:00
4109,SPX500_m_i,4229.5,4227.8,4226.8,4229.5,4228.15,4228.033333333333,4227.974999999999,4228.4,296,2021-06-18 10:00:00
4110,SPX500_m_i,4227.8,4228.8,4227.2,4229.7,4228.45,4228.566666666667,4228.625,4228.375,315,2021-06-18 11:00:00
4111,SPX500_m_i,4228.8,4227.5,4226.8,4229.2,4228.0,4227.833333333333,4227.75,4228.075,464,2021-06-18 12:00:00
4112,SPX500_m_i,4227.4,4222.2,4221.5,4229.0,4225.25,4224.233333333334,4223.725,4225.025,624,2021-06-18 13:00:00
4113,SPX500_m_i,4222.2,4223.7,4221.9,4224.9,4223.4,4223.5,4223.55,4223.175,600,2021-06-18 14:00:00
4114,SPX500_m_i,4223.7,4224.7,4222.5,4226.0,4224.25,4224.400000000001,4224.475,4224.225,521,2021-06-18 15:00:00
4115,SPX500_m_i,4224.7,4219.7,4218.2,4224.7,4221.45,4220.866666666666,4220.575,4221.825,749,2021-06-18 16:00:00
4116,SPX500_m_i,4219.5,4213.4,4209.0,4220.4,4214.7,4214.266666666666,4214.049999999999,4215.575,998,2021-06-18 17:00:00
4117,SPX500_m_i,4213.3,4201.8,4185.7,4213.5,4199.6,4200.333333333333,4200.7,4203.575,2090,2021-06-18 18:00:00
4118,SPX500_m_i,4201.9,4189.8,4180.3,4202.4,4191.35,4190.833333333333,4190.575,4193.6,2483,2021-06-18 19:00:00
4119,SPX500_m_i,4189.3,4179.4,4175.8,4191.7,4183.75,4182.3,4181.575,4184.05,2428,2021-06-18 20:00:00
4120,SPX500_m_i,4179.4,4184.9,4173.5,4186.3,4179.9,4181.566666666667,4182.4,4181.025,1532,2021-06-18 21:00:00
4121,SPX500_m_i,4184.8,4184.5,4180.6,4190.0,4185.3,4185.033333333334,4184.9,4184.975,946,2021-06-18 22:00:00
4122,SPX500_m_i,4184.4,4183.5,4178.0,4189.6,4183.8,4183.7,4183.65,4183.875,1073,2021-06-18 23:00:00
4123,SPX500_m_i,4157.8,4163.6,4157.8,4164.5,4161.15,4161.966666666666,4162.375,4160.925,370,2021-06-21 04:00:00
4124,SPX500_m_i,4163.9,4162.0,4159.6,4164.1,4161.85,4161.900000000001,4161.925,4162.4,667,2021-06-21 05:00:00
4125,SPX500_m_i,4161.9,4159.8,4156.1,4163.6,4159.85,4159.833333333333,4159.825,4160.35,865,2021-06-21 06:00:00
4126,SPX500_m_i,4159.8,4149.6,4149.6,4160.4,4155.0,4153.2,4152.3,4154.85,815,2021-06-21 07:00:00
4127,SPX500_m_i,4149.6,4145.8,4142.3,4150.8,4146.55,4146.3,4146.175,4147.125,911,2021-06-21 08:00:00
4128,SPX500_m_i,4145.7,4143.4,4138.9,4146.0,4142.45,4142.766666666666,4142.924999999999,4143.5,949,2021-06-21 09:00:00
4129,SPX500_m_i,4143.4,4147.4,4141.9,4148.0,4144.95,4145.766666666666,4146.174999999999,4145.174999999999,779,2021-06-21 10:00:00
4130,SPX500_m_i,4147.3,4148.9,4145.5,4149.2,4147.35,4147.866666666667,4148.125,4147.725,591,2021-06-21 11:00:00
4131,SPX500_m_i,4148.9,4159.1,4148.5,4165.5,4157.0,4157.7,4158.05,4155.5,1116,2021-06-21 12:00:00
4132,SPX500_m_i,4158.9,4177.6,4157.9,4180.4,4169.15,4171.966666666666,4173.375,4168.7,1601,2021-06-21 13:00:00
4133,SPX500_m_i,4177.4,4181.0,4172.5,4181.8,4177.15,4178.433333333333,4179.075,4178.174999999999,1226,2021-06-21 14:00:00
4134,SPX500_m_i,4181.0,4185.3,4179.8,4189.8,4184.8,4184.966666666667,4185.05,4183.975,1074,2021-06-21 15:00:00
4135,SPX500_m_i,4185.3,4184.9,4182.5,4186.9,4184.7,4184.766666666666,4184.799999999999,4184.9,881,2021-06-21 16:00:00
4136,SPX500_m_i,4185.0,4183.5,4177.8,4186.8,4182.3,4182.7,4182.9,4183.275,1014,2021-06-21 17:00:00
4137,SPX500_m_i,4183.5,4185.3,4179.6,4185.9,4182.75,4183.599999999999,4184.025,4183.575,945,2021-06-21 18:00:00
4138,SPX500_m_i,4185.3,4195.9,4176.8,4197.4,4187.1,4190.033333333334,4191.5,4188.85,1623,2021-06-21 19:00:00
4139,SPX500_m_i,4196.3,4217.8,4195.4,4220.1,4207.75,4211.099999999999,4212.775,4207.4,1601,2021-06-21 20:00:00
4140,SPX500_m_i,4218.3,4219.3,4214.4,4221.6,4218.0,4218.433333333333,4218.65,4218.4,1182,2021-06-21 21:00:00
4141,SPX500_m_i,4219.4,4216.6,4216.0,4220.8,4218.4,4217.8,4217.5,4218.2,825,2021-06-21 22:00:00
4142,SPX500_m_i,4216.6,4225.2,4215.7,4227.6,4221.65,4222.833333333333,4223.425,4221.275,743,2021-06-21 23:00:00
4143,SPX500_m_i,4225.3,4224.1,4221.4,4226.8,4224.1,4224.1,4224.1,4224.400000000001,852,2021-06-22 00:00:00
4144,SPX500_m_i,4224.1,4225.8,4221.0,4228.1,4224.55,4224.966666666667,4225.175,4224.75,1217,2021-06-22 01:00:00
4145,SPX500_m_i,4230.1,4228.8,4228.6,4230.1,4229.35,4229.166666666667,4229.075,4229.4,100,2021-06-22 04:00:00
4146,SPX500_m_i,4228.8,4229.3,4228.6,4233.3,4230.950000000001,4230.400000000001,4230.125,4230.0,392,2021-06-22 05:00:00
4147,SPX500_m_i,4229.3,4228.3,4227.8,4232.3,4230.05,4229.466666666667,4229.175,4229.425,687,2021-06-22 06:00:00
4148,SPX500_m_i,4228.3,4227.6,4226.8,4229.6,4228.200000000001,4228.000000000001,4227.900000000001,4228.075000000001,622,2021-06-22 07:00:00
4149,SPX500_m_i,4227.6,4230.6,4227.3,4231.3,4229.3,4229.733333333334,4229.950000000001,4229.200000000001,402,2021-06-22 08:00:00
4150,SPX500_m_i,4230.6,4232.1,4230.1,4232.8,4231.450000000001,4231.666666666667,4231.775000000001,4231.400000000001,279,2021-06-22 09:00:00
4151,SPX500_m_i,4232.1,4234.8,4231.8,4237.1,4234.450000000001,4234.566666666667,4234.625,4233.950000000001,331,2021-06-22 10:00:00
4152,SPX500_m_i,4234.9,4232.6,4231.0,4234.9,4232.95,4232.833333333333,4232.775,4233.35,424,2021-06-22 11:00:00
4153,SPX500_m_i,4232.6,4230.6,4229.6,4235.3,4232.450000000001,4231.833333333334,4231.525000000001,4232.025000000001,748,2021-06-22 12:00:00
4154,SPX500_m_i,4230.8,4220.2,4218.6,4230.9,4224.75,4223.233333333334,4222.475,4225.125,1063,2021-06-22 13:00:00
4155,SPX500_m_i,4220.1,4219.3,4217.9,4223.9,4220.9,4220.366666666666,4220.099999999999,4220.299999999999,797,2021-06-22 14:00:00
4156,SPX500_m_i,4219.6,4220.9,4218.5,4224.5,4221.5,4221.3,4221.2,4220.875,701,2021-06-22 15:00:00
4157,SPX500_m_i,4220.8,4226.1,4220.3,4227.4,4223.85,4224.6,4224.975,4223.650000000001,733,2021-06-22 16:00:00
4158,SPX500_m_i,4226.0,4232.2,4225.2,4233.3,4229.25,4230.233333333334,4230.725,4229.175,818,2021-06-22 17:00:00
4159,SPX500_m_i,4232.2,4225.2,4223.5,4234.0,4228.75,4227.566666666667,4226.975,4228.725,730,2021-06-22 18:00:00
4160,SPX500_m_i,4225.2,4221.5,4218.9,4229.8,4224.35,4223.400000000001,4222.925,4223.85,1402,2021-06-22 19:00:00
4161,SPX500_m_i,4221.7,4235.9,4218.1,4235.9,4227.0,4229.966666666666,4231.45,4227.9,1055,2021-06-22 20:00:00
4162,SPX500_m_i,4236.1,4237.6,4234.9,4243.6,4239.25,4238.7,4238.425,4238.05,826,2021-06-22 21:00:00
4163,SPX500_m_i,4237.8,4240.3,4237.8,4241.9,4239.85,4240.0,4240.075,4239.45,574,2021-06-22 22:00:00
4164,SPX500_m_i,4240.2,4241.5,4238.6,4242.6,4240.6,4240.900000000001,4241.05,4240.725,529,2021-06-22 23:00:00
4165,SPX500_m_i,4241.6,4246.6,4239.7,4247.7,4243.7,4244.666666666667,4245.15,4243.9,782,2021-06-23 00:00:00
4166,SPX500_m_i,4246.6,4248.5,4246.5,4257.3,4251.9,4250.766666666666,4250.2,4249.725,1070,2021-06-23 01:00:00
4167,SPX500_m_i,4248.6,4248.6,4247.6,4249.7,4248.65,4248.633333333333,4248.625,4248.625,134,2021-06-23 04:00:00
4168,SPX500_m_i,4248.6,4249.7,4248.6,4250.9,4249.75,4249.733333333334,4249.725,4249.450000000001,308,2021-06-23 05:00:00
4169,SPX500_m_i,4249.6,4251.3,4248.2,4252.6,4250.4,4250.7,4250.849999999999,4250.424999999999,542,2021-06-23 06:00:00
4170,SPX500_m_i,4251.3,4253.1,4251.3,4254.3,4252.8,4252.900000000001,4252.950000000001,4252.5,453,2021-06-23 07:00:00
4171,SPX500_m_i,4253.1,4254.6,4252.8,4255.6,4254.200000000001,4254.333333333334,4254.400000000001,4254.025000000001,327,2021-06-23 08:00:00
4172,SPX500_m_i,4254.5,4254.7,4254.5,4256.4,4255.45,4255.2,4255.075,4255.025,207,2021-06-23 09:00:00
4173,SPX500_m_i,4254.8,4253.6,4253.6,4255.6,4254.6,4254.266666666667,4254.1,4254.400000000001,199,2021-06-23 10:00:00
4174,SPX500_m_i,4253.7,4257.9,4253.1,4258.9,4256.0,4256.633333333333,4256.95,4255.9,331,2021-06-23 11:00:00
4175,SPX500_m_i,4257.9,4258.1,4254.8,4260.1,4257.450000000001,4257.666666666667,4257.775000000001,4257.725,521,2021-06-23 12:00:00
4176,SPX500_m_i,4258.1,4251.4,4249.8,4258.8,4254.3,4253.333333333333,4252.85,4254.525,810,2021-06-23 13:00:00
4177,SPX500_m_i,4251.3,4251.4,4249.9,4253.6,4251.75,4251.633333333333,4251.575,4251.55,721,2021-06-23 14:00:00
4178,SPX500_m_i,4251.6,4249.7,4247.5,4251.8,4249.65,4249.666666666667,4249.675,4250.15,658,2021-06-23 15:00:00
4179,SPX500_m_i,4249.8,4249.1,4247.8,4252.8,4250.3,4249.900000000001,4249.700000000001,4249.875,535,2021-06-23 16:00:00
4180,SPX500_m_i,4249.1,4248.3,4242.8,4249.6,4246.200000000001,4246.900000000001,4247.25,4247.450000000001,740,2021-06-23 17:00:00
4181,SPX500_m_i,4248.2,4253.3,4247.5,4253.9,4250.7,4251.566666666667,4252.0,4250.725,564,2021-06-23 18:00:00
4182,SPX500_m_i,4253.2,4253.6,4247.8,4255.4,4251.6,4252.266666666667,4252.6,4252.5,1049,2021-06-23 19:00:00
4183,SPX500_m_i,4253.4,4253.1,4249.8,4257.7,4253.75,4253.533333333334,4253.425,4253.5,1056,2021-06-23 20:00:00
4184,SPX500_m_i,4252.9,4250.3,4246.6,4254.3,4250.450000000001,4250.400000000001,4250.375,4251.025,759,2021-06-23 21:00:00
4185,SPX500_m_i,4250.3,4248.8,4244.4,4251.8,4248.1,4248.333333333333,4248.45,4248.825,655,2021-06-23 22:00:00
