,NIKK225_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1461,NIKK225_i,28709.0,28694.0,28684.0,28749.0,28716.5,28709.0,28705.25,28709.0,862,2021-02-05 04:00:00
1462,NIKK225_i,28694.0,28714.0,28669.0,28724.0,28696.5,28702.333333333332,28705.25,28700.25,721,2021-02-05 05:00:00
1463,NIKK225_i,28714.0,28689.0,28684.0,28744.0,28714.0,28705.666666666668,28701.5,28707.75,756,2021-02-05 06:00:00
1464,NIKK225_i,28689.0,28774.0,28674.0,28774.0,28724.0,28740.666666666668,28749.0,28727.75,904,2021-02-05 07:00:00
1465,NIKK225_i,28769.0,28774.0,28759.0,28825.0,28792.0,28786.0,28783.0,28781.75,517,2021-02-05 08:00:00
1466,NIKK225_i,28774.0,28779.0,28754.0,28794.0,28774.0,28775.666666666668,28776.5,28775.25,543,2021-02-05 09:00:00
1467,NIKK225_i,28779.0,28764.0,28749.0,28794.0,28771.5,28769.0,28767.75,28771.5,718,2021-02-05 10:00:00
1468,NIKK225_i,28764.0,28824.0,28749.0,28849.0,28799.0,28807.333333333332,28811.5,28796.5,455,2021-02-05 11:00:00
1469,NIKK225_i,28829.0,28859.0,28814.0,28884.0,28849.0,28852.333333333332,28854.0,28846.5,421,2021-02-05 12:00:00
1470,NIKK225_i,28859.0,28864.0,28839.0,28894.0,28866.5,28865.666666666668,28865.25,28864.0,454,2021-02-05 13:00:00
1471,NIKK225_i,28864.0,28874.0,28854.0,28899.0,28876.5,28875.666666666668,28875.25,28872.75,426,2021-02-05 14:00:00
1472,NIKK225_i,28874.0,28884.0,28839.0,28899.0,28869.0,28874.0,28876.5,28874.0,586,2021-02-05 15:00:00
1473,NIKK225_i,28889.0,28794.0,28789.0,28894.0,28841.5,28825.666666666668,28817.75,28841.5,709,2021-02-05 16:00:00
1474,NIKK225_i,28794.0,28814.0,28714.0,28839.0,28776.5,28789.0,28795.25,28790.25,840,2021-02-05 17:00:00
1475,NIKK225_i,28814.0,28759.0,28759.0,28829.0,28794.0,28782.333333333332,28776.5,28790.25,526,2021-02-05 18:00:00
1476,NIKK225_i,28759.0,28804.0,28754.0,28814.0,28784.0,28790.666666666668,28794.0,28782.75,511,2021-02-05 19:00:00
1477,NIKK225_i,28804.0,28779.0,28779.0,28809.0,28794.0,28789.0,28786.5,28792.75,356,2021-02-05 20:00:00
1478,NIKK225_i,28779.0,28774.0,28759.0,28804.0,28781.5,28779.0,28777.75,28779.0,466,2021-02-05 21:00:00
1479,NIKK225_i,28774.0,28790.0,28729.0,28804.0,28766.5,28774.333333333332,28778.25,28774.25,596,2021-02-05 22:00:00
1480,NIKK225_i,28874.0,28849.0,28829.0,28874.0,28851.5,28850.666666666668,28850.25,28856.5,461,2021-02-08 01:00:00
1481,NIKK225_i,28849.0,29214.0,28809.0,29299.0,29054.0,29107.333333333332,29134.0,29042.75,2717,2021-02-08 02:00:00
1482,NIKK225_i,29214.0,29364.0,29174.0,29394.0,29284.0,29310.666666666668,29324.0,29286.5,1429,2021-02-08 03:00:00
1483,NIKK225_i,29369.0,29394.0,29339.0,29414.0,29376.5,29382.333333333332,29385.25,29379.0,923,2021-02-08 04:00:00
1484,NIKK225_i,29389.0,29339.0,29289.0,29404.0,29346.5,29344.0,29342.75,29355.25,875,2021-02-08 05:00:00
1485,NIKK225_i,29339.0,29284.0,29259.0,29344.0,29301.5,29295.666666666668,29292.75,29306.5,867,2021-02-08 06:00:00
1486,NIKK225_i,29284.0,29379.0,29284.0,29384.0,29334.0,29349.0,29356.5,29332.75,998,2021-02-08 07:00:00
1487,NIKK225_i,29374.0,29365.0,29359.0,29425.0,29392.0,29383.0,29378.5,29380.75,578,2021-02-08 08:00:00
1488,NIKK225_i,29364.0,29319.0,29299.0,29374.0,29336.5,29330.666666666668,29327.75,29339.0,619,2021-02-08 09:00:00
1489,NIKK225_i,29319.0,29304.0,29279.0,29359.0,29319.0,29314.0,29311.5,29315.25,945,2021-02-08 10:00:00
1490,NIKK225_i,29304.0,29334.0,29270.0,29344.0,29307.0,29316.0,29320.5,29313.0,570,2021-02-08 11:00:00
1491,NIKK225_i,29334.0,29349.0,29329.0,29354.0,29341.5,29344.0,29345.25,29341.5,414,2021-02-08 12:00:00
1492,NIKK225_i,29349.0,29379.0,29340.0,29389.0,29364.5,29369.333333333332,29371.75,29364.25,320,2021-02-08 13:00:00
1493,NIKK225_i,29379.0,29374.0,29364.0,29384.0,29374.0,29374.0,29374.0,29375.25,299,2021-02-08 14:00:00
1494,NIKK225_i,29374.0,29484.0,29364.0,29534.0,29449.0,29460.666666666668,29466.5,29439.0,839,2021-02-08 15:00:00
1495,NIKK225_i,29484.0,29499.0,29454.0,29514.0,29484.0,29489.0,29491.5,29487.75,921,2021-02-08 16:00:00
1496,NIKK225_i,29494.0,29442.0,29432.0,29519.0,29475.5,29464.333333333332,29458.75,29471.75,768,2021-02-08 17:00:00
1497,NIKK225_i,29447.0,29437.0,29397.0,29452.0,29424.5,29428.666666666668,29430.75,29433.25,719,2021-02-08 18:00:00
1498,NIKK225_i,29437.0,29443.0,29432.0,29473.0,29452.5,29449.333333333332,29447.75,29446.25,442,2021-02-08 19:00:00
1499,NIKK225_i,29443.0,29443.0,29433.0,29473.0,29453.0,29449.666666666668,29448.0,29448.0,373,2021-02-08 20:00:00
1500,NIKK225_i,29443.0,29443.0,29437.0,29453.0,29445.0,29444.333333333332,29444.0,29444.0,255,2021-02-08 21:00:00
1501,NIKK225_i,29443.0,29453.0,29397.0,29453.0,29425.0,29434.333333333332,29439.0,29436.5,511,2021-02-08 22:00:00
1502,NIKK225_i,29458.0,29508.0,29458.0,29528.0,29493.0,29498.0,29500.5,29488.0,476,2021-02-09 01:00:00
1503,NIKK225_i,29503.0,29563.0,29343.0,29587.0,29465.0,29497.666666666668,29514.0,29499.0,2275,2021-02-09 02:00:00
1504,NIKK225_i,29563.0,29507.0,29422.0,29563.0,29492.5,29497.333333333332,29499.75,29513.75,1508,2021-02-09 03:00:00
1505,NIKK225_i,29507.0,29462.0,29452.0,29518.0,29485.0,29477.333333333332,29473.5,29484.75,782,2021-02-09 04:00:00
1506,NIKK225_i,29462.0,29433.0,29372.0,29462.0,29417.0,29422.333333333332,29425.0,29432.25,851,2021-02-09 05:00:00
1507,NIKK225_i,29432.0,29417.0,29378.0,29452.0,29415.0,29415.666666666668,29416.0,29419.75,890,2021-02-09 06:00:00
1508,NIKK225_i,29412.0,29512.0,29407.0,29527.0,29467.0,29482.0,29489.5,29464.5,1069,2021-02-09 07:00:00
1509,NIKK225_i,29512.0,29462.0,29457.0,29517.0,29487.0,29478.666666666668,29474.5,29487.0,574,2021-02-09 08:00:00
1510,NIKK225_i,29462.0,29472.0,29442.0,29482.0,29462.0,29465.333333333332,29467.0,29464.5,534,2021-02-09 09:00:00
1511,NIKK225_i,29472.0,29463.0,29437.0,29507.0,29472.0,29469.0,29467.5,29469.75,752,2021-02-09 10:00:00
1512,NIKK225_i,29463.0,29422.0,29407.0,29467.0,29437.0,29432.0,29429.5,29439.75,635,2021-02-09 11:00:00
1513,NIKK225_i,29422.0,29382.0,29378.0,29432.0,29405.0,29397.333333333332,29393.5,29403.5,441,2021-02-09 12:00:00
1514,NIKK225_i,29382.0,29422.0,29357.0,29432.0,29394.5,29403.666666666668,29408.25,29398.25,386,2021-02-09 13:00:00
1515,NIKK225_i,29422.0,29417.0,29406.0,29437.0,29421.5,29420.0,29419.25,29420.5,353,2021-02-09 14:00:00
1516,NIKK225_i,29417.0,29451.0,29406.0,29457.0,29431.5,29438.0,29441.25,29432.75,394,2021-02-09 15:00:00
1517,NIKK225_i,29447.0,29447.0,29402.0,29457.0,29429.5,29435.333333333332,29438.25,29438.25,745,2021-02-09 16:00:00
1518,NIKK225_i,29447.0,29436.0,29426.0,29467.0,29446.5,29443.0,29441.25,29444.0,660,2021-02-09 17:00:00
1519,NIKK225_i,29432.0,29432.0,29386.0,29447.0,29416.5,29421.666666666668,29424.25,29424.25,460,2021-02-09 18:00:00
1520,NIKK225_i,29432.0,29451.0,29426.0,29461.0,29443.5,29446.0,29447.25,29442.5,377,2021-02-09 19:00:00
1521,NIKK225_i,29451.0,29446.0,29436.0,29456.0,29446.0,29446.0,29446.0,29447.25,294,2021-02-09 20:00:00
1522,NIKK225_i,29446.0,29467.0,29446.0,29472.0,29459.0,29461.666666666668,29463.0,29457.75,275,2021-02-09 21:00:00
1523,NIKK225_i,29467.0,29422.0,29391.0,29471.0,29431.0,29428.0,29426.5,29437.75,439,2021-02-09 22:00:00
1524,NIKK225_i,29401.0,29376.0,29371.0,29430.0,29400.5,29392.333333333332,29388.25,29394.5,400,2021-02-10 01:00:00
1525,NIKK225_i,29380.0,29430.0,29355.0,29486.0,29420.5,29423.666666666668,29425.25,29412.75,1531,2021-02-10 02:00:00
1526,NIKK225_i,29426.0,29471.0,29411.0,29486.0,29448.5,29456.0,29459.75,29448.5,952,2021-02-10 03:00:00
1527,NIKK225_i,29471.0,29496.0,29471.0,29536.0,29503.5,29501.0,29499.75,29493.5,765,2021-02-10 04:00:00
1528,NIKK225_i,29496.0,29455.0,29450.0,29516.0,29483.0,29473.666666666668,29469.0,29479.25,677,2021-02-10 05:00:00
1529,NIKK225_i,29455.0,29490.0,29431.0,29495.0,29463.0,29472.0,29476.5,29467.75,742,2021-02-10 06:00:00
1530,NIKK225_i,29485.0,29520.0,29465.0,29520.0,29492.5,29501.666666666668,29506.25,29497.5,707,2021-02-10 07:00:00
1531,NIKK225_i,29525.0,29430.0,29400.0,29555.0,29477.5,29461.666666666668,29453.75,29477.5,844,2021-02-10 08:00:00
1532,NIKK225_i,29430.0,29450.0,29415.0,29470.0,29442.5,29445.0,29446.25,29441.25,522,2021-02-10 09:00:00
1533,NIKK225_i,29445.0,29415.0,29370.0,29455.0,29412.5,29413.333333333332,29413.75,29421.25,961,2021-02-10 10:00:00
1534,NIKK225_i,29415.0,29445.0,29405.0,29455.0,29430.0,29435.0,29437.5,29430.0,482,2021-02-10 11:00:00
1535,NIKK225_i,29445.0,29450.0,29415.0,29455.0,29435.0,29440.0,29442.5,29441.25,459,2021-02-10 12:00:00
1536,NIKK225_i,29450.0,29450.0,29440.0,29475.0,29457.5,29455.0,29453.75,29453.75,411,2021-02-10 13:00:00
1537,NIKK225_i,29446.0,29445.0,29436.0,29460.0,29448.0,29447.0,29446.5,29446.75,320,2021-02-10 14:00:00
1538,NIKK225_i,29445.0,29435.0,29426.0,29465.0,29445.5,29442.0,29440.25,29442.75,440,2021-02-10 15:00:00
1539,NIKK225_i,29435.0,29425.0,29420.0,29450.0,29435.0,29431.666666666668,29430.0,29432.5,497,2021-02-10 16:00:00
1540,NIKK225_i,29430.0,29335.0,29170.0,29440.0,29305.0,29315.0,29320.0,29343.75,1772,2021-02-10 17:00:00
1541,NIKK225_i,29335.0,29285.0,29255.0,29350.0,29302.5,29296.666666666668,29293.75,29306.25,1429,2021-02-10 18:00:00
1542,NIKK225_i,29290.0,29265.0,29215.0,29290.0,29252.5,29256.666666666668,29258.75,29265.0,1116,2021-02-10 19:00:00
1543,NIKK225_i,29261.0,29295.0,29255.0,29311.0,29283.0,29287.0,29289.0,29280.5,618,2021-02-10 20:00:00
1544,NIKK225_i,29295.0,29345.0,29270.0,29345.0,29307.5,29320.0,29326.25,29313.75,838,2021-02-10 21:00:00
1545,NIKK225_i,29345.0,29270.0,29250.0,29360.0,29305.0,29293.333333333332,29287.5,29306.25,763,2021-02-10 22:00:00
1546,NIKK225_i,29315.0,29335.0,29310.0,29340.0,29325.0,29328.333333333332,29330.0,29325.0,221,2021-02-11 01:00:00
1547,NIKK225_i,29330.0,29245.0,29230.0,29331.0,29280.5,29268.666666666668,29262.75,29284.0,503,2021-02-11 02:00:00
1548,NIKK225_i,29245.0,29260.0,29240.0,29285.0,29262.5,29261.666666666668,29261.25,29257.5,527,2021-02-11 03:00:00
1549,NIKK225_i,29265.0,29285.0,29255.0,29295.0,29275.0,29278.333333333332,29280.0,29275.0,392,2021-02-11 04:00:00
1550,NIKK225_i,29285.0,29265.0,29260.0,29290.0,29275.0,29271.666666666668,29270.0,29275.0,333,2021-02-11 05:00:00
1551,NIKK225_i,29265.0,29290.0,29260.0,29310.0,29285.0,29286.666666666668,29287.5,29281.25,184,2021-02-11 06:00:00
1552,NIKK225_i,29290.0,29301.0,29280.0,29306.0,29293.0,29295.666666666668,29297.0,29294.25,245,2021-02-11 07:00:00
1553,NIKK225_i,29300.0,29315.0,29290.0,29330.0,29310.0,29311.666666666668,29312.5,29308.75,219,2021-02-11 08:00:00
1554,NIKK225_i,29316.0,29330.0,29301.0,29340.0,29320.5,29323.666666666668,29325.25,29321.75,319,2021-02-11 09:00:00
1555,NIKK225_i,29335.0,29381.0,29300.0,29390.0,29345.0,29357.0,29363.0,29351.5,839,2021-02-11 10:00:00
1556,NIKK225_i,29381.0,29371.0,29355.0,29381.0,29368.0,29369.0,29369.5,29372.0,491,2021-02-11 11:00:00
1557,NIKK225_i,29371.0,29386.0,29365.0,29395.0,29380.0,29382.0,29383.0,29379.25,393,2021-02-11 12:00:00
1558,NIKK225_i,29386.0,29385.0,29381.0,29410.0,29395.5,29392.0,29390.25,29390.5,350,2021-02-11 13:00:00
1559,NIKK225_i,29390.0,29385.0,29376.0,29406.0,29391.0,29389.0,29388.0,29389.25,206,2021-02-11 14:00:00
1560,NIKK225_i,29386.0,29420.0,29386.0,29435.0,29410.5,29413.666666666668,29415.25,29406.75,266,2021-02-11 15:00:00
1561,NIKK225_i,29425.0,29395.0,29395.0,29465.0,29430.0,29418.333333333332,29412.5,29420.0,722,2021-02-11 16:00:00
1562,NIKK225_i,29395.0,29445.0,29385.0,29485.0,29435.0,29438.333333333332,29440.0,29427.5,745,2021-02-11 17:00:00
1563,NIKK225_i,29445.0,29460.0,29416.0,29470.0,29443.0,29448.666666666668,29451.5,29447.75,517,2021-02-11 18:00:00
1564,NIKK225_i,29460.0,29390.0,29335.0,29470.0,29402.5,29398.333333333332,29396.25,29413.75,1037,2021-02-11 19:00:00
1565,NIKK225_i,29390.0,29420.0,29370.0,29435.0,29402.5,29408.333333333332,29411.25,29403.75,599,2021-02-11 20:00:00
1566,NIKK225_i,29420.0,29420.0,29390.0,29430.0,29410.0,29413.333333333332,29415.0,29415.0,600,2021-02-11 21:00:00
1567,NIKK225_i,29420.0,29465.0,29410.0,29475.0,29442.5,29450.0,29453.75,29442.5,607,2021-02-11 22:00:00
1568,NIKK225_i,29495.0,29631.0,29460.0,29635.0,29547.5,29575.333333333332,29589.25,29555.25,607,2021-02-12 01:00:00
1569,NIKK225_i,29635.0,29460.0,29433.0,29655.0,29544.0,29516.0,29502.0,29545.75,1966,2021-02-12 02:00:00
1570,NIKK225_i,29454.0,29445.0,29404.0,29495.0,29449.5,29448.0,29447.25,29449.5,839,2021-02-12 03:00:00
1571,NIKK225_i,29445.0,29435.0,29429.0,29490.0,29459.5,29451.333333333332,29447.25,29449.75,628,2021-02-12 04:00:00
1572,NIKK225_i,29435.0,29459.0,29425.0,29475.0,29450.0,29453.0,29454.5,29448.5,577,2021-02-12 05:00:00
1573,NIKK225_i,29465.0,29449.0,29434.0,29490.0,29462.0,29457.666666666668,29455.5,29459.5,520,2021-02-12 06:00:00
1574,NIKK225_i,29449.0,29464.0,29449.0,29504.0,29476.5,29472.333333333332,29470.25,29466.5,599,2021-02-12 07:00:00
1575,NIKK225_i,29484.0,29394.0,29374.0,29484.0,29429.0,29417.333333333332,29411.5,29434.0,540,2021-02-12 08:00:00
1576,NIKK225_i,29394.0,29374.0,29369.0,29409.0,29389.0,29384.0,29381.5,29386.5,442,2021-02-12 09:00:00
1577,NIKK225_i,29375.0,29355.0,29304.0,29429.0,29366.5,29362.666666666668,29360.75,29365.75,1084,2021-02-12 10:00:00
1578,NIKK225_i,29355.0,29414.0,29355.0,29415.0,29385.0,29394.666666666668,29399.5,29384.75,702,2021-02-12 11:00:00
1579,NIKK225_i,29415.0,29430.0,29394.0,29430.0,29412.0,29418.0,29421.0,29417.25,454,2021-02-12 12:00:00
1580,NIKK225_i,29430.0,29455.0,29414.0,29455.0,29434.5,29441.333333333332,29444.75,29438.5,407,2021-02-12 13:00:00
1581,NIKK225_i,29455.0,29460.0,29444.0,29470.0,29457.0,29458.0,29458.5,29457.25,371,2021-02-12 14:00:00
1582,NIKK225_i,29460.0,29450.0,29439.0,29485.0,29462.0,29458.0,29456.0,29458.5,495,2021-02-12 15:00:00
1583,NIKK225_i,29450.0,29514.0,29440.0,29535.0,29487.5,29496.333333333332,29500.75,29484.75,644,2021-02-12 16:00:00
1584,NIKK225_i,29510.0,29555.0,29494.0,29575.0,29534.5,29541.333333333332,29544.75,29533.5,910,2021-02-12 17:00:00
1585,NIKK225_i,29555.0,29600.0,29544.0,29610.0,29577.0,29584.666666666668,29588.5,29577.25,636,2021-02-12 18:00:00
1586,NIKK225_i,29604.0,29559.0,29550.0,29615.0,29582.5,29574.666666666668,29570.75,29582.0,471,2021-02-12 19:00:00
1587,NIKK225_i,29560.0,29560.0,29525.0,29570.0,29547.5,29551.666666666668,29553.75,29553.75,513,2021-02-12 20:00:00
1588,NIKK225_i,29555.0,29555.0,29534.0,29565.0,29549.5,29551.333333333332,29552.25,29552.25,473,2021-02-12 21:00:00
1589,NIKK225_i,29555.0,29625.0,29555.0,29625.0,29590.0,29601.666666666668,29607.5,29590.0,487,2021-02-12 22:00:00
1590,NIKK225_i,29709.0,29699.0,29679.0,29735.0,29707.0,29704.333333333332,29703.0,29705.5,467,2021-02-15 01:00:00
1591,NIKK225_i,29704.0,29839.0,29695.0,30004.0,29849.5,29846.0,29844.25,29810.5,2141,2021-02-15 02:00:00
1592,NIKK225_i,29834.0,29840.0,29774.0,29895.0,29834.5,29836.333333333332,29837.25,29835.75,1059,2021-02-15 03:00:00
1593,NIKK225_i,29845.0,29844.0,29834.0,29870.0,29852.0,29849.333333333332,29848.0,29848.25,672,2021-02-15 04:00:00
1594,NIKK225_i,29845.0,29949.0,29829.0,29955.0,29892.0,29911.0,29920.5,29894.5,614,2021-02-15 05:00:00
1595,NIKK225_i,29954.0,30020.0,29949.0,30035.0,29992.0,30001.333333333332,30006.0,29989.5,961,2021-02-15 06:00:00
1596,NIKK225_i,30020.0,30070.0,29990.0,30090.0,30040.0,30050.0,30055.0,30042.5,892,2021-02-15 07:00:00
1597,NIKK225_i,30074.0,30084.0,30069.0,30130.0,30099.5,30094.333333333332,30091.75,30089.25,749,2021-02-15 08:00:00
1598,NIKK225_i,30079.0,30094.0,30079.0,30154.0,30116.5,30109.0,30105.25,30101.5,668,2021-02-15 09:00:00
1599,NIKK225_i,30099.0,30114.0,30049.0,30114.0,30081.5,30092.333333333332,30097.75,30094.0,768,2021-02-15 10:00:00
1600,NIKK225_i,30119.0,30114.0,30084.0,30124.0,30104.0,30107.333333333332,30109.0,30110.25,472,2021-02-15 11:00:00
1601,NIKK225_i,30114.0,30125.0,30104.0,30144.0,30124.0,30124.333333333332,30124.5,30121.75,382,2021-02-15 12:00:00
1602,NIKK225_i,30125.0,30124.0,30104.0,30134.0,30119.0,30120.666666666668,30121.5,30121.75,339,2021-02-15 13:00:00
1603,NIKK225_i,30124.0,30104.0,30094.0,30154.0,30124.0,30117.333333333332,30114.0,30119.0,327,2021-02-15 14:00:00
1604,NIKK225_i,30099.0,30159.0,30094.0,30164.0,30129.0,30139.0,30144.0,30129.0,341,2021-02-15 15:00:00
1605,NIKK225_i,30164.0,30209.0,30134.0,30209.0,30171.5,30184.0,30190.25,30179.0,468,2021-02-15 16:00:00
1606,NIKK225_i,30210.0,30265.0,30209.0,30269.0,30239.0,30247.666666666668,30252.0,30238.25,574,2021-02-15 17:00:00
1607,NIKK225_i,30264.0,30249.0,30224.0,30279.0,30251.5,30250.666666666668,30250.25,30254.0,502,2021-02-15 18:00:00
1608,NIKK225_i,30249.0,30229.0,30219.0,30249.0,30234.0,30232.333333333332,30231.5,30236.5,304,2021-02-15 19:00:00
1609,NIKK225_i,30224.0,30179.0,30169.0,30274.0,30221.5,30207.333333333332,30200.25,30211.5,486,2021-02-16 01:00:00
1610,NIKK225_i,30180.0,30369.0,30179.0,30474.0,30326.5,30340.666666666668,30347.75,30300.5,2097,2021-02-16 02:00:00
1611,NIKK225_i,30369.0,30430.0,30354.0,30484.0,30419.0,30422.666666666668,30424.5,30409.25,1148,2021-02-16 03:00:00
1612,NIKK225_i,30434.0,30535.0,30424.0,30570.0,30497.0,30509.666666666668,30516.0,30490.75,812,2021-02-16 04:00:00
1613,NIKK225_i,30539.0,30614.0,30514.0,30619.0,30566.5,30582.333333333332,30590.25,30571.5,993,2021-02-16 05:00:00
1614,NIKK225_i,30615.0,30649.0,30574.0,30659.0,30616.5,30627.333333333332,30632.75,30624.25,993,2021-02-16 06:00:00
1615,NIKK225_i,30649.0,30450.0,30289.0,30714.0,30501.5,30484.333333333332,30475.75,30525.5,2282,2021-02-16 07:00:00
1616,NIKK225_i,30444.0,30585.0,30439.0,30609.0,30524.0,30544.333333333332,30554.5,30519.25,1193,2021-02-16 08:00:00
1617,NIKK225_i,30585.0,30529.0,30524.0,30604.0,30564.0,30552.333333333332,30546.5,30560.5,901,2021-02-16 09:00:00
1618,NIKK225_i,30534.0,30499.0,30464.0,30564.0,30514.0,30509.0,30506.5,30515.25,1181,2021-02-16 10:00:00
1619,NIKK225_i,30494.0,30479.0,30414.0,30514.0,30464.0,30469.0,30471.5,30475.25,724,2021-02-16 11:00:00
1620,NIKK225_i,30479.0,30484.0,30469.0,30514.0,30491.5,30489.0,30487.75,30486.5,566,2021-02-16 12:00:00
1621,NIKK225_i,30484.0,30519.0,30435.0,30519.0,30477.0,30491.0,30498.0,30489.25,625,2021-02-16 13:00:00
1622,NIKK225_i,30519.0,30539.0,30494.0,30580.0,30537.0,30537.666666666668,30538.0,30533.0,735,2021-02-16 14:00:00
1623,NIKK225_i,30539.0,30499.0,30489.0,30545.0,30517.0,30511.0,30508.0,30518.0,714,2021-02-16 15:00:00
1624,NIKK225_i,30504.0,30494.0,30449.0,30519.0,30484.0,30487.333333333332,30489.0,30491.5,1077,2021-02-16 16:00:00
1625,NIKK225_i,30494.0,30499.0,30434.0,30544.0,30489.0,30492.333333333332,30494.0,30492.75,1124,2021-02-16 17:00:00
1626,NIKK225_i,30494.0,30449.0,30429.0,30509.0,30469.0,30462.333333333332,30459.0,30470.25,1155,2021-02-16 18:00:00
1627,NIKK225_i,30449.0,30464.0,30389.0,30474.0,30431.5,30442.333333333332,30447.75,30444.0,1043,2021-02-16 19:00:00
1628,NIKK225_i,30464.0,30434.0,30429.0,30489.0,30459.0,30450.666666666668,30446.5,30454.0,682,2021-02-16 20:00:00
1629,NIKK225_i,30434.0,30444.0,30419.0,30464.0,30441.5,30442.333333333332,30442.75,30440.25,561,2021-02-16 21:00:00
1630,NIKK225_i,30444.0,30414.0,30394.0,30444.0,30419.0,30417.333333333332,30416.5,30424.0,807,2021-02-16 22:00:00
1631,NIKK225_i,30419.0,30320.0,30304.0,30445.0,30374.5,30356.333333333332,30347.25,30372.0,590,2021-02-17 01:00:00
1632,NIKK225_i,30320.0,30255.0,30164.0,30389.0,30276.5,30269.333333333332,30265.75,30282.0,2556,2021-02-17 02:00:00
1633,NIKK225_i,30254.0,30214.0,30184.0,30265.0,30224.5,30221.0,30219.25,30229.25,1475,2021-02-17 03:00:00
1634,NIKK225_i,30215.0,30260.0,30174.0,30275.0,30224.5,30236.333333333332,30242.25,30231.0,1016,2021-02-17 04:00:00
1635,NIKK225_i,30254.0,30325.0,30245.0,30355.0,30300.0,30308.333333333332,30312.5,30294.75,981,2021-02-17 05:00:00
1636,NIKK225_i,30325.0,30275.0,30264.0,30325.0,30294.5,30288.0,30284.75,30297.25,759,2021-02-17 06:00:00
1637,NIKK225_i,30275.0,30299.0,30275.0,30355.0,30315.0,30309.666666666668,30307.0,30301.0,845,2021-02-17 07:00:00
1638,NIKK225_i,30294.0,30384.0,30284.0,30415.0,30349.5,30361.0,30366.75,30344.25,747,2021-02-17 08:00:00
1639,NIKK225_i,30384.0,30359.0,30349.0,30399.0,30374.0,30369.0,30366.5,30372.75,552,2021-02-17 09:00:00
1640,NIKK225_i,30359.0,30424.0,30299.0,30434.0,30366.5,30385.666666666668,30395.25,30379.0,1081,2021-02-17 10:00:00
1641,NIKK225_i,30424.0,30360.0,30344.0,30424.0,30384.0,30376.0,30372.0,30388.0,803,2021-02-17 11:00:00
1642,NIKK225_i,30360.0,30369.0,30349.0,30399.0,30374.0,30372.333333333332,30371.5,30369.25,497,2021-02-17 12:00:00
1643,NIKK225_i,30364.0,30385.0,30339.0,30385.0,30362.0,30369.666666666668,30373.5,30368.25,538,2021-02-17 13:00:00
1644,NIKK225_i,30389.0,30389.0,30374.0,30409.0,30391.5,30390.666666666668,30390.25,30390.25,394,2021-02-17 14:00:00
1645,NIKK225_i,30389.0,30354.0,30324.0,30399.0,30361.5,30359.0,30357.75,30366.5,662,2021-02-17 15:00:00
1646,NIKK225_i,30354.0,30290.0,30209.0,30369.0,30289.0,30289.333333333332,30289.5,30305.5,1513,2021-02-17 16:00:00
1647,NIKK225_i,30290.0,30264.0,30204.0,30330.0,30267.0,30266.0,30265.5,30272.0,1680,2021-02-17 17:00:00
1648,NIKK225_i,30265.0,30215.0,30145.0,30279.0,30212.0,30213.0,30213.5,30226.0,1459,2021-02-17 18:00:00
1649,NIKK225_i,30215.0,30245.0,30204.0,30265.0,30234.5,30238.0,30239.75,30232.25,877,2021-02-17 19:00:00
1650,NIKK225_i,30250.0,30254.0,30245.0,30285.0,30265.0,30261.333333333332,30259.5,30258.5,748,2021-02-17 20:00:00
1651,NIKK225_i,30255.0,30330.0,30254.0,30335.0,30294.5,30306.333333333332,30312.25,30293.5,763,2021-02-17 21:00:00
1652,NIKK225_i,30325.0,30345.0,30320.0,30434.0,30377.0,30366.333333333332,30361.0,30356.0,1008,2021-02-17 22:00:00
1653,NIKK225_i,30364.0,30344.0,30339.0,30385.0,30362.0,30356.0,30353.0,30358.0,423,2021-02-18 01:00:00
1654,NIKK225_i,30344.0,30377.0,30284.0,30565.0,30424.5,30408.666666666668,30400.75,30392.5,2716,2021-02-18 02:00:00
1655,NIKK225_i,30377.0,30324.0,30229.0,30407.0,30318.0,30320.0,30321.0,30334.25,1489,2021-02-18 03:00:00
1656,NIKK225_i,30319.0,30374.0,30299.0,30379.0,30339.0,30350.666666666668,30356.5,30342.75,1044,2021-02-18 04:00:00
1657,NIKK225_i,30374.0,30234.0,30174.0,30384.0,30279.0,30264.0,30256.5,30291.5,1181,2021-02-18 05:00:00
1658,NIKK225_i,30234.0,30224.0,30129.0,30239.0,30184.0,30197.333333333332,30204.0,30206.5,1183,2021-02-18 06:00:00
1659,NIKK225_i,30229.0,30239.0,30194.0,30274.0,30234.0,30235.666666666668,30236.5,30234.0,1107,2021-02-18 07:00:00
1660,NIKK225_i,30244.0,30225.0,30214.0,30284.0,30249.0,30241.0,30237.0,30241.75,608,2021-02-18 08:00:00
1661,NIKK225_i,30224.0,30164.0,30159.0,30229.0,30194.0,30184.0,30179.0,30194.0,684,2021-02-18 09:00:00
1662,NIKK225_i,30164.0,30224.0,30088.0,30224.0,30156.0,30178.666666666668,30190.0,30175.0,1357,2021-02-18 10:00:00
1663,NIKK225_i,30224.0,30174.0,30104.0,30234.0,30169.0,30170.666666666668,30171.5,30184.0,955,2021-02-18 11:00:00
1664,NIKK225_i,30174.0,30099.0,30099.0,30204.0,30151.5,30134.0,30125.25,30144.0,780,2021-02-18 12:00:00
