,AUDJPY_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
45,AUDJPY_i,78.046,77.988,77.988,78.082,78.035,78.01933333333334,78.0115,78.026,1805,2020-12-22 20:00:00
46,AUDJPY_i,77.988,78.061,77.962,78.064,78.013,78.02900000000001,78.037,78.01875000000001,1355,2020-12-22 21:00:00
47,AUDJPY_i,78.062,77.99,77.949,78.067,78.008,78.002,77.999,78.017,1516,2020-12-22 22:00:00
48,AUDJPY_i,77.993,77.933,77.923,78.023,77.973,77.95966666666668,77.953,77.968,1218,2020-12-22 23:00:00
49,AUDJPY_i,77.925,77.934,77.881,77.991,77.936,77.93533333333333,77.935,77.93275,1080,2020-12-23 00:00:00
50,AUDJPY_i,77.936,78.177,77.928,78.187,78.0575,78.09733333333334,78.11725000000001,78.05700000000002,1455,2020-12-23 01:00:00
51,AUDJPY_i,78.176,77.967,77.952,78.185,78.0685,78.03466666666667,78.01774999999999,78.07,2638,2020-12-23 02:00:00
52,AUDJPY_i,77.969,78.057,77.946,78.129,78.0375,78.044,78.04725,78.02525,2642,2020-12-23 03:00:00
53,AUDJPY_i,78.057,78.064,78.003,78.093,78.048,78.05333333333333,78.056,78.05425,1557,2020-12-23 04:00:00
54,AUDJPY_i,78.064,78.151,78.046,78.153,78.0995,78.11666666666667,78.12525000000001,78.1035,1284,2020-12-23 05:00:00
55,AUDJPY_i,78.15,78.105,78.104,78.161,78.1325,78.12333333333333,78.11875,78.13,993,2020-12-23 06:00:00
56,AUDJPY_i,78.105,78.066,78.055,78.135,78.095,78.08533333333334,78.0805,78.09025,986,2020-12-23 07:00:00
57,AUDJPY_i,78.066,78.102,78.061,78.135,78.09800000000001,78.09933333333335,78.10000000000001,78.09100000000001,1021,2020-12-23 08:00:00
58,AUDJPY_i,78.102,78.269,78.096,78.305,78.2005,78.22333333333334,78.23475,78.19300000000001,2008,2020-12-23 09:00:00
59,AUDJPY_i,78.269,78.229,78.155,78.279,78.217,78.221,78.223,78.233,2369,2020-12-23 10:00:00
60,AUDJPY_i,78.228,78.26,78.213,78.317,78.26499999999999,78.26333333333332,78.26249999999999,78.2545,2250,2020-12-23 11:00:00
61,AUDJPY_i,78.263,78.284,78.199,78.288,78.2435,78.257,78.26375,78.2585,1794,2020-12-23 12:00:00
62,AUDJPY_i,78.283,78.276,78.24,78.303,78.2715,78.27300000000001,78.27375,78.27550000000001,1443,2020-12-23 13:00:00
63,AUDJPY_i,78.275,78.213,78.204,78.282,78.243,78.23299999999999,78.228,78.2435,1531,2020-12-23 14:00:00
64,AUDJPY_i,78.213,78.268,78.099,78.308,78.2035,78.22500000000001,78.23575,78.22200000000001,2663,2020-12-23 15:00:00
65,AUDJPY_i,78.265,78.39,78.263,78.475,78.369,78.37599999999999,78.3795,78.34825,3763,2020-12-23 16:00:00
66,AUDJPY_i,78.39,78.486,78.342,78.496,78.419,78.44133333333333,78.4525,78.4285,4057,2020-12-23 17:00:00
67,AUDJPY_i,78.487,78.509,78.483,78.567,78.525,78.51966666666668,78.51700000000001,78.51150000000001,2482,2020-12-23 18:00:00
68,AUDJPY_i,78.51,78.45,78.421,78.515,78.468,78.462,78.459,78.474,1534,2020-12-23 19:00:00
69,AUDJPY_i,78.45,78.525,78.447,78.545,78.49600000000001,78.50566666666667,78.51050000000001,78.49175000000001,1176,2020-12-23 20:00:00
70,AUDJPY_i,78.525,78.465,78.44,78.552,78.49600000000001,78.48566666666667,78.4805,78.4955,1192,2020-12-23 21:00:00
71,AUDJPY_i,78.462,78.475,78.413,78.5,78.4565,78.46266666666666,78.46575,78.4625,1455,2020-12-23 22:00:00
72,AUDJPY_i,78.475,78.397,78.397,78.509,78.453,78.43433333333333,78.425,78.4445,1182,2020-12-23 23:00:00
73,AUDJPY_i,78.414,78.395,78.334,78.448,78.39099999999999,78.39233333333333,78.39299999999999,78.39774999999999,419,2020-12-24 00:00:00
74,AUDJPY_i,78.395,78.489,78.38,78.489,78.4345,78.45266666666667,78.46175,78.43825,707,2020-12-24 01:00:00
75,AUDJPY_i,78.489,78.546,78.464,78.615,78.5395,78.54166666666667,78.54275,78.52850000000001,2168,2020-12-24 02:00:00
76,AUDJPY_i,78.545,78.572,78.506,78.646,78.576,78.57466666666666,78.574,78.56725,2136,2020-12-24 03:00:00
77,AUDJPY_i,78.572,78.573,78.557,78.617,78.587,78.58233333333334,78.58,78.57975,1463,2020-12-24 04:00:00
78,AUDJPY_i,78.573,78.576,78.472,78.612,78.542,78.55333333333333,78.559,78.55825,1450,2020-12-24 05:00:00
79,AUDJPY_i,78.576,78.503,78.501,78.576,78.5385,78.52666666666666,78.52074999999999,78.53899999999999,1205,2020-12-24 06:00:00
80,AUDJPY_i,78.506,78.539,78.472,78.559,78.5155,78.52333333333333,78.52725,78.519,946,2020-12-24 07:00:00
81,AUDJPY_i,78.543,78.625,78.543,78.627,78.58500000000001,78.59833333333334,78.605,78.5845,961,2020-12-24 08:00:00
82,AUDJPY_i,78.625,78.587,78.564,78.642,78.603,78.59766666666667,78.595,78.6045,1416,2020-12-24 09:00:00
83,AUDJPY_i,78.585,78.678,78.583,78.755,78.669,78.672,78.67349999999999,78.65025,2063,2020-12-24 10:00:00
84,AUDJPY_i,78.678,78.7,78.649,78.741,78.695,78.69666666666666,78.69749999999999,78.692,1895,2020-12-24 11:00:00
85,AUDJPY_i,78.701,78.709,78.696,78.786,78.741,78.73033333333333,78.725,78.723,1802,2020-12-24 12:00:00
86,AUDJPY_i,78.705,78.765,78.654,78.772,78.713,78.73033333333332,78.73899999999999,78.72399999999999,1016,2020-12-24 13:00:00
87,AUDJPY_i,78.765,78.754,78.742,78.813,78.7775,78.76966666666668,78.76575000000001,78.7685,1287,2020-12-24 14:00:00
88,AUDJPY_i,78.754,78.778,78.724,78.805,78.7645,78.769,78.77125000000001,78.76525000000001,1128,2020-12-24 15:00:00
89,AUDJPY_i,78.777,78.807,78.723,78.828,78.7755,78.786,78.79125,78.78375,1683,2020-12-24 16:00:00
90,AUDJPY_i,78.807,78.716,78.678,78.816,78.747,78.73666666666666,78.7315,78.75425,1959,2020-12-24 17:00:00
91,AUDJPY_i,78.718,78.756,78.693,78.776,78.7345,78.74166666666666,78.74525,78.73575,949,2020-12-24 18:00:00
92,AUDJPY_i,78.756,78.78,78.742,78.802,78.772,78.77466666666668,78.77600000000001,78.77000000000001,850,2020-12-24 19:00:00
93,AUDJPY_i,78.778,78.702,78.658,78.812,78.735,78.724,78.7185,78.7375,1211,2020-12-24 20:00:00
94,AUDJPY_i,78.663,78.668,78.555,78.714,78.6345,78.64566666666667,78.65125,78.65,306,2020-12-28 00:00:00
95,AUDJPY_i,78.668,78.776,78.632,78.787,78.7095,78.73166666666667,78.74275,78.71575,1450,2020-12-28 01:00:00
96,AUDJPY_i,78.776,78.668,78.566,78.828,78.697,78.68733333333334,78.6825,78.7095,2532,2020-12-28 02:00:00
97,AUDJPY_i,78.668,78.732,78.597,78.767,78.68199999999999,78.69866666666665,78.707,78.691,2409,2020-12-28 03:00:00
98,AUDJPY_i,78.732,78.839,78.707,78.856,78.7815,78.80066666666666,78.81025,78.7835,1596,2020-12-28 04:00:00
99,AUDJPY_i,78.839,78.825,78.805,78.866,78.8355,78.832,78.83024999999999,78.83375,1222,2020-12-28 05:00:00
100,AUDJPY_i,78.825,78.763,78.749,78.828,78.7885,78.78,78.77575,78.79125,960,2020-12-28 06:00:00
101,AUDJPY_i,78.763,78.755,78.711,78.794,78.7525,78.75333333333333,78.75375,78.75575,1009,2020-12-28 07:00:00
102,AUDJPY_i,78.758,78.808,78.732,78.838,78.785,78.79266666666666,78.7965,78.78399999999999,1296,2020-12-28 08:00:00
103,AUDJPY_i,78.812,78.796,78.782,78.855,78.8185,78.81099999999999,78.80725,78.81125,1118,2020-12-28 09:00:00
104,AUDJPY_i,78.796,78.726,78.699,78.803,78.751,78.74266666666666,78.7385,78.756,1836,2020-12-28 10:00:00
105,AUDJPY_i,78.726,78.737,78.677,78.762,78.71950000000001,78.72533333333334,78.72825,78.72550000000001,1672,2020-12-28 11:00:00
106,AUDJPY_i,78.737,78.64,78.587,78.738,78.6625,78.65499999999999,78.65124999999999,78.6755,2400,2020-12-28 12:00:00
107,AUDJPY_i,78.64,78.597,78.55,78.674,78.612,78.60699999999999,78.60449999999999,78.61524999999999,2132,2020-12-28 13:00:00
108,AUDJPY_i,78.597,78.65,78.534,78.653,78.5935,78.61233333333334,78.62175,78.6085,2031,2020-12-28 14:00:00
109,AUDJPY_i,78.65,78.607,78.57,78.683,78.6265,78.61999999999999,78.61675,78.6275,2148,2020-12-28 15:00:00
110,AUDJPY_i,78.607,78.695,78.599,78.737,78.668,78.677,78.6815,78.65950000000001,2098,2020-12-28 16:00:00
111,AUDJPY_i,78.695,78.54,78.464,78.703,78.5835,78.569,78.56175,78.6005,2629,2020-12-28 17:00:00
112,AUDJPY_i,78.542,78.571,78.523,78.622,78.57249999999999,78.57199999999999,78.57175,78.5645,1944,2020-12-28 18:00:00
113,AUDJPY_i,78.569,78.617,78.534,78.648,78.59100000000001,78.59966666666668,78.60400000000001,78.59200000000001,1764,2020-12-28 19:00:00
114,AUDJPY_i,78.617,78.617,78.569,78.648,78.60849999999999,78.61133333333333,78.61275,78.61275,1281,2020-12-28 20:00:00
115,AUDJPY_i,78.617,78.657,78.579,78.661,78.62,78.63233333333334,78.6385,78.6285,1167,2020-12-28 21:00:00
116,AUDJPY_i,78.653,78.67,78.647,78.686,78.66650000000001,78.66766666666668,78.66825000000001,78.66400000000002,1169,2020-12-28 22:00:00
117,AUDJPY_i,78.669,78.629,78.625,78.685,78.655,78.64633333333335,78.64200000000001,78.652,645,2020-12-28 23:00:00
118,AUDJPY_i,78.649,78.625,78.584,78.693,78.6385,78.634,78.63175,78.63775,857,2020-12-29 00:00:00
119,AUDJPY_i,78.623,78.67,78.577,78.689,78.633,78.64533333333333,78.6515,78.63974999999999,1130,2020-12-29 01:00:00
120,AUDJPY_i,78.67,78.788,78.67,78.8,78.735,78.75266666666666,78.7615,78.732,1931,2020-12-29 02:00:00
121,AUDJPY_i,78.785,78.764,78.718,78.796,78.757,78.75933333333334,78.76050000000001,78.76575,1510,2020-12-29 03:00:00
122,AUDJPY_i,78.764,78.775,78.702,78.797,78.7495,78.758,78.76225,78.7595,1447,2020-12-29 04:00:00
123,AUDJPY_i,78.776,78.753,78.711,78.781,78.74600000000001,78.74833333333333,78.7495,78.75525,1319,2020-12-29 05:00:00
124,AUDJPY_i,78.752,78.733,78.716,78.781,78.7485,78.74333333333334,78.74075,78.7455,1087,2020-12-29 06:00:00
125,AUDJPY_i,78.733,78.764,78.703,78.771,78.737,78.746,78.7505,78.74275,980,2020-12-29 07:00:00
126,AUDJPY_i,78.764,78.75,78.735,78.794,78.7645,78.75966666666666,78.75725,78.76075,988,2020-12-29 08:00:00
127,AUDJPY_i,78.756,78.742,78.739,78.816,78.7775,78.76566666666668,78.75975000000001,78.76325,1451,2020-12-29 09:00:00
128,AUDJPY_i,78.742,78.785,78.712,78.832,78.77199999999999,78.77633333333333,78.7785,78.76774999999999,1853,2020-12-29 10:00:00
129,AUDJPY_i,78.785,78.769,78.7,78.813,78.7565,78.76066666666667,78.76275000000001,78.76675,2282,2020-12-29 11:00:00
130,AUDJPY_i,78.773,78.736,78.724,78.792,78.75800000000001,78.75066666666667,78.747,78.75625,1579,2020-12-29 12:00:00
131,AUDJPY_i,78.736,78.776,78.728,78.804,78.76599999999999,78.76933333333334,78.771,78.761,1362,2020-12-29 13:00:00
132,AUDJPY_i,78.775,78.84,78.775,78.854,78.81450000000001,78.82300000000001,78.82725,78.811,1456,2020-12-29 14:00:00
133,AUDJPY_i,78.84,78.898,78.815,78.916,78.8655,78.87633333333333,78.88175,78.86725,2468,2020-12-29 15:00:00
134,AUDJPY_i,78.898,78.781,78.747,78.939,78.84299999999999,78.82233333333333,78.812,78.84125,3039,2020-12-29 16:00:00
135,AUDJPY_i,78.781,78.874,78.738,78.939,78.8385,78.85033333333332,78.85624999999999,78.833,3517,2020-12-29 17:00:00
136,AUDJPY_i,78.874,78.9,78.832,78.908,78.87,78.88000000000001,78.885,78.8785,2026,2020-12-29 18:00:00
137,AUDJPY_i,78.9,78.811,78.79,78.901,78.8455,78.834,78.82825,78.85050000000001,1462,2020-12-29 19:00:00
138,AUDJPY_i,78.811,78.81,78.766,78.82,78.793,78.79866666666668,78.8015,78.80175,1197,2020-12-29 20:00:00
139,AUDJPY_i,78.81,78.781,78.762,78.815,78.7885,78.786,78.78475,78.792,1125,2020-12-29 21:00:00
140,AUDJPY_i,78.781,78.761,78.744,78.806,78.775,78.77033333333334,78.768,78.773,1044,2020-12-29 22:00:00
141,AUDJPY_i,78.761,78.748,78.744,78.799,78.7715,78.76366666666667,78.75975,78.763,725,2020-12-29 23:00:00
142,AUDJPY_i,78.768,78.722,78.682,78.845,78.7635,78.74966666666666,78.74274999999999,78.75424999999998,640,2020-12-30 00:00:00
143,AUDJPY_i,78.73,78.785,78.73,78.82,78.775,78.77833333333334,78.78,78.76625,1124,2020-12-30 01:00:00
144,AUDJPY_i,78.786,78.82,78.73,78.883,78.8065,78.81099999999999,78.81325,78.80475,2352,2020-12-30 02:00:00
145,AUDJPY_i,78.82,78.87,78.806,78.922,78.864,78.866,78.867,78.8545,2348,2020-12-30 03:00:00
146,AUDJPY_i,78.872,78.921,78.869,78.936,78.9025,78.90866666666666,78.91175,78.8995,1592,2020-12-30 04:00:00
147,AUDJPY_i,78.924,78.987,78.904,79.034,78.969,78.975,78.978,78.96225,1549,2020-12-30 05:00:00
148,AUDJPY_i,78.988,79.067,78.963,79.099,79.031,79.043,79.049,79.02925,1043,2020-12-30 06:00:00
149,AUDJPY_i,79.064,79.102,79.06,79.159,79.1095,79.107,79.10575,79.09625,1434,2020-12-30 07:00:00
150,AUDJPY_i,79.102,79.071,79.048,79.115,79.0815,79.078,79.07625,79.084,1159,2020-12-30 08:00:00
151,AUDJPY_i,79.067,79.064,79.026,79.125,79.0755,79.07166666666667,79.06975,79.0705,1409,2020-12-30 09:00:00
152,AUDJPY_i,79.063,78.989,78.98,79.088,79.03399999999999,79.01899999999999,79.0115,79.03,2065,2020-12-30 10:00:00
153,AUDJPY_i,78.987,78.942,78.926,79.03,78.97800000000001,78.96600000000001,78.96000000000001,78.97125,1855,2020-12-30 11:00:00
154,AUDJPY_i,78.943,79.111,78.936,79.128,79.03200000000001,79.05833333333334,79.0715,79.0295,1857,2020-12-30 12:00:00
155,AUDJPY_i,79.111,79.041,79.001,79.119,79.06,79.05366666666667,79.0505,79.068,1953,2020-12-30 13:00:00
156,AUDJPY_i,79.041,79.006,78.975,79.046,79.01050000000001,79.009,79.00825,79.017,1719,2020-12-30 14:00:00
157,AUDJPY_i,79.003,78.947,78.926,79.02,78.973,78.96433333333333,78.96000000000001,78.974,2146,2020-12-30 15:00:00
158,AUDJPY_i,78.952,79.042,78.945,79.084,79.0145,79.02366666666667,79.02825,79.00575,3091,2020-12-30 16:00:00
159,AUDJPY_i,79.042,79.329,79.037,79.342,79.18950000000001,79.236,79.25925000000001,79.1875,3207,2020-12-30 17:00:00
160,AUDJPY_i,79.329,79.344,79.287,79.38,79.3335,79.337,79.33875,79.335,2038,2020-12-30 18:00:00
161,AUDJPY_i,79.344,79.275,79.256,79.362,79.309,79.29766666666667,79.292,79.30924999999999,1222,2020-12-30 19:00:00
162,AUDJPY_i,79.277,79.291,79.241,79.301,79.271,79.27766666666666,79.281,79.2775,833,2020-12-30 20:00:00
163,AUDJPY_i,79.29,79.267,79.245,79.32,79.2825,79.27733333333333,79.27475,79.2805,1057,2020-12-30 21:00:00
164,AUDJPY_i,79.262,79.251,79.219,79.281,79.25,79.25033333333333,79.2505,79.25325000000001,1019,2020-12-30 22:00:00
165,AUDJPY_i,79.251,79.289,79.251,79.339,79.295,79.293,79.292,79.2825,740,2020-12-30 23:00:00
166,AUDJPY_i,79.265,79.286,79.19,79.293,79.2415,79.25633333333333,79.26375,79.2585,739,2020-12-31 00:00:00
167,AUDJPY_i,79.286,79.266,79.266,79.353,79.3095,79.295,79.28775,79.29275,804,2020-12-31 01:00:00
168,AUDJPY_i,79.266,79.418,79.266,79.443,79.3545,79.37566666666667,79.38625,79.34825000000001,1272,2020-12-31 02:00:00
169,AUDJPY_i,79.414,79.452,79.386,79.463,79.4245,79.43366666666667,79.43825,79.42875,1588,2020-12-31 03:00:00
170,AUDJPY_i,79.45,79.375,79.298,79.461,79.37950000000001,79.378,79.37725,79.396,1525,2020-12-31 04:00:00
171,AUDJPY_i,79.377,79.418,79.343,79.439,79.39099999999999,79.39999999999999,79.4045,79.39425,1387,2020-12-31 05:00:00
172,AUDJPY_i,79.418,79.415,79.4,79.44,79.42,79.41833333333334,79.4175,79.41825,747,2020-12-31 06:00:00
173,AUDJPY_i,79.417,79.431,79.395,79.459,79.42699999999999,79.42833333333333,79.42899999999999,79.4255,868,2020-12-31 07:00:00
174,AUDJPY_i,79.433,79.437,79.403,79.455,79.429,79.43166666666667,79.433,79.432,999,2020-12-31 08:00:00
175,AUDJPY_i,79.437,79.452,79.406,79.463,79.4345,79.44033333333333,79.44325,79.4395,1835,2020-12-31 09:00:00
176,AUDJPY_i,79.451,79.473,79.434,79.566,79.5,79.491,79.4865,79.481,1958,2020-12-31 10:00:00
177,AUDJPY_i,79.473,79.339,79.316,79.49,79.40299999999999,79.38166666666666,79.371,79.4045,2454,2020-12-31 11:00:00
178,AUDJPY_i,79.34,79.679,79.334,79.702,79.518,79.57166666666667,79.5985,79.51375,2201,2020-12-31 12:00:00
179,AUDJPY_i,79.679,79.754,79.585,79.777,79.681,79.70533333333333,79.7175,79.69874999999999,1998,2020-12-31 13:00:00
180,AUDJPY_i,79.756,79.58,79.577,79.756,79.6665,79.63766666666668,79.62325,79.66725,1817,2020-12-31 14:00:00
181,AUDJPY_i,79.583,79.666,79.518,79.673,79.5955,79.619,79.63075,79.61,2099,2020-12-31 15:00:00
182,AUDJPY_i,79.666,79.645,79.631,79.744,79.6875,79.67333333333333,79.66624999999999,79.6715,1883,2020-12-31 16:00:00
183,AUDJPY_i,79.645,79.666,79.603,79.73,79.6665,79.66633333333333,79.66624999999999,79.661,3329,2020-12-31 17:00:00
184,AUDJPY_i,79.666,79.526,79.496,79.666,79.58099999999999,79.56266666666666,79.5535,79.5885,2926,2020-12-31 18:00:00
185,AUDJPY_i,79.525,79.459,79.422,79.549,79.4855,79.47666666666667,79.47225,79.48875000000001,1830,2020-12-31 19:00:00
186,AUDJPY_i,79.466,79.486,79.455,79.532,79.4935,79.491,79.48975,79.48475,1039,2020-12-31 20:00:00
187,AUDJPY_i,79.42,79.403,79.381,79.504,79.4425,79.42933333333333,79.42275000000001,79.427,468,2021-01-04 00:00:00
188,AUDJPY_i,79.403,79.597,79.357,79.665,79.511,79.53966666666666,79.55399999999999,79.5055,2389,2021-01-04 01:00:00
189,AUDJPY_i,79.597,79.206,79.143,79.604,79.3735,79.31766666666668,79.28975000000001,79.3875,3497,2021-01-04 02:00:00
190,AUDJPY_i,79.205,79.51,79.205,79.523,79.364,79.41266666666667,79.437,79.36075,3288,2021-01-04 03:00:00
191,AUDJPY_i,79.509,79.429,79.408,79.559,79.48349999999999,79.46533333333333,79.45625,79.47625,2699,2021-01-04 04:00:00
192,AUDJPY_i,79.429,79.429,79.384,79.477,79.4305,79.42999999999999,79.42975,79.42975,1830,2021-01-04 05:00:00
193,AUDJPY_i,79.429,79.321,79.296,79.429,79.36250000000001,79.34866666666667,79.34175,79.36875,1409,2021-01-04 06:00:00
194,AUDJPY_i,79.32,79.372,79.229,79.392,79.31049999999999,79.331,79.34125,79.32825,1921,2021-01-04 07:00:00
195,AUDJPY_i,79.372,79.437,79.356,79.459,79.4075,79.41733333333333,79.42225,79.406,2185,2021-01-04 08:00:00
196,AUDJPY_i,79.437,79.466,79.408,79.546,79.477,79.47333333333334,79.4715,79.46425,2472,2021-01-04 09:00:00
197,AUDJPY_i,79.466,79.517,79.379,79.519,79.44900000000001,79.47166666666668,79.483,79.47025000000001,3115,2021-01-04 10:00:00
198,AUDJPY_i,79.517,79.434,79.409,79.526,79.4675,79.45633333333333,79.45075,79.47149999999999,2305,2021-01-04 11:00:00
199,AUDJPY_i,79.434,79.488,79.432,79.509,79.4705,79.47633333333333,79.47925000000001,79.46575,2325,2021-01-04 12:00:00
200,AUDJPY_i,79.488,79.421,79.418,79.527,79.4725,79.45533333333333,79.44675,79.4635,2258,2021-01-04 13:00:00
201,AUDJPY_i,79.421,79.388,79.364,79.449,79.4065,79.40033333333334,79.39725,79.4055,2447,2021-01-04 14:00:00
202,AUDJPY_i,79.388,79.501,79.381,79.525,79.453,79.46900000000001,79.477,79.44875,3036,2021-01-04 15:00:00
203,AUDJPY_i,79.501,79.389,79.382,79.544,79.463,79.43833333333333,79.426,79.45400000000001,4076,2021-01-04 16:00:00
204,AUDJPY_i,79.39,79.233,79.198,79.415,79.3065,79.282,79.26975,79.309,4368,2021-01-04 17:00:00
205,AUDJPY_i,79.234,78.973,78.964,79.236,79.1,79.05766666666666,79.0365,79.10175,4061,2021-01-04 18:00:00
206,AUDJPY_i,78.971,79.025,78.836,79.03,78.93299999999999,78.96366666666667,78.979,78.96549999999999,3926,2021-01-04 19:00:00
207,AUDJPY_i,79.023,79.085,78.997,79.093,79.045,79.05833333333334,79.065,79.0495,2284,2021-01-04 20:00:00
208,AUDJPY_i,79.084,79.08,79.032,79.119,79.0755,79.077,79.07775,79.07875,2244,2021-01-04 21:00:00
