,GER40_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1008,GER40_i,9592.8,9589.8,9507.4,9603.7,9555.55,9566.966666666665,9572.675,9573.425,12437,2020-04-02 18:00:00
1009,GER40_i,9590.8,9591.4,9568.8,9621.4,9595.099999999999,9593.866666666667,9593.25,9593.099999999999,8358,2020-04-02 19:00:00
1010,GER40_i,9591.9,9512.3,9493.4,9609.3,9551.349999999999,9538.333333333332,9531.824999999999,9551.724999999999,9930,2020-04-02 20:00:00
1011,GER40_i,9512.3,9531.9,9453.5,9533.8,9493.65,9506.4,9512.775,9507.875,9979,2020-04-02 21:00:00
1012,GER40_i,9531.9,9537.8,9509.8,9553.9,9531.849999999999,9533.833333333332,9534.824999999999,9533.349999999999,5015,2020-04-02 22:00:00
1013,GER40_i,9483.3,9520.3,9480.3,9536.8,9508.55,9512.466666666665,9514.425,9505.175,4258,2020-04-03 09:00:00
1014,GER40_i,9520.3,9514.3,9446.8,9553.4,9500.099999999999,9504.833333333332,9507.199999999999,9508.699999999999,14113,2020-04-03 10:00:00
1015,GER40_i,9513.3,9508.9,9485.3,9550.0,9517.65,9514.733333333332,9513.275,9514.375,8442,2020-04-03 11:00:00
1016,GER40_i,9508.9,9509.3,9468.5,9531.3,9499.9,9503.033333333333,9504.599999999999,9504.5,8265,2020-04-03 12:00:00
1017,GER40_i,9509.4,9514.8,9492.8,9536.3,9514.55,9514.633333333333,9514.675,9513.324999999999,6220,2020-04-03 13:00:00
1018,GER40_i,9513.8,9591.3,9496.3,9608.3,9552.3,9565.3,9571.8,9552.425,7819,2020-04-03 14:00:00
1019,GER40_i,9591.3,9548.9,9502.3,9600.9,9551.599999999999,9550.699999999999,9550.25,9560.849999999999,10577,2020-04-03 15:00:00
1020,GER40_i,9549.3,9535.8,9515.8,9580.4,9548.099999999999,9543.999999999998,9541.949999999999,9545.324999999999,9673,2020-04-03 16:00:00
1021,GER40_i,9535.4,9530.8,9489.3,9566.3,9527.8,9528.8,9529.3,9530.449999999999,8935,2020-04-03 17:00:00
1022,GER40_i,9530.8,9499.3,9476.3,9541.8,9509.05,9505.8,9504.175,9512.05,8566,2020-04-03 18:00:00
1023,GER40_i,9498.8,9473.4,9446.8,9505.3,9476.05,9475.166666666666,9474.725,9481.075,7299,2020-04-03 19:00:00
1024,GER40_i,9473.4,9446.9,9436.8,9489.3,9463.05,9457.666666666666,9454.975,9461.6,5947,2020-04-03 20:00:00
1025,GER40_i,9446.3,9479.3,9420.4,9479.8,9450.099999999999,9459.833333333332,9464.699999999999,9456.449999999999,6382,2020-04-03 21:00:00
1026,GER40_i,9479.3,9471.9,9455.8,9494.5,9475.15,9474.066666666666,9473.525,9475.375,4157,2020-04-03 22:00:00
1027,GER40_i,9911.4,9872.5,9867.0,9911.4,9889.2,9883.633333333333,9880.85,9890.575,4805,2020-04-06 09:00:00
1028,GER40_i,9875.4,9902.0,9853.9,9936.9,9895.4,9897.6,9898.7,9892.05,12166,2020-04-06 10:00:00
1029,GER40_i,9900.9,9868.5,9820.9,9907.5,9864.2,9865.633333333333,9866.35,9874.45,9526,2020-04-06 11:00:00
1030,GER40_i,9868.0,9933.9,9845.9,9953.4,9899.65,9911.066666666666,9916.775,9900.3,8900,2020-04-06 12:00:00
1031,GER40_i,9934.4,9924.5,9901.9,9946.4,9924.15,9924.266666666666,9924.325,9926.8,6198,2020-04-06 13:00:00
1032,GER40_i,9922.5,9951.4,9911.0,9962.5,9936.75,9941.633333333333,9944.075,9936.85,6231,2020-04-06 14:00:00
1033,GER40_i,9950.4,9966.4,9923.4,9982.9,9953.15,9957.566666666666,9959.775,9955.775,5123,2020-04-06 15:00:00
1034,GER40_i,9966.4,10055.4,9960.4,10059.5,10009.95,10025.1,10032.675000000001,10010.425000000001,6429,2020-04-06 16:00:00
1035,GER40_i,10055.0,10021.5,10002.9,10078.0,10040.45,10034.133333333333,10030.975,10039.35,8430,2020-04-06 17:00:00
1036,GER40_i,10022.4,10066.4,10006.9,10074.9,10040.9,10049.4,10053.65,10042.65,7689,2020-04-06 18:00:00
1037,GER40_i,10067.4,10077.0,10057.0,10100.0,10078.5,10078.0,10077.75,10075.35,5752,2020-04-06 19:00:00
1038,GER40_i,10077.0,10098.0,10057.4,10106.0,10081.7,10087.133333333333,10089.85,10084.6,4562,2020-04-06 20:00:00
1039,GER40_i,10097.5,10101.0,10070.9,10111.0,10090.95,10094.300000000001,10095.975,10095.1,4856,2020-04-06 21:00:00
1040,GER40_i,10101.0,10138.5,10092.9,10144.5,10118.7,10125.300000000001,10128.6,10119.225,3408,2020-04-06 22:00:00
1041,GER40_i,10310.4,10407.3,10306.4,10416.3,10361.349999999999,10376.666666666666,10384.324999999999,10360.099999999999,5338,2020-04-07 09:00:00
1042,GER40_i,10408.8,10495.8,10370.8,10575.3,10473.05,10480.633333333333,10484.425,10462.675,15478,2020-04-07 10:00:00
1043,GER40_i,10495.3,10408.8,10405.3,10524.8,10465.05,10446.3,10436.925,10458.55,12247,2020-04-07 11:00:00
1044,GER40_i,10408.8,10392.3,10377.3,10464.3,10420.8,10411.3,10406.55,10410.675,9828,2020-04-07 12:00:00
1045,GER40_i,10392.3,10463.3,10384.8,10489.3,10437.05,10445.8,10450.175,10432.425,9837,2020-04-07 13:00:00
1046,GER40_i,10463.8,10414.8,10414.3,10477.8,10446.05,10435.633333333333,10430.425,10442.675,6863,2020-04-07 14:00:00
1047,GER40_i,10414.8,10446.3,10378.8,10456.3,10417.55,10427.133333333333,10431.925,10424.05,7989,2020-04-07 15:00:00
1048,GER40_i,10446.8,10438.3,10415.3,10488.3,10451.8,10447.3,10445.05,10447.175,10621,2020-04-07 16:00:00
1049,GER40_i,10438.8,10252.3,10207.8,10443.8,10325.8,10301.3,10289.05,10335.675,15097,2020-04-07 17:00:00
1050,GER40_i,10252.4,10333.8,10248.8,10380.8,10314.8,10321.133333333333,10324.3,10303.949999999999,12795,2020-04-07 18:00:00
1051,GER40_i,10333.8,10343.4,10322.9,10402.4,10362.65,10356.233333333332,10353.025,10350.625,9916,2020-04-07 19:00:00
1052,GER40_i,10345.8,10293.9,10288.4,10366.4,10327.4,10316.233333333332,10310.65,10323.625,8809,2020-04-07 20:00:00
1053,GER40_i,10293.8,10231.8,10218.3,10320.3,10269.3,10256.8,10250.55,10266.05,9207,2020-04-07 21:00:00
1054,GER40_i,10231.8,10209.9,10205.3,10288.3,10246.8,10234.5,10228.35,10233.825,6259,2020-04-07 22:00:00
1055,GER40_i,10189.3,10260.3,10178.8,10260.3,10219.55,10233.133333333333,10239.925,10222.175,6461,2020-04-08 09:00:00
1056,GER40_i,10258.8,10310.8,10229.9,10320.3,10275.099999999999,10286.999999999998,10292.949999999999,10279.949999999999,15038,2020-04-08 10:00:00
1057,GER40_i,10312.3,10245.4,10183.3,10312.3,10247.8,10247.0,10246.6,10263.325,9744,2020-04-08 11:00:00
1058,GER40_i,10245.4,10220.4,10191.9,10250.4,10221.15,10220.9,10220.775,10227.025,9056,2020-04-08 12:00:00
1059,GER40_i,10221.3,10252.3,10210.8,10258.8,10234.8,10240.633333333333,10243.55,10235.8,6457,2020-04-08 13:00:00
1060,GER40_i,10252.4,10280.3,10236.8,10292.4,10264.599999999999,10269.833333333332,10272.449999999999,10265.474999999999,7132,2020-04-08 14:00:00
1061,GER40_i,10280.3,10293.8,10263.8,10308.3,10286.05,10288.633333333333,10289.925,10286.55,7779,2020-04-08 15:00:00
1062,GER40_i,10294.3,10222.8,10220.3,10329.3,10274.8,10257.466666666665,10248.8,10266.675,9963,2020-04-08 16:00:00
1063,GER40_i,10223.9,10260.4,10199.8,10262.4,10231.099999999999,10240.866666666667,10245.75,10236.625,9313,2020-04-08 17:00:00
1064,GER40_i,10260.3,10330.3,10235.3,10352.3,10293.8,10305.966666666665,10312.05,10294.55,9092,2020-04-08 18:00:00
1065,GER40_i,10330.3,10337.4,10308.4,10357.8,10333.099999999999,10334.533333333333,10335.25,10333.474999999999,7316,2020-04-08 19:00:00
1066,GER40_i,10337.4,10297.4,10294.3,10351.4,10322.849999999999,10314.366666666667,10310.125,10320.125,6632,2020-04-08 20:00:00
1067,GER40_i,10297.4,10383.4,10297.4,10388.9,10343.15,10356.566666666666,10363.275,10341.775,7013,2020-04-08 21:00:00
1068,GER40_i,10382.9,10380.4,10360.8,10401.4,10381.099999999999,10380.866666666667,10380.75,10381.375,3222,2020-04-08 22:00:00
1069,GER40_i,10456.3,10486.9,10437.8,10487.3,10462.55,10470.666666666666,10474.725,10467.075,3592,2020-04-09 09:00:00
1070,GER40_i,10484.8,10563.3,10454.8,10572.8,10513.8,10530.3,10538.55,10518.925,12141,2020-04-09 10:00:00
1071,GER40_i,10562.3,10411.8,10411.3,10565.3,10488.3,10462.8,10450.05,10487.675,8827,2020-04-09 11:00:00
1072,GER40_i,10411.9,10358.3,10339.7,10429.9,10384.8,10375.966666666665,10371.55,10384.949999999999,10634,2020-04-09 12:00:00
1073,GER40_i,10358.3,10385.9,10341.9,10388.4,10365.15,10372.066666666666,10375.525,10368.625,8795,2020-04-09 13:00:00
1074,GER40_i,10385.9,10372.4,10298.3,10403.3,10350.8,10358.0,10361.6,10364.975,10958,2020-04-09 14:00:00
1075,GER40_i,10373.3,10459.4,10323.8,10481.9,10402.849999999999,10421.699999999999,10431.125,10409.599999999999,10476,2020-04-09 15:00:00
1076,GER40_i,10459.8,10639.3,10444.8,10644.3,10544.55,10576.133333333333,10591.925,10547.05,12151,2020-04-09 16:00:00
1077,GER40_i,10639.8,10531.3,10505.8,10639.8,10572.8,10558.966666666665,10552.05,10579.175,14106,2020-04-09 17:00:00
1078,GER40_i,10529.8,10602.4,10482.0,10606.8,10544.4,10563.733333333332,10573.4,10555.25,13152,2020-04-09 18:00:00
1079,GER40_i,10603.8,10626.3,10593.3,10639.3,10616.3,10619.633333333333,10621.3,10615.675,8243,2020-04-09 19:00:00
1080,GER40_i,10626.3,10616.8,10593.8,10638.8,10616.3,10616.466666666665,10616.55,10618.925,7540,2020-04-09 20:00:00
1081,GER40_i,10616.4,10558.3,10526.3,10624.3,10575.3,10569.633333333333,10566.8,10581.324999999999,9547,2020-04-09 21:00:00
1082,GER40_i,10558.8,10665.3,10543.3,10665.3,10604.3,10624.633333333333,10634.8,10608.175,5528,2020-04-09 22:00:00
1083,GER40_i,10704.9,10737.4,10675.9,10743.9,10709.9,10719.066666666666,10723.65,10715.525,4870,2020-04-14 09:00:00
1084,GER40_i,10738.9,10675.1,10660.9,10739.4,10700.15,10691.800000000001,10687.625,10703.575,6505,2020-04-14 10:00:00
1085,GER40_i,10674.6,10654.6,10650.0,10682.6,10666.3,10662.4,10660.449999999999,10665.449999999999,3757,2020-04-14 11:00:00
1086,GER40_i,10655.1,10677.1,10654.6,10692.1,10673.35,10674.6,10675.225,10669.725,3375,2020-04-14 12:00:00
1087,GER40_i,10676.6,10663.6,10654.6,10684.6,10669.6,10667.6,10666.6,10669.85,2975,2020-04-14 13:00:00
1088,GER40_i,10664.1,10685.1,10654.6,10685.1,10669.85,10674.933333333334,10677.475,10672.225,2152,2020-04-14 14:00:00
1089,GER40_i,10685.1,10665.0,10650.0,10728.4,10689.2,10681.133333333333,10677.1,10682.125,8648,2020-04-14 15:00:00
1090,GER40_i,10665.0,10784.0,10658.9,10792.0,10725.45,10744.966666666667,10754.725,10724.975,8023,2020-04-14 16:00:00
1091,GER40_i,10784.4,10737.9,10735.9,10815.9,10775.9,10763.233333333332,10756.9,10768.525,9417,2020-04-14 17:00:00
1092,GER40_i,10737.9,10683.9,10675.5,10765.5,10720.5,10708.300000000001,10702.2,10715.7,10818,2020-04-14 18:00:00
1093,GER40_i,10684.4,10722.4,10684.4,10745.4,10714.9,10717.4,10718.65,10709.15,5437,2020-04-14 19:00:00
1094,GER40_i,10723.4,10729.4,10709.4,10736.4,10722.9,10725.066666666666,10726.15,10724.65,4475,2020-04-14 20:00:00
1095,GER40_i,10728.9,10727.9,10717.9,10742.9,10730.4,10729.566666666666,10729.15,10729.4,4450,2020-04-14 21:00:00
1096,GER40_i,10729.4,10709.5,10685.0,10729.4,10707.2,10707.966666666667,10708.35,10713.325,3174,2020-04-14 22:00:00
1097,GER40_i,10643.2,10663.7,10637.8,10687.2,10662.5,10662.9,10663.1,10657.975,4125,2020-04-15 09:00:00
1098,GER40_i,10664.7,10476.2,10469.7,10681.7,10575.7,10542.533333333335,10525.95,10573.075,13299,2020-04-15 10:00:00
1099,GER40_i,10476.2,10488.2,10465.7,10540.7,10503.2,10498.2,10495.7,10492.7,9143,2020-04-15 11:00:00
1100,GER40_i,10487.7,10478.3,10455.7,10497.7,10476.7,10477.233333333334,10477.5,10479.85,8191,2020-04-15 12:00:00
1101,GER40_i,10478.3,10466.0,10443.7,10503.7,10473.7,10471.133333333333,10469.85,10472.925,7616,2020-04-15 13:00:00
1102,GER40_i,10465.5,10453.0,10444.1,10480.0,10462.05,10459.033333333333,10457.525,10460.65,6573,2020-04-15 14:00:00
1103,GER40_i,10452.5,10304.1,10303.5,10459.2,10381.35,10355.6,10342.725,10379.825,8189,2020-04-15 15:00:00
1104,GER40_i,10303.6,10338.2,10288.9,10354.8,10321.849999999999,10327.3,10330.025,10321.375,9454,2020-04-15 16:00:00
1105,GER40_i,10337.7,10304.7,10274.0,10344.7,10309.35,10307.800000000001,10307.025000000001,10315.275000000001,9729,2020-04-15 17:00:00
1106,GER40_i,10303.7,10259.2,10229.7,10305.8,10267.75,10264.9,10263.475,10274.6,8006,2020-04-15 18:00:00
1107,GER40_i,10259.2,10290.7,10244.2,10304.2,10274.2,10279.7,10282.45,10274.575,6092,2020-04-15 19:00:00
1108,GER40_i,10291.2,10280.9,10276.9,10347.9,10312.4,10301.9,10296.65,10299.224999999999,6132,2020-04-15 20:00:00
1109,GER40_i,10280.9,10317.9,10280.4,10322.9,10301.65,10307.066666666666,10309.775,10300.525,6173,2020-04-15 21:00:00
1110,GER40_i,10316.9,10279.4,10268.9,10323.4,10296.15,10290.566666666666,10287.775,10297.15,3463,2020-04-15 22:00:00
1111,GER40_i,10357.6,10396.7,10346.6,10417.1,10381.85,10386.800000000001,10389.275000000001,10379.5,5828,2020-04-16 09:00:00
1112,GER40_i,10398.6,10401.3,10323.4,10435.6,10379.5,10386.766666666666,10390.4,10389.725,13520,2020-04-16 10:00:00
1113,GER40_i,10400.5,10391.8,10386.3,10428.3,10407.3,10402.133333333333,10399.55,10401.724999999999,7547,2020-04-16 11:00:00
1114,GER40_i,10391.3,10358.8,10340.1,10393.3,10366.7,10364.066666666668,10362.75,10370.875,7517,2020-04-16 12:00:00
1115,GER40_i,10358.8,10381.8,10332.3,10388.6,10360.45,10367.566666666668,10371.125,10365.375,5737,2020-04-16 13:00:00
1116,GER40_i,10382.8,10361.8,10349.3,10392.8,10371.05,10367.966666666665,10366.425,10371.675,6184,2020-04-16 14:00:00
1117,GER40_i,10361.3,10387.3,10345.5,10410.1,10377.8,10380.966666666665,10382.55,10376.05,7258,2020-04-16 15:00:00
1118,GER40_i,10387.8,10265.8,10256.6,10394.8,10325.7,10305.733333333334,10295.75,10326.25,8220,2020-04-16 16:00:00
1119,GER40_i,10267.3,10310.8,10225.8,10317.3,10271.55,10284.633333333333,10291.175,10280.3,9797,2020-04-16 17:00:00
1120,GER40_i,10315.8,10336.3,10281.3,10361.3,10321.3,10326.3,10328.8,10323.675,9786,2020-04-16 18:00:00
1121,GER40_i,10336.8,10255.3,10222.3,10346.3,10284.3,10274.633333333333,10269.8,10290.175,8442,2020-04-16 19:00:00
1122,GER40_i,10255.3,10240.3,10233.8,10264.8,10249.3,10246.3,10244.8,10248.55,6515,2020-04-16 20:00:00
1123,GER40_i,10240.3,10251.3,10208.8,10273.3,10241.05,10244.466666666665,10246.175,10243.425,6550,2020-04-16 21:00:00
1124,GER40_i,10250.6,10265.3,10223.3,10266.8,10245.05,10251.8,10255.175,10251.5,3610,2020-04-16 22:00:00
1125,GER40_i,10605.0,10603.0,10585.5,10614.5,10600.0,10601.0,10601.5,10602.0,4363,2020-04-17 09:00:00
1126,GER40_i,10604.5,10603.7,10564.7,10659.2,10611.95,10609.2,10607.825,10608.025000000001,12498,2020-04-17 10:00:00
1127,GER40_i,10602.7,10595.7,10592.2,10637.7,10614.95,10608.533333333335,10605.325,10607.075,7353,2020-04-17 11:00:00
1128,GER40_i,10595.2,10670.2,10591.2,10718.7,10654.95,10660.033333333335,10662.575,10643.825,9015,2020-04-17 12:00:00
1129,GER40_i,10668.2,10735.0,10661.2,10751.2,10706.2,10715.800000000001,10720.6,10703.900000000001,7954,2020-04-17 13:00:00
1130,GER40_i,10735.5,10684.2,10672.2,10744.7,10708.45,10700.366666666667,10696.325,10709.150000000001,6160,2020-04-17 14:00:00
1131,GER40_i,10684.2,10658.2,10637.4,10689.2,10663.3,10661.6,10660.75,10667.25,5958,2020-04-17 15:00:00
1132,GER40_i,10658.2,10610.7,10600.7,10660.2,10630.45,10623.866666666667,10620.575,10632.45,7849,2020-04-17 16:00:00
1133,GER40_i,10611.2,10563.3,10531.8,10633.2,10582.5,10576.1,10572.9,10584.875,8752,2020-04-17 17:00:00
1134,GER40_i,10563.8,10624.3,10559.3,10632.8,10596.05,10605.466666666665,10610.175,10595.05,8477,2020-04-17 18:00:00
1135,GER40_i,10624.3,10642.6,10606.3,10655.8,10631.05,10634.9,10636.824999999999,10632.25,4336,2020-04-17 19:00:00
1136,GER40_i,10641.6,10623.0,10612.5,10647.5,10630.0,10627.666666666666,10626.5,10631.15,4893,2020-04-17 20:00:00
1137,GER40_i,10623.0,10621.0,10595.5,10626.5,10611.0,10614.333333333334,10616.0,10616.5,3607,2020-04-17 21:00:00
1138,GER40_i,10621.5,10651.5,10614.0,10653.5,10633.75,10639.666666666666,10642.625,10635.125,2130,2020-04-17 22:00:00
1139,GER40_i,10695.8,10698.8,10677.3,10700.8,10689.05,10692.3,10693.925,10693.175,3370,2020-04-20 09:00:00
1140,GER40_i,10694.8,10680.0,10613.5,10706.8,10660.15,10666.766666666666,10670.075,10673.775,10410,2020-04-20 10:00:00
1141,GER40_i,10680.0,10637.0,10615.2,10683.0,10649.1,10645.066666666668,10643.05,10653.8,6451,2020-04-20 11:00:00
1142,GER40_i,10637.5,10626.0,10621.4,10652.0,10636.7,10633.133333333333,10631.35,10634.225,5173,2020-04-20 12:00:00
1143,GER40_i,10626.0,10539.0,10533.0,10631.0,10582.0,10567.666666666666,10560.5,10582.25,6583,2020-04-20 13:00:00
1144,GER40_i,10540.0,10450.5,10432.8,10551.0,10491.9,10478.1,10471.2,10493.575,9118,2020-04-20 14:00:00
1145,GER40_i,10451.0,10491.5,10450.0,10498.5,10474.25,10480.0,10482.875,10472.75,7272,2020-04-20 15:00:00
1146,GER40_i,10492.0,10578.3,10475.5,10584.8,10530.15,10546.199999999999,10554.224999999999,10532.65,7853,2020-04-20 16:00:00
1147,GER40_i,10578.8,10624.0,10570.5,10645.0,10607.75,10613.166666666666,10615.875,10604.575,8406,2020-04-20 17:00:00
1148,GER40_i,10624.0,10683.7,10610.0,10694.2,10652.1,10662.633333333333,10667.900000000001,10652.975,7295,2020-04-20 18:00:00
1149,GER40_i,10684.2,10664.7,10661.7,10685.7,10673.7,10670.7,10669.2,10674.075,3691,2020-04-20 19:00:00
1150,GER40_i,10664.2,10643.8,10628.3,10665.2,10646.75,10645.766666666666,10645.275,10650.375,3960,2020-04-20 20:00:00
1151,GER40_i,10643.3,10531.8,10530.8,10649.3,10590.05,10570.633333333333,10560.925,10588.8,6299,2020-04-20 21:00:00
1152,GER40_i,10532.3,10558.5,10530.8,10567.8,10549.3,10552.366666666667,10553.9,10547.349999999999,4387,2020-04-20 22:00:00
1153,GER40_i,10499.3,10497.8,10472.8,10504.3,10488.55,10491.633333333333,10493.175,10493.55,3357,2020-04-21 09:00:00
1154,GER40_i,10498.8,10417.0,10404.5,10517.0,10460.75,10446.166666666666,10438.875,10459.325,10052,2020-04-21 10:00:00
1155,GER40_i,10418.0,10458.8,10414.8,10485.0,10449.9,10452.866666666667,10454.349999999999,10444.15,7468,2020-04-21 11:00:00
1156,GER40_i,10460.8,10408.5,10388.0,10504.3,10446.15,10433.6,10427.325,10440.4,8570,2020-04-21 12:00:00
1157,GER40_i,10409.5,10396.5,10352.5,10426.8,10389.65,10391.933333333332,10393.075,10396.325,8352,2020-04-21 13:00:00
1158,GER40_i,10396.0,10338.5,10334.4,10408.5,10371.45,10360.466666666667,10354.975,10369.35,6075,2020-04-21 14:00:00
1159,GER40_i,10337.5,10305.0,10295.7,10341.0,10318.35,10313.9,10311.675,10319.8,7230,2020-04-21 15:00:00
1160,GER40_i,10305.0,10388.5,10301.0,10424.8,10362.9,10371.433333333332,10375.7,10354.825,8856,2020-04-21 16:00:00
1161,GER40_i,10388.5,10306.5,10305.0,10395.5,10350.25,10335.666666666666,10328.375,10348.875,10508,2020-04-21 17:00:00
1162,GER40_i,10306.0,10264.0,10223.0,10306.5,10264.75,10264.5,10264.375,10274.875,9468,2020-04-21 18:00:00
1163,GER40_i,10263.5,10275.4,10242.8,10280.0,10261.4,10266.066666666666,10268.4,10265.425,6311,2020-04-21 19:00:00
1164,GER40_i,10274.9,10267.4,10260.9,10296.9,10278.9,10275.066666666666,10273.15,10275.025,6045,2020-04-21 20:00:00
1165,GER40_i,10267.9,10259.9,10252.4,10320.4,10286.4,10277.566666666666,10273.15,10275.15,7268,2020-04-21 21:00:00
1166,GER40_i,10259.9,10292.4,10243.1,10300.4,10271.75,10278.633333333333,10282.075,10273.95,3981,2020-04-21 22:00:00
1167,GER40_i,10338.6,10346.0,10333.5,10385.6,10359.55,10355.033333333333,10352.775,10350.925,3809,2020-04-22 09:00:00
1168,GER40_i,10344.5,10348.2,10319.9,10384.7,10352.3,10350.933333333332,10350.25,10349.325,10345,2020-04-22 10:00:00
1169,GER40_i,10349.2,10403.7,10337.0,10405.9,10371.45,10382.2,10387.575,10373.95,6699,2020-04-22 11:00:00
1170,GER40_i,10404.2,10373.7,10358.2,10409.2,10383.7,10380.366666666667,10378.7,10386.325,5473,2020-04-22 12:00:00
1171,GER40_i,10374.2,10337.2,10312.2,10378.2,10345.2,10342.533333333335,10341.2,10350.45,5905,2020-04-22 13:00:00
1172,GER40_i,10337.7,10345.2,10328.7,10349.6,10339.150000000001,10341.166666666668,10342.175000000001,10340.300000000001,4331,2020-04-22 14:00:00
1173,GER40_i,10345.2,10388.7,10313.2,10391.0,10352.1,10364.300000000001,10370.400000000001,10359.525000000001,5144,2020-04-22 15:00:00
1174,GER40_i,10387.2,10349.7,10335.5,10393.2,10364.35,10359.466666666667,10357.025000000001,10366.400000000001,7021,2020-04-22 16:00:00
1175,GER40_i,10349.2,10373.7,10334.7,10400.2,10367.45,10369.533333333335,10370.575,10364.45,7807,2020-04-22 17:00:00
1176,GER40_i,10373.2,10408.0,10368.2,10426.5,10397.35,10400.9,10402.675,10393.975,6241,2020-04-22 18:00:00
1177,GER40_i,10408.0,10396.0,10389.0,10416.0,10402.5,10400.333333333334,10399.25,10402.25,3714,2020-04-22 19:00:00
1178,GER40_i,10396.5,10404.0,10386.0,10410.5,10398.25,10400.166666666666,10401.125,10399.25,3080,2020-04-22 20:00:00
1179,GER40_i,10404.0,10426.0,10400.5,10433.5,10417.0,10420.0,10421.5,10416.0,3314,2020-04-22 21:00:00
1180,GER40_i,10426.5,10431.7,10421.5,10437.3,10429.4,10430.166666666666,10430.55,10429.25,1939,2020-04-22 22:00:00
1181,GER40_i,10470.4,10444.9,10444.4,10489.9,10467.15,10459.733333333332,10456.025,10462.4,2899,2020-04-23 09:00:00
1182,GER40_i,10442.7,10337.6,10332.1,10442.9,10387.5,10370.866666666667,10362.55,10388.825,10225,2020-04-23 10:00:00
1183,GER40_i,10337.1,10359.6,10314.1,10384.1,10349.1,10352.6,10354.35,10348.725,7013,2020-04-23 11:00:00
1184,GER40_i,10359.1,10406.6,10353.1,10413.1,10383.1,10390.933333333334,10394.85,10382.975,5134,2020-04-23 12:00:00
1185,GER40_i,10406.1,10377.1,10372.4,10417.4,10394.9,10388.966666666667,10386.0,10393.25,4194,2020-04-23 13:00:00
1186,GER40_i,10377.6,10394.6,10377.6,10404.6,10391.1,10392.266666666668,10392.85,10388.6,4025,2020-04-23 14:00:00
1187,GER40_i,10394.1,10426.1,10371.4,10428.6,10400.0,10408.699999999999,10413.05,10405.05,4514,2020-04-23 15:00:00
1188,GER40_i,10426.1,10442.1,10415.6,10467.6,10441.6,10441.766666666668,10441.85,10437.85,6153,2020-04-23 16:00:00
1189,GER40_i,10442.1,10569.6,10432.3,10604.1,10518.2,10535.333333333334,10543.9,10512.025,8973,2020-04-23 17:00:00
1190,GER40_i,10570.1,10478.7,10469.1,10573.1,10521.1,10506.966666666667,10499.900000000001,10522.75,7929,2020-04-23 18:00:00
1191,GER40_i,10479.1,10421.1,10365.6,10515.8,10440.7,10434.166666666666,10430.9,10445.4,11274,2020-04-23 19:00:00
1192,GER40_i,10421.1,10374.6,10352.6,10460.6,10406.6,10395.933333333334,10390.6,10402.225,8320,2020-04-23 20:00:00
1193,GER40_i,10374.1,10422.6,10355.1,10428.6,10391.85,10402.1,10407.225,10395.1,6670,2020-04-23 21:00:00
1194,GER40_i,10422.1,10390.6,10370.6,10424.6,10397.6,10395.266666666668,10394.1,10401.975,2927,2020-04-23 22:00:00
1195,GER40_i,10304.0,10344.8,10292.8,10348.8,10320.8,10328.8,10332.8,10322.599999999999,3007,2020-04-24 09:00:00
1196,GER40_i,10343.8,10340.0,10287.4,10355.2,10321.3,10327.533333333333,10330.65,10331.599999999999,11276,2020-04-24 10:00:00
1197,GER40_i,10340.5,10333.8,10298.0,10348.3,10323.15,10326.699999999999,10328.474999999999,10330.15,5760,2020-04-24 11:00:00
1198,GER40_i,10334.2,10419.0,10333.0,10440.0,10386.5,10397.333333333334,10402.75,10381.55,7076,2020-04-24 12:00:00
1199,GER40_i,10419.0,10475.3,10402.5,10475.3,10438.9,10451.033333333333,10457.099999999999,10443.025,5169,2020-04-24 13:00:00
1200,GER40_i,10475.8,10425.2,10417.0,10481.3,10449.15,10441.166666666666,10437.175,10449.825,5483,2020-04-24 14:00:00
1201,GER40_i,10425.7,10460.2,10415.3,10472.8,10444.05,10449.433333333332,10452.125,10443.5,4625,2020-04-24 15:00:00
1202,GER40_i,10459.8,10384.8,10378.3,10475.0,10426.65,10412.699999999999,10405.724999999999,10424.474999999999,6736,2020-04-24 16:00:00
1203,GER40_i,10385.0,10377.5,10367.5,10411.0,10389.25,10385.333333333334,10383.375,10385.25,7900,2020-04-24 17:00:00
1204,GER40_i,10377.0,10355.0,10321.0,10378.0,10349.5,10351.333333333334,10352.25,10357.75,6932,2020-04-24 18:00:00
1205,GER40_i,10355.0,10375.5,10345.0,10381.5,10363.25,10367.333333333334,10369.375,10364.25,3771,2020-04-24 19:00:00
1206,GER40_i,10375.5,10414.2,10362.3,10415.1,10388.7,10397.2,10401.45,10391.775000000001,2880,2020-04-24 20:00:00
1207,GER40_i,10414.2,10424.5,10401.0,10436.9,10418.95,10420.800000000001,10421.725,10419.150000000001,3853,2020-04-24 21:00:00
1208,GER40_i,10424.5,10440.8,10414.5,10443.0,10428.75,10432.766666666666,10434.775,10430.7,2292,2020-04-24 22:00:00
1209,GER40_i,10550.6,10556.4,10542.9,10564.9,10553.9,10554.733333333332,10555.15,10553.699999999999,3198,2020-04-27 09:00:00
1210,GER40_i,10556.5,10592.1,10543.4,10606.3,10574.849999999999,10580.599999999999,10583.474999999999,10574.574999999999,8907,2020-04-27 10:00:00
1211,GER40_i,10592.1,10557.9,10513.4,10594.3,10553.849999999999,10555.199999999999,10555.875,10564.425,6429,2020-04-27 11:00:00
