,XBNUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
480,XBNUSD_i,423.97,425.95,422.55,426.88,424.71500000000003,425.1266666666667,425.33250000000004,424.83750000000003,48910,2021-01-06 08:00:00
481,XBNUSD_i,425.95,422.67,418.58,427.19,422.885,422.81333333333333,422.77750000000003,423.5975,64850,2021-01-06 09:00:00
482,XBNUSD_i,422.67,424.28,418.44,428.08,423.26,423.59999999999997,423.77,423.3675,89400,2021-01-06 10:00:00
483,XBNUSD_i,424.28,424.54,418.8,427.54,423.17,423.6266666666667,423.855,423.79,98263,2021-01-06 11:00:00
484,XBNUSD_i,424.54,429.16,423.52,429.89,426.705,427.5233333333333,427.9325,426.7775,68795,2021-01-06 12:00:00
485,XBNUSD_i,429.16,438.86,427.4,441.12,434.26,435.79333333333335,436.56000000000006,434.13500000000005,137877,2021-01-06 13:00:00
486,XBNUSD_i,438.88,437.04,431.1,441.57,436.33500000000004,436.57,436.6875,437.14750000000004,88304,2021-01-06 14:00:00
487,XBNUSD_i,437.04,434.04,429.39,438.4,433.895,433.9433333333333,433.9675,434.7175,80382,2021-01-06 15:00:00
488,XBNUSD_i,434.04,429.17,427.06,436.41,431.735,430.88000000000005,430.45250000000004,431.67,86932,2021-01-06 16:00:00
489,XBNUSD_i,429.17,435.29,427.92,441.13,434.525,434.78,434.90749999999997,433.3775,72927,2021-01-06 17:00:00
490,XBNUSD_i,435.29,444.89,435.29,457.21,446.25,445.7966666666666,445.56999999999994,443.16999999999996,199494,2021-01-06 18:00:00
491,XBNUSD_i,444.89,450.96,444.26,452.89,448.575,449.36999999999995,449.7675,448.25,72286,2021-01-06 19:00:00
492,XBNUSD_i,450.96,447.28,446.37,454.16,450.265,449.27,448.7725,449.6925,83164,2021-01-06 20:00:00
493,XBNUSD_i,447.28,436.99,435.22,451.37,443.295,441.1933333333333,440.1425,442.715,86629,2021-01-06 21:00:00
494,XBNUSD_i,436.99,444.65,428.29,446.23,437.26,439.72333333333336,440.95500000000004,439.04,172672,2021-01-06 22:00:00
495,XBNUSD_i,444.68,446.68,441.99,448.84,445.41499999999996,445.83666666666664,446.0475,445.5475,91896,2021-01-06 23:00:00
496,XBNUSD_i,448.05,452.86,445.95,454.67,450.31,451.16,451.58500000000004,450.3825,62943,2021-01-07 01:00:00
497,XBNUSD_i,452.86,452.81,446.13,457.57,451.85,452.17,452.33,452.3425,111033,2021-01-07 02:00:00
498,XBNUSD_i,452.81,455.03,450.33,461.98,456.155,455.78,455.5925,455.03749999999997,88571,2021-01-07 03:00:00
499,XBNUSD_i,455.03,454.44,448.65,457.39,453.02,453.49333333333334,453.73,453.8775,75069,2021-01-07 04:00:00
500,XBNUSD_i,454.44,460.34,453.32,466.12,459.72,459.9266666666667,460.03,458.555,85718,2021-01-07 05:00:00
501,XBNUSD_i,460.18,454.67,452.75,460.78,456.765,456.06666666666666,455.71750000000003,457.095,104894,2021-01-07 06:00:00
502,XBNUSD_i,454.73,454.31,452.08,457.84,454.96,454.74333333333334,454.635,454.74,95180,2021-01-07 07:00:00
503,XBNUSD_i,454.31,451.31,442.3,456.18,449.24,449.93,450.275,451.025,95462,2021-01-07 08:00:00
504,XBNUSD_i,451.31,441.25,438.93,452.39,445.65999999999997,444.19,443.455,445.96999999999997,83922,2021-01-07 09:00:00
505,XBNUSD_i,441.25,446.28,430.98,447.61,439.295,441.6233333333333,442.78749999999997,441.53,106866,2021-01-07 10:00:00
506,XBNUSD_i,446.38,449.78,441.25,449.95,445.6,446.99333333333334,447.69,446.84000000000003,74396,2021-01-07 11:00:00
507,XBNUSD_i,449.78,438.34,436.28,449.93,443.105,441.51666666666665,440.72249999999997,443.5825,74575,2021-01-07 12:00:00
508,XBNUSD_i,438.34,448.78,438.22,448.94,443.58000000000004,445.31333333333333,446.18,443.57,81500,2021-01-07 13:00:00
509,XBNUSD_i,448.55,449.33,442.88,452.07,447.475,448.0933333333333,448.4025,448.2075,87421,2021-01-07 14:00:00
510,XBNUSD_i,449.33,449.46,447.76,457.28,452.52,451.5,450.99,450.9575,100942,2021-01-07 15:00:00
511,XBNUSD_i,449.46,448.63,447.57,454.46,451.015,450.21999999999997,449.8225,450.03,81460,2021-01-07 16:00:00
512,XBNUSD_i,448.63,454.9,444.65,455.09,449.87,451.5466666666666,452.385,450.8175,71216,2021-01-07 17:00:00
513,XBNUSD_i,454.9,470.21,450.18,470.21,460.195,463.5333333333333,465.2025,461.375,159165,2021-01-07 18:00:00
514,XBNUSD_i,470.21,473.35,467.5,481.9,474.7,474.25,474.025,473.24,165740,2021-01-07 19:00:00
515,XBNUSD_i,472.9,444.25,424.19,477.22,450.70500000000004,448.55333333333334,447.4775,454.64,306232,2021-01-07 20:00:00
516,XBNUSD_i,444.23,449.3,433.5,453.68,443.59000000000003,445.49333333333334,446.445,445.1775,233209,2021-01-07 21:00:00
517,XBNUSD_i,449.3,451.96,444.94,453.42,449.18,450.1066666666666,450.57,449.905,123893,2021-01-07 22:00:00
518,XBNUSD_i,451.96,455.49,451.96,459.48,455.72,455.6433333333334,455.605,454.7225,86846,2021-01-07 23:00:00
519,XBNUSD_i,453.53,447.19,439.18,453.88,446.53,446.75,446.86,448.445,115143,2021-01-08 01:00:00
520,XBNUSD_i,447.19,436.68,435.63,449.96,442.79499999999996,440.75666666666666,439.7375,442.365,118018,2021-01-08 02:00:00
521,XBNUSD_i,436.68,437.72,430.74,439.97,435.355,436.1433333333334,436.5375,436.27750000000003,127559,2021-01-08 03:00:00
522,XBNUSD_i,436.84,411.73,401.8,437.71,419.755,417.08,415.7425,422.02,220784,2021-01-08 04:00:00
523,XBNUSD_i,411.75,419.96,408.84,423.11,415.975,417.30333333333334,417.96750000000003,415.915,135790,2021-01-08 05:00:00
524,XBNUSD_i,419.98,424.69,416.53,426.25,421.39,422.49,423.04,421.8625,96111,2021-01-08 06:00:00
525,XBNUSD_i,424.69,414.71,413.85,424.7,419.275,417.75333333333333,416.9925,419.4875,85290,2021-01-08 07:00:00
526,XBNUSD_i,414.71,425.78,410.9,426.52,418.71,421.0666666666666,422.24499999999995,419.47749999999996,122140,2021-01-08 08:00:00
527,XBNUSD_i,425.81,429.83,420.18,431.59,425.885,427.2,427.85749999999996,426.85249999999996,90610,2021-01-08 09:00:00
528,XBNUSD_i,429.59,426.3,422.65,429.79,426.22,426.24666666666667,426.26,427.0825,82010,2021-01-08 10:00:00
529,XBNUSD_i,426.3,432.14,419.26,432.56,425.90999999999997,427.9866666666667,429.025,427.565,84561,2021-01-08 11:00:00
530,XBNUSD_i,432.15,446.07,430.86,449.74,440.3,442.22333333333336,443.185,439.70500000000004,141714,2021-01-08 12:00:00
531,XBNUSD_i,446.07,443.5,441.22,450.96,446.09000000000003,445.2266666666667,444.795,445.4375,135993,2021-01-08 13:00:00
532,XBNUSD_i,443.53,442.27,437.46,452.51,444.985,444.08,443.6275,443.9425,150800,2021-01-08 14:00:00
533,XBNUSD_i,442.29,441.91,429.04,443.22,436.13,438.0566666666667,439.02000000000004,439.115,136031,2021-01-08 15:00:00
534,XBNUSD_i,441.93,442.42,434.93,443.09,439.01,440.1466666666667,440.71500000000003,440.59250000000003,90603,2021-01-08 16:00:00
535,XBNUSD_i,442.42,431.13,423.85,443.92,433.885,432.9666666666667,432.50750000000005,435.33000000000004,159798,2021-01-08 17:00:00
536,XBNUSD_i,431.13,440.25,431.13,450.46,440.79499999999996,440.6133333333333,440.5225,438.24249999999995,135305,2021-01-08 18:00:00
537,XBNUSD_i,440.25,435.01,433.57,442.45,438.01,437.01,436.51,437.82,79313,2021-01-08 19:00:00
538,XBNUSD_i,435.01,432.81,431.09,440.35,435.72,434.75,434.265,434.815,111334,2021-01-08 20:00:00
539,XBNUSD_i,432.81,429.92,427.94,436.74,432.34000000000003,431.53333333333336,431.13000000000005,431.8525,77572,2021-01-08 21:00:00
540,XBNUSD_i,429.95,421.91,421.65,433.57,427.61,425.71000000000004,424.76000000000005,426.77000000000004,131574,2021-01-08 22:00:00
541,XBNUSD_i,421.91,428.91,417.13,430.55,423.84000000000003,425.53000000000003,426.37500000000006,424.62500000000006,71722,2021-01-08 23:00:00
542,XBNUSD_i,591.63,598.16,588.17,611.02,599.595,599.1166666666667,598.8774999999999,597.245,236285,2021-01-11 01:00:00
543,XBNUSD_i,598.17,586.76,580.96,600.18,590.5699999999999,589.3,588.665,591.5174999999999,268429,2021-01-11 02:00:00
544,XBNUSD_i,586.76,579.46,569.7,594.87,582.2850000000001,581.3433333333334,580.8725000000001,582.6975,236001,2021-01-11 03:00:00
545,XBNUSD_i,579.46,537.5,536.33,583.29,559.81,552.3733333333333,548.655,559.145,368014,2021-01-11 04:00:00
546,XBNUSD_i,537.5,503.92,466.91,546.43,506.66999999999996,505.75333333333333,505.295,513.69,566805,2021-01-11 05:00:00
547,XBNUSD_i,503.95,506.28,485.15,517.51,501.33,502.98,503.805,503.2225,337710,2021-01-11 06:00:00
548,XBNUSD_i,506.31,501.87,496.5,516.23,506.365,504.8666666666666,504.11749999999995,505.22749999999996,307674,2021-01-11 07:00:00
549,XBNUSD_i,501.87,463.7,449.66,501.87,475.765,471.74333333333334,469.7325,479.275,418317,2021-01-11 08:00:00
550,XBNUSD_i,463.8,487.61,459.29,492.12,475.70500000000004,479.67333333333335,481.6575,475.705,355307,2021-01-11 09:00:00
551,XBNUSD_i,487.63,493.07,480.86,500.62,490.74,491.51666666666665,491.905,490.54499999999996,226143,2021-01-11 10:00:00
552,XBNUSD_i,493.07,507.77,485.91,509.61,497.76,501.09666666666664,502.765,499.09,160850,2021-01-11 11:00:00
553,XBNUSD_i,507.77,505.11,502.19,523.76,512.975,510.3533333333333,509.0425,509.7075,251139,2021-01-11 12:00:00
554,XBNUSD_i,505.11,482.93,482.85,507.39,495.12,491.0566666666667,489.02500000000003,494.57000000000005,244672,2021-01-11 13:00:00
555,XBNUSD_i,483.2,482.8,470.76,496.64,483.7,483.40000000000003,483.25,483.35,284949,2021-01-11 14:00:00
556,XBNUSD_i,482.8,459.04,458.38,486.41,472.395,467.9433333333333,465.7175,471.65749999999997,323146,2021-01-11 15:00:00
557,XBNUSD_i,459.04,475.01,437.32,479.85,458.58500000000004,464.06,466.7975,462.805,384530,2021-01-11 16:00:00
558,XBNUSD_i,475.01,437.77,437.77,479.23,458.5,451.59,448.135,457.445,285036,2021-01-11 17:00:00
559,XBNUSD_i,437.58,421.58,393.56,440.51,417.03499999999997,418.54999999999995,419.30749999999995,423.30749999999995,500331,2021-01-11 18:00:00
560,XBNUSD_i,421.58,437.75,406.08,450.9,428.49,431.57666666666665,433.12,429.0775,365056,2021-01-11 19:00:00
561,XBNUSD_i,437.75,429.5,429.03,445.1,437.065,434.54333333333335,433.2825,435.345,231186,2021-01-11 20:00:00
562,XBNUSD_i,429.09,428.69,416.42,434.36,425.39,426.49,427.04,427.14,251060,2021-01-11 21:00:00
563,XBNUSD_i,428.71,434.79,419.62,434.83,427.225,429.74666666666667,431.0075,429.4875,209350,2021-01-11 22:00:00
564,XBNUSD_i,434.8,449.73,430.63,452.14,441.385,444.1666666666667,445.5575,441.825,165429,2021-01-11 23:00:00
565,XBNUSD_i,460.4,475.06,460.4,482.55,471.475,472.67,473.2675,469.60249999999996,198946,2021-01-12 01:00:00
566,XBNUSD_i,475.08,469.14,455.58,478.14,466.86,467.62000000000006,468.0,469.485,275952,2021-01-12 02:00:00
567,XBNUSD_i,469.15,461.43,458.53,478.12,468.325,466.02666666666664,464.8775,466.8075,200151,2021-01-12 03:00:00
568,XBNUSD_i,461.43,469.19,458.17,471.32,464.745,466.2266666666667,466.96750000000003,465.02750000000003,157041,2021-01-12 04:00:00
569,XBNUSD_i,469.19,485.85,466.36,485.85,476.105,479.3533333333333,480.97749999999996,476.8125,159853,2021-01-12 05:00:00
570,XBNUSD_i,483.88,482.9,474.48,486.58,480.53,481.32,481.71500000000003,481.96000000000004,196560,2021-01-12 06:00:00
571,XBNUSD_i,482.95,492.47,478.54,492.83,485.685,487.9466666666667,489.07750000000004,486.69750000000005,149837,2021-01-12 07:00:00
572,XBNUSD_i,492.47,501.85,490.15,508.42,499.28499999999997,500.14000000000004,500.5675,498.2225,178912,2021-01-12 08:00:00
573,XBNUSD_i,501.85,502.05,491.11,505.52,498.315,499.56,500.1825,500.13250000000005,154712,2021-01-12 09:00:00
574,XBNUSD_i,502.06,478.36,473.32,502.36,487.84000000000003,484.68,483.1,489.025,198806,2021-01-12 10:00:00
575,XBNUSD_i,478.36,484.11,474.72,491.35,483.035,483.3933333333334,483.5725,482.135,144493,2021-01-12 11:00:00
576,XBNUSD_i,484.11,471.44,459.74,485.12,472.43,472.09999999999997,471.935,475.10249999999996,216850,2021-01-12 12:00:00
577,XBNUSD_i,471.44,476.21,470.84,482.35,476.595,476.4666666666667,476.40250000000003,475.21000000000004,141973,2021-01-12 13:00:00
578,XBNUSD_i,476.25,470.85,467.12,482.67,474.895,473.5466666666666,472.87249999999995,474.22249999999997,153789,2021-01-12 14:00:00
579,XBNUSD_i,470.85,448.49,448.11,478.38,463.245,458.32666666666665,455.8675,461.4575,199724,2021-01-12 15:00:00
580,XBNUSD_i,448.49,452.07,440.58,460.45,450.515,451.0333333333333,451.29249999999996,450.3975,202813,2021-01-12 16:00:00
581,XBNUSD_i,452.07,459.38,452.07,466.47,459.27,459.3066666666667,459.32500000000005,457.4975,132791,2021-01-12 17:00:00
582,XBNUSD_i,459.38,472.79,459.38,473.21,466.29499999999996,468.46,469.54249999999996,466.18999999999994,139017,2021-01-12 18:00:00
583,XBNUSD_i,472.79,468.36,464.81,476.71,470.76,469.96000000000004,469.56000000000006,470.6675,95542,2021-01-12 19:00:00
584,XBNUSD_i,468.36,465.53,462.69,472.6,467.645,466.94,466.5875,467.29499999999996,98435,2021-01-12 20:00:00
585,XBNUSD_i,465.53,459.67,453.47,465.55,459.51,459.56333333333333,459.59000000000003,461.055,121121,2021-01-12 21:00:00
586,XBNUSD_i,459.67,459.87,453.42,462.04,457.73,458.4433333333333,458.79999999999995,458.75,116988,2021-01-12 22:00:00
587,XBNUSD_i,459.74,457.25,451.34,464.81,458.075,457.8,457.6625,458.285,75493,2021-01-12 23:00:00
588,XBNUSD_i,449.79,450.24,442.87,450.86,446.865,447.99,448.5525,448.44,131430,2021-01-13 01:00:00
589,XBNUSD_i,450.24,433.53,432.8,451.57,442.185,439.3,437.8575,442.035,192510,2021-01-13 02:00:00
590,XBNUSD_i,433.69,454.48,433.69,457.08,445.385,448.4166666666667,449.9325,444.735,149640,2021-01-13 03:00:00
591,XBNUSD_i,454.48,475.4,453.01,483.11,468.06,470.50666666666666,471.73,466.5,284100,2021-01-13 04:00:00
592,XBNUSD_i,475.39,468.1,464.4,481.71,473.05499999999995,471.40333333333336,470.5775,472.4,178078,2021-01-13 05:00:00
593,XBNUSD_i,468.1,459.11,456.78,468.77,462.775,461.5533333333333,460.9425,463.18999999999994,121418,2021-01-13 06:00:00
594,XBNUSD_i,459.11,462.88,453.18,466.52,459.85,460.85999999999996,461.365,460.4225,108000,2021-01-13 07:00:00
595,XBNUSD_i,462.88,465.4,462.84,472.14,467.49,466.79333333333335,466.44500000000005,465.81500000000005,95610,2021-01-13 08:00:00
596,XBNUSD_i,465.5,472.02,464.42,476.61,470.515,471.01666666666665,471.2675,469.6375,108224,2021-01-13 09:00:00
597,XBNUSD_i,472.02,470.01,467.36,474.83,471.095,470.73333333333335,470.5525,471.055,88721,2021-01-13 10:00:00
598,XBNUSD_i,470.01,470.52,466.63,481.9,474.265,473.01666666666665,472.3925,472.265,124381,2021-01-13 11:00:00
599,XBNUSD_i,470.52,476.46,470.52,481.39,475.955,476.1233333333333,476.2075,474.72249999999997,127081,2021-01-13 12:00:00
600,XBNUSD_i,476.46,474.13,471.63,485.65,478.64,477.1366666666666,476.385,476.9675,153989,2021-01-13 13:00:00
601,XBNUSD_i,474.13,477.76,467.77,477.77,472.77,474.43333333333334,475.265,474.35749999999996,88605,2021-01-13 14:00:00
602,XBNUSD_i,477.76,475.89,472.91,479.99,476.45000000000005,476.2633333333333,476.16999999999996,476.6375,88805,2021-01-13 15:00:00
603,XBNUSD_i,475.89,469.95,469.55,480.43,474.99,473.31,472.47,473.95500000000004,69165,2021-01-13 16:00:00
604,XBNUSD_i,470.04,476.68,470.04,477.75,473.895,474.8233333333333,475.2875,473.6275,64130,2021-01-13 17:00:00
605,XBNUSD_i,476.68,473.54,469.66,480.83,475.245,474.6766666666667,474.3925,475.1775,68600,2021-01-13 18:00:00
606,XBNUSD_i,473.67,473.42,472.25,476.41,474.33000000000004,474.0266666666667,473.87500000000006,473.93750000000006,48050,2021-01-13 19:00:00
607,XBNUSD_i,473.42,479.17,471.57,481.91,476.74,477.55,477.95500000000004,476.51750000000004,77382,2021-01-13 20:00:00
608,XBNUSD_i,479.17,479.13,476.37,482.08,479.225,479.1933333333333,479.1775,479.1875,67976,2021-01-13 21:00:00
609,XBNUSD_i,479.13,484.25,476.77,486.21,481.49,482.41,482.87,481.59000000000003,92111,2021-01-13 22:00:00
610,XBNUSD_i,484.25,483.21,481.32,486.41,483.865,483.6466666666667,483.5375,483.7975,70791,2021-01-13 23:00:00
611,XBNUSD_i,492.02,494.7,490.86,499.15,495.005,494.90333333333336,494.8525,494.1825,94373,2021-01-14 01:00:00
612,XBNUSD_i,494.7,494.86,493.82,505.35,499.58500000000004,498.01000000000005,497.2225000000001,497.18250000000006,165340,2021-01-14 02:00:00
613,XBNUSD_i,494.97,489.45,487.88,495.48,491.68,490.93666666666667,490.565,491.945,111300,2021-01-14 03:00:00
614,XBNUSD_i,489.45,488.19,479.13,492.59,485.86,486.6366666666667,487.02500000000003,487.34000000000003,112255,2021-01-14 04:00:00
615,XBNUSD_i,488.19,484.78,482.81,493.8,488.305,487.12999999999994,486.54249999999996,487.395,122806,2021-01-14 05:00:00
616,XBNUSD_i,484.78,489.29,481.79,491.29,486.54,487.4566666666667,487.915,486.7875,78054,2021-01-14 06:00:00
617,XBNUSD_i,489.32,486.86,485.0,491.16,488.08000000000004,487.67333333333335,487.47,488.085,65571,2021-01-14 07:00:00
618,XBNUSD_i,486.86,494.19,486.3,495.91,491.105,492.1333333333334,492.64750000000004,490.81500000000005,92817,2021-01-14 08:00:00
619,XBNUSD_i,494.36,497.65,492.35,502.24,497.295,497.41333333333336,497.47249999999997,496.65,93164,2021-01-14 09:00:00
620,XBNUSD_i,497.65,495.52,493.71,503.57,498.64,497.59999999999997,497.08,497.61249999999995,92676,2021-01-14 10:00:00
621,XBNUSD_i,495.52,494.65,491.98,501.39,496.685,496.00666666666666,495.6675,495.885,89610,2021-01-14 11:00:00
622,XBNUSD_i,494.65,509.38,494.15,509.57,501.86,504.3666666666666,505.62,501.9375,92383,2021-01-14 12:00:00
623,XBNUSD_i,509.38,505.09,498.57,513.17,505.87,505.60999999999996,505.47999999999996,506.5525,116684,2021-01-14 13:00:00
624,XBNUSD_i,505.09,505.18,496.17,508.22,502.19500000000005,503.19000000000005,503.68750000000006,503.665,108969,2021-01-14 14:00:00
625,XBNUSD_i,505.18,514.93,504.22,515.89,510.055,511.68,512.4925,510.055,104193,2021-01-14 15:00:00
626,XBNUSD_i,514.93,515.7,511.35,521.72,516.5350000000001,516.2566666666668,516.1175000000001,515.9250000000001,126735,2021-01-14 16:00:00
627,XBNUSD_i,515.7,515.65,509.88,520.65,515.265,515.3933333333333,515.4575,515.47,152281,2021-01-14 17:00:00
628,XBNUSD_i,515.77,523.05,515.77,536.92,526.345,525.2466666666667,524.6975,522.8775,200374,2021-01-14 18:00:00
629,XBNUSD_i,523.05,527.99,523.05,535.56,529.305,528.8666666666667,528.6475,527.4124999999999,137785,2021-01-14 19:00:00
630,XBNUSD_i,527.99,523.35,522.4,530.38,526.39,525.3766666666667,524.87,526.03,118667,2021-01-14 20:00:00
631,XBNUSD_i,523.35,530.4,523.02,531.93,527.4749999999999,528.4499999999999,528.9375,527.175,112387,2021-01-14 21:00:00
632,XBNUSD_i,530.4,522.85,522.85,532.09,527.47,525.93,525.16,527.0475,98667,2021-01-14 22:00:00
633,XBNUSD_i,522.88,503.76,497.08,523.86,510.47,508.23333333333335,507.115,511.895,190700,2021-01-14 23:00:00
634,XBNUSD_i,512.12,524.92,511.91,527.63,519.77,521.4866666666667,522.345,519.145,154223,2021-01-15 01:00:00
635,XBNUSD_i,524.92,522.15,520.89,533.81,527.3499999999999,525.6166666666667,524.75,525.4425,138010,2021-01-15 02:00:00
636,XBNUSD_i,522.15,516.38,513.29,528.01,520.65,519.2266666666666,518.515,519.9575,115160,2021-01-15 03:00:00
637,XBNUSD_i,516.38,517.62,509.15,520.19,514.6700000000001,515.6533333333333,516.145,515.835,98980,2021-01-15 04:00:00
638,XBNUSD_i,517.62,510.97,503.26,517.62,510.44,510.6166666666666,510.705,512.3675,106354,2021-01-15 05:00:00
639,XBNUSD_i,510.97,504.97,501.07,511.52,506.29499999999996,505.8533333333333,505.6325,507.1325,121321,2021-01-15 06:00:00
640,XBNUSD_i,504.97,498.85,498.85,512.31,505.58,503.33666666666664,502.21500000000003,503.745,108796,2021-01-15 07:00:00
641,XBNUSD_i,498.85,505.17,493.63,505.17,499.4,501.3233333333333,502.285,500.70500000000004,131247,2021-01-15 08:00:00
642,XBNUSD_i,505.17,509.9,500.13,511.25,505.69,507.0933333333333,507.79499999999996,506.6125,103941,2021-01-15 09:00:00
643,XBNUSD_i,509.9,503.61,502.86,513.66,508.26,506.71000000000004,505.93500000000006,507.50750000000005,114999,2021-01-15 10:00:00
644,XBNUSD_i,503.78,508.15,499.7,508.67,504.185,505.50666666666666,506.1675,505.075,93985,2021-01-15 11:00:00
645,XBNUSD_i,508.15,505.71,505.04,511.25,508.145,507.3333333333333,506.9275,507.5375,98062,2021-01-15 12:00:00
646,XBNUSD_i,505.71,502.61,501.29,508.39,504.84000000000003,504.09666666666664,503.725,504.5,109824,2021-01-15 13:00:00
647,XBNUSD_i,502.62,499.08,489.89,503.98,496.935,497.65000000000003,498.0075,498.89250000000004,141479,2021-01-15 14:00:00
648,XBNUSD_i,499.1,507.1,490.57,510.95,500.76,502.8733333333333,503.92999999999995,501.92999999999995,158220,2021-01-15 15:00:00
649,XBNUSD_i,507.1,490.37,485.27,510.4,497.835,495.34666666666664,494.10249999999996,498.28499999999997,171080,2021-01-15 16:00:00
650,XBNUSD_i,490.37,469.03,462.96,490.54,476.75,474.1766666666667,472.89,478.225,205629,2021-01-15 17:00:00
651,XBNUSD_i,469.03,477.93,450.15,480.42,465.28499999999997,469.5,471.6075,469.3825,243944,2021-01-15 18:00:00
652,XBNUSD_i,478.0,476.82,468.92,480.19,474.555,475.31,475.6875,475.9825,158835,2021-01-15 19:00:00
653,XBNUSD_i,476.82,471.85,466.12,481.22,473.67,473.06333333333333,472.76,474.0025,144108,2021-01-15 20:00:00
654,XBNUSD_i,471.85,471.71,470.16,479.31,474.735,473.7266666666667,473.2225,473.25750000000005,126119,2021-01-15 21:00:00
655,XBNUSD_i,471.71,477.13,468.46,477.46,472.96,474.34999999999997,475.04499999999996,473.69,119410,2021-01-15 22:00:00
656,XBNUSD_i,477.13,481.84,473.26,482.17,477.71500000000003,479.09,479.7775,478.6,78416,2021-01-15 23:00:00
657,XBNUSD_i,482.1,477.42,475.48,484.42,479.95000000000005,479.10666666666674,478.68500000000006,479.855,54910,2021-01-18 01:00:00
658,XBNUSD_i,477.44,480.73,474.54,481.59,478.065,478.9533333333334,479.39750000000004,478.57500000000005,66630,2021-01-18 02:00:00
659,XBNUSD_i,480.73,487.36,476.04,488.55,482.295,483.98333333333335,484.8275,483.17,60134,2021-01-18 03:00:00
660,XBNUSD_i,487.37,478.92,477.0,487.97,482.485,481.2966666666667,480.70250000000004,482.81500000000005,59478,2021-01-18 04:00:00
661,XBNUSD_i,478.95,471.63,468.05,479.84,473.945,473.17333333333335,472.7875,474.6175,121806,2021-01-18 05:00:00
662,XBNUSD_i,471.63,471.42,467.8,474.72,471.26,471.31333333333333,471.34000000000003,471.39250000000004,53288,2021-01-18 06:00:00
663,XBNUSD_i,471.42,474.2,467.63,476.02,471.825,472.6166666666666,473.0125,472.3175,58830,2021-01-18 07:00:00
664,XBNUSD_i,474.21,470.85,469.92,475.11,472.515,471.96000000000004,471.6825,472.52250000000004,48631,2021-01-18 08:00:00
665,XBNUSD_i,470.85,477.07,470.19,480.41,475.3,475.89000000000004,476.185,474.63,53405,2021-01-18 09:00:00
666,XBNUSD_i,477.26,479.37,476.89,480.69,478.78999999999996,478.9833333333333,479.0799999999999,478.55249999999995,48962,2021-01-18 10:00:00
667,XBNUSD_i,479.37,482.42,478.76,484.07,481.41499999999996,481.75,481.9175,481.155,80936,2021-01-18 11:00:00
668,XBNUSD_i,482.42,477.81,477.42,482.55,479.985,479.26,478.8975,480.05,51951,2021-01-18 12:00:00
669,XBNUSD_i,477.81,479.51,471.33,481.68,476.505,477.50666666666666,478.0075,477.5825,81371,2021-01-18 13:00:00
670,XBNUSD_i,479.51,505.61,478.42,505.74,492.08000000000004,496.59,498.845,492.32,140063,2021-01-18 14:00:00
671,XBNUSD_i,505.38,494.42,492.04,508.03,500.03499999999997,498.16333333333336,497.2275,499.9675,164688,2021-01-18 15:00:00
672,XBNUSD_i,493.95,493.17,486.27,502.61,494.44,494.01666666666665,493.805,494.0,146858,2021-01-18 16:00:00
673,XBNUSD_i,493.19,495.39,490.24,496.46,493.35,494.03000000000003,494.37,493.82000000000005,95142,2021-01-18 17:00:00
674,XBNUSD_i,495.39,488.18,484.76,499.24,492.0,490.7266666666667,490.09000000000003,491.89250000000004,88179,2021-01-18 18:00:00
675,XBNUSD_i,488.22,483.44,479.75,489.71,484.73,484.3,484.08500000000004,485.28000000000003,85171,2021-01-18 19:00:00
676,XBNUSD_i,483.44,486.62,482.64,486.79,484.71500000000003,485.3500000000001,485.6675,484.87250000000006,46298,2021-01-18 20:00:00
677,XBNUSD_i,486.63,487.74,485.64,489.4,487.52,487.5933333333333,487.63,487.35249999999996,37965,2021-01-18 21:00:00
678,XBNUSD_i,487.74,489.28,486.82,490.15,488.485,488.75,488.8825,488.4975,40807,2021-01-18 22:00:00
679,XBNUSD_i,489.28,490.73,488.65,492.2,490.42499999999995,490.52666666666664,490.5775,490.215,39509,2021-01-18 23:00:00
680,XBNUSD_i,494.32,507.02,494.2,512.4,503.29999999999995,504.53999999999996,505.15999999999997,501.98499999999996,91133,2021-01-19 01:00:00
681,XBNUSD_i,507.02,505.27,500.91,511.71,506.31,505.9633333333333,505.78999999999996,506.22749999999996,101478,2021-01-19 02:00:00
682,XBNUSD_i,505.27,514.65,505.27,523.45,514.36,514.4566666666666,514.505,512.16,134565,2021-01-19 03:00:00
683,XBNUSD_i,514.93,523.44,512.5,523.44,517.97,519.7933333333334,520.705,518.5775,127218,2021-01-19 04:00:00
684,XBNUSD_i,523.44,514.63,514.06,525.59,519.825,518.0933333333334,517.2275000000001,519.4300000000001,102090,2021-01-19 05:00:00
685,XBNUSD_i,514.63,512.08,511.65,519.84,515.745,514.5233333333334,513.9125,514.5500000000001,93857,2021-01-19 06:00:00
686,XBNUSD_i,512.08,515.96,512.08,519.26,515.6700000000001,515.7666666666668,515.815,514.845,64570,2021-01-19 07:00:00
687,XBNUSD_i,515.55,518.41,514.11,519.71,516.9100000000001,517.41,517.66,516.9449999999999,72328,2021-01-19 08:00:00
688,XBNUSD_i,518.41,527.25,516.45,528.59,522.52,524.0966666666667,524.885,522.675,96500,2021-01-19 09:00:00
689,XBNUSD_i,527.28,526.65,521.77,534.4,528.085,527.6066666666667,527.3675000000001,527.5250000000001,113400,2021-01-19 10:00:00
