,NQ100_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1721,NQ100_m_i,12970.8,12970.1,12956.6,12972.5,12964.55,12966.4,12967.324999999999,12967.5,1813,2021-01-14 09:00:00
1722,NQ100_m_i,12969.8,12978.1,12951.5,12987.1,12969.3,12972.233333333332,12973.699999999999,12971.625,3242,2021-01-14 10:00:00
1723,NQ100_m_i,12978.3,12971.6,12961.6,12984.6,12973.1,12972.6,12972.35,12974.025000000001,2873,2021-01-14 11:00:00
1724,NQ100_m_i,12971.6,12974.7,12949.5,12978.1,12963.8,12967.433333333334,12969.25,12968.475,2993,2021-01-14 12:00:00
1725,NQ100_m_i,12974.0,12987.2,12965.7,12995.7,12980.7,12982.866666666669,12983.95,12980.650000000001,2550,2021-01-14 13:00:00
1726,NQ100_m_i,12986.8,12967.2,12966.6,12995.5,12981.05,12976.433333333334,12974.125,12979.025000000001,2300,2021-01-14 14:00:00
1727,NQ100_m_i,12967.2,12957.5,12937.1,12969.2,12953.150000000001,12954.6,12955.325,12957.75,3129,2021-01-14 15:00:00
1728,NQ100_m_i,12957.5,12976.8,12939.7,12977.0,12958.35,12964.5,12967.575,12962.75,3187,2021-01-14 16:00:00
1729,NQ100_m_i,12976.9,12987.9,12970.7,12993.4,12982.05,12984.0,12984.975,12982.225,2704,2021-01-14 17:00:00
1730,NQ100_m_i,12987.9,12996.3,12978.1,13003.4,12990.75,12992.6,12993.525000000001,12991.425000000001,2813,2021-01-14 18:00:00
1731,NQ100_m_i,12996.5,13007.6,12983.3,13029.1,13006.2,13006.666666666666,13006.9,13004.125,7501,2021-01-14 19:00:00
1732,NQ100_m_i,13007.3,13028.2,12995.1,13043.1,13019.1,13022.133333333333,13023.650000000001,13018.425,6168,2021-01-14 20:00:00
1733,NQ100_m_i,13028.2,12992.3,12982.9,13037.6,13010.25,13004.266666666668,13001.275000000001,13010.25,5236,2021-01-14 21:00:00
1734,NQ100_m_i,12992.3,12995.6,12948.4,12999.1,12973.75,12981.033333333333,12984.675,12983.849999999999,5365,2021-01-14 22:00:00
1735,NQ100_m_i,12995.3,12959.6,12957.8,12996.7,12977.25,12971.366666666667,12968.425,12977.349999999999,4946,2021-01-14 23:00:00
1736,NQ100_m_i,12959.3,12963.7,12951.3,12978.7,12965.0,12964.566666666666,12964.349999999999,12963.25,4462,2021-01-15 00:00:00
1737,NQ100_m_i,12963.9,12911.3,12895.3,12969.2,12932.25,12925.266666666668,12921.775000000001,12934.925000000001,7139,2021-01-15 01:00:00
1738,NQ100_m_i,12933.8,12931.9,12927.7,12941.9,12934.8,12933.833333333334,12933.35,12933.825,1151,2021-01-15 04:00:00
1739,NQ100_m_i,12932.1,12913.4,12901.6,12936.9,12919.25,12917.300000000001,12916.325,12921.0,3807,2021-01-15 05:00:00
1740,NQ100_m_i,12912.8,12900.8,12883.6,12924.9,12904.25,12903.1,12902.525000000001,12905.525000000001,3847,2021-01-15 06:00:00
1741,NQ100_m_i,12900.9,12924.7,12896.8,12924.9,12910.849999999999,12915.466666666665,12917.774999999998,12911.824999999999,2451,2021-01-15 07:00:00
1742,NQ100_m_i,12924.7,12900.7,12896.6,12930.1,12913.35,12909.133333333333,12907.025000000001,12913.025000000001,2737,2021-01-15 08:00:00
1743,NQ100_m_i,12900.7,12894.2,12888.7,12903.7,12896.2,12895.533333333335,12895.2,12896.825,2967,2021-01-15 09:00:00
1744,NQ100_m_i,12894.2,12847.7,12844.6,12894.4,12869.5,12862.233333333332,12858.599999999999,12870.224999999999,4632,2021-01-15 10:00:00
1745,NQ100_m_i,12847.3,12877.4,12844.6,12881.4,12863.0,12867.800000000001,12870.2,12862.675,3765,2021-01-15 11:00:00
1746,NQ100_m_i,12877.6,12892.8,12871.1,12901.9,12886.5,12888.6,12889.650000000001,12885.85,3185,2021-01-15 12:00:00
1747,NQ100_m_i,12892.6,12905.3,12887.8,12910.3,12899.05,12901.133333333331,12902.175,12898.999999999998,3239,2021-01-15 13:00:00
1748,NQ100_m_i,12905.4,12891.8,12889.9,12914.0,12901.95,12898.566666666666,12896.875,12900.275,2516,2021-01-15 14:00:00
1749,NQ100_m_i,12891.4,12884.8,12878.1,12910.1,12894.1,12891.0,12889.45,12891.1,2785,2021-01-15 15:00:00
1750,NQ100_m_i,12885.1,12881.0,12865.6,12889.4,12877.5,12878.666666666666,12879.25,12880.275,3697,2021-01-15 16:00:00
1751,NQ100_m_i,12880.9,12909.4,12877.3,12912.7,12895.0,12899.800000000001,12902.2,12895.075,3466,2021-01-15 17:00:00
1752,NQ100_m_i,12909.9,12907.9,12905.6,12924.4,12915.0,12912.633333333333,12911.45,12911.95,3651,2021-01-15 18:00:00
1753,NQ100_m_i,12907.8,12915.7,12885.7,12944.4,12915.05,12915.266666666668,12915.375,12913.400000000001,8400,2021-01-15 19:00:00
1754,NQ100_m_i,12915.9,12819.0,12767.9,12924.2,12846.05,12837.033333333333,12832.525,12856.75,12149,2021-01-15 20:00:00
1755,NQ100_m_i,12819.2,12852.7,12758.2,12887.9,12823.05,12832.933333333334,12837.875,12829.5,8764,2021-01-15 21:00:00
1756,NQ100_m_i,12852.7,12864.2,12837.7,12873.8,12855.75,12858.566666666666,12859.974999999999,12857.099999999999,6329,2021-01-15 22:00:00
1757,NQ100_m_i,12863.9,12883.8,12844.4,12901.3,12872.849999999999,12876.5,12878.325,12873.35,5321,2021-01-15 23:00:00
1758,NQ100_m_i,12808.5,12760.6,12749.8,12810.1,12779.95,12773.5,12770.275,12782.25,2425,2021-01-18 04:00:00
1759,NQ100_m_i,12760.8,12789.4,12741.5,12790.6,12766.05,12773.833333333334,12777.725,12770.575,4474,2021-01-18 05:00:00
1760,NQ100_m_i,12789.4,12775.6,12760.6,12794.1,12777.35,12776.766666666668,12776.475,12779.925000000001,4520,2021-01-18 06:00:00
1761,NQ100_m_i,12775.6,12781.1,12769.4,12785.1,12777.25,12778.533333333333,12779.175,12777.8,3426,2021-01-18 07:00:00
1762,NQ100_m_i,12781.1,12779.6,12767.3,12784.1,12775.7,12777.0,12777.65,12778.025,2162,2021-01-18 08:00:00
1763,NQ100_m_i,12779.6,12781.6,12771.5,12783.1,12777.3,12778.733333333332,12779.449999999999,12778.949999999999,1479,2021-01-18 09:00:00
1764,NQ100_m_i,12780.8,12799.0,12771.9,12805.3,12788.599999999999,12792.066666666666,12793.8,12789.25,2566,2021-01-18 10:00:00
1765,NQ100_m_i,12799.1,12786.3,12782.7,12800.3,12791.5,12789.766666666668,12788.900000000001,12792.1,2120,2021-01-18 11:00:00
1766,NQ100_m_i,12786.5,12788.6,12777.1,12794.4,12785.75,12786.699999999999,12787.175,12786.65,2744,2021-01-18 12:00:00
1767,NQ100_m_i,12788.0,12799.4,12784.8,12804.7,12794.75,12796.300000000001,12797.075,12794.225,3293,2021-01-18 13:00:00
1768,NQ100_m_i,12799.4,12800.6,12790.2,12801.8,12796.0,12797.533333333333,12798.3,12798.0,1913,2021-01-18 14:00:00
1769,NQ100_m_i,12800.6,12800.8,12797.3,12805.7,12801.5,12801.266666666668,12801.150000000001,12801.1,1672,2021-01-18 15:00:00
1770,NQ100_m_i,12800.9,12814.0,12795.6,12831.3,12813.45,12813.633333333333,12813.725,12810.45,2441,2021-01-18 16:00:00
1771,NQ100_m_i,12814.1,12812.0,12809.7,12823.3,12816.5,12815.0,12814.25,12814.775,1758,2021-01-18 17:00:00
1772,NQ100_m_i,12812.2,12818.9,12811.7,12822.9,12817.3,12817.833333333334,12818.1,12816.425,1451,2021-01-18 18:00:00
1773,NQ100_m_i,12818.6,12825.6,12799.1,12828.1,12813.6,12817.6,12819.6,12817.85,2847,2021-01-18 19:00:00
1774,NQ100_m_i,12826.1,12825.1,12808.4,12829.7,12819.05,12821.066666666666,12822.074999999999,12822.324999999999,2167,2021-01-18 20:00:00
1775,NQ100_m_i,12825.4,12823.6,12818.9,12827.4,12823.15,12823.300000000001,12823.375,12823.825,1536,2021-01-18 21:00:00
1776,NQ100_m_i,12823.6,12825.6,12814.2,12829.6,12821.900000000001,12823.133333333333,12823.75,12823.25,1950,2021-01-18 22:00:00
1777,NQ100_m_i,12839.5,12846.7,12837.1,12849.9,12843.5,12844.566666666666,12845.099999999999,12843.3,883,2021-01-19 04:00:00
1778,NQ100_m_i,12846.1,12881.9,12846.1,12888.6,12867.35,12872.199999999999,12874.625,12865.675,2691,2021-01-19 05:00:00
1779,NQ100_m_i,12882.0,12899.5,12879.9,12902.2,12891.05,12893.866666666667,12895.275,12890.9,2092,2021-01-19 06:00:00
1780,NQ100_m_i,12899.5,12905.0,12894.1,12908.7,12901.400000000001,12902.6,12903.2,12901.825,2011,2021-01-19 07:00:00
1781,NQ100_m_i,12905.2,12946.4,12904.1,12962.9,12933.5,12937.800000000001,12939.95,12929.650000000001,3389,2021-01-19 08:00:00
1782,NQ100_m_i,12946.5,12948.2,12935.4,12948.9,12942.15,12944.166666666666,12945.175,12944.75,1689,2021-01-19 09:00:00
1783,NQ100_m_i,12948.6,12929.2,12926.0,12952.5,12939.25,12935.9,12934.224999999999,12939.074999999999,2679,2021-01-19 10:00:00
1784,NQ100_m_i,12929.2,12929.2,12920.0,12940.9,12930.45,12930.033333333335,12929.825,12929.825,2162,2021-01-19 11:00:00
1785,NQ100_m_i,12931.1,12951.7,12925.0,12953.6,12939.3,12943.433333333334,12945.5,12940.35,2722,2021-01-19 12:00:00
1786,NQ100_m_i,12951.1,12926.0,12922.4,12952.2,12937.3,12933.533333333333,12931.65,12937.925,3169,2021-01-19 13:00:00
1787,NQ100_m_i,12925.9,12940.6,12923.5,12943.2,12933.35,12935.766666666668,12936.975,12933.300000000001,2397,2021-01-19 14:00:00
1788,NQ100_m_i,12940.7,12941.0,12934.9,12947.2,12941.05,12941.033333333333,12941.025,12940.95,1690,2021-01-19 15:00:00
1789,NQ100_m_i,12941.0,12947.0,12940.2,12949.4,12944.8,12945.533333333333,12945.9,12944.4,1667,2021-01-19 16:00:00
1790,NQ100_m_i,12946.6,12921.5,12908.3,12946.6,12927.45,12925.466666666667,12924.475,12930.75,2496,2021-01-19 17:00:00
1791,NQ100_m_i,12921.3,12911.5,12906.4,12925.3,12915.849999999999,12914.4,12913.675,12916.125,2529,2021-01-19 18:00:00
1792,NQ100_m_i,12910.4,12899.2,12875.5,12945.1,12910.3,12906.6,12904.75,12907.550000000001,7431,2021-01-19 19:00:00
1793,NQ100_m_i,12899.5,12894.3,12872.8,12928.7,12900.75,12898.6,12897.525000000001,12898.825,7963,2021-01-19 20:00:00
1794,NQ100_m_i,12894.0,12915.1,12864.6,12921.7,12893.150000000001,12900.466666666667,12904.125,12898.85,6433,2021-01-19 21:00:00
1795,NQ100_m_i,12914.8,12970.3,12911.2,12972.5,12941.85,12951.333333333334,12956.075,12942.2,4002,2021-01-19 22:00:00
1796,NQ100_m_i,12970.2,13003.5,12969.5,13006.2,12987.85,12993.066666666666,12995.675,12987.349999999999,3255,2021-01-19 23:00:00
1797,NQ100_m_i,13003.2,13000.2,12986.5,13009.5,12998.0,12998.733333333332,12999.099999999999,12999.849999999999,3442,2021-01-20 00:00:00
1798,NQ100_m_i,13000.5,12999.7,12996.7,13020.2,13008.45,13005.533333333335,13004.075,13004.275000000001,4648,2021-01-20 01:00:00
1799,NQ100_m_i,13067.2,13064.9,13053.6,13068.7,13061.150000000001,13062.400000000001,13063.025000000001,13063.600000000002,1464,2021-01-20 04:00:00
1800,NQ100_m_i,13063.4,13054.2,13049.7,13064.9,13057.3,13056.266666666668,13055.75,13058.050000000001,2301,2021-01-20 05:00:00
1801,NQ100_m_i,13054.0,13053.5,13033.1,13059.4,13046.25,13048.666666666666,13049.875,13050.0,2879,2021-01-20 06:00:00
1802,NQ100_m_i,13053.6,13060.7,13052.4,13063.2,13057.8,13058.766666666668,13059.25,13057.475,1879,2021-01-20 07:00:00
1803,NQ100_m_i,13060.7,13049.9,13042.9,13064.7,13053.8,13052.5,13051.85,13054.55,2085,2021-01-20 08:00:00
1804,NQ100_m_i,13050.1,13045.5,13035.6,13050.7,13043.150000000001,13043.933333333334,13044.325,13045.475,1893,2021-01-20 09:00:00
1805,NQ100_m_i,13045.5,13063.0,13039.6,13072.1,13055.85,13058.233333333332,13059.425,13055.05,2441,2021-01-20 10:00:00
1806,NQ100_m_i,13063.0,13078.0,13056.6,13087.4,13072.0,13074.0,13075.0,13071.25,1954,2021-01-20 11:00:00
1807,NQ100_m_i,13078.0,13072.1,13069.4,13086.2,13077.8,13075.9,13074.949999999999,13076.425,2449,2021-01-20 12:00:00
1808,NQ100_m_i,13071.9,13082.7,13061.4,13103.9,13082.65,13082.666666666666,13082.675,13079.975,3356,2021-01-20 13:00:00
1809,NQ100_m_i,13082.7,13094.4,13070.0,13097.8,13083.9,13087.4,13089.15,13086.224999999999,2946,2021-01-20 14:00:00
1810,NQ100_m_i,13095.1,13110.0,13090.6,13113.9,13102.25,13104.833333333334,13106.125,13102.4,2692,2021-01-20 15:00:00
1811,NQ100_m_i,13110.2,13105.0,13096.7,13112.1,13104.400000000001,13104.6,13104.7,13106.0,1961,2021-01-20 16:00:00
1812,NQ100_m_i,13104.4,13121.7,13094.9,13122.0,13108.45,13112.866666666669,13115.075,13110.750000000002,2414,2021-01-20 17:00:00
1813,NQ100_m_i,13121.9,13135.8,13118.3,13136.7,13127.5,13130.266666666668,13131.650000000001,13128.175000000001,2423,2021-01-20 18:00:00
1814,NQ100_m_i,13135.8,13177.2,13135.3,13210.0,13172.65,13174.166666666666,13174.925,13164.575,6734,2021-01-20 19:00:00
1815,NQ100_m_i,13178.2,13252.3,13178.2,13263.2,13220.7,13231.233333333332,13236.5,13217.974999999999,6933,2021-01-20 20:00:00
1816,NQ100_m_i,13251.7,13263.7,13220.5,13270.0,13245.25,13251.4,13254.474999999999,13251.474999999999,5459,2021-01-20 21:00:00
1817,NQ100_m_i,13264.2,13282.2,13257.2,13289.3,13273.25,13276.233333333332,13277.724999999999,13273.224999999999,3747,2021-01-20 22:00:00
1818,NQ100_m_i,13282.0,13295.3,13280.0,13308.8,13294.4,13294.699999999999,13294.849999999999,13291.525,3647,2021-01-20 23:00:00
1819,NQ100_m_i,13295.3,13324.8,13281.7,13331.2,13306.45,13312.566666666666,13315.625,13308.25,3968,2021-01-21 00:00:00
1820,NQ100_m_i,13324.5,13301.5,13300.2,13341.5,13320.85,13314.4,13311.175,13316.925,5201,2021-01-21 01:00:00
1821,NQ100_m_i,13331.4,13330.0,13326.7,13335.7,13331.2,13330.800000000001,13330.6,13330.95,927,2021-01-21 04:00:00
1822,NQ100_m_i,13328.9,13363.4,13321.1,13366.2,13343.650000000001,13350.233333333335,13353.525000000001,13344.900000000001,2819,2021-01-21 05:00:00
1823,NQ100_m_i,13363.1,13368.7,13357.4,13395.6,13376.5,13373.9,13372.599999999999,13371.199999999999,3723,2021-01-21 06:00:00
1824,NQ100_m_i,13368.5,13379.5,13362.0,13388.9,13375.45,13376.800000000001,13377.475,13374.725,2380,2021-01-21 07:00:00
1825,NQ100_m_i,13379.6,13389.1,13376.9,13392.0,13384.45,13386.0,13386.775,13384.4,2369,2021-01-21 08:00:00
1826,NQ100_m_i,13389.2,13393.7,13385.9,13406.4,13396.15,13395.333333333334,13394.925,13393.8,2400,2021-01-21 09:00:00
1827,NQ100_m_i,13393.0,13393.7,13384.5,13401.0,13392.75,13393.066666666666,13393.224999999999,13393.05,2145,2021-01-21 10:00:00
1828,NQ100_m_i,13393.4,13373.0,13359.7,13397.2,13378.45,13376.633333333333,13375.725,13380.825,2752,2021-01-21 11:00:00
1829,NQ100_m_i,13373.0,13379.0,13366.9,13383.5,13375.2,13376.466666666667,13377.1,13375.6,2162,2021-01-21 12:00:00
1830,NQ100_m_i,13377.4,13365.0,13349.9,13387.3,13368.599999999999,13367.4,13366.8,13369.9,3364,2021-01-21 13:00:00
1831,NQ100_m_i,13364.5,13364.9,13359.4,13377.4,13368.4,13367.233333333332,13366.65,13366.55,2516,2021-01-21 14:00:00
1832,NQ100_m_i,13364.7,13366.7,13351.9,13370.1,13361.0,13362.9,13363.849999999999,13363.349999999999,2287,2021-01-21 15:00:00
1833,NQ100_m_i,13366.9,13368.4,13355.5,13368.9,13362.2,13364.266666666668,13365.300000000001,13364.925000000001,1815,2021-01-21 16:00:00
1834,NQ100_m_i,13368.2,13366.3,13356.8,13376.2,13366.5,13366.433333333334,13366.400000000001,13366.875,2024,2021-01-21 17:00:00
1835,NQ100_m_i,13366.5,13332.7,13320.4,13382.0,13351.2,13345.033333333335,13341.95,13350.400000000001,3866,2021-01-21 18:00:00
1836,NQ100_m_i,13331.9,13332.0,13298.2,13358.4,13328.3,13329.533333333333,13330.15,13330.125,8235,2021-01-21 19:00:00
1837,NQ100_m_i,13330.7,13400.8,13323.2,13403.6,13363.400000000001,13375.866666666669,13382.100000000002,13364.575,6907,2021-01-21 20:00:00
1838,NQ100_m_i,13401.0,13383.1,13362.2,13407.2,13384.7,13384.166666666666,13383.9,13388.375,5411,2021-01-21 21:00:00
1839,NQ100_m_i,13383.1,13375.1,13331.0,13386.2,13358.6,13364.1,13366.85,13368.85,4966,2021-01-21 22:00:00
1840,NQ100_m_i,13375.0,13379.7,13374.7,13401.0,13387.85,13385.133333333333,13383.775000000001,13382.6,3074,2021-01-21 23:00:00
1841,NQ100_m_i,13379.8,13420.0,13378.0,13420.8,13399.4,13406.266666666668,13409.7,13399.650000000001,3233,2021-01-22 00:00:00
1842,NQ100_m_i,13420.1,13412.2,13406.2,13438.2,13422.2,13418.866666666669,13417.2,13419.175000000001,4373,2021-01-22 01:00:00
1843,NQ100_m_i,13399.7,13398.7,13394.8,13408.1,13401.45,13400.533333333335,13400.075,13400.325,990,2021-01-22 04:00:00
1844,NQ100_m_i,13399.0,13387.8,13381.0,13408.3,13394.65,13392.366666666667,13391.224999999999,13394.025,2541,2021-01-22 05:00:00
1845,NQ100_m_i,13387.3,13385.1,13377.1,13391.3,13384.2,13384.5,13384.65,13385.2,2724,2021-01-22 06:00:00
1846,NQ100_m_i,13385.1,13367.1,13347.7,13388.3,13368.0,13367.699999999999,13367.55,13372.05,2959,2021-01-22 07:00:00
1847,NQ100_m_i,13367.2,13362.6,13351.8,13376.6,13364.2,13363.666666666666,13363.4,13364.55,2677,2021-01-22 08:00:00
1848,NQ100_m_i,13362.8,13368.7,13359.0,13378.1,13368.55,13368.6,13368.625,13367.150000000001,2056,2021-01-22 09:00:00
1849,NQ100_m_i,13369.0,13362.7,13357.1,13374.5,13365.8,13364.766666666668,13364.25,13365.825,2342,2021-01-22 10:00:00
1850,NQ100_m_i,13361.8,13365.5,13348.2,13373.3,13360.75,13362.333333333334,13363.125,13362.2,2571,2021-01-22 11:00:00
1851,NQ100_m_i,13365.6,13361.3,13356.0,13370.3,13363.15,13362.533333333333,13362.224999999999,13363.3,2748,2021-01-22 12:00:00
1852,NQ100_m_i,13361.5,13360.2,13339.9,13367.8,13353.849999999999,13355.966666666665,13357.024999999998,13357.349999999999,3656,2021-01-22 13:00:00
1853,NQ100_m_i,13360.2,13342.8,13326.1,13361.7,13343.900000000001,13343.533333333335,13343.350000000002,13347.7,2913,2021-01-22 14:00:00
1854,NQ100_m_i,13342.7,13334.2,13330.5,13351.4,13340.95,13338.700000000003,13337.575,13339.7,2760,2021-01-22 15:00:00
1855,NQ100_m_i,13334.4,13338.9,13321.0,13342.8,13331.9,13334.233333333332,13335.4,13334.275,3174,2021-01-22 16:00:00
1856,NQ100_m_i,13339.2,13334.7,13315.8,13349.6,13332.7,13333.366666666669,13333.7,13334.825,3264,2021-01-22 17:00:00
1857,NQ100_m_i,13334.5,13337.0,13319.9,13341.5,13330.7,13332.800000000001,13333.85,13333.225,3236,2021-01-22 18:00:00
1858,NQ100_m_i,13336.9,13398.1,13335.3,13404.9,13370.099999999999,13379.433333333332,13384.099999999999,13368.8,6240,2021-01-22 19:00:00
1859,NQ100_m_i,13398.6,13366.1,13338.3,13406.6,13372.45,13370.333333333334,13369.275,13377.4,7655,2021-01-22 20:00:00
1860,NQ100_m_i,13366.3,13383.3,13352.4,13391.7,13372.05,13375.799999999997,13377.675,13373.425,4997,2021-01-22 21:00:00
1861,NQ100_m_i,13383.4,13372.4,13367.7,13392.7,13380.2,13377.6,13376.300000000001,13379.050000000001,4078,2021-01-22 22:00:00
1862,NQ100_m_i,13372.7,13372.7,13356.1,13392.2,13374.150000000001,13373.666666666666,13373.425,13373.425,3349,2021-01-22 23:00:00
1863,NQ100_m_i,13410.7,13413.3,13409.7,13422.7,13416.2,13415.233333333332,13414.75,13414.099999999999,1142,2021-01-25 04:00:00
1864,NQ100_m_i,13413.3,13451.8,13404.0,13456.4,13430.2,13437.4,13441.0,13431.375,3122,2021-01-25 05:00:00
1865,NQ100_m_i,13451.8,13453.5,13444.3,13461.4,13452.849999999999,13453.066666666666,13453.175,13452.75,2440,2021-01-25 06:00:00
1866,NQ100_m_i,13453.9,13474.0,13453.0,13475.8,13464.4,13467.6,13469.2,13464.175000000001,1968,2021-01-25 07:00:00
1867,NQ100_m_i,13474.0,13469.8,13468.3,13478.4,13473.349999999999,13472.166666666666,13471.575,13472.625,1621,2021-01-25 08:00:00
1868,NQ100_m_i,13469.8,13472.5,13469.3,13475.8,13472.55,13472.533333333333,13472.525,13471.849999999999,1316,2021-01-25 09:00:00
1869,NQ100_m_i,13472.7,13475.3,13469.3,13483.8,13476.55,13476.133333333331,13475.925,13475.274999999998,1820,2021-01-25 10:00:00
1870,NQ100_m_i,13475.3,13473.3,13466.8,13477.3,13472.05,13472.466666666665,13472.675,13473.175,1846,2021-01-25 11:00:00
1871,NQ100_m_i,13473.3,13491.2,13466.9,13493.4,13480.15,13483.833333333334,13485.675,13481.2,2218,2021-01-25 12:00:00
1872,NQ100_m_i,13490.9,13490.5,13478.2,13492.0,13485.1,13486.9,13487.8,13487.9,2723,2021-01-25 13:00:00
1873,NQ100_m_i,13490.2,13498.8,13489.1,13512.3,13500.7,13500.066666666666,13499.75,13497.599999999999,2730,2021-01-25 14:00:00
1874,NQ100_m_i,13498.8,13505.5,13483.9,13505.9,13494.9,13498.433333333334,13500.2,13498.525000000001,2191,2021-01-25 15:00:00
1875,NQ100_m_i,13505.2,13493.1,13486.2,13506.1,13496.150000000001,13495.133333333333,13494.625,13497.650000000001,2330,2021-01-25 16:00:00
1876,NQ100_m_i,13493.4,13490.9,13486.6,13522.8,13504.7,13500.1,13497.800000000001,13498.425000000001,4003,2021-01-25 17:00:00
1877,NQ100_m_i,13491.1,13496.8,13489.3,13519.8,13504.55,13501.966666666665,13500.675,13499.249999999998,3759,2021-01-25 18:00:00
1878,NQ100_m_i,13497.2,13554.3,13496.7,13569.5,13533.1,13540.166666666666,13543.7,13529.425,6064,2021-01-25 19:00:00
1879,NQ100_m_i,13553.8,13363.0,13357.6,13565.3,13461.45,13428.633333333333,13412.225,13459.925,10089,2021-01-25 20:00:00
1880,NQ100_m_i,13363.8,13413.9,13204.5,13413.9,13309.2,13344.1,13361.550000000001,13349.025000000001,19408,2021-01-25 21:00:00
1881,NQ100_m_i,13414.1,13434.4,13328.6,13439.1,13383.85,13400.699999999999,13409.125,13404.05,11165,2021-01-25 22:00:00
1882,NQ100_m_i,13434.6,13449.4,13406.2,13462.1,13434.150000000001,13439.233333333335,13441.775000000001,13438.075,8139,2021-01-25 23:00:00
1883,NQ100_m_i,13449.6,13451.9,13419.6,13465.9,13442.75,13445.800000000001,13447.325,13446.75,6683,2021-01-26 00:00:00
1884,NQ100_m_i,13451.1,13489.1,13391.1,13494.6,13442.85,13458.266666666668,13465.975,13456.475,8290,2021-01-26 01:00:00
1885,NQ100_m_i,13483.0,13477.5,13476.6,13486.5,13481.55,13480.199999999999,13479.525,13480.9,907,2021-01-26 04:00:00
1886,NQ100_m_i,13477.0,13460.7,13457.7,13482.4,13470.05,13466.933333333334,13465.375,13469.45,2855,2021-01-26 05:00:00
1887,NQ100_m_i,13461.1,13460.0,13443.2,13465.2,13454.2,13456.133333333333,13457.1,13457.375,2797,2021-01-26 06:00:00
1888,NQ100_m_i,13460.0,13447.5,13442.4,13464.1,13453.25,13451.333333333334,13450.375,13453.5,2600,2021-01-26 07:00:00
1889,NQ100_m_i,13447.5,13445.2,13436.7,13450.5,13443.6,13444.133333333333,13444.400000000001,13444.975,2267,2021-01-26 08:00:00
1890,NQ100_m_i,13445.5,13403.2,13393.7,13447.7,13420.7,13414.866666666669,13411.95,13422.525000000001,3328,2021-01-26 09:00:00
1891,NQ100_m_i,13403.9,13417.7,13403.2,13428.5,13415.85,13416.466666666667,13416.775000000001,13413.325,3120,2021-01-26 10:00:00
1892,NQ100_m_i,13417.7,13403.4,13396.9,13423.4,13410.15,13407.9,13406.775,13410.349999999999,4217,2021-01-26 11:00:00
1893,NQ100_m_i,13402.6,13419.4,13398.9,13432.0,13415.45,13416.766666666668,13417.425000000001,13413.225,4252,2021-01-26 12:00:00
1894,NQ100_m_i,13419.6,13457.2,13417.7,13462.6,13440.150000000001,13445.833333333334,13448.675,13439.275,3870,2021-01-26 13:00:00
1895,NQ100_m_i,13457.2,13445.8,13439.0,13471.4,13455.2,13452.066666666666,13450.5,13453.349999999999,3225,2021-01-26 14:00:00
1896,NQ100_m_i,13445.9,13451.4,13436.2,13457.1,13446.650000000001,13448.233333333335,13449.025000000001,13447.650000000001,2487,2021-01-26 15:00:00
1897,NQ100_m_i,13451.3,13477.8,13447.7,13494.4,13471.05,13473.299999999997,13474.425,13467.8,3496,2021-01-26 16:00:00
1898,NQ100_m_i,13478.2,13481.2,13477.1,13503.8,13490.45,13487.366666666669,13485.825,13485.075,3315,2021-01-26 17:00:00
1899,NQ100_m_i,13481.7,13493.0,13467.1,13494.8,13480.95,13484.966666666667,13486.975,13484.150000000001,3113,2021-01-26 18:00:00
1900,NQ100_m_i,13493.4,13492.7,13443.0,13524.2,13483.6,13486.633333333333,13488.150000000001,13488.325,8159,2021-01-26 19:00:00
1901,NQ100_m_i,13493.0,13524.3,13456.1,13537.5,13496.8,13505.966666666665,13510.55,13502.724999999999,9418,2021-01-26 20:00:00
1902,NQ100_m_i,13524.7,13473.8,13470.7,13548.0,13509.35,13497.5,13491.575,13504.3,7970,2021-01-26 21:00:00
1903,NQ100_m_i,13474.1,13495.2,13472.5,13510.5,13491.5,13492.733333333332,13493.349999999999,13488.074999999999,4874,2021-01-26 22:00:00
1904,NQ100_m_i,13495.5,13515.6,13483.5,13528.3,13505.9,13509.133333333333,13510.75,13505.725,3631,2021-01-26 23:00:00
1905,NQ100_m_i,13515.2,13511.7,13495.7,13526.3,13511.0,13511.233333333332,13511.349999999999,13512.224999999999,4671,2021-01-27 00:00:00
1906,NQ100_m_i,13511.7,13499.7,13485.2,13523.0,13504.1,13502.633333333333,13501.900000000001,13504.900000000001,5654,2021-01-27 01:00:00
1907,NQ100_m_i,13595.7,13575.1,13566.9,13597.3,13582.099999999999,13579.766666666665,13578.599999999999,13583.75,1784,2021-01-27 04:00:00
1908,NQ100_m_i,13575.4,13571.1,13559.3,13581.7,13570.5,13570.699999999999,13570.8,13571.875,2713,2021-01-27 05:00:00
1909,NQ100_m_i,13570.9,13566.1,13554.7,13584.1,13569.400000000001,13568.300000000001,13567.75,13568.95,3178,2021-01-27 06:00:00
1910,NQ100_m_i,13566.1,13561.4,13552.3,13570.1,13561.2,13561.266666666668,13561.300000000001,13562.475,2458,2021-01-27 07:00:00
1911,NQ100_m_i,13561.4,13562.1,13550.8,13571.6,13561.2,13561.5,13561.65,13561.475,1883,2021-01-27 08:00:00
1912,NQ100_m_i,13562.1,13563.6,13556.3,13566.9,13561.599999999999,13562.266666666665,13562.599999999999,13562.224999999999,1572,2021-01-27 09:00:00
