,GBPCAD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
2572,GBPCAD_i,1.71375,1.71472,1.71374,1.7151399999999999,1.71444,1.7145333333333335,1.71458,1.7143375,3366,2021-05-21 11:00:00
2573,GBPCAD_i,1.7147000000000001,1.71296,1.71262,1.7148400000000001,1.71373,1.7134733333333332,1.713345,1.7137799999999999,3183,2021-05-21 12:00:00
2574,GBPCAD_i,1.71296,1.71208,1.71183,1.7143000000000002,1.713065,1.7127366666666666,1.7125725,1.7127925,3230,2021-05-21 13:00:00
2575,GBPCAD_i,1.71208,1.70861,1.70818,1.71237,1.710275,1.70972,1.7094425,1.71031,4691,2021-05-21 14:00:00
2576,GBPCAD_i,1.70861,1.70855,1.70798,1.7099199999999999,1.70895,1.7088166666666667,1.70875,1.708765,4323,2021-05-21 15:00:00
2577,GBPCAD_i,1.7085599999999999,1.70824,1.7069800000000002,1.70988,1.7084300000000001,1.7083666666666666,1.708335,1.708415,6684,2021-05-21 16:00:00
2578,GBPCAD_i,1.7082899999999999,1.7063199999999998,1.70564,1.7106400000000002,1.7081400000000002,1.7075333333333333,1.70723,1.7077225,8268,2021-05-21 17:00:00
2579,GBPCAD_i,1.70633,1.7088299999999998,1.70588,1.70889,1.707385,1.7078666666666666,1.7081075,1.7074824999999998,5417,2021-05-21 18:00:00
2580,GBPCAD_i,1.70885,1.7100300000000002,1.7075900000000002,1.71021,1.7089,1.7092766666666668,1.7094650000000002,1.70917,3728,2021-05-21 19:00:00
2581,GBPCAD_i,1.7100300000000002,1.70896,1.70891,1.71078,1.709845,1.7095500000000001,1.7094025000000002,1.70967,2631,2021-05-21 20:00:00
2582,GBPCAD_i,1.70891,1.7073399999999999,1.70733,1.70916,1.708245,1.7079433333333334,1.7077925,1.7081849999999998,2379,2021-05-21 21:00:00
2583,GBPCAD_i,1.70732,1.7072500000000002,1.70647,1.7073800000000001,1.706925,1.7070333333333334,1.7070875,1.707105,3364,2021-05-21 22:00:00
2584,GBPCAD_i,1.70723,1.70703,1.70671,1.70774,1.707225,1.70716,1.7071275,1.7071775,2173,2021-05-21 23:00:00
2585,GBPCAD_i,1.7077200000000001,1.70665,1.70538,1.70793,1.706655,1.7066533333333334,1.7066525,1.70692,541,2021-05-24 00:00:00
2586,GBPCAD_i,1.7066400000000002,1.7075200000000001,1.70573,1.7079499999999999,1.70684,1.7070666666666667,1.7071800000000001,1.70696,1349,2021-05-24 01:00:00
2587,GBPCAD_i,1.7075200000000001,1.70644,1.7061899999999999,1.7076500000000001,1.70692,1.70676,1.70668,1.70695,882,2021-05-24 02:00:00
2588,GBPCAD_i,1.70641,1.70679,1.7060499999999998,1.7073399999999999,1.7066949999999999,1.7067266666666665,1.7067424999999998,1.7066474999999999,1906,2021-05-24 03:00:00
2589,GBPCAD_i,1.70679,1.70615,1.70604,1.7072699999999998,1.706655,1.7064866666666667,1.7064025,1.7065625,2934,2021-05-24 04:00:00
2590,GBPCAD_i,1.70615,1.7076,1.70606,1.7077200000000001,1.70689,1.7071266666666667,1.7072450000000001,1.7068825,1726,2021-05-24 05:00:00
2591,GBPCAD_i,1.70756,1.70681,1.70659,1.70766,1.707125,1.70702,1.7069675,1.707155,1218,2021-05-24 06:00:00
2592,GBPCAD_i,1.70681,1.70739,1.7067,1.7076500000000001,1.707175,1.7072466666666666,1.7072825,1.7071375,1033,2021-05-24 07:00:00
2593,GBPCAD_i,1.70739,1.70804,1.70701,1.70824,1.707625,1.7077633333333333,1.7078324999999999,1.70767,1977,2021-05-24 08:00:00
2594,GBPCAD_i,1.70803,1.70743,1.7067999999999999,1.70831,1.707555,1.7075133333333332,1.7074924999999999,1.7076425,2923,2021-05-24 09:00:00
2595,GBPCAD_i,1.7074099999999999,1.70798,1.70628,1.70848,1.7073800000000001,1.70758,1.70768,1.7075375,3617,2021-05-24 10:00:00
2596,GBPCAD_i,1.7079900000000001,1.7069,1.70498,1.70865,1.706815,1.7068433333333335,1.7068575000000001,1.7071300000000003,4146,2021-05-24 11:00:00
2597,GBPCAD_i,1.70689,1.70504,1.70443,1.70716,1.705795,1.7055433333333332,1.7054174999999998,1.70588,3940,2021-05-24 12:00:00
2598,GBPCAD_i,1.70504,1.70416,1.70283,1.70504,1.703935,1.70401,1.7040475,1.7042674999999998,3605,2021-05-24 13:00:00
2599,GBPCAD_i,1.70415,1.70357,1.70304,1.70452,1.70378,1.70371,1.703675,1.7038200000000001,3646,2021-05-24 14:00:00
2600,GBPCAD_i,1.70357,1.70503,1.70357,1.70635,1.70496,1.7049833333333335,1.704995,1.70463,2942,2021-05-24 15:00:00
2601,GBPCAD_i,1.70502,1.70685,1.70469,1.70726,1.705975,1.7062666666666668,1.7064125,1.705955,4482,2021-05-24 16:00:00
2602,GBPCAD_i,1.70681,1.7086000000000001,1.7063700000000002,1.7088999999999999,1.707635,1.7079566666666668,1.7081175000000002,1.70767,5379,2021-05-24 17:00:00
2603,GBPCAD_i,1.70862,1.70904,1.708,1.71004,1.70902,1.7090266666666665,1.7090299999999998,1.7089249999999998,3892,2021-05-24 18:00:00
2604,GBPCAD_i,1.70904,1.70747,1.7069999999999999,1.7092800000000001,1.70814,1.7079166666666667,1.707805,1.7081975,2123,2021-05-24 19:00:00
2605,GBPCAD_i,1.7074500000000001,1.70628,1.70599,1.70753,1.70676,1.7066,1.7065199999999998,1.7068124999999998,1523,2021-05-24 20:00:00
2606,GBPCAD_i,1.7062599999999999,1.70546,1.70498,1.70627,1.705625,1.7055699999999998,1.7055425,1.7057425,1450,2021-05-24 21:00:00
2607,GBPCAD_i,1.70546,1.70484,1.70446,1.70552,1.70499,1.70494,1.704915,1.70507,1420,2021-05-24 22:00:00
2608,GBPCAD_i,1.7048100000000002,1.7046000000000001,1.7042199999999998,1.7051699999999999,1.7046949999999998,1.7046633333333332,1.7046474999999999,1.7046999999999999,1903,2021-05-24 23:00:00
2609,GBPCAD_i,1.70478,1.70444,1.7030699999999999,1.7050999999999998,1.7040849999999998,1.7042033333333333,1.7042625,1.7043475,633,2021-05-25 00:00:00
2610,GBPCAD_i,1.70444,1.70511,1.7042199999999998,1.7052399999999999,1.7047299999999999,1.7048566666666665,1.70492,1.7047525,580,2021-05-25 01:00:00
2611,GBPCAD_i,1.70506,1.70545,1.70499,1.70567,1.70533,1.70537,1.70539,1.7052925,780,2021-05-25 02:00:00
2612,GBPCAD_i,1.70543,1.7061899999999999,1.70543,1.70675,1.70609,1.7061233333333334,1.70614,1.70595,1785,2021-05-25 03:00:00
2613,GBPCAD_i,1.7061600000000001,1.70676,1.70564,1.70715,1.706395,1.7065166666666667,1.7065775,1.7064275000000002,2839,2021-05-25 04:00:00
2614,GBPCAD_i,1.7067,1.7065700000000001,1.70631,1.70722,1.7067649999999999,1.7066999999999999,1.7066675,1.7067,1683,2021-05-25 05:00:00
2615,GBPCAD_i,1.7065700000000001,1.7074799999999999,1.70652,1.70793,1.707225,1.7073099999999999,1.7073524999999998,1.707125,1114,2021-05-25 06:00:00
2616,GBPCAD_i,1.70751,1.70716,1.7069299999999998,1.70784,1.707385,1.7073099999999999,1.7072725,1.70736,976,2021-05-25 07:00:00
2617,GBPCAD_i,1.70723,1.70737,1.7066599999999998,1.70753,1.7070949999999998,1.7071866666666666,1.7072325,1.7071975,1186,2021-05-25 08:00:00
2618,GBPCAD_i,1.70744,1.70864,1.70671,1.70866,1.7076850000000001,1.7080033333333333,1.7081625,1.7078625,4154,2021-05-25 09:00:00
2619,GBPCAD_i,1.70865,1.70904,1.7083300000000001,1.70956,1.708945,1.7089766666666666,1.7089925,1.708895,6383,2021-05-25 10:00:00
2620,GBPCAD_i,1.70904,1.70803,1.70678,1.7092100000000001,1.707995,1.7080066666666667,1.7080125,1.708265,3845,2021-05-25 11:00:00
2621,GBPCAD_i,1.70805,1.7069800000000002,1.7065299999999999,1.70906,1.707795,1.7075233333333333,1.7073874999999998,1.707655,2402,2021-05-25 12:00:00
2622,GBPCAD_i,1.70695,1.70465,1.70462,1.70749,1.706055,1.7055866666666668,1.7053525,1.7059275,2703,2021-05-25 13:00:00
2623,GBPCAD_i,1.70464,1.70397,1.7037499999999999,1.70509,1.7044199999999998,1.70427,1.704195,1.7043624999999998,3652,2021-05-25 14:00:00
2624,GBPCAD_i,1.70396,1.70391,1.70292,1.70581,1.7043650000000001,1.7042133333333336,1.7041375000000003,1.7041500000000003,4894,2021-05-25 15:00:00
2625,GBPCAD_i,1.70387,1.7037200000000001,1.70255,1.70477,1.70366,1.70368,1.70369,1.7037275,6282,2021-05-25 16:00:00
2626,GBPCAD_i,1.70367,1.70541,1.70322,1.70584,1.70453,1.7048233333333336,1.7049700000000003,1.7045350000000001,6663,2021-05-25 17:00:00
2627,GBPCAD_i,1.7054200000000002,1.70441,1.70365,1.70599,1.70482,1.7046833333333333,1.704615,1.7048675,4828,2021-05-25 18:00:00
2628,GBPCAD_i,1.70441,1.70391,1.7034500000000001,1.7055,1.704475,1.7042866666666665,1.7041925,1.7043175,3364,2021-05-25 19:00:00
2629,GBPCAD_i,1.70391,1.7050999999999998,1.70322,1.70566,1.70444,1.7046599999999998,1.70477,1.7044725,3133,2021-05-25 20:00:00
2630,GBPCAD_i,1.7050999999999998,1.70609,1.70453,1.7062300000000001,1.7053800000000001,1.7056166666666668,1.7057350000000002,1.7054875,2386,2021-05-25 21:00:00
2631,GBPCAD_i,1.7061,1.70645,1.70584,1.7069999999999999,1.70642,1.7064300000000001,1.7064350000000001,1.7063475000000001,2300,2021-05-25 22:00:00
2632,GBPCAD_i,1.7064599999999999,1.7068699999999999,1.70586,1.7068699999999999,1.706365,1.7065333333333335,1.7066175000000001,1.706515,1813,2021-05-25 23:00:00
2633,GBPCAD_i,1.70602,1.70604,1.7054,1.7076,1.7065000000000001,1.7063466666666667,1.70627,1.7062650000000001,574,2021-05-26 00:00:00
2634,GBPCAD_i,1.70604,1.7066400000000002,1.70593,1.7070699999999999,1.7065,1.7065466666666669,1.7065700000000001,1.70642,631,2021-05-26 01:00:00
2635,GBPCAD_i,1.70672,1.70624,1.70583,1.70672,1.706275,1.7062633333333332,1.7062575,1.7063774999999999,761,2021-05-26 02:00:00
2636,GBPCAD_i,1.70625,1.70668,1.7058200000000001,1.70678,1.7063000000000001,1.7064266666666665,1.70649,1.7063825,1759,2021-05-26 03:00:00
2637,GBPCAD_i,1.7066599999999998,1.70529,1.70496,1.70669,1.705825,1.7056466666666665,1.7055574999999998,1.7058999999999997,2014,2021-05-26 04:00:00
2638,GBPCAD_i,1.7052800000000001,1.706,1.7048,1.70622,1.70551,1.7056733333333334,1.705755,1.705575,2869,2021-05-26 05:00:00
2639,GBPCAD_i,1.70601,1.7061199999999999,1.7055099999999999,1.7061899999999999,1.7058499999999999,1.70594,1.705985,1.7059575,1773,2021-05-26 06:00:00
2640,GBPCAD_i,1.70614,1.70689,1.70581,1.70696,1.706385,1.7065533333333331,1.7066374999999998,1.7064499999999998,971,2021-05-26 07:00:00
2641,GBPCAD_i,1.70689,1.7057799999999999,1.70532,1.70706,1.7061899999999999,1.7060533333333332,1.7059849999999999,1.7062624999999998,1284,2021-05-26 08:00:00
2642,GBPCAD_i,1.7057799999999999,1.70496,1.70491,1.70615,1.70553,1.7053399999999999,1.705245,1.70545,3029,2021-05-26 09:00:00
2643,GBPCAD_i,1.70496,1.70695,1.70396,1.70705,1.705505,1.7059866666666668,1.7062275,1.70573,3899,2021-05-26 10:00:00
2644,GBPCAD_i,1.70694,1.70933,1.7061899999999999,1.70941,1.7078,1.70831,1.7085650000000001,1.7079675,2989,2021-05-26 11:00:00
2645,GBPCAD_i,1.7093099999999999,1.71098,1.70873,1.71136,1.710045,1.7103566666666667,1.7105125,1.710095,3245,2021-05-26 12:00:00
2646,GBPCAD_i,1.71098,1.71087,1.70952,1.71116,1.71034,1.7105166666666667,1.710605,1.7106325,2740,2021-05-26 13:00:00
2647,GBPCAD_i,1.71089,1.7107,1.7105000000000001,1.71209,1.711295,1.711096666666667,1.7109975000000002,1.7110450000000001,3343,2021-05-26 14:00:00
2648,GBPCAD_i,1.71065,1.7134200000000002,1.71058,1.7141,1.71234,1.7127,1.71288,1.7121875,4462,2021-05-26 15:00:00
2649,GBPCAD_i,1.71343,1.71058,1.7102300000000001,1.7139,1.712065,1.71157,1.7113225,1.712035,6314,2021-05-26 16:00:00
2650,GBPCAD_i,1.71059,1.7109,1.70975,1.71246,1.711105,1.7110366666666668,1.7110025000000002,1.710925,6995,2021-05-26 17:00:00
2651,GBPCAD_i,1.71089,1.71102,1.70959,1.71204,1.710815,1.7108833333333333,1.7109174999999999,1.710885,4942,2021-05-26 18:00:00
2652,GBPCAD_i,1.71095,1.71029,1.7093699999999998,1.7111100000000001,1.71024,1.7102566666666668,1.7102650000000001,1.7104300000000001,4334,2021-05-26 19:00:00
2653,GBPCAD_i,1.71028,1.70987,1.70939,1.71048,1.709935,1.7099133333333334,1.7099025,1.710005,3858,2021-05-26 20:00:00
2654,GBPCAD_i,1.70984,1.7107299999999999,1.70947,1.7112500000000002,1.71036,1.7104833333333334,1.710545,1.7103225,1963,2021-05-26 21:00:00
2655,GBPCAD_i,1.7107299999999999,1.71122,1.71065,1.71157,1.7111100000000001,1.7111466666666668,1.711165,1.7110425,2216,2021-05-26 22:00:00
2656,GBPCAD_i,1.71123,1.71173,1.71099,1.7122899999999999,1.71164,1.71167,1.7116850000000001,1.71156,1115,2021-05-26 23:00:00
2657,GBPCAD_i,1.71047,1.7107700000000001,1.70949,1.7111,1.710295,1.7104533333333334,1.7105325,1.7104575,633,2021-05-27 00:00:00
2658,GBPCAD_i,1.7107700000000001,1.71248,1.7107700000000001,1.71268,1.711725,1.7119766666666667,1.7121025,1.711675,814,2021-05-27 01:00:00
2659,GBPCAD_i,1.7125,1.7118799999999998,1.71183,1.71279,1.71231,1.7121666666666666,1.712095,1.71225,785,2021-05-27 02:00:00
2660,GBPCAD_i,1.7118600000000002,1.7107299999999999,1.7106400000000002,1.7118600000000002,1.7112500000000002,1.7110766666666668,1.71099,1.7112725000000002,1525,2021-05-27 03:00:00
2661,GBPCAD_i,1.71074,1.71029,1.71011,1.71123,1.71067,1.710543333333333,1.71048,1.7105924999999997,2232,2021-05-27 04:00:00
2662,GBPCAD_i,1.71027,1.71056,1.70994,1.71109,1.710515,1.71053,1.7105375,1.7104650000000001,1683,2021-05-27 05:00:00
2663,GBPCAD_i,1.7105700000000001,1.7108400000000001,1.71034,1.7109999999999999,1.71067,1.7107266666666667,1.710755,1.7106875000000001,1554,2021-05-27 06:00:00
2664,GBPCAD_i,1.71085,1.71096,1.7106,1.71124,1.71092,1.7109333333333332,1.71094,1.7109124999999998,913,2021-05-27 07:00:00
2665,GBPCAD_i,1.71097,1.7109,1.71082,1.71191,1.711365,1.7112100000000001,1.7111325000000002,1.71115,1487,2021-05-27 08:00:00
2666,GBPCAD_i,1.71086,1.70939,1.70915,1.71099,1.71007,1.7098433333333334,1.70973,1.7100975,3859,2021-05-27 09:00:00
2667,GBPCAD_i,1.70939,1.7092399999999999,1.70896,1.71115,1.710055,1.7097833333333334,1.7096475,1.7096850000000001,4594,2021-05-27 10:00:00
2668,GBPCAD_i,1.70922,1.71029,1.7089699999999999,1.71137,1.71017,1.71021,1.7102300000000001,1.7099625,3607,2021-05-27 11:00:00
2669,GBPCAD_i,1.71024,1.7099600000000001,1.7093699999999998,1.71109,1.71023,1.71014,1.710095,1.710165,2081,2021-05-27 12:00:00
2670,GBPCAD_i,1.7099600000000001,1.70834,1.7083300000000001,1.71011,1.7092200000000002,1.7089266666666667,1.70878,1.7091850000000002,2608,2021-05-27 13:00:00
2671,GBPCAD_i,1.70841,1.71345,1.70778,1.71485,1.711315,1.7120266666666666,1.7123825,1.7111224999999999,6629,2021-05-27 14:00:00
2672,GBPCAD_i,1.7135,1.7114500000000001,1.71067,1.71356,1.7121149999999998,1.7118933333333333,1.7117825,1.712295,5765,2021-05-27 15:00:00
2673,GBPCAD_i,1.71143,1.71218,1.70987,1.71272,1.711295,1.71159,1.7117375,1.71155,5522,2021-05-27 16:00:00
2674,GBPCAD_i,1.7121499999999998,1.7133699999999998,1.70906,1.7143000000000002,1.71168,1.7122433333333333,1.7125249999999999,1.7122199999999999,7455,2021-05-27 17:00:00
2675,GBPCAD_i,1.7133500000000002,1.71108,1.71081,1.7138900000000001,1.71235,1.7119266666666668,1.711715,1.7122825000000002,5435,2021-05-27 18:00:00
2676,GBPCAD_i,1.71108,1.7111100000000001,1.71044,1.71201,1.711225,1.7111866666666666,1.7111675000000002,1.71116,3828,2021-05-27 19:00:00
2677,GBPCAD_i,1.71113,1.71332,1.71083,1.71381,1.71232,1.7126533333333331,1.7128199999999998,1.7122724999999999,2748,2021-05-27 20:00:00
2678,GBPCAD_i,1.71333,1.7145700000000001,1.71323,1.71532,1.714275,1.7143733333333333,1.7144225,1.7141125,2985,2021-05-27 21:00:00
2679,GBPCAD_i,1.7145700000000001,1.7134800000000001,1.7130999999999998,1.7147299999999999,1.7139149999999999,1.71377,1.7136974999999999,1.71397,1937,2021-05-27 22:00:00
2680,GBPCAD_i,1.71347,1.71363,1.7130100000000001,1.7141,1.713555,1.71358,1.7135925,1.7135525,1629,2021-05-27 23:00:00
2681,GBPCAD_i,1.71303,1.7133099999999999,1.7122199999999999,1.71406,1.7131399999999999,1.7131966666666667,1.713225,1.713155,922,2021-05-28 00:00:00
2682,GBPCAD_i,1.7133099999999999,1.7137099999999998,1.71315,1.7141899999999999,1.71367,1.7136833333333332,1.71369,1.71359,611,2021-05-28 01:00:00
2683,GBPCAD_i,1.7137,1.71415,1.71367,1.71434,1.714005,1.7140533333333334,1.7140775000000001,1.7139650000000002,719,2021-05-28 02:00:00
2684,GBPCAD_i,1.71417,1.71397,1.7136,1.71492,1.71426,1.7141633333333333,1.7141149999999998,1.714165,1697,2021-05-28 03:00:00
2685,GBPCAD_i,1.71397,1.71373,1.7135799999999999,1.7144,1.71399,1.7139033333333333,1.71386,1.7139199999999999,1696,2021-05-28 04:00:00
2686,GBPCAD_i,1.71373,1.71438,1.71373,1.71448,1.714105,1.7141966666666668,1.7142425000000001,1.71408,1091,2021-05-28 05:00:00
2687,GBPCAD_i,1.7143899999999999,1.71393,1.7135,1.7145299999999999,1.7140149999999998,1.7139866666666663,1.7139724999999997,1.7140874999999998,1138,2021-05-28 06:00:00
2688,GBPCAD_i,1.7139199999999999,1.71448,1.71391,1.7146400000000002,1.7142750000000002,1.7143433333333336,1.7143775,1.7142375,803,2021-05-28 07:00:00
2689,GBPCAD_i,1.71449,1.71462,1.71401,1.71474,1.714375,1.7144566666666667,1.7144975,1.7144650000000001,1564,2021-05-28 08:00:00
2690,GBPCAD_i,1.7145899999999998,1.71515,1.71377,1.7151999999999998,1.7144849999999998,1.7147066666666664,1.7148174999999997,1.7146774999999996,4435,2021-05-28 09:00:00
2691,GBPCAD_i,1.71515,1.71365,1.71356,1.7154,1.71448,1.714203333333333,1.7140649999999997,1.7144399999999997,4074,2021-05-28 10:00:00
2692,GBPCAD_i,1.71365,1.71523,1.7132800000000001,1.71536,1.71432,1.7146233333333332,1.714775,1.7143799999999998,3632,2021-05-28 11:00:00
2693,GBPCAD_i,1.71523,1.7154500000000001,1.71502,1.71618,1.7156,1.7155500000000001,1.715525,1.71547,3368,2021-05-28 12:00:00
2694,GBPCAD_i,1.71549,1.71499,1.7147000000000001,1.71623,1.715465,1.7153066666666668,1.7152275000000001,1.7153525,2649,2021-05-28 13:00:00
2695,GBPCAD_i,1.7149999999999999,1.71476,1.71441,1.71658,1.715495,1.71525,1.7151275,1.7151874999999999,4283,2021-05-28 14:00:00
2696,GBPCAD_i,1.71476,1.71338,1.71318,1.71566,1.71442,1.7140733333333333,1.7139,1.714245,6435,2021-05-28 15:00:00
2697,GBPCAD_i,1.71332,1.7098499999999999,1.70963,1.71346,1.711545,1.71098,1.7106974999999998,1.7115649999999998,7342,2021-05-28 16:00:00
2698,GBPCAD_i,1.70988,1.7121,1.7073,1.7126299999999999,1.709965,1.7106766666666668,1.7110325,1.7104775,7708,2021-05-28 17:00:00
2699,GBPCAD_i,1.71212,1.71482,1.71169,1.71509,1.71339,1.7138666666666669,1.714105,1.7134300000000002,4871,2021-05-28 18:00:00
2700,GBPCAD_i,1.7147999999999999,1.7155,1.7145299999999999,1.7158,1.7151649999999998,1.7152766666666668,1.7153325000000001,1.7151575000000001,3446,2021-05-28 19:00:00
2701,GBPCAD_i,1.71553,1.7138,1.71332,1.7158799999999998,1.7146,1.7143333333333333,1.7142,1.7146325,3074,2021-05-28 20:00:00
2702,GBPCAD_i,1.71381,1.7139600000000002,1.71318,1.71429,1.713735,1.7138099999999998,1.7138475,1.71381,1939,2021-05-28 21:00:00
2703,GBPCAD_i,1.71393,1.7139600000000002,1.7132100000000001,1.7146599999999999,1.713935,1.7139433333333336,1.7139475000000002,1.71394,2723,2021-05-28 22:00:00
2704,GBPCAD_i,1.71391,1.71334,1.71285,1.71437,1.71361,1.7135200000000002,1.7134750000000003,1.7136175000000002,2468,2021-05-28 23:00:00
2705,GBPCAD_i,1.71135,1.71255,1.71045,1.71266,1.7115550000000002,1.7118866666666668,1.7120525000000002,1.7117525000000002,271,2021-05-31 00:00:00
2706,GBPCAD_i,1.71251,1.71305,1.71158,1.71319,1.712385,1.7126066666666666,1.7127175,1.7125825,567,2021-05-31 01:00:00
2707,GBPCAD_i,1.7127400000000002,1.71237,1.71237,1.71298,1.712675,1.7125733333333333,1.7125225,1.712615,604,2021-05-31 02:00:00
2708,GBPCAD_i,1.71234,1.71286,1.71174,1.71347,1.712605,1.71269,1.7127325,1.7126025,1745,2021-05-31 03:00:00
2709,GBPCAD_i,1.71293,1.7140900000000001,1.71261,1.71415,1.71338,1.7136166666666668,1.7137350000000002,1.713445,2274,2021-05-31 04:00:00
2710,GBPCAD_i,1.71411,1.71374,1.71366,1.7145000000000001,1.71408,1.7139666666666666,1.7139099999999998,1.7140024999999999,1373,2021-05-31 05:00:00
2711,GBPCAD_i,1.71375,1.71433,1.71338,1.71434,1.71386,1.7140166666666665,1.714095,1.7139499999999999,1125,2021-05-31 06:00:00
2712,GBPCAD_i,1.71434,1.7142,1.71386,1.7145700000000001,1.714215,1.7142100000000002,1.7142075,1.7142425000000001,868,2021-05-31 07:00:00
2713,GBPCAD_i,1.7142,1.7135,1.71326,1.71427,1.713765,1.7136766666666665,1.7136325,1.7138075,1078,2021-05-31 08:00:00
2714,GBPCAD_i,1.7135,1.71235,1.7118799999999998,1.71365,1.7127649999999999,1.7126266666666667,1.7125575,1.712845,2785,2021-05-31 09:00:00
2715,GBPCAD_i,1.7123599999999999,1.71103,1.7109299999999998,1.71325,1.71209,1.7117366666666667,1.71156,1.7118924999999998,4033,2021-05-31 10:00:00
2716,GBPCAD_i,1.71103,1.70979,1.7094200000000002,1.71139,1.7104050000000002,1.7102000000000002,1.7100975,1.7104075,3992,2021-05-31 11:00:00
2717,GBPCAD_i,1.7097799999999999,1.70994,1.70929,1.71051,1.7099,1.7099133333333334,1.7099199999999999,1.70988,3195,2021-05-31 12:00:00
2718,GBPCAD_i,1.70995,1.71018,1.7095799999999999,1.7107,1.71014,1.7101533333333334,1.7101600000000001,1.7101025,2502,2021-05-31 13:00:00
2719,GBPCAD_i,1.7101899999999999,1.71193,1.7100300000000002,1.71245,1.71124,1.71147,1.711585,1.71115,2281,2021-05-31 14:00:00
2720,GBPCAD_i,1.71194,1.7120199999999999,1.71102,1.71237,1.711695,1.7118033333333333,1.7118575,1.7118375000000001,2343,2021-05-31 15:00:00
2721,GBPCAD_i,1.71203,1.71198,1.7116500000000001,1.7136200000000001,1.7126350000000001,1.7124166666666667,1.7123075,1.71232,3013,2021-05-31 16:00:00
2722,GBPCAD_i,1.7119900000000001,1.7165300000000001,1.71097,1.71716,1.7140650000000002,1.7148866666666667,1.7152975000000001,1.7141625,4108,2021-05-31 17:00:00
2723,GBPCAD_i,1.7165300000000001,1.7151100000000001,1.71478,1.7173699999999998,1.716075,1.7157533333333335,1.7155925,1.7159475,3675,2021-05-31 18:00:00
2724,GBPCAD_i,1.7151,1.71399,1.7138900000000001,1.7154099999999999,1.71465,1.7144300000000001,1.71432,1.7145975,1972,2021-05-31 19:00:00
2725,GBPCAD_i,1.71401,1.71431,1.71365,1.71482,1.714235,1.7142600000000001,1.7142725,1.7141975,3407,2021-05-31 20:00:00
2726,GBPCAD_i,1.71429,1.7107999999999999,1.7107700000000001,1.7144599999999999,1.712615,1.71201,1.7117075,1.71258,1795,2021-05-31 21:00:00
2727,GBPCAD_i,1.71089,1.71379,1.7107999999999999,1.7140300000000002,1.712415,1.7128733333333332,1.7131024999999998,1.7123774999999999,2445,2021-05-31 22:00:00
2728,GBPCAD_i,1.71388,1.71314,1.71262,1.71395,1.713285,1.7132366666666667,1.7132125,1.7133975000000001,3812,2021-05-31 23:00:00
2729,GBPCAD_i,1.71309,1.7135500000000001,1.7117499999999999,1.71422,1.712985,1.7131733333333334,1.7132675000000002,1.7131525,380,2021-06-01 00:00:00
2730,GBPCAD_i,1.71368,1.7141899999999999,1.71326,1.71455,1.713905,1.7139999999999997,1.7140475,1.7139199999999999,627,2021-06-01 01:00:00
2731,GBPCAD_i,1.7141899999999999,1.71564,1.71418,1.71566,1.71492,1.71516,1.71528,1.7149174999999999,647,2021-06-01 02:00:00
2732,GBPCAD_i,1.71558,1.71485,1.71455,1.71558,1.715065,1.7149933333333334,1.7149575000000001,1.71514,1190,2021-06-01 03:00:00
2733,GBPCAD_i,1.7149100000000002,1.71584,1.71429,1.71689,1.7155900000000002,1.7156733333333334,1.715715,1.7154825000000002,3230,2021-06-01 04:00:00
2734,GBPCAD_i,1.7158600000000002,1.71593,1.71481,1.71652,1.715665,1.7157533333333335,1.7157975,1.71578,2259,2021-06-01 05:00:00
2735,GBPCAD_i,1.71593,1.7151399999999999,1.71502,1.71605,1.715535,1.7154033333333334,1.7153375,1.715535,1634,2021-06-01 06:00:00
2736,GBPCAD_i,1.71516,1.71478,1.7147700000000001,1.71574,1.715255,1.7150966666666667,1.7150175,1.7151125,1401,2021-06-01 07:00:00
2737,GBPCAD_i,1.71478,1.7144599999999999,1.71388,1.7149100000000002,1.7143950000000001,1.7144166666666667,1.7144275,1.7145075,1558,2021-06-01 08:00:00
2738,GBPCAD_i,1.71445,1.71501,1.71311,1.71535,1.71423,1.7144899999999998,1.71462,1.71448,3678,2021-06-01 09:00:00
2739,GBPCAD_i,1.71501,1.71086,1.71065,1.71502,1.712835,1.712176666666667,1.7118475000000002,1.712885,5247,2021-06-01 10:00:00
2740,GBPCAD_i,1.71087,1.70778,1.7067999999999999,1.71128,1.70904,1.7086199999999998,1.7084099999999998,1.7091824999999998,5055,2021-06-01 11:00:00
2741,GBPCAD_i,1.70776,1.7087599999999998,1.7077200000000001,1.7091699999999999,1.708445,1.70855,1.7086025,1.7083525000000002,3210,2021-06-01 12:00:00
2742,GBPCAD_i,1.70875,1.70755,1.70699,1.70913,1.7080600000000001,1.7078900000000001,1.707805,1.7081050000000002,3268,2021-06-01 13:00:00
2743,GBPCAD_i,1.70755,1.70469,1.7046299999999999,1.70758,1.706105,1.7056333333333333,1.7053975000000001,1.7061125000000001,3498,2021-06-01 14:00:00
2744,GBPCAD_i,1.7046700000000001,1.70344,1.70269,1.70513,1.70391,1.7037533333333332,1.703675,1.7039825,4522,2021-06-01 15:00:00
2745,GBPCAD_i,1.70342,1.70396,1.70297,1.70663,1.7048,1.7045199999999998,1.70438,1.7042449999999998,6535,2021-06-01 16:00:00
2746,GBPCAD_i,1.70393,1.70336,1.70265,1.70642,1.704535,1.7041433333333333,1.7039475,1.7040899999999999,9504,2021-06-01 17:00:00
