,EURRUB_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
2627,EURRUB_i,82.368,82.445,82.238,82.538,82.388,82.407,82.4165,82.39725,7443,2020-04-06 13:00:00
2628,EURRUB_i,82.447,82.433,82.27,82.505,82.38749999999999,82.40266666666666,82.41024999999999,82.41375,8267,2020-04-06 14:00:00
2629,EURRUB_i,82.433,82.209,82.081,82.526,82.3035,82.272,82.25625,82.31225,7451,2020-04-06 15:00:00
2630,EURRUB_i,82.209,82.237,82.054,82.274,82.164,82.18833333333333,82.2005,82.1935,7863,2020-04-06 16:00:00
2631,EURRUB_i,82.236,82.139,82.03,82.365,82.19749999999999,82.178,82.16825,82.1925,8327,2020-04-06 17:00:00
2632,EURRUB_i,82.139,82.186,82.108,82.504,82.30600000000001,82.266,82.24600000000001,82.23425,6097,2020-04-06 18:00:00
2633,EURRUB_i,82.184,82.067,81.981,82.234,82.10749999999999,82.094,82.08725,82.1165,5655,2020-04-06 19:00:00
2634,EURRUB_i,82.067,81.884,81.809,82.109,81.959,81.93400000000001,81.92150000000001,81.96725,4375,2020-04-06 20:00:00
2635,EURRUB_i,81.949,82.06,81.606,82.076,81.841,81.914,81.9505,81.92275,12472,2020-04-07 10:00:00
2636,EURRUB_i,82.062,81.945,81.764,82.1,81.93199999999999,81.93633333333332,81.93849999999999,81.96775,8517,2020-04-07 11:00:00
2637,EURRUB_i,81.942,81.969,81.719,82.015,81.86699999999999,81.901,81.91799999999999,81.91125,7999,2020-04-07 12:00:00
2638,EURRUB_i,81.97,81.957,81.88,82.08,81.97999999999999,81.97233333333332,81.96849999999999,81.97174999999999,7803,2020-04-07 13:00:00
2639,EURRUB_i,81.957,82.415,81.871,82.43,82.1505,82.23866666666667,82.28275000000001,82.16825,6901,2020-04-07 14:00:00
2640,EURRUB_i,82.41,82.292,82.221,82.585,82.40299999999999,82.366,82.3475,82.377,9833,2020-04-07 15:00:00
2641,EURRUB_i,82.291,82.24,82.172,82.45,82.311,82.28733333333334,82.27550000000001,82.28825,9831,2020-04-07 16:00:00
2642,EURRUB_i,82.235,82.187,82.154,82.532,82.34299999999999,82.291,82.265,82.277,10160,2020-04-07 17:00:00
2643,EURRUB_i,82.186,81.943,81.858,82.196,82.027,81.99900000000001,81.985,82.04575,8061,2020-04-07 18:00:00
2644,EURRUB_i,81.943,81.869,81.85,82.096,81.973,81.93833333333333,81.92099999999999,81.9395,5612,2020-04-07 19:00:00
2645,EURRUB_i,81.871,82.004,81.784,82.02,81.902,81.93599999999999,81.953,81.91975,4604,2020-04-07 20:00:00
2646,EURRUB_i,82.221,82.056,81.809,82.248,82.02850000000001,82.03766666666667,82.04225,82.0835,9957,2020-04-08 10:00:00
2647,EURRUB_i,82.054,82.059,81.986,82.236,82.111,82.09366666666666,82.08500000000001,82.08375000000001,6763,2020-04-08 11:00:00
2648,EURRUB_i,82.066,82.083,82.036,82.232,82.134,82.117,82.10849999999999,82.10425000000001,6816,2020-04-08 12:00:00
2649,EURRUB_i,82.081,82.124,82.003,82.186,82.09450000000001,82.10433333333334,82.10925,82.0985,5135,2020-04-08 13:00:00
2650,EURRUB_i,82.126,81.912,81.857,82.142,81.9995,81.97033333333333,81.95575,82.00925000000001,6403,2020-04-08 14:00:00
2651,EURRUB_i,81.91,82.149,81.752,82.193,81.9725,82.03133333333334,82.06075,82.001,7325,2020-04-08 15:00:00
2652,EURRUB_i,82.148,81.784,81.761,82.158,81.95949999999999,81.901,81.87174999999999,81.96275,8629,2020-04-08 16:00:00
2653,EURRUB_i,81.787,81.938,81.776,82.047,81.91149999999999,81.92033333333332,81.92474999999999,81.887,8138,2020-04-08 17:00:00
2654,EURRUB_i,81.938,81.848,81.812,82.012,81.912,81.89066666666668,81.88000000000001,81.9025,6822,2020-04-08 18:00:00
2655,EURRUB_i,81.848,81.92,81.733,81.936,81.8345,81.863,81.87725,81.85925,4213,2020-04-08 19:00:00
2656,EURRUB_i,81.919,81.867,81.812,81.97,81.89099999999999,81.883,81.879,81.892,2883,2020-04-08 20:00:00
2657,EURRUB_i,81.174,81.044,80.78,81.325,81.05250000000001,81.04966666666667,81.04825,81.08075,10290,2020-04-09 10:00:00
2658,EURRUB_i,81.045,80.894,80.885,81.145,81.015,80.97466666666666,80.9545,80.99225,7462,2020-04-09 11:00:00
2659,EURRUB_i,80.892,80.567,80.496,80.999,80.7475,80.68733333333334,80.65725,80.7385,6532,2020-04-09 12:00:00
2660,EURRUB_i,80.567,79.931,79.89,80.611,80.2505,80.144,80.09075,80.24975,7285,2020-04-09 13:00:00
2661,EURRUB_i,79.932,80.407,79.868,80.725,80.2965,80.33333333333333,80.35175,80.233,10875,2020-04-09 14:00:00
2662,EURRUB_i,80.405,80.43,80.125,80.727,80.426,80.42733333333334,80.428,80.42175,9984,2020-04-09 15:00:00
2663,EURRUB_i,80.432,80.458,80.249,80.635,80.44200000000001,80.44733333333333,80.45,80.4435,12028,2020-04-09 16:00:00
2664,EURRUB_i,80.46,79.992,79.322,80.719,80.0205,80.01100000000001,80.00625000000001,80.12325,14507,2020-04-09 17:00:00
2665,EURRUB_i,79.993,80.499,79.981,80.584,80.2825,80.35466666666666,80.39075,80.26425,9726,2020-04-09 18:00:00
2666,EURRUB_i,80.499,80.524,80.26,80.72,80.49000000000001,80.50133333333333,80.507,80.50075000000001,8057,2020-04-09 19:00:00
2667,EURRUB_i,80.524,80.812,80.446,80.859,80.6525,80.70566666666667,80.73225000000001,80.66025,6641,2020-04-09 20:00:00
2668,EURRUB_i,80.997,80.439,80.386,81.231,80.8085,80.68533333333333,80.62375,80.76325,14664,2020-04-10 10:00:00
2669,EURRUB_i,80.439,80.514,80.239,80.637,80.438,80.46333333333332,80.476,80.45724999999999,15455,2020-04-10 11:00:00
2670,EURRUB_i,80.513,80.481,80.342,80.589,80.46549999999999,80.47066666666666,80.47325,80.48124999999999,13798,2020-04-10 12:00:00
2671,EURRUB_i,80.482,80.756,80.412,80.875,80.6435,80.681,80.69975,80.63125,6191,2020-04-10 13:00:00
2672,EURRUB_i,80.757,80.609,80.509,80.867,80.688,80.66166666666668,80.6485,80.6855,4765,2020-04-10 14:00:00
2673,EURRUB_i,80.609,80.348,80.3,80.665,80.4825,80.43766666666666,80.41525,80.48049999999999,6595,2020-04-10 15:00:00
2674,EURRUB_i,80.348,80.166,79.937,80.35,80.14349999999999,80.151,80.15474999999999,80.20025,13662,2020-04-10 16:00:00
2675,EURRUB_i,80.164,80.473,80.054,80.545,80.2995,80.35733333333333,80.38625,80.309,9095,2020-04-10 17:00:00
2676,EURRUB_i,80.472,80.684,80.397,80.869,80.63300000000001,80.65,80.6585,80.6055,10287,2020-04-10 18:00:00
2677,EURRUB_i,80.682,80.669,80.577,80.92,80.7485,80.722,80.70875,80.712,2221,2020-04-10 19:00:00
2678,EURRUB_i,80.669,80.632,80.497,80.734,80.6155,80.621,80.62375,80.633,658,2020-04-10 20:00:00
2679,EURRUB_i,80.274,80.285,80.225,80.761,80.493,80.42366666666666,80.389,80.38624999999999,9661,2020-04-13 10:00:00
2680,EURRUB_i,80.283,80.156,80.052,80.344,80.19800000000001,80.18400000000001,80.177,80.20875000000001,6767,2020-04-13 11:00:00
2681,EURRUB_i,80.151,80.455,80.078,80.555,80.3165,80.36266666666667,80.38575,80.30975000000001,5006,2020-04-13 12:00:00
2682,EURRUB_i,80.456,80.145,80.081,80.471,80.27600000000001,80.23233333333333,80.2105,80.28825,5272,2020-04-13 13:00:00
2683,EURRUB_i,80.144,80.234,79.958,80.3,80.12899999999999,80.16399999999999,80.18149999999999,80.15899999999999,3295,2020-04-13 14:00:00
2684,EURRUB_i,80.239,80.197,80.081,80.301,80.191,80.193,80.194,80.2045,3177,2020-04-13 15:00:00
2685,EURRUB_i,80.195,80.14,80.028,80.218,80.123,80.12866666666667,80.1315,80.14525,6126,2020-04-13 16:00:00
2686,EURRUB_i,80.138,80.14,79.959,80.246,80.10249999999999,80.115,80.12124999999999,80.12074999999999,11283,2020-04-13 17:00:00
2687,EURRUB_i,80.141,80.171,80.04,80.221,80.13050000000001,80.144,80.15075,80.14325000000001,5603,2020-04-13 18:00:00
2688,EURRUB_i,80.17,80.238,80.071,80.273,80.172,80.194,80.205,80.188,3699,2020-04-13 19:00:00
2689,EURRUB_i,80.236,80.292,80.085,80.309,80.197,80.22866666666667,80.2445,80.2305,5841,2020-04-13 20:00:00
2690,EURRUB_i,80.152,79.987,79.794,80.156,79.975,79.979,79.981,80.02225,8881,2020-04-14 10:00:00
2691,EURRUB_i,79.989,80.09,79.891,80.147,80.019,80.04266666666668,80.0545,80.02925,5884,2020-04-14 11:00:00
2692,EURRUB_i,80.087,80.237,80.029,80.313,80.17099999999999,80.193,80.204,80.1665,5577,2020-04-14 12:00:00
2693,EURRUB_i,80.239,80.217,80.145,80.298,80.22149999999999,80.21999999999998,80.21924999999999,80.22475,4194,2020-04-14 13:00:00
2694,EURRUB_i,80.217,80.249,80.103,80.33,80.2165,80.22733333333333,80.23275,80.22475,4922,2020-04-14 14:00:00
2695,EURRUB_i,80.25,80.191,80.031,80.3,80.16550000000001,80.174,80.17825,80.19300000000001,7068,2020-04-14 15:00:00
2696,EURRUB_i,80.192,79.727,79.726,80.203,79.9645,79.88533333333334,79.84575000000001,79.962,7785,2020-04-14 16:00:00
2697,EURRUB_i,79.729,79.725,79.632,79.879,79.75550000000001,79.74533333333333,79.74025,79.74125000000001,8333,2020-04-14 17:00:00
2698,EURRUB_i,79.728,80.099,79.661,80.109,79.88499999999999,79.95633333333332,79.99199999999999,79.89925,7431,2020-04-14 18:00:00
2699,EURRUB_i,80.1,79.997,79.907,80.129,80.018,80.01100000000001,80.00750000000001,80.03325000000001,4294,2020-04-14 19:00:00
2700,EURRUB_i,79.997,80.412,79.997,80.428,80.2125,80.27900000000001,80.31225,80.2085,4256,2020-04-14 20:00:00
2701,EURRUB_i,80.357,80.498,80.268,80.594,80.431,80.45333333333333,80.4645,80.42925,8946,2020-04-15 10:00:00
2702,EURRUB_i,80.498,80.56,80.496,80.834,80.66499999999999,80.63,80.6125,80.597,8333,2020-04-15 11:00:00
2703,EURRUB_i,80.558,80.756,80.556,80.871,80.7135,80.72766666666666,80.73474999999999,80.68525,6446,2020-04-15 12:00:00
2704,EURRUB_i,80.758,80.883,80.681,81.044,80.8625,80.86933333333333,80.87275,80.8415,6883,2020-04-15 13:00:00
2705,EURRUB_i,80.885,81.059,80.837,81.126,80.98150000000001,81.00733333333334,81.02025,80.97675000000001,5831,2020-04-15 14:00:00
2706,EURRUB_i,81.06,81.112,80.884,81.194,81.039,81.06333333333333,81.0755,81.0625,8741,2020-04-15 15:00:00
2707,EURRUB_i,81.112,81.01,80.846,81.223,81.03450000000001,81.02633333333334,81.02225,81.04775000000001,9776,2020-04-15 16:00:00
2708,EURRUB_i,81.011,81.459,80.999,81.556,81.2775,81.33800000000001,81.36825,81.25625,10513,2020-04-15 17:00:00
2709,EURRUB_i,81.46,81.887,81.456,81.967,81.7115,81.77,81.79925,81.6925,9408,2020-04-15 18:00:00
2710,EURRUB_i,81.887,81.694,81.563,82.033,81.798,81.76333333333334,81.74600000000001,81.79425,7346,2020-04-15 19:00:00
2711,EURRUB_i,81.691,81.672,81.431,81.753,81.592,81.61866666666667,81.632,81.63675,6792,2020-04-15 20:00:00
2712,EURRUB_i,81.495,81.062,81.01,81.495,81.2525,81.18900000000001,81.15725,81.2655,12305,2020-04-16 10:00:00
2713,EURRUB_i,81.062,80.693,80.486,81.098,80.792,80.759,80.74249999999999,80.83475,9545,2020-04-16 11:00:00
2714,EURRUB_i,80.697,80.47,80.424,80.825,80.62450000000001,80.57300000000001,80.54725,80.60400000000001,7719,2020-04-16 12:00:00
2715,EURRUB_i,80.47,80.469,80.367,80.557,80.462,80.46433333333333,80.46549999999999,80.46575,7787,2020-04-16 13:00:00
2716,EURRUB_i,80.47,80.437,80.334,80.515,80.4245,80.42866666666667,80.43075,80.439,6229,2020-04-16 14:00:00
2717,EURRUB_i,80.435,80.282,80.224,80.553,80.3885,80.353,80.33524999999999,80.37349999999999,8201,2020-04-16 15:00:00
2718,EURRUB_i,80.283,80.559,80.102,80.569,80.3355,80.41,80.44725,80.37825,8842,2020-04-16 16:00:00
2719,EURRUB_i,80.558,80.443,80.38,80.643,80.5115,80.48866666666667,80.47725,80.506,9600,2020-04-16 17:00:00
2720,EURRUB_i,80.442,80.318,80.227,80.499,80.363,80.348,80.34049999999999,80.3715,8362,2020-04-16 18:00:00
2721,EURRUB_i,80.318,80.579,80.294,80.689,80.4915,80.52066666666667,80.53525,80.47,7184,2020-04-16 19:00:00
2722,EURRUB_i,80.577,80.491,80.361,80.632,80.4965,80.49466666666666,80.49374999999999,80.51525,8227,2020-04-16 20:00:00
2723,EURRUB_i,79.695,80.022,79.664,80.201,79.9325,79.96233333333333,79.97725,79.8955,12835,2020-04-17 10:00:00
2724,EURRUB_i,80.019,80.11,79.876,80.137,80.0065,80.041,80.05825,80.0355,8880,2020-04-17 11:00:00
2725,EURRUB_i,80.109,80.215,80.06,80.374,80.217,80.21633333333334,80.21600000000001,80.1895,8206,2020-04-17 12:00:00
2726,EURRUB_i,80.217,80.035,79.921,80.385,80.153,80.11366666666667,80.094,80.1395,8390,2020-04-17 13:00:00
2727,EURRUB_i,80.034,80.083,79.766,80.116,79.941,79.98833333333333,80.012,79.99975,8008,2020-04-17 14:00:00
2728,EURRUB_i,80.08,80.27,80.033,80.361,80.197,80.22133333333333,80.23349999999999,80.18599999999999,9034,2020-04-17 15:00:00
2729,EURRUB_i,80.269,80.244,80.207,80.513,80.36,80.32133333333333,80.30199999999999,80.30825,10195,2020-04-17 16:00:00
2730,EURRUB_i,80.244,80.568,80.198,80.735,80.4665,80.50033333333333,80.51724999999999,80.43625,10583,2020-04-17 17:00:00
2731,EURRUB_i,80.565,80.498,80.375,80.655,80.515,80.50933333333334,80.5065,80.52325,6833,2020-04-17 18:00:00
2732,EURRUB_i,80.5,80.28,80.242,80.599,80.4205,80.37366666666667,80.35025,80.40525,4894,2020-04-17 19:00:00
2733,EURRUB_i,80.281,80.331,80.261,80.41,80.3355,80.334,80.33325,80.32075,3273,2020-04-17 20:00:00
2734,EURRUB_i,81.152,80.758,80.692,81.311,81.0015,80.92033333333332,80.87974999999999,80.97824999999999,9883,2020-04-20 10:00:00
2735,EURRUB_i,80.757,81.027,80.715,81.027,80.87100000000001,80.923,80.949,80.8815,6899,2020-04-20 11:00:00
2736,EURRUB_i,81.027,80.773,80.497,81.11,80.8035,80.79333333333334,80.78825,80.85175,6858,2020-04-20 12:00:00
2737,EURRUB_i,80.775,80.648,80.533,80.816,80.6745,80.66566666666667,80.66125,80.693,5910,2020-04-20 13:00:00
2738,EURRUB_i,80.648,80.866,80.448,80.897,80.6725,80.73700000000001,80.76925,80.71475000000001,6959,2020-04-20 14:00:00
2739,EURRUB_i,80.865,80.806,80.635,80.915,80.775,80.78533333333333,80.7905,80.80525,7349,2020-04-20 15:00:00
2740,EURRUB_i,80.805,80.732,80.7,81.049,80.87450000000001,80.82700000000001,80.80325,80.82150000000001,9063,2020-04-20 16:00:00
2741,EURRUB_i,80.731,80.882,80.718,80.915,80.8165,80.83833333333334,80.84925000000001,80.8115,8163,2020-04-20 17:00:00
2742,EURRUB_i,80.883,80.897,80.846,81.061,80.9535,80.93466666666667,80.92525,80.92175,6635,2020-04-20 18:00:00
2743,EURRUB_i,80.897,81.055,80.883,81.081,80.982,81.00633333333333,81.0185,80.979,3906,2020-04-20 19:00:00
2744,EURRUB_i,81.057,81.238,81.024,81.323,81.17349999999999,81.195,81.20575,81.1605,5039,2020-04-20 20:00:00
2745,EURRUB_i,81.78,82.68,81.78,82.737,82.2585,82.399,82.46925,82.24425,12769,2020-04-21 10:00:00
2746,EURRUB_i,82.683,82.934,82.578,83.085,82.8315,82.86566666666667,82.88275,82.82000000000001,12171,2020-04-21 11:00:00
2747,EURRUB_i,82.93,82.985,82.833,83.641,83.237,83.153,83.111,83.09725,17466,2020-04-21 12:00:00
2748,EURRUB_i,82.986,83.022,82.662,83.198,82.93,82.96066666666667,82.976,82.967,16418,2020-04-21 13:00:00
2749,EURRUB_i,83.022,83.341,82.901,83.48,83.1905,83.24066666666666,83.26575,83.18599999999999,7384,2020-04-21 14:00:00
2750,EURRUB_i,83.341,83.379,83.12,83.477,83.2985,83.32533333333333,83.33875,83.32925,10219,2020-04-21 15:00:00
2751,EURRUB_i,83.379,83.382,83.315,83.625,83.47,83.44066666666667,83.426,83.42525,15892,2020-04-21 16:00:00
2752,EURRUB_i,83.39,83.449,83.065,83.71,83.38749999999999,83.408,83.41825,83.4035,13767,2020-04-21 17:00:00
2753,EURRUB_i,83.447,83.629,83.414,84.052,83.733,83.69833333333334,83.68100000000001,83.63550000000001,9248,2020-04-21 18:00:00
2754,EURRUB_i,83.629,83.598,83.591,83.98,83.7855,83.723,83.69175,83.6995,8039,2020-04-21 19:00:00
2755,EURRUB_i,83.597,83.982,83.531,84.044,83.7875,83.85233333333333,83.88475,83.7885,6527,2020-04-21 20:00:00
2756,EURRUB_i,83.543,83.276,83.066,84.112,83.589,83.48466666666667,83.4325,83.49925,14132,2020-04-22 10:00:00
2757,EURRUB_i,83.272,83.063,83.059,83.528,83.2935,83.21666666666665,83.17824999999999,83.23049999999999,10892,2020-04-22 11:00:00
2758,EURRUB_i,83.061,83.086,83.02,83.387,83.20349999999999,83.16433333333333,83.14475,83.1385,9964,2020-04-22 12:00:00
2759,EURRUB_i,83.083,82.88,82.841,83.31,83.0755,83.01033333333334,82.97775,83.02850000000001,8901,2020-04-22 13:00:00
2760,EURRUB_i,82.882,83.054,82.84,83.198,83.019,83.03066666666668,83.0365,82.99350000000001,8029,2020-04-22 14:00:00
2761,EURRUB_i,83.055,82.465,82.449,83.113,82.781,82.67566666666667,82.623,82.7705,9383,2020-04-22 15:00:00
2762,EURRUB_i,82.454,82.378,82.213,82.541,82.377,82.37733333333334,82.3775,82.3965,11247,2020-04-22 16:00:00
2763,EURRUB_i,82.378,82.22,82.127,82.645,82.386,82.33066666666666,82.303,82.3425,10471,2020-04-22 17:00:00
2764,EURRUB_i,82.222,82.15,82.117,82.401,82.259,82.22266666666667,82.2045,82.2225,7866,2020-04-22 18:00:00
2765,EURRUB_i,82.149,82.116,82.018,82.206,82.112,82.11333333333333,82.11399999999999,82.12225,4949,2020-04-22 19:00:00
2766,EURRUB_i,82.114,82.17,82.002,82.188,82.095,82.12,82.13250000000001,82.11850000000001,4449,2020-04-22 20:00:00
2767,EURRUB_i,81.994,80.996,80.789,81.994,81.39150000000001,81.25966666666666,81.19375,81.44325,12699,2020-04-23 10:00:00
2768,EURRUB_i,80.995,81.028,80.846,81.151,80.9985,81.00833333333334,81.01325000000001,81.00500000000001,9494,2020-04-23 11:00:00
2769,EURRUB_i,81.022,80.816,80.724,81.026,80.875,80.85533333333333,80.8455,80.897,6847,2020-04-23 12:00:00
2770,EURRUB_i,80.814,80.702,80.628,80.853,80.7405,80.72766666666666,80.72125,80.74924999999999,6902,2020-04-23 13:00:00
2771,EURRUB_i,80.702,80.536,80.442,80.759,80.6005,80.579,80.56825,80.60974999999999,8100,2020-04-23 14:00:00
2772,EURRUB_i,80.536,80.168,79.961,80.63,80.2955,80.253,80.23175,80.32375,9731,2020-04-23 15:00:00
2773,EURRUB_i,80.168,80.416,80.092,80.482,80.287,80.33,80.3515,80.2895,9874,2020-04-23 16:00:00
2774,EURRUB_i,80.417,80.409,80.248,80.55,80.399,80.40233333333333,80.404,80.406,12983,2020-04-23 17:00:00
2775,EURRUB_i,80.41,80.403,80.271,80.559,80.41499999999999,80.411,80.409,80.41075000000001,8423,2020-04-23 18:00:00
2776,EURRUB_i,80.405,80.612,80.263,80.698,80.4805,80.52433333333333,80.54625,80.4945,7542,2020-04-23 19:00:00
2777,EURRUB_i,80.607,80.401,80.387,80.718,80.55250000000001,80.50200000000001,80.47675000000001,80.52825000000001,8397,2020-04-23 20:00:00
2778,EURRUB_i,80.133,79.989,79.963,80.219,80.091,80.057,80.03999999999999,80.076,9595,2020-04-24 10:00:00
2779,EURRUB_i,79.99,80.297,79.985,80.41,80.19749999999999,80.23066666666666,80.24725,80.17049999999999,8811,2020-04-24 11:00:00
2780,EURRUB_i,80.295,80.298,79.958,80.319,80.1385,80.19166666666666,80.21825,80.2175,7789,2020-04-24 12:00:00
2781,EURRUB_i,80.301,79.89,79.76,80.324,80.042,79.99133333333333,79.966,80.06875,7989,2020-04-24 13:00:00
2782,EURRUB_i,79.89,80.104,79.651,80.208,79.92949999999999,79.98766666666666,80.01674999999999,79.96324999999999,9658,2020-04-24 14:00:00
2783,EURRUB_i,80.106,80.202,79.992,80.49,80.241,80.228,80.22149999999999,80.19749999999999,8938,2020-04-24 15:00:00
2784,EURRUB_i,80.202,80.261,79.945,80.265,80.10499999999999,80.157,80.18299999999999,80.16825,8672,2020-04-24 16:00:00
2785,EURRUB_i,80.26,80.449,80.213,80.517,80.365,80.39299999999999,80.407,80.35974999999999,9881,2020-04-24 17:00:00
2786,EURRUB_i,80.449,80.489,80.319,80.558,80.4385,80.45533333333334,80.46375,80.45375,6581,2020-04-24 18:00:00
2787,EURRUB_i,80.49,80.441,80.431,80.538,80.4845,80.47,80.46275,80.475,4470,2020-04-24 19:00:00
2788,EURRUB_i,80.442,80.494,80.422,80.533,80.47749999999999,80.48299999999999,80.48575,80.47274999999999,3854,2020-04-24 20:00:00
2789,EURRUB_i,80.577,80.652,80.325,80.842,80.5835,80.60633333333334,80.61775,80.599,10074,2020-04-27 10:00:00
2790,EURRUB_i,80.651,80.572,80.471,80.75,80.6105,80.59766666666667,80.59125,80.611,6752,2020-04-27 11:00:00
2791,EURRUB_i,80.573,80.502,80.396,80.628,80.512,80.50866666666667,80.507,80.52475,5341,2020-04-27 12:00:00
2792,EURRUB_i,80.504,80.333,80.248,80.559,80.40350000000001,80.38000000000001,80.36825,80.411,5450,2020-04-27 13:00:00
2793,EURRUB_i,80.334,80.372,80.143,80.406,80.2745,80.307,80.32325,80.31375,5746,2020-04-27 14:00:00
2794,EURRUB_i,80.372,80.46,80.245,80.506,80.3755,80.40366666666667,80.41775,80.39575,6487,2020-04-27 15:00:00
2795,EURRUB_i,80.46,80.627,80.375,80.761,80.568,80.58766666666666,80.5975,80.55574999999999,7537,2020-04-27 16:00:00
2796,EURRUB_i,80.629,80.656,80.438,80.784,80.611,80.626,80.6335,80.62675,7758,2020-04-27 17:00:00
2797,EURRUB_i,80.656,80.643,80.555,80.914,80.7345,80.704,80.68875,80.69200000000001,5578,2020-04-27 18:00:00
2798,EURRUB_i,80.641,80.562,80.444,80.672,80.55799999999999,80.55933333333333,80.56,80.57975,4019,2020-04-27 19:00:00
2799,EURRUB_i,80.562,80.574,80.48,80.662,80.571,80.572,80.5725,80.5695,3519,2020-04-27 20:00:00
2800,EURRUB_i,80.499,80.589,80.438,80.808,80.623,80.61166666666666,80.606,80.5835,9330,2020-04-28 10:00:00
2801,EURRUB_i,80.589,80.623,80.54,80.738,80.63900000000001,80.63366666666667,80.631,80.6225,6838,2020-04-28 11:00:00
2802,EURRUB_i,80.622,80.316,80.293,80.714,80.5035,80.441,80.40975,80.48625,10140,2020-04-28 12:00:00
2803,EURRUB_i,80.315,80.224,80.146,80.372,80.259,80.24733333333334,80.2415,80.26425,8100,2020-04-28 13:00:00
2804,EURRUB_i,80.225,80.493,80.224,80.584,80.404,80.43366666666667,80.4485,80.38149999999999,6025,2020-04-28 14:00:00
2805,EURRUB_i,80.493,80.443,80.336,80.593,80.4645,80.45733333333334,80.45375,80.46625,5985,2020-04-28 15:00:00
2806,EURRUB_i,80.444,80.19,80.125,80.464,80.2945,80.25966666666666,80.24225,80.30575,7272,2020-04-28 16:00:00
2807,EURRUB_i,80.191,80.302,80.131,80.484,80.3075,80.30566666666668,80.30475000000001,80.27700000000002,7721,2020-04-28 17:00:00
2808,EURRUB_i,80.301,80.272,80.177,80.482,80.3295,80.31033333333333,80.30075,80.30799999999999,6502,2020-04-28 18:00:00
2809,EURRUB_i,80.275,80.243,80.228,80.392,80.31,80.28766666666667,80.2765,80.28450000000001,3682,2020-04-28 19:00:00
2810,EURRUB_i,80.243,80.212,80.054,80.282,80.168,80.18266666666666,80.19,80.19775,3691,2020-04-28 20:00:00
2811,EURRUB_i,80.062,79.999,79.704,80.062,79.883,79.92166666666667,79.941,79.95675,8725,2020-04-29 10:00:00
2812,EURRUB_i,80.001,79.905,79.826,80.079,79.95249999999999,79.93666666666665,79.92875,79.95275,6273,2020-04-29 11:00:00
2813,EURRUB_i,79.905,79.853,79.81,79.955,79.8825,79.87266666666666,79.86775,79.88075,4742,2020-04-29 12:00:00
2814,EURRUB_i,79.855,79.835,79.766,79.969,79.8675,79.85666666666667,79.85125,79.85625,3889,2020-04-29 13:00:00
2815,EURRUB_i,79.835,79.751,79.606,79.84,79.723,79.73233333333333,79.737,79.758,4318,2020-04-29 14:00:00
2816,EURRUB_i,79.752,79.638,79.504,79.769,79.63650000000001,79.63700000000001,79.63725000000001,79.66575,6258,2020-04-29 15:00:00
2817,EURRUB_i,79.638,79.553,79.543,79.783,79.66300000000001,79.62633333333333,79.608,79.62925000000001,7006,2020-04-29 16:00:00
2818,EURRUB_i,79.553,79.32,79.281,79.598,79.43950000000001,79.39966666666668,79.37975,79.438,6810,2020-04-29 17:00:00
2819,EURRUB_i,79.322,79.376,79.282,79.503,79.3925,79.387,79.38425000000001,79.37075,5230,2020-04-29 18:00:00
2820,EURRUB_i,79.377,79.325,79.309,79.425,79.36699999999999,79.353,79.34599999999999,79.359,2914,2020-04-29 19:00:00
2821,EURRUB_i,79.326,79.267,79.231,79.41,79.3205,79.30266666666667,79.29374999999999,79.3085,3189,2020-04-29 20:00:00
2822,EURRUB_i,79.303,78.98,78.829,79.303,79.066,79.03733333333334,79.02300000000001,79.10375,8129,2020-04-30 10:00:00
2823,EURRUB_i,78.982,78.995,78.9,79.022,78.96100000000001,78.97233333333334,78.97800000000001,78.97475,5777,2020-04-30 11:00:00
2824,EURRUB_i,78.994,79.264,78.976,79.301,79.1385,79.18033333333334,79.20125,79.13374999999999,6345,2020-04-30 12:00:00
2825,EURRUB_i,79.265,79.532,79.218,79.63,79.424,79.46,79.478,79.41125,6182,2020-04-30 13:00:00
2826,EURRUB_i,79.533,79.45,79.324,79.562,79.443,79.44533333333334,79.4465,79.46725,6196,2020-04-30 14:00:00
2827,EURRUB_i,79.453,80.008,79.453,80.052,79.7525,79.83766666666666,79.88024999999999,79.7415,8474,2020-04-30 15:00:00
2828,EURRUB_i,80.009,80.23,79.807,80.329,80.068,80.122,80.149,80.09375,10771,2020-04-30 16:00:00
2829,EURRUB_i,80.227,80.832,80.045,80.874,80.45949999999999,80.58366666666666,80.64574999999999,80.49449999999999,11996,2020-04-30 17:00:00
2830,EURRUB_i,80.831,81.138,80.654,81.14,80.89699999999999,80.97733333333333,81.0175,80.94075,10428,2020-04-30 18:00:00
2831,EURRUB_i,81.138,81.302,81.126,81.437,81.2815,81.28833333333334,81.29175000000001,81.25075000000001,7616,2020-04-30 19:00:00
2832,EURRUB_i,81.301,81.406,81.169,81.462,81.3155,81.34566666666667,81.36075,81.3345,5369,2020-04-30 20:00:00
2833,EURRUB_i,82.267,82.247,82.054,82.926,82.49000000000001,82.409,82.36850000000001,82.3735,13044,2020-05-04 10:00:00
2834,EURRUB_i,82.247,82.449,82.035,82.499,82.267,82.32766666666667,82.358,82.3075,8035,2020-05-04 11:00:00
2835,EURRUB_i,82.441,82.367,82.324,82.597,82.4605,82.42933333333333,82.41375000000001,82.43225000000001,5924,2020-05-04 12:00:00
