,USDRUR,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
3639,USDRUR,73.259,73.18,73.15,73.263,73.2065,73.19766666666668,73.19325,73.21300000000001,1664,2021-07-05 11:00:00
3640,USDRUR,73.19,73.221,73.13,73.279,73.2045,73.21,73.21275,73.205,1642,2021-07-05 12:00:00
3641,USDRUR,73.223,73.247,73.213,73.316,73.2645,73.25866666666667,73.25575,73.24975,1423,2021-07-05 13:00:00
3642,USDRUR,73.248,73.251,73.219,73.293,73.256,73.25433333333334,73.2535,73.25275,1402,2021-07-05 14:00:00
3643,USDRUR,73.25,73.375,73.248,73.39,73.319,73.33766666666666,73.34700000000001,73.31575000000001,1445,2021-07-05 15:00:00
3644,USDRUR,73.376,73.458,73.355,73.47,73.4125,73.42766666666667,73.43525,73.41475,1603,2021-07-05 16:00:00
3645,USDRUR,73.47,73.434,73.4,73.498,73.44900000000001,73.444,73.4415,73.4505,1537,2021-07-05 17:00:00
3646,USDRUR,73.438,73.376,73.37,73.44,73.405,73.39533333333334,73.3905,73.406,2621,2021-07-05 18:00:00
3647,USDRUR,73.375,73.333,73.319,73.42,73.3695,73.35733333333333,73.35125,73.36175,2694,2021-07-05 19:00:00
3648,USDRUR,73.33,73.34,73.324,73.39,73.357,73.35133333333333,73.3485,73.346,1433,2021-07-05 20:00:00
3649,USDRUR,73.341,73.379,73.333,73.442,73.38749999999999,73.38466666666666,73.38325,73.37375,2514,2021-07-05 21:00:00
3650,USDRUR,73.383,73.381,73.365,73.429,73.39699999999999,73.39166666666667,73.389,73.3895,1907,2021-07-05 22:00:00
3651,USDRUR,73.38,73.398,73.279,73.433,73.356,73.36999999999999,73.377,73.3725,1180,2021-07-05 23:00:00
3652,USDRUR,73.306,73.348,73.306,73.365,73.3355,73.33966666666667,73.34175,73.33125,56,2021-07-06 00:00:00
3653,USDRUR,73.363,73.333,73.331,73.369,73.35,73.34433333333332,73.3415,73.34899999999999,45,2021-07-06 01:00:00
3654,USDRUR,73.348,73.331,73.33,73.369,73.3495,73.34333333333335,73.34025000000001,73.34450000000001,71,2021-07-06 02:00:00
3655,USDRUR,73.348,73.349,73.325,73.367,73.346,73.347,73.3475,73.34725,103,2021-07-06 03:00:00
3656,USDRUR,73.349,73.342,73.332,73.367,73.3495,73.347,73.34575,73.3475,75,2021-07-06 04:00:00
3657,USDRUR,73.342,73.34,73.336,73.348,73.342,73.34133333333334,73.34100000000001,73.3415,32,2021-07-06 05:00:00
3658,USDRUR,73.333,73.243,73.237,73.347,73.292,73.27566666666667,73.2675,73.28999999999999,105,2021-07-06 06:00:00
3659,USDRUR,73.237,73.267,73.227,73.311,73.269,73.26833333333333,73.268,73.26050000000001,2234,2021-07-06 07:00:00
3660,USDRUR,73.271,73.218,73.215,73.273,73.244,73.23533333333334,73.23100000000001,73.24425000000001,2122,2021-07-06 08:00:00
3661,USDRUR,73.204,73.127,73.072,73.207,73.1395,73.13533333333334,73.13325,73.1525,2553,2021-07-06 09:00:00
3662,USDRUR,73.125,73.155,73.06,73.205,73.1325,73.14,73.14375,73.13624999999999,1937,2021-07-06 10:00:00
3663,USDRUR,73.152,73.205,73.137,73.312,73.2245,73.218,73.21475,73.2015,1637,2021-07-06 11:00:00
3664,USDRUR,73.206,73.281,73.185,73.283,73.23400000000001,73.24966666666667,73.25750000000001,73.23875000000001,1468,2021-07-06 12:00:00
3665,USDRUR,73.28,73.353,73.233,73.385,73.309,73.32366666666667,73.331,73.31275,1420,2021-07-06 13:00:00
3666,USDRUR,73.354,73.35,73.298,73.405,73.3515,73.351,73.35075,73.35175,1382,2021-07-06 14:00:00
3667,USDRUR,73.352,73.391,73.268,73.405,73.3365,73.35466666666667,73.36375000000001,73.35400000000001,1483,2021-07-06 15:00:00
3668,USDRUR,73.392,73.585,73.39,73.65,73.52000000000001,73.54166666666667,73.5525,73.50425,1839,2021-07-06 16:00:00
3669,USDRUR,73.591,74.338,73.58,74.708,74.144,74.20866666666667,74.241,74.05425,2429,2021-07-06 17:00:00
3670,USDRUR,74.337,74.312,74.113,74.366,74.23949999999999,74.26366666666667,74.27575,74.282,3903,2021-07-06 18:00:00
3671,USDRUR,74.311,74.34,74.28,74.422,74.351,74.34733333333334,74.3455,74.33825,3481,2021-07-06 19:00:00
3672,USDRUR,74.337,74.188,74.183,74.348,74.2655,74.23966666666666,74.22675,74.264,3179,2021-07-06 20:00:00
3673,USDRUR,74.19,74.196,74.127,74.199,74.163,74.17399999999999,74.17949999999999,74.178,2378,2021-07-06 21:00:00
3674,USDRUR,74.195,74.215,74.182,74.274,74.22800000000001,74.22366666666667,74.2215,74.2165,2842,2021-07-06 22:00:00
3675,USDRUR,74.214,74.495,74.203,74.521,74.362,74.40633333333334,74.4285,74.35825,2349,2021-07-06 23:00:00
3676,USDRUR,74.525,74.403,74.403,74.525,74.464,74.44366666666667,74.43350000000001,74.464,9,2021-07-07 00:00:00
3677,USDRUR,74.31,74.381,74.31,74.418,74.364,74.36966666666667,74.3725,74.35475,10,2021-07-07 01:00:00
3678,USDRUR,74.4,74.402,74.381,74.469,74.425,74.41733333333333,74.4135,74.41300000000001,228,2021-07-07 02:00:00
3679,USDRUR,74.402,74.424,74.387,74.451,74.419,74.42066666666666,74.42150000000001,74.416,255,2021-07-07 03:00:00
3680,USDRUR,74.427,74.311,74.311,74.456,74.3835,74.35933333333334,74.34725,74.37625,72,2021-07-07 04:00:00
3681,USDRUR,74.301,74.299,74.283,74.313,74.298,74.29833333333333,74.2985,74.299,197,2021-07-07 05:00:00
3682,USDRUR,74.3,74.292,74.214,74.324,74.269,74.27666666666667,74.2805,74.2825,278,2021-07-07 06:00:00
3683,USDRUR,74.275,74.139,74.116,74.302,74.209,74.18566666666668,74.174,74.208,2939,2021-07-07 07:00:00
3684,USDRUR,74.168,74.069,74.047,74.214,74.1305,74.11,74.09975,74.1245,2414,2021-07-07 08:00:00
3685,USDRUR,74.071,74.075,74.04,74.19,74.11500000000001,74.10166666666667,74.095,74.094,2246,2021-07-07 09:00:00
3686,USDRUR,74.071,73.927,73.883,74.131,74.007,73.98033333333335,73.96700000000001,74.00300000000001,2024,2021-07-07 10:00:00
3687,USDRUR,73.92,74.32,73.844,74.33,74.08699999999999,74.16466666666666,74.20349999999999,74.1035,1946,2021-07-07 11:00:00
3688,USDRUR,74.318,74.096,74.083,74.33,74.2065,74.16966666666667,74.15125,74.20675,2025,2021-07-07 12:00:00
3689,USDRUR,74.097,74.163,74.063,74.185,74.124,74.137,74.1435,74.127,1719,2021-07-07 13:00:00
3690,USDRUR,74.165,74.098,74.07,74.298,74.184,74.15533333333333,74.141,74.15775000000001,1787,2021-07-07 14:00:00
3691,USDRUR,74.099,74.243,73.989,74.295,74.142,74.17566666666666,74.1925,74.1565,2082,2021-07-07 15:00:00
3692,USDRUR,74.245,74.323,74.205,74.42,74.3125,74.31599999999999,74.31774999999999,74.29825,2089,2021-07-07 16:00:00
3693,USDRUR,74.32,74.635,74.32,74.825,74.57249999999999,74.59333333333332,74.60374999999999,74.52499999999999,2442,2021-07-07 17:00:00
3694,USDRUR,74.632,74.664,74.583,74.723,74.65299999999999,74.65666666666665,74.65849999999999,74.6505,3205,2021-07-07 18:00:00
3695,USDRUR,74.663,74.66,74.642,74.736,74.689,74.67933333333333,74.6745,74.67524999999999,2624,2021-07-07 19:00:00
3696,USDRUR,74.661,74.663,74.619,74.679,74.649,74.65366666666667,74.656,74.6555,2489,2021-07-07 20:00:00
3697,USDRUR,74.665,74.533,74.421,74.7,74.5605,74.55133333333333,74.54675,74.57975,3497,2021-07-07 21:00:00
3698,USDRUR,74.528,74.654,74.493,74.655,74.574,74.60066666666667,74.614,74.5825,2731,2021-07-07 22:00:00
3699,USDRUR,74.653,74.619,74.526,74.733,74.62950000000001,74.626,74.62425,74.63275,2465,2021-07-07 23:00:00
3700,USDRUR,74.643,74.666,74.567,74.667,74.61699999999999,74.63333333333333,74.6415,74.63575,41,2021-07-08 00:00:00
3701,USDRUR,74.656,74.65,74.646,74.667,74.6565,74.65433333333333,74.65325,74.65475,10,2021-07-08 01:00:00
3702,USDRUR,74.646,74.655,74.609,74.655,74.632,74.63966666666667,74.6435,74.64125,301,2021-07-08 02:00:00
3703,USDRUR,74.635,74.505,74.504,74.638,74.571,74.54899999999999,74.538,74.5705,228,2021-07-08 03:00:00
3704,USDRUR,74.504,74.504,74.488,74.544,74.51599999999999,74.512,74.51,74.51,1010,2021-07-08 04:00:00
3705,USDRUR,74.518,74.524,74.473,74.557,74.515,74.518,74.5195,74.518,352,2021-07-08 05:00:00
3706,USDRUR,74.524,74.495,74.477,74.557,74.517,74.50966666666666,74.506,74.51325,124,2021-07-08 06:00:00
3707,USDRUR,74.498,74.691,74.498,74.715,74.60650000000001,74.63466666666667,74.64875,74.60050000000001,2416,2021-07-08 07:00:00
3708,USDRUR,74.688,74.642,74.609,74.695,74.65199999999999,74.64866666666666,74.64699999999999,74.65849999999999,2682,2021-07-08 08:00:00
3709,USDRUR,74.648,74.981,74.643,75.0,74.8215,74.87466666666667,74.90125,74.818,2883,2021-07-08 09:00:00
3710,USDRUR,74.978,75.021,74.973,75.259,75.116,75.08433333333333,75.0685,75.05775,2445,2021-07-08 10:00:00
3711,USDRUR,75.025,75.109,75.018,75.237,75.1275,75.12133333333333,75.11824999999999,75.09725,2183,2021-07-08 11:00:00
3712,USDRUR,75.11,74.967,74.9,75.115,75.0075,74.99399999999999,74.98724999999999,75.023,2075,2021-07-08 12:00:00
3713,USDRUR,74.965,75.017,74.95,75.12,75.035,75.029,75.026,75.013,2069,2021-07-08 13:00:00
3714,USDRUR,75.019,75.061,74.91,75.071,74.9905,75.014,75.02575,75.01525000000001,1792,2021-07-08 14:00:00
3715,USDRUR,75.065,74.884,74.839,75.13,74.9845,74.95100000000001,74.93425,74.9795,2061,2021-07-08 15:00:00
3716,USDRUR,74.885,74.765,74.73,74.954,74.842,74.81633333333333,74.8035,74.8335,2152,2021-07-08 16:00:00
3717,USDRUR,74.764,74.844,74.715,74.961,74.838,74.83999999999999,74.841,74.821,2296,2021-07-08 17:00:00
3718,USDRUR,74.846,74.638,74.527,74.876,74.70150000000001,74.68033333333334,74.66975000000001,74.72175000000001,4173,2021-07-08 18:00:00
3719,USDRUR,74.64,74.665,74.608,74.764,74.686,74.67900000000002,74.67550000000001,74.66925,2683,2021-07-08 19:00:00
3720,USDRUR,74.666,74.705,74.651,74.735,74.693,74.697,74.699,74.68925,2549,2021-07-08 20:00:00
3721,USDRUR,74.706,74.733,74.673,74.849,74.761,74.75166666666667,74.747,74.74025,2978,2021-07-08 21:00:00
3722,USDRUR,74.732,74.732,74.718,74.814,74.76599999999999,74.75466666666667,74.749,74.749,2948,2021-07-08 22:00:00
3723,USDRUR,74.735,74.657,74.629,74.735,74.682,74.67366666666668,74.6695,74.68900000000001,2272,2021-07-08 23:00:00
3724,USDRUR,74.703,74.646,74.54,74.703,74.6215,74.62966666666667,74.63375,74.648,12,2021-07-09 00:00:00
3725,USDRUR,74.67,74.652,74.627,74.67,74.6485,74.64966666666668,74.65025,74.65475,23,2021-07-09 01:00:00
3726,USDRUR,74.648,74.649,74.63,74.666,74.648,74.64833333333333,74.6485,74.64824999999999,53,2021-07-09 02:00:00
3727,USDRUR,74.636,74.699,74.632,74.718,74.67500000000001,74.683,74.68700000000001,74.67125000000001,512,2021-07-09 03:00:00
3728,USDRUR,74.66,74.563,74.561,74.7,74.63050000000001,74.608,74.59675,74.62100000000001,518,2021-07-09 04:00:00
3729,USDRUR,74.56,74.604,74.546,74.633,74.5895,74.59433333333334,74.59675,74.58575,443,2021-07-09 05:00:00
3730,USDRUR,74.605,74.564,74.558,74.625,74.5915,74.58233333333332,74.57775,74.588,155,2021-07-09 06:00:00
3731,USDRUR,74.566,74.67,74.517,74.699,74.608,74.62866666666667,74.63900000000001,74.613,2266,2021-07-09 07:00:00
3732,USDRUR,74.669,74.523,74.45,74.669,74.5595,74.54733333333333,74.54124999999999,74.57775,2967,2021-07-09 08:00:00
3733,USDRUR,74.516,74.565,74.409,74.618,74.5135,74.53066666666666,74.53925,74.527,2660,2021-07-09 09:00:00
3734,USDRUR,74.572,74.285,74.265,74.58,74.4225,74.37666666666667,74.35374999999999,74.4255,2317,2021-07-09 10:00:00
3735,USDRUR,74.274,74.365,74.209,74.38,74.2945,74.318,74.32975,74.307,1990,2021-07-09 11:00:00
3736,USDRUR,74.366,74.238,74.202,74.404,74.303,74.28133333333334,74.2705,74.3025,1856,2021-07-09 12:00:00
3737,USDRUR,74.24,74.202,74.105,74.245,74.17500000000001,74.18400000000001,74.1885,74.19800000000001,1784,2021-07-09 13:00:00
3738,USDRUR,74.21,74.173,74.091,74.216,74.1535,74.16,74.16325,74.1725,1681,2021-07-09 14:00:00
3739,USDRUR,74.169,74.11,74.075,74.21,74.1425,74.13166666666666,74.12625,74.14099999999999,1795,2021-07-09 15:00:00
3740,USDRUR,74.112,74.267,74.109,74.35,74.2295,74.242,74.24825,74.20949999999999,1973,2021-07-09 16:00:00
3741,USDRUR,74.265,74.192,74.08,74.323,74.2015,74.19833333333332,74.19675,74.21499999999999,1812,2021-07-09 17:00:00
3742,USDRUR,74.191,74.217,74.123,74.23,74.1765,74.19,74.19675,74.19024999999999,3347,2021-07-09 18:00:00
3743,USDRUR,74.218,74.306,74.212,74.347,74.2795,74.28833333333334,74.29275,74.27075,3139,2021-07-09 19:00:00
3744,USDRUR,74.309,74.281,74.256,74.372,74.314,74.303,74.2975,74.30449999999999,2999,2021-07-09 20:00:00
3745,USDRUR,74.28,74.22,74.193,74.318,74.2555,74.24366666666667,74.23775,74.25274999999999,2581,2021-07-09 21:00:00
3746,USDRUR,74.226,74.191,74.175,74.292,74.23349999999999,74.21933333333332,74.21225,74.221,2772,2021-07-09 22:00:00
3747,USDRUR,74.19,74.308,74.186,74.314,74.25,74.26933333333334,74.279,74.2495,1296,2021-07-09 23:00:00
3748,USDRUR,74.316,74.162,74.149,74.316,74.2325,74.209,74.19725,74.23575,15,2021-07-12 00:00:00
3749,USDRUR,74.163,74.288,74.163,74.311,74.237,74.254,74.2625,74.23125,10,2021-07-12 01:00:00
3750,USDRUR,74.288,74.189,74.152,74.322,74.237,74.22099999999999,74.213,74.23774999999999,164,2021-07-12 02:00:00
3751,USDRUR,74.172,74.202,74.154,74.223,74.1885,74.193,74.19525,74.18775,223,2021-07-12 03:00:00
3752,USDRUR,74.202,74.233,74.155,74.236,74.19550000000001,74.20800000000001,74.21425,74.2065,84,2021-07-12 04:00:00
3753,USDRUR,74.212,74.186,74.141,74.249,74.195,74.192,74.1905,74.197,187,2021-07-12 05:00:00
3754,USDRUR,74.191,74.26,74.178,74.277,74.22749999999999,74.23833333333333,74.24374999999999,74.22649999999999,214,2021-07-12 06:00:00
3755,USDRUR,74.264,74.364,74.251,74.505,74.378,74.37333333333333,74.37100000000001,74.346,2368,2021-07-12 07:00:00
3756,USDRUR,74.37,74.377,74.345,74.43,74.3875,74.384,74.38225,74.3805,2171,2021-07-12 08:00:00
3757,USDRUR,74.367,74.369,74.26,74.4,74.33000000000001,74.343,74.3495,74.349,2344,2021-07-12 09:00:00
3758,USDRUR,74.375,74.602,74.335,74.705,74.52,74.54733333333333,74.561,74.50425,1779,2021-07-12 10:00:00
3759,USDRUR,74.61,74.496,74.46,74.65,74.555,74.53533333333333,74.5255,74.554,1552,2021-07-12 11:00:00
3760,USDRUR,74.495,74.569,74.444,74.635,74.5395,74.54933333333334,74.55425000000001,74.53575000000001,1554,2021-07-12 12:00:00
3761,USDRUR,74.568,74.643,74.5,74.67,74.58500000000001,74.60433333333334,74.614,74.59525000000001,1566,2021-07-12 13:00:00
3762,USDRUR,74.635,74.605,74.528,74.675,74.6015,74.60266666666666,74.60325,74.61075,1366,2021-07-12 14:00:00
3763,USDRUR,74.601,74.433,74.42,74.62,74.52000000000001,74.491,74.4765,74.5185,1447,2021-07-12 15:00:00
3764,USDRUR,74.428,74.438,74.384,74.495,74.43950000000001,74.43900000000001,74.43875,74.43625,1431,2021-07-12 16:00:00
3765,USDRUR,74.44,74.315,74.22,74.483,74.3515,74.33933333333333,74.33324999999999,74.36449999999999,1552,2021-07-12 17:00:00
3766,USDRUR,74.305,74.313,74.265,74.345,74.305,74.30766666666666,74.309,74.307,2782,2021-07-12 18:00:00
3767,USDRUR,74.315,74.336,74.302,74.356,74.32900000000001,74.33133333333335,74.33250000000001,74.32725,2438,2021-07-12 19:00:00
3768,USDRUR,74.334,74.325,74.322,74.356,74.339,74.33433333333333,74.332,74.33425,2012,2021-07-12 20:00:00
3769,USDRUR,74.326,74.334,74.297,74.354,74.3255,74.32833333333333,74.32975,74.32775000000001,2261,2021-07-12 21:00:00
3770,USDRUR,74.332,74.323,74.32,74.372,74.346,74.33833333333332,74.33449999999999,74.33675,2034,2021-07-12 22:00:00
3771,USDRUR,74.326,74.357,74.294,74.402,74.348,74.351,74.35249999999999,74.34475,1394,2021-07-12 23:00:00
3772,USDRUR,74.264,74.337,74.249,74.337,74.293,74.30766666666666,74.315,74.29675,16,2021-07-13 00:00:00
3773,USDRUR,74.336,74.3,74.292,74.353,74.32249999999999,74.315,74.31125,74.32025,49,2021-07-13 01:00:00
3774,USDRUR,74.306,74.302,74.291,74.338,74.3145,74.31033333333333,74.30825,74.30924999999999,126,2021-07-13 02:00:00
3775,USDRUR,74.328,74.299,74.293,74.361,74.327,74.31766666666667,74.313,74.32025,159,2021-07-13 03:00:00
3776,USDRUR,74.292,74.266,74.264,74.309,74.28649999999999,74.27966666666667,74.27625,74.28275,75,2021-07-13 04:00:00
3777,USDRUR,74.265,74.265,74.257,74.292,74.2745,74.27133333333335,74.26975,74.26975,149,2021-07-13 05:00:00
3778,USDRUR,74.264,74.263,74.26,74.295,74.2775,74.27266666666667,74.27025,74.2705,70,2021-07-13 06:00:00
3779,USDRUR,74.282,74.202,74.153,74.309,74.231,74.22133333333333,74.2165,74.23649999999999,2090,2021-07-13 07:00:00
3780,USDRUR,74.203,74.224,74.185,74.229,74.207,74.21266666666666,74.21549999999999,74.21025,1769,2021-07-13 08:00:00
3781,USDRUR,74.218,74.095,74.04,74.26,74.15,74.13166666666667,74.1225,74.15325,2176,2021-07-13 09:00:00
3782,USDRUR,74.089,73.939,73.866,74.141,74.0035,73.982,73.97125,74.00874999999999,1866,2021-07-13 10:00:00
3783,USDRUR,73.94,73.838,73.79,73.99,73.89,73.87266666666666,73.864,73.8895,1699,2021-07-13 11:00:00
3784,USDRUR,73.834,73.985,73.834,74.055,73.9445,73.95800000000001,73.96475000000001,73.927,1470,2021-07-13 12:00:00
3785,USDRUR,73.987,73.944,73.915,73.99,73.9525,73.94966666666666,73.94825,73.959,1301,2021-07-13 13:00:00
3786,USDRUR,73.95,74.086,73.946,74.09,74.018,74.04066666666667,74.052,74.018,1406,2021-07-13 14:00:00
3787,USDRUR,74.091,74.272,74.004,74.285,74.1445,74.187,74.20824999999999,74.163,1666,2021-07-13 15:00:00
3788,USDRUR,74.287,74.08,74.002,74.31,74.156,74.13066666666667,74.118,74.16975,1794,2021-07-13 16:00:00
3789,USDRUR,74.09,74.0,73.98,74.13,74.055,74.03666666666668,74.0275,74.05000000000001,1691,2021-07-13 17:00:00
3790,USDRUR,74.002,73.977,73.955,74.09,74.02250000000001,74.00733333333334,73.99975,74.006,3169,2021-07-13 18:00:00
3791,USDRUR,73.978,73.983,73.93,74.013,73.9715,73.97533333333334,73.97725,73.976,2865,2021-07-13 19:00:00
3792,USDRUR,73.981,74.236,73.981,74.261,74.121,74.15933333333334,74.1785,74.11475,3066,2021-07-13 20:00:00
3793,USDRUR,74.248,74.257,74.2,74.297,74.2485,74.25133333333333,74.25275,74.2505,2943,2021-07-13 21:00:00
3794,USDRUR,74.255,74.206,74.179,74.265,74.22200000000001,74.21666666666668,74.21400000000001,74.22625000000001,2946,2021-07-13 22:00:00
3795,USDRUR,74.207,74.242,74.184,74.267,74.2255,74.231,74.23375,74.225,2156,2021-07-13 23:00:00
3796,USDRUR,74.236,74.245,74.236,74.308,74.272,74.263,74.2585,74.25625000000001,35,2021-07-14 00:00:00
3797,USDRUR,74.153,74.26,74.153,74.429,74.291,74.28066666666666,74.2755,74.24875,57,2021-07-14 01:00:00
3798,USDRUR,74.275,74.268,74.253,74.312,74.2825,74.27766666666666,74.27525,74.277,381,2021-07-14 02:00:00
3799,USDRUR,74.269,74.274,74.255,74.33,74.29249999999999,74.28633333333333,74.28325,74.282,1963,2021-07-14 03:00:00
3800,USDRUR,74.281,74.244,74.235,74.332,74.2835,74.27033333333334,74.26375,74.273,1823,2021-07-14 04:00:00
3801,USDRUR,74.235,74.278,74.234,74.408,74.321,74.30666666666667,74.29950000000001,74.28875000000001,2542,2021-07-14 05:00:00
3802,USDRUR,74.277,74.27,74.251,74.408,74.3295,74.30966666666666,74.29974999999999,74.30149999999999,2512,2021-07-14 06:00:00
3803,USDRUR,74.275,74.243,74.202,74.427,74.31450000000001,74.29066666666667,74.27875,74.28675000000001,1692,2021-07-14 07:00:00
3804,USDRUR,74.24,74.163,74.102,74.248,74.17500000000001,74.171,74.16900000000001,74.18825000000001,1802,2021-07-14 08:00:00
3805,USDRUR,74.171,74.09,74.03,74.19,74.11,74.10333333333334,74.1,74.12025,1953,2021-07-14 09:00:00
3806,USDRUR,74.104,74.023,73.92,74.15,74.035,74.03099999999999,74.029,74.04925,1546,2021-07-14 10:00:00
3807,USDRUR,74.02,74.052,73.966,74.065,74.0155,74.02766666666668,74.03375000000001,74.02575,1451,2021-07-14 11:00:00
3808,USDRUR,74.05,74.035,73.99,74.075,74.0325,74.03333333333333,74.03375,74.0375,1306,2021-07-14 12:00:00
3809,USDRUR,74.03,74.044,74.01,74.075,74.0425,74.043,74.04325,74.03975,1246,2021-07-14 13:00:00
3810,USDRUR,74.046,73.979,73.953,74.09,74.0215,74.00733333333334,74.00025,74.017,1438,2021-07-14 14:00:00
3811,USDRUR,73.977,73.901,73.84,74.011,73.9255,73.91733333333333,73.91325,73.93225000000001,1509,2021-07-14 15:00:00
3812,USDRUR,73.899,73.99,73.87,74.107,73.9885,73.98899999999999,73.98925,73.9665,1525,2021-07-14 16:00:00
3813,USDRUR,73.987,74.012,73.947,74.076,74.0115,74.01166666666667,74.01175,74.0055,1592,2021-07-14 17:00:00
3814,USDRUR,74.016,74.13,73.995,74.185,74.09,74.10333333333334,74.11,74.0815,3504,2021-07-14 18:00:00
3815,USDRUR,74.128,74.073,74.035,74.159,74.09700000000001,74.089,74.085,74.09875,2927,2021-07-14 19:00:00
3816,USDRUR,74.069,74.065,74.04,74.128,74.084,74.07766666666667,74.0745,74.0755,2623,2021-07-14 20:00:00
3817,USDRUR,74.066,73.974,73.918,74.077,73.9975,73.98966666666666,73.98575,74.00874999999999,2941,2021-07-14 21:00:00
3818,USDRUR,73.985,74.016,73.966,74.026,73.996,74.00266666666666,74.006,73.99825,2695,2021-07-14 22:00:00
3819,USDRUR,74.022,74.027,73.945,74.027,73.98599999999999,73.99966666666666,74.00649999999999,74.00524999999999,1752,2021-07-14 23:00:00
3820,USDRUR,73.992,74.008,73.987,74.017,74.002,74.004,74.005,74.001,16,2021-07-15 00:00:00
3821,USDRUR,73.995,74.056,73.944,74.181,74.0625,74.06033333333333,74.05924999999999,74.044,18,2021-07-15 01:00:00
3822,USDRUR,74.056,74.062,74.048,74.088,74.068,74.06599999999999,74.065,74.06349999999999,129,2021-07-15 02:00:00
3823,USDRUR,74.062,74.127,74.052,74.143,74.0975,74.10733333333333,74.11225,74.096,268,2021-07-15 03:00:00
3824,USDRUR,74.133,74.122,74.067,74.227,74.14699999999999,74.13866666666667,74.1345,74.13725,634,2021-07-15 04:00:00
3825,USDRUR,74.152,74.18,74.106,74.189,74.1475,74.15833333333333,74.16375,74.15675,555,2021-07-15 05:00:00
3826,USDRUR,74.183,74.147,74.141,74.195,74.168,74.161,74.1575,74.1665,357,2021-07-15 06:00:00
3827,USDRUR,74.148,74.107,74.04,74.155,74.0975,74.10066666666667,74.10225,74.1125,2097,2021-07-15 07:00:00
3828,USDRUR,74.105,74.085,74.062,74.107,74.08449999999999,74.08466666666665,74.08474999999999,74.08975,1628,2021-07-15 08:00:00
3829,USDRUR,74.091,74.121,74.014,74.167,74.09049999999999,74.10066666666665,74.10574999999999,74.09825,1772,2021-07-15 09:00:00
3830,USDRUR,74.122,74.132,74.079,74.185,74.132,74.132,74.132,74.12950000000001,1598,2021-07-15 10:00:00
3831,USDRUR,74.136,74.0,73.97,74.15,74.06,74.04,74.03,74.064,1420,2021-07-15 11:00:00
3832,USDRUR,74.005,73.99,73.965,74.059,74.012,74.00466666666667,74.001,74.00475,1306,2021-07-15 12:00:00
3833,USDRUR,73.988,74.075,73.977,74.087,74.03200000000001,74.04633333333334,74.0535,74.03175,1317,2021-07-15 13:00:00
3834,USDRUR,74.074,73.992,73.975,74.088,74.0315,74.01833333333333,74.01175,74.03225,1529,2021-07-15 14:00:00
3835,USDRUR,73.995,74.045,73.987,74.097,74.042,74.043,74.04350000000001,74.031,1426,2021-07-15 15:00:00
3836,USDRUR,74.053,74.043,73.985,74.082,74.0335,74.03666666666668,74.03825,74.04075,1457,2021-07-15 16:00:00
3837,USDRUR,74.046,74.086,73.993,74.13,74.0615,74.06966666666666,74.07375,74.06375,1541,2021-07-15 17:00:00
3838,USDRUR,74.087,74.208,74.05,74.21,74.13,74.15599999999999,74.169,74.13875,3134,2021-07-15 18:00:00
3839,USDRUR,74.207,74.277,74.192,74.302,74.247,74.257,74.262,74.2445,2925,2021-07-15 19:00:00
3840,USDRUR,74.278,74.328,74.261,74.35,74.3055,74.313,74.31675,74.30425,3092,2021-07-15 20:00:00
3841,USDRUR,74.327,74.295,74.283,74.335,74.309,74.30433333333333,74.302,74.31,2759,2021-07-15 21:00:00
3842,USDRUR,74.298,74.272,74.263,74.299,74.281,74.278,74.2765,74.283,2423,2021-07-15 22:00:00
3843,USDRUR,74.27,74.3,74.245,74.3,74.27250000000001,74.28166666666668,74.28625000000001,74.27875,1764,2021-07-15 23:00:00
3844,USDRUR,74.31,74.287,74.266,74.331,74.2985,74.29466666666667,74.29275000000001,74.2985,33,2021-07-16 00:00:00
3845,USDRUR,74.274,74.302,74.273,74.334,74.3035,74.303,74.30275,74.29575,78,2021-07-16 01:00:00
3846,USDRUR,74.3,74.303,74.295,74.333,74.314,74.31033333333333,74.3085,74.30775,92,2021-07-16 02:00:00
3847,USDRUR,74.3,74.325,74.289,74.352,74.32050000000001,74.322,74.32275,74.3165,132,2021-07-16 03:00:00
3848,USDRUR,74.34,74.325,74.308,74.348,74.328,74.327,74.3265,74.33025,82,2021-07-16 04:00:00
3849,USDRUR,74.323,74.313,74.308,74.354,74.331,74.325,74.322,74.3245,132,2021-07-16 05:00:00
3850,USDRUR,74.352,74.317,74.312,74.352,74.332,74.327,74.3245,74.33324999999999,65,2021-07-16 06:00:00
3851,USDRUR,74.317,74.233,74.221,74.317,74.269,74.257,74.251,74.272,1836,2021-07-16 07:00:00
3852,USDRUR,74.229,74.231,74.203,74.26,74.23150000000001,74.23133333333334,74.23125,74.23075,1816,2021-07-16 08:00:00
3853,USDRUR,74.229,74.142,74.13,74.27,74.19999999999999,74.18066666666665,74.17099999999999,74.19274999999999,1624,2021-07-16 09:00:00
3854,USDRUR,74.14,74.079,74.015,74.16,74.0875,74.08466666666668,74.08325,74.0985,1606,2021-07-16 10:00:00
3855,USDRUR,74.08,74.013,73.98,74.12,74.05000000000001,74.03766666666668,74.03150000000001,74.04825000000001,1348,2021-07-16 11:00:00
3856,USDRUR,74.015,73.976,73.925,74.042,73.98349999999999,73.981,73.97975,73.98949999999999,1378,2021-07-16 12:00:00
