,GER40_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1587,GER40_m_i,10680.0,10637.0,10615.2,10683.0,10649.1,10645.066666666668,10643.05,10653.8,6451,2020-04-20 14:00:00
1588,GER40_m_i,10637.5,10626.0,10621.4,10652.0,10636.7,10633.133333333333,10631.35,10634.225,5168,2020-04-20 15:00:00
1589,GER40_m_i,10626.0,10539.0,10533.0,10631.0,10582.0,10567.666666666666,10560.5,10582.25,6583,2020-04-20 16:00:00
1590,GER40_m_i,10540.0,10450.5,10432.8,10551.0,10491.9,10478.1,10471.2,10493.575,9118,2020-04-20 17:00:00
1591,GER40_m_i,10451.0,10491.5,10450.0,10498.5,10474.25,10480.0,10482.875,10472.75,7272,2020-04-20 18:00:00
1592,GER40_m_i,10492.0,10578.3,10475.5,10584.8,10530.15,10546.199999999999,10554.224999999999,10532.65,7868,2020-04-20 19:00:00
1593,GER40_m_i,10578.8,10624.0,10570.5,10645.0,10607.75,10613.166666666666,10615.875,10604.575,8406,2020-04-20 20:00:00
1594,GER40_m_i,10624.0,10683.7,10610.0,10694.2,10652.1,10662.633333333333,10667.900000000001,10652.975,7300,2020-04-20 21:00:00
1595,GER40_m_i,10684.2,10664.7,10661.7,10685.7,10673.7,10670.7,10669.2,10674.075,3698,2020-04-20 22:00:00
1596,GER40_m_i,10664.2,10643.8,10628.3,10665.2,10646.75,10645.766666666666,10645.275,10650.375,3960,2020-04-20 23:00:00
1597,GER40_m_i,10643.3,10531.8,10530.8,10649.3,10590.05,10570.633333333333,10560.925,10588.8,6299,2020-04-21 00:00:00
1598,GER40_m_i,10532.3,10558.5,10530.8,10567.8,10549.3,10552.366666666667,10553.9,10547.349999999999,4387,2020-04-21 01:00:00
1599,GER40_m_i,10499.3,10497.8,10472.8,10504.3,10488.55,10491.633333333333,10493.175,10493.55,3357,2020-04-21 12:00:00
1600,GER40_m_i,10498.8,10417.0,10404.5,10517.0,10460.75,10446.166666666666,10438.875,10459.325,10077,2020-04-21 13:00:00
1601,GER40_m_i,10418.0,10458.8,10414.8,10485.0,10449.9,10452.866666666667,10454.349999999999,10444.15,7466,2020-04-21 14:00:00
1602,GER40_m_i,10460.8,10408.5,10388.0,10504.3,10446.15,10433.6,10427.325,10440.4,8558,2020-04-21 15:00:00
1603,GER40_m_i,10409.5,10396.0,10352.5,10426.8,10389.65,10391.766666666666,10392.825,10396.2,8337,2020-04-21 16:00:00
1604,GER40_m_i,10398.0,10338.5,10334.4,10408.5,10371.45,10360.466666666667,10354.975,10369.85,6060,2020-04-21 17:00:00
1605,GER40_m_i,10337.5,10305.0,10295.7,10341.0,10318.35,10313.9,10311.675,10319.8,7225,2020-04-21 18:00:00
1606,GER40_m_i,10305.0,10388.5,10301.0,10424.8,10362.9,10371.433333333332,10375.7,10354.825,8856,2020-04-21 19:00:00
1607,GER40_m_i,10388.5,10306.5,10305.0,10395.5,10350.25,10335.666666666666,10328.375,10348.875,10518,2020-04-21 20:00:00
1608,GER40_m_i,10306.0,10264.0,10223.0,10306.5,10264.75,10264.5,10264.375,10274.875,9428,2020-04-21 21:00:00
1609,GER40_m_i,10263.5,10275.4,10242.8,10280.0,10261.4,10266.066666666666,10268.4,10265.425,6311,2020-04-21 22:00:00
1610,GER40_m_i,10274.9,10267.4,10260.9,10296.9,10278.9,10275.066666666666,10273.15,10275.025,6045,2020-04-21 23:00:00
1611,GER40_m_i,10267.9,10259.9,10252.4,10320.4,10286.4,10277.566666666666,10273.15,10275.15,7268,2020-04-22 00:00:00
1612,GER40_m_i,10259.9,10292.4,10243.1,10300.4,10271.75,10278.633333333333,10282.075,10273.95,3981,2020-04-22 01:00:00
1613,GER40_m_i,10338.6,10346.0,10333.5,10385.6,10359.55,10355.033333333333,10352.775,10350.925,3809,2020-04-22 12:00:00
1614,GER40_m_i,10344.5,10348.2,10319.9,10384.7,10352.3,10350.933333333332,10350.25,10349.325,10345,2020-04-22 13:00:00
1615,GER40_m_i,10349.2,10403.7,10337.0,10405.9,10371.45,10382.2,10387.575,10373.95,6699,2020-04-22 14:00:00
1616,GER40_m_i,10404.2,10373.7,10358.2,10409.2,10383.7,10380.366666666667,10378.7,10386.325,5478,2020-04-22 15:00:00
1617,GER40_m_i,10374.2,10337.2,10312.2,10378.2,10345.2,10342.533333333335,10341.2,10350.45,5905,2020-04-22 16:00:00
1618,GER40_m_i,10337.7,10345.2,10328.7,10349.6,10339.150000000001,10341.166666666668,10342.175000000001,10340.300000000001,4331,2020-04-22 17:00:00
1619,GER40_m_i,10345.2,10388.7,10313.2,10391.0,10352.1,10364.300000000001,10370.400000000001,10359.525000000001,5144,2020-04-22 18:00:00
1620,GER40_m_i,10387.2,10349.7,10335.5,10393.2,10364.35,10359.466666666667,10357.025000000001,10366.400000000001,7031,2020-04-22 19:00:00
1621,GER40_m_i,10349.2,10373.7,10334.7,10400.2,10367.45,10369.533333333335,10370.575,10364.45,7807,2020-04-22 20:00:00
1622,GER40_m_i,10373.2,10408.0,10368.2,10426.5,10397.35,10400.9,10402.675,10393.975,6241,2020-04-22 21:00:00
1623,GER40_m_i,10408.0,10396.0,10389.0,10416.0,10402.5,10400.333333333334,10399.25,10402.25,3714,2020-04-22 22:00:00
1624,GER40_m_i,10396.5,10404.0,10386.0,10410.5,10398.25,10400.166666666666,10401.125,10399.25,3080,2020-04-22 23:00:00
1625,GER40_m_i,10404.0,10426.0,10400.5,10433.5,10417.0,10420.0,10421.5,10416.0,3314,2020-04-23 00:00:00
1626,GER40_m_i,10426.5,10431.7,10421.5,10437.3,10429.4,10430.166666666666,10430.55,10429.25,1944,2020-04-23 01:00:00
1627,GER40_m_i,10470.4,10444.9,10444.4,10489.9,10467.15,10459.733333333332,10456.025,10462.4,2899,2020-04-23 12:00:00
1628,GER40_m_i,10442.7,10337.6,10332.1,10442.9,10387.5,10370.866666666667,10362.55,10388.825,10225,2020-04-23 13:00:00
1629,GER40_m_i,10337.1,10359.6,10314.1,10384.1,10349.1,10352.6,10354.35,10348.725,7013,2020-04-23 14:00:00
1630,GER40_m_i,10359.1,10406.6,10353.1,10413.1,10383.1,10390.933333333334,10394.85,10382.975,5134,2020-04-23 15:00:00
1631,GER40_m_i,10406.1,10377.1,10372.4,10417.4,10394.9,10388.966666666667,10386.0,10393.25,4199,2020-04-23 16:00:00
1632,GER40_m_i,10377.6,10394.6,10377.6,10404.6,10391.1,10392.266666666668,10392.85,10388.6,4025,2020-04-23 17:00:00
1633,GER40_m_i,10394.1,10426.1,10371.4,10428.6,10400.0,10408.699999999999,10413.05,10405.05,4514,2020-04-23 18:00:00
1634,GER40_m_i,10426.1,10442.1,10415.6,10467.6,10441.6,10441.766666666668,10441.85,10437.85,6163,2020-04-23 19:00:00
1635,GER40_m_i,10442.1,10569.6,10432.3,10604.1,10518.2,10535.333333333334,10543.9,10512.025,8973,2020-04-23 20:00:00
1636,GER40_m_i,10570.1,10478.7,10469.1,10573.1,10521.1,10506.966666666667,10499.900000000001,10522.75,7929,2020-04-23 21:00:00
1637,GER40_m_i,10479.1,10421.1,10365.6,10515.8,10440.7,10434.166666666666,10430.9,10445.4,11262,2020-04-23 22:00:00
1638,GER40_m_i,10421.1,10374.6,10352.6,10460.6,10406.6,10395.933333333334,10390.6,10402.225,8320,2020-04-23 23:00:00
1639,GER40_m_i,10374.1,10422.1,10355.1,10428.6,10391.85,10401.933333333334,10406.975,10394.975,6675,2020-04-24 00:00:00
1640,GER40_m_i,10421.6,10390.6,10370.6,10424.6,10397.6,10395.266666666668,10394.1,10401.85,2932,2020-04-24 01:00:00
1641,GER40_m_i,10304.0,10344.8,10292.8,10348.8,10320.8,10328.8,10332.8,10322.599999999999,3007,2020-04-24 12:00:00
1642,GER40_m_i,10343.8,10340.0,10287.4,10355.2,10321.3,10327.533333333333,10330.65,10331.599999999999,11276,2020-04-24 13:00:00
1643,GER40_m_i,10340.5,10333.8,10298.0,10348.3,10323.15,10326.699999999999,10328.474999999999,10330.15,5760,2020-04-24 14:00:00
1644,GER40_m_i,10334.2,10419.0,10333.0,10440.0,10386.5,10397.333333333334,10402.75,10381.55,7076,2020-04-24 15:00:00
1645,GER40_m_i,10419.0,10475.3,10402.5,10475.3,10438.9,10451.033333333333,10457.099999999999,10443.025,5169,2020-04-24 16:00:00
1646,GER40_m_i,10475.8,10425.2,10417.0,10481.3,10449.15,10441.166666666666,10437.175,10449.825,5483,2020-04-24 17:00:00
1647,GER40_m_i,10425.7,10460.2,10415.3,10472.8,10444.05,10449.433333333332,10452.125,10443.5,4625,2020-04-24 18:00:00
1648,GER40_m_i,10459.8,10384.8,10378.3,10475.0,10426.65,10412.699999999999,10405.724999999999,10424.474999999999,6744,2020-04-24 19:00:00
1649,GER40_m_i,10385.0,10377.5,10367.5,10411.0,10389.25,10385.333333333334,10383.375,10385.25,7887,2020-04-24 20:00:00
1650,GER40_m_i,10377.0,10355.0,10321.0,10378.0,10349.5,10351.333333333334,10352.25,10357.75,6932,2020-04-24 21:00:00
1651,GER40_m_i,10355.0,10375.5,10345.0,10381.5,10363.25,10367.333333333334,10369.375,10364.25,3771,2020-04-24 22:00:00
1652,GER40_m_i,10375.5,10414.2,10362.3,10415.1,10388.7,10397.2,10401.45,10391.775000000001,2897,2020-04-24 23:00:00
1653,GER40_m_i,10550.6,10556.4,10542.9,10564.9,10553.9,10554.733333333332,10555.15,10553.699999999999,3198,2020-04-27 12:00:00
1654,GER40_m_i,10556.5,10592.1,10543.4,10606.3,10574.849999999999,10580.599999999999,10583.474999999999,10574.574999999999,8910,2020-04-27 13:00:00
1655,GER40_m_i,10592.1,10557.9,10513.4,10594.3,10553.849999999999,10555.199999999999,10555.875,10564.425,6429,2020-04-27 14:00:00
1656,GER40_m_i,10557.7,10592.2,10536.0,10594.7,10565.35,10574.300000000001,10578.775000000001,10570.150000000001,4438,2020-04-27 15:00:00
1657,GER40_m_i,10590.7,10573.1,10566.9,10593.2,10580.05,10577.733333333332,10576.574999999999,10580.974999999999,3664,2020-04-27 16:00:00
1658,GER40_m_i,10573.1,10605.7,10565.1,10619.6,10592.35,10596.800000000001,10599.025000000001,10590.875,3271,2020-04-27 17:00:00
1659,GER40_m_i,10606.6,10581.6,10572.6,10623.2,10597.900000000001,10592.466666666667,10589.75,10596.0,4612,2020-04-27 18:00:00
1660,GER40_m_i,10581.4,10558.1,10534.2,10600.3,10567.25,10564.199999999999,10562.675,10568.5,6435,2020-04-27 19:00:00
1661,GER40_m_i,10559.3,10589.9,10539.3,10601.1,10570.2,10576.766666666668,10580.050000000001,10572.400000000001,6245,2020-04-27 20:00:00
1662,GER40_m_i,10591.8,10647.6,10582.3,10659.1,10620.7,10629.666666666666,10634.15,10620.2,5134,2020-04-27 21:00:00
1663,GER40_m_i,10647.6,10640.1,10631.4,10649.1,10640.25,10640.199999999999,10640.175,10642.05,2853,2020-04-27 22:00:00
1664,GER40_m_i,10639.9,10635.9,10624.9,10640.6,10632.75,10633.800000000001,10634.325,10635.325,3175,2020-04-27 23:00:00
1665,GER40_m_i,10635.9,10687.6,10635.9,10694.1,10665.0,10672.533333333333,10676.3,10663.375,2991,2020-04-28 00:00:00
1666,GER40_m_i,10687.6,10684.6,10682.6,10697.8,10690.2,10688.333333333334,10687.4,10688.15,1640,2020-04-28 01:00:00
1667,GER40_m_i,10673.6,10648.5,10643.5,10674.6,10659.05,10655.533333333333,10653.775,10660.05,1850,2020-04-28 12:00:00
1668,GER40_m_i,10650.5,10729.9,10644.0,10743.2,10693.6,10705.699999999999,10711.75,10691.9,7495,2020-04-28 13:00:00
1669,GER40_m_i,10729.5,10718.2,10697.5,10732.7,10715.1,10716.133333333333,10716.650000000001,10719.475,5716,2020-04-28 14:00:00
1670,GER40_m_i,10718.2,10871.4,10713.7,10873.7,10793.7,10819.6,10832.550000000001,10794.25,7634,2020-04-28 15:00:00
1671,GER40_m_i,10871.2,10810.9,10806.9,10872.3,10839.599999999999,10830.033333333333,10825.25,10840.325,5479,2020-04-28 16:00:00
1672,GER40_m_i,10811.0,10831.6,10800.9,10844.6,10822.75,10825.699999999999,10827.175,10822.025,4389,2020-04-28 17:00:00
1673,GER40_m_i,10830.9,10870.1,10828.2,10872.4,10850.3,10856.9,10860.199999999999,10850.4,4243,2020-04-28 18:00:00
1674,GER40_m_i,10870.2,10812.6,10812.6,10894.9,10853.75,10840.033333333333,10833.175,10847.575,6211,2020-04-28 19:00:00
1675,GER40_m_i,10813.6,10720.2,10718.0,10851.4,10784.7,10763.2,10752.45,10775.800000000001,9521,2020-04-28 20:00:00
1676,GER40_m_i,10721.6,10767.9,10717.7,10805.6,10761.650000000001,10763.733333333335,10764.775000000001,10753.2,8068,2020-04-28 21:00:00
1677,GER40_m_i,10768.9,10764.9,10736.9,10786.9,10761.9,10762.9,10763.4,10764.4,5574,2020-04-28 22:00:00
1678,GER40_m_i,10764.4,10762.9,10753.9,10781.9,10767.9,10766.233333333332,10765.4,10765.775,4578,2020-04-28 23:00:00
1679,GER40_m_i,10763.4,10758.1,10752.4,10789.9,10771.15,10766.800000000001,10764.625,10765.95,4199,2020-04-29 00:00:00
1680,GER40_m_i,10758.4,10767.2,10745.2,10778.2,10761.7,10763.533333333335,10764.45,10762.25,2695,2020-04-29 01:00:00
1681,GER40_m_i,10804.7,10820.2,10804.7,10829.2,10816.95,10818.033333333335,10818.575,10814.7,2396,2020-04-29 12:00:00
1682,GER40_m_i,10819.2,10837.4,10784.6,10856.9,10820.75,10826.300000000001,10829.075,10824.525000000001,10223,2020-04-29 13:00:00
1683,GER40_m_i,10836.4,10825.6,10782.2,10836.9,10809.55,10814.9,10817.574999999999,10820.275,6257,2020-04-29 14:00:00
1684,GER40_m_i,10825.9,10837.6,10817.9,10848.4,10833.15,10834.633333333333,10835.375,10832.45,4367,2020-04-29 15:00:00
1685,GER40_m_i,10837.6,10843.1,10803.4,10843.9,10823.65,10830.133333333333,10833.375,10832.0,3793,2020-04-29 16:00:00
1686,GER40_m_i,10842.9,10819.4,10808.6,10846.9,10827.75,10824.966666666667,10823.575,10829.45,3817,2020-04-29 17:00:00
1687,GER40_m_i,10819.4,11021.6,10814.9,11031.2,10923.05,10955.9,10972.324999999999,10921.775,9201,2020-04-29 18:00:00
1688,GER40_m_i,11021.2,11019.4,10956.4,11043.7,11000.05,11006.5,11009.725,11010.175,9460,2020-04-29 19:00:00
1689,GER40_m_i,11017.4,11032.4,10971.9,11046.9,11009.4,11017.066666666666,11020.9,11017.15,8006,2020-04-29 20:00:00
1690,GER40_m_i,11033.4,11121.2,11016.9,11139.0,11077.95,11092.366666666669,11099.575,11077.625000000002,8392,2020-04-29 21:00:00
1691,GER40_m_i,11121.4,11125.6,11110.7,11139.7,11125.2,11125.333333333334,11125.4,11124.35,4198,2020-04-29 22:00:00
1692,GER40_m_i,11125.6,11112.0,11102.7,11136.4,11119.55,11117.033333333333,11115.775,11119.175,3298,2020-04-29 23:00:00
1693,GER40_m_i,11112.0,11125.6,11084.4,11127.7,11106.05,11112.566666666666,11115.824999999999,11112.425,6496,2020-04-30 00:00:00
1694,GER40_m_i,11126.2,11145.7,11123.1,11147.2,11135.150000000001,11138.666666666666,11140.425,11135.55,2393,2020-04-30 01:00:00
1695,GER40_m_i,11224.7,11215.2,11201.7,11240.3,11221.0,11219.066666666666,11218.099999999999,11220.474999999999,4070,2020-04-30 12:00:00
1696,GER40_m_i,11214.2,11088.7,11076.2,11231.6,11153.900000000001,11132.166666666666,11121.3,11152.675,12991,2020-04-30 13:00:00
1697,GER40_m_i,11089.2,11054.9,11051.9,11125.9,11088.9,11077.566666666666,11071.9,11080.474999999999,8441,2020-04-30 14:00:00
1698,GER40_m_i,11055.7,11126.0,11055.6,11129.2,11092.400000000001,11103.6,11109.2,11091.625,6543,2020-04-30 15:00:00
1699,GER40_m_i,11125.2,11065.9,11057.1,11140.9,11099.0,11087.966666666667,11082.45,11097.275000000001,5609,2020-04-30 16:00:00
1700,GER40_m_i,11065.1,10962.9,10955.0,11082.4,11018.7,11000.1,10990.800000000001,11016.35,9800,2020-04-30 17:00:00
1701,GER40_m_i,10962.9,10969.0,10952.2,11050.7,11001.45,10990.633333333333,10985.225,10983.7,10905,2020-04-30 18:00:00
1702,GER40_m_i,10969.0,10924.9,10899.2,10975.2,10937.2,10933.1,10931.050000000001,10942.075,12915,2020-04-30 19:00:00
1703,GER40_m_i,10924.0,10860.0,10854.2,10945.2,10899.7,10886.466666666667,10879.85,10895.85,11524,2020-04-30 20:00:00
1704,GER40_m_i,10859.3,10824.0,10824.0,10901.3,10862.65,10849.766666666666,10843.325,10852.15,10137,2020-04-30 21:00:00
1705,GER40_m_i,10824.0,10792.5,10754.7,10824.0,10789.35,10790.4,10790.925,10798.8,7224,2020-04-30 22:00:00
1706,GER40_m_i,10792.2,10777.6,10771.1,10808.7,10789.900000000001,10785.800000000001,10783.75,10787.400000000001,4807,2020-04-30 23:00:00
1707,GER40_m_i,10777.6,10812.8,10767.3,10832.0,10799.65,10804.033333333333,10806.224999999999,10797.425,4978,2020-05-01 00:00:00
1708,GER40_m_i,10813.3,10842.8,10806.8,10859.2,10833.0,10836.266666666666,10837.9,10830.525,2463,2020-05-01 01:00:00
1709,GER40_m_i,10504.0,10579.0,10501.1,10579.0,10540.05,10553.033333333333,10559.525,10540.775,4535,2020-05-04 12:00:00
1710,GER40_m_i,10581.5,10537.5,10495.5,10606.5,10551.0,10546.5,10544.25,10555.25,11753,2020-05-04 13:00:00
1711,GER40_m_i,10539.2,10505.0,10491.0,10572.8,10531.9,10522.933333333332,10518.45,10527.0,7724,2020-05-04 14:00:00
1712,GER40_m_i,10505.5,10495.0,10435.0,10506.7,10470.85,10478.9,10482.925,10485.55,6432,2020-05-04 15:00:00
1713,GER40_m_i,10495.0,10496.9,10477.0,10535.7,10506.35,10503.199999999999,10501.625,10501.15,5538,2020-05-04 16:00:00
1714,GER40_m_i,10497.2,10496.5,10467.7,10504.0,10485.85,10489.4,10491.175,10491.35,5794,2020-05-04 17:00:00
1715,GER40_m_i,10495.0,10469.4,10461.0,10529.4,10495.2,10486.6,10482.300000000001,10488.7,5900,2020-05-04 18:00:00
1716,GER40_m_i,10469.5,10501.2,10425.0,10506.9,10465.95,10477.7,10483.575,10475.650000000001,7992,2020-05-04 19:00:00
1717,GER40_m_i,10502.0,10490.5,10479.0,10553.2,10516.1,10507.566666666668,10503.3,10506.175,9644,2020-05-04 20:00:00
1718,GER40_m_i,10490.5,10484.0,10452.2,10518.2,10485.2,10484.800000000001,10484.6,10486.225,9159,2020-05-04 21:00:00
1719,GER40_m_i,10484.7,10475.8,10474.0,10516.9,10495.45,10488.9,10485.625,10487.85,4656,2020-05-04 22:00:00
1720,GER40_m_i,10476.4,10493.4,10454.4,10494.0,10474.2,10480.6,10483.800000000001,10479.550000000001,3061,2020-05-04 23:00:00
1721,GER40_m_i,10493.3,10520.0,10477.7,10524.1,10500.900000000001,10507.266666666668,10510.45,10503.775000000001,3683,2020-05-05 00:00:00
1722,GER40_m_i,10519.5,10549.2,10514.3,10551.4,10532.849999999999,10538.3,10541.025,10533.599999999999,1756,2020-05-05 01:00:00
1723,GER40_m_i,10612.9,10620.4,10600.3,10622.8,10611.55,10614.5,10615.975,10614.1,2290,2020-05-05 12:00:00
1724,GER40_m_i,10620.4,10673.8,10597.3,10676.2,10636.75,10649.1,10655.275,10641.925,9376,2020-05-05 13:00:00
1725,GER40_m_i,10673.0,10522.8,10514.3,10710.7,10612.5,10582.6,10567.65,10605.2,13891,2020-05-05 14:00:00
1726,GER40_m_i,10523.5,10628.8,10517.8,10631.3,10574.55,10592.633333333333,10601.675,10575.349999999999,10371,2020-05-05 15:00:00
1727,GER40_m_i,10628.3,10608.7,10584.0,10655.0,10619.5,10615.9,10614.1,10619.0,6703,2020-05-05 16:00:00
1728,GER40_m_i,10607.8,10620.0,10585.3,10627.3,10606.3,10610.866666666667,10613.15,10610.099999999999,6276,2020-05-05 17:00:00
1729,GER40_m_i,10619.2,10648.8,10618.0,10680.8,10649.4,10649.199999999999,10649.099999999999,10641.7,5502,2020-05-05 18:00:00
1730,GER40_m_i,10648.8,10682.5,10634.3,10682.5,10658.4,10666.433333333332,10670.45,10662.025,6507,2020-05-05 19:00:00
1731,GER40_m_i,10682.6,10684.3,10653.8,10701.5,10677.65,10679.866666666667,10680.974999999999,10680.55,8180,2020-05-05 20:00:00
1732,GER40_m_i,10684.3,10725.7,10681.2,10738.5,10709.85,10715.133333333333,10717.775000000001,10707.425,6061,2020-05-05 21:00:00
1733,GER40_m_i,10725.5,10687.5,10684.0,10746.8,10715.4,10706.1,10701.45,10710.95,3334,2020-05-05 22:00:00
1734,GER40_m_i,10687.5,10708.8,10679.3,10713.2,10696.25,10700.433333333332,10702.525,10697.2,2896,2020-05-05 23:00:00
1735,GER40_m_i,10708.5,10718.8,10688.8,10720.0,10704.4,10709.199999999999,10711.599999999999,10709.025,3037,2020-05-06 00:00:00
1736,GER40_m_i,10717.5,10654.0,10648.3,10718.7,10683.5,10673.666666666666,10668.75,10684.625,2787,2020-05-06 01:00:00
1737,GER40_m_i,10720.2,10726.2,10711.7,10747.8,10729.75,10728.566666666668,10727.975,10726.475,3145,2020-05-06 12:00:00
1738,GER40_m_i,10722.2,10676.4,10656.2,10731.9,10694.05,10688.166666666666,10685.225,10696.675,9417,2020-05-06 13:00:00
1739,GER40_m_i,10676.4,10718.6,10672.7,10728.4,10700.55,10706.566666666666,10709.574999999999,10699.025,7073,2020-05-06 14:00:00
1740,GER40_m_i,10718.9,10757.2,10702.7,10761.6,10732.150000000001,10740.500000000002,10744.675000000001,10735.1,6472,2020-05-06 15:00:00
1741,GER40_m_i,10757.7,10742.2,10733.9,10768.7,10751.3,10748.266666666666,10746.75,10750.625,4680,2020-05-06 16:00:00
1742,GER40_m_i,10742.2,10700.1,10696.7,10745.6,10721.150000000001,10714.133333333333,10710.625,10721.150000000001,4021,2020-05-06 17:00:00
1743,GER40_m_i,10697.9,10706.1,10665.9,10709.2,10687.55,10693.733333333332,10696.824999999999,10694.775,5845,2020-05-06 18:00:00
1744,GER40_m_i,10706.6,10654.2,10644.7,10722.2,10683.45,10673.7,10668.825,10681.925000000001,6892,2020-05-06 19:00:00
1745,GER40_m_i,10653.2,10658.7,10601.9,10695.1,10648.5,10651.9,10653.6,10652.225,8972,2020-05-06 20:00:00
1746,GER40_m_i,10658.7,10587.9,10569.0,10673.2,10621.1,10610.033333333333,10604.5,10622.2,7505,2020-05-06 21:00:00
1747,GER40_m_i,10587.1,10606.1,10576.7,10616.4,10596.55,10599.733333333332,10601.324999999999,10596.574999999999,5556,2020-05-06 22:00:00
1748,GER40_m_i,10606.7,10604.9,10587.2,10617.2,10602.2,10603.1,10603.550000000001,10604.0,4171,2020-05-06 23:00:00
1749,GER40_m_i,10604.4,10590.7,10577.2,10607.7,10592.45,10591.866666666667,10591.575,10595.0,4779,2020-05-07 00:00:00
1750,GER40_m_i,10590.7,10591.2,10582.4,10601.4,10591.9,10591.666666666666,10591.55,10591.425,2424,2020-05-07 01:00:00
1751,GER40_m_i,10630.3,10617.8,10613.8,10634.2,10624.0,10621.933333333332,10620.9,10624.025,2480,2020-05-07 12:00:00
1752,GER40_m_i,10617.8,10678.7,10608.7,10708.9,10658.8,10665.433333333332,10668.75,10653.525,9569,2020-05-07 13:00:00
1753,GER40_m_i,10679.2,10684.4,10655.9,10695.2,10675.55,10678.5,10679.975,10678.675,5645,2020-05-07 14:00:00
1754,GER40_m_i,10685.4,10705.9,10675.6,10723.4,10699.5,10701.633333333333,10702.7,10697.575,5076,2020-05-07 15:00:00
1755,GER40_m_i,10705.9,10685.4,10668.4,10710.1,10689.25,10687.966666666667,10687.325,10692.45,4440,2020-05-07 16:00:00
1756,GER40_m_i,10685.4,10727.2,10681.0,10740.1,10710.55,10716.1,10718.875,10708.425,4176,2020-05-07 17:00:00
1757,GER40_m_i,10727.9,10704.6,10688.7,10732.9,10710.8,10708.733333333332,10707.699999999999,10713.525,5393,2020-05-07 18:00:00
1758,GER40_m_i,10703.6,10728.2,10696.1,10752.2,10724.150000000001,10725.500000000002,10726.175000000001,10720.025000000001,6495,2020-05-07 19:00:00
1759,GER40_m_i,10725.6,10692.9,10681.7,10728.7,10705.2,10701.1,10699.050000000001,10707.225,7400,2020-05-07 20:00:00
1760,GER40_m_i,10694.9,10767.6,10694.9,10796.4,10745.65,10752.966666666667,10756.625,10738.45,6872,2020-05-07 21:00:00
1761,GER40_m_i,10767.8,10747.2,10728.9,10781.9,10755.4,10752.666666666666,10751.3,10756.45,5036,2020-05-07 22:00:00
1762,GER40_m_i,10747.6,10737.4,10729.0,10759.0,10744.0,10741.800000000001,10740.7,10743.25,3254,2020-05-07 23:00:00
1763,GER40_m_i,10736.4,10714.1,10705.1,10741.9,10723.5,10720.366666666667,10718.8,10724.375,3511,2020-05-08 00:00:00
1764,GER40_m_i,10713.4,10713.2,10693.1,10722.4,10707.75,10709.566666666668,10710.475,10710.525,2523,2020-05-08 01:00:00
1765,GER40_m_i,10864.7,10869.2,10856.2,10881.1,10868.650000000001,10868.833333333334,10868.925000000001,10867.800000000001,1895,2020-05-08 12:00:00
1766,GER40_m_i,10870.6,10843.6,10843.6,10892.8,10868.2,10860.0,10855.9,10862.65,6269,2020-05-08 13:00:00
1767,GER40_m_i,10841.9,10845.8,10809.6,10851.8,10830.7,10835.733333333334,10838.25,10837.275,4920,2020-05-08 14:00:00
1768,GER40_m_i,10845.3,10843.3,10815.8,10853.1,10834.45,10837.4,10838.875,10839.375,4047,2020-05-08 15:00:00
1769,GER40_m_i,10843.6,10863.1,10836.3,10875.8,10856.05,10858.4,10859.574999999999,10854.699999999999,3387,2020-05-08 16:00:00
1770,GER40_m_i,10862.1,10868.5,10850.6,10883.5,10867.05,10867.533333333333,10867.775,10866.175,3577,2020-05-08 17:00:00
1771,GER40_m_i,10869.6,10880.6,10848.1,10912.3,10880.2,10880.333333333334,10880.4,10877.65,6648,2020-05-08 18:00:00
1772,GER40_m_i,10881.1,10884.3,10852.8,10897.5,10875.15,10878.199999999999,10879.724999999999,10878.925,6080,2020-05-08 19:00:00
1773,GER40_m_i,10884.6,10871.8,10862.5,10909.0,10885.75,10881.1,10878.775,10881.975,6322,2020-05-08 20:00:00
1774,GER40_m_i,10872.6,10895.5,10863.3,10913.6,10888.45,10890.800000000001,10891.975,10886.25,4912,2020-05-08 21:00:00
1775,GER40_m_i,10895.8,10897.8,10885.1,10902.1,10893.6,10895.0,10895.7,10895.2,2429,2020-05-08 22:00:00
1776,GER40_m_i,10898.1,10874.1,10865.8,10899.6,10882.7,10879.833333333334,10878.4,10884.4,2517,2020-05-08 23:00:00
1777,GER40_m_i,10956.3,10963.8,10952.2,10968.8,10960.5,10961.6,10962.150000000001,10960.275000000001,1661,2020-05-11 12:00:00
1778,GER40_m_i,10963.8,10933.7,10917.3,10976.3,10946.8,10942.433333333334,10940.25,10947.775000000001,8592,2020-05-11 13:00:00
1779,GER40_m_i,10934.2,10870.0,10846.3,10939.3,10892.8,10885.199999999999,10881.4,10897.45,5788,2020-05-11 14:00:00
1780,GER40_m_i,10870.0,10855.8,10834.8,10872.7,10853.75,10854.433333333332,10854.775,10858.325,5539,2020-05-11 15:00:00
1781,GER40_m_i,10855.0,10831.0,10798.0,10858.7,10828.35,10829.233333333334,10829.675,10835.675,5175,2020-05-11 16:00:00
1782,GER40_m_i,10831.8,10765.0,10760.7,10837.5,10799.1,10787.733333333334,10782.05,10798.75,5636,2020-05-11 17:00:00
1783,GER40_m_i,10765.2,10743.0,10729.8,10781.8,10755.8,10751.533333333333,10749.4,10754.95,6991,2020-05-11 18:00:00
