,CAC40_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
4015,CAC40_i,6459.9,6456.9,6456.4,6465.8,6461.1,6459.7,6459.0,6459.75,722,2021-07-16 19:00:00
4016,CAC40_i,6456.9,6451.4,6450.3,6460.9,6455.6,6454.2,6453.5,6454.875,616,2021-07-16 20:00:00
4017,CAC40_i,6451.4,6439.4,6437.9,6451.9,6444.9,6443.066666666666,6442.15,6445.15,829,2021-07-16 21:00:00
4018,CAC40_i,6439.1,6434.0,6427.1,6442.6,6434.85,6434.566666666667,6434.425,6435.700000000001,811,2021-07-16 22:00:00
4019,CAC40_i,6431.3,6433.3,6430.8,6436.3,6433.55,6433.466666666667,6433.425,6432.925,120,2021-07-19 01:00:00
4020,CAC40_i,6433.8,6424.3,6418.3,6434.3,6426.3,6425.633333333334,6425.3,6427.675,422,2021-07-19 02:00:00
4021,CAC40_i,6424.8,6408.3,6406.3,6427.3,6416.8,6413.966666666667,6412.55,6416.675,507,2021-07-19 03:00:00
4022,CAC40_i,6408.8,6405.8,6404.8,6414.8,6409.8,6408.466666666667,6407.8,6408.55,429,2021-07-19 04:00:00
4023,CAC40_i,6406.9,6408.3,6403.7,6409.3,6406.5,6407.099999999999,6407.4,6407.049999999999,313,2021-07-19 05:00:00
4024,CAC40_i,6408.8,6412.8,6408.8,6414.3,6411.55,6411.966666666667,6412.175,6411.175,358,2021-07-19 06:00:00
4025,CAC40_i,6412.3,6405.8,6404.3,6413.8,6409.05,6407.966666666667,6407.425,6409.05,218,2021-07-19 07:00:00
4026,CAC40_i,6406.3,6409.3,6406.3,6413.8,6410.05,6409.8,6409.675,6408.925,361,2021-07-19 08:00:00
4027,CAC40_i,6404.8,6401.7,6395.7,6412.6,6404.15,6403.333333333333,6402.925,6403.7,676,2021-07-19 09:00:00
4028,CAC40_i,6403.1,6360.0,6346.0,6406.7,6376.35,6370.900000000001,6368.175,6378.950000000001,1959,2021-07-19 10:00:00
4029,CAC40_i,6359.5,6330.5,6324.4,6389.0,6356.7,6347.966666666667,6343.6,6350.85,1726,2021-07-19 11:00:00
4030,CAC40_i,6330.5,6336.9,6318.0,6343.9,6330.95,6332.933333333333,6333.924999999999,6332.325,1774,2021-07-19 12:00:00
4031,CAC40_i,6336.5,6323.5,6312.0,6340.4,6326.2,6325.3,6324.85,6328.1,1587,2021-07-19 13:00:00
4032,CAC40_i,6324.9,6307.5,6286.4,6327.0,6306.7,6306.966666666667,6307.1,6311.450000000001,1727,2021-07-19 14:00:00
4033,CAC40_i,6307.5,6299.5,6275.5,6310.5,6293.0,6295.166666666667,6296.25,6298.25,1857,2021-07-19 15:00:00
4034,CAC40_i,6298.5,6268.5,6266.4,6305.0,6285.7,6279.966666666667,6277.1,6284.6,2106,2021-07-19 16:00:00
4035,CAC40_i,6268.5,6270.0,6247.5,6282.0,6264.75,6266.5,6267.375,6267.0,2697,2021-07-19 17:00:00
4036,CAC40_i,6270.0,6293.0,6262.5,6299.0,6280.75,6284.833333333333,6286.875,6281.125,2073,2021-07-19 18:00:00
4037,CAC40_i,6293.0,6270.0,6260.4,6293.0,6276.7,6274.466666666667,6273.35,6279.1,1703,2021-07-19 19:00:00
4038,CAC40_i,6270.0,6260.5,6259.9,6279.0,6269.45,6266.466666666667,6264.975,6267.35,1481,2021-07-19 20:00:00
4039,CAC40_i,6260.0,6259.5,6256.0,6273.0,6264.5,6262.833333333333,6262.0,6262.125,1317,2021-07-19 21:00:00
4040,CAC40_i,6259.7,6288.6,6256.1,6290.2,6273.15,6278.3,6280.875,6273.650000000001,1231,2021-07-19 22:00:00
4041,CAC40_i,6294.7,6298.2,6293.7,6298.2,6295.95,6296.7,6297.075,6296.2,59,2021-07-20 01:00:00
4042,CAC40_i,6298.7,6299.2,6295.2,6301.7,6298.45,6298.7,6298.825,6298.7,251,2021-07-20 02:00:00
4043,CAC40_i,6299.7,6312.2,6297.7,6313.7,6305.7,6307.866666666666,6308.95,6305.825,349,2021-07-20 03:00:00
4044,CAC40_i,6312.7,6322.2,6307.2,6322.2,6314.7,6317.2,6318.45,6316.075,391,2021-07-20 04:00:00
4045,CAC40_i,6322.2,6314.7,6313.0,6323.2,6318.1,6316.966666666667,6316.400000000001,6318.275000000001,391,2021-07-20 05:00:00
4046,CAC40_i,6314.7,6285.4,6283.2,6320.2,6301.7,6296.266666666666,6293.549999999999,6300.875,482,2021-07-20 06:00:00
4047,CAC40_i,6286.9,6290.9,6275.9,6293.9,6284.9,6286.899999999999,6287.9,6286.9,351,2021-07-20 07:00:00
4048,CAC40_i,6290.4,6300.9,6286.4,6301.9,6294.15,6296.399999999999,6297.525,6294.9,479,2021-07-20 08:00:00
4049,CAC40_i,6304.7,6328.1,6304.7,6332.1,6318.4,6321.633333333334,6323.25,6317.400000000001,1181,2021-07-20 09:00:00
4050,CAC40_i,6331.1,6355.3,6318.1,6382.4,6350.25,6351.933333333333,6352.775,6346.725,2322,2021-07-20 10:00:00
4051,CAC40_i,6355.4,6347.3,6345.4,6371.8,6358.6,6354.833333333333,6352.95,6354.975,1830,2021-07-20 11:00:00
4052,CAC40_i,6346.8,6316.8,6309.8,6353.3,6331.55,6326.633333333334,6324.175,6331.675,1777,2021-07-20 12:00:00
4053,CAC40_i,6316.9,6319.3,6308.8,6344.8,6326.8,6324.3,6323.05,6322.450000000001,1778,2021-07-20 13:00:00
4054,CAC40_i,6319.9,6351.8,6306.3,6355.4,6330.85,6337.833333333333,6341.325,6333.35,1707,2021-07-20 14:00:00
4055,CAC40_i,6351.8,6325.8,6324.3,6355.3,6339.8,6335.133333333334,6332.8,6339.3,1474,2021-07-20 15:00:00
4056,CAC40_i,6325.8,6344.8,6298.3,6344.8,6321.55,6329.3,6333.175,6328.425,2077,2021-07-20 16:00:00
4057,CAC40_i,6345.8,6374.8,6343.3,6375.3,6359.3,6364.466666666667,6367.05,6359.8,2050,2021-07-20 17:00:00
4058,CAC40_i,6374.8,6357.3,6340.8,6375.8,6358.3,6357.966666666667,6357.8,6362.175,1510,2021-07-20 18:00:00
4059,CAC40_i,6357.3,6359.3,6350.8,6360.8,6355.8,6356.966666666667,6357.55,6357.05,897,2021-07-20 19:00:00
4060,CAC40_i,6359.4,6354.3,6346.3,6360.8,6353.55,6353.8,6353.925,6355.200000000001,815,2021-07-20 20:00:00
4061,CAC40_i,6354.3,6364.3,6354.3,6368.3,6361.3,6362.3,6362.8,6360.3,759,2021-07-20 21:00:00
4062,CAC40_i,6364.0,6361.0,6360.5,6379.0,6369.75,6366.833333333333,6365.375,6366.125,807,2021-07-20 22:00:00
4063,CAC40_i,6370.1,6370.6,6369.6,6371.1,6370.35,6370.433333333334,6370.475,6370.35,61,2021-07-21 01:00:00
4064,CAC40_i,6371.1,6374.1,6370.1,6376.6,6373.35,6373.600000000001,6373.725,6372.975,204,2021-07-21 02:00:00
4065,CAC40_i,6374.1,6382.6,6367.6,6386.6,6377.1,6378.933333333334,6379.85,6377.725,456,2021-07-21 03:00:00
4066,CAC40_i,6382.1,6366.1,6363.1,6383.1,6373.1,6370.766666666667,6369.6,6373.6,421,2021-07-21 04:00:00
4067,CAC40_i,6366.1,6348.6,6346.1,6366.1,6356.1,6353.600000000001,6352.35,6356.725,476,2021-07-21 05:00:00
4068,CAC40_i,6349.1,6355.6,6348.6,6358.6,6353.6,6354.266666666667,6354.6,6352.975,350,2021-07-21 06:00:00
4069,CAC40_i,6355.6,6344.6,6344.6,6362.1,6353.35,6350.433333333334,6348.975,6351.725,253,2021-07-21 07:00:00
4070,CAC40_i,6345.1,6360.6,6345.1,6367.6,6356.35,6357.766666666667,6358.475,6354.6,388,2021-07-21 08:00:00
4071,CAC40_i,6356.6,6378.5,6352.9,6378.9,6365.9,6370.099999999999,6372.2,6366.725,1114,2021-07-21 09:00:00
4072,CAC40_i,6380.4,6420.2,6371.9,6426.7,6399.299999999999,6406.266666666666,6409.75,6399.799999999999,2447,2021-07-21 10:00:00
4073,CAC40_i,6420.7,6426.7,6410.2,6443.2,6426.7,6426.7,6426.7,6425.2,1893,2021-07-21 11:00:00
4074,CAC40_i,6427.2,6429.2,6416.2,6432.7,6424.45,6426.033333333333,6426.825,6426.325,1453,2021-07-21 12:00:00
4075,CAC40_i,6429.2,6429.7,6419.2,6432.7,6425.95,6427.2,6427.825,6427.7,1305,2021-07-21 13:00:00
4076,CAC40_i,6428.2,6405.2,6396.7,6428.7,6412.7,6410.2,6408.95,6414.7,1273,2021-07-21 14:00:00
4077,CAC40_i,6405.8,6434.2,6402.7,6435.3,6419.0,6424.066666666667,6426.6,6419.5,1348,2021-07-21 15:00:00
4078,CAC40_i,6434.7,6453.7,6432.2,6460.2,6446.2,6448.7,6449.95,6445.2,1554,2021-07-21 16:00:00
4079,CAC40_i,6454.7,6463.7,6448.2,6468.7,6458.45,6460.2,6461.075,6458.825,1916,2021-07-21 17:00:00
4080,CAC40_i,6463.7,6472.2,6455.2,6474.7,6464.95,6467.366666666666,6468.575,6466.45,1376,2021-07-21 18:00:00
4081,CAC40_i,6472.2,6467.2,6464.7,6474.7,6469.7,6468.866666666666,6468.45,6469.7,803,2021-07-21 19:00:00
4082,CAC40_i,6467.7,6479.2,6467.2,6479.7,6473.45,6475.366666666666,6476.325,6473.45,574,2021-07-21 20:00:00
4083,CAC40_i,6479.3,6479.2,6475.2,6480.2,6477.7,6478.2,6478.45,6478.474999999999,489,2021-07-21 21:00:00
4084,CAC40_i,6478.9,6480.4,6469.9,6483.4,6476.65,6477.899999999999,6478.525,6478.15,569,2021-07-21 22:00:00
4085,CAC40_i,6481.0,6481.5,6480.0,6482.0,6481.0,6481.166666666667,6481.25,6481.125,43,2021-07-22 01:00:00
4086,CAC40_i,6482.5,6483.0,6480.5,6486.5,6483.5,6483.333333333333,6483.25,6483.125,138,2021-07-22 02:00:00
4087,CAC40_i,6482.0,6476.0,6474.5,6485.0,6479.75,6478.5,6477.875,6479.375,221,2021-07-22 03:00:00
4088,CAC40_i,6476.0,6487.0,6475.5,6490.0,6482.75,6484.166666666667,6484.875,6482.125,285,2021-07-22 04:00:00
4089,CAC40_i,6487.5,6482.5,6482.0,6487.5,6484.75,6484.0,6483.625,6484.875,159,2021-07-22 05:00:00
4090,CAC40_i,6482.0,6483.5,6481.5,6485.5,6483.5,6483.5,6483.5,6483.125,86,2021-07-22 06:00:00
4091,CAC40_i,6484.0,6484.0,6482.5,6484.0,6483.25,6483.5,6483.625,6483.625,69,2021-07-22 07:00:00
4092,CAC40_i,6484.0,6491.0,6482.0,6493.0,6487.5,6488.666666666667,6489.25,6487.5,211,2021-07-22 08:00:00
4093,CAC40_i,6488.6,6488.4,6479.4,6492.8,6486.1,6486.866666666666,6487.25,6487.299999999999,709,2021-07-22 09:00:00
4094,CAC40_i,6486.3,6497.1,6480.1,6503.6,6491.85,6493.600000000001,6494.475,6491.775000000001,1861,2021-07-22 10:00:00
4095,CAC40_i,6497.2,6501.1,6491.7,6505.6,6498.65,6499.466666666667,6499.875,6498.900000000001,1161,2021-07-22 11:00:00
4096,CAC40_i,6501.6,6507.7,6492.1,6511.2,6501.65,6503.666666666667,6504.675,6503.15,972,2021-07-22 12:00:00
4097,CAC40_i,6507.7,6515.1,6506.1,6521.6,6513.85,6514.266666666667,6514.475,6512.625000000001,852,2021-07-22 13:00:00
4098,CAC40_i,6515.1,6512.1,6503.1,6516.6,6509.85,6510.600000000001,6510.975,6511.725,909,2021-07-22 14:00:00
4099,CAC40_i,6512.1,6488.7,6479.1,6512.6,6495.85,6493.466666666667,6492.275000000001,6498.125,1058,2021-07-22 15:00:00
4100,CAC40_i,6487.6,6477.1,6470.1,6496.7,6483.4,6481.3,6480.25,6482.875,1871,2021-07-22 16:00:00
4101,CAC40_i,6477.6,6481.6,6475.6,6495.6,6485.6,6484.266666666667,6483.6,6482.6,1664,2021-07-22 17:00:00
4102,CAC40_i,6481.1,6483.1,6475.1,6485.1,6480.1,6481.100000000001,6481.6,6481.1,1232,2021-07-22 18:00:00
4103,CAC40_i,6483.1,6490.1,6472.6,6490.1,6481.35,6484.266666666667,6485.725,6483.975,884,2021-07-22 19:00:00
4104,CAC40_i,6490.1,6495.2,6488.6,6495.6,6492.1,6493.133333333334,6493.650000000001,6492.375,482,2021-07-22 20:00:00
4105,CAC40_i,6495.2,6501.6,6494.6,6501.6,6498.1,6499.266666666667,6499.85,6498.250000000001,581,2021-07-22 21:00:00
4106,CAC40_i,6500.8,6488.8,6488.3,6501.3,6494.8,6492.8,6491.8,6494.8,526,2021-07-22 22:00:00
4107,CAC40_i,6497.9,6497.9,6496.9,6498.4,6497.65,6497.733333333333,6497.775,6497.775,32,2021-07-23 01:00:00
4108,CAC40_i,6498.4,6497.4,6497.4,6499.9,6498.65,6498.233333333333,6498.025,6498.275,83,2021-07-23 02:00:00
4109,CAC40_i,6496.9,6501.9,6494.9,6503.4,6499.15,6500.066666666666,6500.525,6499.275,223,2021-07-23 03:00:00
4110,CAC40_i,6501.4,6496.9,6494.9,6502.4,6498.65,6498.066666666666,6497.775,6498.9,254,2021-07-23 04:00:00
4111,CAC40_i,6496.9,6494.9,6492.4,6500.4,6496.4,6495.899999999999,6495.65,6496.15,193,2021-07-23 05:00:00
4112,CAC40_i,6495.4,6492.4,6491.9,6496.9,6494.4,6493.733333333333,6493.4,6494.15,120,2021-07-23 06:00:00
4113,CAC40_i,6492.4,6493.9,6488.9,6494.9,6491.9,6492.566666666666,6492.9,6492.525,83,2021-07-23 07:00:00
4114,CAC40_i,6494.4,6493.4,6491.4,6494.4,6492.9,6493.066666666666,6493.15,6493.4,121,2021-07-23 08:00:00
4115,CAC40_i,6493.4,6517.7,6493.4,6518.7,6506.049999999999,6509.933333333333,6511.875,6505.799999999999,771,2021-07-23 09:00:00
4116,CAC40_i,6517.2,6517.5,6506.5,6523.0,6514.75,6515.666666666667,6516.125,6516.05,2121,2021-07-23 10:00:00
4117,CAC40_i,6518.0,6525.5,6514.5,6529.5,6522.0,6523.166666666667,6523.75,6521.875,1356,2021-07-23 11:00:00
4118,CAC40_i,6525.5,6532.0,6525.0,6542.0,6533.5,6533.0,6532.75,6531.125,1103,2021-07-23 12:00:00
4119,CAC40_i,6532.0,6545.0,6531.5,6546.0,6538.75,6540.833333333333,6541.875,6538.625,618,2021-07-23 13:00:00
4120,CAC40_i,6545.5,6548.0,6536.5,6548.0,6542.25,6544.166666666667,6545.125,6544.5,609,2021-07-23 14:00:00
4121,CAC40_i,6548.0,6550.0,6542.5,6551.0,6546.75,6547.833333333333,6548.375,6547.875,540,2021-07-23 15:00:00
4122,CAC40_i,6549.5,6550.5,6548.5,6566.5,6557.5,6555.166666666667,6554.0,6553.75,906,2021-07-23 16:00:00
4123,CAC40_i,6550.5,6562.0,6548.5,6568.0,6558.25,6559.5,6560.125,6557.25,795,2021-07-23 17:00:00
4124,CAC40_i,6562.5,6564.8,6560.5,6573.9,6567.2,6566.400000000001,6566.0,6565.425,994,2021-07-23 18:00:00
4125,CAC40_i,6565.8,6570.3,6563.8,6573.4,6568.6,6569.166666666667,6569.45,6568.325,765,2021-07-23 19:00:00
4126,CAC40_i,6570.3,6576.4,6569.4,6578.3,6573.85,6574.7,6575.125,6573.599999999999,524,2021-07-23 20:00:00
4127,CAC40_i,6576.8,6562.8,6561.9,6576.8,6569.35,6567.166666666667,6566.075,6569.575,628,2021-07-23 21:00:00
4128,CAC40_i,6562.6,6559.0,6558.5,6566.6,6562.55,6561.366666666666,6560.775,6561.674999999999,551,2021-07-23 22:00:00
4129,CAC40_i,6558.9,6560.4,6557.9,6561.4,6559.65,6559.899999999999,6560.025,6559.65,80,2021-07-26 01:00:00
4130,CAC40_i,6560.4,6558.9,6557.4,6562.9,6560.15,6559.733333333333,6559.525,6559.9,223,2021-07-26 02:00:00
4131,CAC40_i,6559.4,6545.9,6539.4,6559.9,6549.65,6548.399999999999,6547.775,6551.15,461,2021-07-26 03:00:00
4132,CAC40_i,6545.4,6542.9,6534.9,6549.4,6542.15,6542.399999999999,6542.525,6543.15,472,2021-07-26 04:00:00
4133,CAC40_i,6543.9,6534.9,6533.4,6545.9,6539.65,6538.066666666666,6537.275,6539.525,360,2021-07-26 05:00:00
4134,CAC40_i,6535.4,6533.4,6530.4,6537.4,6533.9,6533.733333333333,6533.65,6534.15,327,2021-07-26 06:00:00
4135,CAC40_i,6533.4,6534.9,6533.4,6535.9,6534.65,6534.733333333333,6534.775,6534.4,189,2021-07-26 07:00:00
4136,CAC40_i,6534.4,6532.9,6526.9,6535.9,6531.4,6531.899999999999,6532.15,6532.525,290,2021-07-26 08:00:00
4137,CAC40_i,6528.4,6536.7,6525.2,6537.8,6531.5,6533.233333333334,6534.1,6532.025,948,2021-07-26 09:00:00
4138,CAC40_i,6535.7,6528.0,6520.0,6548.0,6534.0,6532.0,6531.0,6532.925,1917,2021-07-26 10:00:00
4139,CAC40_i,6527.5,6524.5,6513.5,6533.0,6523.25,6523.666666666667,6523.875,6524.625,1116,2021-07-26 11:00:00
4140,CAC40_i,6524.0,6544.5,6523.0,6547.0,6535.0,6538.166666666667,6539.75,6534.625,1016,2021-07-26 12:00:00
4141,CAC40_i,6545.0,6545.0,6543.1,6551.6,6547.35,6546.566666666667,6546.175,6546.175,914,2021-07-26 13:00:00
4142,CAC40_i,6545.1,6560.0,6543.5,6560.0,6551.75,6554.5,6555.875,6552.15,846,2021-07-26 14:00:00
4143,CAC40_i,6560.5,6562.5,6557.4,6571.5,6564.45,6563.8,6563.475,6562.975,973,2021-07-26 15:00:00
4144,CAC40_i,6562.5,6583.0,6561.1,6584.0,6572.55,6576.033333333333,6577.775,6572.65,1506,2021-07-26 16:00:00
4145,CAC40_i,6583.5,6568.5,6563.5,6585.0,6574.25,6572.333333333333,6571.375,6575.125,1362,2021-07-26 17:00:00
4146,CAC40_i,6568.0,6576.5,6562.5,6585.0,6573.75,6574.666666666667,6575.125,6573.0,1116,2021-07-26 18:00:00
4147,CAC40_i,6576.5,6570.5,6569.5,6578.0,6573.75,6572.666666666667,6572.125,6573.625,700,2021-07-26 19:00:00
4148,CAC40_i,6570.1,6577.0,6570.0,6577.6,6573.8,6574.866666666666,6575.4,6573.674999999999,553,2021-07-26 20:00:00
4149,CAC40_i,6577.0,6580.0,6576.0,6582.1,6579.05,6579.366666666666,6579.525,6578.775,668,2021-07-26 21:00:00
4150,CAC40_i,6580.3,6582.7,6579.3,6586.3,6582.8,6582.766666666666,6582.75,6582.15,443,2021-07-26 22:00:00
4151,CAC40_i,6579.8,6580.3,6579.8,6581.3,6580.55,6580.466666666667,6580.425,6580.3,47,2021-07-27 01:00:00
4152,CAC40_i,6580.8,6577.3,6577.3,6581.8,6579.55,6578.8,6578.425,6579.3,163,2021-07-27 02:00:00
4153,CAC40_i,6576.8,6575.3,6571.8,6582.8,6577.3,6576.633333333334,6576.3,6576.675,296,2021-07-27 03:00:00
4154,CAC40_i,6573.8,6576.3,6572.3,6580.3,6576.3,6576.3,6576.3,6575.675,331,2021-07-27 04:00:00
4155,CAC40_i,6576.3,6576.3,6568.3,6579.3,6573.8,6574.633333333334,6575.05,6575.05,334,2021-07-27 05:00:00
4156,CAC40_i,6576.8,6574.3,6570.3,6577.3,6573.8,6573.966666666667,6574.05,6574.675,285,2021-07-27 06:00:00
4157,CAC40_i,6574.3,6575.3,6572.8,6576.3,6574.55,6574.8,6574.925,6574.675,142,2021-07-27 07:00:00
4158,CAC40_i,6574.8,6569.3,6561.8,6575.3,6568.55,6568.8,6568.925,6570.3,311,2021-07-27 08:00:00
4159,CAC40_i,6568.8,6570.6,6561.2,6575.2,6568.2,6569.0,6569.4,6568.95,875,2021-07-27 09:00:00
4160,CAC40_i,6570.1,6532.4,6512.5,6570.1,6541.3,6538.333333333333,6536.85,6546.275,2312,2021-07-27 10:00:00
4161,CAC40_i,6531.9,6533.0,6516.5,6550.4,6533.45,6533.3,6533.225,6532.950000000001,1887,2021-07-27 11:00:00
4162,CAC40_i,6533.0,6547.4,6527.4,6554.9,6541.15,6543.233333333333,6544.275,6540.674999999999,1410,2021-07-27 12:00:00
4163,CAC40_i,6547.4,6562.5,6545.9,6562.5,6554.2,6556.966666666667,6558.35,6554.575000000001,1182,2021-07-27 13:00:00
4164,CAC40_i,6562.4,6561.9,6557.4,6574.4,6565.9,6564.566666666666,6563.9,6564.025,1006,2021-07-27 14:00:00
4165,CAC40_i,6561.9,6554.9,6536.0,6564.9,6550.45,6551.933333333333,6552.674999999999,6554.424999999999,990,2021-07-27 15:00:00
4166,CAC40_i,6554.9,6537.4,6530.4,6557.5,6543.95,6541.766666666666,6540.674999999999,6545.049999999999,1760,2021-07-27 16:00:00
4167,CAC40_i,6537.4,6536.4,6525.0,6543.4,6534.2,6534.933333333333,6535.299999999999,6535.549999999999,1894,2021-07-27 17:00:00
4168,CAC40_i,6535.9,6537.4,6518.9,6540.4,6529.65,6532.233333333333,6533.525,6533.15,1599,2021-07-27 18:00:00
4169,CAC40_i,6536.9,6525.4,6521.4,6537.4,6529.4,6528.066666666666,6527.4,6530.275,1538,2021-07-27 19:00:00
4170,CAC40_i,6525.4,6518.0,6515.9,6531.9,6523.9,6521.933333333333,6520.95,6522.799999999999,1183,2021-07-27 20:00:00
4171,CAC40_i,6518.4,6542.4,6517.4,6542.9,6530.15,6534.233333333333,6536.275,6530.275,928,2021-07-27 21:00:00
4172,CAC40_i,6542.2,6549.1,6537.6,6555.7,6546.65,6547.466666666667,6547.875,6546.150000000001,944,2021-07-27 22:00:00
4173,CAC40_i,6534.7,6539.2,6534.7,6539.7,6537.2,6537.866666666666,6538.2,6537.075,123,2021-07-28 01:00:00
4174,CAC40_i,6538.7,6543.7,6537.2,6544.2,6540.7,6541.7,6542.2,6540.95,210,2021-07-28 02:00:00
4175,CAC40_i,6544.2,6556.2,6542.7,6556.7,6549.7,6551.866666666666,6552.95,6549.95,379,2021-07-28 03:00:00
4176,CAC40_i,6556.7,6538.2,6537.7,6561.7,6549.7,6545.866666666666,6543.95,6548.575,522,2021-07-28 04:00:00
4177,CAC40_i,6537.7,6544.7,6524.2,6548.7,6536.45,6539.2,6540.575,6538.825,632,2021-07-28 05:00:00
4178,CAC40_i,6543.7,6532.2,6532.2,6545.7,6538.95,6536.7,6535.575,6538.45,393,2021-07-28 06:00:00
4179,CAC40_i,6532.7,6526.2,6524.7,6533.2,6528.95,6528.033333333333,6527.575,6529.2,297,2021-07-28 07:00:00
4180,CAC40_i,6526.2,6545.7,6518.2,6546.7,6532.45,6536.866666666666,6539.075,6534.2,597,2021-07-28 08:00:00
4181,CAC40_i,6547.7,6536.6,6534.1,6551.1,6542.6,6540.600000000001,6539.6,6542.375000000001,1165,2021-07-28 09:00:00
4182,CAC40_i,6536.6,6556.8,6525.8,6556.8,6541.3,6546.466666666667,6549.05,6544.0,1953,2021-07-28 10:00:00
4183,CAC40_i,6556.3,6571.8,6551.8,6576.3,6564.05,6566.633333333334,6567.925,6564.05,1409,2021-07-28 11:00:00
4184,CAC40_i,6571.8,6584.3,6568.3,6588.8,6578.55,6580.466666666667,6581.425,6578.3,1027,2021-07-28 12:00:00
4185,CAC40_i,6584.3,6573.3,6568.3,6587.3,6577.8,6576.3,6575.55,6578.3,1091,2021-07-28 13:00:00
4186,CAC40_i,6573.3,6576.3,6571.4,6584.3,6577.85,6577.333333333333,6577.075,6576.325,1159,2021-07-28 14:00:00
4187,CAC40_i,6575.8,6580.3,6567.3,6580.3,6573.8,6575.966666666667,6577.05,6575.925,969,2021-07-28 15:00:00
4188,CAC40_i,6580.3,6591.3,6575.3,6591.8,6583.55,6586.133333333334,6587.425,6584.675,1529,2021-07-28 16:00:00
4189,CAC40_i,6591.8,6595.3,6583.8,6596.3,6590.05,6591.8,6592.675,6591.8,1624,2021-07-28 17:00:00
4190,CAC40_i,6595.3,6603.3,6591.8,6608.8,6600.3,6601.3,6601.8,6599.8,1125,2021-07-28 18:00:00
4191,CAC40_i,6603.8,6601.8,6599.8,6606.3,6603.05,6602.633333333334,6602.425,6602.925,881,2021-07-28 19:00:00
4192,CAC40_i,6601.8,6591.6,6591.5,6602.8,6597.15,6595.3,6594.375,6596.925,797,2021-07-28 20:00:00
4193,CAC40_i,6591.6,6607.8,6589.8,6611.8,6600.8,6603.133333333334,6604.3,6600.25,1361,2021-07-28 21:00:00
4194,CAC40_i,6607.6,6595.0,6595.0,6609.1,6602.05,6599.7,6598.525,6601.674999999999,874,2021-07-28 22:00:00
4195,CAC40_i,6595.6,6595.1,6592.1,6595.6,6593.85,6594.266666666667,6594.475,6594.6,93,2021-07-29 01:00:00
4196,CAC40_i,6595.1,6595.1,6591.1,6596.1,6593.6,6594.100000000001,6594.35,6594.35,191,2021-07-29 02:00:00
4197,CAC40_i,6595.6,6594.6,6588.1,6596.1,6592.1,6592.933333333334,6593.35,6593.6,436,2021-07-29 03:00:00
4198,CAC40_i,6595.1,6578.6,6578.6,6595.1,6586.85,6584.100000000001,6582.725,6586.85,476,2021-07-29 04:00:00
4199,CAC40_i,6578.6,6589.6,6578.1,6592.1,6585.1,6586.600000000001,6587.35,6584.6,342,2021-07-29 05:00:00
4200,CAC40_i,6591.1,6587.6,6586.1,6593.1,6589.6,6588.933333333334,6588.6,6589.475,246,2021-07-29 06:00:00
4201,CAC40_i,6587.6,6590.6,6587.6,6593.1,6590.35,6590.433333333334,6590.475,6589.725,160,2021-07-29 07:00:00
4202,CAC40_i,6591.1,6596.1,6588.6,6598.1,6593.35,6594.266666666667,6594.725,6593.475,287,2021-07-29 08:00:00
4203,CAC40_i,6600.6,6639.5,6600.6,6644.0,6622.3,6628.033333333333,6630.9,6621.174999999999,933,2021-07-29 09:00:00
4204,CAC40_i,6635.4,6658.7,6633.9,6666.7,6650.299999999999,6653.099999999999,6654.5,6648.674999999999,2036,2021-07-29 10:00:00
4205,CAC40_i,6658.7,6654.7,6649.2,6664.7,6656.95,6656.2,6655.825,6656.825,1295,2021-07-29 11:00:00
4206,CAC40_i,6654.7,6649.2,6642.7,6655.7,6649.2,6649.2,6649.2,6650.575,1012,2021-07-29 12:00:00
4207,CAC40_i,6649.2,6658.2,6644.2,6658.2,6651.2,6653.533333333333,6654.7,6652.45,1047,2021-07-29 13:00:00
4208,CAC40_i,6658.7,6656.8,6651.7,6662.3,6657.0,6656.933333333333,6656.9,6657.375,1009,2021-07-29 14:00:00
4209,CAC40_i,6656.7,6648.8,6647.2,6662.3,6654.75,6652.766666666666,6651.775,6653.75,1067,2021-07-29 15:00:00
4210,CAC40_i,6648.7,6642.7,6636.3,6653.2,6644.75,6644.066666666667,6643.725,6645.225,1431,2021-07-29 16:00:00
4211,CAC40_i,6642.7,6636.7,6633.7,6651.7,6642.7,6640.7,6639.7,6641.2,1370,2021-07-29 17:00:00
4212,CAC40_i,6636.7,6626.7,6626.7,6640.7,6633.7,6631.366666666666,6630.2,6632.7,1100,2021-07-29 18:00:00
4213,CAC40_i,6626.7,6633.2,6626.7,6637.3,6632.0,6632.400000000001,6632.6,6630.975,509,2021-07-29 19:00:00
4214,CAC40_i,6632.7,6632.3,6631.7,6634.7,6633.2,6632.900000000001,6632.75,6632.85,531,2021-07-29 20:00:00
4215,CAC40_i,6632.3,6628.7,6628.3,6634.7,6631.5,6630.566666666667,6630.1,6631.0,483,2021-07-29 21:00:00
4216,CAC40_i,6628.5,6619.9,6619.9,6628.5,6624.2,6622.766666666666,6622.049999999999,6624.2,503,2021-07-29 22:00:00
4217,CAC40_i,6601.0,6599.0,6597.0,6601.5,6599.25,6599.166666666667,6599.125,6599.625,109,2021-07-30 01:00:00
4218,CAC40_i,6598.5,6587.0,6586.0,6600.0,6593.0,6591.0,6590.0,6592.875,334,2021-07-30 02:00:00
