,HSI50_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
611,HSI50_i,25537.0,25483.0,25475.0,25542.0,25508.5,25500.0,25495.75,25509.25,9455,2019-09-02 09:00:00
612,HSI50_i,25481.5,25577.0,25481.0,25585.0,25533.0,25547.666666666668,25555.0,25531.125,9075,2019-09-02 10:00:00
613,HSI50_i,25577.0,25562.0,25548.0,25595.0,25571.5,25568.333333333332,25566.75,25570.5,6000,2019-09-02 11:00:00
614,HSI50_i,25563.0,25573.0,25542.0,25579.0,25560.5,25564.666666666668,25566.75,25564.25,4515,2019-09-02 12:00:00
615,HSI50_i,25572.0,25608.0,25571.0,25631.0,25601.0,25603.333333333332,25604.5,25595.5,4765,2019-09-02 13:00:00
616,HSI50_i,25608.0,25574.0,25573.0,25610.0,25591.5,25585.666666666668,25582.75,25591.25,3650,2019-09-02 14:00:00
617,HSI50_i,25574.0,25562.0,25549.5,25579.0,25564.25,25563.5,25563.125,25566.125,3955,2019-09-02 15:00:00
618,HSI50_i,25563.0,25509.5,25509.5,25569.0,25539.25,25529.333333333332,25524.375,25537.75,5460,2019-09-02 16:00:00
619,HSI50_i,25508.0,25551.5,25499.5,25554.0,25526.75,25535.0,25539.125,25528.25,4650,2019-09-02 17:00:00
620,HSI50_i,25551.5,25469.5,25413.5,25557.0,25485.25,25480.0,25477.375,25497.875,7830,2019-09-02 18:00:00
621,HSI50_i,25471.0,25445.0,25431.5,25476.0,25453.75,25450.833333333332,25449.375,25455.875,3370,2019-09-02 19:00:00
622,HSI50_i,25566.5,25511.0,25491.5,25569.5,25530.5,25524.0,25520.75,25534.625,9265,2019-09-03 08:00:00
623,HSI50_i,25511.0,25514.5,25481.5,25578.5,25530.0,25524.833333333332,25522.25,25521.375,11775,2019-09-03 09:00:00
624,HSI50_i,25513.5,25451.5,25447.5,25534.5,25491.0,25477.833333333332,25471.25,25486.75,11940,2019-09-03 10:00:00
625,HSI50_i,25451.5,25505.5,25448.5,25541.5,25495.0,25498.5,25500.25,25486.75,9850,2019-09-03 11:00:00
626,HSI50_i,25506.5,25461.5,25447.5,25541.5,25494.5,25483.5,25478.0,25489.25,8090,2019-09-03 12:00:00
627,HSI50_i,25459.5,25505.5,25455.5,25508.5,25482.0,25489.833333333332,25493.75,25482.25,6060,2019-09-03 13:00:00
628,HSI50_i,25505.5,25482.5,25469.5,25511.5,25490.5,25487.833333333332,25486.5,25492.25,5740,2019-09-03 14:00:00
629,HSI50_i,25482.5,25532.5,25480.5,25542.5,25511.5,25518.5,25522.0,25509.5,6870,2019-09-03 15:00:00
630,HSI50_i,25532.5,25533.5,25499.5,25569.5,25534.5,25534.166666666668,25534.0,25533.75,10300,2019-09-03 16:00:00
631,HSI50_i,25534.5,25599.5,25463.5,25599.5,25531.5,25554.166666666668,25565.5,25549.25,12080,2019-09-03 17:00:00
632,HSI50_i,25599.5,25587.5,25541.5,25621.5,25581.5,25583.5,25584.5,25587.5,10390,2019-09-03 18:00:00
633,HSI50_i,25585.5,25564.5,25559.5,25591.5,25575.5,25571.833333333332,25570.0,25575.25,3450,2019-09-03 19:00:00
634,HSI50_i,25831.0,25954.0,25817.5,25954.0,25885.75,25908.5,25919.875,25889.125,10275,2019-09-04 08:00:00
635,HSI50_i,25955.0,26430.0,25946.0,26551.0,26248.5,26309.0,26339.25,26220.5,34850,2019-09-04 09:00:00
636,HSI50_i,26429.0,26499.0,26371.0,26673.0,26522.0,26514.333333333332,26510.5,26493.0,24160,2019-09-04 10:00:00
637,HSI50_i,26498.0,26520.0,26447.0,26530.0,26488.5,26499.0,26504.25,26498.75,11260,2019-09-04 11:00:00
638,HSI50_i,26519.5,26310.0,26297.0,26530.0,26413.5,26379.0,26361.75,26414.125,13735,2019-09-04 12:00:00
639,HSI50_i,26310.0,26275.0,26263.0,26355.0,26309.0,26297.666666666668,26292.0,26300.75,13540,2019-09-04 13:00:00
640,HSI50_i,26275.0,26374.0,26268.0,26383.0,26325.5,26341.666666666668,26349.75,26325.0,9210,2019-09-04 14:00:00
641,HSI50_i,26375.0,26399.0,26367.0,26421.0,26394.0,26395.666666666668,26396.5,26390.5,7670,2019-09-04 15:00:00
642,HSI50_i,26399.0,26378.0,26322.0,26402.0,26362.0,26367.333333333332,26370.0,26375.25,12100,2019-09-04 16:00:00
643,HSI50_i,26378.0,26357.0,26307.0,26402.0,26354.5,26355.333333333332,26355.75,26361.0,12250,2019-09-04 17:00:00
644,HSI50_i,26357.0,26389.0,26331.0,26419.0,26375.0,26379.666666666668,26382.0,26374.0,8580,2019-09-04 18:00:00
645,HSI50_i,26387.0,26398.0,26364.0,26409.0,26386.5,26390.333333333332,26392.25,26389.5,2930,2019-09-04 19:00:00
646,HSI50_i,26629.5,26500.5,26497.5,26643.5,26570.5,26547.166666666668,26535.5,26567.75,4572,2019-09-05 08:00:00
647,HSI50_i,26500.5,26343.0,26329.0,26500.5,26414.75,26390.833333333332,26378.875,26418.25,4478,2019-09-05 09:00:00
648,HSI50_i,26618.5,26579.0,26538.5,26626.5,26582.5,26581.333333333332,26580.75,26590.625,13715,2019-09-06 08:00:00
649,HSI50_i,26579.0,26635.0,26527.0,26640.0,26583.5,26600.666666666668,26609.25,26595.25,12260,2019-09-06 09:00:00
650,HSI50_i,26635.0,26619.0,26598.0,26687.0,26642.5,26634.666666666668,26630.75,26634.75,12125,2019-09-06 10:00:00
651,HSI50_i,26618.5,26608.5,26601.5,26641.5,26621.5,26617.166666666668,26615.0,26617.5,7039,2019-09-06 11:00:00
652,HSI50_i,26607.5,26594.5,26594.5,26719.5,26657.0,26636.166666666668,26625.75,26629.0,10115,2019-09-06 12:00:00
653,HSI50_i,26594.5,26576.5,26555.5,26604.5,26580.0,26578.833333333332,26578.25,26582.75,7260,2019-09-06 13:00:00
654,HSI50_i,26576.5,26631.5,26537.5,26634.5,26586.0,26601.166666666668,26608.75,26595.0,7970,2019-09-06 14:00:00
655,HSI50_i,26631.5,26635.5,26581.5,26679.5,26630.5,26632.166666666668,26633.0,26632.0,11060,2019-09-06 15:00:00
656,HSI50_i,26633.5,26641.5,26601.5,26673.5,26637.5,26638.833333333332,26639.5,26637.5,11180,2019-09-06 16:00:00
657,HSI50_i,26641.5,26650.5,26633.5,26665.5,26649.5,26649.833333333332,26650.0,26647.75,7690,2019-09-06 17:00:00
658,HSI50_i,26650.5,26696.5,26635.5,26696.5,26666.0,26676.166666666668,26681.25,26669.75,7760,2019-09-06 18:00:00
659,HSI50_i,26698.5,26678.5,26674.5,26698.5,26686.5,26683.833333333332,26682.5,26687.5,2270,2019-09-06 19:00:00
660,HSI50_i,26679.5,26688.5,26659.5,26736.5,26698.0,26694.833333333332,26693.25,26691.0,9450,2019-09-09 08:00:00
661,HSI50_i,26687.5,26689.5,26659.5,26701.5,26680.5,26683.5,26685.0,26684.5,8400,2019-09-09 09:00:00
662,HSI50_i,26687.5,26678.5,26631.5,26713.5,26672.5,26674.5,26675.5,26677.75,7990,2019-09-09 10:00:00
663,HSI50_i,26678.5,26679.5,26643.5,26683.5,26663.5,26668.833333333332,26671.5,26671.25,5835,2019-09-09 11:00:00
664,HSI50_i,26680.5,26707.5,26658.5,26709.5,26684.0,26691.833333333332,26695.75,26689.0,4550,2019-09-09 12:00:00
665,HSI50_i,26707.5,26672.5,26669.5,26716.5,26693.0,26686.166666666668,26682.75,26691.5,3100,2019-09-09 13:00:00
666,HSI50_i,26672.5,26687.5,26663.5,26695.5,26679.5,26682.166666666668,26683.5,26679.75,3190,2019-09-09 14:00:00
667,HSI50_i,26688.5,26697.5,26685.5,26709.5,26697.5,26697.5,26697.5,26695.25,3080,2019-09-09 15:00:00
668,HSI50_i,26695.5,26682.5,26673.5,26707.5,26690.5,26687.833333333332,26686.5,26689.75,4810,2019-09-09 16:00:00
669,HSI50_i,26683.5,26733.5,26681.5,26740.5,26711.0,26718.5,26722.25,26709.75,5520,2019-09-09 17:00:00
670,HSI50_i,26734.5,26762.5,26727.5,26773.5,26750.5,26754.5,26756.5,26749.5,4690,2019-09-09 18:00:00
671,HSI50_i,26762.5,26708.5,26698.5,26769.5,26734.0,26725.5,26721.25,26734.75,2360,2019-09-09 19:00:00
672,HSI50_i,26678.0,26694.0,26662.0,26712.0,26687.0,26689.333333333332,26690.5,26686.5,7270,2019-09-10 08:00:00
673,HSI50_i,26694.0,26708.0,26656.0,26719.0,26687.5,26694.333333333332,26697.75,26694.25,7520,2019-09-10 09:00:00
674,HSI50_i,26704.0,26671.0,26638.0,26736.0,26687.0,26681.666666666668,26679.0,26687.25,9410,2019-09-10 10:00:00
675,HSI50_i,26671.0,26662.0,26637.0,26683.0,26660.0,26660.666666666668,26661.0,26663.25,5630,2019-09-10 11:00:00
676,HSI50_i,26663.0,26735.0,26662.0,26775.0,26718.5,26724.0,26726.75,26708.75,7320,2019-09-10 12:00:00
677,HSI50_i,26735.0,26737.5,26729.5,26757.0,26743.25,26741.333333333332,26740.375,26739.75,4405,2019-09-10 13:00:00
678,HSI50_i,26737.5,26766.0,26737.5,26785.0,26761.25,26762.833333333332,26763.625,26756.5,4730,2019-09-10 14:00:00
679,HSI50_i,26766.0,26773.0,26754.0,26785.0,26769.5,26770.666666666668,26771.25,26769.5,4460,2019-09-10 15:00:00
680,HSI50_i,26773.0,26764.0,26742.0,26791.0,26766.5,26765.666666666668,26765.25,26767.5,6070,2019-09-10 16:00:00
681,HSI50_i,26764.0,26771.0,26755.5,26795.0,26775.25,26773.833333333332,26773.125,26771.375,5530,2019-09-10 17:00:00
682,HSI50_i,26770.5,26854.0,26764.0,26865.0,26814.5,26827.666666666668,26834.25,26813.375,5520,2019-09-10 18:00:00
683,HSI50_i,26853.5,26871.0,26818.0,26881.5,26849.75,26856.833333333332,26860.375,26856.0,3315,2019-09-10 19:00:00
684,HSI50_i,27089.0,27118.0,27046.0,27177.0,27111.5,27113.666666666668,27114.75,27107.5,14000,2019-09-11 08:00:00
685,HSI50_i,27119.0,27089.0,27033.5,27161.0,27097.25,27094.5,27093.125,27100.625,12960,2019-09-11 09:00:00
686,HSI50_i,27088.0,27104.0,27060.0,27133.0,27096.5,27099.0,27100.25,27096.25,11220,2019-09-11 10:00:00
687,HSI50_i,27104.0,27140.0,27089.0,27150.0,27119.5,27126.333333333332,27129.75,27120.75,6315,2019-09-11 11:00:00
688,HSI50_i,27140.5,27108.0,27068.0,27140.5,27104.25,27105.5,27106.125,27114.25,5430,2019-09-11 12:00:00
689,HSI50_i,27108.0,27095.5,27093.5,27123.0,27108.25,27104.0,27101.875,27105.0,4370,2019-09-11 13:00:00
690,HSI50_i,27095.0,27131.0,27089.0,27131.0,27110.0,27117.0,27120.5,27111.5,3680,2019-09-11 14:00:00
691,HSI50_i,27130.0,27131.0,27108.0,27135.0,27121.5,27124.666666666668,27126.25,27126.0,4000,2019-09-11 15:00:00
692,HSI50_i,27131.0,27131.0,27093.0,27139.0,27116.0,27121.0,27123.5,27123.5,5735,2019-09-11 16:00:00
693,HSI50_i,27131.0,27184.0,27125.5,27190.0,27157.75,27166.5,27170.875,27157.625,7340,2019-09-11 17:00:00
694,HSI50_i,27185.0,27174.0,27148.0,27190.0,27169.0,27170.666666666668,27171.5,27174.25,5485,2019-09-11 18:00:00
695,HSI50_i,27174.0,27163.5,27161.5,27189.0,27175.25,27171.333333333332,27169.375,27172.0,1980,2019-09-11 19:00:00
696,HSI50_i,27104.0,27071.0,27055.0,27119.0,27087.0,27081.666666666668,27079.0,27087.25,10200,2019-09-12 08:00:00
697,HSI50_i,27071.0,27133.0,27047.5,27133.0,27090.25,27104.5,27111.625,27096.125,9745,2019-09-12 09:00:00
698,HSI50_i,27130.0,27104.0,27071.0,27162.0,27116.5,27112.333333333332,27110.25,27116.75,11925,2019-09-12 10:00:00
699,HSI50_i,27106.0,27050.0,27045.0,27118.0,27081.5,27071.0,27065.75,27079.75,6060,2019-09-12 11:00:00
700,HSI50_i,27053.0,27029.5,27013.5,27078.0,27045.75,27040.333333333332,27037.625,27043.5,5640,2019-09-12 12:00:00
701,HSI50_i,27027.5,27014.0,26985.5,27038.0,27011.75,27012.5,27012.875,27016.25,5260,2019-09-12 13:00:00
702,HSI50_i,27015.0,27095.5,26992.0,27113.0,27052.5,27066.833333333332,27074.0,27053.875,9455,2019-09-12 14:00:00
703,HSI50_i,27097.0,27079.0,27064.0,27117.0,27090.5,27086.666666666668,27084.75,27089.25,9010,2019-09-12 15:00:00
704,HSI50_i,27079.0,27030.0,26981.5,27102.0,27041.75,27037.833333333332,27035.875,27048.125,9575,2019-09-12 16:00:00
705,HSI50_i,27030.0,27097.0,27015.0,27242.0,27128.5,27118.0,27112.75,27096.0,22930,2019-09-12 17:00:00
706,HSI50_i,27096.0,27135.0,27073.5,27157.0,27115.25,27121.833333333332,27125.125,27115.375,9700,2019-09-12 18:00:00
707,HSI50_i,27135.0,27135.0,27109.5,27142.0,27125.75,27128.833333333332,27130.375,27130.375,2865,2019-09-12 19:00:00
708,HSI50_i,27212.5,27255.5,27195.5,27281.5,27238.5,27244.166666666668,27247.0,27236.25,8870,2019-09-13 08:00:00
709,HSI50_i,27253.5,27266.5,27227.5,27285.5,27256.5,27259.833333333332,27261.5,27258.25,6230,2019-09-13 09:00:00
710,HSI50_i,27265.5,27316.5,27257.5,27385.5,27321.5,27319.833333333332,27319.0,27306.25,10730,2019-09-13 10:00:00
711,HSI50_i,27319.5,27281.5,27277.5,27341.5,27309.5,27300.166666666668,27295.5,27305.0,6595,2019-09-13 11:00:00
712,HSI50_i,27280.5,27351.5,27273.5,27369.5,27321.5,27331.5,27336.5,27318.75,5955,2019-09-13 12:00:00
713,HSI50_i,27351.5,27363.5,27337.5,27374.5,27356.0,27358.5,27359.75,27356.75,4210,2019-09-13 13:00:00
714,HSI50_i,27364.5,27353.5,27349.5,27375.5,27362.5,27359.5,27358.0,27360.75,4370,2019-09-13 14:00:00
715,HSI50_i,27353.5,27327.5,27324.5,27375.5,27350.0,27342.5,27338.75,27345.25,4460,2019-09-13 15:00:00
716,HSI50_i,27327.5,27343.5,27313.5,27362.5,27338.0,27339.833333333332,27340.75,27336.75,7880,2019-09-13 16:00:00
717,HSI50_i,27343.5,27368.5,27307.5,27372.5,27340.0,27349.5,27354.25,27348.0,7050,2019-09-13 17:00:00
718,HSI50_i,27368.5,27333.5,27331.5,27392.5,27362.0,27352.5,27347.75,27356.5,5950,2019-09-13 18:00:00
719,HSI50_i,27333.5,27324.5,27318.5,27345.5,27332.0,27329.5,27328.25,27330.5,2310,2019-09-13 19:00:00
720,HSI50_i,27064.0,27055.0,27003.0,27072.0,27037.5,27043.333333333332,27046.25,27048.5,7875,2019-09-16 08:00:00
721,HSI50_i,27055.0,27056.0,27027.5,27083.0,27055.25,27055.5,27055.625,27055.375,7855,2019-09-16 09:00:00
722,HSI50_i,27057.0,27067.5,27043.0,27100.0,27071.5,27070.166666666668,27069.5,27066.875,8330,2019-09-16 10:00:00
723,HSI50_i,27067.0,27043.0,27025.0,27113.0,27069.0,27060.333333333332,27056.0,27062.0,6740,2019-09-16 11:00:00
724,HSI50_i,27039.0,27049.5,26998.0,27077.5,27037.75,27041.666666666668,27043.625,27041.0,7145,2019-09-16 12:00:00
725,HSI50_i,27047.5,27052.0,27044.0,27066.0,27055.0,27054.0,27053.5,27052.375,4175,2019-09-16 13:00:00
726,HSI50_i,27056.0,27066.0,27037.0,27068.0,27052.5,27057.0,27059.25,27056.75,4330,2019-09-16 14:00:00
727,HSI50_i,27066.0,27063.0,27060.0,27085.0,27072.5,27069.333333333332,27067.75,27068.5,4225,2019-09-16 15:00:00
728,HSI50_i,27063.0,27055.5,27030.5,27076.5,27053.5,27054.166666666668,27054.5,27056.375,6715,2019-09-16 16:00:00
729,HSI50_i,27054.5,27061.5,27039.5,27072.5,27056.0,27057.833333333332,27058.75,27057.0,6020,2019-09-16 17:00:00
730,HSI50_i,27063.5,27006.5,26993.5,27086.5,27040.0,27028.833333333332,27023.25,27037.5,6090,2019-09-16 18:00:00
731,HSI50_i,27003.5,26999.5,26987.5,27024.5,27006.0,27003.833333333332,27002.75,27003.75,3030,2019-09-16 19:00:00
732,HSI50_i,26810.0,26732.0,26661.5,26852.0,26756.75,26748.5,26744.375,26763.875,13045,2019-09-17 08:00:00
733,HSI50_i,26733.0,26721.5,26695.5,26738.0,26716.75,26718.333333333332,26719.125,26722.0,7640,2019-09-17 09:00:00
734,HSI50_i,26722.0,26720.0,26676.0,26750.5,26713.25,26715.5,26716.625,26717.125,8210,2019-09-17 10:00:00
735,HSI50_i,26720.0,26719.0,26708.0,26787.5,26747.75,26738.166666666668,26733.375,26733.625,6500,2019-09-17 11:00:00
736,HSI50_i,26718.0,26709.0,26707.5,26751.0,26729.25,26722.5,26719.125,26721.375,4305,2019-09-17 12:00:00
737,HSI50_i,26707.5,26710.0,26702.0,26726.0,26714.0,26712.666666666668,26712.0,26711.375,3460,2019-09-17 13:00:00
738,HSI50_i,26711.0,26741.0,26707.5,26751.0,26729.25,26733.166666666668,26735.125,26727.625,3329,2019-09-17 14:00:00
739,HSI50_i,26741.0,26714.0,26695.5,26744.0,26719.75,26717.833333333332,26716.875,26723.625,4065,2019-09-17 15:00:00
740,HSI50_i,26714.0,26735.0,26689.5,26758.0,26723.75,26727.5,26729.375,26724.125,8240,2019-09-17 16:00:00
741,HSI50_i,26734.0,26762.0,26729.5,26771.0,26750.25,26754.166666666668,26756.125,26749.125,6520,2019-09-17 17:00:00
742,HSI50_i,26761.0,26814.0,26761.0,26829.0,26795.0,26801.333333333332,26804.5,26791.25,5240,2019-09-17 18:00:00
743,HSI50_i,26815.0,26809.5,26797.5,26838.0,26817.75,26815.0,26813.625,26815.0,2465,2019-09-17 19:00:00
744,HSI50_i,26791.5,26789.5,26736.5,26793.5,26765.0,26773.166666666668,26777.25,26777.75,8370,2019-09-18 08:00:00
745,HSI50_i,26790.5,26776.5,26765.5,26801.5,26783.5,26781.166666666668,26780.0,26783.5,6100,2019-09-18 09:00:00
746,HSI50_i,26776.5,26740.5,26725.5,26812.5,26769.0,26759.5,26754.75,26763.75,6850,2019-09-18 10:00:00
747,HSI50_i,26740.5,26698.5,26696.5,26751.5,26724.0,26715.5,26711.25,26721.75,5160,2019-09-18 11:00:00
748,HSI50_i,26697.5,26725.5,26692.5,26734.5,26713.5,26717.5,26719.5,26712.5,3440,2019-09-18 12:00:00
749,HSI50_i,26725.5,26727.5,26715.5,26738.5,26727.0,26727.166666666668,26727.25,26726.75,2280,2019-09-18 13:00:00
750,HSI50_i,26727.5,26736.5,26715.5,26741.5,26728.5,26731.166666666668,26732.5,26730.25,3030,2019-09-18 14:00:00
751,HSI50_i,26735.5,26756.5,26728.5,26759.5,26744.0,26748.166666666668,26750.25,26745.0,2910,2019-09-18 15:00:00
752,HSI50_i,26757.5,26746.5,26726.5,26762.5,26744.5,26745.166666666668,26745.5,26748.25,4180,2019-09-18 16:00:00
753,HSI50_i,26745.5,26753.5,26739.5,26771.5,26755.5,26754.833333333332,26754.5,26752.5,3750,2019-09-18 17:00:00
754,HSI50_i,26753.5,26723.5,26703.5,26757.5,26730.5,26728.166666666668,26727.0,26734.5,3380,2019-09-18 18:00:00
755,HSI50_i,26721.5,26728.5,26719.5,26738.5,26729.0,26728.833333333332,26728.75,26727.0,1690,2019-09-18 19:00:00
756,HSI50_i,26414.0,26476.0,26366.0,26476.0,26421.0,26439.333333333332,26448.5,26433.0,9270,2019-09-19 08:00:00
757,HSI50_i,26477.0,26392.0,26334.0,26498.0,26416.0,26408.0,26404.0,26425.25,10485,2019-09-19 09:00:00
758,HSI50_i,26391.0,26468.0,26336.0,26481.0,26408.5,26428.333333333332,26438.25,26419.0,11610,2019-09-19 10:00:00
759,HSI50_i,26470.0,26487.0,26453.0,26496.0,26474.5,26478.666666666668,26480.75,26476.5,6490,2019-09-19 11:00:00
760,HSI50_i,26486.0,26484.0,26470.5,26517.0,26493.75,26490.5,26488.875,26489.375,5830,2019-09-19 12:00:00
761,HSI50_i,26485.0,26484.0,26480.0,26506.0,26493.0,26490.0,26488.5,26488.75,3920,2019-09-19 13:00:00
762,HSI50_i,26484.0,26513.0,26484.0,26522.0,26503.0,26506.333333333332,26508.0,26500.75,3790,2019-09-19 14:00:00
763,HSI50_i,26512.0,26554.0,26511.0,26556.0,26533.5,26540.333333333332,26543.75,26533.25,4350,2019-09-19 15:00:00
764,HSI50_i,26554.0,26535.0,26533.0,26570.0,26551.5,26546.0,26543.25,26548.0,5640,2019-09-19 16:00:00
765,HSI50_i,26534.0,26587.0,26530.0,26609.0,26569.5,26575.333333333332,26578.25,26565.0,6130,2019-09-19 17:00:00
766,HSI50_i,26586.0,26575.0,26563.0,26600.0,26581.5,26579.333333333332,26578.25,26581.0,5100,2019-09-19 18:00:00
767,HSI50_i,26575.0,26544.0,26538.0,26582.0,26560.0,26554.666666666668,26552.0,26559.75,2070,2019-09-19 19:00:00
768,HSI50_i,26483.5,26481.5,26449.0,26523.5,26486.25,26484.666666666668,26483.875,26484.375,8090,2019-09-20 08:00:00
769,HSI50_i,26480.5,26484.5,26458.5,26506.5,26482.5,26483.166666666668,26483.5,26482.5,7570,2019-09-20 09:00:00
770,HSI50_i,26484.5,26442.0,26395.5,26501.5,26448.5,26446.333333333332,26445.25,26455.875,10115,2019-09-20 10:00:00
771,HSI50_i,26442.0,26410.0,26399.0,26448.0,26423.5,26419.0,26416.75,26424.75,6155,2019-09-20 11:00:00
772,HSI50_i,26409.0,26441.0,26400.0,26444.0,26422.0,26428.333333333332,26431.5,26423.5,4835,2019-09-20 12:00:00
773,HSI50_i,26442.0,26427.5,26425.0,26459.0,26442.0,26437.166666666668,26434.75,26438.375,4075,2019-09-20 13:00:00
774,HSI50_i,26429.0,26405.5,26384.0,26430.0,26407.0,26406.5,26406.25,26412.125,4285,2019-09-20 14:00:00
775,HSI50_i,26405.5,26404.0,26368.0,26412.0,26390.0,26394.666666666668,26397.0,26397.375,4295,2019-09-20 15:00:00
776,HSI50_i,26404.0,26405.0,26384.0,26434.0,26409.0,26407.666666666668,26407.0,26406.75,5935,2019-09-20 16:00:00
777,HSI50_i,26407.0,26407.0,26389.5,26423.0,26406.25,26406.5,26406.625,26406.625,5295,2019-09-20 17:00:00
778,HSI50_i,26405.5,26391.0,26363.0,26427.0,26395.0,26393.666666666668,26393.0,26396.625,5650,2019-09-20 18:00:00
779,HSI50_i,26391.0,26391.0,26385.0,26407.0,26396.0,26394.333333333332,26393.5,26393.5,2310,2019-09-20 19:00:00
780,HSI50_i,26207.5,26255.5,26178.5,26259.5,26219.0,26231.166666666668,26237.25,26225.25,8915,2019-09-23 08:00:00
781,HSI50_i,26255.5,26253.5,26200.5,26275.5,26238.0,26243.166666666668,26245.75,26246.25,6870,2019-09-23 09:00:00
782,HSI50_i,26252.5,26202.5,26187.5,26340.5,26264.0,26243.5,26233.25,26245.75,10730,2019-09-23 10:00:00
783,HSI50_i,26200.5,26076.5,26069.5,26226.5,26148.0,26124.166666666668,26112.25,26143.25,8935,2019-09-23 11:00:00
784,HSI50_i,26075.5,26157.5,26071.5,26168.5,26120.0,26132.5,26138.75,26118.25,5830,2019-09-23 12:00:00
785,HSI50_i,26157.5,26182.5,26152.5,26188.5,26170.5,26174.5,26176.5,26170.25,4080,2019-09-23 13:00:00
786,HSI50_i,26183.5,26170.5,26159.5,26188.5,26174.0,26172.833333333332,26172.25,26175.5,3330,2019-09-23 14:00:00
787,HSI50_i,26168.5,26178.5,26157.5,26182.5,26170.0,26172.833333333332,26174.25,26171.75,3230,2019-09-23 15:00:00
788,HSI50_i,26177.5,26224.5,26164.5,26252.5,26208.5,26213.833333333332,26216.5,26204.75,7530,2019-09-23 16:00:00
789,HSI50_i,26224.5,26213.5,26181.5,26243.0,26212.25,26212.666666666668,26212.875,26215.625,7360,2019-09-23 17:00:00
790,HSI50_i,26216.5,26240.5,26215.5,26269.0,26242.25,26241.666666666668,26241.375,26235.375,6455,2019-09-23 18:00:00
791,HSI50_i,26240.5,26256.5,26234.5,26265.5,26250.0,26252.166666666668,26253.25,26249.25,2320,2019-09-23 19:00:00
792,HSI50_i,26315.5,26321.0,26277.5,26336.0,26306.75,26311.5,26313.875,26312.5,7895,2019-09-24 08:00:00
793,HSI50_i,26321.0,26319.0,26256.0,26336.0,26296.0,26303.666666666668,26307.5,26308.0,7625,2019-09-24 09:00:00
794,HSI50_i,26319.0,26302.0,26294.0,26338.0,26316.0,26311.333333333332,26309.0,26313.25,7035,2019-09-24 10:00:00
795,HSI50_i,26301.0,26275.5,26248.0,26314.0,26281.0,26279.166666666668,26278.25,26284.625,5115,2019-09-24 11:00:00
796,HSI50_i,26276.0,26293.0,26269.0,26311.0,26290.0,26291.0,26291.5,26287.25,3850,2019-09-24 12:00:00
797,HSI50_i,26293.0,26285.0,26273.0,26295.0,26284.0,26284.333333333332,26284.5,26286.5,2860,2019-09-24 13:00:00
798,HSI50_i,26289.0,26307.0,26288.0,26310.0,26299.0,26301.666666666668,26303.0,26298.5,2250,2019-09-24 14:00:00
799,HSI50_i,26307.0,26282.0,26271.0,26307.0,26289.0,26286.666666666668,26285.5,26291.75,2570,2019-09-24 15:00:00
800,HSI50_i,26283.0,26258.0,26252.0,26295.0,26273.5,26268.333333333332,26265.75,26272.0,4630,2019-09-24 16:00:00
801,HSI50_i,26259.0,26190.0,26182.0,26260.0,26221.0,26210.666666666668,26205.5,26222.75,7830,2019-09-24 17:00:00
802,HSI50_i,26191.0,26151.0,26129.0,26192.0,26160.5,26157.333333333332,26155.75,26165.75,6420,2019-09-24 18:00:00
803,HSI50_i,26150.0,26114.0,26083.0,26181.0,26132.0,26126.0,26123.0,26132.0,4260,2019-09-24 19:00:00
804,HSI50_i,26025.0,25977.0,25973.0,26047.0,26010.0,25999.0,25993.5,26005.5,10180,2019-09-25 08:00:00
805,HSI50_i,25977.0,25927.0,25902.0,25984.0,25943.0,25937.666666666668,25935.0,25947.5,10465,2019-09-25 09:00:00
806,HSI50_i,25928.0,25911.5,25905.5,25969.0,25937.25,25928.666666666668,25924.375,25928.5,9265,2019-09-25 10:00:00
807,HSI50_i,25913.0,25873.5,25873.5,25942.0,25907.75,25896.333333333332,25890.625,25900.5,5400,2019-09-25 11:00:00
808,HSI50_i,25873.5,25897.0,25847.5,25902.0,25874.75,25882.166666666668,25885.875,25880.0,4955,2019-09-25 12:00:00
809,HSI50_i,25898.0,25912.0,25889.0,25921.0,25905.0,25907.333333333332,25908.5,25905.0,4210,2019-09-25 13:00:00
810,HSI50_i,25912.0,25899.0,25881.5,25915.0,25898.25,25898.5,25898.625,25901.875,3785,2019-09-25 14:00:00
811,HSI50_i,25899.0,25944.0,25896.0,25952.0,25924.0,25930.666666666668,25934.0,25922.75,4815,2019-09-25 15:00:00
812,HSI50_i,25944.0,25889.0,25882.0,25960.5,25921.25,25910.5,25905.125,25918.875,7250,2019-09-25 16:00:00
813,HSI50_i,25891.0,25978.0,25852.0,26003.0,25927.5,25944.333333333332,25952.75,25931.0,12100,2019-09-25 17:00:00
814,HSI50_i,25979.0,25970.0,25956.0,25999.0,25977.5,25975.0,25973.75,25976.0,7990,2019-09-25 18:00:00
815,HSI50_i,25971.0,25980.0,25963.0,25990.0,25976.5,25977.666666666668,25978.25,25976.0,3010,2019-09-25 19:00:00
816,HSI50_i,25974.5,25981.5,25930.5,25998.5,25964.5,25970.166666666668,25973.0,25971.25,8880,2019-09-26 08:00:00
817,HSI50_i,25981.5,25928.0,25919.0,25994.5,25956.75,25947.166666666668,25942.375,25955.75,6125,2019-09-26 09:00:00
818,HSI50_i,25929.0,26010.5,25924.0,26031.0,25977.5,25988.5,25994.0,25973.625,7385,2019-09-26 10:00:00
