,EURNZD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
35,EURNZD_i,1.72999,1.72753,1.7259799999999998,1.7304599999999999,1.7282199999999999,1.72799,1.7278749999999998,1.7284899999999999,3941,2020-12-22 10:00:00
36,EURNZD_i,1.72753,1.73284,1.72725,1.73324,1.730245,1.73111,1.7315424999999998,1.7302149999999998,4054,2020-12-22 11:00:00
37,EURNZD_i,1.7329599999999998,1.73282,1.73225,1.7344300000000001,1.73334,1.7331666666666667,1.7330800000000002,1.7331150000000002,4307,2020-12-22 12:00:00
38,EURNZD_i,1.73284,1.73374,1.7318500000000001,1.73421,1.73303,1.7332666666666665,1.733385,1.7331599999999998,3035,2020-12-22 13:00:00
39,EURNZD_i,1.7337500000000001,1.7306,1.73047,1.7337500000000001,1.73211,1.7316066666666667,1.731355,1.7321425000000001,4058,2020-12-22 14:00:00
40,EURNZD_i,1.7305899999999999,1.73126,1.72908,1.73223,1.730655,1.7308566666666667,1.7309575,1.7307899999999998,3596,2020-12-22 15:00:00
41,EURNZD_i,1.73126,1.73324,1.72997,1.73415,1.7320600000000002,1.7324533333333332,1.73265,1.732155,5046,2020-12-22 16:00:00
42,EURNZD_i,1.73318,1.72995,1.72905,1.73447,1.73176,1.7311566666666665,1.730855,1.7316624999999999,5908,2020-12-22 17:00:00
43,EURNZD_i,1.7299600000000002,1.72851,1.72777,1.7299799999999999,1.728875,1.7287533333333334,1.7286925,1.729055,5657,2020-12-22 18:00:00
44,EURNZD_i,1.7285,1.72838,1.7276,1.72897,1.728285,1.728316666666667,1.7283325,1.7283625000000002,1444,2020-12-22 19:00:00
45,EURNZD_i,1.72831,1.72757,1.72678,1.72893,1.727855,1.72776,1.7277125,1.7278975,1259,2020-12-22 20:00:00
46,EURNZD_i,1.7275800000000001,1.7261,1.7252999999999998,1.72802,1.7266599999999999,1.726473333333333,1.7263799999999998,1.72675,886,2020-12-22 21:00:00
47,EURNZD_i,1.7261199999999999,1.72588,1.72546,1.72706,1.72626,1.7261333333333333,1.72607,1.72613,870,2020-12-22 22:00:00
48,EURNZD_i,1.72588,1.72681,1.7252999999999998,1.7269,1.7261,1.7263366666666666,1.726455,1.7262225,698,2020-12-22 23:00:00
49,EURNZD_i,1.72556,1.72736,1.72556,1.72769,1.7266249999999999,1.72687,1.7269925,1.7265424999999999,403,2020-12-23 00:00:00
50,EURNZD_i,1.72736,1.72698,1.72683,1.7282199999999999,1.727525,1.7273433333333335,1.7272525,1.7273475,1646,2020-12-23 01:00:00
51,EURNZD_i,1.72698,1.72908,1.7267000000000001,1.7300499999999999,1.728375,1.72861,1.7287275,1.7282025,3295,2020-12-23 02:00:00
52,EURNZD_i,1.7290999999999999,1.72798,1.72728,1.72927,1.728275,1.728176666666667,1.7281275000000003,1.7284075,3547,2020-12-23 03:00:00
53,EURNZD_i,1.72798,1.72796,1.72742,1.72875,1.728085,1.7280433333333332,1.7280224999999998,1.7280275,2823,2020-12-23 04:00:00
54,EURNZD_i,1.72796,1.72831,1.72762,1.7287,1.72816,1.72821,1.7282350000000002,1.7281475,2209,2020-12-23 05:00:00
55,EURNZD_i,1.7282899999999999,1.7276,1.72688,1.7286000000000001,1.72774,1.7276933333333335,1.72767,1.7278425,1606,2020-12-23 06:00:00
56,EURNZD_i,1.7276099999999999,1.7282899999999999,1.72739,1.72839,1.72789,1.7280233333333335,1.72809,1.7279200000000001,1200,2020-12-23 07:00:00
57,EURNZD_i,1.72827,1.72688,1.72682,1.72841,1.7276150000000001,1.7273699999999999,1.7272474999999998,1.727595,1396,2020-12-23 08:00:00
58,EURNZD_i,1.72687,1.72201,1.7217500000000001,1.72689,1.72432,1.7235500000000001,1.723165,1.72438,3226,2020-12-23 09:00:00
59,EURNZD_i,1.72195,1.7218499999999999,1.7208700000000001,1.72299,1.72193,1.7219033333333333,1.72189,1.721915,3905,2020-12-23 10:00:00
60,EURNZD_i,1.7218499999999999,1.72172,1.71969,1.7225000000000001,1.721095,1.7213033333333332,1.7214074999999998,1.7214399999999999,3354,2020-12-23 11:00:00
61,EURNZD_i,1.7217099999999999,1.71794,1.71754,1.72213,1.719835,1.7192033333333334,1.7188875000000001,1.71983,3307,2020-12-23 12:00:00
62,EURNZD_i,1.71795,1.72077,1.7178,1.72188,1.71984,1.72015,1.720305,1.7196,3071,2020-12-23 13:00:00
63,EURNZD_i,1.72077,1.72104,1.72075,1.72208,1.721415,1.7212899999999998,1.7212275,1.7211599999999998,3005,2020-12-23 14:00:00
64,EURNZD_i,1.72104,1.72091,1.71887,1.72177,1.72032,1.7205166666666667,1.720615,1.7206475,4290,2020-12-23 15:00:00
65,EURNZD_i,1.7209699999999999,1.72021,1.71856,1.7217,1.7201300000000002,1.7201566666666668,1.72017,1.72036,6464,2020-12-23 16:00:00
66,EURNZD_i,1.72019,1.7188400000000001,1.71827,1.7221899999999999,1.72023,1.7197666666666667,1.719535,1.7198725000000001,6060,2020-12-23 17:00:00
67,EURNZD_i,1.7188400000000001,1.71742,1.71692,1.71912,1.71802,1.71782,1.71772,1.718075,3878,2020-12-23 18:00:00
68,EURNZD_i,1.71742,1.71811,1.71723,1.7187000000000001,1.717965,1.7180133333333334,1.7180375,1.717865,1910,2020-12-23 19:00:00
69,EURNZD_i,1.71811,1.71614,1.7156799999999999,1.71836,1.71702,1.7167266666666665,1.71658,1.7170725,1157,2020-12-23 20:00:00
70,EURNZD_i,1.71612,1.71792,1.71544,1.71799,1.716715,1.7171166666666666,1.7173175,1.7168675,1135,2020-12-23 21:00:00
71,EURNZD_i,1.71793,1.7169400000000001,1.71614,1.718,1.71707,1.7170266666666667,1.7170050000000001,1.7172525,1098,2020-12-23 22:00:00
72,EURNZD_i,1.7169400000000001,1.7171699999999999,1.71492,1.7171699999999999,1.7160449999999998,1.71642,1.7166074999999998,1.71655,621,2020-12-23 23:00:00
73,EURNZD_i,1.7158600000000002,1.7184,1.71566,1.7184300000000001,1.7170450000000002,1.7174966666666667,1.7177225,1.7170875,430,2020-12-24 00:00:00
74,EURNZD_i,1.7184,1.71714,1.71643,1.7184,1.717415,1.7173233333333335,1.7172775000000002,1.7175925,864,2020-12-24 01:00:00
75,EURNZD_i,1.7172100000000001,1.7180499999999999,1.71681,1.71852,1.717665,1.7177933333333335,1.7178575,1.7176475,2525,2020-12-24 02:00:00
76,EURNZD_i,1.71804,1.71914,1.71799,1.71993,1.71896,1.7190199999999998,1.7190499999999997,1.718775,3237,2020-12-24 03:00:00
77,EURNZD_i,1.71912,1.71926,1.71824,1.71956,1.7189,1.7190200000000002,1.7190800000000002,1.7190450000000002,2061,2020-12-24 04:00:00
78,EURNZD_i,1.7192699999999999,1.7185000000000001,1.7185000000000001,1.7201,1.7193,1.7190333333333332,1.7189,1.7190925,2318,2020-12-24 05:00:00
79,EURNZD_i,1.71851,1.72027,1.71851,1.72066,1.719585,1.7198133333333334,1.7199275,1.7194875,1532,2020-12-24 06:00:00
80,EURNZD_i,1.72027,1.71962,1.71935,1.721,1.720175,1.71999,1.7198974999999999,1.72006,1452,2020-12-24 07:00:00
81,EURNZD_i,1.71964,1.71916,1.71887,1.71993,1.7193999999999998,1.7193199999999997,1.71928,1.7193999999999998,1331,2020-12-24 08:00:00
82,EURNZD_i,1.71917,1.7198600000000002,1.71869,1.72075,1.7197200000000001,1.7197666666666667,1.7197900000000002,1.7196175,2214,2020-12-24 09:00:00
83,EURNZD_i,1.71985,1.71619,1.71546,1.7199200000000001,1.7176900000000002,1.7171900000000002,1.7169400000000001,1.7178550000000001,2601,2020-12-24 10:00:00
84,EURNZD_i,1.71619,1.7151100000000001,1.71485,1.71669,1.71577,1.7155500000000001,1.71544,1.71571,2620,2020-12-24 11:00:00
85,EURNZD_i,1.71505,1.71509,1.71295,1.71513,1.71404,1.7143899999999999,1.714565,1.7145549999999998,2259,2020-12-24 12:00:00
86,EURNZD_i,1.71509,1.71449,1.71414,1.7172399999999999,1.71569,1.7152900000000002,1.71509,1.71524,1920,2020-12-24 13:00:00
87,EURNZD_i,1.7146,1.7158099999999998,1.7146,1.71671,1.715655,1.7157066666666665,1.7157324999999997,1.7154299999999998,2230,2020-12-24 14:00:00
88,EURNZD_i,1.71582,1.71447,1.71438,1.71716,1.71577,1.7153366666666667,1.7151200000000002,1.7154575,1996,2020-12-24 15:00:00
89,EURNZD_i,1.71452,1.7130999999999998,1.713,1.71587,1.714435,1.71399,1.7137674999999999,1.7141225,3185,2020-12-24 16:00:00
90,EURNZD_i,1.7130999999999998,1.7146599999999999,1.71292,1.7151100000000001,1.714015,1.71423,1.7143375,1.7139475,3223,2020-12-24 17:00:00
91,EURNZD_i,1.7146400000000002,1.71349,1.71327,1.7151999999999998,1.714235,1.7139866666666668,1.7138625,1.71415,1712,2020-12-24 18:00:00
92,EURNZD_i,1.71346,1.71184,1.71143,1.7138499999999999,1.71264,1.712373333333333,1.71224,1.7126449999999998,839,2020-12-24 19:00:00
93,EURNZD_i,1.71198,1.71182,1.71102,1.71861,1.714815,1.7138166666666665,1.7133175,1.7133574999999999,881,2020-12-24 20:00:00
94,EURNZD_i,1.7118799999999998,1.71438,1.7114500000000001,1.71489,1.71317,1.7135733333333334,1.713775,1.71315,209,2020-12-28 00:00:00
95,EURNZD_i,1.7143000000000002,1.71467,1.71273,1.7154099999999999,1.71407,1.71427,1.71437,1.7142775000000001,2146,2020-12-28 01:00:00
96,EURNZD_i,1.7146599999999999,1.71438,1.71251,1.71476,1.713635,1.7138833333333334,1.7140075000000001,1.7140775000000001,3252,2020-12-28 02:00:00
97,EURNZD_i,1.71438,1.7139799999999998,1.7132399999999999,1.71515,1.714195,1.7141233333333332,1.7140874999999998,1.7141875,3170,2020-12-28 03:00:00
98,EURNZD_i,1.71399,1.71258,1.71255,1.71402,1.713285,1.71305,1.7129325,1.713285,2057,2020-12-28 04:00:00
99,EURNZD_i,1.71258,1.7138900000000001,1.71258,1.7140900000000001,1.713335,1.7135200000000002,1.7136125000000002,1.7132850000000002,1802,2020-12-28 05:00:00
100,EURNZD_i,1.7138900000000001,1.71421,1.7136,1.7147999999999999,1.7142,1.714203333333333,1.7142049999999998,1.714125,1283,2020-12-28 06:00:00
101,EURNZD_i,1.71421,1.71414,1.71341,1.71454,1.713975,1.71403,1.7140575,1.7140749999999998,1316,2020-12-28 07:00:00
102,EURNZD_i,1.7141,1.71279,1.71266,1.71509,1.713875,1.7135133333333332,1.7133325,1.71366,1894,2020-12-28 08:00:00
103,EURNZD_i,1.71272,1.71384,1.71181,1.71404,1.712925,1.71323,1.7133825,1.7131025,1937,2020-12-28 09:00:00
104,EURNZD_i,1.71384,1.7151100000000001,1.71327,1.71526,1.7142650000000001,1.7145466666666669,1.7146875000000001,1.7143700000000002,2776,2020-12-28 10:00:00
105,EURNZD_i,1.7151100000000001,1.7170299999999998,1.71462,1.7170299999999998,1.715825,1.7162266666666666,1.7164275,1.7159475,2649,2020-12-28 11:00:00
106,EURNZD_i,1.7170299999999998,1.7156500000000001,1.71494,1.71824,1.71659,1.7162766666666667,1.71612,1.716465,3469,2020-12-28 12:00:00
107,EURNZD_i,1.7156099999999999,1.71661,1.71553,1.7177,1.716615,1.7166133333333333,1.7166125,1.7163625,3314,2020-12-28 13:00:00
108,EURNZD_i,1.71661,1.71553,1.71553,1.7173699999999998,1.71645,1.7161433333333334,1.7159900000000001,1.7162600000000001,3045,2020-12-28 14:00:00
109,EURNZD_i,1.71553,1.7180900000000001,1.71512,1.71858,1.71685,1.7172633333333334,1.71747,1.71683,3695,2020-12-28 15:00:00
110,EURNZD_i,1.71808,1.71849,1.7172,1.7195,1.71835,1.7183966666666668,1.71842,1.7183175,3913,2020-12-28 16:00:00
111,EURNZD_i,1.7184599999999999,1.72176,1.71828,1.7233800000000001,1.72083,1.7211400000000001,1.721295,1.7204700000000002,4097,2020-12-28 17:00:00
112,EURNZD_i,1.72177,1.7218,1.72167,1.72305,1.7223600000000001,1.7221733333333333,1.72208,1.7220725000000001,3372,2020-12-28 18:00:00
113,EURNZD_i,1.7218,1.71977,1.71974,1.72192,1.7208299999999999,1.7204766666666664,1.7203,1.7208074999999998,2157,2020-12-28 19:00:00
114,EURNZD_i,1.71976,1.71971,1.71949,1.72095,1.7202199999999999,1.7200499999999999,1.719965,1.7199775,1521,2020-12-28 20:00:00
115,EURNZD_i,1.7197200000000001,1.71876,1.7186,1.7197200000000001,1.71916,1.719026666666667,1.71896,1.7192000000000003,1369,2020-12-28 21:00:00
116,EURNZD_i,1.71872,1.71962,1.71847,1.71975,1.71911,1.7192800000000001,1.719365,1.7191400000000001,1276,2020-12-28 22:00:00
117,EURNZD_i,1.71955,1.71942,1.7183899999999999,1.71973,1.7190599999999998,1.7191799999999997,1.7192399999999997,1.7192724999999998,714,2020-12-28 23:00:00
118,EURNZD_i,1.7189299999999998,1.7191800000000002,1.71732,1.7202899999999999,1.718805,1.71893,1.7189925000000001,1.7189299999999998,529,2020-12-29 00:00:00
119,EURNZD_i,1.7191999999999998,1.71906,1.71871,1.7207599999999998,1.719735,1.7195099999999999,1.7193975,1.7194325,1284,2020-12-29 01:00:00
120,EURNZD_i,1.71908,1.71878,1.71821,1.72016,1.719185,1.71905,1.7189824999999999,1.7190575,2413,2020-12-29 02:00:00
121,EURNZD_i,1.7187999999999999,1.7177799999999999,1.71736,1.71926,1.71831,1.7181333333333333,1.718045,1.7183,1576,2020-12-29 03:00:00
122,EURNZD_i,1.71776,1.71852,1.71776,1.71885,1.718305,1.7183766666666667,1.7184125,1.7182225,1595,2020-12-29 04:00:00
123,EURNZD_i,1.71852,1.71869,1.71752,1.71883,1.718175,1.7183466666666665,1.7184325,1.7183899999999999,1629,2020-12-29 05:00:00
124,EURNZD_i,1.71869,1.71888,1.71849,1.7197,1.719095,1.7190233333333333,1.7189875,1.71894,1512,2020-12-29 06:00:00
125,EURNZD_i,1.71888,1.71774,1.71773,1.71932,1.718525,1.7182633333333335,1.7181325,1.7184175000000002,1279,2020-12-29 07:00:00
126,EURNZD_i,1.71772,1.7187299999999999,1.71756,1.7189,1.7182300000000001,1.7183966666666668,1.71848,1.7182275,1085,2020-12-29 08:00:00
127,EURNZD_i,1.71874,1.71852,1.71753,1.7193100000000001,1.71842,1.7184533333333334,1.71847,1.718525,1944,2020-12-29 09:00:00
128,EURNZD_i,1.71854,1.71688,1.71641,1.71874,1.717575,1.7173433333333332,1.7172275,1.7176425,2937,2020-12-29 10:00:00
129,EURNZD_i,1.7168999999999999,1.7172,1.71536,1.7182300000000001,1.716795,1.7169300000000003,1.7169975000000002,1.7169225000000001,2766,2020-12-29 11:00:00
130,EURNZD_i,1.7172,1.71739,1.71593,1.71793,1.71693,1.7170833333333333,1.71716,1.7171125,2522,2020-12-29 12:00:00
131,EURNZD_i,1.71739,1.71665,1.71536,1.71802,1.71669,1.7166766666666666,1.7166700000000001,1.716855,1836,2020-12-29 13:00:00
132,EURNZD_i,1.71665,1.71657,1.7159900000000001,1.7175,1.716745,1.7166866666666667,1.7166575,1.7166774999999999,2637,2020-12-29 14:00:00
133,EURNZD_i,1.71658,1.7125599999999999,1.7124700000000002,1.7173500000000002,1.7149100000000002,1.7141266666666668,1.713735,1.71474,3371,2020-12-29 15:00:00
134,EURNZD_i,1.71246,1.71391,1.71035,1.71463,1.71249,1.7129633333333334,1.7132,1.7128375,4271,2020-12-29 16:00:00
135,EURNZD_i,1.71388,1.71048,1.70946,1.71407,1.711765,1.7113366666666667,1.7111225,1.7119725,5760,2020-12-29 17:00:00
136,EURNZD_i,1.71044,1.71069,1.70892,1.71102,1.70997,1.71021,1.71033,1.7102675,3956,2020-12-29 18:00:00
137,EURNZD_i,1.7107,1.71089,1.71008,1.71129,1.710685,1.7107533333333336,1.7107875000000001,1.7107400000000001,2241,2020-12-29 19:00:00
138,EURNZD_i,1.71089,1.71158,1.71089,1.71223,1.71156,1.711566666666667,1.71157,1.7113975000000001,1604,2020-12-29 20:00:00
139,EURNZD_i,1.71158,1.7132399999999999,1.71144,1.71364,1.7125400000000002,1.7127733333333335,1.71289,1.712475,1622,2020-12-29 21:00:00
140,EURNZD_i,1.71326,1.7146,1.71302,1.71509,1.714055,1.7142366666666666,1.7143275,1.7139925,1371,2020-12-29 22:00:00
141,EURNZD_i,1.7146,1.7137099999999998,1.71319,1.71486,1.714025,1.7139199999999999,1.7138674999999999,1.71409,781,2020-12-29 23:00:00
142,EURNZD_i,1.7128100000000002,1.71437,1.71144,1.7146,1.71302,1.71347,1.713695,1.713305,429,2020-12-30 00:00:00
143,EURNZD_i,1.71431,1.71339,1.71246,1.71449,1.713475,1.7134466666666668,1.7134325000000001,1.7136625,1201,2020-12-30 01:00:00
144,EURNZD_i,1.7133099999999999,1.71273,1.71183,1.7140900000000001,1.71296,1.7128833333333333,1.7128450000000002,1.71299,2540,2020-12-30 02:00:00
145,EURNZD_i,1.71271,1.71289,1.71178,1.71366,1.71272,1.7127766666666666,1.712805,1.7127599999999998,3640,2020-12-30 03:00:00
146,EURNZD_i,1.71289,1.7126000000000001,1.71187,1.71325,1.7125599999999999,1.7125733333333333,1.71258,1.7126525,2055,2020-12-30 04:00:00
147,EURNZD_i,1.7126000000000001,1.71155,1.71128,1.71304,1.71216,1.7119566666666666,1.711855,1.7121175,1515,2020-12-30 05:00:00
148,EURNZD_i,1.71155,1.70923,1.70898,1.71164,1.71031,1.70995,1.70977,1.71035,1258,2020-12-30 06:00:00
149,EURNZD_i,1.70923,1.7100300000000002,1.70903,1.7102300000000001,1.7096300000000002,1.7097633333333337,1.7098300000000002,1.7096300000000002,1871,2020-12-30 07:00:00
150,EURNZD_i,1.7100300000000002,1.7090999999999998,1.70858,1.71078,1.70968,1.7094866666666668,1.70939,1.7096225,1714,2020-12-30 08:00:00
151,EURNZD_i,1.70918,1.70819,1.70803,1.70999,1.70901,1.7087366666666668,1.7086000000000001,1.7088475,2423,2020-12-30 09:00:00
152,EURNZD_i,1.7082199999999998,1.70731,1.70641,1.7082899999999999,1.70735,1.7073366666666665,1.7073299999999998,1.7075574999999998,3434,2020-12-30 10:00:00
153,EURNZD_i,1.70731,1.7083,1.70625,1.70869,1.70747,1.7077466666666667,1.707885,1.7076375000000001,2915,2020-12-30 11:00:00
154,EURNZD_i,1.7083,1.7055500000000001,1.7054200000000002,1.70841,1.706915,1.7064599999999999,1.7062325,1.7069199999999998,2982,2020-12-30 12:00:00
155,EURNZD_i,1.7055099999999999,1.70534,1.70427,1.70631,1.70529,1.7053066666666667,1.7053150000000001,1.7053574999999999,2488,2020-12-30 13:00:00
156,EURNZD_i,1.70534,1.70756,1.70476,1.7077200000000001,1.7062400000000002,1.7066800000000002,1.7069,1.7063450000000002,3024,2020-12-30 14:00:00
157,EURNZD_i,1.7075900000000002,1.70784,1.70622,1.70785,1.707035,1.7073033333333332,1.7074375,1.7073749999999999,3819,2020-12-30 15:00:00
158,EURNZD_i,1.70764,1.70994,1.7065299999999999,1.71034,1.708435,1.7089366666666665,1.7091875,1.7086125,5824,2020-12-30 16:00:00
159,EURNZD_i,1.70993,1.70706,1.70522,1.71041,1.707815,1.7075633333333335,1.7074375000000002,1.708155,5753,2020-12-30 17:00:00
160,EURNZD_i,1.70708,1.70363,1.70347,1.7073,1.7053850000000002,1.7047999999999999,1.7045075,1.7053699999999998,3687,2020-12-30 18:00:00
161,EURNZD_i,1.70363,1.70443,1.70362,1.70476,1.70419,1.70427,1.70431,1.70411,2223,2020-12-30 19:00:00
162,EURNZD_i,1.70428,1.70438,1.7037200000000001,1.7046999999999999,1.70421,1.7042666666666666,1.7042950000000001,1.70427,873,2020-12-30 20:00:00
163,EURNZD_i,1.70441,1.70617,1.7039499999999999,1.70676,1.705355,1.7056266666666666,1.7057625,1.7053225,1022,2020-12-30 21:00:00
164,EURNZD_i,1.70621,1.7069800000000002,1.706,1.70732,1.7066599999999998,1.7067666666666668,1.70682,1.7066275000000002,1057,2020-12-30 22:00:00
165,EURNZD_i,1.7069999999999999,1.70678,1.70607,1.70774,1.706905,1.7068633333333334,1.7068425,1.7068975,734,2020-12-30 23:00:00
166,EURNZD_i,1.7063199999999998,1.70654,1.70506,1.70709,1.706075,1.70623,1.7063074999999999,1.7062525,610,2020-12-31 00:00:00
167,EURNZD_i,1.7065700000000001,1.70466,1.70419,1.7066400000000002,1.7054150000000001,1.7051633333333334,1.7050375,1.7055150000000001,1091,2020-12-31 01:00:00
168,EURNZD_i,1.70462,1.7025299999999999,1.7021,1.70472,1.7034099999999999,1.7031166666666664,1.7029699999999997,1.7034924999999999,1662,2020-12-31 02:00:00
169,EURNZD_i,1.70252,1.70229,1.70106,1.70283,1.701945,1.7020600000000001,1.7021175,1.702175,2415,2020-12-31 03:00:00
170,EURNZD_i,1.70229,1.70232,1.7020300000000002,1.70397,1.703,1.7027733333333332,1.70266,1.7026525000000001,1872,2020-12-31 04:00:00
171,EURNZD_i,1.70232,1.70134,1.70114,1.70269,1.701915,1.7017233333333335,1.7016275,1.7018725000000001,2040,2020-12-31 05:00:00
172,EURNZD_i,1.70134,1.70098,1.70088,1.70208,1.70148,1.7013133333333332,1.7012299999999998,1.70132,1200,2020-12-31 06:00:00
173,EURNZD_i,1.70098,1.70134,1.70077,1.70204,1.7014049999999998,1.7013833333333332,1.7013725,1.7012825,1340,2020-12-31 07:00:00
174,EURNZD_i,1.70134,1.70121,1.7006299999999999,1.70179,1.7012099999999999,1.7012099999999999,1.70121,1.7012425,1495,2020-12-31 08:00:00
175,EURNZD_i,1.70121,1.70163,1.7008299999999998,1.70234,1.701585,1.7016,1.7016075,1.7015025000000001,2278,2020-12-31 09:00:00
176,EURNZD_i,1.70161,1.70319,1.70071,1.7034099999999999,1.70206,1.7024366666666666,1.702625,1.7022300000000001,3456,2020-12-31 10:00:00
177,EURNZD_i,1.70319,1.70042,1.70035,1.7032500000000002,1.7018,1.70134,1.7011100000000001,1.7018025,3757,2020-12-31 11:00:00
178,EURNZD_i,1.70046,1.6960199999999999,1.69556,1.70197,1.6987649999999999,1.6978499999999999,1.6973924999999999,1.6985025,3608,2020-12-31 12:00:00
179,EURNZD_i,1.696,1.6951100000000001,1.69456,1.69772,1.69614,1.6957966666666666,1.6956250000000002,1.6958475,2946,2020-12-31 13:00:00
