,USDDKK_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
178,USDDKK_i,6.05006,6.0479,6.04625,6.05445,6.05035,6.049533333333334,6.049125,6.049665000000001,1576,2020-12-31 10:00:00
179,USDDKK_i,6.04788,6.05802,6.0477,6.05952,6.05361,6.05508,6.055815,6.05328,1792,2020-12-31 11:00:00
180,USDDKK_i,6.05802,6.05822,6.05402,6.06063,6.0573250000000005,6.057623333333335,6.0577725000000004,6.057722500000001,1684,2020-12-31 12:00:00
181,USDDKK_i,6.0583,6.06017,6.05385,6.06461,6.0592299999999994,6.059543333333333,6.059699999999999,6.059232499999999,1396,2020-12-31 13:00:00
182,USDDKK_i,6.06049,6.06254,6.05749,6.06874,6.063115,6.062923333333333,6.062827499999999,6.062315,1467,2020-12-31 14:00:00
183,USDDKK_i,6.06274,6.0565,6.05513,6.0663,6.060715,6.05931,6.0586075,6.0601675,1364,2020-12-31 15:00:00
184,USDDKK_i,6.05623,6.0637,6.05615,6.06569,6.060919999999999,6.061846666666667,6.06231,6.0604425,1543,2020-12-31 16:00:00
185,USDDKK_i,6.06375,6.08001,6.06306,6.08609,6.074575,6.076386666666667,6.0772925,6.0732275,2296,2020-12-31 17:00:00
186,USDDKK_i,6.07984,6.08344,6.07896,6.08795,6.083455000000001,6.08345,6.0834475,6.0825475,2055,2020-12-31 18:00:00
187,USDDKK_i,6.08333,6.08628,6.08114,6.08779,6.084465,6.085069999999999,6.0853725,6.084635,1312,2020-12-31 19:00:00
188,USDDKK_i,6.08605,6.0909,6.0835,6.0922,6.0878499999999995,6.088866666666667,6.089375,6.0881625,928,2020-12-31 20:00:00
189,USDDKK_i,6.0787,6.0792,6.07445,6.07933,6.07689,6.077659999999999,6.0780449999999995,6.07792,241,2021-01-04 00:00:00
190,USDDKK_i,6.0784,6.07202,6.07069,6.08068,6.075685,6.074463333333334,6.073852500000001,6.075447500000001,1179,2021-01-04 01:00:00
191,USDDKK_i,6.07225,6.07712,6.07153,6.07794,6.074735,6.0755300000000005,6.075927500000001,6.0747100000000005,611,2021-01-04 02:00:00
192,USDDKK_i,6.07675,6.07121,6.06983,6.07725,6.0735399999999995,6.0727633333333335,6.072375,6.07376,820,2021-01-04 03:00:00
