,WSt30_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
3916,WSt30_m_i,34403.0,34380.0,34377.0,34459.0,34418.0,34405.333333333336,34399.0,34404.75,789,2021-07-09 06:00:00
3917,WSt30_m_i,34380.0,34297.0,34291.0,34382.0,34336.5,34323.333333333336,34316.75,34337.5,729,2021-07-09 07:00:00
3918,WSt30_m_i,34297.0,34321.0,34259.0,34330.0,34294.5,34303.333333333336,34307.75,34301.75,552,2021-07-09 08:00:00
3919,WSt30_m_i,34322.0,34333.0,34318.0,34374.0,34346.0,34341.666666666664,34339.5,34336.75,586,2021-07-09 09:00:00
3920,WSt30_m_i,34333.0,34376.0,34329.0,34382.0,34355.5,34362.333333333336,34365.75,34355.0,533,2021-07-09 10:00:00
3921,WSt30_m_i,34376.0,34413.0,34372.0,34431.0,34401.5,34405.333333333336,34407.25,34398.0,787,2021-07-09 11:00:00
3922,WSt30_m_i,34411.0,34453.0,34398.0,34491.0,34444.5,34447.333333333336,34448.75,34438.25,869,2021-07-09 12:00:00
3923,WSt30_m_i,34455.0,34493.0,34449.0,34536.0,34492.5,34492.666666666664,34492.75,34483.25,1234,2021-07-09 13:00:00
3924,WSt30_m_i,34495.0,34559.0,34493.0,34578.0,34535.5,34543.333333333336,34547.25,34531.25,920,2021-07-09 14:00:00
3925,WSt30_m_i,34559.0,34562.0,34558.0,34618.0,34588.0,34579.333333333336,34575.0,34574.25,1041,2021-07-09 15:00:00
3926,WSt30_m_i,34562.0,34609.0,34551.0,34627.0,34589.0,34595.666666666664,34599.0,34587.25,831,2021-07-09 16:00:00
3927,WSt30_m_i,34608.0,34669.0,34601.0,34679.0,34640.0,34649.666666666664,34654.5,34639.25,874,2021-07-09 17:00:00
3928,WSt30_m_i,34671.0,34672.0,34658.0,34690.0,34674.0,34673.333333333336,34673.0,34672.75,669,2021-07-09 18:00:00
3929,WSt30_m_i,34672.0,34766.0,34581.0,34788.0,34684.5,34711.666666666664,34725.25,34701.75,1309,2021-07-09 19:00:00
3930,WSt30_m_i,34767.0,34780.0,34767.0,34843.0,34805.0,34796.666666666664,34792.5,34789.25,1209,2021-07-09 20:00:00
3931,WSt30_m_i,34782.0,34851.0,34779.0,34890.0,34834.5,34840.0,34842.75,34825.5,798,2021-07-09 21:00:00
3932,WSt30_m_i,34852.0,34827.0,34818.0,34872.0,34845.0,34839.0,34836.0,34842.25,585,2021-07-09 22:00:00
3933,WSt30_m_i,34827.0,34852.0,34816.0,34859.0,34837.5,34842.333333333336,34844.75,34838.5,520,2021-07-09 23:00:00
3934,WSt30_m_i,34897.0,34884.0,34883.0,34897.0,34890.0,34888.0,34887.0,34890.25,125,2021-07-12 04:00:00
3935,WSt30_m_i,34885.0,34903.0,34861.0,34914.0,34887.5,34892.666666666664,34895.25,34890.75,364,2021-07-12 05:00:00
3936,WSt30_m_i,34903.0,34872.0,34853.0,34908.0,34880.5,34877.666666666664,34876.25,34884.0,628,2021-07-12 06:00:00
3937,WSt30_m_i,34872.0,34839.0,34834.0,34877.0,34855.5,34850.0,34847.25,34855.5,526,2021-07-12 07:00:00
3938,WSt30_m_i,34841.0,34840.0,34830.0,34856.0,34843.0,34842.0,34841.5,34841.75,361,2021-07-12 08:00:00
3939,WSt30_m_i,34842.0,34812.0,34808.0,34848.0,34828.0,34822.666666666664,34820.0,34827.5,323,2021-07-12 09:00:00
3940,WSt30_m_i,34812.0,34827.0,34807.0,34828.0,34817.5,34820.666666666664,34822.25,34818.5,285,2021-07-12 10:00:00
3941,WSt30_m_i,34828.0,34816.0,34799.0,34830.0,34814.5,34815.0,34815.25,34818.25,327,2021-07-12 11:00:00
3942,WSt30_m_i,34816.0,34836.0,34796.0,34846.0,34821.0,34826.0,34828.5,34823.5,547,2021-07-12 12:00:00
3943,WSt30_m_i,34836.0,34713.0,34686.0,34842.0,34764.0,34747.0,34738.5,34769.25,1072,2021-07-12 13:00:00
3944,WSt30_m_i,34712.0,34770.0,34706.0,34792.0,34749.0,34756.0,34759.5,34745.0,844,2021-07-12 14:00:00
3945,WSt30_m_i,34771.0,34735.0,34704.0,34774.0,34739.0,34737.666666666664,34737.0,34746.0,736,2021-07-12 15:00:00
3946,WSt30_m_i,34735.0,34669.0,34662.0,34742.0,34702.0,34691.0,34685.5,34702.0,905,2021-07-12 16:00:00
3947,WSt30_m_i,34668.0,34737.0,34668.0,34771.0,34719.5,34725.333333333336,34728.25,34711.0,789,2021-07-12 17:00:00
3948,WSt30_m_i,34738.0,34786.0,34721.0,34786.0,34753.5,34764.333333333336,34769.75,34757.75,583,2021-07-12 18:00:00
3949,WSt30_m_i,34785.0,34944.0,34730.0,34951.0,34840.5,34875.0,34892.25,34852.5,1490,2021-07-12 19:00:00
3950,WSt30_m_i,34946.0,34977.0,34904.0,35001.0,34952.5,34960.666666666664,34964.75,34957.0,1358,2021-07-12 20:00:00
3951,WSt30_m_i,34977.0,34958.0,34922.0,34982.0,34952.0,34954.0,34955.0,34959.75,832,2021-07-12 21:00:00
3952,WSt30_m_i,34958.0,34973.0,34951.0,34983.0,34967.0,34969.0,34970.0,34966.25,585,2021-07-12 22:00:00
3953,WSt30_m_i,34973.0,34984.0,34973.0,35008.0,34990.5,34988.333333333336,34987.25,34984.5,589,2021-07-12 23:00:00
3954,WSt30_m_i,34984.0,34986.0,34976.0,35006.0,34991.0,34989.333333333336,34988.5,34988.0,516,2021-07-13 00:00:00
3955,WSt30_m_i,34986.0,35003.0,34977.0,35024.0,35000.5,35001.333333333336,35001.75,34997.5,747,2021-07-13 01:00:00
3956,WSt30_m_i,35001.0,34986.0,34985.0,35001.0,34993.0,34990.666666666664,34989.5,34993.25,119,2021-07-13 04:00:00
3957,WSt30_m_i,34988.0,35014.0,34984.0,35021.0,35002.5,35006.333333333336,35008.25,35001.75,245,2021-07-13 05:00:00
3958,WSt30_m_i,35016.0,35035.0,35007.0,35037.0,35022.0,35026.333333333336,35028.5,35023.75,364,2021-07-13 06:00:00
3959,WSt30_m_i,35037.0,35013.0,34984.0,35037.0,35010.5,35011.333333333336,35011.75,35017.75,390,2021-07-13 07:00:00
3960,WSt30_m_i,35014.0,34998.0,34992.0,35016.0,35004.0,35002.0,35001.0,35005.0,304,2021-07-13 08:00:00
3961,WSt30_m_i,34999.0,34993.0,34992.0,35009.0,35000.5,34998.0,34996.75,34998.25,265,2021-07-13 09:00:00
3962,WSt30_m_i,34994.0,34987.0,34985.0,34995.0,34990.0,34989.0,34988.5,34990.25,220,2021-07-13 10:00:00
3963,WSt30_m_i,34987.0,34967.0,34964.0,34991.0,34977.5,34974.0,34972.25,34977.25,281,2021-07-13 11:00:00
3964,WSt30_m_i,34967.0,34957.0,34952.0,34979.0,34965.5,34962.666666666664,34961.25,34963.75,410,2021-07-13 12:00:00
3965,WSt30_m_i,34959.0,34974.0,34930.0,34985.0,34957.5,34963.0,34965.75,34962.0,692,2021-07-13 13:00:00
3966,WSt30_m_i,34974.0,35000.0,34953.0,35004.0,34978.5,34985.666666666664,34989.25,34982.75,553,2021-07-13 14:00:00
3967,WSt30_m_i,35000.0,34965.0,34959.0,35000.0,34979.5,34974.666666666664,34972.25,34981.0,497,2021-07-13 15:00:00
3968,WSt30_m_i,34965.0,34957.0,34951.0,34986.0,34968.5,34964.666666666664,34962.75,34964.75,409,2021-07-13 16:00:00
3969,WSt30_m_i,34956.0,34989.0,34938.0,34990.0,34964.0,34972.333333333336,34976.5,34968.25,512,2021-07-13 17:00:00
3970,WSt30_m_i,34990.0,34877.0,34871.0,34990.0,34930.5,34912.666666666664,34903.75,34932.0,1065,2021-07-13 18:00:00
3971,WSt30_m_i,34878.0,34935.0,34872.0,35020.0,34946.0,34942.333333333336,34940.5,34926.25,1596,2021-07-13 19:00:00
3972,WSt30_m_i,34935.0,34905.0,34885.0,34968.0,34926.5,34919.333333333336,34915.75,34923.25,1275,2021-07-13 20:00:00
3973,WSt30_m_i,34904.0,34985.0,34904.0,34992.0,34948.0,34960.333333333336,34966.5,34946.25,706,2021-07-13 21:00:00
3974,WSt30_m_i,34986.0,34967.0,34941.0,34994.0,34967.5,34967.333333333336,34967.25,34972.0,592,2021-07-13 22:00:00
3975,WSt30_m_i,34967.0,34948.0,34892.0,34967.0,34929.5,34935.666666666664,34938.75,34943.5,970,2021-07-13 23:00:00
3976,WSt30_m_i,34946.0,34927.0,34889.0,34954.0,34921.5,34923.333333333336,34924.25,34929.0,1030,2021-07-14 00:00:00
3977,WSt30_m_i,34927.0,34907.0,34889.0,34946.0,34917.5,34914.0,34912.25,34917.25,1038,2021-07-14 01:00:00
3978,WSt30_m_i,34912.0,34908.0,34908.0,34924.0,34916.0,34913.333333333336,34912.0,34913.0,128,2021-07-14 04:00:00
3979,WSt30_m_i,34909.0,34867.0,34861.0,34914.0,34887.5,34880.666666666664,34877.25,34887.75,368,2021-07-14 05:00:00
3980,WSt30_m_i,34865.0,34908.0,34862.0,34922.0,34892.0,34897.333333333336,34900.0,34889.25,601,2021-07-14 06:00:00
3981,WSt30_m_i,34909.0,34920.0,34899.0,34932.0,34915.5,34917.0,34917.75,34915.0,474,2021-07-14 07:00:00
3982,WSt30_m_i,34919.0,34885.0,34878.0,34925.0,34901.5,34896.0,34893.25,34901.75,440,2021-07-14 08:00:00
3983,WSt30_m_i,34885.0,34864.0,34853.0,34892.0,34872.5,34869.666666666664,34868.25,34873.5,348,2021-07-14 09:00:00
3984,WSt30_m_i,34865.0,34824.0,34817.0,34868.0,34842.5,34836.333333333336,34833.25,34843.5,419,2021-07-14 10:00:00
3985,WSt30_m_i,34823.0,34832.0,34821.0,34860.0,34840.5,34837.666666666664,34836.25,34834.0,401,2021-07-14 11:00:00
3986,WSt30_m_i,34832.0,34807.0,34796.0,34858.0,34827.0,34820.333333333336,34817.0,34823.25,643,2021-07-14 12:00:00
3987,WSt30_m_i,34805.0,34859.0,34789.0,34918.0,34853.5,34855.333333333336,34856.25,34842.75,939,2021-07-14 13:00:00
3988,WSt30_m_i,34860.0,34855.0,34825.0,34889.0,34857.0,34856.333333333336,34856.0,34857.25,718,2021-07-14 14:00:00
3989,WSt30_m_i,34856.0,34868.0,34853.0,34901.0,34877.0,34874.0,34872.5,34869.5,586,2021-07-14 15:00:00
3990,WSt30_m_i,34868.0,34888.0,34861.0,34904.0,34882.5,34884.333333333336,34885.25,34880.25,480,2021-07-14 16:00:00
3991,WSt30_m_i,34888.0,34923.0,34887.0,34930.0,34908.5,34913.333333333336,34915.75,34907.0,575,2021-07-14 17:00:00
3992,WSt30_m_i,34922.0,34993.0,34905.0,35004.0,34954.5,34967.333333333336,34973.75,34956.0,730,2021-07-14 18:00:00
3993,WSt30_m_i,34994.0,34981.0,34971.0,35067.0,35019.0,35006.333333333336,35000.0,35003.25,1103,2021-07-14 19:00:00
3994,WSt30_m_i,34982.0,34952.0,34945.0,35018.0,34981.5,34971.666666666664,34966.75,34974.25,1259,2021-07-14 20:00:00
3995,WSt30_m_i,34951.0,34852.0,34832.0,34955.0,34893.5,34879.666666666664,34872.75,34897.5,1135,2021-07-14 21:00:00
3996,WSt30_m_i,34852.0,34928.0,34850.0,34942.0,34896.0,34906.666666666664,34912.0,34893.0,830,2021-07-14 22:00:00
3997,WSt30_m_i,34929.0,34941.0,34871.0,34948.0,34909.5,34920.0,34925.25,34922.25,755,2021-07-14 23:00:00
3998,WSt30_m_i,34942.0,34943.0,34925.0,34964.0,34944.5,34944.0,34943.75,34943.5,749,2021-07-15 00:00:00
3999,WSt30_m_i,34943.0,34946.0,34922.0,34977.0,34949.5,34948.333333333336,34947.75,34947.0,1043,2021-07-15 01:00:00
4000,WSt30_m_i,34928.0,34917.0,34913.0,34931.0,34922.0,34920.333333333336,34919.5,34922.25,111,2021-07-15 04:00:00
4001,WSt30_m_i,34918.0,34922.0,34906.0,34927.0,34916.5,34918.333333333336,34919.25,34918.25,220,2021-07-15 05:00:00
4002,WSt30_m_i,34921.0,34865.0,34849.0,34924.0,34886.5,34879.333333333336,34875.75,34889.75,494,2021-07-15 06:00:00
4003,WSt30_m_i,34866.0,34879.0,34845.0,34889.0,34867.0,34871.0,34873.0,34869.75,523,2021-07-15 07:00:00
4004,WSt30_m_i,34880.0,34874.0,34860.0,34892.0,34876.0,34875.333333333336,34875.0,34876.5,481,2021-07-15 08:00:00
4005,WSt30_m_i,34874.0,34884.0,34867.0,34896.0,34881.5,34882.333333333336,34882.75,34880.25,324,2021-07-15 09:00:00
4006,WSt30_m_i,34883.0,34861.0,34857.0,34887.0,34872.0,34868.333333333336,34866.5,34872.0,262,2021-07-15 10:00:00
4007,WSt30_m_i,34861.0,34874.0,34859.0,34880.0,34869.5,34871.0,34871.75,34868.5,327,2021-07-15 11:00:00
4008,WSt30_m_i,34873.0,34865.0,34848.0,34893.0,34870.5,34868.666666666664,34867.75,34869.75,467,2021-07-15 12:00:00
4009,WSt30_m_i,34864.0,34822.0,34765.0,34878.0,34821.5,34821.666666666664,34821.75,34832.25,1016,2021-07-15 13:00:00
4010,WSt30_m_i,34822.0,34873.0,34793.0,34887.0,34840.0,34851.0,34856.5,34843.75,802,2021-07-15 14:00:00
4011,WSt30_m_i,34872.0,34861.0,34810.0,34874.0,34842.0,34848.333333333336,34851.5,34854.25,684,2021-07-15 15:00:00
4012,WSt30_m_i,34861.0,34752.0,34732.0,34870.0,34801.0,34784.666666666664,34776.5,34803.75,1093,2021-07-15 16:00:00
4013,WSt30_m_i,34753.0,34774.0,34715.0,34802.0,34758.5,34763.666666666664,34766.25,34761.0,1038,2021-07-15 17:00:00
4014,WSt30_m_i,34774.0,34760.0,34741.0,34809.0,34775.0,34770.0,34767.5,34771.0,927,2021-07-15 18:00:00
4015,WSt30_m_i,34759.0,34857.0,34745.0,34878.0,34811.5,34826.666666666664,34834.25,34809.75,1698,2021-07-15 19:00:00
4016,WSt30_m_i,34859.0,34941.0,34857.0,34969.0,34913.0,34922.333333333336,34927.0,34906.5,1531,2021-07-15 20:00:00
4017,WSt30_m_i,34943.0,34937.0,34899.0,34977.0,34938.0,34937.666666666664,34937.5,34939.0,1035,2021-07-15 21:00:00
4018,WSt30_m_i,34939.0,34966.0,34904.0,34984.0,34944.0,34951.333333333336,34955.0,34948.25,863,2021-07-15 22:00:00
4019,WSt30_m_i,34966.0,34853.0,34850.0,34966.0,34908.0,34889.666666666664,34880.5,34908.75,1045,2021-07-15 23:00:00
4020,WSt30_m_i,34852.0,34944.0,34848.0,34945.0,34896.5,34912.333333333336,34920.25,34897.25,921,2021-07-16 00:00:00
4021,WSt30_m_i,34945.0,34989.0,34943.0,34996.0,34969.5,34976.0,34979.25,34968.25,897,2021-07-16 01:00:00
4022,WSt30_m_i,34945.0,34951.0,34943.0,34953.0,34948.0,34949.0,34949.5,34948.0,101,2021-07-16 04:00:00
4023,WSt30_m_i,34952.0,34922.0,34915.0,34960.0,34937.5,34932.333333333336,34929.75,34937.25,320,2021-07-16 05:00:00
4024,WSt30_m_i,34922.0,34906.0,34902.0,34962.0,34932.0,34923.333333333336,34919.0,34923.0,606,2021-07-16 06:00:00
4025,WSt30_m_i,34906.0,34926.0,34892.0,34944.0,34918.0,34920.666666666664,34922.0,34917.0,570,2021-07-16 07:00:00
4026,WSt30_m_i,34926.0,34941.0,34912.0,34949.0,34930.5,34934.0,34935.75,34932.0,476,2021-07-16 08:00:00
4027,WSt30_m_i,34941.0,34989.0,34941.0,35005.0,34973.0,34978.333333333336,34981.0,34969.0,467,2021-07-16 09:00:00
4028,WSt30_m_i,34989.0,35002.0,34985.0,35003.0,34994.0,34996.666666666664,34998.0,34994.75,274,2021-07-16 10:00:00
4029,WSt30_m_i,35003.0,34982.0,34981.0,35011.0,34996.0,34991.333333333336,34989.0,34994.25,383,2021-07-16 11:00:00
4030,WSt30_m_i,34979.0,35003.0,34947.0,35013.0,34980.0,34987.666666666664,34991.5,34985.5,633,2021-07-16 12:00:00
4031,WSt30_m_i,35004.0,35003.0,34973.0,35036.0,35004.5,35004.0,35003.75,35004.0,943,2021-07-16 13:00:00
4032,WSt30_m_i,35003.0,35036.0,34973.0,35038.0,35005.5,35015.666666666664,35020.75,35012.5,698,2021-07-16 14:00:00
4033,WSt30_m_i,35036.0,35043.0,35019.0,35060.0,35039.5,35040.666666666664,35041.25,35039.5,586,2021-07-16 15:00:00
4034,WSt30_m_i,35043.0,35022.0,34983.0,35052.0,35017.5,35019.0,35019.75,35025.0,769,2021-07-16 16:00:00
4035,WSt30_m_i,35022.0,35027.0,35009.0,35037.0,35023.0,35024.333333333336,35025.0,35023.75,606,2021-07-16 17:00:00
4036,WSt30_m_i,35028.0,35051.0,35023.0,35071.0,35047.0,35048.333333333336,35049.0,35043.25,544,2021-07-16 18:00:00
4037,WSt30_m_i,35054.0,35041.0,34996.0,35097.0,35046.5,35044.666666666664,35043.75,35047.0,1128,2021-07-16 19:00:00
4038,WSt30_m_i,35039.0,34889.0,34827.0,35057.0,34942.0,34924.333333333336,34915.5,34953.0,1616,2021-07-16 20:00:00
4039,WSt30_m_i,34890.0,34908.0,34835.0,34910.0,34872.5,34884.333333333336,34890.25,34885.75,1271,2021-07-16 21:00:00
4040,WSt30_m_i,34908.0,34889.0,34876.0,34941.0,34908.5,34902.0,34898.75,34903.5,685,2021-07-16 22:00:00
4041,WSt30_m_i,34889.0,34842.0,34829.0,34903.0,34866.0,34858.0,34854.0,34865.75,723,2021-07-16 23:00:00
4042,WSt30_m_i,34605.0,34629.0,34605.0,34637.0,34621.0,34623.666666666664,34625.0,34619.0,230,2021-07-19 04:00:00
4043,WSt30_m_i,34628.0,34566.0,34543.0,34635.0,34589.0,34581.333333333336,34577.5,34593.0,629,2021-07-19 05:00:00
4044,WSt30_m_i,34564.0,34479.0,34465.0,34578.0,34521.5,34507.333333333336,34500.25,34521.5,834,2021-07-19 06:00:00
4045,WSt30_m_i,34479.0,34477.0,34470.0,34522.0,34496.0,34489.666666666664,34486.5,34487.0,689,2021-07-19 07:00:00
4046,WSt30_m_i,34476.0,34512.0,34467.0,34517.0,34492.0,34498.666666666664,34502.0,34493.0,547,2021-07-19 08:00:00
4047,WSt30_m_i,34513.0,34528.0,34513.0,34541.0,34527.0,34527.333333333336,34527.5,34523.75,480,2021-07-19 09:00:00
4048,WSt30_m_i,34528.0,34498.0,34487.0,34534.0,34510.5,34506.333333333336,34504.25,34511.75,369,2021-07-19 10:00:00
4049,WSt30_m_i,34497.0,34522.0,34494.0,34551.0,34522.5,34522.333333333336,34522.25,34516.0,539,2021-07-19 11:00:00
4050,WSt30_m_i,34522.0,34551.0,34510.0,34560.0,34535.0,34540.333333333336,34543.0,34535.75,708,2021-07-19 12:00:00
