,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
112,HL/2,609,1057,32,macdh,72,24,6,35,0.72,697,319,113,121,740,66,216,172,89,179,637,177,47,640,903,733,194,72,575,463,375,105,953,924,13,958,805,644,227,70,498,826,1625,32,88,28,60,17,21,960,46,45,0.52,0.58,16.82,15.67,19.13,19.08,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,0.0,False,True
113,OHLC/4,269,1021,26,macds,151,44,6,23,0.23,1810,852,43,207,456,97,205,89,209,41,813,7,153,990,992,898,308,151,369,504,492,325,733,514,17,375,936,500,345,829,30,331,835,15,874,41,108,194,4,294,36,46,0.77,0.15,19.34,16.65,18.86,19.04,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,0.0,False,True
114,high,286,946,44,macd,38,233,6,3,0.9,2818,880,219,159,560,34,72,603,62,100,26,146,185,388,941,522,252,62,978,336,94,66,279,108,945,14,429,661,991,436,261,944,1934,6,988,27,36,47,6,679,7,15,0.46,0.5,16.23,18.75,19.46,16.68,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,0.0,False,True
115,close,181,1435,38,macd,12,207,6,14,0.14,2908,203,23,204,426,150,244,760,73,156,721,78,52,313,420,307,447,100,833,807,455,230,292,590,149,21,676,788,454,755,224,633,1335,24,804,28,96,148,16,75,42,13,0.61,0.37,16.15,16.23,16.95,19.55,False,False,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,0.0,False,True
116,low,225,805,45,macdh,182,163,6,41,0.69,2159,424,144,66,255,139,185,966,186,215,514,183,130,75,326,322,183,136,659,383,278,222,763,669,421,78,450,281,827,413,258,554,190,22,362,37,86,158,49,267,16,16,0.33,0.59,18.78,16.25,18.21,15.22,True,False,True,False,True,True,False,False,False,True,True,False,True,True,True,False,True,0.0,False,True
117,HLC/3,376,667,43,macds,191,139,6,34,0.56,829,770,203,16,11,65,124,197,61,179,266,75,119,386,482,443,174,147,845,872,292,228,504,601,503,818,904,787,813,266,381,696,2106,35,416,30,101,75,9,933,32,49,0.64,0.59,15.47,16.79,16.99,17.44,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,0.0,False,True
118,OHLC/4,87,869,48,macds,18,145,6,12,0.92,2644,232,156,188,873,65,10,449,100,24,950,100,112,235,906,213,129,117,943,529,357,108,87,139,569,376,747,815,537,541,29,715,326,2,380,40,80,119,45,348,20,35,0.85,0.99,16.38,16.57,18.2,18.26,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,0.0,False,True
119,HLC/3,228,297,29,macds,242,84,6,4,0.49,2039,28,88,158,288,191,50,514,113,88,697,163,51,48,918,240,139,101,681,321,308,188,740,373,550,142,319,92,184,666,233,1244,2420,24,13,2,57,6,15,832,46,20,0.1,0.2,17.83,16.33,17.89,15.11,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,0.0,False,True
120,HLCC/4,57,449,14,macds,242,30,6,31,0.2,599,28,201,142,894,102,16,879,186,190,140,93,95,947,357,415,213,18,678,424,375,103,48,719,319,885,309,573,786,335,116,574,2452,39,350,39,54,175,25,812,4,10,0.31,0.71,16.54,16.37,17.64,18.36,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,0.0,False,True
121,HL/2,75,237,36,macd,42,249,6,23,0.46,1445,973,200,90,569,43,202,979,147,116,931,128,44,963,678,378,174,72,680,533,451,201,542,885,935,664,620,907,688,491,38,668,1472,24,42,20,69,37,19,375,9,13,0.37,0.01,15.54,16.46,15.74,19.48,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,0.0,False,True
122,high,302,486,7,macdh,55,14,6,3,0.05,1284,532,168,125,106,104,141,256,196,72,393,5,208,451,906,758,180,68,913,291,172,127,69,775,215,796,867,215,296,442,312,1037,1683,8,395,20,67,165,38,82,17,5,0.16,0.29,19.9,18.79,15.85,17.82,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,0.0,False,True
123,high,401,1269,16,macdh,70,45,6,36,0.1,1031,36,117,47,718,85,59,486,87,210,259,234,14,624,716,187,161,157,657,527,254,82,404,18,866,959,622,713,595,737,143,594,480,14,13,31,76,205,42,782,26,13,0.91,0.33,15.54,17.63,18.12,17.1,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,0.0,False,True
124,high,435,770,6,macd,139,150,6,30,0.07,390,263,160,11,251,141,47,435,249,120,761,128,174,569,842,826,110,82,974,564,384,311,49,563,560,489,959,567,418,485,3,832,360,22,673,42,91,194,4,987,11,25,0.02,0.39,17.61,15.73,15.21,15.78,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,0.0,False,True
125,high,87,213,27,macd,3,196,6,48,0.24,996,840,13,235,629,181,39,368,249,225,394,147,206,761,896,553,335,26,508,623,489,348,874,109,319,976,709,237,16,61,221,1060,29,44,110,43,102,6,6,743,19,10,0.48,0.14,15.21,17.42,18.99,15.45,False,True,False,True,True,False,False,True,True,True,True,False,False,True,False,False,True,0.0,False,True
126,high,55,712,23,macds,116,33,6,18,0.1,1668,695,210,77,736,198,51,607,32,45,601,88,115,794,436,416,216,134,663,447,418,165,941,405,430,541,656,538,712,844,288,484,1348,21,555,11,36,45,31,488,25,5,0.09,0.01,16.22,18.98,15.13,18.07,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,True,True,0.0,False,True
127,close,49,1065,20,macd,204,26,6,35,0.27,1217,90,94,15,868,12,234,616,128,218,104,111,203,310,767,481,269,24,286,187,393,213,190,281,506,940,985,535,966,101,399,998,990,5,923,37,102,26,28,664,32,33,0.93,0.55,19.99,17.51,19.21,17.89,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,0.0,False,True
128,HLC/3,420,656,15,macds,70,7,6,36,0.24,1811,433,242,225,863,212,24,976,67,57,930,218,129,104,935,86,321,177,737,278,237,44,286,142,985,231,361,626,787,407,214,830,101,35,476,30,55,203,26,111,17,38,0.69,0.05,18.18,16.68,15.23,19.83,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,False,True,0.0,False,True
129,open,203,1016,26,macdh,76,173,6,42,0.9,472,621,82,112,953,147,201,831,116,9,788,112,149,329,847,636,425,255,174,478,312,36,567,264,751,37,257,228,80,840,303,1155,1601,47,292,31,86,22,44,479,15,41,0.7,0.05,15.7,15.0,17.34,15.32,True,True,True,True,True,True,False,True,False,True,False,False,True,False,True,True,True,0.0,False,True
130,high,5,1334,30,macdh,145,41,6,4,0.98,157,648,83,3,485,104,164,856,56,12,109,133,157,598,763,710,252,131,929,520,488,382,317,739,196,664,493,243,321,326,314,987,1616,19,77,23,74,170,7,604,10,14,0.27,0.06,18.41,19.84,18.3,19.84,True,False,False,True,False,True,True,True,False,False,False,True,True,False,True,True,True,0.0,False,True
131,HL/2,121,123,20,macdh,127,80,6,38,0.01,1893,553,115,118,41,231,183,33,124,11,602,191,151,145,433,355,127,25,763,617,282,116,640,570,253,926,256,65,217,833,415,501,601,7,143,49,77,67,2,424,32,16,0.15,0.82,17.97,16.34,19.38,15.47,True,True,False,True,False,True,True,False,True,False,True,True,False,False,True,False,True,0.0,False,True
132,HLC/3,145,1298,48,macds,176,36,6,34,0.41,1923,285,174,50,515,106,147,541,137,86,201,202,174,894,214,623,450,244,935,866,420,16,377,761,564,901,371,944,760,206,363,1160,1132,44,675,36,89,44,30,434,40,44,0.78,0.98,16.79,18.55,16.78,15.95,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,0.0,False,True
133,close,225,909,6,macdh,248,222,6,26,0.56,2056,510,52,189,524,18,197,409,135,68,43,92,5,313,628,305,256,110,693,357,498,239,41,736,247,814,252,129,491,145,303,727,839,15,142,24,72,158,24,741,21,1,0.46,0.27,17.6,16.38,18.76,18.15,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,0.0,False,True
134,high,548,1057,38,macd,167,73,6,27,0.41,1947,614,39,237,503,78,15,570,123,101,728,199,175,859,870,570,433,388,546,370,89,34,234,555,220,412,856,778,929,413,10,1159,2043,13,490,7,91,139,20,4,26,26,0.48,0.34,17.83,19.97,16.71,16.75,True,True,False,False,False,True,False,True,False,True,False,False,True,True,True,False,True,0.0,False,True
135,HLC/3,496,865,31,macds,98,146,6,4,0.58,2447,844,223,13,392,250,173,125,80,29,19,219,13,689,908,858,439,177,718,481,156,18,651,729,740,211,598,92,83,638,240,756,2406,7,191,29,88,136,20,681,45,14,0.26,0.35,19.49,18.56,15.43,15.44,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,True,False,0.0,False,True
136,close,435,801,11,macdh,196,97,6,50,0.44,854,594,58,229,951,171,209,165,6,108,81,133,10,780,397,747,461,118,677,389,223,53,102,259,526,688,841,944,558,523,119,918,741,13,180,33,69,118,10,678,37,33,0.59,0.49,19.63,17.29,17.03,17.6,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,0.0,False,True
137,high,639,1197,21,macdh,226,213,6,41,0.89,1850,361,184,149,722,76,92,303,233,21,366,204,47,473,810,659,94,9,592,902,480,75,354,662,50,907,806,694,534,237,204,1221,1227,1,896,12,18,87,36,304,47,34,0.66,0.97,18.8,18.07,18.96,19.66,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,0.0,False,True
138,HLC/3,97,890,29,macdh,209,126,6,28,0.67,1076,592,202,13,916,197,248,24,248,199,188,74,38,391,921,923,351,100,786,559,466,157,357,831,8,819,409,996,799,589,10,317,383,9,400,8,29,29,9,523,10,33,0.11,0.15,18.84,19.67,19.99,15.93,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,0.0,False,True
139,open,466,843,18,macds,120,131,6,44,0.74,2764,967,245,244,802,134,236,619,34,51,343,139,76,192,664,480,478,435,573,431,494,182,441,744,325,428,995,426,142,932,322,483,788,3,971,29,95,152,48,33,42,14,0.83,0.45,18.52,18.07,16.15,16.04,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,0.0,False,True
140,HL/2,741,978,32,macd,11,26,6,39,0.67,2460,533,144,134,994,113,111,981,117,44,328,90,98,934,392,356,177,128,568,155,475,92,527,910,889,878,817,171,327,333,360,1017,1680,23,770,9,31,173,42,271,49,4,0.18,0.93,19.65,18.32,19.93,18.79,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,0.0,False,True
141,open,122,620,34,macdh,150,7,6,44,0.01,1575,69,84,143,240,212,112,411,187,166,14,106,119,164,710,494,472,267,972,929,296,43,216,669,463,101,265,875,274,70,180,905,484,8,47,11,87,127,49,782,40,21,0.14,0.21,15.9,19.09,18.1,18.76,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,0.0,False,True
142,close,422,571,8,macdh,247,110,6,17,0.21,146,24,3,246,484,184,84,429,96,58,627,157,202,707,634,373,297,24,598,933,422,240,479,863,307,102,894,332,266,550,336,1174,598,13,158,25,103,144,24,838,37,28,0.56,0.33,16.31,16.89,17.54,18.8,True,True,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,0.0,False,True
143,OHLC/4,399,486,20,macd,50,29,6,11,0.86,1025,704,5,191,150,107,47,923,116,91,253,110,20,127,799,793,489,236,414,160,372,274,356,604,431,279,578,937,415,993,148,306,2388,24,322,6,106,75,17,580,38,31,0.14,0.02,17.96,17.48,17.32,15.54,False,False,True,True,False,False,True,False,True,True,True,False,True,True,True,True,False,0.0,False,True
144,OHLC/4,78,212,40,macd,78,125,6,42,0.86,2687,935,10,156,953,222,39,419,39,51,984,113,42,999,271,922,336,253,592,525,114,76,982,962,228,534,628,825,648,460,196,1111,1376,16,213,47,85,116,30,504,18,25,0.74,0.54,15.25,15.85,16.89,17.77,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,0.0,False,True
145,HLC/3,637,820,16,macds,128,2,6,10,0.14,131,702,239,22,345,244,237,637,191,72,477,199,230,765,525,366,118,7,932,142,132,100,219,374,823,946,532,135,653,930,158,615,2493,20,341,5,30,154,9,613,50,37,0.41,0.5,17.43,19.89,15.05,15.29,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,False,True
146,HLCC/4,229,593,35,macd,75,147,6,37,0.15,2095,753,46,82,167,156,205,633,162,89,490,46,207,21,986,851,453,422,473,537,278,147,677,858,134,732,860,478,126,110,424,720,1027,11,157,26,67,155,49,122,39,19,0.62,0.75,17.71,19.29,19.47,16.45,False,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,False,0.0,False,True
147,OHLC/4,688,1350,46,macd,27,250,6,13,0.29,2944,844,137,44,128,56,71,455,158,161,780,47,181,936,756,242,354,275,793,386,370,85,535,372,221,898,916,78,313,670,428,522,1102,37,703,3,6,55,50,687,13,26,0.7,0.08,17.47,19.81,16.91,15.58,False,False,True,True,False,False,True,True,True,True,True,False,True,False,True,True,False,0.0,False,True
148,high,75,1468,5,macds,137,113,6,8,0.06,1657,557,25,59,977,50,218,728,135,219,295,41,34,378,113,825,308,46,858,660,453,92,973,858,911,885,569,364,372,926,437,985,1487,32,216,40,42,79,46,635,48,17,0.38,0.42,18.01,17.72,15.09,17.5,False,False,False,True,False,False,True,False,True,True,False,True,True,False,True,False,True,0.0,False,True
149,OHLC/4,143,524,40,macdh,6,104,6,9,0.37,2012,654,140,91,413,5,94,486,47,11,122,8,86,107,961,343,306,290,492,324,302,55,371,435,690,977,921,617,794,602,90,245,2081,10,212,18,69,96,32,562,38,15,0.39,0.88,17.42,17.98,18.11,19.39,True,True,True,True,True,True,False,False,True,False,True,False,False,True,True,False,False,0.0,False,True
150,OHLC/4,744,893,26,macd,186,59,6,38,0.65,1688,407,126,143,981,113,36,556,149,56,811,150,48,411,428,601,423,329,903,449,254,118,182,89,509,5,6,936,180,677,27,1092,1383,22,182,16,42,21,46,784,34,13,0.09,0.53,15.27,19.25,19.08,15.6,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,0.0,False,True
151,HLC/3,395,1406,43,macd,175,232,6,9,0.85,610,590,172,76,427,19,172,406,162,144,960,166,243,423,755,474,181,20,771,703,75,25,108,65,965,98,713,378,648,375,93,571,529,34,584,3,89,22,34,347,15,3,0.12,0.92,17.07,16.73,17.47,18.32,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,0.0,False,True
152,OHLC/4,503,750,32,macd,91,13,6,4,0.85,754,956,120,236,527,185,16,12,49,119,382,85,239,44,902,817,202,125,835,614,473,318,418,321,112,192,507,63,665,13,373,838,419,46,272,38,81,208,40,480,5,23,0.39,0.57,19.62,16.37,17.42,15.55,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,0.0,False,True
153,HL/2,746,973,41,macd,29,148,6,9,0.95,2720,268,241,186,756,58,71,649,86,60,414,148,157,21,968,789,168,41,841,771,338,331,885,245,456,4,583,441,221,41,64,559,1175,45,4,42,63,43,25,7,28,17,0.58,0.79,15.97,18.41,17.5,18.22,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,True,True,0.0,False,True
154,high,390,547,13,macds,25,179,6,17,0.62,130,315,228,208,198,155,15,240,87,43,380,185,142,776,964,815,459,370,460,451,155,6,71,447,267,792,512,473,586,136,29,1086,2370,27,679,13,90,7,44,533,12,18,0.54,0.53,15.47,18.65,16.56,19.11,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,0.0,False,True
155,low,76,286,48,macds,69,53,6,5,0.92,2938,177,23,112,240,36,165,201,212,214,431,53,198,91,881,298,452,76,789,766,256,102,783,99,595,742,281,420,633,164,5,749,44,23,660,34,85,112,44,525,27,13,0.38,0.74,16.05,17.47,18.66,17.19,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,0.0,False,True
156,open,685,1434,21,macdh,30,64,6,23,0.76,2271,401,44,119,205,155,109,882,98,39,149,104,231,984,899,777,448,58,959,357,222,173,621,904,996,95,267,536,634,26,91,943,2457,28,417,23,65,34,15,787,18,10,0.28,0.5,18.28,16.93,15.0,15.43,True,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,0.0,False,True
157,high,679,1273,33,macdh,4,235,6,8,0.03,2026,374,12,33,245,48,93,980,236,248,492,88,154,999,613,515,259,63,961,919,467,414,909,231,377,219,222,792,99,370,20,151,948,30,839,19,36,125,24,198,26,30,0.77,0.9,17.56,17.46,15.57,17.08,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,0.0,False,True
158,open,632,1424,30,macd,73,192,6,32,0.28,2577,595,190,124,685,48,184,131,170,42,500,97,202,922,996,891,66,15,576,467,281,85,858,407,403,179,894,890,586,779,467,533,154,32,683,41,91,47,25,965,20,50,0.21,0.82,19.3,19.85,15.92,17.92,True,False,True,True,False,False,False,True,True,False,True,True,True,True,False,False,False,0.0,False,True
159,HL/2,35,1487,14,macdh,169,25,6,30,0.89,1223,550,14,207,560,174,150,381,109,11,254,59,65,844,965,808,438,221,707,681,288,179,270,108,924,8,177,807,86,15,138,1203,1356,22,966,25,30,35,17,837,46,45,0.61,0.16,17.24,16.56,17.65,16.24,True,True,True,False,True,False,True,True,False,True,True,True,False,True,False,False,False,0.0,False,True
160,close,293,1465,42,macds,66,26,6,11,0.41,1273,81,90,246,219,167,48,243,103,62,394,117,223,688,1000,402,367,106,501,454,272,175,900,417,164,999,176,495,40,786,313,1244,443,47,265,48,87,130,49,764,11,28,0.78,0.09,19.79,18.56,18.0,15.98,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,0.0,False,True
161,OHLC/4,321,1261,6,macdh,144,2,6,20,0.24,733,547,161,233,399,44,102,576,182,131,617,75,163,40,542,351,118,16,964,827,89,16,291,693,113,135,970,632,978,149,78,914,1384,16,983,28,76,155,28,432,42,38,0.34,0.52,16.46,18.44,19.25,19.63,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,True,0.0,False,True
162,high,179,1265,48,macd,150,55,6,43,0.28,2487,438,59,63,707,100,194,87,173,218,992,83,153,505,714,494,366,6,524,86,412,140,284,650,891,343,970,266,678,839,356,794,1129,44,255,28,105,108,2,595,16,4,0.98,0.97,15.79,16.0,16.58,15.85,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,True,True,0.0,False,True
163,HLCC/4,751,1023,25,macds,189,238,6,33,0.98,1677,937,23,96,583,102,79,364,112,105,467,73,46,130,557,606,142,25,680,667,175,161,952,16,410,272,360,601,814,989,172,220,624,38,405,6,34,198,37,626,16,12,0.05,0.01,17.21,16.92,15.35,17.73,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,0.0,False,True
164,HLCC/4,405,714,29,macds,6,26,6,36,0.05,1639,328,169,221,541,97,193,755,59,201,121,21,56,856,713,682,83,49,912,509,384,382,678,709,83,647,845,588,826,194,71,117,1254,40,860,50,103,188,7,45,17,50,0.76,0.13,15.26,18.24,18.06,17.85,False,False,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,0.0,False,True
165,close,175,979,27,macds,76,82,6,12,0.47,2984,71,72,197,760,157,137,104,107,134,344,99,196,12,864,460,338,125,880,429,425,72,642,260,844,249,825,153,624,778,206,798,219,40,151,6,80,20,4,9,46,11,0.34,0.98,18.11,19.16,17.24,15.43,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,0.0,False,True
166,high,421,571,13,macds,46,5,6,38,0.69,752,803,113,49,379,139,58,994,201,13,563,214,80,463,945,352,215,95,790,775,444,443,321,621,257,723,171,449,432,827,375,695,1456,24,970,28,82,109,46,850,9,11,0.31,0.17,18.53,19.17,19.96,19.68,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,0.0,False,True
167,close,763,1024,15,macdh,181,9,6,28,0.72,2908,616,240,74,789,177,207,342,212,49,907,190,55,566,754,671,355,118,529,366,368,219,745,274,567,630,415,892,890,665,316,1098,2214,50,211,24,55,203,24,897,42,41,0.17,0.99,17.46,15.36,17.85,19.05,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,0.0,False,True
168,open,59,1439,14,macdh,188,139,6,5,0.4,2074,362,141,173,542,117,135,422,19,62,79,90,134,574,563,666,192,184,861,766,384,86,583,322,409,19,701,666,35,94,401,425,1357,1,247,10,24,158,13,798,14,25,0.53,0.84,15.8,16.78,18.32,17.62,False,False,False,True,True,False,True,True,False,False,True,False,False,True,True,False,True,0.0,False,True
169,close,607,1275,17,macds,76,22,6,24,0.81,1278,694,131,7,831,186,87,895,100,27,307,6,2,607,603,542,304,78,776,635,297,147,867,634,177,51,897,27,394,405,222,941,732,8,238,44,81,148,50,55,38,26,0.68,0.42,17.17,17.79,19.35,17.02,True,True,True,False,False,True,False,False,False,False,True,True,False,True,True,True,True,0.0,False,True
170,open,790,1096,31,macdh,68,39,6,19,0.31,2506,835,201,234,776,36,160,118,206,182,245,152,149,692,411,606,498,128,939,298,348,89,743,967,799,406,886,373,898,908,235,776,938,47,752,32,77,97,50,186,7,7,0.16,0.42,16.81,19.89,17.6,18.58,True,True,False,True,False,False,True,True,True,True,False,False,False,True,False,True,False,0.0,False,True
171,HLC/3,238,577,22,macdh,208,8,6,3,0.26,1938,942,134,22,241,31,53,916,163,76,846,115,138,841,375,305,291,182,382,177,355,338,957,526,112,474,391,642,96,188,217,842,894,33,708,29,74,210,50,195,16,25,0.46,0.74,16.37,17.75,17.82,17.66,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,0.0,False,True
172,HL/2,664,944,19,macdh,143,82,6,28,0.36,1728,787,55,231,794,195,196,38,215,211,481,103,211,657,972,681,354,311,743,709,263,143,128,434,166,163,938,192,282,61,338,1071,1745,24,982,17,36,24,4,853,33,48,0.45,0.17,15.82,19.51,18.18,19.46,False,True,False,True,False,False,False,False,False,True,True,True,True,True,False,True,True,0.0,False,True
173,HL/2,474,1228,35,macds,210,131,6,30,0.1,2720,50,111,188,545,9,163,894,151,149,489,103,226,414,580,517,368,187,300,81,486,153,711,600,467,190,300,23,533,703,288,360,763,20,989,23,74,195,35,519,24,34,0.23,0.03,18.49,17.64,18.23,18.23,True,True,True,False,False,False,False,True,False,True,False,True,True,False,False,True,True,0.0,False,True
174,high,466,1449,45,macd,32,52,6,37,0.01,1187,777,61,83,807,43,156,39,167,60,867,107,199,574,315,103,365,95,369,979,412,349,575,193,158,402,359,231,613,58,183,1211,2188,25,866,45,61,2,7,271,21,23,0.92,0.49,19.97,19.17,18.83,16.04,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,0.0,False,True
175,low,44,810,42,macds,24,197,6,47,0.11,197,861,72,190,202,125,109,317,21,234,179,81,168,814,678,515,462,394,823,710,349,255,88,800,663,912,711,795,506,655,342,891,23,21,235,10,51,50,14,625,15,22,0.16,0.4,18.1,17.57,19.85,15.22,False,False,True,True,True,False,True,False,True,True,False,False,True,True,True,True,True,0.0,False,True
176,HLC/3,717,1268,11,macds,206,31,6,14,0.78,1938,320,82,178,263,9,194,253,42,240,960,151,160,79,679,439,60,5,751,673,428,18,423,679,702,753,209,70,449,302,29,377,936,34,109,28,87,4,45,218,37,6,0.84,0.12,18.31,17.74,18.74,19.63,False,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,0.0,False,True
177,high,132,1423,36,macd,178,172,6,44,0.52,1525,245,188,127,370,113,111,798,85,6,340,204,222,654,561,551,456,362,277,262,113,67,744,30,323,115,541,471,283,974,464,1288,843,13,948,10,46,19,15,115,13,47,0.04,0.79,17.3,19.1,17.87,16.44,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True,True,False,0.0,False,True
178,OHLC/4,158,548,21,macdh,109,186,6,17,0.53,2533,293,149,250,341,145,117,619,232,240,105,130,159,505,773,736,425,312,711,237,224,93,735,774,889,453,585,570,283,283,184,244,2392,33,107,45,55,32,47,449,36,42,0.81,0.84,17.08,15.59,17.76,19.67,True,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,0.0,False,True
179,low,796,863,34,macdh,250,23,6,18,0.4,2788,157,118,142,463,197,30,66,188,213,218,90,122,433,191,385,142,102,871,599,331,203,363,975,722,440,437,449,684,602,115,666,1261,2,107,17,78,115,44,802,43,4,0.76,0.3,18.55,18.57,16.96,15.15,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,0.0,False,True
180,OHLC/4,361,690,19,macds,49,127,6,47,0.11,597,614,138,228,362,196,221,266,47,119,993,168,39,873,951,365,137,94,860,538,170,9,960,858,149,64,220,517,645,533,204,1133,784,3,195,10,42,172,30,759,16,30,0.64,0.42,18.74,16.06,19.49,16.02,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,0.0,False,True
181,HLC/3,200,592,41,macdh,88,89,6,44,0.36,1588,62,130,236,365,144,107,490,7,112,77,116,247,507,620,602,172,46,761,718,336,177,211,530,979,176,818,511,946,146,103,1338,1104,34,713,37,88,52,43,508,11,10,0.38,0.72,17.34,16.47,19.87,19.57,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,False,False,0.0,False,True
182,HLC/3,151,489,29,macds,11,116,6,50,0.17,575,721,221,76,720,221,152,964,13,27,556,89,53,590,660,454,334,167,909,313,268,64,324,736,556,559,291,931,686,946,40,1325,1100,10,882,19,33,16,17,106,25,31,0.44,0.17,19.24,19.83,16.02,18.23,True,True,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,0.0,False,True
183,HLCC/4,201,1047,45,macdh,125,92,6,7,0.37,117,747,64,112,688,165,120,277,224,140,302,80,118,572,604,514,414,340,635,993,326,179,878,260,740,866,922,346,33,131,203,383,667,4,530,12,87,210,40,679,40,34,0.83,0.15,15.64,19.76,18.24,16.7,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,0.0,False,True
