,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
509,HLCC/4,61,194,29,macd,48,55,5,10,0.35,1775,553,50,43,494,54,54,536,55,47,458,45,56,536,703,547,315,174,750,539,302,143,542,549,426,444,528,554,477,559,47,163,311,11,513,22,64,113,9,487,13,10,0.22,0.2,0.38,0.61,0.73,0.92,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,36.20875565,TRUE,FALSE
510,open,57,196,23,macds,58,48,4,9,0.26,1915,588,48,52,516,53,56,509,54,50,469,50,55,468,729,494,293,149,729,546,327,134,517,490,447,487,539,530,572,457,53,179,333,13,528,20,66,120,11,528,10,10,0.18,0.21,0.41,0.76,0.61,0.96,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,16.27290533,TRUE,FALSE
511,OHLC/4,63,172,24,macd,56,56,2,9,0.29,1877,606,48,40,536,45,48,524,44,53,540,56,47,480,677,492,315,177,691,583,304,156,453,500,423,464,498,538,546,461,51,173,329,12,514,23,62,126,12,499,11,13,0.22,0.21,0.85,0.87,0.97,1.0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,15.05644448,TRUE,FALSE
512,low,57,197,29,macdh,47,54,4,9,0.36,1862,552,53,44,442,54,55,452,50,49,440,55,53,564,740,533,305,165,717,518,286,152,490,447,481,492,503,513,470,474,51,176,320,11,503,22,60,106,10,438,13,11,0.23,0.21,0.45,0.6,0.71,0.83,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24.74899908,TRUE,FALSE
513,OHLC/4,56,203,27,macdh,53,57,2,12,0.17,1740,577,45,48,502,55,52,529,50,49,512,51,56,466,746,520,328,168,696,544,290,149,524,563,454,456,544,528,485,504,48,188,297,10,454,19,68,118,11,499,11,12,0.22,0.22,0.19,0.42,0.44,0.73,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11.38039186,TRUE,FALSE
514,high,62,201,25,macd,50,46,6,9,0.24,1901,563,44,52,474,54,55,562,48,45,488,57,50,542,675,530,296,144,700,527,303,139,516,484,456,516,556,459,478,504,44,168,310,12,480,21,66,129,9,534,12,11,0.19,0.22,0.8,0.87,0.96,0.99,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,34.14451315,TRUE,FALSE
515,close,69,204,23,macds,46,45,6,12,0.12,1882,614,42,51,441,44,50,553,49,50,488,56,47,580,708,483,293,159,702,565,287,144,549,509,454,526,497,502,485,482,47,168,278,11,463,20,68,112,11,451,12,10,0.18,0.2,0.9,0.91,0.99,0.98,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,10.91412109,TRUE,FALSE
516,OHLC/4,57,187,28,macdh,51,56,4,9,0.25,1951,553,47,45,513,48,51,554,46,55,511,55,48,478,743,490,310,148,713,542,337,171,483,553,528,500,493,504,497,560,52,166,341,10,524,21,60,127,12,548,13,10,0.23,0.21,0.45,0.57,0.77,0.88,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,26.19471857,TRUE,FALSE
517,high,62,202,26,macd,53,54,6,12,0.02,1768,630,52,40,435,54,47,495,51,45,497,46,46,543,719,519,326,179,690,508,300,132,530,565,446,475,572,478,503,515,58,176,300,12,479,19,60,113,9,542,10,13,0.19,0.17,0.84,0.87,0.91,0.94,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,25.24475695,TRUE,FALSE
518,close,70,190,29,macd,50,49,3,9,0.28,1704,621,44,45,508,53,46,501,53,45,465,57,46,518,695,516,319,181,696,586,319,147,551,466,506,487,491,492,580,467,46,183,323,10,507,24,68,127,12,471,13,13,0.21,0.17,0.96,0.87,0.89,0.98,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15.99161087,TRUE,FALSE
519,high,63,179,24,macds,54,52,6,10,0.14,1821,556,46,39,484,49,44,449,47,48,490,49,54,569,733,523,285,165,743,589,308,174,521,524,490,500,508,539,485,451,53,180,296,13,460,25,61,110,10,462,13,12,0.18,0.17,0.81,0.93,0.87,0.94,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,12.17875618,TRUE,FALSE
520,HLCC/4,68,173,30,macdh,49,44,2,12,0.29,1950,614,47,42,519,47,45,516,44,55,514,48,46,476,703,488,304,152,724,583,324,133,488,536,536,512,562,495,544,464,48,184,308,10,463,23,60,112,10,449,13,13,0.21,0.18,0.39,0.52,0.7,0.82,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,25.15195614,TRUE,FALSE
521,close,63,173,23,macdh,55,53,4,9,0.3,1711,627,43,44,466,49,46,556,53,56,516,54,53,576,674,485,289,156,715,553,310,170,456,506,539,499,530,525,527,549,45,177,313,11,437,19,63,122,9,485,10,13,0.22,0.18,0.47,0.63,0.74,0.89,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11.70599606,TRUE,FALSE
522,HL/2,58,201,25,macds,55,51,2,12,0.23,1812,542,41,43,500,42,50,482,44,44,498,51,50,580,675,475,293,143,738,508,296,174,553,516,468,440,574,533,544,459,46,170,289,10,545,22,61,119,10,504,12,12,0.2,0.17,0.54,0.86,0.82,0.84,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,16.93286805,TRUE,FALSE
523,OHLC/4,72,175,27,macdh,57,50,6,11,0.29,1849,614,53,48,429,48,48,460,44,51,446,51,58,576,681,544,289,166,745,573,331,138,454,512,495,480,459,543,513,524,44,171,286,12,484,23,66,116,11,472,11,10,0.2,0.2,0.94,1.0,0.85,0.98,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,17.89736641,TRUE,FALSE
524,HL/2,65,179,25,macd,55,50,5,11,0.04,1814,606,51,49,466,42,50,474,53,47,439,57,48,536,741,559,290,139,748,569,288,153,540,483,421,429,471,470,546,474,55,176,307,10,466,22,72,121,11,436,10,11,0.2,0.2,0.87,0.99,0.9,0.93,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,24.20616415,TRUE,FALSE
525,HL/2,70,173,27,macd,50,51,2,12,0.2,1640,545,41,45,426,55,52,456,48,53,536,56,48,527,728,530,303,160,717,573,322,131,517,559,432,517,458,549,513,479,48,195,319,13,509,24,65,107,9,550,10,10,0.2,0.19,0.43,0.47,0.76,0.79,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21.42254628,TRUE,FALSE
526,open,60,186,27,macdh,51,44,6,9,0.18,1866,578,51,40,431,49,45,548,51,57,458,54,54,519,708,487,301,173,691,525,286,135,512,512,441,540,527,517,499,489,55,181,342,12,454,21,70,127,9,465,12,11,0.21,0.17,0.24,0.35,0.49,0.65,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,28.63083034,TRUE,FALSE
527,low,58,176,26,macd,49,49,4,12,0.2,1823,572,52,48,524,53,48,512,50,56,446,57,57,511,741,533,316,178,723,513,300,172,506,509,452,438,534,540,557,507,57,166,328,12,483,20,67,108,12,461,13,11,0.21,0.21,0.69,0.93,0.91,0.88,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,12.67059571,TRUE,FALSE
528,OHLC/4,66,202,23,macdh,56,50,6,11,0.17,1932,617,47,51,531,47,44,558,56,48,521,46,52,532,732,482,290,162,728,560,329,137,468,472,491,444,466,510,530,459,55,177,272,11,548,23,62,114,11,540,11,12,0.22,0.17,0.34,0.51,0.64,0.81,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,36.26972988,TRUE,FALSE
529,OHLC/4,63,174,28,macds,51,53,5,11,0.29,1762,595,53,50,456,50,48,530,43,53,448,57,48,540,724,565,294,143,690,584,334,139,552,511,441,496,513,499,579,563,54,188,314,13,443,23,65,120,9,500,10,13,0.19,0.22,0.52,0.97,0.87,0.8,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,4.812166457,TRUE,FALSE
530,HL/2,69,176,29,macds,53,54,6,10,0.16,1735,629,44,49,483,54,55,481,45,45,461,53,47,480,676,528,327,163,689,583,289,132,490,485,455,535,529,514,503,499,47,172,340,10,448,22,61,126,12,441,13,13,0.19,0.22,0.9,0.87,0.92,0.9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1.334920798,TRUE,FALSE
531,low,57,200,29,macdh,46,46,3,10,0.09,1846,546,40,48,486,46,52,468,44,57,473,52,46,483,733,482,320,167,699,534,313,135,482,529,430,534,552,456,469,469,52,182,293,13,541,23,69,111,9,495,12,12,0.2,0.22,0.544758014,0.952386368,0.686008716,1.019704009,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,12.37970229,TRUE,FALSE
532,OHLC/4,70,181,24,macd,54,47,4,11,0.15,1919,612,46,39,478,51,56,452,53,51,526,48,46,502,742,512,298,176,669,592,329,156,459,517,427,505,494,473,577,452,45,194,304,10,551,19,63,122,11,432,12,13,0.2,0.17,0.42,0.56,0.77,0.89,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,16.60497133,TRUE,FALSE
533,close,73,189,29,macdh,54,48,4,12,0.19,1850,595,43,50,471,47,48,451,50,52,465,50,45,545,688,511,288,175,740,540,290,171,455,500,532,507,479,512,558,562,47,192,331,11,535,23,63,114,11,459,10,13,0.19,0.17,0.44,0.63,0.74,0.9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,22.72334669,TRUE,FALSE
534,OHLC/4,74,189,30,macd,52,55,4,9,0.32,1815,621,53,41,524,42,46,462,49,47,467,50,51,508,703,514,306,138,703,538,288,150,522,498,487,434,485,455,551,447,50,163,283,11,479,23,62,116,11,447,12,13,0.18,0.2,0.21,0.33,0.6,0.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,20.1159003,TRUE,FALSE
535,close,67,185,29,macd,54,56,3,11,0.08,1826,621,46,49,461,44,53,529,45,50,438,57,53,517,673,559,327,178,676,567,325,134,533,513,429,477,452,483,486,549,49,172,313,11,471,21,72,108,10,489,10,10,0.19,0.19,0.51,0.92,0.87,0.82,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,16.97045652,TRUE,FALSE
536,OHLC/4,62,178,25,macdh,48,55,5,11,0.03,1766,631,43,52,518,43,53,486,49,54,479,46,54,552,678,510,310,173,752,538,333,170,550,521,442,427,457,455,549,464,45,179,338,13,551,25,61,111,10,539,12,10,0.19,0.19,0.35,0.73,0.67,1.05,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,27.57253469,TRUE,FALSE
537,close,65,180,27,macd,57,55,4,9,0.01,1780,628,45,50,441,53,50,504,46,54,530,45,47,511,736,519,308,149,704,559,322,135,531,497,448,470,458,516,487,486,47,166,324,11,474,24,63,117,12,445,10,13,0.23,0.2,0.92,0.87,0.94,0.92,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,19.77243985,TRUE,FALSE
538,high,59,202,25,macd,46,56,4,10,0.27,1663,600,41,40,526,46,50,558,51,49,461,56,46,567,696,515,320,164,750,576,334,173,471,486,500,438,566,537,549,512,55,180,312,13,484,19,67,116,10,427,13,11,0.19,0.22,0.95,0.91,0.87,0.99,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,11.71609948,TRUE,FALSE
539,OHLC/4,70,193,28,macds,46,55,5,9,0.31,1905,554,41,46,486,49,53,444,55,52,492,55,52,535,682,559,292,136,698,545,322,176,559,520,542,548,494,481,559,470,58,166,296,13,554,20,72,105,10,531,12,10,0.2,0.22,0.46,0.72,0.57,0.81,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,18.74184448,TRUE,FALSE
540,low,68,188,28,macds,47,57,6,12,0.37,1916,564,51,42,538,51,56,491,47,49,550,49,54,489,680,502,310,140,695,527,326,158,531,538,486,544,515,498,459,446,58,189,328,10,516,20,67,123,9,458,11,11,0.19,0.18,0.24,0.45,0.47,0.72,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,15.95145266,TRUE,FALSE
541,HLCC/4,56,204,28,macd,45,55,3,11,0.31,1855,613,52,46,488,42,50,445,46,54,480,49,49,483,705,478,301,153,677,556,306,168,558,559,423,436,498,492,582,494,56,165,344,13,556,19,64,118,11,462,10,10,0.18,0.21,0.43,0.59,0.73,0.86,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,18.95571975,TRUE,FALSE
542,HL/2,63,297,41,macd,57,8,4,4,0.04,373,588,45,25,19,91,59,791,28,96,384,11,46,694,591,494,413,276,793,725,195,20,834,623,200,52,800,650,462,882,87,301,3,12,779,49,68,192,11,32,2,10,0.04,0.04,0.56,0.58,0.78,0.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,14.1804544,TRUE,FALSE
543,high,64,195,28,macds,56,47,4,9,0.27,1785,614,53,39,533,48,51,478,48,46,453,47,45,589,666,510,307,157,744,550,329,176,459,544,430,466,529,478,529,513,55,180,287,10,483,23,63,126,9,480,10,10,0.36,0.16,0.39,0.41,0.5,0.54,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7.337741297,TRUE,FALSE
544,HL/2,11,303,26,macds,18,16,2,11,0.21,2952,537,10,55,654,90,39,521,75,39,162,76,22,833,980,715,497,33,875,403,403,127,905,386,486,61,973,286,613,826,83,139,587,3,197,11,38,102,8,372,2,20,0.07,0.37,0.46,0.83,0.98,0.85,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6.896191646,TRUE,FALSE
545,low,58,140,25,macd,22,46,5,2,0.1,1441,956,55,47,268,94,66,833,30,34,904,88,80,224,341,198,259,189,957,726,287,18,183,551,618,888,575,294,856,566,85,205,34,17,781,14,79,159,19,45,8,5,0.23,0.29,0.83,0.97,0.9,1.0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,22.43346416,TRUE,FALSE
546,HLCC/4,62,176,23,macdh,45,54,5,9,0.09,1762,640,40,42,527,47,44,477,50,51,554,57,52,576,721,527,297,174,758,585,304,177,492,503,511,510,565,498,502,487,46,189,339,12,509,22,67,108,12,471,13,12,0.33,0.04,0.47,0.56,0.71,0.79,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,14.91848279,TRUE,FALSE
547,close,54,260,37,macds,16,26,2,6,0.39,1837,988,100,25,802,9,11,481,44,5,896,69,43,824,700,550,282,146,519,443,357,238,927,747,586,625,364,42,175,9,55,166,345,2,646,31,57,11,17,755,22,12,0.25,0.23,0.58,0.88,0.84,0.92,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,14.18865316,TRUE,FALSE
548,low,130,243,20,macds,22,27,6,18,0.15,1360,379,53,63,616,13,78,495,84,66,462,5,68,741,623,611,475,258,759,411,322,145,282,188,524,89,205,382,274,225,9,192,348,20,565,11,87,87,10,176,14,22,0.08,0.4,0.477145411,1.160741692,1.011530693,1.327388691,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,29.31674247,TRUE,FALSE
549,HL/2,24,102,35,macd,83,56,5,11,0.09,250,255,24,26,726,72,91,762,57,38,316,82,73,630,824,766,81,32,940,240,55,40,573,263,713,80,486,548,933,314,84,187,14,13,539,8,45,49,7,974,3,12,0.15,0.36,0.52,0.99,1.0,0.82,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,22.8686892,TRUE,FALSE
550,HLC/3,28,191,29,macds,50,44,5,19,0.15,1957,857,28,43,590,99,74,144,92,49,587,18,43,261,804,516,63,35,834,381,401,84,556,117,589,67,501,549,120,446,85,179,73,4,799,2,88,82,9,520,22,10,0.04,0.08,0.9,0.86,0.87,0.98,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,7.228096457,TRUE,FALSE
551,OHLC/4,54,136,47,macds,62,7,6,19,0.33,749,290,56,12,374,5,11,816,6,21,793,53,88,999,786,159,131,19,776,757,388,11,13,373,534,914,18,843,95,307,69,310,309,17,81,16,76,100,3,343,14,18,0.15,0.02,0.81,0.94,0.8,0.85,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1.745716644,TRUE,FALSE
552,close,8,187,6,macdh,25,12,5,16,0.17,2906,552,10,25,948,55,40,504,18,45,274,68,72,481,961,725,221,219,439,370,411,126,304,243,178,548,171,937,458,284,71,296,32,17,117,28,101,206,5,371,9,8,0.04,0.33,0.83,0.97,0.86,0.91,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2.643888984,TRUE,FALSE
553,open,56,182,26,macd,57,45,6,12,0.04,1848,574,53,40,493,49,51,542,55,47,469,53,48,580,733,506,317,177,691,552,285,142,493,535,511,495,550,547,584,511,45,189,333,11,506,20,70,107,10,530,13,10,0.11,0.15,0.46,0.62,0.64,0.8,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,17.56289245,TRUE,FALSE
554,open,87,179,34,macds,76,83,6,6,0.28,2997,904,15,76,959,21,48,847,35,19,870,79,86,402,980,901,172,164,759,621,295,261,95,513,493,765,966,850,605,451,108,113,143,16,215,47,58,203,11,205,8,20,0.09,0.02,0.9,0.92,0.97,0.95,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,14.97300359,TRUE,FALSE
555,HLCC/4,65,204,29,macdh,55,50,5,10,0.05,1847,587,46,51,411,49,45,468,56,51,528,57,53,470,668,514,283,147,737,529,327,160,500,563,504,455,466,532,502,464,57,172,313,11,498,23,65,113,12,543,11,10,0.17,0.15,0.4,0.68,0.66,0.89,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,15.34008153,TRUE,FALSE
556,open,73,172,27,macd,45,56,4,9,0.38,1747,546,45,45,501,49,54,452,44,52,530,46,58,576,736,560,293,152,740,578,299,162,484,567,449,432,522,554,489,534,48,178,291,11,454,24,63,110,11,442,11,13,0.36,0.37,0.25,0.28,0.59,0.62,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,19.34138985,TRUE,FALSE
557,high,128,157,7,macdh,67,83,4,7,0.37,349,746,85,36,427,47,55,277,39,61,692,8,16,153,429,451,371,196,836,648,492,476,79,923,173,600,967,973,111,122,4,178,338,13,60,19,64,75,16,534,3,6,0.08,0.22,0.48,0.49,0.86,0.87,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,43.19632486,TRUE,FALSE
558,high,97,246,49,macdh,15,46,5,2,0.37,896,632,49,7,518,70,20,25,16,82,4,49,58,86,430,364,160,124,951,863,280,224,290,158,575,352,534,817,961,480,11,222,201,13,748,23,41,81,17,366,3,5,0.05,0.39,0.83,0.95,0.85,0.9,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,32.95884802,TRUE,FALSE
559,high,71,174,23,macd,54,53,5,12,0.36,1732,612,44,45,441,49,54,471,54,52,448,56,53,480,689,479,333,178,726,569,291,161,529,567,519,439,502,492,560,530,58,172,346,12,483,20,64,109,9,463,12,11,0.3,0.35,0.29,0.63,0.59,0.86,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,31.14005531,TRUE,FALSE
560,HLCC/4,38,310,10,macds,46,56,5,13,0.39,2460,229,73,27,557,28,70,498,51,67,685,8,95,906,820,477,390,317,962,752,141,87,609,539,969,82,739,470,172,463,30,45,219,2,238,8,103,180,17,832,18,18,0.2,0.12,0.44,0.82,0.85,0.84,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,14.76068688,TRUE,FALSE
561,open,73,204,24,macd,52,52,3,11,0.13,1757,584,52,47,445,54,49,473,49,50,472,57,54,490,659,520,325,173,668,568,331,140,442,559,537,526,488,507,486,525,50,187,313,12,529,22,61,110,9,483,10,10,0.07,0.11,0.16,0.46,0.62,0.88,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,18.6329305,TRUE,FALSE
562,high,70,185,26,macdh,48,57,5,11,0.06,1911,598,52,50,474,47,44,538,43,49,467,46,48,555,742,515,315,168,679,507,301,131,533,446,540,475,567,540,536,473,47,176,304,11,493,20,67,119,9,497,10,12,0.01,0.34,0.24,0.43,0.42,0.6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,11.14279868,TRUE,FALSE
