,XAUUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
10231,XAUUSD_i,1778.43,1780.67,1778.43,1781.25,1779.8400000000001,1780.1166666666668,1780.255,1779.6950000000002,1114,2021-05-03 14:30:00
10232,XAUUSD_i,1780.67,1780.79,1779.39,1781.54,1780.4650000000001,1780.5733333333335,1780.6275,1780.5975,1082,2021-05-03 14:45:00
10233,XAUUSD_i,1780.81,1779.76,1779.09,1781.69,1780.3899999999999,1780.18,1780.075,1780.3375,1515,2021-05-03 15:00:00
10234,XAUUSD_i,1779.78,1784.82,1779.58,1785.19,1782.385,1783.1966666666667,1783.6025,1782.3425,1944,2021-05-03 15:15:00
10235,XAUUSD_i,1784.8,1785.15,1783.43,1786.23,1784.83,1784.9366666666665,1784.9899999999998,1784.9025,2078,2021-05-03 15:30:00
10236,XAUUSD_i,1785.2,1784.47,1784.33,1786.79,1785.56,1785.1966666666667,1785.015,1785.1975,1971,2021-05-03 15:45:00
10237,XAUUSD_i,1784.48,1786.65,1784.46,1787.82,1786.1399999999999,1786.3100000000002,1786.395,1785.8525,2147,2021-05-03 16:00:00
10238,XAUUSD_i,1786.67,1789.31,1786.5,1789.34,1787.92,1788.3833333333332,1788.6149999999998,1787.955,1572,2021-05-03 16:15:00
10239,XAUUSD_i,1789.32,1787.63,1786.88,1791.01,1788.9450000000002,1788.506666666667,1788.2875000000001,1788.71,2941,2021-05-03 16:30:00
10240,XAUUSD_i,1787.52,1791.89,1787.52,1792.71,1790.115,1790.7066666666667,1791.0025,1789.9099999999999,2392,2021-05-03 16:45:00
10241,XAUUSD_i,1792.03,1794.11,1792.03,1795.5,1793.7649999999999,1793.8799999999999,1793.9374999999998,1793.4174999999998,3650,2021-05-03 17:00:00
10242,XAUUSD_i,1794.13,1795.12,1793.49,1796.05,1794.77,1794.8866666666665,1794.945,1794.6975,2622,2021-05-03 17:15:00
10243,XAUUSD_i,1795.17,1793.58,1793.48,1797.73,1795.605,1794.93,1794.5925,1794.99,2496,2021-05-03 17:30:00
10244,XAUUSD_i,1793.58,1794.2,1792.6,1795.62,1794.11,1794.14,1794.155,1794.0,2391,2021-05-03 17:45:00
10245,XAUUSD_i,1794.17,1792.73,1792.17,1795.92,1794.045,1793.6066666666666,1793.3874999999998,1793.7475,2165,2021-05-03 18:00:00
10246,XAUUSD_i,1792.72,1792.11,1791.73,1793.96,1792.845,1792.6000000000001,1792.4775,1792.63,2088,2021-05-03 18:15:00
10247,XAUUSD_i,1792.19,1791.04,1790.34,1792.2,1791.27,1791.1933333333334,1791.155,1791.4425,1870,2021-05-03 18:30:00
10248,XAUUSD_i,1791.01,1792.28,1790.38,1793.19,1791.785,1791.95,1792.0325,1791.7150000000001,1464,2021-05-03 18:45:00
10249,XAUUSD_i,1792.28,1792.66,1791.65,1793.08,1792.365,1792.4633333333334,1792.5125,1792.4175,1134,2021-05-03 19:00:00
10250,XAUUSD_i,1792.66,1793.14,1792.65,1794.03,1793.3400000000001,1793.2733333333335,1793.2400000000002,1793.1200000000001,1134,2021-05-03 19:15:00
10251,XAUUSD_i,1793.13,1793.41,1792.89,1794.27,1793.58,1793.5233333333333,1793.495,1793.425,1142,2021-05-03 19:30:00
10252,XAUUSD_i,1793.39,1792.66,1791.66,1793.43,1792.545,1792.5833333333333,1792.6025,1792.785,1200,2021-05-03 19:45:00
10253,XAUUSD_i,1792.67,1791.66,1791.6,1792.9,1792.25,1792.0533333333333,1791.955,1792.2075,1277,2021-05-03 20:00:00
10254,XAUUSD_i,1791.68,1791.49,1790.43,1792.03,1791.23,1791.3166666666666,1791.36,1791.4075,1471,2021-05-03 20:15:00
10255,XAUUSD_i,1791.49,1791.91,1790.51,1792.11,1791.31,1791.51,1791.61,1791.5049999999999,726,2021-05-03 20:30:00
10256,XAUUSD_i,1791.91,1791.9,1790.84,1792.25,1791.545,1791.6633333333332,1791.7224999999999,1791.725,885,2021-05-03 20:45:00
10257,XAUUSD_i,1791.88,1792.81,1791.65,1792.9,1792.275,1792.4533333333336,1792.5425,1792.3100000000002,804,2021-05-03 21:00:00
10258,XAUUSD_i,1792.81,1791.74,1791.32,1792.87,1792.0949999999998,1791.9766666666665,1791.9174999999998,1792.185,861,2021-05-03 21:15:00
10259,XAUUSD_i,1791.85,1793.02,1790.94,1793.02,1791.98,1792.3266666666666,1792.5,1792.2075,770,2021-05-03 21:30:00
10260,XAUUSD_i,1793.0,1792.01,1791.91,1793.8,1792.855,1792.5733333333335,1792.4325000000001,1792.68,906,2021-05-03 21:45:00
10261,XAUUSD_i,1792.05,1791.3,1791.04,1792.92,1791.98,1791.7533333333333,1791.64,1791.8275,771,2021-05-03 22:00:00
10262,XAUUSD_i,1791.3,1791.7,1790.63,1791.94,1791.285,1791.4233333333334,1791.4925,1791.3925000000002,1030,2021-05-03 22:15:00
10263,XAUUSD_i,1791.7,1791.8,1791.42,1792.29,1791.855,1791.8366666666668,1791.8275,1791.8025,697,2021-05-03 22:30:00
10264,XAUUSD_i,1791.8,1791.56,1790.65,1791.94,1791.295,1791.3833333333332,1791.4274999999998,1791.4875,1097,2021-05-03 22:45:00
10265,XAUUSD_i,1791.56,1792.55,1791.4,1792.79,1792.095,1792.2466666666667,1792.3225,1792.0749999999998,513,2021-05-03 23:00:00
10266,XAUUSD_i,1792.55,1792.41,1791.71,1792.77,1792.24,1792.2966666666669,1792.325,1792.3600000000001,354,2021-05-03 23:15:00
10267,XAUUSD_i,1792.41,1792.47,1792.21,1793.21,1792.71,1792.63,1792.5900000000001,1792.575,351,2021-05-03 23:30:00
10268,XAUUSD_i,1792.48,1792.86,1792.36,1793.08,1792.7199999999998,1792.7666666666664,1792.7899999999997,1792.6949999999997,232,2021-05-03 23:45:00
10269,XAUUSD_i,1792.4,1792.07,1791.91,1792.61,1792.26,1792.1966666666667,1792.165,1792.2475,201,2021-05-04 01:00:00
10270,XAUUSD_i,1792.08,1792.44,1792.07,1792.67,1792.37,1792.3933333333334,1792.4050000000002,1792.315,214,2021-05-04 01:15:00
10271,XAUUSD_i,1792.44,1791.83,1791.78,1793.07,1792.425,1792.2266666666667,1792.1275,1792.2800000000002,289,2021-05-04 01:30:00
10272,XAUUSD_i,1791.83,1791.89,1791.78,1792.14,1791.96,1791.9366666666667,1791.9250000000002,1791.91,200,2021-05-04 01:45:00
10273,XAUUSD_i,1791.93,1792.36,1791.89,1792.98,1792.435,1792.4099999999999,1792.3974999999998,1792.29,281,2021-05-04 02:00:00
10274,XAUUSD_i,1792.36,1791.95,1791.61,1792.36,1791.985,1791.9733333333334,1791.9675,1792.07,242,2021-05-04 02:15:00
10275,XAUUSD_i,1791.95,1791.58,1791.23,1792.01,1791.62,1791.6066666666666,1791.6,1791.6924999999999,351,2021-05-04 02:30:00
10276,XAUUSD_i,1791.58,1792.46,1791.57,1792.58,1792.0749999999998,1792.2033333333331,1792.2675,1792.0475,272,2021-05-04 02:45:00
10277,XAUUSD_i,1792.43,1791.19,1790.78,1793.06,1791.92,1791.676666666667,1791.5550000000003,1791.8650000000002,681,2021-05-04 03:00:00
10278,XAUUSD_i,1791.2,1791.33,1790.96,1792.16,1791.56,1791.4833333333333,1791.445,1791.4125,638,2021-05-04 03:15:00
10279,XAUUSD_i,1791.26,1790.95,1790.56,1791.35,1790.955,1790.9533333333331,1790.9524999999999,1791.03,487,2021-05-04 03:30:00
10280,XAUUSD_i,1790.98,1791.04,1790.66,1791.96,1791.31,1791.22,1791.175,1791.1599999999999,499,2021-05-04 03:45:00
10281,XAUUSD_i,1791.04,1789.39,1789.36,1791.49,1790.425,1790.08,1789.9075,1790.32,628,2021-05-04 04:00:00
10282,XAUUSD_i,1789.39,1789.21,1788.72,1789.63,1789.1750000000002,1789.1866666666667,1789.1925,1789.2375000000002,578,2021-05-04 04:15:00
10283,XAUUSD_i,1789.24,1790.38,1789.01,1790.79,1789.9,1790.0600000000002,1790.14,1789.855,580,2021-05-04 04:30:00
10284,XAUUSD_i,1790.36,1789.97,1789.65,1790.93,1790.29,1790.1833333333334,1790.13,1790.2275,548,2021-05-04 04:45:00
10285,XAUUSD_i,1789.92,1790.51,1789.75,1790.78,1790.2649999999999,1790.3466666666666,1790.3875,1790.24,610,2021-05-04 05:00:00
10286,XAUUSD_i,1790.5,1790.45,1790.13,1791.34,1790.7350000000001,1790.64,1790.5925,1790.605,526,2021-05-04 05:15:00
10287,XAUUSD_i,1790.46,1790.11,1789.67,1790.69,1790.18,1790.1566666666668,1790.145,1790.2325,437,2021-05-04 05:30:00
10288,XAUUSD_i,1790.03,1790.19,1789.72,1790.34,1790.03,1790.0833333333333,1790.1100000000001,1790.07,424,2021-05-04 05:45:00
10289,XAUUSD_i,1790.2,1789.32,1789.23,1790.36,1789.795,1789.6366666666665,1789.5575,1789.7775,375,2021-05-04 06:00:00
10290,XAUUSD_i,1789.34,1789.05,1788.89,1789.36,1789.125,1789.1000000000001,1789.0875,1789.16,396,2021-05-04 06:15:00
10291,XAUUSD_i,1789.01,1790.01,1788.83,1790.03,1789.4299999999998,1789.6233333333332,1789.72,1789.47,410,2021-05-04 06:30:00
10292,XAUUSD_i,1790.01,1789.55,1789.31,1790.33,1789.82,1789.7299999999998,1789.685,1789.8,299,2021-05-04 06:45:00
10293,XAUUSD_i,1789.51,1788.96,1788.75,1789.51,1789.13,1789.0733333333335,1789.045,1789.1825000000001,263,2021-05-04 07:00:00
10294,XAUUSD_i,1788.98,1788.52,1788.25,1789.66,1788.955,1788.8100000000002,1788.7375000000002,1788.8525,459,2021-05-04 07:15:00
10295,XAUUSD_i,1788.48,1788.52,1788.3,1788.96,1788.63,1788.5933333333335,1788.5750000000003,1788.565,461,2021-05-04 07:30:00
10296,XAUUSD_i,1788.52,1788.56,1788.33,1788.91,1788.62,1788.5999999999997,1788.5899999999997,1788.58,271,2021-05-04 07:45:00
10297,XAUUSD_i,1788.57,1786.68,1786.37,1788.78,1787.5749999999998,1787.2766666666666,1787.1275,1787.6,619,2021-05-04 08:00:00
10298,XAUUSD_i,1786.65,1784.5,1783.79,1786.77,1785.28,1785.0199999999998,1784.8899999999999,1785.4274999999998,808,2021-05-04 08:15:00
10299,XAUUSD_i,1784.5,1786.46,1783.85,1786.48,1785.165,1785.5966666666666,1785.8125,1785.3225,674,2021-05-04 08:30:00
10300,XAUUSD_i,1786.42,1787.06,1786.14,1787.36,1786.75,1786.8533333333332,1786.9049999999997,1786.745,467,2021-05-04 08:45:00
10301,XAUUSD_i,1787.08,1784.88,1784.63,1787.13,1785.88,1785.5466666666669,1785.38,1785.93,955,2021-05-04 09:00:00
10302,XAUUSD_i,1784.86,1785.35,1784.6,1785.84,1785.2199999999998,1785.263333333333,1785.2849999999999,1785.1624999999997,736,2021-05-04 09:15:00
10303,XAUUSD_i,1785.35,1786.11,1784.43,1786.48,1785.455,1785.6733333333332,1785.7824999999998,1785.5924999999997,719,2021-05-04 09:30:00
10304,XAUUSD_i,1786.11,1786.17,1785.17,1786.94,1786.055,1786.0933333333335,1786.1125000000002,1786.0975,957,2021-05-04 09:45:00
10305,XAUUSD_i,1786.17,1786.63,1785.33,1787.26,1786.295,1786.4066666666668,1786.4625,1786.3475,1403,2021-05-04 10:00:00
10306,XAUUSD_i,1786.65,1786.41,1785.9,1786.88,1786.39,1786.3966666666668,1786.4,1786.46,1270,2021-05-04 10:15:00
10307,XAUUSD_i,1786.3,1785.13,1784.61,1786.3,1785.455,1785.3466666666666,1785.2925,1785.585,1217,2021-05-04 10:30:00
10308,XAUUSD_i,1784.96,1786.76,1784.38,1787.24,1785.81,1786.1266666666668,1786.285,1785.835,1100,2021-05-04 10:45:00
10309,XAUUSD_i,1786.8,1789.19,1786.29,1789.25,1787.77,1788.243333333333,1788.48,1787.8825,1317,2021-05-04 11:00:00
10310,XAUUSD_i,1789.18,1789.29,1788.36,1790.04,1789.1999999999998,1789.2299999999998,1789.245,1789.2175,1093,2021-05-04 11:15:00
10311,XAUUSD_i,1789.29,1789.15,1788.44,1790.33,1789.385,1789.3066666666666,1789.2675,1789.3025,874,2021-05-04 11:30:00
10312,XAUUSD_i,1789.15,1785.65,1785.65,1789.31,1787.48,1786.8700000000001,1786.565,1787.44,1423,2021-05-04 11:45:00
10313,XAUUSD_i,1785.55,1784.74,1784.71,1786.47,1785.5900000000001,1785.3066666666666,1785.165,1785.3675,1283,2021-05-04 12:00:00
10314,XAUUSD_i,1784.74,1785.32,1784.72,1786.02,1785.37,1785.3533333333332,1785.3449999999998,1785.1999999999998,1060,2021-05-04 12:15:00
10315,XAUUSD_i,1785.32,1784.2,1782.8,1785.58,1784.19,1784.1933333333334,1784.195,1784.475,1014,2021-05-04 12:30:00
10316,XAUUSD_i,1784.2,1782.81,1782.59,1784.61,1783.6,1783.3366666666668,1783.205,1783.5525,960,2021-05-04 12:45:00
10317,XAUUSD_i,1782.81,1782.31,1781.33,1783.61,1782.4699999999998,1782.4166666666667,1782.3899999999999,1782.5149999999999,1300,2021-05-04 13:00:00
10318,XAUUSD_i,1782.26,1782.39,1781.48,1782.87,1782.175,1782.2466666666667,1782.2825,1782.25,1106,2021-05-04 13:15:00
10319,XAUUSD_i,1782.38,1783.62,1781.8,1784.32,1783.06,1783.2466666666667,1783.34,1783.03,1344,2021-05-04 13:30:00
10320,XAUUSD_i,1783.62,1783.51,1782.34,1783.82,1783.08,1783.2233333333334,1783.295,1783.3225,1027,2021-05-04 13:45:00
10321,XAUUSD_i,1783.51,1783.92,1782.9,1784.18,1783.54,1783.6666666666667,1783.73,1783.6275,1077,2021-05-04 14:00:00
10322,XAUUSD_i,1783.94,1782.59,1782.53,1784.35,1783.44,1783.1566666666668,1783.015,1783.3525,806,2021-05-04 14:15:00
10323,XAUUSD_i,1782.62,1784.79,1781.69,1786.55,1784.12,1784.3433333333332,1784.455,1783.9125,2034,2021-05-04 14:30:00
10324,XAUUSD_i,1784.81,1783.42,1780.64,1785.86,1783.25,1783.3066666666666,1783.335,1783.6825,2292,2021-05-04 14:45:00
10325,XAUUSD_i,1783.42,1783.68,1781.93,1784.31,1783.12,1783.3066666666666,1783.4,1783.335,1817,2021-05-04 15:00:00
10326,XAUUSD_i,1783.68,1786.06,1782.86,1786.3,1784.58,1785.073333333333,1785.3199999999997,1784.725,1862,2021-05-04 15:15:00
10327,XAUUSD_i,1786.06,1787.0,1785.68,1787.19,1786.435,1786.6233333333332,1786.7175,1786.4825,2051,2021-05-04 15:30:00
10328,XAUUSD_i,1787.02,1788.19,1786.63,1788.9,1787.765,1787.9066666666668,1787.9775,1787.685,1924,2021-05-04 15:45:00
10329,XAUUSD_i,1788.24,1789.06,1788.24,1790.76,1789.5,1789.3533333333332,1789.2799999999997,1789.0749999999998,2242,2021-05-04 16:00:00
10330,XAUUSD_i,1789.06,1790.02,1788.27,1790.96,1789.615,1789.75,1789.8175,1789.5774999999999,1364,2021-05-04 16:15:00
10331,XAUUSD_i,1790.03,1792.09,1788.48,1792.09,1790.2849999999999,1790.8866666666665,1791.1875,1790.6725,2861,2021-05-04 16:30:00
10332,XAUUSD_i,1792.08,1794.7,1790.88,1794.87,1792.875,1793.4833333333333,1793.7875,1793.1325,2865,2021-05-04 16:45:00
10333,XAUUSD_i,1794.76,1796.26,1794.74,1798.91,1796.825,1796.6366666666665,1796.5425,1796.1675,3289,2021-05-04 17:00:00
10334,XAUUSD_i,1796.26,1793.62,1791.8,1796.68,1794.24,1794.0333333333335,1793.93,1794.5900000000001,3325,2021-05-04 17:15:00
10335,XAUUSD_i,1793.62,1792.01,1789.73,1793.83,1791.78,1791.8566666666666,1791.895,1792.2975,2452,2021-05-04 17:30:00
10336,XAUUSD_i,1791.99,1794.45,1791.98,1794.7,1793.3400000000001,1793.71,1793.895,1793.28,1862,2021-05-04 17:45:00
10337,XAUUSD_i,1794.49,1777.46,1776.24,1795.26,1785.75,1782.9866666666667,1781.605,1785.8625,2962,2021-05-04 18:00:00
10338,XAUUSD_i,1777.43,1784.17,1773.46,1784.92,1779.19,1780.8500000000001,1781.68,1779.9950000000001,4713,2021-05-04 18:15:00
10339,XAUUSD_i,1784.17,1780.82,1780.6,1784.55,1782.5749999999998,1781.9899999999998,1781.6974999999998,1782.5349999999999,3000,2021-05-04 18:30:00
10340,XAUUSD_i,1780.84,1775.44,1774.85,1781.11,1777.98,1777.1333333333332,1776.71,1778.06,3394,2021-05-04 18:45:00
10341,XAUUSD_i,1775.51,1775.97,1770.83,1778.3,1774.565,1775.0333333333335,1775.2675000000002,1775.1525000000001,3305,2021-05-04 19:00:00
10342,XAUUSD_i,1775.95,1775.67,1774.15,1776.6,1775.375,1775.4733333333334,1775.5225,1775.5925,2196,2021-05-04 19:15:00
10343,XAUUSD_i,1775.8,1774.68,1772.82,1776.04,1774.4299999999998,1774.5133333333333,1774.555,1774.835,1834,2021-05-04 19:30:00
10344,XAUUSD_i,1774.68,1775.85,1774.27,1776.95,1775.6100000000001,1775.6899999999998,1775.73,1775.4375,1595,2021-05-04 19:45:00
10345,XAUUSD_i,1775.79,1777.67,1775.75,1777.96,1776.855,1777.1266666666668,1777.2625,1776.7925,1517,2021-05-04 20:00:00
10346,XAUUSD_i,1777.67,1776.47,1776.38,1778.4,1777.39,1777.0833333333333,1776.93,1777.23,1504,2021-05-04 20:15:00
10347,XAUUSD_i,1776.47,1776.99,1775.74,1777.77,1776.755,1776.8333333333333,1776.8725,1776.7425,1170,2021-05-04 20:30:00
10348,XAUUSD_i,1776.99,1778.25,1776.71,1779.87,1778.29,1778.2766666666666,1778.27,1777.955,1801,2021-05-04 20:45:00
10349,XAUUSD_i,1778.25,1779.22,1778.16,1779.69,1778.9250000000002,1779.0233333333335,1779.0725000000002,1778.8300000000002,1156,2021-05-04 21:00:00
10350,XAUUSD_i,1779.22,1779.14,1778.95,1779.62,1779.2849999999999,1779.2366666666667,1779.2125,1779.2325,631,2021-05-04 21:15:00
10351,XAUUSD_i,1779.14,1779.25,1778.59,1779.64,1779.115,1779.1599999999999,1779.1825,1779.155,708,2021-05-04 21:30:00
10352,XAUUSD_i,1779.28,1777.4,1777.4,1779.6,1778.5,1778.1333333333332,1777.9499999999998,1778.4199999999998,844,2021-05-04 21:45:00
10353,XAUUSD_i,1777.43,1776.46,1776.16,1777.5,1776.83,1776.7066666666667,1776.645,1776.8875,1060,2021-05-04 22:00:00
10354,XAUUSD_i,1776.47,1776.62,1776.0,1777.08,1776.54,1776.5666666666666,1776.58,1776.5425,698,2021-05-04 22:15:00
10355,XAUUSD_i,1776.6,1775.9,1775.79,1776.64,1776.2150000000001,1776.11,1776.0575,1776.2325,812,2021-05-04 22:30:00
10356,XAUUSD_i,1775.9,1778.06,1775.9,1778.48,1777.19,1777.4800000000002,1777.625,1777.085,724,2021-05-04 22:45:00
10357,XAUUSD_i,1778.06,1779.15,1777.93,1779.75,1778.8400000000001,1778.9433333333334,1778.995,1778.7224999999999,399,2021-05-04 23:00:00
10358,XAUUSD_i,1779.15,1779.53,1778.59,1779.74,1779.165,1779.2866666666666,1779.3474999999999,1779.2525,415,2021-05-04 23:15:00
10359,XAUUSD_i,1779.53,1779.44,1778.69,1779.71,1779.2,1779.28,1779.3200000000002,1779.3425,394,2021-05-04 23:30:00
10360,XAUUSD_i,1779.44,1779.1,1778.96,1779.7,1779.33,1779.2533333333333,1779.2150000000001,1779.3000000000002,236,2021-05-04 23:45:00
10361,XAUUSD_i,1778.16,1777.79,1777.61,1778.45,1778.03,1777.95,1777.91,1778.0025,224,2021-05-05 01:00:00
10362,XAUUSD_i,1777.76,1777.96,1777.72,1778.4,1778.06,1778.0266666666666,1778.01,1777.96,218,2021-05-05 01:15:00
10363,XAUUSD_i,1777.84,1777.78,1777.3,1778.24,1777.77,1777.7733333333333,1777.7749999999999,1777.79,285,2021-05-05 01:30:00
10364,XAUUSD_i,1777.78,1778.51,1777.78,1778.51,1778.145,1778.2666666666667,1778.3275,1778.145,275,2021-05-05 01:45:00
10365,XAUUSD_i,1778.51,1778.63,1778.41,1779.32,1778.865,1778.7866666666669,1778.7475000000002,1778.7175000000002,332,2021-05-05 02:00:00
10366,XAUUSD_i,1778.66,1778.54,1778.33,1779.38,1778.855,1778.75,1778.6975,1778.7275,426,2021-05-05 02:15:00
10367,XAUUSD_i,1778.54,1778.45,1777.76,1778.63,1778.1950000000002,1778.28,1778.3225,1778.345,216,2021-05-05 02:30:00
10368,XAUUSD_i,1778.45,1778.44,1777.75,1778.52,1778.135,1778.2366666666667,1778.2875,1778.29,271,2021-05-05 02:45:00
10369,XAUUSD_i,1778.42,1777.17,1777.08,1779.06,1778.07,1777.7699999999998,1777.62,1777.9325,587,2021-05-05 03:00:00
10370,XAUUSD_i,1777.17,1777.02,1776.64,1777.65,1777.145,1777.1033333333332,1777.0825,1777.12,469,2021-05-05 03:15:00
10371,XAUUSD_i,1777.13,1778.5,1777.13,1778.6,1777.865,1778.0766666666666,1778.1825,1777.84,520,2021-05-05 03:30:00
10372,XAUUSD_i,1778.5,1778.51,1777.56,1778.61,1778.085,1778.2266666666667,1778.2975000000001,1778.295,450,2021-05-05 03:45:00
10373,XAUUSD_i,1778.55,1778.78,1777.92,1779.53,1778.725,1778.743333333333,1778.7524999999998,1778.695,502,2021-05-05 04:00:00
10374,XAUUSD_i,1778.8,1779.4,1778.8,1779.48,1779.1399999999999,1779.2266666666667,1779.27,1779.1200000000001,375,2021-05-05 04:15:00
10375,XAUUSD_i,1779.35,1778.68,1777.92,1779.61,1778.7649999999999,1778.7366666666667,1778.7225,1778.8899999999999,591,2021-05-05 04:30:00
10376,XAUUSD_i,1778.68,1779.1,1777.81,1779.21,1778.51,1778.7066666666667,1778.8049999999998,1778.7,645,2021-05-05 04:45:00
10377,XAUUSD_i,1779.09,1779.68,1779.0,1779.78,1779.3899999999999,1779.4866666666667,1779.535,1779.3875,498,2021-05-05 05:00:00
10378,XAUUSD_i,1779.67,1780.62,1779.66,1780.74,1780.2,1780.3400000000001,1780.41,1780.1725000000001,626,2021-05-05 05:15:00
10379,XAUUSD_i,1780.63,1781.58,1780.63,1782.05,1781.3400000000001,1781.42,1781.46,1781.2225,575,2021-05-05 05:30:00
10380,XAUUSD_i,1781.57,1781.08,1780.89,1782.35,1781.62,1781.4399999999998,1781.35,1781.4724999999999,534,2021-05-05 05:45:00
10381,XAUUSD_i,1781.05,1781.08,1780.47,1781.4,1780.935,1780.9833333333333,1781.0075,1781.0,425,2021-05-05 06:00:00
10382,XAUUSD_i,1781.03,1781.81,1780.97,1781.89,1781.43,1781.5566666666666,1781.62,1781.425,318,2021-05-05 06:15:00
10383,XAUUSD_i,1781.82,1783.02,1781.42,1783.12,1782.27,1782.5199999999998,1782.645,1782.3449999999998,347,2021-05-05 06:30:00
10384,XAUUSD_i,1783.02,1782.53,1782.11,1783.22,1782.665,1782.62,1782.5974999999999,1782.7199999999998,413,2021-05-05 06:45:00
10385,XAUUSD_i,1782.53,1782.08,1781.85,1782.76,1782.3049999999998,1782.2299999999998,1782.1924999999999,1782.3049999999998,365,2021-05-05 07:00:00
10386,XAUUSD_i,1782.06,1781.67,1781.53,1782.19,1781.8600000000001,1781.7966666666669,1781.765,1781.8625000000002,442,2021-05-05 07:15:00
10387,XAUUSD_i,1781.71,1781.04,1780.86,1781.79,1781.3249999999998,1781.2299999999998,1781.1825,1781.35,389,2021-05-05 07:30:00
10388,XAUUSD_i,1781.08,1780.56,1780.36,1781.11,1780.735,1780.6766666666665,1780.6475,1780.7775,389,2021-05-05 07:45:00
10389,XAUUSD_i,1780.56,1779.19,1779.03,1780.73,1779.88,1779.6500000000003,1779.5350000000003,1779.8775,593,2021-05-05 08:00:00
10390,XAUUSD_i,1779.21,1778.7,1777.46,1779.39,1778.4250000000002,1778.5166666666667,1778.5625,1778.69,730,2021-05-05 08:15:00
10391,XAUUSD_i,1778.72,1778.72,1777.97,1779.15,1778.56,1778.6133333333335,1778.64,1778.64,532,2021-05-05 08:30:00
10392,XAUUSD_i,1778.67,1778.2,1778.11,1779.17,1778.6399999999999,1778.493333333333,1778.4199999999998,1778.5375,612,2021-05-05 08:45:00
10393,XAUUSD_i,1778.17,1778.12,1777.42,1779.03,1778.225,1778.1899999999998,1778.1725,1778.185,950,2021-05-05 09:00:00
10394,XAUUSD_i,1778.04,1776.48,1775.95,1778.15,1777.0500000000002,1776.86,1776.7649999999999,1777.155,1147,2021-05-05 09:15:00
10395,XAUUSD_i,1776.44,1776.55,1775.29,1777.23,1776.26,1776.3566666666666,1776.405,1776.3775,1175,2021-05-05 09:30:00
10396,XAUUSD_i,1776.61,1775.96,1775.78,1777.0,1776.3899999999999,1776.2466666666667,1776.175,1776.3374999999999,1024,2021-05-05 09:45:00
10397,XAUUSD_i,1775.96,1777.27,1775.25,1777.43,1776.3400000000001,1776.6500000000003,1776.8050000000003,1776.4775000000002,1846,2021-05-05 10:00:00
10398,XAUUSD_i,1777.27,1776.93,1776.74,1777.85,1777.295,1777.1733333333334,1777.1125000000002,1777.1975000000002,1296,2021-05-05 10:15:00
10399,XAUUSD_i,1776.95,1776.74,1776.54,1777.55,1777.045,1776.9433333333334,1776.8925,1776.945,1017,2021-05-05 10:30:00
10400,XAUUSD_i,1776.76,1777.62,1776.48,1778.41,1777.4450000000002,1777.5033333333333,1777.5325,1777.3175,1068,2021-05-05 10:45:00
10401,XAUUSD_i,1777.62,1775.42,1774.59,1777.62,1776.105,1775.8766666666668,1775.7625,1776.3125,1453,2021-05-05 11:00:00
10402,XAUUSD_i,1775.46,1776.4,1775.27,1776.57,1775.92,1776.08,1776.1599999999999,1775.925,1226,2021-05-05 11:15:00
10403,XAUUSD_i,1776.4,1775.06,1774.08,1776.63,1775.355,1775.256666666667,1775.2075,1775.5425,1195,2021-05-05 11:30:00
10404,XAUUSD_i,1775.1,1775.0,1774.74,1776.05,1775.395,1775.2633333333333,1775.1975,1775.2224999999999,803,2021-05-05 11:45:00
10405,XAUUSD_i,1775.0,1776.24,1774.34,1776.62,1775.48,1775.7333333333333,1775.86,1775.55,839,2021-05-05 12:00:00
10406,XAUUSD_i,1776.24,1777.91,1776.13,1777.91,1777.02,1777.3166666666666,1777.465,1777.0475,660,2021-05-05 12:15:00
10407,XAUUSD_i,1777.89,1778.53,1777.58,1778.58,1778.08,1778.2299999999998,1778.3049999999998,1778.145,888,2021-05-05 12:30:00
10408,XAUUSD_i,1778.52,1778.21,1778.21,1779.89,1779.0500000000002,1778.7700000000002,1778.63,1778.7075,845,2021-05-05 12:45:00
10409,XAUUSD_i,1778.25,1777.59,1777.47,1778.58,1778.025,1777.88,1777.8075000000001,1777.9725,842,2021-05-05 13:00:00
10410,XAUUSD_i,1777.64,1777.77,1777.33,1778.41,1777.87,1777.8366666666668,1777.8200000000002,1777.7875000000001,769,2021-05-05 13:15:00
10411,XAUUSD_i,1777.78,1777.04,1776.91,1778.1,1777.505,1777.3500000000001,1777.2725,1777.4575,1065,2021-05-05 13:30:00
10412,XAUUSD_i,1776.99,1776.84,1776.8,1777.71,1777.255,1777.1166666666668,1777.0475000000001,1777.085,823,2021-05-05 13:45:00
10413,XAUUSD_i,1776.81,1776.92,1776.07,1777.28,1776.675,1776.756666666667,1776.7975000000001,1776.77,1126,2021-05-05 14:00:00
10414,XAUUSD_i,1776.9,1778.58,1776.9,1779.08,1777.99,1778.1866666666665,1778.2849999999999,1777.8649999999998,758,2021-05-05 14:15:00
10415,XAUUSD_i,1778.58,1779.01,1777.9,1779.3,1778.6,1778.7366666666667,1778.805,1778.6975,726,2021-05-05 14:30:00
10416,XAUUSD_i,1779.01,1778.18,1777.42,1779.97,1778.6950000000002,1778.5233333333335,1778.4375000000002,1778.6450000000002,1073,2021-05-05 14:45:00
