,_DXY,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
8469,_DXY,90.28,90.29,90.28,90.31,90.295,90.29333333333334,90.2925,90.28999999999999,58,2021-02-15 19:00:00
8470,_DXY,90.3,90.29,90.29,90.31,90.30000000000001,90.29666666666668,90.29500000000002,90.29750000000001,56,2021-02-15 19:15:00
8471,_DXY,90.29,90.31,90.29,90.31,90.30000000000001,90.30333333333334,90.305,90.30000000000001,52,2021-02-15 19:30:00
8472,_DXY,90.3,90.31,90.3,90.32,90.31,90.31,90.31,90.3075,101,2021-02-15 19:45:00
8473,_DXY,90.31,90.31,90.31,90.32,90.315,90.31333333333333,90.3125,90.3125,13,2021-02-15 20:00:00
8474,_DXY,90.31,90.31,90.31,90.31,90.31,90.31,90.31,90.31,1,2021-02-15 23:15:00
8475,_DXY,90.31,90.31,90.29,90.32,90.305,90.30666666666667,90.3075,90.3075,58,2021-02-16 03:00:00
8476,_DXY,90.28,90.3,90.26,90.3,90.28,90.28666666666668,90.29,90.285,61,2021-02-16 03:15:00
8477,_DXY,90.29,90.24,90.23,90.29,90.26,90.25333333333333,90.25,90.2625,104,2021-02-16 03:30:00
8478,_DXY,90.23,90.23,90.22,90.28,90.25,90.24333333333334,90.24000000000001,90.24000000000001,55,2021-02-16 03:45:00
8479,_DXY,90.24,90.24,90.23,90.26,90.245,90.24333333333334,90.2425,90.2425,63,2021-02-16 04:00:00
8480,_DXY,90.25,90.23,90.23,90.25,90.24000000000001,90.23666666666668,90.23500000000001,90.24000000000001,47,2021-02-16 04:15:00
8481,_DXY,90.23,90.24,90.23,90.26,90.245,90.24333333333334,90.2425,90.24000000000001,24,2021-02-16 04:30:00
8482,_DXY,90.24,90.22,90.22,90.25,90.235,90.23,90.22749999999999,90.2325,38,2021-02-16 04:45:00
8483,_DXY,90.22,90.22,90.21,90.24,90.225,90.22333333333331,90.2225,90.2225,46,2021-02-16 05:00:00
8484,_DXY,90.21,90.22,90.21,90.24,90.225,90.22333333333331,90.2225,90.21999999999998,50,2021-02-16 05:15:00
8485,_DXY,90.23,90.21,90.19,90.23,90.21000000000001,90.21,90.21,90.215,34,2021-02-16 05:30:00
8486,_DXY,90.23,90.22,90.21,90.23,90.22,90.21999999999998,90.22,90.2225,14,2021-02-16 05:45:00
8487,_DXY,90.22,90.23,90.22,90.24,90.22999999999999,90.23,90.23,90.22749999999999,32,2021-02-16 06:00:00
8488,_DXY,90.24,90.25,90.23,90.25,90.24000000000001,90.24333333333334,90.245,90.2425,45,2021-02-16 06:15:00
8489,_DXY,90.26,90.27,90.25,90.29,90.27000000000001,90.27,90.27,90.2675,40,2021-02-16 06:30:00
8490,_DXY,90.28,90.27,90.27,90.29,90.28,90.27666666666666,90.27499999999999,90.2775,15,2021-02-16 06:45:00
8491,_DXY,90.28,90.28,90.26,90.29,90.275,90.27666666666669,90.2775,90.2775,26,2021-02-16 07:00:00
8492,_DXY,90.29,90.28,90.28,90.31,90.295,90.29,90.2875,90.29,40,2021-02-16 07:15:00
8493,_DXY,90.29,90.29,90.28,90.32,90.3,90.29666666666667,90.295,90.295,55,2021-02-16 07:30:00
8494,_DXY,90.3,90.29,90.28,90.33,90.305,90.30000000000001,90.29750000000001,90.30000000000001,52,2021-02-16 07:45:00
8495,_DXY,90.29,90.29,90.28,90.31,90.295,90.29333333333334,90.2925,90.2925,76,2021-02-16 08:00:00
8496,_DXY,90.3,90.29,90.28,90.31,90.295,90.29333333333334,90.2925,90.295,60,2021-02-16 08:15:00
8497,_DXY,90.28,90.29,90.27,90.3,90.285,90.28666666666668,90.28750000000001,90.285,78,2021-02-16 08:30:00
8498,_DXY,90.29,90.27,90.27,90.31,90.28999999999999,90.28333333333332,90.27999999999999,90.285,57,2021-02-16 08:45:00
8499,_DXY,90.28,90.29,90.26,90.31,90.285,90.28666666666668,90.28750000000001,90.285,84,2021-02-16 09:00:00
8500,_DXY,90.29,90.34,90.28,90.35,90.315,90.32333333333334,90.32750000000001,90.31500000000001,111,2021-02-16 09:15:00
8501,_DXY,90.34,90.34,90.31,90.36,90.33500000000001,90.33666666666666,90.3375,90.3375,94,2021-02-16 09:30:00
8502,_DXY,90.34,90.35,90.33,90.36,90.345,90.34666666666665,90.3475,90.345,111,2021-02-16 09:45:00
8503,_DXY,90.36,90.34,90.28,90.36,90.32,90.32666666666667,90.33000000000001,90.33500000000001,158,2021-02-16 10:00:00
8504,_DXY,90.29,90.33,90.27,90.33,90.3,90.31,90.315,90.305,112,2021-02-16 10:15:00
8505,_DXY,90.28,90.23,90.22,90.33,90.275,90.26,90.25250000000001,90.26500000000001,152,2021-02-16 10:30:00
8506,_DXY,90.24,90.2,90.18,90.27,90.225,90.21666666666665,90.21249999999999,90.2225,98,2021-02-16 10:45:00
8507,_DXY,90.19,90.22,90.19,90.25,90.22,90.21999999999998,90.22,90.21249999999999,162,2021-02-16 11:00:00
8508,_DXY,90.22,90.21,90.19,90.25,90.22,90.21666666666665,90.21499999999999,90.2175,110,2021-02-16 11:15:00
8509,_DXY,90.22,90.23,90.19,90.25,90.22,90.22333333333334,90.22500000000001,90.2225,123,2021-02-16 11:30:00
8510,_DXY,90.24,90.19,90.19,90.25,90.22,90.21,90.205,90.2175,77,2021-02-16 11:45:00
8511,_DXY,90.2,90.2,90.18,90.22,90.2,90.2,90.2,90.2,152,2021-02-16 12:00:00
8512,_DXY,90.19,90.17,90.17,90.22,90.195,90.18666666666667,90.1825,90.1875,106,2021-02-16 12:15:00
8513,_DXY,90.18,90.12,90.12,90.2,90.16,90.14666666666666,90.14,90.155,89,2021-02-16 12:30:00
8514,_DXY,90.12,90.13,90.11,90.17,90.14,90.13666666666666,90.13499999999999,90.1325,88,2021-02-16 12:45:00
8515,_DXY,90.13,90.1,90.1,90.14,90.12,90.11333333333334,90.11000000000001,90.1175,60,2021-02-16 13:00:00
8516,_DXY,90.1,90.12,90.1,90.14,90.12,90.12,90.12,90.11500000000001,73,2021-02-16 13:15:00
8517,_DXY,90.13,90.14,90.11,90.14,90.125,90.13,90.1325,90.13,72,2021-02-16 13:30:00
8518,_DXY,90.14,90.14,90.12,90.15,90.135,90.13666666666667,90.1375,90.1375,116,2021-02-16 13:45:00
8519,_DXY,90.14,90.14,90.13,90.15,90.14,90.14,90.14,90.14,100,2021-02-16 14:00:00
8520,_DXY,90.13,90.13,90.12,90.16,90.14,90.13666666666666,90.13499999999999,90.13499999999999,76,2021-02-16 14:15:00
8521,_DXY,90.15,90.17,90.13,90.18,90.155,90.16000000000001,90.16250000000001,90.1575,87,2021-02-16 14:30:00
8522,_DXY,90.17,90.23,90.16,90.27,90.215,90.22000000000001,90.22250000000001,90.20750000000001,159,2021-02-16 14:45:00
8523,_DXY,90.22,90.29,90.22,90.31,90.265,90.27333333333333,90.2775,90.25999999999999,129,2021-02-16 15:00:00
8524,_DXY,90.29,90.31,90.26,90.38,90.32,90.31666666666666,90.315,90.31,163,2021-02-16 15:15:00
8525,_DXY,90.37,90.46,90.33,90.48,90.405,90.42333333333333,90.43249999999999,90.41,268,2021-02-16 15:30:00
8526,_DXY,90.46,90.53,90.41,90.55,90.47999999999999,90.49666666666667,90.505,90.4875,158,2021-02-16 15:45:00
8527,_DXY,90.53,90.53,90.47,90.58,90.525,90.52666666666669,90.5275,90.5275,148,2021-02-16 16:00:00
8528,_DXY,90.55,90.53,90.5,90.57,90.535,90.53333333333335,90.5325,90.53750000000001,141,2021-02-16 16:15:00
8529,_DXY,90.54,90.54,90.53,90.58,90.555,90.55000000000001,90.54750000000001,90.54750000000001,180,2021-02-16 16:30:00
8530,_DXY,90.55,90.62,90.52,90.63,90.57499999999999,90.58999999999999,90.5975,90.58,189,2021-02-16 16:45:00
8531,_DXY,90.61,90.57,90.52,90.63,90.57499999999999,90.57333333333332,90.57249999999999,90.5825,160,2021-02-16 17:00:00
8532,_DXY,90.58,90.53,90.5,90.58,90.53999999999999,90.53666666666668,90.535,90.5475,156,2021-02-16 17:15:00
8533,_DXY,90.5,90.48,90.47,90.53,90.5,90.49333333333334,90.49000000000001,90.495,146,2021-02-16 17:30:00
8534,_DXY,90.51,90.55,90.45,90.55,90.5,90.51666666666667,90.525,90.515,211,2021-02-16 17:45:00
8535,_DXY,90.54,90.43,90.41,90.54,90.475,90.46,90.4525,90.48,157,2021-02-16 18:00:00
8536,_DXY,90.42,90.51,90.42,90.53,90.475,90.48666666666666,90.49249999999999,90.47,127,2021-02-16 18:15:00
8537,_DXY,90.54,90.51,90.49,90.55,90.52,90.51666666666667,90.515,90.52250000000001,174,2021-02-16 18:30:00
8538,_DXY,90.51,90.55,90.49,90.56,90.525,90.53333333333335,90.53750000000001,90.5275,123,2021-02-16 18:45:00
8539,_DXY,90.55,90.56,90.53,90.58,90.555,90.55666666666667,90.5575,90.555,119,2021-02-16 19:00:00
8540,_DXY,90.57,90.58,90.54,90.58,90.56,90.56666666666666,90.57,90.5675,130,2021-02-16 19:15:00
8541,_DXY,90.55,90.56,90.54,90.58,90.56,90.56,90.56,90.5575,89,2021-02-16 19:30:00
8542,_DXY,90.57,90.54,90.54,90.58,90.56,90.55333333333334,90.55000000000001,90.5575,96,2021-02-16 19:45:00
8543,_DXY,90.54,90.52,90.51,90.56,90.535,90.52999999999999,90.52749999999999,90.5325,81,2021-02-16 20:00:00
8544,_DXY,90.51,90.52,90.51,90.53,90.52000000000001,90.52,90.52,90.5175,63,2021-02-16 20:15:00
8545,_DXY,90.51,90.53,90.51,90.53,90.52000000000001,90.52333333333335,90.525,90.52000000000001,18,2021-02-16 20:30:00
8546,_DXY,90.53,90.51,90.49,90.53,90.50999999999999,90.50999999999999,90.50999999999999,90.51499999999999,47,2021-02-16 20:45:00
8547,_DXY,90.51,90.52,90.49,90.52,90.505,90.50999999999999,90.51249999999999,90.50999999999999,37,2021-02-16 21:00:00
8548,_DXY,90.51,90.51,90.5,90.53,90.515,90.51333333333334,90.5125,90.5125,46,2021-02-16 21:15:00
8549,_DXY,90.51,90.5,90.5,90.52,90.50999999999999,90.50666666666666,90.505,90.5075,56,2021-02-16 21:30:00
8550,_DXY,90.5,90.5,90.49,90.52,90.505,90.50333333333333,90.5025,90.5025,46,2021-02-16 21:45:00
8551,_DXY,90.49,90.51,90.49,90.52,90.505,90.50666666666666,90.5075,90.5025,63,2021-02-16 22:00:00
8552,_DXY,90.51,90.5,90.5,90.52,90.50999999999999,90.50666666666666,90.505,90.5075,41,2021-02-16 22:15:00
8553,_DXY,90.5,90.5,90.5,90.51,90.505,90.50333333333333,90.5025,90.5025,56,2021-02-16 22:30:00
8554,_DXY,90.5,90.52,90.49,90.53,90.50999999999999,90.51333333333332,90.51499999999999,90.50999999999999,43,2021-02-16 22:45:00
8555,_DXY,90.49,90.54,90.49,90.54,90.515,90.52333333333333,90.5275,90.515,44,2021-02-16 23:00:00
8556,_DXY,90.54,90.57,90.54,90.57,90.555,90.56,90.5625,90.555,31,2021-02-16 23:15:00
8557,_DXY,90.57,90.57,90.56,90.57,90.565,90.56666666666666,90.5675,90.5675,40,2021-02-16 23:30:00
8558,_DXY,90.57,90.56,90.56,90.58,90.57,90.56666666666666,90.565,90.5675,36,2021-02-16 23:45:00
8559,_DXY,90.7,90.74,90.69,90.75,90.72,90.72666666666667,90.73,90.72,104,2021-02-17 03:00:00
8560,_DXY,90.75,90.71,90.69,90.75,90.72,90.71666666666665,90.71499999999999,90.725,88,2021-02-17 03:15:00
8561,_DXY,90.71,90.67,90.67,90.72,90.695,90.68666666666667,90.6825,90.6925,75,2021-02-17 03:30:00
8562,_DXY,90.68,90.68,90.65,90.7,90.67500000000001,90.67666666666668,90.67750000000001,90.67750000000001,85,2021-02-17 03:45:00
8563,_DXY,90.66,90.65,90.63,90.68,90.655,90.65333333333335,90.6525,90.655,66,2021-02-17 04:00:00
8564,_DXY,90.66,90.65,90.61,90.67,90.64,90.64333333333333,90.64500000000001,90.64750000000001,98,2021-02-17 04:15:00
8565,_DXY,90.64,90.64,90.62,90.65,90.635,90.63666666666667,90.6375,90.6375,72,2021-02-17 04:30:00
8566,_DXY,90.64,90.63,90.61,90.64,90.625,90.62666666666667,90.6275,90.63,50,2021-02-17 04:45:00
8567,_DXY,90.64,90.63,90.62,90.64,90.63,90.63,90.63,90.6325,50,2021-02-17 05:00:00
8568,_DXY,90.64,90.66,90.64,90.67,90.655,90.65666666666668,90.6575,90.6525,34,2021-02-17 05:15:00
8569,_DXY,90.67,90.68,90.65,90.69,90.67,90.67333333333333,90.675,90.6725,63,2021-02-17 05:30:00
8570,_DXY,90.67,90.66,90.65,90.7,90.67500000000001,90.67,90.66749999999999,90.67,56,2021-02-17 05:45:00
8571,_DXY,90.67,90.64,90.64,90.67,90.655,90.64999999999999,90.6475,90.655,34,2021-02-17 06:00:00
8572,_DXY,90.64,90.66,90.64,90.67,90.655,90.65666666666668,90.6575,90.6525,78,2021-02-17 06:15:00
8573,_DXY,90.66,90.64,90.63,90.67,90.65,90.64666666666666,90.645,90.65,59,2021-02-17 06:30:00
8574,_DXY,90.64,90.63,90.62,90.67,90.64500000000001,90.64,90.6375,90.64,77,2021-02-17 06:45:00
8575,_DXY,90.63,90.63,90.61,90.64,90.625,90.62666666666667,90.6275,90.6275,88,2021-02-17 07:00:00
8576,_DXY,90.63,90.61,90.6,90.64,90.62,90.61666666666667,90.61500000000001,90.62,87,2021-02-17 07:15:00
8577,_DXY,90.63,90.62,90.6,90.63,90.615,90.61666666666667,90.6175,90.62,53,2021-02-17 07:30:00
8578,_DXY,90.62,90.62,90.61,90.64,90.625,90.62333333333333,90.6225,90.6225,44,2021-02-17 07:45:00
8579,_DXY,90.62,90.66,90.62,90.67,90.64500000000001,90.65000000000002,90.6525,90.64250000000001,93,2021-02-17 08:00:00
8580,_DXY,90.65,90.66,90.65,90.69,90.67,90.66666666666667,90.66499999999999,90.6625,70,2021-02-17 08:15:00
8581,_DXY,90.66,90.65,90.65,90.69,90.67,90.66333333333334,90.66,90.6625,61,2021-02-17 08:30:00
8582,_DXY,90.65,90.67,90.65,90.69,90.67,90.67,90.67,90.66499999999999,58,2021-02-17 08:45:00
8583,_DXY,90.67,90.72,90.67,90.74,90.705,90.71,90.7125,90.7,104,2021-02-17 09:00:00
8584,_DXY,90.73,90.76,90.71,90.77,90.74,90.74666666666667,90.75,90.7425,143,2021-02-17 09:15:00
8585,_DXY,90.75,90.74,90.74,90.79,90.765,90.75666666666666,90.7525,90.755,159,2021-02-17 09:30:00
8586,_DXY,90.74,90.77,90.74,90.79,90.765,90.76666666666667,90.7675,90.76,71,2021-02-17 09:45:00
8587,_DXY,90.77,90.8,90.74,90.81,90.775,90.78333333333335,90.78750000000001,90.78,218,2021-02-17 10:00:00
8588,_DXY,90.79,90.75,90.71,90.8,90.755,90.75333333333333,90.7525,90.7625,120,2021-02-17 10:15:00
8589,_DXY,90.76,90.73,90.72,90.76,90.74000000000001,90.73666666666668,90.73500000000001,90.7425,120,2021-02-17 10:30:00
8590,_DXY,90.73,90.72,90.7,90.78,90.74000000000001,90.73333333333335,90.73000000000002,90.73250000000002,137,2021-02-17 10:45:00
8591,_DXY,90.72,90.68,90.68,90.78,90.73,90.71333333333332,90.705,90.715,119,2021-02-17 11:00:00
8592,_DXY,90.69,90.72,90.68,90.73,90.70500000000001,90.71,90.7125,90.705,97,2021-02-17 11:15:00
8593,_DXY,90.72,90.8,90.71,90.81,90.75999999999999,90.77333333333333,90.78,90.75999999999999,157,2021-02-17 11:30:00
8594,_DXY,90.81,90.78,90.77,90.84,90.805,90.79666666666667,90.79249999999999,90.8,117,2021-02-17 11:45:00
8595,_DXY,90.79,90.82,90.78,90.84,90.81,90.81333333333333,90.815,90.8075,122,2021-02-17 12:00:00
8596,_DXY,90.81,90.81,90.79,90.83,90.81,90.81,90.81,90.81,121,2021-02-17 12:15:00
8597,_DXY,90.82,90.83,90.8,90.84,90.82,90.82333333333332,90.82499999999999,90.82249999999999,77,2021-02-17 12:30:00
8598,_DXY,90.8,90.79,90.78,90.84,90.81,90.80333333333334,90.80000000000001,90.80250000000001,95,2021-02-17 12:45:00
8599,_DXY,90.79,90.8,90.78,90.83,90.805,90.80333333333334,90.80250000000001,90.80000000000001,99,2021-02-17 13:00:00
8600,_DXY,90.8,90.82,90.79,90.84,90.815,90.81666666666666,90.8175,90.8125,88,2021-02-17 13:15:00
8601,_DXY,90.81,90.84,90.81,90.85,90.83,90.83333333333333,90.83500000000001,90.8275,67,2021-02-17 13:30:00
8602,_DXY,90.84,90.86,90.81,90.87,90.84,90.84666666666668,90.85000000000001,90.845,94,2021-02-17 13:45:00
8603,_DXY,90.84,90.83,90.83,90.87,90.85,90.84333333333332,90.83999999999999,90.8425,81,2021-02-17 14:00:00
8604,_DXY,90.83,90.84,90.83,90.87,90.85,90.84666666666665,90.845,90.84249999999999,65,2021-02-17 14:15:00
8605,_DXY,90.84,90.79,90.79,90.88,90.83500000000001,90.82000000000001,90.81250000000001,90.82500000000002,103,2021-02-17 14:30:00
8606,_DXY,90.8,90.81,90.79,90.83,90.81,90.81,90.81,90.8075,122,2021-02-17 14:45:00
8607,_DXY,90.81,90.84,90.79,90.86,90.825,90.83,90.83250000000001,90.825,118,2021-02-17 15:00:00
8608,_DXY,90.84,90.87,90.83,90.88,90.85499999999999,90.86,90.8625,90.85499999999999,111,2021-02-17 15:15:00
8609,_DXY,90.86,90.86,90.84,90.96,90.9,90.88666666666667,90.88000000000001,90.88000000000001,278,2021-02-17 15:30:00
8610,_DXY,90.87,91.02,90.86,91.02,90.94,90.96666666666665,90.97999999999999,90.9425,164,2021-02-17 15:45:00
8611,_DXY,91.0,91.01,90.95,91.04,90.995,91.0,91.0025,91.0,152,2021-02-17 16:00:00
8612,_DXY,91.02,90.98,90.93,91.04,90.98500000000001,90.98333333333335,90.98250000000002,90.9925,153,2021-02-17 16:15:00
8613,_DXY,90.99,90.93,90.91,91.01,90.96000000000001,90.95,90.94500000000001,90.96000000000001,154,2021-02-17 16:30:00
8614,_DXY,90.94,90.96,90.91,90.97,90.94,90.94666666666666,90.94999999999999,90.945,142,2021-02-17 16:45:00
8615,_DXY,90.96,90.97,90.93,90.99,90.96000000000001,90.96333333333332,90.965,90.96249999999999,188,2021-02-17 17:00:00
8616,_DXY,90.97,91.0,90.94,91.01,90.975,90.98333333333333,90.9875,90.97999999999999,141,2021-02-17 17:15:00
8617,_DXY,90.99,91.0,90.98,91.03,91.005,91.00333333333333,91.0025,91.0,151,2021-02-17 17:30:00
8618,_DXY,91.01,91.01,90.98,91.04,91.01,91.01,91.01,91.01,164,2021-02-17 17:45:00
8619,_DXY,91.0,91.04,90.97,91.05,91.00999999999999,91.02,91.025,91.015,136,2021-02-17 18:00:00
8620,_DXY,91.03,91.03,90.96,91.05,91.005,91.01333333333332,91.01749999999998,91.01749999999998,141,2021-02-17 18:15:00
8621,_DXY,90.96,90.98,90.95,91.03,90.99000000000001,90.98666666666668,90.98500000000001,90.98,162,2021-02-17 18:30:00
8622,_DXY,90.97,90.94,90.93,91.0,90.965,90.95666666666666,90.9525,90.96000000000001,138,2021-02-17 18:45:00
8623,_DXY,90.93,90.92,90.92,91.0,90.96000000000001,90.94666666666667,90.94000000000001,90.94250000000001,104,2021-02-17 19:00:00
8624,_DXY,90.93,90.95,90.92,90.96,90.94,90.94333333333333,90.945,90.94,53,2021-02-17 19:15:00
8625,_DXY,90.94,90.9,90.9,90.96,90.93,90.92,90.91499999999999,90.925,94,2021-02-17 19:30:00
8626,_DXY,90.91,90.9,90.88,90.92,90.9,90.90000000000002,90.9,90.9025,90,2021-02-17 19:45:00
8627,_DXY,90.89,90.91,90.89,90.92,90.905,90.90666666666668,90.9075,90.9025,142,2021-02-17 20:00:00
8628,_DXY,90.92,90.94,90.91,90.94,90.925,90.92999999999999,90.93249999999999,90.9275,57,2021-02-17 20:15:00
8629,_DXY,90.93,90.95,90.93,90.95,90.94,90.94333333333333,90.945,90.94,61,2021-02-17 20:30:00
8630,_DXY,90.95,90.96,90.94,90.96,90.94999999999999,90.95333333333332,90.95499999999998,90.95249999999999,34,2021-02-17 20:45:00
8631,_DXY,90.97,90.93,90.93,90.97,90.95,90.94333333333334,90.94000000000001,90.95000000000002,68,2021-02-17 21:00:00
8632,_DXY,90.93,90.97,90.93,90.97,90.95,90.95666666666666,90.96000000000001,90.95,68,2021-02-17 21:15:00
8633,_DXY,90.96,90.96,90.95,90.97,90.96000000000001,90.96,90.96,90.96,62,2021-02-17 21:30:00
8634,_DXY,90.96,90.95,90.92,90.97,90.945,90.94666666666666,90.94749999999999,90.94999999999999,67,2021-02-17 21:45:00
8635,_DXY,90.95,90.92,90.92,90.95,90.935,90.93,90.92750000000001,90.935,69,2021-02-17 22:00:00
8636,_DXY,90.94,90.93,90.91,90.95,90.93,90.93,90.93,90.9325,63,2021-02-17 22:15:00
8637,_DXY,90.92,90.91,90.91,90.94,90.925,90.92,90.91749999999999,90.92,41,2021-02-17 22:30:00
8638,_DXY,90.92,90.91,90.9,90.93,90.915,90.91333333333334,90.9125,90.915,54,2021-02-17 22:45:00
8639,_DXY,90.91,90.91,90.91,90.92,90.91499999999999,90.91333333333334,90.9125,90.9125,23,2021-02-17 23:00:00
8640,_DXY,90.91,90.91,90.91,90.92,90.91499999999999,90.91333333333334,90.9125,90.9125,38,2021-02-17 23:15:00
8641,_DXY,90.91,90.91,90.91,90.92,90.91499999999999,90.91333333333334,90.9125,90.9125,17,2021-02-17 23:30:00
8642,_DXY,90.91,90.9,90.9,90.92,90.91,90.90666666666668,90.905,90.9075,26,2021-02-17 23:45:00
8643,_DXY,90.91,90.85,90.83,90.91,90.87,90.86333333333334,90.86000000000001,90.875,85,2021-02-18 03:00:00
8644,_DXY,90.84,90.86,90.84,90.88,90.86,90.86,90.86,90.85499999999999,77,2021-02-18 03:15:00
8645,_DXY,90.86,90.88,90.86,90.91,90.88499999999999,90.88333333333333,90.8825,90.8775,101,2021-02-18 03:30:00
8646,_DXY,90.89,90.89,90.89,90.92,90.905,90.89999999999999,90.8975,90.8975,41,2021-02-18 03:45:00
8647,_DXY,90.9,90.92,90.89,90.93,90.91,90.91333333333334,90.915,90.91,52,2021-02-18 04:00:00
8648,_DXY,90.93,90.91,90.91,90.94,90.925,90.92,90.91749999999999,90.9225,47,2021-02-18 04:15:00
8649,_DXY,90.92,90.91,90.89,90.93,90.91,90.91000000000001,90.91,90.91250000000001,51,2021-02-18 04:30:00
8650,_DXY,90.91,90.91,90.9,90.92,90.91,90.91000000000001,90.91,90.91,64,2021-02-18 04:45:00
8651,_DXY,90.89,90.93,90.89,90.94,90.91499999999999,90.92,90.9225,90.9125,44,2021-02-18 05:00:00
8652,_DXY,90.92,90.94,90.92,90.95,90.935,90.93666666666667,90.9375,90.9325,47,2021-02-18 05:15:00
8653,_DXY,90.95,90.96,90.94,90.97,90.955,90.95666666666666,90.9575,90.955,50,2021-02-18 05:30:00
8654,_DXY,90.97,90.96,90.95,90.97,90.96000000000001,90.96,90.96,90.9625,19,2021-02-18 05:45:00
8655,_DXY,90.97,90.96,90.95,90.97,90.96000000000001,90.96,90.96,90.9625,30,2021-02-18 06:00:00
8656,_DXY,90.95,90.94,90.94,90.96,90.94999999999999,90.94666666666666,90.945,90.94749999999999,20,2021-02-18 06:15:00
8657,_DXY,90.94,90.95,90.93,90.96,90.945,90.94666666666666,90.94749999999999,90.945,27,2021-02-18 06:30:00
8658,_DXY,90.95,90.95,90.94,90.96,90.94999999999999,90.94999999999999,90.94999999999999,90.94999999999999,36,2021-02-18 06:45:00
8659,_DXY,90.95,90.94,90.94,90.97,90.955,90.95,90.9475,90.95,30,2021-02-18 07:00:00
8660,_DXY,90.95,90.93,90.93,90.96,90.945,90.94,90.9375,90.9425,41,2021-02-18 07:15:00
8661,_DXY,90.92,90.92,90.92,90.93,90.92500000000001,90.92333333333335,90.92250000000001,90.92250000000001,14,2021-02-18 07:30:00
8662,_DXY,90.93,90.91,90.91,90.94,90.925,90.92,90.91749999999999,90.9225,30,2021-02-18 07:45:00
8663,_DXY,90.92,90.93,90.91,90.94,90.925,90.92666666666666,90.9275,90.925,36,2021-02-18 08:00:00
8664,_DXY,90.93,90.93,90.91,90.95,90.93,90.93,90.93,90.93,22,2021-02-18 08:15:00
8665,_DXY,90.92,90.93,90.91,90.94,90.925,90.92666666666666,90.9275,90.925,44,2021-02-18 08:30:00
8666,_DXY,90.92,90.92,90.92,90.95,90.935,90.93,90.92750000000001,90.92750000000001,41,2021-02-18 08:45:00
8667,_DXY,90.93,90.92,90.91,90.98,90.945,90.93666666666667,90.9325,90.935,76,2021-02-18 09:00:00
8668,_DXY,90.99,90.92,90.92,90.99,90.955,90.94333333333333,90.9375,90.955,93,2021-02-18 09:15:00
8669,_DXY,90.92,90.95,90.89,90.97,90.93,90.93666666666667,90.94,90.9325,106,2021-02-18 09:30:00
8670,_DXY,90.94,90.9,90.87,90.94,90.905,90.90333333333335,90.9025,90.91250000000001,131,2021-02-18 09:45:00
8671,_DXY,90.9,90.87,90.87,90.92,90.89500000000001,90.88666666666667,90.88250000000001,90.89000000000001,121,2021-02-18 10:00:00
8672,_DXY,90.86,90.87,90.81,90.91,90.86,90.86333333333334,90.86500000000001,90.86250000000001,118,2021-02-18 10:15:00
8673,_DXY,90.86,90.8,90.78,90.87,90.825,90.81666666666666,90.8125,90.8275,126,2021-02-18 10:30:00
8674,_DXY,90.81,90.71,90.71,90.83,90.77,90.75,90.74,90.765,144,2021-02-18 10:45:00
8675,_DXY,90.72,90.74,90.7,90.75,90.725,90.73,90.7325,90.72749999999999,113,2021-02-18 11:00:00
8676,_DXY,90.74,90.74,90.71,90.76,90.735,90.73666666666666,90.7375,90.7375,106,2021-02-18 11:15:00
8677,_DXY,90.73,90.71,90.69,90.75,90.72,90.71666666666665,90.71499999999999,90.72,127,2021-02-18 11:30:00
8678,_DXY,90.71,90.69,90.68,90.75,90.715,90.70666666666666,90.7025,90.7075,116,2021-02-18 11:45:00
8679,_DXY,90.69,90.72,90.68,90.73,90.70500000000001,90.71,90.7125,90.705,92,2021-02-18 12:00:00
8680,_DXY,90.72,90.74,90.7,90.74,90.72,90.72666666666667,90.73,90.725,110,2021-02-18 12:15:00
8681,_DXY,90.73,90.75,90.72,90.76,90.74000000000001,90.74333333333334,90.745,90.74000000000001,84,2021-02-18 12:30:00
8682,_DXY,90.74,90.73,90.72,90.75,90.735,90.73333333333333,90.7325,90.735,92,2021-02-18 12:45:00
8683,_DXY,90.74,90.7,90.69,90.75,90.72,90.71333333333332,90.71,90.72,135,2021-02-18 13:00:00
8684,_DXY,90.71,90.68,90.67,90.74,90.705,90.69666666666667,90.69250000000001,90.7,117,2021-02-18 13:15:00
8685,_DXY,90.68,90.7,90.67,90.71,90.69,90.69333333333333,90.695,90.69,108,2021-02-18 13:30:00
8686,_DXY,90.7,90.68,90.66,90.71,90.685,90.68333333333334,90.6825,90.6875,79,2021-02-18 13:45:00
8687,_DXY,90.68,90.7,90.67,90.73,90.7,90.7,90.7,90.69500000000001,111,2021-02-18 14:00:00
8688,_DXY,90.7,90.74,90.7,90.75,90.725,90.73,90.7325,90.7225,114,2021-02-18 14:15:00
8689,_DXY,90.7,90.65,90.65,90.75,90.7,90.68333333333334,90.67500000000001,90.6875,126,2021-02-18 14:30:00
8690,_DXY,90.65,90.58,90.57,90.69,90.63,90.61333333333333,90.60499999999999,90.6225,138,2021-02-18 14:45:00
8691,_DXY,90.59,90.63,90.57,90.65,90.61,90.61666666666667,90.62,90.61000000000001,115,2021-02-18 15:00:00
8692,_DXY,90.58,90.61,90.58,90.64,90.61,90.61,90.61,90.60249999999999,109,2021-02-18 15:15:00
