,GER40_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
18606,GER40_m_i,14064.4,14059.4,14056.4,14071.4,14063.9,14062.4,14061.65,14062.9,713,2021-02-08 22:45:00
18607,GER40_m_i,14059.4,14060.4,14053.4,14065.4,14059.4,14059.733333333332,14059.9,14059.65,653,2021-02-08 23:00:00
18608,GER40_m_i,14061.4,14057.4,14056.4,14066.4,14061.4,14060.066666666666,14059.4,14060.4,485,2021-02-08 23:15:00
18609,GER40_m_i,14056.4,14060.4,14056.4,14062.4,14059.4,14059.733333333332,14059.9,14058.9,385,2021-02-08 23:30:00
18610,GER40_m_i,14061.4,14054.4,14045.4,14062.4,14053.9,14054.066666666666,14054.15,14055.9,605,2021-02-08 23:45:00
18611,GER40_m_i,14053.4,14055.4,14053.4,14058.4,14055.9,14055.733333333332,14055.65,14055.15,334,2021-02-09 00:00:00
18612,GER40_m_i,14055.4,14058.4,14055.4,14061.4,14058.4,14058.4,14058.4,14057.65,384,2021-02-09 00:15:00
18613,GER40_m_i,14059.4,14062.4,14056.4,14063.6,14060.0,14060.800000000001,14061.2,14060.45,409,2021-02-09 00:30:00
18614,GER40_m_i,14062.4,14063.4,14058.4,14063.4,14060.9,14061.733333333332,14062.15,14061.9,395,2021-02-09 00:45:00
18615,GER40_m_i,14063.4,14064.4,14061.4,14068.4,14064.9,14064.733333333332,14064.65,14064.4,325,2021-02-09 01:00:00
18616,GER40_m_i,14064.4,14063.4,14060.4,14066.4,14063.4,14063.4,14063.4,14063.65,545,2021-02-09 01:15:00
18617,GER40_m_i,14038.0,14043.0,14036.0,14049.0,14042.5,14042.666666666666,14042.75,14041.5,836,2021-02-09 12:30:00
18618,GER40_m_i,14043.9,14062.0,14041.9,14064.0,14052.95,14055.966666666667,14057.475,14052.95,934,2021-02-09 12:45:00
18619,GER40_m_i,14060.9,14029.2,14020.2,14065.0,14042.6,14038.133333333333,14035.900000000001,14043.825,2444,2021-02-09 13:00:00
18620,GER40_m_i,14029.2,14048.2,14026.2,14049.2,14037.7,14041.200000000003,14042.95,14038.2,1535,2021-02-09 13:15:00
18621,GER40_m_i,14048.2,14037.2,14037.2,14061.2,14049.2,14045.200000000003,14043.2,14045.95,1345,2021-02-09 13:30:00
18622,GER40_m_i,14038.2,14028.2,14028.2,14047.2,14037.7,14034.533333333335,14032.95,14035.45,1055,2021-02-09 13:45:00
18623,GER40_m_i,14028.2,14010.2,13999.2,14031.2,14015.2,14013.533333333335,14012.7,14017.2,1349,2021-02-09 14:00:00
18624,GER40_m_i,14010.2,13993.1,13956.2,14010.2,13983.2,13986.5,13988.15,13992.425,1964,2021-02-09 14:15:00
18625,GER40_m_i,13993.1,13972.0,13965.0,13993.1,13979.05,13976.699999999999,13975.525,13980.8,1394,2021-02-09 14:30:00
18626,GER40_m_i,13971.0,13971.0,13970.0,13984.0,13977.0,13975.0,13974.0,13974.0,1214,2021-02-09 14:45:00
18627,GER40_m_i,13972.0,13987.0,13969.0,13988.0,13978.5,13981.333333333334,13982.75,13979.0,945,2021-02-09 15:00:00
18628,GER40_m_i,13987.0,13987.0,13978.5,13990.0,13984.25,13985.166666666666,13985.625,13985.625,747,2021-02-09 15:15:00
18629,GER40_m_i,13987.0,13967.0,13964.0,13999.0,13981.5,13976.666666666666,13974.25,13979.25,1015,2021-02-09 15:30:00
18630,GER40_m_i,13967.0,13980.0,13966.0,13986.0,13976.0,13977.333333333334,13978.0,13974.75,765,2021-02-09 15:45:00
18631,GER40_m_i,13980.0,13972.0,13960.0,13984.0,13972.0,13972.0,13972.0,13974.0,985,2021-02-09 16:00:00
18632,GER40_m_i,13972.0,13990.0,13968.0,13991.0,13979.5,13983.0,13984.75,13980.25,1003,2021-02-09 16:15:00
18633,GER40_m_i,13990.0,13994.0,13985.0,13999.0,13992.0,13992.666666666666,13993.0,13992.0,805,2021-02-09 16:30:00
18634,GER40_m_i,13994.0,14004.0,13992.0,14006.0,13999.0,14000.666666666666,14001.5,13999.0,585,2021-02-09 16:45:00
18635,GER40_m_i,14003.0,13998.0,13994.0,14004.0,13999.0,13998.666666666666,13998.5,13999.75,635,2021-02-09 17:00:00
18636,GER40_m_i,13998.0,13997.0,13995.0,14004.0,13999.5,13998.666666666666,13998.25,13998.5,595,2021-02-09 17:15:00
18637,GER40_m_i,13997.0,13996.0,13994.0,13999.0,13996.5,13996.333333333334,13996.25,13996.5,425,2021-02-09 17:30:00
18638,GER40_m_i,13996.0,13996.0,13990.0,13997.0,13993.5,13994.333333333334,13994.75,13994.75,605,2021-02-09 17:45:00
18639,GER40_m_i,13996.0,13991.0,13987.0,13998.0,13992.5,13992.0,13991.75,13993.0,585,2021-02-09 18:00:00
18640,GER40_m_i,13991.0,14001.0,13990.0,14004.0,13997.0,13998.333333333334,13999.0,13996.5,695,2021-02-09 18:15:00
18641,GER40_m_i,14001.0,14016.0,13999.0,14017.0,14008.0,14010.666666666666,14012.0,14008.25,719,2021-02-09 18:30:00
18642,GER40_m_i,14017.0,14018.0,14016.0,14030.0,14023.0,14021.333333333334,14020.5,14020.25,715,2021-02-09 18:45:00
18643,GER40_m_i,14019.0,14014.0,14010.0,14024.0,14017.0,14016.0,14015.5,14016.75,564,2021-02-09 19:00:00
18644,GER40_m_i,14014.0,14006.0,14004.0,14020.0,14012.0,14010.0,14009.0,14011.0,935,2021-02-09 19:15:00
18645,GER40_m_i,14007.0,14001.0,13992.0,14025.0,14008.5,14006.0,14004.75,14006.25,1515,2021-02-09 19:30:00
18646,GER40_m_i,14001.0,14002.0,13996.0,14011.0,14003.5,14003.0,14002.75,14002.5,1285,2021-02-09 19:45:00
18647,GER40_m_i,14002.0,14013.0,13982.0,14016.0,13999.0,14003.666666666666,14006.0,14003.25,1405,2021-02-09 20:00:00
18648,GER40_m_i,14014.0,14013.0,14006.0,14016.0,14011.0,14011.666666666666,14012.0,14012.25,1035,2021-02-09 20:15:00
18649,GER40_m_i,14014.0,14019.0,14008.0,14021.0,14014.5,14016.0,14016.75,14015.5,855,2021-02-09 20:30:00
18650,GER40_m_i,14019.0,14020.0,14011.0,14021.0,14016.0,14017.333333333334,14018.0,14017.75,925,2021-02-09 20:45:00
18651,GER40_m_i,14019.0,13994.0,13988.0,14021.0,14004.5,14001.0,13999.25,14005.5,985,2021-02-09 21:00:00
18652,GER40_m_i,13994.0,14003.0,13988.0,14010.0,13999.0,14000.333333333334,14001.0,13998.75,923,2021-02-09 21:15:00
18653,GER40_m_i,14002.0,14017.0,13990.0,14020.0,14005.0,14009.0,14011.0,14007.25,1175,2021-02-09 21:30:00
18654,GER40_m_i,14018.0,14011.0,14007.0,14020.0,14013.5,14012.666666666666,14012.25,14014.0,455,2021-02-09 21:45:00
18655,GER40_m_i,14011.0,14024.0,14009.0,14024.0,14016.5,14019.0,14020.25,14017.0,615,2021-02-09 22:00:00
18656,GER40_m_i,14023.0,14019.0,14017.0,14025.0,14021.0,14020.333333333334,14020.0,14021.0,525,2021-02-09 22:15:00
18657,GER40_m_i,14019.0,14026.0,14018.0,14026.0,14022.0,14023.333333333334,14024.0,14022.25,385,2021-02-09 22:30:00
18658,GER40_m_i,14026.0,14027.0,14022.0,14034.0,14028.0,14027.666666666666,14027.5,14027.25,595,2021-02-09 22:45:00
18659,GER40_m_i,14027.0,14026.0,14023.0,14030.0,14026.5,14026.333333333334,14026.25,14026.5,455,2021-02-09 23:00:00
18660,GER40_m_i,14026.0,14022.0,14019.0,14029.0,14024.0,14023.333333333334,14023.0,14024.0,475,2021-02-09 23:15:00
18661,GER40_m_i,14022.0,14019.0,14018.0,14024.0,14021.0,14020.333333333334,14020.0,14020.75,495,2021-02-09 23:30:00
18662,GER40_m_i,14020.0,14025.0,14018.0,14027.0,14022.5,14023.333333333334,14023.75,14022.5,395,2021-02-09 23:45:00
18663,GER40_m_i,14025.0,14031.0,14025.0,14032.0,14028.5,14029.333333333334,14029.75,14028.25,335,2021-02-10 00:00:00
18664,GER40_m_i,14031.0,14028.0,14027.0,14032.0,14029.5,14029.0,14028.75,14029.5,205,2021-02-10 00:15:00
18665,GER40_m_i,14028.0,14034.0,14028.0,14037.0,14032.5,14033.0,14033.25,14031.75,375,2021-02-10 00:30:00
18666,GER40_m_i,14034.0,14035.0,14032.0,14037.0,14034.5,14034.666666666666,14034.75,14034.5,405,2021-02-10 00:45:00
18667,GER40_m_i,14036.0,14040.0,14034.0,14040.0,14037.0,14038.0,14038.5,14037.5,475,2021-02-10 01:00:00
18668,GER40_m_i,14041.0,14023.0,14022.0,14041.0,14031.5,14028.666666666666,14027.25,14031.75,425,2021-02-10 01:15:00
18669,GER40_m_i,14061.6,14065.6,14060.5,14068.6,14064.55,14064.9,14065.074999999999,14064.074999999999,845,2021-02-10 12:30:00
18670,GER40_m_i,14066.6,14059.4,14054.5,14072.5,14063.5,14062.133333333333,14061.45,14063.25,921,2021-02-10 12:45:00
18671,GER40_m_i,14059.5,14003.8,13990.8,14070.6,14030.7,14021.733333333332,14017.25,14031.175,2599,2021-02-10 13:00:00
18672,GER40_m_i,14005.8,13991.8,13985.8,14020.8,14003.3,13999.466666666665,13997.55,14001.05,1863,2021-02-10 13:15:00
18673,GER40_m_i,13991.8,13981.8,13960.8,13994.8,13977.8,13979.133333333331,13979.8,13982.3,2235,2021-02-10 13:30:00
18674,GER40_m_i,13981.8,14012.8,13968.8,14024.8,13996.8,14002.133333333331,14004.8,13997.05,1657,2021-02-10 13:45:00
18675,GER40_m_i,14012.8,13999.8,13998.8,14019.8,14009.3,14006.133333333331,14004.55,14007.8,1365,2021-02-10 14:00:00
18676,GER40_m_i,13998.8,13995.8,13988.8,14000.8,13994.8,13995.133333333331,13995.3,13996.05,955,2021-02-10 14:15:00
18677,GER40_m_i,13996.8,14007.8,13993.8,14010.8,14002.3,14004.133333333331,14005.05,14002.3,1005,2021-02-10 14:30:00
18678,GER40_m_i,14007.8,14006.8,14000.8,14013.8,14007.3,14007.133333333331,14007.05,14007.3,795,2021-02-10 14:45:00
18679,GER40_m_i,14006.8,13987.8,13987.8,14006.8,13997.3,13994.133333333331,13992.55,13997.3,715,2021-02-10 15:00:00
18680,GER40_m_i,13987.8,13990.8,13976.8,13992.8,13984.8,13986.799999999997,13987.8,13987.05,805,2021-02-10 15:15:00
18681,GER40_m_i,13989.8,13992.8,13973.8,13995.8,13984.8,13987.466666666665,13988.8,13988.05,865,2021-02-10 15:30:00
18682,GER40_m_i,13992.8,13998.8,13990.8,14002.8,13996.8,13997.466666666665,13997.8,13996.3,625,2021-02-10 15:45:00
18683,GER40_m_i,13998.8,14012.8,13996.8,14012.8,14004.8,14007.466666666665,14008.8,14005.3,785,2021-02-10 16:00:00
18684,GER40_m_i,14012.8,14013.8,14011.8,14022.8,14017.3,14016.133333333331,14015.55,14015.3,825,2021-02-10 16:15:00
18685,GER40_m_i,14012.8,13991.8,13991.8,14013.8,14002.8,13999.133333333331,13997.3,14002.55,725,2021-02-10 16:30:00
18686,GER40_m_i,13991.8,14005.8,13982.8,14006.8,13994.8,13998.466666666665,14000.3,13996.8,1025,2021-02-10 16:45:00
18687,GER40_m_i,14003.8,14002.8,13995.8,14006.8,14001.3,14001.799999999997,14002.05,14002.3,887,2021-02-10 17:00:00
18688,GER40_m_i,14002.8,14002.8,13991.8,14005.8,13998.8,14000.133333333331,14000.8,14000.8,845,2021-02-10 17:15:00
18689,GER40_m_i,14002.8,14008.8,14000.8,14014.8,14007.8,14008.133333333331,14008.3,14006.8,655,2021-02-10 17:30:00
18690,GER40_m_i,14008.8,14002.8,14000.8,14009.8,14005.3,14004.466666666665,14004.05,14005.55,605,2021-02-10 17:45:00
18691,GER40_m_i,14002.8,14009.8,13996.8,14010.8,14003.8,14005.799999999997,14006.8,14005.05,795,2021-02-10 18:00:00
18692,GER40_m_i,14010.8,14007.8,14001.8,14013.8,14007.8,14007.799999999997,14007.8,14008.55,775,2021-02-10 18:15:00
18693,GER40_m_i,14008.8,14014.8,14006.8,14029.8,14018.3,14017.133333333331,14016.55,14015.05,1455,2021-02-10 18:30:00
18694,GER40_m_i,14014.8,14012.8,14007.8,14015.8,14011.8,14012.133333333331,14012.3,14012.8,775,2021-02-10 18:45:00
18695,GER40_m_i,14012.8,14022.8,14011.8,14026.8,14019.3,14020.466666666665,14021.05,14018.55,785,2021-02-10 19:00:00
18696,GER40_m_i,14022.8,14027.8,14017.8,14030.8,14024.3,14025.466666666665,14026.05,14024.8,805,2021-02-10 19:15:00
18697,GER40_m_i,14027.8,14014.8,14010.8,14033.8,14022.3,14019.799999999997,14018.55,14021.8,1515,2021-02-10 19:30:00
18698,GER40_m_i,14015.8,14021.8,14010.8,14032.8,14021.8,14021.799999999997,14021.8,14020.3,1275,2021-02-10 19:45:00
18699,GER40_m_i,14022.8,14017.8,14015.8,14032.8,14024.3,14022.133333333331,14021.05,14022.3,925,2021-02-10 20:00:00
18700,GER40_m_i,14016.8,13959.8,13955.8,14019.8,13987.8,13978.466666666665,13973.8,13988.05,2475,2021-02-10 20:15:00
18701,GER40_m_i,13960.8,13854.8,13839.8,13962.8,13901.3,13885.799999999997,13878.05,13904.55,3535,2021-02-10 20:30:00
18702,GER40_m_i,13853.8,13957.8,13823.8,13962.8,13893.3,13914.799999999997,13925.55,13899.55,4095,2021-02-10 20:45:00
18703,GER40_m_i,13956.8,13964.8,13907.8,13970.8,13939.3,13947.799999999997,13952.05,13950.05,3009,2021-02-10 21:00:00
18704,GER40_m_i,13964.8,13924.8,13921.8,13968.8,13945.3,13938.466666666665,13935.05,13945.05,2512,2021-02-10 21:15:00
18705,GER40_m_i,13923.8,13916.8,13894.8,13936.8,13915.8,13916.133333333331,13916.3,13918.05,2175,2021-02-10 21:30:00
18706,GER40_m_i,13916.8,13922.8,13910.8,13941.8,13926.3,13925.133333333331,13924.55,13923.05,1215,2021-02-10 21:45:00
18707,GER40_m_i,13922.8,13920.8,13898.8,13923.8,13911.3,13914.466666666665,13916.05,13916.55,1619,2021-02-10 22:00:00
18708,GER40_m_i,13919.8,13916.8,13897.8,13922.8,13910.3,13912.466666666665,13913.55,13914.3,1605,2021-02-10 22:15:00
18709,GER40_m_i,13916.8,13913.8,13904.8,13920.8,13912.8,13913.133333333331,13913.3,13914.05,1245,2021-02-10 22:30:00
18710,GER40_m_i,13913.8,13923.8,13911.8,13928.8,13920.3,13921.466666666665,13922.05,13919.55,755,2021-02-10 22:45:00
18711,GER40_m_i,13923.8,13924.8,13917.8,13929.8,13923.8,13924.133333333331,13924.3,13924.05,955,2021-02-10 23:00:00
18712,GER40_m_i,13924.8,13928.8,13919.8,13932.8,13926.3,13927.133333333331,13927.55,13926.55,765,2021-02-10 23:15:00
18713,GER40_m_i,13928.8,13929.8,13924.8,13934.8,13929.8,13929.799999999997,13929.8,13929.55,545,2021-02-10 23:30:00
18714,GER40_m_i,13928.8,13923.8,13916.8,13928.8,13922.8,13923.133333333331,13923.3,13924.55,655,2021-02-10 23:45:00
18715,GER40_m_i,13923.8,13924.8,13918.8,13932.8,13925.8,13925.466666666665,13925.3,13925.05,1045,2021-02-11 00:00:00
18716,GER40_m_i,13924.8,13940.8,13916.8,13940.8,13928.8,13932.799999999997,13934.8,13930.8,985,2021-02-11 00:15:00
18717,GER40_m_i,13940.8,13950.8,13935.8,13952.8,13944.3,13946.466666666665,13947.55,13945.05,845,2021-02-11 00:30:00
18718,GER40_m_i,13950.8,13950.8,13945.8,13953.8,13949.8,13950.133333333331,13950.3,13950.3,625,2021-02-11 00:45:00
18719,GER40_m_i,13950.8,13952.8,13946.8,13956.8,13951.8,13952.133333333331,13952.3,13951.8,545,2021-02-11 01:00:00
18720,GER40_m_i,13952.8,13939.8,13936.8,13953.8,13945.3,13943.466666666665,13942.55,13945.8,590,2021-02-11 01:15:00
18721,GER40_m_i,13938.2,13943.2,13934.2,13947.2,13940.7,13941.533333333335,13941.95,13940.7,748,2021-02-11 12:30:00
18722,GER40_m_i,13944.3,13948.3,13926.2,13951.2,13938.7,13941.9,13943.5,13942.5,1283,2021-02-11 12:45:00
18723,GER40_m_i,13947.2,13921.5,13911.5,13962.5,13937.0,13931.833333333334,13929.25,13935.675,3182,2021-02-11 13:00:00
18724,GER40_m_i,13921.5,13944.5,13918.5,13955.5,13937.0,13939.5,13940.75,13935.0,1885,2021-02-11 13:15:00
18725,GER40_m_i,13944.5,13959.5,13930.5,13965.5,13948.0,13951.833333333334,13953.75,13950.0,1845,2021-02-11 13:30:00
18726,GER40_m_i,13959.5,13981.7,13954.5,13998.5,13976.5,13978.233333333332,13979.099999999999,13973.55,1627,2021-02-11 13:45:00
18727,GER40_m_i,13979.5,13970.5,13965.5,13982.5,13974.0,13972.833333333334,13972.25,13974.5,1315,2021-02-11 14:00:00
18728,GER40_m_i,13969.5,13980.5,13965.5,13993.5,13979.5,13979.833333333334,13980.0,13977.25,1226,2021-02-11 14:15:00
18729,GER40_m_i,13979.5,13993.5,13974.5,13995.5,13985.0,13987.833333333334,13989.25,13985.75,1185,2021-02-11 14:30:00
18730,GER40_m_i,13993.5,13994.5,13988.5,14001.5,13995.0,13994.833333333334,13994.75,13994.5,965,2021-02-11 14:45:00
18731,GER40_m_i,13994.5,13997.5,13992.5,14014.5,14003.5,14001.5,14000.5,13999.75,937,2021-02-11 15:00:00
18732,GER40_m_i,13996.5,13984.6,13973.5,14000.5,13987.0,13986.199999999999,13985.8,13988.775,1005,2021-02-11 15:15:00
18733,GER40_m_i,13985.5,13990.6,13984.5,13994.6,13989.55,13989.9,13990.074999999999,13988.8,938,2021-02-11 15:30:00
18734,GER40_m_i,13991.6,13999.6,13983.6,14002.6,13993.1,13995.266666666668,13996.35,13994.35,737,2021-02-11 15:45:00
18735,GER40_m_i,13999.6,14003.5,13995.6,14010.5,14003.05,14003.199999999999,14003.275,14002.3,899,2021-02-11 16:00:00
18736,GER40_m_i,14004.5,14010.5,14003.5,14018.5,14011.0,14010.833333333334,14010.75,14009.25,845,2021-02-11 16:15:00
18737,GER40_m_i,14011.5,14012.5,14006.5,14014.5,14010.5,14011.166666666666,14011.5,14011.25,595,2021-02-11 16:30:00
18738,GER40_m_i,14012.5,14005.0,14005.0,14022.5,14013.75,14010.833333333334,14009.375,14011.25,959,2021-02-11 16:45:00
18739,GER40_m_i,14005.0,13999.5,13991.5,14008.5,14000.0,13999.833333333334,13999.75,14001.125,786,2021-02-11 17:00:00
18740,GER40_m_i,13999.5,14007.5,13994.5,14007.5,14001.0,14003.166666666666,14004.25,14002.25,645,2021-02-11 17:15:00
18741,GER40_m_i,14006.5,14007.5,14005.5,14012.5,14009.0,14008.5,14008.25,14008.0,655,2021-02-11 17:30:00
18742,GER40_m_i,14007.5,14011.5,14005.5,14014.5,14010.0,14010.5,14010.75,14009.75,585,2021-02-11 17:45:00
18743,GER40_m_i,14012.5,14023.5,14011.5,14029.5,14020.5,14021.5,14022.0,14019.25,785,2021-02-11 18:00:00
18744,GER40_m_i,14024.5,14036.5,14022.5,14036.5,14029.5,14031.833333333334,14033.0,14030.0,604,2021-02-11 18:15:00
18745,GER40_m_i,14035.5,14026.5,14020.5,14038.7,14029.6,14028.566666666666,14028.05,14030.3,897,2021-02-11 18:30:00
18746,GER40_m_i,14027.5,14017.5,14016.5,14027.5,14022.0,14020.5,14019.75,14022.25,605,2021-02-11 18:45:00
18747,GER40_m_i,14018.5,14023.5,14017.5,14033.5,14025.5,14024.833333333334,14024.5,14023.25,725,2021-02-11 19:00:00
18748,GER40_m_i,14023.5,14030.5,14015.5,14033.5,14024.5,14026.5,14027.5,14025.75,705,2021-02-11 19:15:00
18749,GER40_m_i,14031.5,14027.5,14020.5,14046.5,14033.5,14031.5,14030.5,14031.5,1875,2021-02-11 19:30:00
18750,GER40_m_i,14027.5,14007.5,14004.5,14044.5,14024.5,14018.833333333334,14016.0,14021.0,1975,2021-02-11 19:45:00
18751,GER40_m_i,14008.5,14027.5,14003.5,14027.5,14015.5,14019.5,14021.5,14016.75,1395,2021-02-11 20:00:00
18752,GER40_m_i,14027.5,14036.5,14020.5,14040.5,14030.5,14032.5,14033.5,14031.25,1185,2021-02-11 20:15:00
18753,GER40_m_i,14037.5,14039.5,14024.5,14041.6,14033.05,14035.199999999999,14036.275,14035.775,1297,2021-02-11 20:30:00
18754,GER40_m_i,14040.5,14033.5,14024.5,14050.5,14037.5,14036.166666666666,14035.5,14037.25,1245,2021-02-11 20:45:00
18755,GER40_m_i,14034.5,14027.5,14022.5,14040.5,14031.5,14030.166666666666,14029.5,14031.25,1415,2021-02-11 21:00:00
18756,GER40_m_i,14026.5,14033.5,14018.5,14034.5,14026.5,14028.833333333334,14030.0,14028.25,1013,2021-02-11 21:15:00
18757,GER40_m_i,14032.5,14039.5,14027.5,14045.5,14036.5,14037.5,14038.0,14036.25,965,2021-02-11 21:30:00
18758,GER40_m_i,14039.5,14032.5,14023.5,14040.5,14032.0,14032.166666666666,14032.25,14034.0,645,2021-02-11 21:45:00
18759,GER40_m_i,14032.5,14025.5,14019.5,14035.5,14027.5,14026.833333333334,14026.5,14028.25,855,2021-02-11 22:00:00
18760,GER40_m_i,14025.5,13995.5,13989.5,14025.5,14007.5,14003.5,14001.5,14009.0,1395,2021-02-11 22:15:00
18761,GER40_m_i,13994.5,13997.5,13993.5,14013.5,14003.5,14001.5,14000.5,13999.75,1325,2021-02-11 22:30:00
18762,GER40_m_i,13997.5,14007.5,13984.5,14008.5,13996.5,14000.166666666666,14002.0,13999.5,1515,2021-02-11 22:45:00
18763,GER40_m_i,14007.5,14012.5,13996.5,14012.5,14004.5,14007.166666666666,14008.5,14007.25,1235,2021-02-11 23:00:00
18764,GER40_m_i,14011.5,14017.5,14011.5,14020.5,14016.0,14016.5,14016.75,14015.25,791,2021-02-11 23:15:00
18765,GER40_m_i,14017.5,14020.5,14014.5,14026.5,14020.5,14020.5,14020.5,14019.75,675,2021-02-11 23:30:00
18766,GER40_m_i,14020.5,14019.5,14016.5,14025.5,14021.0,14020.5,14020.25,14020.5,625,2021-02-11 23:45:00
18767,GER40_m_i,14019.5,14012.5,14005.5,14019.5,14012.5,14012.5,14012.5,14014.25,905,2021-02-12 00:00:00
18768,GER40_m_i,14012.5,14016.5,14005.5,14020.5,14013.0,14014.166666666666,14014.75,14013.75,815,2021-02-12 00:15:00
18769,GER40_m_i,14016.5,14024.5,14012.5,14024.5,14018.5,14020.5,14021.5,14019.5,885,2021-02-12 00:30:00
18770,GER40_m_i,14023.5,14028.5,14021.5,14030.5,14026.0,14026.833333333334,14027.25,14026.0,515,2021-02-12 00:45:00
18771,GER40_m_i,14027.5,14034.5,14025.5,14038.8,14032.15,14032.933333333334,14033.325,14031.575,641,2021-02-12 01:00:00
18772,GER40_m_i,14035.5,14030.5,14028.5,14038.5,14033.5,14032.5,14032.0,14033.25,585,2021-02-12 01:15:00
18773,GER40_m_i,13994.1,13983.0,13983.0,13995.1,13989.05,13987.033333333333,13986.025,13988.8,655,2021-02-12 12:30:00
18774,GER40_m_i,13983.0,13987.0,13977.0,13988.1,13982.55,13984.033333333333,13984.775,13983.775,720,2021-02-12 12:45:00
18775,GER40_m_i,13989.0,13975.3,13941.3,13989.0,13965.15,13968.533333333333,13970.224999999999,13973.65,3409,2021-02-12 13:00:00
18776,GER40_m_i,13976.3,13966.3,13964.3,13989.3,13976.8,13973.299999999997,13971.55,13974.05,1775,2021-02-12 13:15:00
18777,GER40_m_i,13966.3,13928.3,13920.3,13966.3,13943.3,13938.299999999997,13935.8,13945.3,1887,2021-02-12 13:30:00
18778,GER40_m_i,13928.3,13940.3,13911.3,13947.3,13929.3,13932.966666666665,13934.8,13931.8,2135,2021-02-12 13:45:00
18779,GER40_m_i,13940.3,13949.3,13938.3,13958.3,13948.3,13948.633333333331,13948.8,13946.55,1525,2021-02-12 14:00:00
18780,GER40_m_i,13948.3,13943.3,13940.3,13952.3,13946.3,13945.299999999997,13944.8,13946.05,1175,2021-02-12 14:15:00
18781,GER40_m_i,13944.3,13950.3,13940.3,13955.3,13947.8,13948.633333333331,13949.05,13947.55,1085,2021-02-12 14:30:00
18782,GER40_m_i,13950.3,13955.3,13939.3,13958.3,13948.8,13950.966666666665,13952.05,13950.8,835,2021-02-12 14:45:00
18783,GER40_m_i,13956.3,13950.3,13946.3,13964.3,13955.3,13953.633333333331,13952.8,13954.3,865,2021-02-12 15:00:00
18784,GER40_m_i,13949.3,13957.3,13944.3,13957.3,13950.8,13952.966666666665,13954.05,13952.05,755,2021-02-12 15:15:00
18785,GER40_m_i,13957.3,13958.3,13951.3,13960.3,13955.8,13956.633333333331,13957.05,13956.8,735,2021-02-12 15:30:00
18786,GER40_m_i,13958.3,13971.3,13956.3,13973.3,13964.8,13966.966666666665,13968.05,13964.8,905,2021-02-12 15:45:00
18787,GER40_m_i,13971.3,13971.3,13963.3,13975.3,13969.3,13969.966666666665,13970.3,13970.3,705,2021-02-12 16:00:00
18788,GER40_m_i,13971.8,13963.3,13960.3,13974.3,13967.3,13965.966666666665,13965.3,13967.425,730,2021-02-12 16:15:00
18789,GER40_m_i,13963.3,13967.3,13961.3,13970.3,13965.8,13966.299999999997,13966.55,13965.55,580,2021-02-12 16:30:00
18790,GER40_m_i,13968.3,13977.3,13964.7,13978.3,13971.5,13973.433333333334,13974.400000000001,13972.150000000001,637,2021-02-12 16:45:00
18791,GER40_m_i,13977.3,13968.3,13964.3,13984.3,13974.3,13972.299999999997,13971.3,13973.55,765,2021-02-12 17:00:00
18792,GER40_m_i,13969.3,13973.3,13968.3,13975.3,13971.8,13972.299999999997,13972.55,13971.55,615,2021-02-12 17:15:00
18793,GER40_m_i,13973.3,13970.3,13967.3,13977.3,13972.3,13971.633333333331,13971.3,13972.05,635,2021-02-12 17:30:00
18794,GER40_m_i,13971.3,13972.3,13964.5,13973.3,13968.9,13970.033333333333,13970.599999999999,13970.349999999999,611,2021-02-12 17:45:00
18795,GER40_m_i,13973.3,13977.3,13971.3,13986.3,13978.8,13978.299999999997,13978.05,13977.05,735,2021-02-12 18:00:00
18796,GER40_m_i,13977.3,13990.3,13976.3,13997.3,13986.8,13987.966666666665,13988.55,13985.3,815,2021-02-12 18:15:00
18797,GER40_m_i,13991.3,14000.3,13987.3,14002.3,13994.8,13996.633333333331,13997.55,13995.3,855,2021-02-12 18:30:00
18798,GER40_m_i,14000.3,13989.3,13983.3,14005.3,13994.3,13992.633333333331,13991.8,13994.55,715,2021-02-12 18:45:00
18799,GER40_m_i,13989.3,13982.3,13980.3,13993.3,13986.8,13985.299999999997,13984.55,13986.3,905,2021-02-12 19:00:00
18800,GER40_m_i,13982.3,13986.3,13974.3,13986.3,13980.3,13982.299999999997,13983.3,13982.3,755,2021-02-12 19:15:00
18801,GER40_m_i,13985.3,14003.3,13982.3,14009.3,13995.8,13998.299999999997,13999.55,13995.05,1569,2021-02-12 19:30:00
18802,GER40_m_i,14002.3,14005.3,14000.3,14015.3,14007.8,14006.966666666665,14006.55,14005.8,1095,2021-02-12 19:45:00
18803,GER40_m_i,14003.3,14023.3,14000.3,14024.3,14012.3,14015.966666666665,14017.8,14012.8,1245,2021-02-12 20:00:00
18804,GER40_m_i,14024.3,14024.3,14012.3,14033.3,14022.8,14023.299999999997,14023.55,14023.55,1255,2021-02-12 20:15:00
18805,GER40_m_i,14024.3,14048.3,14013.3,14049.3,14031.3,14036.966666666665,14039.8,14033.8,1315,2021-02-12 20:30:00
18806,GER40_m_i,14048.3,14029.3,14025.3,14050.3,14037.8,14034.966666666665,14033.55,14038.3,1055,2021-02-12 20:45:00
18807,GER40_m_i,14028.3,14030.3,14021.3,14035.3,14028.3,14028.966666666665,14029.3,14028.8,1065,2021-02-12 21:00:00
