,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
115,HLCC/4,287,1415,23,macdh,135,97,6,4,0.98,2747,56,217,7,507,40,153,568,172,200,385,111,149,404,580,299,478,234,627,114,470,9,232,856,607,356,821,427,695,640,449,1305,164,38,123,8,74,129,11,338,30,45,0.12,0.57,19.37,18.94,19.44,15.59,False,False,False,True,False,False,True,True,True,False,True,True,True,False,False,True,False,-1.0,True,False
116,open,544,887,19,macdh,36,49,6,17,0.93,1760,944,17,183,724,113,186,985,8,11,635,52,106,43,983,594,337,49,137,73,386,303,121,577,817,565,789,544,984,791,132,576,1495,50,446,38,66,95,15,894,37,1,0.33,0.57,19.33,19.05,19.55,16.23,False,True,True,True,False,True,False,True,False,False,True,False,True,False,True,True,True,-1.0,True,False
117,HLCC/4,441,952,43,macdh,207,83,6,21,0.07,2275,377,156,90,529,120,80,565,38,169,403,80,190,850,794,679,438,207,217,179,124,3,868,231,400,350,929,615,953,180,316,708,2475,32,679,23,73,89,38,552,6,31,0.17,0.13,18.18,15.82,19.49,15.71,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,True,-1.0,True,False
118,low,39,1064,35,macdh,135,185,6,11,0.42,1911,69,192,114,965,172,250,782,156,175,168,129,33,958,853,791,337,205,460,385,303,70,103,454,559,659,981,305,822,633,215,1333,898,4,1000,43,96,82,20,601,41,30,0.64,0.02,17.57,19.68,17.08,16.84,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,-1.0,True,False
119,low,152,1284,22,macd,143,71,6,46,0.15,1235,991,226,147,401,40,49,586,38,108,997,54,51,757,116,673,498,28,317,269,83,11,384,988,868,466,443,742,528,349,158,174,577,19,500,29,106,38,36,186,37,46,0.81,0.26,17.3,16.98,18.06,18.73,False,True,False,True,False,False,True,True,False,True,True,False,True,False,False,True,False,-1.0,True,False
120,HL/2,109,874,6,macd,90,44,6,38,0.22,1863,715,123,152,151,127,74,477,90,199,78,19,155,209,823,736,494,7,87,327,154,29,116,198,54,150,866,794,356,433,285,380,134,35,571,24,83,156,33,982,18,29,0.71,0.79,18.07,15.66,18.52,15.28,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,-1.0,True,False
121,OHLC/4,214,1093,28,macdh,203,72,6,18,0.65,1449,642,247,232,366,238,24,379,206,78,70,34,94,933,449,463,30,23,916,574,46,10,879,597,859,389,121,969,708,404,41,1308,264,40,391,39,40,140,13,58,18,37,0.07,0.17,18.46,17.56,15.41,19.75,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,False,True,-1.0,True,False
122,low,308,1388,46,macdh,11,4,6,22,0.76,1942,849,51,194,653,94,240,480,28,20,546,168,144,163,928,480,286,271,174,142,376,299,339,432,107,19,234,572,576,133,330,899,907,15,153,6,57,115,45,616,20,30,0.53,0.72,19.55,15.88,18.4,16.7,False,True,False,True,True,False,False,True,True,True,False,False,True,False,False,False,True,-1.0,True,False
123,HLC/3,396,640,32,macds,22,10,6,30,0.57,2419,637,61,29,735,118,131,425,55,221,191,100,122,170,689,641,343,179,153,82,56,39,680,146,669,989,979,357,788,398,324,719,951,37,687,47,894,178,9,647,29,14,0.54,0.92,15.71,16.47,17.2,17.97,False,False,True,True,False,True,False,True,False,False,False,False,True,True,False,True,True,-1.0,True,False
124,HLCC/4,278,715,9,macds,204,129,6,17,0.69,2448,766,40,152,288,109,230,915,147,34,868,80,165,878,966,920,435,116,121,21,233,228,74,68,285,383,193,365,885,306,208,1049,1510,15,312,181,784,147,17,45,4,11,0.01,0.79,19.32,17.05,15.32,18.82,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,True,True,-1.0,True,False
125,close,59,287,34,macdh,98,124,6,41,0.26,2400,728,216,103,731,52,152,788,23,75,73,171,70,368,839,340,295,145,721,322,202,26,528,898,366,88,181,782,915,370,111,1068,1591,37,449,15,19,48,23,151,24,7,0.2,0.86,15.81,19.56,16.05,15.41,True,False,False,False,True,False,True,False,True,True,True,False,False,True,False,True,False,-1.0,True,False
126,open,644,1271,26,macdh,49,207,6,36,0.99,823,314,23,146,580,168,34,221,218,165,420,206,110,530,802,463,298,258,233,141,124,2,325,462,979,275,34,670,696,347,452,748,450,16,762,202,1043,103,27,368,48,20,0.05,0.71,18.69,19.49,19.0,16.3,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,-1.0,True,False
127,HLCC/4,657,987,47,macd,136,215,6,22,0.21,1879,783,153,243,945,179,91,804,17,133,510,16,231,960,626,388,242,90,84,732,465,248,750,210,161,261,221,50,305,302,496,688,506,5,477,11,81,9,22,787,17,12,0.86,0.24,19.62,17.29,18.43,16.26,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,True,True,-1.0,True,False
128,close,412,416,36,macd,228,245,6,7,0.93,2121,497,34,229,910,77,12,761,165,55,984,100,82,828,810,910,121,91,50,884,250,200,418,960,129,168,851,526,508,497,170,795,2263,39,395,18,68,164,6,72,9,16,0.5,0.33,19.1,16.71,19.38,19.6,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,-1.0,True,False
129,HLC/3,448,1370,37,macdh,189,203,6,9,0.94,1995,878,66,27,535,42,246,999,33,72,414,138,237,549,684,598,133,103,134,103,411,325,443,41,430,714,421,155,57,547,421,725,1797,32,896,41,57,99,8,102,21,25,0.8,0.72,15.56,15.05,18.07,16.56,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,-1.0,True,False
130,HLC/3,199,780,40,macds,139,237,6,15,0.83,1072,921,64,221,75,112,96,797,145,39,855,34,29,566,385,293,475,222,753,334,244,186,192,944,741,844,887,299,601,167,462,857,1590,37,292,40,62,185,26,585,9,5,0.66,0.46,16.84,15.17,17.09,19.89,False,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,-1.0,True,False
131,low,329,431,18,macds,240,226,6,24,0.48,2493,597,66,159,968,190,186,429,84,47,858,57,215,279,534,317,293,256,160,59,405,316,213,636,52,384,916,799,332,605,21,982,1781,13,143,29,47,56,10,68,42,3,0.67,0.95,17.68,17.82,17.67,18.4,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,-1.0,True,False
132,open,132,404,13,macd,34,122,5,42,0.97,2054,932,66,108,805,216,190,256,142,63,355,72,136,52,624,488,332,62,179,38,91,55,898,9,408,26,275,462,462,580,216,925,1059,34,983,39,102,57,34,44,24,10,0.13,0.67,-7.94,22.1,4.39,22.98,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,True,True,26.91483654849883,True,False
133,high,279,644,27,macd,69,48,5,50,0.13,2013,36,91,149,984,43,197,960,16,230,940,220,178,285,696,454,417,74,103,610,273,146,205,108,812,132,568,101,729,941,321,1010,1716,49,533,11,62,68,8,466,41,45,0.19,0.04,-4.11,7.82,-0.94,9.71,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False,-1.0,True,False
134,open,167,1193,23,macdh,62,28,6,10,0.14,2692,84,193,71,562,247,97,999,116,107,74,74,196,135,946,625,472,230,864,679,152,116,981,361,348,847,334,155,400,772,317,652,1470,35,120,40,93,138,18,910,44,6,0.04,0.11,17.81,16.32,18.55,17.37,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,-1.0,True,False
135,open,96,607,23,macdh,100,187,6,11,0.51,2780,740,203,99,954,200,72,854,121,16,508,229,177,340,849,690,199,108,769,243,457,287,73,979,477,270,731,387,172,769,411,1145,682,30,448,17,47,175,7,626,1,16,0.18,0.38,19.37,19.33,19.75,16.3,False,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,-1.0,True,False
136,HLCC/4,615,1335,12,macd,39,234,6,32,0.24,1438,426,88,168,873,110,135,90,36,100,580,58,90,945,947,412,259,194,202,879,120,107,736,695,257,364,763,259,496,112,156,1274,1734,11,671,275,1335,186,11,837,44,40,0.16,0.58,19.17,17.21,15.14,18.36,True,False,True,False,False,True,True,True,False,True,False,True,True,True,False,True,False,-1.0,True,False
137,HLCC/4,366,642,18,macd,179,238,6,40,0.49,1969,704,205,207,878,232,186,574,176,248,989,185,210,27,952,523,440,8,772,335,181,177,284,844,679,61,935,782,646,395,376,458,1454,9,996,8,108,145,3,278,22,36,0.45,0.5,19.17,18.22,18.74,16.41,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,-1.0,True,False
138,HLCC/4,299,669,31,macds,127,60,6,4,0.86,987,889,42,3,397,82,28,55,48,14,266,222,147,588,93,563,401,186,218,202,465,206,413,687,351,456,178,704,290,405,301,1262,124,17,50,39,91,140,7,235,3,31,0.61,0.99,18.15,15.33,16.68,15.07,True,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,False,-1.0,True,False
