,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,n_clusters_best_low,n_clusters_best_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
330,high,508,1248,46,macds,146,65,6,46,0.58,2069,816,146,74,145,59,46,238,107,69,310,178,89,166,270,278,248,36,999,457,246,38,231,510,372,371,823,132,480,575,143,541,1358,4,634,13,67,125,1,560,31,36,0.58,0.21,27,28,0.99,0.89,0.85,0.99,False,True,True,True,False,False,True,False,True,True,True,True,False,False,True,False,True,-1,True,False
331,HL/2,187,1131,13,macdh,120,40,6,42,0.57,1722,907,38,244,781,157,239,805,217,216,115,123,43,729,921,472,264,46,845,709,197,107,158,831,61,376,93,460,659,73,166,1339,2394,2,15,63,881,206,49,876,21,50,0.7,0.32,11,8,0.85,0.97,0.82,0.93,False,False,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,-1,True,False
332,close,791,901,46,macdh,67,135,6,43,0.44,2883,364,82,97,206,173,3,915,31,129,365,2,231,796,745,209,463,416,99,4,349,238,880,244,459,222,902,282,845,592,75,112,2231,15,910,117,548,157,2,752,20,1,0.11,0.08,5,38,0.95,0.88,0.91,0.83,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,-1,True,False
333,open,252,569,34,macds,37,89,6,35,0.65,1473,769,71,228,883,38,180,43,148,81,437,85,28,220,469,448,396,141,160,379,330,223,449,917,206,435,436,330,315,910,93,907,630,30,223,397,717,106,27,668,14,46,0.43,0.54,24,47,0.89,0.81,0.84,0.86,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,-1,True,False
334,close,704,755,22,macds,81,93,6,25,0.74,552,722,3,66,485,108,216,287,101,130,741,114,216,213,368,321,374,144,864,85,93,22,66,196,255,633,946,303,774,744,5,884,204,23,425,336,612,27,25,837,41,24,0.05,0.35,25,37,0.81,0.98,0.99,0.82,True,False,False,True,False,False,False,True,True,False,True,True,True,False,False,True,False,-1,True,False
335,HL/2,181,685,42,macd,34,235,6,24,0.85,1636,901,214,229,994,204,208,880,139,117,917,83,81,735,981,769,367,124,134,74,217,128,457,185,50,289,135,503,987,917,252,1253,453,7,943,236,610,9,26,418,49,23,0.22,0.46,38,36,0.98,0.9,0.84,0.91,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,True,True,-1,True,False
336,HLCC/4,37,1242,46,macds,78,247,6,16,0.4,124,32,126,4,174,27,30,608,176,235,427,56,116,80,412,287,194,152,928,707,333,47,322,706,848,865,652,493,932,833,76,486,2223,20,200,12,30,100,48,771,40,18,0.36,0.82,12,47,0.86,0.95,0.8,0.96,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,True,True,-1,True,False
337,high,624,1307,46,macds,26,217,6,9,0.75,194,746,126,60,969,13,101,681,48,63,536,17,207,460,919,785,154,130,995,868,83,3,81,321,88,317,436,431,363,620,496,1273,2197,49,195,15,89,110,14,382,29,1,0.37,0.74,1,13,0.94,0.91,0.98,0.94,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,True,-1,True,False
338,high,456,1415,22,macdh,223,131,6,23,0.5,2616,908,170,250,465,206,95,406,62,125,410,246,203,149,905,321,270,137,545,461,107,98,505,583,770,263,769,800,301,402,369,537,1181,12,613,7,97,19,43,2,19,2,0.95,0.93,47,7,0.88,0.8,0.8,0.88,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,-1,True,False
339,high,620,1457,4,macdh,65,89,6,10,0.14,2633,95,178,102,977,161,85,451,165,160,749,193,248,132,790,657,186,115,938,810,207,168,535,679,20,730,842,386,63,928,379,629,569,39,592,36,41,26,48,139,15,6,0.53,0.32,2,33,0.95,0.87,0.9,0.97,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,-1,True,False
340,high,408,1106,45,macd,149,45,6,28,0.75,1984,209,245,103,918,95,92,431,66,216,608,49,209,219,930,866,268,260,621,549,265,154,502,605,549,889,520,364,309,684,72,570,2369,47,662,9,21,16,38,160,23,40,0.25,0.85,13,23,0.99,0.87,0.82,0.94,True,True,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,-1,True,False
341,HL/2,725,1283,16,macdh,151,88,6,47,0.56,601,627,46,60,52,109,40,427,167,114,839,145,218,658,934,853,334,124,229,176,386,257,437,704,292,219,963,442,681,64,234,1075,174,3,220,14,1314,183,16,725,38,36,0.26,0.24,34,38,0.87,0.84,0.89,0.97,False,False,True,True,False,True,True,True,False,False,False,True,True,False,True,False,False,-1,True,False
342,OHLC/4,609,646,46,macd,142,84,6,46,0.93,815,321,166,164,649,120,35,750,40,209,927,127,10,676,875,592,322,16,577,285,453,129,698,73,738,82,679,321,880,875,234,262,2099,32,176,54,580,58,23,872,50,44,0.88,0.9,21,48,0.93,0.91,0.99,0.8,False,False,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,-1,True,False
343,HLC/3,131,399,48,macdh,40,191,6,19,0.95,956,371,229,10,358,140,248,534,78,84,820,146,31,457,638,609,251,13,148,450,299,250,834,562,273,894,665,452,344,793,19,748,1081,40,625,23,33,15,23,33,30,41,0.78,0.22,10,49,0.88,0.95,0.92,0.8,False,False,True,True,False,True,True,False,True,True,True,False,False,False,True,True,False,-1,True,False
344,close,396,786,8,macdh,87,125,6,42,0.38,350,827,6,77,387,238,113,124,70,75,397,196,7,334,402,433,306,58,248,820,63,58,692,199,243,108,525,306,826,466,162,574,452,8,495,10,25,49,31,426,17,40,0.25,0.32,19,35,0.97,0.86,0.99,0.96,False,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,-1,True,False
345,HLCC/4,315,569,41,macds,202,169,6,18,0.61,2489,458,149,204,80,115,215,883,16,32,179,52,120,470,531,862,207,60,56,694,145,25,735,579,592,298,629,53,929,342,151,926,206,32,161,23,73,60,22,533,12,14,0.9,0.88,36,6,0.88,0.88,0.84,0.92,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,-1,True,False
346,high,318,770,18,macdh,81,27,6,4,0.38,772,105,210,62,279,246,113,950,102,247,560,161,151,91,678,618,490,240,217,438,362,314,302,414,12,363,595,725,932,340,101,684,949,22,86,8,47,187,46,784,20,3,0.42,0.78,36,9,0.82,0.87,0.98,0.86,False,False,False,False,True,False,False,True,False,False,True,True,True,True,True,True,False,-1,True,False
347,OHLC/4,412,1189,42,macdh,196,93,6,29,0.73,2080,78,148,73,45,4,146,78,33,22,528,184,92,858,346,338,332,183,223,669,453,178,230,164,609,553,808,329,457,130,46,290,600,32,397,42,99,172,39,748,48,35,0.37,0.92,2,20,0.96,0.91,0.86,0.99,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,-1,True,False
348,close,291,377,47,macdh,213,182,6,11,0.7,2257,577,38,135,958,51,229,578,171,124,549,35,174,127,903,600,87,24,173,517,316,108,250,375,311,217,64,386,141,487,243,995,2479,5,801,24,74,129,24,514,48,5,0.7,0.89,22,1,0.94,0.82,0.88,0.87,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,True,False,-1,True,False
349,HLC/3,767,1481,5,macds,234,139,6,10,0.96,2443,104,51,85,406,66,54,484,19,48,483,127,179,737,637,391,236,26,175,155,141,35,714,85,127,800,846,203,730,796,46,1208,2453,39,367,22,40,143,23,315,18,47,0.94,0.58,24,40,0.96,0.89,0.85,0.91,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,-1,True,False
350,low,70,473,23,macd,80,92,6,24,0.35,803,633,117,240,413,104,226,640,128,173,922,65,85,420,858,734,456,241,804,548,215,177,712,512,483,110,337,456,176,773,171,361,1979,45,558,46,88,57,7,313,42,41,0.92,0.92,1,39,0.98,0.9,0.81,0.87,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,-1,True,False
351,open,764,1455,44,macd,34,215,6,23,0.48,2051,615,105,10,179,229,118,230,204,50,826,25,226,666,884,874,305,78,103,630,472,60,646,873,785,501,580,640,660,142,334,544,749,19,747,42,82,31,42,364,43,8,0.16,0.91,49,21,0.97,0.8,0.88,0.82,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,False,False,-1,True,False
352,HLC/3,386,1140,38,macdh,116,60,6,17,0.56,822,403,16,247,377,144,2,195,45,5,405,184,87,202,696,309,278,38,237,761,445,290,447,808,516,39,597,72,193,631,48,427,1442,26,6,23,31,190,18,668,31,25,0.95,0.32,49,41,0.86,0.96,0.81,0.87,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,True,False,-1,True,False
353,HLC/3,422,1178,35,macds,202,147,6,6,0.93,925,394,250,39,62,63,74,205,30,106,258,232,212,235,989,862,295,147,77,529,483,196,820,539,744,732,73,717,649,778,87,598,2296,44,390,20,80,102,3,359,46,7,0.78,0.24,23,20,0.85,0.86,0.81,0.83,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,True,True,-1,True,False
354,low,557,895,44,macd,105,173,6,47,0.02,2682,126,81,13,304,188,210,309,111,177,638,183,21,436,441,413,160,67,62,854,420,242,233,110,459,116,527,560,818,77,66,317,2373,25,132,25,56,197,27,628,1,20,0.62,0.17,40,8,0.98,0.89,0.89,0.94,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,-1,True,False
355,open,193,335,25,macds,165,45,6,14,0.33,1940,645,103,162,248,91,166,962,68,223,371,5,192,686,991,903,377,166,547,310,269,173,935,433,367,838,717,30,76,959,125,821,1691,50,17,43,57,8,13,825,42,36,0.63,0.07,29,29,0.91,0.98,0.94,0.84,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,-1,True,False
356,high,507,1154,7,macdh,101,49,6,3,0.45,2972,819,6,117,110,64,170,251,68,246,893,40,117,662,663,649,293,278,126,99,283,67,974,711,593,378,12,30,426,560,52,306,1485,17,651,41,146,126,43,74,26,22,0.57,0.27,46,41,0.87,0.85,0.94,0.86,True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,-1,True,False
357,high,169,1353,10,macdh,106,166,6,20,0.69,1628,879,221,138,413,185,125,74,141,120,178,148,92,948,626,572,403,169,128,760,409,99,187,105,883,764,358,556,45,531,483,1245,2297,32,727,26,67,118,16,666,26,46,0.91,0.73,4,34,0.88,0.96,0.87,0.8,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,True,-1,True,False
358,HLC/3,97,676,49,macdh,78,124,6,9,0.75,1333,803,155,205,613,182,208,69,128,98,19,239,245,905,620,405,246,46,239,180,169,109,275,668,336,547,188,994,925,114,80,416,498,45,172,19,23,141,35,382,9,48,0.93,0.12,38,44,0.91,0.92,0.84,0.83,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,-1,True,False
359,HLC/3,197,1165,7,macdh,52,217,6,15,0.55,325,658,40,13,866,124,78,361,155,221,924,239,73,305,714,460,462,175,609,570,458,90,320,545,560,565,947,291,189,671,339,696,58,35,960,49,87,132,19,675,42,21,0.41,0.19,40,19,0.87,0.93,0.8,0.95,True,False,True,True,True,False,False,True,False,False,True,True,False,False,True,True,True,-1,True,False
360,OHLC/4,224,1036,14,macdh,152,146,6,33,0.19,82,487,27,117,20,84,176,941,209,113,54,172,126,735,956,871,172,76,130,623,306,176,467,213,712,178,620,377,272,186,79,607,1011,9,95,258,886,64,41,490,22,40,0.11,0.73,25,27,0.88,0.89,0.94,0.98,False,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,True,-1,True,False
361,HLC/3,117,1323,4,macd,22,121,6,23,0.79,1357,342,133,220,521,49,154,579,143,47,374,225,20,17,653,494,410,286,642,494,103,38,558,321,608,576,683,727,133,399,157,451,718,50,672,15,95,17,32,781,26,43,0.6,0.25,18,20,0.99,0.81,0.82,0.82,False,False,True,True,True,False,False,False,False,True,False,True,True,False,True,True,False,-1,True,False
362,open,14,643,38,macd,243,141,6,49,0.33,2421,276,100,107,437,95,15,116,15,211,409,161,65,502,925,711,124,81,82,913,148,19,181,57,395,379,283,56,323,641,215,863,2100,3,987,44,53,164,14,527,6,38,0.33,0.51,47,25,0.93,0.98,0.85,0.97,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,-1,True,False
363,open,323,1420,38,macd,122,236,6,32,0.02,1534,499,102,155,224,145,67,881,20,210,12,148,206,354,738,108,67,52,193,378,356,149,82,984,204,601,829,543,567,791,17,635,2119,26,345,30,32,6,48,10,30,33,0.34,0.81,29,3,0.84,0.87,0.91,0.89,True,False,True,False,False,True,True,True,True,True,True,False,False,False,True,True,False,-1,True,False
364,HLCC/4,150,848,42,macdh,168,188,6,14,0.09,2475,882,60,232,778,96,246,285,218,227,962,114,14,463,663,390,206,141,306,166,337,327,386,35,84,431,633,592,218,758,195,694,2454,25,625,25,102,171,42,755,41,41,0.39,0.04,26,42,0.94,0.94,0.9,0.81,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False,-1,True,False
365,HLCC/4,408,740,47,macdh,6,48,6,19,0.72,76,990,229,81,198,44,123,121,130,82,533,126,12,5,891,939,356,333,245,235,147,32,13,328,248,811,526,845,338,906,12,248,2227,39,409,47,108,170,10,734,23,30,0.35,0.02,11,2,0.98,0.98,0.8,0.82,False,False,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,-1,True,False
366,low,86,1057,42,macds,122,174,6,8,0.17,2882,512,34,212,903,167,20,519,122,46,581,192,18,619,881,506,315,46,730,548,366,3,574,517,360,736,715,836,128,279,452,1180,998,22,414,16,32,37,40,71,45,42,0.45,0.58,49,49,0.99,0.84,0.99,0.82,False,True,True,True,True,False,False,True,False,True,False,True,False,True,True,False,True,-1,True,False
367,low,91,707,21,macdh,230,218,6,48,0.32,2544,883,239,187,130,29,229,917,91,53,203,119,52,546,978,872,143,104,570,476,296,90,275,907,794,111,7,181,208,799,341,996,48,22,156,4,11,144,18,302,37,12,0.77,0.77,17,1,0.93,0.92,0.92,0.85,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,-1,True,False
368,high,560,1393,50,macds,218,8,6,19,0.89,547,209,179,140,659,145,130,771,242,119,931,15,93,77,246,184,480,52,103,494,337,174,4,52,452,278,156,316,877,939,139,784,1992,42,168,9,12,17,46,893,44,10,0.94,0.92,10,44,0.83,0.99,0.83,0.81,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,-1,True,False
369,OHLC/4,475,1111,40,macdh,184,199,6,45,0.81,97,549,153,146,763,161,79,83,79,134,582,150,140,699,663,358,401,120,224,69,155,119,31,219,258,202,312,529,574,115,376,444,280,18,165,3,17,172,19,760,24,36,0.53,0.6,31,4,0.99,0.92,0.82,0.99,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,-1,True,False
370,HLCC/4,711,1343,15,macdh,128,200,6,42,0.87,108,895,105,20,772,164,209,318,120,160,553,140,36,349,695,783,295,7,905,263,219,152,659,508,664,798,592,420,560,838,222,1014,1633,4,904,27,46,199,21,711,25,11,0.15,0.99,14,11,0.97,0.87,0.88,0.9,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,-1,True,False
371,open,108,1255,17,macd,82,129,6,20,0.86,1051,814,181,143,488,166,11,634,15,62,414,18,151,79,486,204,146,133,261,213,370,47,950,904,902,293,458,977,649,743,271,879,1940,41,285,9,77,101,14,884,50,21,0.04,0.58,15,50,0.94,0.86,0.93,0.81,False,False,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,-1,True,False
372,HLC/3,370,553,41,macd,197,205,6,48,0.4,786,113,195,96,335,190,232,350,33,168,204,138,194,418,825,543,302,115,212,114,296,76,209,56,882,518,580,24,272,997,450,1360,1308,14,710,368,1341,121,13,738,50,40,0.53,0.76,21,41,0.84,0.98,0.95,0.95,False,True,False,True,True,True,False,True,True,False,True,False,False,True,False,True,True,-1,True,False
373,open,708,829,11,macds,211,67,6,42,0.58,1556,514,206,58,513,21,190,225,11,154,799,82,213,941,192,807,328,41,764,51,440,79,573,960,96,932,23,165,844,210,258,416,2265,22,583,17,29,84,43,730,9,26,0.25,0.56,13,46,0.97,0.8,0.93,0.97,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,True,-1,True,False
374,OHLC/4,625,826,45,macds,146,191,6,22,0.07,2450,953,150,121,667,94,51,598,208,228,629,236,36,357,603,179,393,229,912,501,491,124,214,268,729,814,112,56,918,967,169,877,1118,20,458,12,71,14,16,981,19,15,0.74,0.34,47,25,0.99,0.9,0.97,0.97,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,-1,True,False
375,low,296,1286,7,macdh,52,228,6,46,0.29,455,348,187,207,600,237,50,15,235,208,813,117,100,703,919,211,352,156,607,415,437,397,682,647,90,653,407,163,907,231,186,431,1119,5,241,22,48,134,42,827,28,30,0.04,0.25,23,49,0.86,0.91,0.81,0.81,False,False,True,True,False,True,True,False,True,False,False,True,True,False,False,True,True,-1,True,False
376,close,43,485,26,macds,52,38,6,14,0.48,2618,518,230,130,604,128,69,15,27,3,878,117,210,513,777,688,484,38,219,113,102,42,40,216,733,10,553,491,447,991,313,569,1790,34,753,11,72,54,36,364,42,14,0.3,0.73,32,2,0.82,0.88,0.95,0.87,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,False,True,-1,True,False
377,open,598,1067,28,macd,200,73,6,29,0.86,1186,251,71,185,251,56,227,155,30,196,916,161,169,544,660,696,462,214,477,381,94,35,175,938,212,346,320,632,859,656,13,760,189,7,795,43,107,84,33,836,14,1,0.99,0.35,25,16,0.91,0.98,0.97,0.96,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,True,True,-1,True,False
378,HLC/3,385,1079,34,macds,184,250,6,49,0.02,1993,334,30,169,437,238,61,796,153,124,587,224,37,161,313,686,186,45,812,694,320,16,650,665,93,59,403,348,343,705,421,662,720,35,263,4,63,154,35,614,22,36,0.33,0.49,44,31,0.0,0.0,0.0,0.0,True,True,True,True,False,False,False,True,False,True,False,True,False,False,True,True,True,-1,True,False
379,OHLC/4,661,777,47,macd,237,5,6,17,0.05,464,466,136,153,825,5,173,35,189,139,177,55,106,229,862,448,248,238,560,477,349,107,486,882,552,884,740,909,572,136,50,1341,1427,21,545,9,34,99,21,499,27,5,0.62,0.23,4,25,0.91,0.8,0.96,0.9,True,False,False,True,False,True,True,False,False,False,False,False,True,True,True,True,True,-1,True,False
380,HLC/3,9,63,37,macd,157,133,6,50,0.82,2211,175,147,107,725,172,115,370,39,143,235,138,207,962,859,679,420,278,181,961,426,101,762,844,513,757,127,202,601,531,23,1004,1014,15,710,298,1029,102,18,390,3,45,0.03,0.17,49,13,0.85,0.98,0.88,0.99,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,True,False,-1,True,False
381,high,598,1375,12,macds,214,140,6,26,0.44,2613,684,63,237,558,95,97,969,124,247,702,250,145,950,771,731,373,182,126,96,490,408,596,970,956,540,664,404,673,621,340,642,23,26,894,221,1179,186,21,550,45,29,0.68,0.1,27,18,0.88,0.83,0.98,0.87,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,-1,True,False
382,open,100,1312,11,macdh,18,142,6,2,0.45,499,412,14,153,765,207,34,94,164,212,566,140,96,911,944,673,401,236,72,487,358,74,615,333,571,319,470,362,621,765,11,909,1907,10,722,49,83,201,15,291,23,44,0.71,0.52,16,49,0.82,0.94,0.85,0.89,True,True,True,True,False,False,True,True,True,True,False,True,False,False,True,True,False,-1,True,False
383,open,574,849,10,macds,64,29,6,15,0.36,65,319,111,26,598,129,102,262,26,189,564,107,49,323,867,548,198,169,938,487,455,288,282,25,250,55,235,857,587,845,172,355,728,40,172,2,18,22,18,816,26,25,0.18,0.48,50,4,0.96,0.85,0.98,0.83,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True,False,-1,True,False
384,HLCC/4,574,1198,31,macd,181,25,6,41,0.41,1875,637,97,248,381,206,165,64,214,15,78,21,146,963,726,494,112,60,185,515,470,189,389,436,485,25,28,458,811,913,154,1128,1723,39,309,25,65,121,45,132,24,27,0.2,0.96,13,26,0.87,0.98,0.89,0.83,False,True,False,False,False,True,True,True,False,False,True,True,False,True,True,False,True,-1,True,False
385,HLC/3,176,852,36,macd,205,232,6,45,0.64,1393,725,176,239,81,8,95,29,88,56,562,112,216,731,798,587,98,67,228,211,132,21,862,578,472,721,699,277,641,90,399,1220,2329,41,129,45,75,114,19,193,32,9,0.57,0.19,33,3,0.95,0.87,0.85,0.94,False,False,False,True,True,True,False,False,True,False,True,True,True,True,False,True,False,-1,True,False
386,HL/2,178,461,13,macd,130,235,6,27,0.12,1361,110,202,149,838,203,245,391,26,148,981,167,189,937,805,282,169,152,959,432,324,54,483,904,558,998,188,768,464,26,103,1313,1145,23,496,10,90,124,32,996,15,28,0.43,0.36,11,2,0.91,0.98,0.95,0.95,True,True,True,False,False,False,True,True,True,True,True,False,True,False,True,False,False,-1,True,False
387,low,537,878,28,macd,233,231,6,33,0.61,2701,974,60,130,31,104,128,216,126,15,485,229,111,494,973,505,268,152,146,220,194,51,240,316,322,271,827,921,400,45,244,574,2379,46,518,323,1269,210,13,445,21,17,0.04,0.8,42,43,0.95,0.97,0.9,0.92,True,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,True,-1,True,False
388,open,113,994,36,macd,6,6,6,29,0.78,1058,195,206,139,691,179,143,341,140,105,850,212,212,4,902,413,452,51,764,611,233,197,498,585,178,170,655,734,172,642,313,1000,750,48,825,28,89,20,6,495,1,9,0.99,0.08,14,33,0.85,0.84,0.9,0.84,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,-1,True,False
389,HLCC/4,256,855,32,macdh,50,33,6,5,0.26,2435,331,217,37,915,233,45,913,206,152,450,211,150,807,900,307,291,68,118,730,127,89,102,25,839,555,32,362,213,247,102,163,2149,42,194,33,39,51,4,85,13,43,0.86,0.1,27,15,0.99,0.97,0.91,0.98,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,-1,True,False
390,close,780,1391,31,macd,172,212,6,33,0.94,2573,129,89,15,784,132,207,846,249,160,379,7,25,579,453,892,190,138,106,774,79,10,182,716,885,686,25,453,611,639,112,551,2487,35,583,11,110,155,20,201,10,22,0.96,0.5,22,40,0.88,0.86,0.82,0.92,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,True,True,-1,True,False
391,HLCC/4,156,1314,45,macdh,223,31,6,16,0.37,405,82,136,130,428,184,65,77,16,128,400,63,83,399,480,193,82,48,172,487,401,27,144,369,918,299,464,599,28,948,474,640,2266,47,702,6,17,199,20,267,5,19,0.35,0.32,25,20,0.9,0.82,0.95,0.92,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,-1,True,False
392,close,189,904,8,macdh,12,148,6,24,0.86,2610,712,182,221,3,236,147,602,232,106,808,76,185,306,716,418,315,141,245,139,138,128,992,770,477,471,615,349,150,97,467,1176,1660,16,671,39,99,79,36,264,29,40,0.47,0.46,24,38,0.97,0.93,0.98,0.88,False,True,False,True,False,True,True,False,True,False,True,False,True,True,False,True,True,-1,True,False
393,HLC/3,461,750,9,macds,94,140,6,23,0.05,1697,494,219,18,212,246,233,637,82,23,670,191,217,933,899,278,225,13,100,510,496,10,398,95,584,888,142,685,882,610,210,1272,424,16,821,297,391,159,49,383,33,20,0.08,0.86,23,21,0.92,0.88,0.95,0.96,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-1,True,False
394,OHLC/4,715,1407,16,macd,43,58,6,25,0.46,2130,72,240,156,907,94,246,675,203,249,475,73,24,618,342,322,357,50,688,60,368,66,762,475,367,81,996,496,906,609,225,468,913,45,925,28,79,103,6,596,2,21,0.85,0.65,23,43,0.89,0.8,0.81,0.86,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,-1,True,False
395,HLC/3,525,767,45,macdh,190,183,6,33,0.87,2127,967,125,200,416,42,192,203,147,54,611,31,83,871,944,565,423,58,808,418,411,31,45,863,733,275,851,642,789,386,302,798,445,30,788,47,68,6,30,395,34,26,0.81,0.08,38,44,0.91,0.81,0.96,0.98,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,-1,True,False
396,OHLC/4,99,455,36,macds,132,48,6,29,0.66,2996,270,75,67,499,213,216,271,204,232,90,213,156,195,833,716,297,192,889,679,419,250,874,114,228,502,424,955,390,944,459,824,1547,41,540,30,88,59,6,506,27,10,0.32,0.35,45,39,0.85,0.82,0.81,0.83,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,True,-1,True,False
397,HLC/3,69,1077,47,macdh,201,202,6,41,0.08,1996,511,97,49,944,66,153,655,235,100,184,213,240,472,316,290,282,40,312,188,438,288,418,853,827,722,486,814,33,540,463,1099,1703,33,642,7,12,48,4,839,23,17,0.82,0.6,21,49,0.99,0.9,0.96,0.95,False,False,True,True,False,True,False,True,False,True,True,True,True,True,False,False,True,-1,True,False
398,close,376,542,22,macd,47,138,6,50,0.1,2178,929,190,50,652,238,153,838,53,96,277,77,159,880,654,172,295,253,646,521,322,159,394,536,766,10,531,336,181,242,147,414,2477,38,605,42,62,105,46,420,18,18,0.94,0.24,7,33,0.9,0.94,0.88,0.84,True,False,True,False,True,True,False,True,False,True,True,False,False,True,True,True,True,-1,True,False
399,close,32,474,50,macdh,174,230,6,29,0.02,2447,117,29,89,31,229,187,834,157,200,898,234,216,602,871,672,200,23,943,651,153,88,386,876,127,985,204,742,663,765,106,642,1833,11,915,93,572,151,34,522,30,46,0.8,0.49,29,2,0.94,0.87,0.94,0.85,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,-1,True,False
