,CAC40_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
556,CAC40_i,6265.0,6277.9,6261.5,6282.5,6272.0,6273.966666666667,6274.950000000001,6271.725,4800,2021-04-27 16:00:00
557,CAC40_i,6277.9,6280.6,6275.9,6285.7,6280.799999999999,6280.733333333333,6280.699999999999,6280.025,2466,2021-04-27 20:00:00
558,CAC40_i,6286.4,6273.4,6270.4,6287.9,6279.15,6277.233333333333,6276.275,6279.525,881,2021-04-28 00:00:00
559,CAC40_i,6271.9,6280.4,6271.9,6281.4,6276.65,6277.899999999999,6278.525,6276.4,1408,2021-04-28 04:00:00
560,CAC40_i,6282.4,6301.1,6278.9,6304.1,6291.5,6294.7,6296.299999999999,6291.625,5572,2021-04-28 08:00:00
561,CAC40_i,6301.1,6315.6,6297.0,6317.6,6307.3,6310.066666666667,6311.450000000001,6307.825000000001,4484,2021-04-28 12:00:00
562,CAC40_i,6315.6,6309.1,6301.0,6322.1,6311.55,6310.733333333334,6310.325000000001,6311.950000000001,5083,2021-04-28 16:00:00
563,CAC40_i,6309.6,6304.7,6300.8,6316.6,6308.700000000001,6307.366666666668,6306.700000000001,6307.925000000001,4182,2021-04-28 20:00:00
564,CAC40_i,6313.3,6310.8,6306.8,6314.8,6310.8,6310.8,6310.8,6311.425,741,2021-04-29 00:00:00
565,CAC40_i,6309.3,6313.8,6307.8,6320.3,6314.05,6313.966666666667,6313.925,6312.8,1741,2021-04-29 04:00:00
566,CAC40_i,6312.8,6343.0,6312.8,6354.4,6333.6,6336.733333333334,6338.3,6330.75,6240,2021-04-29 08:00:00
567,CAC40_i,6343.0,6334.0,6328.9,6343.5,6336.2,6335.466666666667,6335.1,6337.35,4797,2021-04-29 12:00:00
568,CAC40_i,6334.0,6300.5,6283.9,6340.5,6312.2,6308.3,6306.35,6314.725,7812,2021-04-29 16:00:00
569,CAC40_i,6300.5,6322.1,6296.0,6322.1,6309.05,6313.400000000001,6315.575000000001,6310.175,3263,2021-04-29 20:00:00
570,CAC40_i,6311.7,6308.2,6305.2,6313.7,6309.45,6309.033333333333,6308.825,6309.7,1458,2021-04-30 00:00:00
571,CAC40_i,6308.2,6296.2,6293.7,6309.7,6301.7,6299.866666666666,6298.95,6301.95,1665,2021-04-30 04:00:00
572,CAC40_i,6295.7,6301.9,6287.2,6323.4,6305.299999999999,6304.166666666667,6303.6,6302.05,5791,2021-04-30 08:00:00
573,CAC40_i,6302.4,6305.4,6276.8,6310.9,6293.85,6297.7,6299.625,6298.875,5864,2021-04-30 12:00:00
574,CAC40_i,6305.4,6273.4,6264.9,6314.4,6289.65,6284.233333333333,6281.525,6289.525,6697,2021-04-30 16:00:00
575,CAC40_i,6272.9,6270.5,6250.0,6276.4,6263.2,6265.633333333334,6266.85,6267.450000000001,4068,2021-04-30 20:00:00
576,CAC40_i,6278.4,6292.9,6273.4,6292.9,6283.15,6286.399999999999,6288.025,6284.4,900,2021-05-03 00:00:00
577,CAC40_i,6292.9,6281.9,6273.9,6292.9,6283.4,6282.899999999999,6282.65,6285.4,1412,2021-05-03 04:00:00
578,CAC40_i,6283.4,6292.6,6271.3,6316.6,6293.950000000001,6293.5,6293.275,6290.975,5336,2021-05-03 08:00:00
579,CAC40_i,6292.5,6301.1,6253.5,6317.1,6285.3,6290.566666666667,6293.200000000001,6291.05,5852,2021-05-03 12:00:00
580,CAC40_i,6301.1,6314.1,6294.1,6316.1,6305.1,6308.100000000001,6309.6,6306.35,5872,2021-05-03 16:00:00
581,CAC40_i,6314.1,6318.7,6312.1,6323.1,6317.6,6317.966666666667,6318.150000000001,6317.0,2140,2021-05-03 20:00:00
582,CAC40_i,6315.8,6301.8,6300.3,6316.3,6308.3,6306.133333333334,6305.05,6308.55,944,2021-05-04 00:00:00
583,CAC40_i,6301.3,6300.3,6291.8,6301.8,6296.8,6297.966666666667,6298.55,6298.8,1425,2021-05-04 04:00:00
584,CAC40_i,6299.8,6326.0,6297.3,6346.5,6321.9,6323.266666666666,6323.95,6317.4,6761,2021-05-04 08:00:00
585,CAC40_i,6326.0,6278.0,6277.5,6358.5,6318.0,6304.666666666667,6298.0,6310.0,9287,2021-05-04 12:00:00
586,CAC40_i,6277.5,6249.4,6239.4,6303.0,6271.2,6263.933333333333,6260.299999999999,6267.325,12355,2021-05-04 16:00:00
587,CAC40_i,6249.5,6270.6,6247.0,6272.7,6259.85,6263.433333333334,6265.225,6259.950000000001,5146,2021-05-04 20:00:00
588,CAC40_i,6246.5,6265.5,6246.0,6270.5,6258.25,6260.666666666667,6261.875,6257.125,1361,2021-05-05 00:00:00
589,CAC40_i,6266.0,6271.5,6266.0,6276.5,6271.25,6271.333333333333,6271.375,6270.0,1221,2021-05-05 04:00:00
590,CAC40_i,6271.5,6312.2,6257.5,6319.7,6288.6,6296.466666666667,6300.400000000001,6290.225,7991,2021-05-05 08:00:00
591,CAC40_i,6312.2,6317.7,6297.2,6319.7,6308.45,6311.533333333333,6313.075,6311.7,5389,2021-05-05 12:00:00
592,CAC40_i,6318.1,6340.2,6315.6,6347.2,6331.4,6334.333333333333,6335.8,6330.275,6862,2021-05-05 16:00:00
593,CAC40_i,6340.1,6341.4,6330.8,6348.2,6339.5,6340.133333333334,6340.450000000001,6340.125,3408,2021-05-05 20:00:00
594,CAC40_i,6335.5,6344.5,6332.0,6345.0,6338.5,6340.5,6341.5,6339.25,1480,2021-05-06 00:00:00
595,CAC40_i,6345.0,6331.0,6326.5,6351.5,6339.0,6336.333333333333,6335.0,6338.5,2596,2021-05-06 04:00:00
596,CAC40_i,6331.0,6342.2,6331.0,6379.1,6355.05,6350.766666666666,6348.625,6345.825,8111,2021-05-06 08:00:00
597,CAC40_i,6342.2,6334.2,6320.6,6350.7,6335.65,6335.166666666667,6334.925,6336.925,7944,2021-05-06 12:00:00
598,CAC40_i,6334.2,6364.7,6320.7,6368.7,6344.7,6351.366666666666,6354.7,6347.075,8407,2021-05-06 16:00:00
599,CAC40_i,6364.2,6383.3,6354.6,6386.3,6370.450000000001,6374.733333333334,6376.875,6372.1,5018,2021-05-06 20:00:00
600,CAC40_i,6367.9,6371.9,6358.9,6371.9,6365.4,6367.566666666666,6368.65,6367.65,1269,2021-05-07 00:00:00
601,CAC40_i,6372.4,6376.9,6370.4,6379.4,6374.9,6375.566666666666,6375.9,6374.775,1881,2021-05-07 04:00:00
602,CAC40_i,6376.4,6358.6,6348.1,6390.1,6369.1,6365.600000000001,6363.85,6368.300000000001,7175,2021-05-07 08:00:00
603,CAC40_i,6359.1,6356.6,6340.5,6378.1,6359.3,6358.400000000001,6357.950000000001,6358.575000000001,6553,2021-05-07 12:00:00
604,CAC40_i,6356.6,6383.1,6344.5,6389.1,6366.8,6372.233333333334,6374.950000000001,6368.325000000001,7135,2021-05-07 16:00:00
605,CAC40_i,6383.6,6389.7,6378.0,6391.3,6384.65,6386.333333333333,6387.175,6385.65,3488,2021-05-07 20:00:00
606,CAC40_i,6377.9,6388.9,6376.4,6391.9,6384.15,6385.733333333333,6386.525,6383.775,1267,2021-05-10 00:00:00
607,CAC40_i,6388.4,6380.9,6380.4,6395.4,6387.9,6385.566666666666,6384.4,6386.275,1478,2021-05-10 04:00:00
608,CAC40_i,6380.9,6368.6,6363.5,6397.7,6380.6,6376.600000000001,6374.6,6377.675000000001,6548,2021-05-10 08:00:00
609,CAC40_i,6368.6,6373.6,6364.5,6379.6,6372.05,6372.566666666667,6372.825000000001,6371.575000000001,4873,2021-05-10 12:00:00
610,CAC40_i,6373.6,6375.7,6366.3,6385.7,6376.0,6375.900000000001,6375.85,6375.325000000001,6252,2021-05-10 16:00:00
611,CAC40_i,6375.7,6345.4,6341.5,6376.7,6359.1,6354.533333333333,6352.25,6359.825,4791,2021-05-10 20:00:00
612,CAC40_i,6349.0,6320.0,6320.0,6355.5,6337.75,6331.833333333333,6328.875,6336.125,2069,2021-05-11 00:00:00
613,CAC40_i,6320.0,6304.5,6299.0,6328.9,6313.95,6310.8,6309.225,6313.1,4266,2021-05-11 04:00:00
614,CAC40_i,6305.0,6256.6,6256.1,6322.2,6289.15,6278.3,6272.875,6284.975,10543,2021-05-11 08:00:00
615,CAC40_i,6256.6,6237.6,6233.6,6274.6,6254.1,6248.600000000001,6245.85,6250.6,9092,2021-05-11 12:00:00
616,CAC40_i,6237.6,6246.6,6223.1,6273.1,6248.1,6247.600000000001,6247.35,6245.1,12260,2021-05-11 16:00:00
617,CAC40_i,6246.6,6262.3,6245.6,6272.4,6259.0,6260.099999999999,6260.65,6256.725,7001,2021-05-11 20:00:00
618,CAC40_i,6254.9,6236.9,6230.9,6275.2,6253.049999999999,6247.666666666667,6244.975,6249.475,2817,2021-05-12 00:00:00
619,CAC40_i,6236.4,6222.4,6191.1,6250.4,6220.75,6221.3,6221.575000000001,6225.075000000001,6969,2021-05-12 04:00:00
620,CAC40_i,6222.9,6264.5,6212.4,6286.5,6249.45,6254.466666666667,6256.975,6246.575000000001,9888,2021-05-12 08:00:00
621,CAC40_i,6264.5,6267.0,6224.0,6281.0,6252.5,6257.333333333333,6259.75,6259.125,9613,2021-05-12 12:00:00
622,CAC40_i,6267.0,6260.5,6251.5,6298.0,6274.75,6270.0,6267.625,6269.25,11176,2021-05-12 16:00:00
623,CAC40_i,6260.0,6243.7,6233.2,6269.0,6251.1,6248.633333333334,6247.400000000001,6251.475,8115,2021-05-12 20:00:00
624,CAC40_i,6252.3,6249.8,6240.3,6257.3,6248.8,6249.133333333334,6249.3,6249.925,3156,2021-05-13 00:00:00
625,CAC40_i,6249.3,6243.8,6239.8,6257.3,6248.55,6246.966666666667,6246.175,6247.55,5179,2021-05-13 04:00:00
626,CAC40_i,6242.3,6170.9,6147.9,6244.3,6196.1,6187.7,6183.5,6201.349999999999,11700,2021-05-13 08:00:00
627,CAC40_i,6170.9,6255.9,6170.9,6259.9,6215.4,6228.899999999999,6235.65,6214.4,9292,2021-05-13 12:00:00
628,CAC40_i,6255.9,6293.4,6254.9,6302.4,6278.65,6283.566666666666,6286.025,6276.65,9826,2021-05-13 16:00:00
629,CAC40_i,6293.9,6306.1,6276.9,6317.6,6297.25,6300.2,6301.674999999999,6298.625,7892,2021-05-13 20:00:00
630,CAC40_i,6306.3,6320.3,6302.8,6321.8,6312.3,6314.966666666667,6316.3,6312.8,2565,2021-05-14 00:00:00
631,CAC40_i,6320.8,6326.3,6305.3,6333.4,6319.35,6321.666666666667,6322.825,6321.45,4279,2021-05-14 04:00:00
632,CAC40_i,6326.8,6319.5,6299.0,6339.7,6319.35,6319.400000000001,6319.425,6321.25,7887,2021-05-14 08:00:00
633,CAC40_i,6319.0,6356.0,6319.0,6358.0,6338.5,6344.333333333333,6347.25,6338.0,6264,2021-05-14 12:00:00
634,CAC40_i,6356.0,6395.0,6354.0,6396.0,6375.0,6381.666666666667,6385.0,6375.25,7037,2021-05-14 16:00:00
635,CAC40_i,6395.0,6419.6,6392.4,6423.4,6407.9,6411.8,6413.75,6407.6,3818,2021-05-14 20:00:00
636,CAC40_i,6414.9,6387.4,6381.4,6414.9,6398.15,6394.566666666666,6392.775,6399.65,2811,2021-05-17 00:00:00
637,CAC40_i,6387.9,6392.9,6379.9,6399.4,6389.65,6390.733333333333,6391.275,6390.025,4015,2021-05-17 04:00:00
638,CAC40_i,6392.9,6375.6,6364.0,6410.1,6387.05,6383.233333333334,6381.325000000001,6385.65,8595,2021-05-17 08:00:00
639,CAC40_i,6375.6,6363.1,6346.5,6376.1,6361.3,6361.900000000001,6362.200000000001,6365.325000000001,6627,2021-05-17 12:00:00
640,CAC40_i,6363.0,6368.0,6357.0,6377.0,6367.0,6367.333333333333,6367.5,6366.25,8258,2021-05-17 16:00:00
641,CAC40_i,6367.5,6381.7,6359.5,6386.3,6372.9,6375.833333333333,6377.3,6373.75,4910,2021-05-17 20:00:00
642,CAC40_i,6381.7,6397.7,6377.2,6398.7,6387.95,6391.2,6392.825,6388.825,1929,2021-05-18 00:00:00
643,CAC40_i,6398.2,6405.2,6395.7,6407.7,6401.7,6402.866666666666,6403.45,6401.7,1793,2021-05-18 04:00:00
644,CAC40_i,6405.2,6380.4,6379.4,6417.1,6398.25,6392.3,6389.325000000001,6395.525000000001,6294,2021-05-18 08:00:00
645,CAC40_i,6380.9,6363.4,6360.8,6386.9,6373.85,6370.366666666666,6368.625,6373.0,6128,2021-05-18 12:00:00
646,CAC40_i,6363.4,6350.4,6339.8,6369.9,6354.85,6353.366666666666,6352.625,6355.875,7410,2021-05-18 16:00:00
647,CAC40_i,6350.8,6325.5,6324.0,6357.4,6340.7,6335.633333333334,6333.1,6339.425,4528,2021-05-18 20:00:00
648,CAC40_i,6323.1,6318.1,6302.2,6329.1,6315.65,6316.466666666667,6316.875,6318.125,2796,2021-05-19 00:00:00
649,CAC40_i,6317.6,6298.0,6298.0,6329.1,6313.55,6308.366666666666,6305.775,6310.674999999999,3024,2021-05-19 04:00:00
650,CAC40_i,6298.0,6273.7,6266.6,6317.4,6292.0,6285.900000000001,6282.85,6288.925,10727,2021-05-19 08:00:00
651,CAC40_i,6274.1,6224.7,6224.2,6309.7,6266.95,6252.866666666666,6245.825,6258.174999999999,9108,2021-05-19 12:00:00
652,CAC40_i,6224.2,6274.7,6189.6,6275.7,6232.65,6246.666666666667,6253.675,6241.05,13181,2021-05-19 16:00:00
653,CAC40_i,6274.7,6273.8,6254.8,6286.7,6270.75,6271.766666666666,6272.275,6272.5,8872,2021-05-19 20:00:00
654,CAC40_i,6261.4,6274.9,6254.4,6282.4,6268.4,6270.566666666666,6271.65,6268.275,2241,2021-05-20 00:00:00
655,CAC40_i,6276.9,6285.9,6262.4,6285.9,6274.15,6278.066666666666,6280.025,6277.775,3552,2021-05-20 04:00:00
656,CAC40_i,6284.9,6279.0,6272.5,6313.0,6292.75,6288.166666666667,6285.875,6287.35,8355,2021-05-20 08:00:00
657,CAC40_i,6279.0,6313.6,6265.6,6318.6,6292.1,6299.266666666667,6302.85,6294.200000000001,7055,2021-05-20 12:00:00
658,CAC40_i,6314.0,6341.1,6305.5,6352.1,6328.8,6332.900000000001,6334.950000000001,6328.175,7662,2021-05-20 16:00:00
659,CAC40_i,6341.1,6349.1,6339.5,6364.7,6352.1,6351.100000000001,6350.6,6348.6,4255,2021-05-20 20:00:00
660,CAC40_i,6349.7,6362.2,6349.7,6364.2,6356.95,6358.7,6359.575,6356.45,1974,2021-05-21 00:00:00
661,CAC40_i,6362.2,6358.2,6344.2,6364.2,6354.2,6355.533333333333,6356.2,6357.2,3062,2021-05-21 04:00:00
662,CAC40_i,6358.2,6362.9,6350.8,6384.9,6367.85,6366.2,6365.375,6364.2,7754,2021-05-21 08:00:00
663,CAC40_i,6362.9,6382.4,6359.3,6387.4,6373.35,6376.366666666666,6377.875,6373.0,7289,2021-05-21 12:00:00
664,CAC40_i,6382.4,6385.4,6376.3,6399.9,6388.1,6387.2,6386.75,6386.0,6948,2021-05-21 16:00:00
665,CAC40_i,6385.3,6390.0,6383.3,6402.6,6392.950000000001,6391.966666666667,6391.475,6390.3,4192,2021-05-21 20:00:00
666,CAC40_i,6376.3,6390.8,6371.8,6392.3,6382.05,6384.966666666667,6386.425,6382.8,2476,2021-05-24 00:00:00
667,CAC40_i,6391.3,6388.8,6379.8,6395.5,6387.65,6388.033333333333,6388.224999999999,6388.849999999999,3267,2021-05-24 04:00:00
668,CAC40_i,6388.8,6386.5,6382.4,6407.5,6394.95,6392.133333333334,6390.725,6391.3,5870,2021-05-24 08:00:00
669,CAC40_i,6386.5,6387.0,6380.5,6397.9,6389.2,6388.466666666667,6388.1,6387.975,3902,2021-05-24 12:00:00
670,CAC40_i,6387.0,6403.9,6380.0,6411.0,6395.5,6398.3,6399.700000000001,6395.475,5118,2021-05-24 16:00:00
671,CAC40_i,6403.5,6404.1,6402.9,6417.5,6410.2,6408.166666666667,6407.15,6407.0,2804,2021-05-24 20:00:00
672,CAC40_i,6407.3,6403.5,6393.5,6410.5,6402.0,6402.5,6402.75,6403.7,1582,2021-05-25 00:00:00
673,CAC40_i,6404.0,6406.4,6402.2,6411.2,6406.7,6406.599999999999,6406.549999999999,6405.95,1915,2021-05-25 04:00:00
674,CAC40_i,6407.4,6412.6,6401.7,6426.9,6414.299999999999,6413.733333333333,6413.449999999999,6412.15,6334,2021-05-25 08:00:00
675,CAC40_i,6412.2,6410.2,6405.1,6420.2,6412.65,6411.833333333333,6411.425,6411.925,4626,2021-05-25 12:00:00
676,CAC40_i,6410.6,6402.2,6388.1,6417.7,6402.9,6402.666666666667,6402.55,6404.65,6549,2021-05-25 16:00:00
677,CAC40_i,6402.2,6397.3,6387.3,6402.2,6394.75,6395.599999999999,6396.025,6397.25,4037,2021-05-25 20:00:00
678,CAC40_i,6401.1,6413.6,6401.1,6415.1,6408.1,6409.933333333334,6410.85,6407.725,1510,2021-05-26 00:00:00
679,CAC40_i,6413.6,6411.1,6410.1,6418.1,6414.1,6413.100000000001,6412.6,6413.225,1647,2021-05-26 04:00:00
680,CAC40_i,6412.1,6400.8,6394.2,6419.0,6406.6,6404.666666666667,6403.7,6406.525,6664,2021-05-26 08:00:00
681,CAC40_i,6400.8,6385.2,6372.7,6409.7,6391.2,6389.2,6388.2,6392.099999999999,5551,2021-05-26 12:00:00
682,CAC40_i,6385.3,6394.3,6372.8,6398.3,6385.55,6388.466666666667,6389.925,6387.675,6176,2021-05-26 16:00:00
683,CAC40_i,6394.3,6393.4,6389.5,6400.0,6394.75,6394.3,6394.075000000001,6394.3,3031,2021-05-26 20:00:00
684,CAC40_i,6391.1,6388.5,6383.5,6391.1,6387.3,6387.7,6387.9,6388.549999999999,1538,2021-05-27 00:00:00
685,CAC40_i,6388.5,6387.5,6378.0,6392.0,6385.0,6385.833333333333,6386.25,6386.5,2377,2021-05-27 04:00:00
686,CAC40_i,6388.5,6411.7,6374.8,6414.7,6394.75,6400.400000000001,6403.225,6397.425,7258,2021-05-27 08:00:00
687,CAC40_i,6411.1,6444.7,6408.1,6450.1,6429.1,6434.3,6436.900000000001,6428.5,5722,2021-05-27 12:00:00
688,CAC40_i,6445.1,6435.2,6421.2,6465.2,6443.2,6440.533333333333,6439.2,6441.674999999999,7083,2021-05-27 16:00:00
689,CAC40_i,6435.2,6435.8,6426.9,6441.8,6434.35,6434.833333333333,6435.075,6434.925,3169,2021-05-27 20:00:00
690,CAC40_i,6443.5,6447.5,6442.5,6453.5,6448.0,6447.833333333333,6447.75,6446.75,1360,2021-05-28 00:00:00
691,CAC40_i,6447.5,6450.0,6444.5,6451.5,6448.0,6448.666666666667,6449.0,6448.375,1497,2021-05-28 04:00:00
692,CAC40_i,6450.0,6463.2,6442.3,6463.7,6453.0,6456.400000000001,6458.1,6454.8,5426,2021-05-28 08:00:00
693,CAC40_i,6463.2,6483.2,6456.7,6484.2,6470.45,6474.7,6476.825,6471.825,5045,2021-05-28 12:00:00
694,CAC40_i,6483.2,6483.2,6474.6,6491.7,6483.15,6483.166666666667,6483.175,6483.175,5930,2021-05-28 16:00:00
695,CAC40_i,6483.2,6467.3,6467.3,6485.2,6476.25,6473.266666666666,6471.775,6475.75,2921,2021-05-28 20:00:00
696,CAC40_i,6476.1,6476.6,6472.7,6482.2,6477.45,6477.166666666667,6477.025,6476.9,1705,2021-05-31 00:00:00
697,CAC40_i,6477.1,6461.6,6460.6,6480.2,6470.4,6467.466666666667,6466.0,6469.875,2449,2021-05-31 04:00:00
698,CAC40_i,6461.6,6486.3,6459.1,6493.3,6476.200000000001,6479.566666666667,6481.25,6475.075000000001,5000,2021-05-31 08:00:00
699,CAC40_i,6486.3,6477.3,6467.7,6491.2,6479.45,6478.733333333334,6478.375,6480.625,3741,2021-05-31 12:00:00
700,CAC40_i,6477.3,6445.8,6438.3,6477.3,6457.8,6453.8,6451.8,6459.675,4035,2021-05-31 16:00:00
701,CAC40_i,6445.8,6443.9,6443.7,6447.5,6445.6,6445.033333333333,6444.75,6445.224999999999,640,2021-05-31 20:00:00
702,CAC40_i,6453.1,6455.5,6448.0,6459.0,6453.5,6454.166666666667,6454.5,6453.9,1529,2021-06-01 00:00:00
703,CAC40_i,6456.0,6459.5,6444.5,6461.0,6452.75,6455.0,6456.125,6455.25,2420,2021-06-01 04:00:00
704,CAC40_i,6459.5,6495.7,6453.8,6500.7,6477.25,6483.400000000001,6486.475,6477.425,7165,2021-06-01 08:00:00
705,CAC40_i,6495.7,6512.9,6490.7,6519.4,6505.049999999999,6507.666666666667,6508.975,6504.675,5366,2021-06-01 12:00:00
706,CAC40_i,6512.9,6488.9,6483.4,6513.4,6498.4,6495.233333333333,6493.65,6499.65,7066,2021-06-01 16:00:00
707,CAC40_i,6488.4,6487.5,6480.9,6501.1,6491.0,6489.833333333333,6489.25,6489.475,3318,2021-06-01 20:00:00
708,CAC40_i,6473.2,6485.7,6467.2,6486.7,6476.95,6479.866666666666,6481.325,6478.2,1937,2021-06-02 00:00:00
709,CAC40_i,6485.2,6482.2,6480.2,6487.7,6483.95,6483.366666666666,6483.075,6483.825,2104,2021-06-02 04:00:00
710,CAC40_i,6482.2,6489.9,6478.4,6516.3,6497.35,6494.866666666666,6493.625,6491.7,6654,2021-06-02 08:00:00
711,CAC40_i,6489.8,6504.4,6489.4,6509.4,6499.4,6501.066666666666,6501.9,6498.249999999999,5063,2021-06-02 12:00:00
712,CAC40_i,6504.4,6511.4,6495.9,6522.4,6509.15,6509.899999999999,6510.275,6508.525,5499,2021-06-02 16:00:00
713,CAC40_i,6511.4,6513.5,6504.9,6516.1,6510.5,6511.5,6512.0,6511.475,3124,2021-06-02 20:00:00
714,CAC40_i,6513.1,6522.9,6510.6,6524.6,6517.6,6519.366666666666,6520.25,6517.799999999999,1201,2021-06-03 00:00:00
715,CAC40_i,6521.9,6518.1,6513.1,6526.1,6519.6,6519.100000000001,6518.85,6519.800000000001,1793,2021-06-03 04:00:00
716,CAC40_i,6518.1,6514.8,6504.7,6523.1,6513.9,6514.2,6514.349999999999,6515.174999999999,4791,2021-06-03 08:00:00
717,CAC40_i,6514.8,6488.8,6470.7,6514.8,6492.75,6491.433333333333,6490.775,6497.275,6182,2021-06-03 12:00:00
718,CAC40_i,6489.2,6508.3,6488.8,6518.3,6503.55,6505.133333333334,6505.925,6501.150000000001,7125,2021-06-03 16:00:00
719,CAC40_i,6508.3,6504.4,6500.9,6512.8,6506.85,6506.033333333333,6505.625,6506.599999999999,3280,2021-06-03 20:00:00
720,CAC40_i,6499.5,6485.5,6478.5,6502.0,6490.25,6488.666666666667,6487.875,6491.375,1835,2021-06-04 00:00:00
721,CAC40_i,6485.0,6503.8,6483.0,6504.8,6493.9,6497.2,6498.849999999999,6494.15,2117,2021-06-04 04:00:00
722,CAC40_i,6503.8,6497.2,6493.5,6517.4,6505.45,6502.7,6501.325,6502.974999999999,5980,2021-06-04 08:00:00
723,CAC40_i,6497.7,6509.7,6494.6,6514.2,6504.4,6506.166666666667,6507.05,6504.05,5726,2021-06-04 12:00:00
724,CAC40_i,6509.7,6519.2,6498.1,6520.7,6509.4,6512.666666666667,6514.3,6511.925,4866,2021-06-04 16:00:00
725,CAC40_i,6519.7,6523.8,6517.6,6526.7,6522.15,6522.7,6522.974999999999,6521.95,2193,2021-06-04 20:00:00
726,CAC40_i,6517.4,6503.9,6499.9,6519.4,6509.65,6507.733333333333,6506.775,6510.15,1567,2021-06-07 00:00:00
727,CAC40_i,6503.4,6502.0,6496.4,6505.9,6501.15,6501.433333333333,6501.575,6501.924999999999,2036,2021-06-07 04:00:00
728,CAC40_i,6502.5,6514.6,6482.0,6515.1,6498.55,6503.900000000001,6506.575000000001,6503.55,6248,2021-06-07 08:00:00
729,CAC40_i,6514.6,6540.1,6505.0,6540.6,6522.8,6528.566666666667,6531.450000000001,6525.075000000001,5143,2021-06-07 12:00:00
730,CAC40_i,6541.0,6547.6,6534.1,6558.1,6546.1,6546.600000000001,6546.85,6545.200000000001,5761,2021-06-07 16:00:00
731,CAC40_i,6547.6,6547.7,6541.0,6553.3,6547.15,6547.333333333333,6547.425,6547.4,2360,2021-06-07 20:00:00
732,CAC40_i,6557.8,6560.9,6552.3,6563.3,6557.8,6558.833333333333,6559.35,6558.575,1508,2021-06-08 00:00:00
733,CAC40_i,6561.4,6549.5,6540.3,6566.3,6553.3,6552.033333333333,6551.4,6554.375,2175,2021-06-08 04:00:00
734,CAC40_i,6549.0,6552.5,6535.6,6556.0,6545.8,6548.033333333333,6549.15,6548.275,5710,2021-06-08 08:00:00
735,CAC40_i,6552.9,6566.0,6537.4,6573.0,6555.2,6558.8,6560.6,6557.325000000001,6034,2021-06-08 12:00:00
736,CAC40_i,6566.5,6560.5,6548.9,6571.5,6560.2,6560.3,6560.35,6561.85,6118,2021-06-08 16:00:00
737,CAC40_i,6560.5,6565.7,6560.0,6572.2,6566.1,6565.966666666667,6565.900000000001,6564.6,2663,2021-06-08 20:00:00
738,CAC40_i,6562.6,6566.5,6559.6,6570.9,6565.25,6565.666666666667,6565.875,6564.9,1313,2021-06-09 00:00:00
739,CAC40_i,6567.0,6562.6,6558.1,6567.0,6562.55,6562.566666666667,6562.575000000001,6563.675,1672,2021-06-09 04:00:00
740,CAC40_i,6560.6,6553.3,6546.7,6566.0,6556.35,6555.333333333333,6554.825,6556.65,5730,2021-06-09 08:00:00
741,CAC40_i,6553.3,6552.3,6530.3,6556.7,6543.5,6546.433333333333,6547.9,6548.15,5697,2021-06-09 12:00:00
742,CAC40_i,6552.3,6564.8,6545.3,6569.3,6557.3,6559.8,6561.05,6557.925,5620,2021-06-09 16:00:00
743,CAC40_i,6564.8,6562.4,6558.5,6567.8,6563.15,6562.899999999999,6562.775,6563.374999999999,2542,2021-06-09 20:00:00
744,CAC40_i,6563.4,6564.9,6556.9,6565.9,6561.4,6562.566666666666,6563.15,6562.775,1081,2021-06-10 00:00:00
745,CAC40_i,6564.4,6567.4,6563.4,6572.4,6567.9,6567.733333333333,6567.65,6566.9,1448,2021-06-10 04:00:00
746,CAC40_i,6567.9,6548.6,6541.5,6577.2,6559.35,6555.766666666667,6553.975,6558.800000000001,5734,2021-06-10 08:00:00
747,CAC40_i,6549.0,6550.6,6523.5,6561.0,6542.25,6545.033333333333,6546.424999999999,6546.025,7169,2021-06-10 12:00:00
748,CAC40_i,6551.0,6550.6,6537.5,6569.0,6553.25,6552.366666666666,6551.924999999999,6552.025,7304,2021-06-10 16:00:00
749,CAC40_i,6550.6,6547.7,6545.8,6558.1,6551.950000000001,6550.533333333334,6549.825000000001,6550.550000000001,2657,2021-06-10 20:00:00
750,CAC40_i,6544.8,6545.8,6537.3,6546.8,6542.05,6543.3,6543.925,6543.675,1095,2021-06-11 00:00:00
751,CAC40_i,6546.3,6548.0,6541.8,6549.3,6545.55,6546.366666666666,6546.775,6546.349999999999,970,2021-06-11 04:00:00
752,CAC40_i,6546.8,6572.5,6540.6,6576.5,6558.55,6563.2,6565.525,6559.099999999999,5206,2021-06-11 08:00:00
753,CAC40_i,6572.9,6596.9,6572.0,6601.4,6586.7,6590.099999999999,6591.799999999999,6585.799999999999,4747,2021-06-11 12:00:00
754,CAC40_i,6597.4,6606.5,6587.4,6607.5,6597.45,6600.466666666667,6601.975,6599.700000000001,5181,2021-06-11 16:00:00
755,CAC40_i,6606.5,6620.3,6604.9,6623.8,6614.35,6616.333333333333,6617.325,6613.875,1228,2021-06-11 20:00:00
756,CAC40_i,6620.2,6615.2,6611.7,6624.2,6617.95,6617.033333333333,6616.575,6617.825,375,2021-06-14 00:00:00
757,CAC40_i,6615.7,6614.7,6613.2,6619.7,6616.45,6615.866666666666,6615.575,6615.825,268,2021-06-14 04:00:00
