,GER40_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
468,GER40_m_i,12397.4,12464.4,12396.9,12501.8,12449.349999999999,12454.366666666667,12456.875,12440.125,25417,2020-07-31 16:00:00
469,GER40_m_i,12464.3,12224.8,12201.8,12466.9,12334.349999999999,12297.833333333334,12279.575,12339.45,34054,2020-07-31 20:00:00
470,GER40_m_i,12383.2,12477.8,12354.8,12487.8,12421.3,12440.133333333331,12449.55,12425.899999999998,31328,2020-08-03 12:00:00
471,GER40_m_i,12477.8,12595.7,12465.2,12622.7,12543.95,12561.200000000003,12569.825,12540.350000000002,25804,2020-08-03 16:00:00
472,GER40_m_i,12595.2,12656.7,12595.2,12693.2,12644.2,12648.366666666669,12650.45,12635.075,21996,2020-08-03 20:00:00
473,GER40_m_i,12656.8,12633.7,12620.2,12661.8,12641.0,12638.566666666666,12637.349999999999,12643.125,4715,2020-08-04 00:00:00
474,GER40_m_i,12687.0,12586.6,12526.0,12763.1,12644.55,12625.233333333332,12615.574999999999,12640.675,34444,2020-08-04 12:00:00
475,GER40_m_i,12587.0,12576.6,12518.5,12608.5,12563.5,12567.866666666667,12570.05,12572.65,24941,2020-08-04 16:00:00
476,GER40_m_i,12588.0,12601.6,12569.0,12618.6,12593.8,12596.4,12597.699999999999,12594.3,18823,2020-08-04 20:00:00
477,GER40_m_i,12602.0,12590.5,12544.5,12608.1,12576.3,12581.033333333333,12583.4,12586.275,5563,2020-08-05 00:00:00
478,GER40_m_i,12650.3,12725.9,12641.4,12754.4,12697.9,12707.233333333332,12711.9,12693.0,26100,2020-08-05 12:00:00
479,GER40_m_i,12726.3,12676.8,12624.8,12737.8,12681.3,12679.799999999997,12679.05,12691.425,21488,2020-08-05 16:00:00
480,GER40_m_i,12677.3,12629.4,12602.8,12692.4,12647.599999999999,12641.533333333333,12638.5,12650.474999999999,17833,2020-08-05 20:00:00
481,GER40_m_i,12629.4,12612.4,12605.3,12634.9,12620.099999999999,12617.533333333333,12616.25,12620.5,3523,2020-08-06 00:00:00
482,GER40_m_i,12651.7,12663.8,12620.7,12794.3,12707.5,12692.933333333334,12685.650000000001,12682.625,29863,2020-08-06 12:00:00
483,GER40_m_i,12663.2,12628.2,12510.8,12668.2,12589.5,12602.4,12608.849999999999,12617.599999999999,29586,2020-08-06 16:00:00
484,GER40_m_i,12626.7,12613.3,12571.7,12669.2,12620.45,12618.066666666666,12616.875,12620.224999999999,20138,2020-08-06 20:00:00
485,GER40_m_i,12613.3,12672.2,12612.2,12677.8,12645.0,12654.066666666666,12658.599999999999,12643.875,5275,2020-08-07 00:00:00
486,GER40_m_i,12600.1,12555.6,12509.0,12643.0,12576.0,12569.199999999999,12565.8,12576.925,27885,2020-08-07 12:00:00
487,GER40_m_i,12555.0,12661.6,12550.0,12686.1,12618.05,12632.566666666666,12639.824999999999,12613.175,23502,2020-08-07 16:00:00
488,GER40_m_i,12661.6,12638.5,12632.0,12694.0,12663.0,12654.833333333334,12650.75,12656.525,19363,2020-08-07 20:00:00
489,GER40_m_i,12745.0,12673.0,12593.5,12748.0,12670.75,12671.5,12671.875,12689.875,30224,2020-08-10 12:00:00
490,GER40_m_i,12673.6,12688.1,12658.0,12725.6,12691.8,12690.566666666666,12689.949999999999,12686.324999999999,19252,2020-08-10 16:00:00
491,GER40_m_i,12687.0,12708.0,12637.0,12720.0,12678.5,12688.333333333334,12693.25,12688.0,18266,2020-08-10 20:00:00
492,GER40_m_i,12709.0,12730.0,12704.5,12742.1,12723.3,12725.533333333333,12726.65,12721.4,5108,2020-08-11 00:00:00
493,GER40_m_i,12790.1,13025.5,12777.0,13044.0,12910.5,12948.833333333334,12968.0,12909.15,28753,2020-08-11 12:00:00
494,GER40_m_i,13024.5,12927.0,12920.5,13034.5,12977.5,12960.666666666666,12952.25,12976.625,20628,2020-08-11 16:00:00
495,GER40_m_i,12927.1,12951.6,12882.5,12955.6,12919.05,12929.9,12935.324999999999,12929.199999999999,19900,2020-08-11 20:00:00
496,GER40_m_i,12951.6,12876.5,12840.0,12957.6,12898.8,12891.366666666667,12887.65,12906.425,7859,2020-08-12 00:00:00
497,GER40_m_i,12902.5,12914.9,12868.4,12962.9,12915.65,12915.4,12915.275,12912.175,26189,2020-08-12 12:00:00
498,GER40_m_i,12914.9,12989.4,12904.9,12995.4,12950.15,12963.233333333332,12969.775,12951.15,19069,2020-08-12 16:00:00
499,GER40_m_i,12989.4,13071.4,12984.4,13096.9,13040.65,13050.9,13056.025,13035.525,19797,2020-08-12 20:00:00
500,GER40_m_i,13072.4,13078.4,13059.4,13091.9,13075.65,13076.566666666666,13077.025,13075.525,4819,2020-08-13 00:00:00
501,GER40_m_i,13023.9,13027.0,13001.4,13069.0,13035.2,13032.466666666667,13031.1,13030.325,20911,2020-08-13 12:00:00
502,GER40_m_i,13028.0,12985.0,12947.4,13042.4,12994.9,12991.6,12989.95,13000.7,18072,2020-08-13 16:00:00
503,GER40_m_i,12984.5,12973.0,12953.4,13016.4,12984.9,12980.933333333334,12978.95,12981.825,15957,2020-08-13 20:00:00
504,GER40_m_i,12972.9,12962.5,12915.4,12975.9,12945.65,12951.266666666668,12954.075,12956.675000000001,9569,2020-08-14 00:00:00
505,GER40_m_i,12999.8,12836.2,12785.2,13007.7,12896.45,12876.366666666669,12866.325,12907.225000000002,29790,2020-08-14 12:00:00
506,GER40_m_i,12836.3,12879.7,12802.2,12892.3,12847.25,12858.066666666666,12863.474999999999,12852.625,20003,2020-08-14 16:00:00
507,GER40_m_i,12879.3,12863.7,12853.2,12906.3,12879.75,12874.4,12871.724999999999,12875.625,16712,2020-08-14 20:00:00
508,GER40_m_i,12861.4,12902.9,12837.5,12955.4,12896.45,12898.6,12899.675000000001,12889.300000000001,27724,2020-08-17 12:00:00
509,GER40_m_i,12903.0,12919.9,12893.0,12951.9,12922.45,12921.6,12921.175000000001,12916.95,15824,2020-08-17 16:00:00
510,GER40_m_i,12919.5,12912.4,12894.5,12936.5,12915.5,12914.466666666667,12913.95,12915.725,11055,2020-08-17 20:00:00
511,GER40_m_i,12911.5,12907.5,12897.0,12917.0,12907.0,12907.166666666666,12907.25,12908.25,1931,2020-08-18 00:00:00
512,GER40_m_i,12883.8,12979.7,12795.7,12992.8,12894.25,12922.733333333332,12936.974999999999,12913.0,26306,2020-08-18 12:00:00
513,GER40_m_i,12980.3,12913.7,12904.2,13047.3,12975.75,12955.066666666666,12944.724999999999,12961.375,21905,2020-08-18 16:00:00
514,GER40_m_i,12913.2,12872.3,12827.2,12915.8,12871.5,12871.766666666668,12871.900000000001,12882.125,17257,2020-08-18 20:00:00
515,GER40_m_i,12872.3,12873.3,12863.2,12889.3,12876.25,12875.266666666668,12874.775000000001,12874.525000000001,3888,2020-08-19 00:00:00
516,GER40_m_i,12864.1,12924.6,12823.5,12935.5,12879.5,12894.533333333333,12902.05,12886.925,24823,2020-08-19 12:00:00
517,GER40_m_i,12925.1,12932.6,12892.1,12952.6,12922.35,12925.766666666668,12927.475,12925.6,14896,2020-08-19 16:00:00
518,GER40_m_i,12931.6,12960.6,12926.5,12989.1,12957.8,12958.733333333332,12959.199999999999,12951.949999999999,12460,2020-08-19 20:00:00
519,GER40_m_i,12960.6,12936.9,12928.0,12973.5,12950.75,12946.133333333333,12943.825,12949.75,8457,2020-08-20 00:00:00
520,GER40_m_i,12831.9,12825.4,12744.8,12887.8,12816.3,12819.333333333334,12820.85,12822.475,30276,2020-08-20 12:00:00
521,GER40_m_i,12824.8,12808.4,12777.4,12874.9,12826.15,12820.233333333332,12817.275,12821.375,20518,2020-08-20 16:00:00
522,GER40_m_i,12809.3,12846.9,12782.8,12855.9,12819.349999999999,12828.533333333333,12833.125,12823.724999999999,14763,2020-08-20 20:00:00
523,GER40_m_i,12847.3,12850.9,12843.3,12874.4,12858.849999999999,12856.199999999999,12854.875,12853.974999999999,4531,2020-08-21 00:00:00
524,GER40_m_i,12860.2,12876.6,12795.7,12908.2,12851.95,12860.166666666666,12864.275,12860.175,25515,2020-08-21 12:00:00
525,GER40_m_i,12877.1,12745.2,12625.1,12885.7,12755.400000000001,12752.0,12750.3,12783.275,29861,2020-08-21 16:00:00
526,GER40_m_i,12744.6,12750.2,12705.2,12775.1,12740.150000000001,12743.5,12745.175,12743.775,19188,2020-08-21 20:00:00
527,GER40_m_i,12846.2,13050.7,12846.2,13073.2,12959.7,12990.033333333335,13005.2,12954.075,25620,2020-08-24 12:00:00
528,GER40_m_i,13051.2,13010.8,13002.2,13104.7,13053.45,13039.233333333332,13032.125,13042.224999999999,17340,2020-08-24 16:00:00
529,GER40_m_i,13011.3,13045.7,13001.2,13075.8,13038.5,13040.9,13042.099999999999,13033.5,16921,2020-08-24 20:00:00
530,GER40_m_i,13045.7,13046.7,13015.2,13050.7,13032.95,13037.533333333335,13039.825,13039.575,4140,2020-08-25 00:00:00
531,GER40_m_i,13160.6,13151.8,13116.8,13220.3,13168.55,13162.966666666665,13160.175,13162.374999999998,21635,2020-08-25 12:00:00
532,GER40_m_i,13152.4,13126.9,13117.4,13176.4,13146.9,13140.233333333332,13136.9,13143.275,15840,2020-08-25 16:00:00
533,GER40_m_i,13127.9,13038.4,13007.3,13132.9,13070.099999999999,13059.533333333333,13054.25,13076.625,21272,2020-08-25 20:00:00
534,GER40_m_i,13038.4,13074.9,13023.8,13076.9,13050.349999999999,13058.533333333333,13062.625,13053.5,4661,2020-08-26 00:00:00
535,GER40_m_i,13063.0,13113.4,13005.0,13160.9,13082.95,13093.1,13098.175000000001,13085.575,23248,2020-08-26 12:00:00
536,GER40_m_i,13113.9,13123.4,13085.4,13149.0,13117.2,13119.266666666668,13120.300000000001,13117.925000000001,16292,2020-08-26 16:00:00
537,GER40_m_i,13124.4,13206.4,13110.9,13219.4,13165.15,13178.9,13185.775,13165.275,15508,2020-08-26 20:00:00
538,GER40_m_i,13206.4,13231.4,13190.8,13242.4,13216.599999999999,13221.533333333333,13224.0,13217.75,6732,2020-08-27 00:00:00
539,GER40_m_i,13184.3,13136.4,13106.3,13222.4,13164.349999999999,13155.033333333333,13150.375,13162.349999999999,23405,2020-08-27 12:00:00
540,GER40_m_i,13136.4,13160.9,13126.8,13191.4,13159.099999999999,13159.699999999999,13160.0,13153.875,20745,2020-08-27 16:00:00
541,GER40_m_i,13161.3,13062.9,13017.3,13165.9,13091.599999999999,13082.033333333333,13077.25,13101.849999999999,25327,2020-08-27 20:00:00
542,GER40_m_i,13062.9,13083.3,13059.8,13092.9,13076.349999999999,13078.666666666666,13079.825,13074.725,6562,2020-08-28 00:00:00
543,GER40_m_i,13132.5,13085.5,12943.9,13148.0,13045.95,13059.133333333333,13065.725,13077.475,32159,2020-08-28 12:00:00
544,GER40_m_i,13085.5,13037.9,13006.0,13092.0,13049.0,13045.300000000001,13043.45,13055.35,22853,2020-08-28 16:00:00
545,GER40_m_i,13038.4,13022.5,12986.5,13048.9,13017.7,13019.300000000001,13020.1,13024.075,20334,2020-08-28 20:00:00
546,GER40_m_i,13074.7,13112.1,13068.1,13145.2,13106.650000000001,13108.466666666667,13109.375,13100.025000000001,21393,2020-08-31 12:00:00
547,GER40_m_i,13112.6,12993.1,12974.3,13113.6,13043.95,13027.0,13018.525,13048.4,21005,2020-08-31 16:00:00
548,GER40_m_i,12993.1,12974.1,12898.6,13047.2,12972.900000000001,12973.300000000001,12973.5,12978.25,22497,2020-08-31 20:00:00
549,GER40_m_i,12973.6,12969.6,12954.6,12985.1,12969.85,12969.766666666668,12969.725,12970.725,4789,2020-09-01 00:00:00
550,GER40_m_i,13002.4,13009.4,12964.0,13126.4,13045.2,13033.266666666668,13027.300000000001,13025.550000000001,35026,2020-09-01 12:00:00
551,GER40_m_i,13009.9,12871.9,12845.0,13057.9,12951.45,12924.933333333334,12911.675000000001,12946.175000000001,27189,2020-09-01 16:00:00
552,GER40_m_i,12872.9,12951.9,12872.9,12990.4,12931.65,12938.4,12941.775,12922.025,24479,2020-09-01 20:00:00
553,GER40_m_i,12952.4,12959.5,12948.9,12980.5,12964.7,12962.966666666667,12962.1,12960.325,4847,2020-09-02 00:00:00
554,GER40_m_i,13052.0,13295.5,13043.5,13303.0,13173.25,13214.0,13234.375,13173.5,30583,2020-09-02 12:00:00
555,GER40_m_i,13295.5,13221.5,13205.0,13300.0,13252.5,13242.166666666666,13237.0,13255.5,21891,2020-09-02 16:00:00
556,GER40_m_i,13221.5,13292.5,13176.5,13302.0,13239.25,13257.0,13265.875,13248.125,25511,2020-09-02 20:00:00
557,GER40_m_i,13293.0,13333.0,13280.5,13337.0,13308.75,13316.833333333334,13320.875,13310.875,5529,2020-09-03 00:00:00
558,GER40_m_i,13325.9,13381.4,13302.4,13460.9,13381.65,13381.566666666666,13381.525,13367.65,28236,2020-09-03 12:00:00
559,GER40_m_i,13380.8,13304.5,13279.3,13424.9,13352.099999999999,13336.233333333332,13328.3,13347.375,24673,2020-09-03 16:00:00
560,GER40_m_i,13304.4,12990.9,12970.7,13328.4,13149.55,13096.666666666666,13070.225,13148.6,47689,2020-09-03 20:00:00
561,GER40_m_i,12990.9,12936.4,12930.9,13022.9,12976.9,12963.4,12956.65,12970.275,13255,2020-09-04 00:00:00
562,GER40_m_i,12999.1,13113.6,12907.5,13119.6,13013.55,13046.9,13063.574999999999,13034.949999999999,31174,2020-09-04 12:00:00
563,GER40_m_i,13114.1,12978.0,12949.5,13126.0,13037.75,13017.833333333334,13007.875,13041.9,34001,2020-09-04 16:00:00
564,GER40_m_i,12977.0,12901.6,12743.5,13009.0,12876.25,12884.699999999999,12888.925,12907.775,53479,2020-09-04 20:00:00
565,GER40_m_i,12872.5,12999.0,12865.0,13019.5,12942.25,12961.166666666666,12970.625,12939.0,35451,2020-09-07 12:00:00
566,GER40_m_i,12999.5,13070.4,12988.5,13099.9,13044.2,13052.933333333334,13057.300000000001,13039.575,19670,2020-09-07 16:00:00
567,GER40_m_i,13069.2,13117.8,13068.4,13125.9,13097.15,13104.033333333333,13107.474999999999,13095.325,15256,2020-09-07 20:00:00
568,GER40_m_i,13117.4,13126.9,13107.4,13135.9,13121.65,13123.4,13124.275,13121.9,1596,2020-09-08 00:00:00
569,GER40_m_i,13128.8,12982.4,12960.9,13150.3,13055.599999999999,13031.199999999999,13019.0,13055.599999999999,34433,2020-09-08 12:00:00
570,GER40_m_i,12982.9,12945.8,12852.3,13008.4,12930.349999999999,12935.5,12938.075,12947.35,33529,2020-09-08 16:00:00
571,GER40_m_i,12945.4,13007.3,12904.3,13017.3,12960.8,12976.299999999997,12984.05,12968.574999999999,35214,2020-09-08 20:00:00
572,GER40_m_i,13007.8,12948.9,12894.3,13014.8,12954.55,12952.666666666666,12951.725,12966.45,11700,2020-09-09 00:00:00
573,GER40_m_i,12906.8,13097.8,12904.3,13136.1,13020.2,13046.066666666666,13059.0,13011.25,32657,2020-09-09 12:00:00
574,GER40_m_i,13098.3,13211.9,13044.7,13211.9,13128.3,13156.166666666666,13170.1,13141.7,26136,2020-09-09 16:00:00
575,GER40_m_i,13211.9,13277.4,13190.8,13307.8,13249.3,13258.666666666666,13263.35,13246.975,24282,2020-09-09 20:00:00
576,GER40_m_i,13277.8,13308.8,13269.9,13314.3,13292.099999999999,13297.666666666666,13300.45,13292.7,5779,2020-09-10 00:00:00
577,GER40_m_i,13296.2,13278.0,13196.1,13298.2,13247.150000000001,13257.433333333334,13262.575,13267.125,27977,2020-09-10 12:00:00
578,GER40_m_i,13278.0,13261.2,13202.5,13296.7,13249.6,13253.466666666667,13255.400000000001,13259.6,25629,2020-09-10 16:00:00
579,GER40_m_i,13261.2,13145.1,13119.6,13272.6,13196.1,13179.1,13170.6,13199.625,31934,2020-09-10 20:00:00
580,GER40_m_i,13145.2,13119.1,13091.6,13160.1,13125.85,13123.6,13122.475,13129.0,13126,2020-09-11 00:00:00
581,GER40_m_i,13182.0,13162.9,13136.5,13255.4,13195.95,13184.933333333334,13179.425000000001,13184.2,29252,2020-09-11 12:00:00
582,GER40_m_i,13162.5,13136.0,13114.0,13219.0,13166.5,13156.333333333334,13151.25,13157.875,26141,2020-09-11 16:00:00
583,GER40_m_i,13135.0,13129.4,13109.3,13243.0,13176.15,13160.566666666666,13152.775,13154.175,29824,2020-09-11 20:00:00
584,GER40_m_i,13294.9,13192.3,13172.8,13337.4,13255.099999999999,13234.166666666666,13223.7,13249.35,25305,2020-09-14 12:00:00
585,GER40_m_i,13191.4,13196.9,13153.8,13216.4,13185.099999999999,13189.033333333333,13191.0,13189.625,19300,2020-09-14 16:00:00
586,GER40_m_i,13197.9,13163.4,13141.3,13212.4,13176.849999999999,13172.366666666667,13170.125,13178.75,18552,2020-09-14 20:00:00
587,GER40_m_i,13162.8,13170.4,13151.3,13178.9,13165.099999999999,13166.866666666667,13167.75,13165.849999999999,6577,2020-09-15 00:00:00
588,GER40_m_i,13208.2,13235.1,13132.1,13247.7,13189.900000000001,13204.966666666667,13212.5,13205.775000000001,23095,2020-09-15 12:00:00
589,GER40_m_i,13235.6,13228.2,13207.2,13259.6,13233.400000000001,13231.666666666666,13230.8,13232.65,16374,2020-09-15 16:00:00
590,GER40_m_i,13228.2,13213.2,13197.1,13239.6,13218.35,13216.633333333333,13215.775000000001,13219.525000000001,15016,2020-09-15 20:00:00
591,GER40_m_i,13213.7,13197.2,13187.2,13215.2,13201.2,13199.866666666669,13199.2,13203.325,4680,2020-09-16 00:00:00
592,GER40_m_i,13218.9,13263.0,13204.5,13276.5,13240.5,13248.0,13251.75,13240.725,18152,2020-09-16 12:00:00
593,GER40_m_i,13262.4,13198.5,13179.5,13266.9,13223.2,13214.966666666667,13210.85,13226.825,16322,2020-09-16 16:00:00
594,GER40_m_i,13198.5,13233.9,13192.4,13256.9,13224.65,13227.733333333332,13229.275,13220.425,15126,2020-09-16 20:00:00
595,GER40_m_i,13236.4,13200.9,13190.9,13265.9,13228.4,13219.233333333332,13214.65,13223.525,9925,2020-09-17 00:00:00
596,GER40_m_i,13066.2,13170.2,13031.0,13185.2,13108.1,13128.800000000001,13139.150000000001,13113.150000000001,27642,2020-09-17 12:00:00
597,GER40_m_i,13170.7,13176.2,13104.7,13200.2,13152.45,13160.366666666669,13164.325,13162.95,19470,2020-09-17 16:00:00
598,GER40_m_i,13175.7,13203.7,13154.7,13246.2,13200.45,13201.533333333335,13202.075,13195.075,27275,2020-09-17 20:00:00
599,GER40_m_i,13204.2,13200.2,13186.7,13227.7,13207.2,13204.866666666669,13203.7,13204.7,6440,2020-09-18 00:00:00
600,GER40_m_i,13237.5,13219.5,13174.0,13256.5,13215.25,13216.666666666666,13217.375,13221.875,21532,2020-09-18 12:00:00
601,GER40_m_i,13218.5,13189.0,13167.0,13262.0,13214.5,13206.0,13201.75,13209.125,19114,2020-09-18 16:00:00
602,GER40_m_i,13188.5,13108.1,13053.6,13200.5,13127.05,13120.733333333332,13117.574999999999,13137.675,25869,2020-09-18 20:00:00
603,GER40_m_i,13020.9,12709.8,12703.9,13046.9,12875.4,12820.199999999999,12792.599999999999,12870.375,33855,2020-09-21 12:00:00
604,GER40_m_i,12708.9,12659.2,12607.6,12727.6,12667.6,12664.800000000001,12663.400000000001,12675.825,30394,2020-09-21 16:00:00
605,GER40_m_i,12659.7,12589.0,12496.0,12667.2,12581.6,12584.066666666666,12585.3,12602.974999999999,32812,2020-09-21 20:00:00
606,GER40_m_i,12588.5,12622.5,12551.4,12631.5,12591.45,12601.800000000001,12606.975,12598.475,8561,2020-09-22 00:00:00
607,GER40_m_i,12565.0,12652.2,12555.5,12679.7,12617.6,12629.133333333333,12634.900000000001,12613.1,29823,2020-09-22 12:00:00
608,GER40_m_i,12651.4,12629.5,12611.9,12683.5,12647.7,12641.633333333333,12638.6,12644.075,20946,2020-09-22 16:00:00
609,GER40_m_i,12629.9,12631.0,12561.9,12693.0,12627.45,12628.633333333333,12629.225,12628.95,23605,2020-09-22 20:00:00
610,GER40_m_i,12631.9,12652.9,12625.9,12654.9,12640.4,12644.566666666666,12646.65,12641.4,5882,2020-09-23 00:00:00
611,GER40_m_i,12694.6,12805.5,12676.5,12823.5,12750.0,12768.5,12777.75,12750.025,26029,2020-09-23 12:00:00
612,GER40_m_i,12805.6,12712.6,12700.9,12811.6,12756.25,12741.699999999999,12734.425,12757.675,18662,2020-09-23 16:00:00
613,GER40_m_i,12712.1,12615.6,12601.0,12722.6,12661.8,12646.4,12638.699999999999,12662.824999999999,26070,2020-09-23 20:00:00
614,GER40_m_i,12615.0,12550.1,12522.5,12615.6,12569.05,12562.733333333332,12559.574999999999,12575.8,12212,2020-09-24 00:00:00
615,GER40_m_i,12483.7,12622.0,12456.3,12622.6,12539.45,12566.966666666667,12580.725,12546.150000000001,27858,2020-09-24 12:00:00
616,GER40_m_i,12621.5,12616.6,12541.0,12677.1,12609.05,12611.566666666666,12612.824999999999,12614.05,24104,2020-09-24 16:00:00
617,GER40_m_i,12616.1,12670.6,12534.2,12688.3,12611.25,12631.033333333333,12640.925,12627.3,30162,2020-09-24 20:00:00
618,GER40_m_i,12671.1,12579.1,12565.1,12678.1,12621.6,12607.433333333334,12600.35,12623.35,10685,2020-09-25 00:00:00
619,GER40_m_i,12627.6,12475.1,12421.1,12641.1,12531.1,12512.433333333334,12503.1,12541.225,29601,2020-09-25 12:00:00
620,GER40_m_i,12474.6,12415.0,12332.9,12479.5,12406.2,12409.133333333333,12410.6,12425.5,31334,2020-09-25 16:00:00
621,GER40_m_i,12414.5,12505.6,12352.5,12507.6,12430.05,12455.233333333332,12467.824999999999,12445.05,26987,2020-09-25 20:00:00
622,GER40_m_i,12656.4,12772.2,12627.4,12794.1,12710.75,12731.233333333332,12741.474999999999,12712.525,25220,2020-09-28 12:00:00
623,GER40_m_i,12772.3,12817.8,12765.8,12861.2,12813.5,12814.933333333334,12815.650000000001,12804.275000000001,22583,2020-09-28 16:00:00
624,GER40_m_i,12818.3,12861.8,12802.6,12880.4,12841.5,12848.266666666668,12851.650000000001,12840.775000000001,20861,2020-09-28 20:00:00
625,GER40_m_i,12862.3,12855.8,12842.8,12869.1,12855.95,12855.9,12855.875,12857.5,4611,2020-09-29 00:00:00
626,GER40_m_i,12866.4,12786.3,12731.3,12867.9,12799.599999999999,12795.166666666666,12792.95,12812.975,24399,2020-09-29 12:00:00
627,GER40_m_i,12785.8,12816.8,12780.3,12855.6,12817.95,12817.566666666666,12817.375,12809.625,18196,2020-09-29 16:00:00
628,GER40_m_i,12817.8,12815.8,12764.6,12855.8,12810.2,12812.066666666666,12813.0,12813.5,22366,2020-09-29 20:00:00
629,GER40_m_i,12816.3,12817.3,12808.8,12832.6,12820.7,12819.566666666666,12819.0,12818.75,5652,2020-09-30 00:00:00
630,GER40_m_i,12723.7,12748.1,12702.2,12836.2,12769.2,12762.166666666666,12758.65,12752.55,30214,2020-09-30 12:00:00
631,GER40_m_i,12748.1,12848.6,12691.0,12851.7,12771.35,12797.1,12809.975,12784.85,25999,2020-09-30 16:00:00
632,GER40_m_i,12849.6,12792.6,12744.2,12869.2,12806.7,12802.0,12799.65,12813.9,23610,2020-09-30 20:00:00
633,GER40_m_i,12793.1,12728.1,12695.1,12816.6,12755.85,12746.6,12741.975,12758.225,10909,2020-10-01 00:00:00
634,GER40_m_i,12819.3,12779.6,12715.5,12857.0,12786.25,12784.033333333333,12782.925,12792.849999999999,29312,2020-10-01 12:00:00
635,GER40_m_i,12779.6,12726.3,12721.7,12800.6,12761.150000000001,12749.533333333335,12743.725000000002,12757.050000000001,26065,2020-10-01 16:00:00
636,GER40_m_i,12708.5,12708.5,12664.6,12747.5,12706.05,12706.866666666667,12707.275,12707.275,25756,2020-10-01 20:00:00
637,GER40_m_i,12708.5,12695.6,12677.7,12732.1,12704.900000000001,12701.800000000001,12700.25,12703.475,7984,2020-10-02 00:00:00
638,GER40_m_i,12634.0,12595.1,12539.4,12667.9,12603.65,12600.800000000001,12599.375,12609.1,29176,2020-10-02 12:00:00
639,GER40_m_i,12594.5,12617.9,12536.4,12642.9,12589.65,12599.066666666666,12603.775,12597.925,25778,2020-10-02 16:00:00
640,GER40_m_i,12618.9,12696.4,12605.4,12737.4,12671.4,12679.733333333332,12683.9,12664.525,28465,2020-10-02 20:00:00
641,GER40_m_i,12759.0,12768.5,12723.5,12830.0,12776.75,12774.0,12772.625,12770.25,25731,2020-10-05 12:00:00
642,GER40_m_i,12769.4,12777.9,12754.4,12810.8,12782.599999999999,12781.033333333333,12780.25,12778.125,16813,2020-10-05 16:00:00
643,GER40_m_i,12778.5,12814.0,12778.0,12840.7,12809.35,12810.9,12811.675,12802.8,13478,2020-10-05 20:00:00
644,GER40_m_i,12814.4,12863.4,12804.9,12867.0,12835.95,12845.1,12849.675000000001,12837.425000000001,3759,2020-10-06 00:00:00
645,GER40_m_i,12842.6,12817.0,12772.8,12869.9,12821.349999999999,12819.9,12819.175,12825.574999999999,20669,2020-10-06 12:00:00
646,GER40_m_i,12816.5,12910.0,12805.0,12963.5,12884.25,12892.833333333334,12897.125,12873.75,20320,2020-10-06 16:00:00
647,GER40_m_i,12910.5,12930.5,12882.5,12945.0,12913.75,12919.333333333334,12922.125,12917.125,17236,2020-10-06 20:00:00
648,GER40_m_i,12931.0,12829.1,12789.4,12962.0,12875.7,12860.166666666666,12852.4,12877.875,14972,2020-10-07 00:00:00
649,GER40_m_i,12885.4,12865.3,12864.8,12955.3,12910.05,12895.133333333331,12887.675,12892.699999999999,20926,2020-10-07 12:00:00
650,GER40_m_i,12865.1,12863.8,12833.3,12881.3,12857.3,12859.466666666665,12860.55,12860.874999999998,17937,2020-10-07 16:00:00
651,GER40_m_i,12863.3,12922.8,12846.7,12936.4,12891.55,12901.966666666665,12907.175,12892.3,17145,2020-10-07 20:00:00
652,GER40_m_i,12923.1,12951.3,12916.8,12958.3,12937.55,12942.133333333331,12944.425,12937.374999999998,4714,2020-10-08 00:00:00
653,GER40_m_i,12997.0,12997.5,12952.3,13046.4,12999.349999999999,12998.733333333332,12998.425,12998.3,21536,2020-10-08 12:00:00
654,GER40_m_i,12996.8,13074.1,12990.3,13074.1,13032.2,13046.166666666666,13053.15,13033.825,17378,2020-10-08 16:00:00
655,GER40_m_i,13074.8,13050.9,13024.0,13100.8,13062.4,13058.566666666666,13056.65,13062.625,15799,2020-10-08 20:00:00
656,GER40_m_i,13050.7,13055.9,13044.3,13063.0,13053.65,13054.4,13054.775,13053.474999999999,3589,2020-10-09 00:00:00
657,GER40_m_i,13053.7,13035.1,13014.5,13094.6,13054.55,13048.066666666666,13044.824999999999,13049.474999999999,17051,2020-10-09 12:00:00
658,GER40_m_i,13034.1,13046.6,13012.1,13076.6,13044.35,13045.1,13045.475,13042.35,14438,2020-10-09 16:00:00
659,GER40_m_i,13047.5,13054.6,13006.5,13076.9,13041.7,13046.0,13048.15,13046.375,15101,2020-10-09 20:00:00
660,GER40_m_i,13101.2,13076.6,13054.5,13143.8,13099.15,13091.633333333333,13087.875,13094.025000000001,17426,2020-10-12 12:00:00
661,GER40_m_i,13076.1,13094.7,13073.1,13150.7,13111.900000000001,13106.166666666666,13103.3,13098.65,14241,2020-10-12 16:00:00
662,GER40_m_i,13093.1,13157.7,13091.6,13175.6,13133.6,13141.633333333333,13145.650000000001,13129.5,12255,2020-10-12 20:00:00
663,GER40_m_i,13157.7,13161.7,13150.1,13173.2,13161.650000000001,13161.666666666666,13161.675,13160.675,3935,2020-10-13 00:00:00
664,GER40_m_i,13151.5,13085.0,13040.3,13151.5,13095.9,13092.266666666668,13090.45,13107.075,19857,2020-10-13 12:00:00
665,GER40_m_i,13084.5,12992.3,12968.3,13110.5,13039.4,13023.699999999999,13015.849999999999,13038.9,18154,2020-10-13 16:00:00
