,NQ100_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
566,NQ100_m_i,12838.3,12857.1,12833.2,12861.2,12847.2,12850.5,12852.15,12847.45,1913,2021-03-22 00:00:00
567,NQ100_m_i,12857.2,12924.2,12836.2,12930.0,12883.1,12896.800000000001,12903.650000000001,12886.900000000001,17090,2021-03-22 04:00:00
568,NQ100_m_i,12924.5,12923.5,12909.3,12949.2,12929.25,12927.333333333334,12926.375,12926.625,13262,2021-03-22 08:00:00
569,NQ100_m_i,12923.0,12959.9,12887.1,12974.3,12930.7,12940.433333333334,12945.300000000001,12936.075,22524,2021-03-22 12:00:00
570,NQ100_m_i,12959.6,13074.2,12941.5,13083.2,13012.35,13032.966666666667,13043.275000000001,13014.625,24559,2021-03-22 16:00:00
571,NQ100_m_i,13074.5,13162.6,13066.3,13174.7,13120.5,13134.533333333333,13141.55,13119.525,20095,2021-03-22 20:00:00
572,NQ100_m_i,13162.5,13096.7,13083.2,13170.2,13126.7,13116.700000000003,13111.7,13128.150000000001,7537,2021-03-23 00:00:00
573,NQ100_m_i,13095.4,13047.9,13037.9,13122.9,13080.4,13069.566666666666,13064.15,13076.025,14247,2021-03-23 04:00:00
574,NQ100_m_i,13047.9,13046.8,13020.8,13057.2,13039.0,13041.6,13042.900000000001,13043.175000000001,11853,2021-03-23 08:00:00
575,NQ100_m_i,13046.4,13070.2,13026.1,13083.2,13054.650000000001,13059.833333333334,13062.425,13056.475,19014,2021-03-23 12:00:00
576,NQ100_m_i,13070.1,13142.3,13067.9,13152.1,13110.0,13120.766666666668,13126.150000000001,13108.1,27263,2021-03-23 16:00:00
577,NQ100_m_i,13142.5,13060.9,13060.8,13189.5,13125.15,13103.733333333332,13093.025,13113.425,33376,2021-03-23 20:00:00
578,NQ100_m_i,13061.1,13053.7,12997.2,13078.9,13038.05,13043.266666666668,13045.875,13047.725,12378,2021-03-24 00:00:00
579,NQ100_m_i,13053.6,13057.9,13034.6,13090.8,13062.7,13061.1,13060.300000000001,13059.225,14961,2021-03-24 04:00:00
580,NQ100_m_i,13058.5,13058.2,13042.5,13088.6,13065.55,13063.1,13061.875,13061.95,13610,2021-03-24 08:00:00
581,NQ100_m_i,13058.2,13119.5,13039.0,13162.3,13100.65,13106.933333333334,13110.075,13094.75,17159,2021-03-24 12:00:00
582,NQ100_m_i,13119.7,13020.7,12929.3,13134.2,13031.75,13028.066666666666,13026.224999999999,13050.974999999999,28303,2021-03-24 16:00:00
583,NQ100_m_i,13020.4,12885.2,12880.6,13065.7,12973.150000000001,12943.833333333334,12929.175,12962.975,34326,2021-03-24 20:00:00
584,NQ100_m_i,12884.9,12821.0,12805.8,12905.8,12855.8,12844.199999999999,12838.4,12854.375,11342,2021-03-25 00:00:00
585,NQ100_m_i,12821.0,12838.4,12769.3,12850.1,12809.7,12819.266666666668,12824.050000000001,12819.7,15090,2021-03-25 04:00:00
586,NQ100_m_i,12838.3,12836.8,12812.9,12855.9,12834.4,12835.199999999999,12835.599999999999,12835.974999999999,13834,2021-03-25 08:00:00
587,NQ100_m_i,12837.4,12859.7,12807.1,12876.1,12841.6,12847.633333333333,12850.650000000001,12845.075,17664,2021-03-25 12:00:00
588,NQ100_m_i,12859.9,12683.5,12649.9,12862.2,12756.05,12731.866666666667,12719.775,12763.875,42925,2021-03-25 16:00:00
589,NQ100_m_i,12683.4,12795.8,12627.1,12803.0,12715.05,12741.966666666665,12755.425,12727.324999999999,48332,2021-03-25 20:00:00
590,NQ100_m_i,12793.0,12801.8,12774.5,12838.5,12806.5,12804.933333333334,12804.150000000001,12801.95,11982,2021-03-26 00:00:00
591,NQ100_m_i,12801.1,12838.4,12797.3,12842.0,12819.65,12825.9,12829.025,12819.699999999999,12312,2021-03-26 04:00:00
592,NQ100_m_i,12838.9,12877.4,12837.5,12897.1,12867.3,12870.666666666666,12872.35,12862.725,10278,2021-03-26 08:00:00
593,NQ100_m_i,12877.3,12793.3,12793.0,12885.6,12839.3,12823.966666666665,12816.3,12837.3,16810,2021-03-26 12:00:00
594,NQ100_m_i,12793.7,12832.6,12693.1,12881.1,12787.1,12802.266666666668,12809.85,12800.125,31692,2021-03-26 16:00:00
595,NQ100_m_i,12832.4,12807.8,12718.4,12889.0,12803.7,12805.066666666666,12805.75,12811.9,35771,2021-03-26 20:00:00
596,NQ100_m_i,12959.6,12897.6,12864.8,12970.9,12917.849999999999,12911.099999999999,12907.724999999999,12923.224999999999,13353,2021-03-29 04:00:00
597,NQ100_m_i,12896.5,12860.5,12824.0,12921.5,12872.75,12868.666666666666,12866.625,12875.625,16800,2021-03-29 08:00:00
598,NQ100_m_i,12862.8,12950.9,12845.0,12957.4,12901.2,12917.766666666668,12926.050000000001,12904.025000000001,19507,2021-03-29 12:00:00
599,NQ100_m_i,12951.2,12872.4,12870.1,12994.9,12932.5,12912.466666666667,12902.45,12922.150000000001,21808,2021-03-29 16:00:00
600,NQ100_m_i,12871.9,12971.2,12834.1,13019.2,12926.650000000001,12941.5,12948.925,12924.1,42481,2021-03-29 20:00:00
601,NQ100_m_i,12970.9,12972.4,12903.4,12988.9,12946.15,12954.9,12959.275,12958.9,19056,2021-03-30 00:00:00
602,NQ100_m_i,12997.1,12945.8,12933.0,12999.4,12966.2,12959.4,12956.0,12968.824999999999,10658,2021-03-30 04:00:00
603,NQ100_m_i,12945.1,12940.0,12922.7,12961.1,12941.900000000001,12941.266666666668,12940.95,12942.225,10023,2021-03-30 08:00:00
604,NQ100_m_i,12939.7,12912.1,12871.0,12947.4,12909.2,12910.166666666666,12910.65,12917.55,16642,2021-03-30 12:00:00
605,NQ100_m_i,12912.1,12850.0,12823.0,12919.9,12871.45,12864.300000000001,12860.725,12876.25,23479,2021-03-30 16:00:00
606,NQ100_m_i,12847.6,12869.7,12794.5,12933.1,12863.8,12865.766666666668,12866.75,12861.225,32928,2021-03-30 20:00:00
607,NQ100_m_i,12868.9,12915.0,12852.5,12931.0,12891.75,12899.5,12903.375,12891.85,14460,2021-03-31 00:00:00
608,NQ100_m_i,12887.8,12914.0,12880.3,12941.8,12911.05,12912.033333333333,12912.525,12905.974999999999,9574,2021-03-31 04:00:00
609,NQ100_m_i,12914.0,12891.0,12884.2,12917.0,12900.6,12897.4,12895.8,12901.55,9372,2021-03-31 08:00:00
610,NQ100_m_i,12890.2,12940.9,12877.3,12946.4,12911.849999999999,12921.533333333333,12926.375,12913.7,12524,2021-03-31 12:00:00
611,NQ100_m_i,12940.6,13068.1,12938.8,13072.5,13005.65,13026.466666666667,13036.875,13005.0,15202,2021-03-31 16:00:00
612,NQ100_m_i,13069.6,13142.2,13069.6,13169.3,13119.45,13127.033333333335,13130.825,13112.675000000001,20823,2021-03-31 20:00:00
613,NQ100_m_i,13142.2,13103.4,13087.2,13173.7,13130.45,13121.433333333334,13116.925000000001,13126.625,14432,2021-04-01 00:00:00
614,NQ100_m_i,13121.8,13132.6,13113.1,13145.6,13129.35,13130.433333333334,13130.975,13128.275000000001,7668,2021-04-01 04:00:00
615,NQ100_m_i,13132.3,13154.3,13127.6,13161.8,13144.7,13147.9,13149.5,13144.0,7831,2021-04-01 08:00:00
616,NQ100_m_i,13154.1,13232.3,13151.2,13252.3,13201.75,13211.933333333334,13217.025000000001,13197.475,12541,2021-04-01 12:00:00
617,NQ100_m_i,13232.8,13308.1,13216.6,13318.3,13267.45,13281.0,13287.775,13268.95,14310,2021-04-01 16:00:00
618,NQ100_m_i,13309.9,13299.2,13277.5,13338.3,13307.9,13305.0,13303.55,13306.225,23811,2021-04-01 20:00:00
619,NQ100_m_i,13298.6,13332.1,13292.5,13336.7,13314.6,13320.433333333334,13323.35,13314.975,7709,2021-04-02 00:00:00
620,NQ100_m_i,13346.9,13361.6,13344.7,13374.4,13359.55,13360.233333333332,13360.574999999999,13356.9,4589,2021-04-02 04:00:00
621,NQ100_m_i,13361.6,13365.0,13359.1,13389.0,13374.05,13371.033333333333,13369.525,13368.675,4788,2021-04-02 08:00:00
622,NQ100_m_i,13365.5,13378.7,13364.5,13386.5,13375.5,13376.566666666666,13377.099999999999,13373.8,3790,2021-04-02 12:00:00
623,NQ100_m_i,13378.7,13359.8,13359.8,13406.5,13383.15,13375.366666666667,13371.474999999999,13376.2,9878,2021-04-02 16:00:00
624,NQ100_m_i,13347.0,13357.7,13330.6,13371.4,13351.0,13353.233333333332,13354.349999999999,13351.675,8825,2021-04-05 04:00:00
625,NQ100_m_i,13357.4,13343.5,13333.9,13362.4,13348.15,13346.6,13345.825,13349.300000000001,5909,2021-04-05 08:00:00
626,NQ100_m_i,13343.2,13393.0,13327.1,13399.2,13363.150000000001,13373.1,13378.075,13365.625,7451,2021-04-05 12:00:00
627,NQ100_m_i,13393.1,13491.4,13374.8,13500.7,13437.75,13455.633333333333,13464.575,13440.0,12701,2021-04-05 16:00:00
628,NQ100_m_i,13492.0,13614.7,13472.8,13615.7,13544.25,13567.733333333332,13579.474999999999,13548.8,18042,2021-04-05 20:00:00
629,NQ100_m_i,13615.2,13598.7,13580.5,13630.3,13605.4,13603.166666666666,13602.05,13606.175,9648,2021-04-06 00:00:00
630,NQ100_m_i,13614.5,13594.0,13591.0,13636.4,13613.7,13607.133333333333,13603.85,13608.975,8071,2021-04-06 04:00:00
631,NQ100_m_i,13593.8,13598.4,13581.4,13603.0,13592.2,13594.266666666668,13595.300000000001,13594.150000000001,6931,2021-04-06 08:00:00
632,NQ100_m_i,13597.9,13565.6,13539.1,13609.9,13574.5,13571.533333333333,13570.05,13578.125,13411,2021-04-06 12:00:00
633,NQ100_m_i,13565.5,13611.4,13549.4,13620.4,13584.9,13593.733333333332,13598.15,13586.675,16545,2021-04-06 16:00:00
634,NQ100_m_i,13612.0,13607.8,13561.5,13668.4,13614.95,13612.566666666666,13611.375,13612.425,23695,2021-04-06 20:00:00
635,NQ100_m_i,13608.2,13586.5,13561.0,13631.8,13596.4,13593.1,13591.45,13596.875,11795,2021-04-07 00:00:00
636,NQ100_m_i,13593.2,13571.3,13568.8,13612.2,13590.5,13584.1,13580.900000000001,13586.375,7234,2021-04-07 04:00:00
637,NQ100_m_i,13571.9,13583.3,13564.3,13586.7,13575.5,13578.1,13579.400000000001,13576.550000000001,6951,2021-04-07 08:00:00
638,NQ100_m_i,13583.3,13589.3,13573.6,13622.3,13597.95,13595.066666666666,13593.625,13592.125,10968,2021-04-07 12:00:00
639,NQ100_m_i,13589.3,13590.9,13528.3,13610.3,13569.3,13576.5,13580.1,13579.7,14371,2021-04-07 16:00:00
640,NQ100_m_i,13591.6,13611.0,13575.8,13645.7,13610.75,13610.833333333334,13610.875,13606.025,22072,2021-04-07 20:00:00
641,NQ100_m_i,13611.1,13619.9,13588.4,13655.8,13622.099999999999,13621.366666666667,13621.0,13618.8,10900,2021-04-08 00:00:00
642,NQ100_m_i,13640.9,13679.6,13630.4,13687.4,13658.9,13665.800000000001,13669.25,13659.575,7196,2021-04-08 04:00:00
643,NQ100_m_i,13679.5,13743.2,13676.2,13748.3,13712.25,13722.566666666666,13727.724999999999,13711.8,6670,2021-04-08 08:00:00
644,NQ100_m_i,13743.4,13728.2,13699.2,13750.4,13724.8,13725.933333333334,13726.5,13730.300000000001,9753,2021-04-08 12:00:00
645,NQ100_m_i,13728.4,13764.8,13717.6,13768.0,13742.8,13750.133333333331,13753.8,13744.699999999999,15352,2021-04-08 16:00:00
646,NQ100_m_i,13765.4,13745.5,13707.3,13769.7,13738.5,13740.833333333334,13742.0,13746.975,21454,2021-04-08 20:00:00
647,NQ100_m_i,13745.3,13765.0,13741.4,13766.5,13753.95,13757.633333333333,13759.475,13754.55,7417,2021-04-09 00:00:00
648,NQ100_m_i,13793.7,13825.0,13791.5,13855.1,13823.3,13823.866666666667,13824.15,13816.325,7058,2021-04-09 04:00:00
649,NQ100_m_i,13825.0,13759.0,13737.4,13825.3,13781.349999999999,13773.9,13770.175,13786.675,8485,2021-04-09 08:00:00
650,NQ100_m_i,13758.4,13746.7,13721.5,13763.8,13742.65,13744.0,13744.675,13747.6,12779,2021-04-09 12:00:00
651,NQ100_m_i,13746.6,13735.1,13663.9,13769.2,13716.55,13722.733333333332,13725.824999999999,13728.699999999999,17288,2021-04-09 16:00:00
652,NQ100_m_i,13735.6,13796.3,13710.1,13804.7,13757.400000000001,13770.366666666669,13776.850000000002,13761.675000000001,19681,2021-04-09 20:00:00
653,NQ100_m_i,13837.6,13812.6,13783.1,13846.6,13814.85,13814.1,13813.725,13819.975,11400,2021-04-12 04:00:00
654,NQ100_m_i,13812.6,13802.2,13790.1,13819.1,13804.6,13803.800000000001,13803.400000000001,13806.0,9645,2021-04-12 08:00:00
655,NQ100_m_i,13803.1,13829.0,13801.3,13840.7,13821.0,13823.666666666666,13825.0,13818.525,12062,2021-04-12 12:00:00
656,NQ100_m_i,13829.0,13782.7,13757.7,13830.1,13793.900000000001,13790.166666666666,13788.3,13799.875,14775,2021-04-12 16:00:00
657,NQ100_m_i,13782.4,13797.7,13747.3,13843.7,13795.5,13796.233333333332,13796.599999999999,13792.775,21694,2021-04-12 20:00:00
658,NQ100_m_i,13797.7,13826.4,13783.0,13841.4,13812.2,13816.933333333334,13819.300000000001,13812.125,10381,2021-04-13 00:00:00
659,NQ100_m_i,13833.1,13827.7,13818.6,13842.8,13830.7,13829.700000000003,13829.2,13830.550000000001,6752,2021-04-13 04:00:00
660,NQ100_m_i,13827.8,13801.3,13787.6,13844.1,13815.85,13811.0,13808.575,13815.2,7386,2021-04-13 08:00:00
661,NQ100_m_i,13801.1,13831.0,13792.6,13833.1,13812.85,13818.9,13821.925,13814.449999999999,8952,2021-04-13 12:00:00
662,NQ100_m_i,13831.0,13956.4,13790.6,13962.1,13876.35,13903.033333333333,13916.375,13885.025,18039,2021-04-13 16:00:00
663,NQ100_m_i,13957.7,13950.4,13899.2,13963.6,13931.400000000001,13937.733333333335,13940.900000000001,13942.725000000002,19339,2021-04-13 20:00:00
664,NQ100_m_i,13950.7,13990.7,13941.4,14008.8,13975.099999999999,13980.299999999997,13982.899999999998,13972.899999999998,8197,2021-04-14 00:00:00
665,NQ100_m_i,13991.2,13987.3,13977.7,14000.5,13989.1,13988.5,13988.2,13989.175,5347,2021-04-14 04:00:00
666,NQ100_m_i,13987.3,13997.5,13973.2,14001.4,13987.3,13990.699999999999,13992.4,13989.849999999999,5822,2021-04-14 08:00:00
667,NQ100_m_i,13997.8,14018.3,13976.0,14021.6,13998.8,14005.299999999997,14008.55,14003.425,8450,2021-04-14 12:00:00
668,NQ100_m_i,14018.3,13989.2,13958.2,14043.5,14000.85,13996.966666666667,13995.025000000001,14002.3,12874,2021-04-14 16:00:00
669,NQ100_m_i,13988.8,13845.4,13836.4,13988.8,13912.599999999999,13890.199999999999,13879.0,13914.849999999999,26443,2021-04-14 20:00:00
670,NQ100_m_i,13846.1,13822.9,13788.1,13873.9,13831.0,13828.300000000001,13826.95,13832.75,17773,2021-04-15 00:00:00
671,NQ100_m_i,13846.9,13820.8,13804.3,13851.1,13827.7,13825.4,13824.25,13830.775,8599,2021-04-15 04:00:00
672,NQ100_m_i,13820.8,13848.1,13805.5,13857.1,13831.3,13836.9,13839.699999999999,13832.875,8853,2021-04-15 08:00:00
673,NQ100_m_i,13847.5,13888.6,13842.1,13910.8,13876.45,13880.5,13882.525,13872.25,9650,2021-04-15 12:00:00
674,NQ100_m_i,13888.6,13969.6,13879.6,13992.2,13935.900000000001,13947.133333333333,13952.75,13932.5,14518,2021-04-15 16:00:00
675,NQ100_m_i,13970.9,14028.4,13947.1,14036.5,13991.8,14004.0,14010.1,13995.725,20851,2021-04-15 20:00:00
676,NQ100_m_i,14028.9,14031.7,13993.3,14048.6,14020.95,14024.533333333335,14026.325,14025.625000000002,10956,2021-04-16 00:00:00
677,NQ100_m_i,14023.6,13990.0,13981.3,14032.4,14006.849999999999,14001.233333333332,13998.425,14006.824999999999,7518,2021-04-16 04:00:00
678,NQ100_m_i,13990.0,14003.2,13968.7,14008.0,13988.35,13993.300000000001,13995.775000000001,13992.475,7025,2021-04-16 08:00:00
679,NQ100_m_i,14002.3,14007.7,13980.7,14012.9,13996.8,14000.433333333334,14002.25,14000.900000000001,10531,2021-04-16 12:00:00
680,NQ100_m_i,14007.7,13979.8,13969.8,14074.9,14022.349999999999,14008.166666666666,14001.075,14008.05,15525,2021-04-16 16:00:00
681,NQ100_m_i,13979.8,14014.6,13972.3,14051.9,14012.099999999999,14012.933333333332,14013.349999999999,14004.649999999998,21240,2021-04-16 20:00:00
682,NQ100_m_i,14010.4,14029.4,13993.3,14036.5,14014.9,14019.733333333332,14022.15,14017.4,7412,2021-04-19 04:00:00
683,NQ100_m_i,14029.4,14059.3,14027.2,14067.8,14047.5,14051.433333333334,14053.400000000001,14045.925000000001,6704,2021-04-19 08:00:00
684,NQ100_m_i,14059.3,14036.8,14030.9,14062.2,14046.55,14043.299999999997,14041.675,14047.3,7987,2021-04-19 12:00:00
685,NQ100_m_i,14036.8,14010.8,13961.9,14038.2,14000.05,14003.633333333331,14005.425,14011.925,15695,2021-04-19 16:00:00
686,NQ100_m_i,14010.7,13892.4,13836.7,14022.7,13929.7,13917.266666666668,13911.050000000001,13940.625,34248,2021-04-19 20:00:00
687,NQ100_m_i,13891.9,13919.2,13866.7,13920.2,13893.45,13902.033333333335,13906.325,13899.500000000002,13285,2021-04-20 00:00:00
688,NQ100_m_i,13920.1,13935.4,13912.9,13947.4,13930.15,13931.9,13932.775,13928.949999999999,7812,2021-04-20 04:00:00
689,NQ100_m_i,13935.4,13939.6,13922.8,13944.1,13933.45,13935.5,13936.525,13935.475,8138,2021-04-20 08:00:00
690,NQ100_m_i,13939.9,13857.9,13843.4,13949.5,13896.45,13883.6,13877.175000000001,13897.675000000001,14892,2021-04-20 12:00:00
691,NQ100_m_i,13857.9,13921.0,13831.0,13945.0,13888.0,13899.0,13904.5,13888.725,20535,2021-04-20 16:00:00
692,NQ100_m_i,13920.1,13810.7,13735.6,13930.0,13832.8,13825.433333333334,13821.75,13849.1,32538,2021-04-20 20:00:00
693,NQ100_m_i,13810.3,13815.7,13750.0,13832.6,13791.3,13799.433333333334,13803.5,13802.150000000001,11273,2021-04-21 00:00:00
694,NQ100_m_i,13766.8,13751.8,13749.4,13776.7,13763.05,13759.299999999997,13757.425,13761.175,9334,2021-04-21 04:00:00
695,NQ100_m_i,13751.5,13750.4,13725.9,13761.7,13743.8,13746.0,13747.1,13747.375,9873,2021-04-21 08:00:00
696,NQ100_m_i,13749.4,13780.1,13748.3,13796.8,13772.55,13775.066666666666,13776.324999999999,13768.65,13280,2021-04-21 12:00:00
697,NQ100_m_i,13780.3,13818.7,13715.0,13820.2,13767.6,13784.633333333333,13793.150000000001,13783.55,17832,2021-04-21 16:00:00
698,NQ100_m_i,13817.5,13874.8,13775.2,13891.3,13833.25,13847.1,13854.025000000001,13839.7,22258,2021-04-21 20:00:00
699,NQ100_m_i,13875.3,13935.4,13862.8,13942.6,13902.7,13913.6,13919.050000000001,13904.025000000001,7968,2021-04-22 00:00:00
700,NQ100_m_i,13906.6,13909.9,13894.4,13924.1,13909.25,13909.466666666667,13909.575,13908.75,7694,2021-04-22 04:00:00
701,NQ100_m_i,13909.9,13934.3,13908.4,13937.0,13922.7,13926.566666666666,13928.5,13922.4,8196,2021-04-22 08:00:00
702,NQ100_m_i,13935.4,13929.8,13919.3,13952.8,13936.05,13933.966666666665,13932.925,13934.324999999999,9743,2021-04-22 12:00:00
703,NQ100_m_i,13929.8,13897.5,13870.8,13932.1,13901.45,13900.133333333333,13899.475,13907.55,15959,2021-04-22 16:00:00
704,NQ100_m_i,13897.0,13747.9,13731.3,13958.3,13844.8,13812.5,13796.35,13833.625,32446,2021-04-22 20:00:00
705,NQ100_m_i,13747.3,13765.3,13717.3,13806.4,13761.849999999999,13763.0,13763.575,13759.075,19435,2021-04-23 00:00:00
706,NQ100_m_i,13771.0,13786.6,13767.4,13796.8,13782.099999999999,13783.599999999999,13784.349999999999,13780.449999999999,8459,2021-04-23 04:00:00
707,NQ100_m_i,13786.6,13786.3,13773.4,13801.5,13787.45,13787.066666666666,13786.875,13786.949999999999,7750,2021-04-23 08:00:00
708,NQ100_m_i,13785.5,13785.2,13753.7,13805.8,13779.75,13781.566666666666,13782.474999999999,13782.55,10743,2021-04-23 12:00:00
709,NQ100_m_i,13785.0,13843.5,13778.2,13849.5,13813.85,13823.733333333332,13828.675,13814.05,14650,2021-04-23 16:00:00
710,NQ100_m_i,13843.7,13966.7,13835.5,13978.6,13907.05,13926.933333333334,13936.875,13906.125,17510,2021-04-23 20:00:00
711,NQ100_m_i,13933.1,13952.9,13921.1,13956.7,13938.900000000001,13943.566666666668,13945.900000000001,13940.95,7531,2021-04-26 04:00:00
712,NQ100_m_i,13953.1,13930.4,13929.8,13959.5,13944.65,13939.9,13937.525,13943.199999999999,6279,2021-04-26 08:00:00
713,NQ100_m_i,13930.9,13899.2,13891.0,13951.9,13921.45,13914.033333333335,13910.325,13918.250000000002,9461,2021-04-26 12:00:00
714,NQ100_m_i,13899.2,13948.6,13881.3,13966.5,13923.9,13932.133333333333,13936.25,13923.900000000001,13257,2021-04-26 16:00:00
715,NQ100_m_i,13948.9,14008.6,13948.7,14011.4,13980.05,13989.566666666666,13994.324999999999,13979.4,17165,2021-04-26 20:00:00
716,NQ100_m_i,14008.6,14031.4,13998.6,14041.1,14019.85,14023.699999999999,14025.625,14019.925,7451,2021-04-27 00:00:00
717,NQ100_m_i,14038.6,14038.1,14029.6,14046.4,14038.0,14038.033333333333,14038.05,14038.175,6164,2021-04-27 04:00:00
718,NQ100_m_i,14038.6,14057.1,14030.6,14064.1,14047.35,14050.6,14052.225,14047.6,5119,2021-04-27 08:00:00
719,NQ100_m_i,14057.9,14029.0,14023.4,14059.6,14041.5,14037.333333333334,14035.25,14042.475,8192,2021-04-27 12:00:00
720,NQ100_m_i,14028.7,13970.3,13963.4,14055.4,14009.4,13996.366666666667,13989.849999999999,14004.45,11895,2021-04-27 16:00:00
721,NQ100_m_i,13971.1,13973.2,13927.9,13999.0,13963.45,13966.700000000003,13968.325,13967.800000000001,20862,2021-04-27 20:00:00
722,NQ100_m_i,13973.2,13966.2,13954.7,13991.2,13972.95,13970.700000000003,13969.575,13971.325,8076,2021-04-28 00:00:00
723,NQ100_m_i,13981.3,13991.3,13969.7,13993.1,13981.400000000001,13984.700000000003,13986.350000000002,13983.850000000002,5290,2021-04-28 04:00:00
724,NQ100_m_i,13991.4,13975.3,13969.3,13994.6,13981.95,13979.733333333332,13978.625,13982.65,4478,2021-04-28 08:00:00
725,NQ100_m_i,13975.6,13943.2,13921.1,13981.3,13951.2,13948.533333333335,13947.2,13955.300000000001,10507,2021-04-28 12:00:00
726,NQ100_m_i,13943.2,13987.4,13901.1,13988.7,13944.900000000001,13959.066666666668,13966.150000000001,13955.100000000002,12842,2021-04-28 16:00:00
727,NQ100_m_i,13988.2,13921.3,13893.7,13995.9,13944.8,13936.966666666665,13933.05,13949.774999999998,19572,2021-04-28 20:00:00
728,NQ100_m_i,13921.6,13910.8,13898.6,13997.3,13947.95,13935.566666666666,13929.375,13932.074999999999,16326,2021-04-29 00:00:00
729,NQ100_m_i,13976.3,14037.1,13968.1,14045.5,14006.8,14016.9,14021.949999999999,14006.75,6564,2021-04-29 04:00:00
730,NQ100_m_i,14037.5,14025.4,14023.8,14041.9,14032.849999999999,14030.366666666667,14029.125,14032.15,5608,2021-04-29 08:00:00
731,NQ100_m_i,14026.3,14037.5,14008.0,14053.1,14030.55,14032.866666666667,14034.025,14031.224999999999,8847,2021-04-29 12:00:00
732,NQ100_m_i,14037.5,13981.5,13965.2,14079.3,14022.25,14008.666666666666,14001.875,14015.875,15133,2021-04-29 16:00:00
733,NQ100_m_i,13981.5,13938.5,13834.0,13983.0,13908.5,13918.5,13923.5,13934.25,31809,2021-04-29 20:00:00
734,NQ100_m_i,13938.7,13970.3,13930.0,13995.7,13962.85,13965.333333333334,13966.575,13958.675,10486,2021-04-30 00:00:00
735,NQ100_m_i,13946.6,13909.6,13905.3,13950.3,13927.8,13921.733333333332,13918.699999999999,13927.949999999999,7921,2021-04-30 04:00:00
736,NQ100_m_i,13909.6,13893.3,13880.3,13920.1,13900.2,13897.9,13896.75,13900.824999999999,7365,2021-04-30 08:00:00
737,NQ100_m_i,13891.6,13899.3,13891.1,13937.3,13914.2,13909.233333333332,13906.75,13904.824999999999,11248,2021-04-30 12:00:00
738,NQ100_m_i,13898.6,13921.1,13834.4,13922.2,13878.3,13892.566666666666,13899.699999999999,13894.074999999999,19564,2021-04-30 16:00:00
739,NQ100_m_i,13921.1,13853.1,13840.4,13971.1,13905.75,13888.199999999999,13879.425,13896.425,27278,2021-04-30 20:00:00
740,NQ100_m_i,13895.9,13893.2,13889.6,13917.5,13903.55,13900.1,13898.375,13899.050000000001,5970,2021-05-03 04:00:00
741,NQ100_m_i,13893.2,13875.3,13870.7,13895.7,13883.2,13880.566666666666,13879.25,13883.724999999999,5603,2021-05-03 08:00:00
742,NQ100_m_i,13875.5,13875.2,13859.6,13928.4,13894.0,13887.733333333332,13884.599999999999,13884.675,9049,2021-05-03 12:00:00
743,NQ100_m_i,13875.1,13889.0,13865.6,13930.2,13897.900000000001,13894.933333333334,13893.45,13889.975,15623,2021-05-03 16:00:00
744,NQ100_m_i,13885.4,13809.2,13785.9,13961.4,13873.65,13852.166666666666,13841.425,13860.475,28353,2021-05-03 20:00:00
745,NQ100_m_i,13808.9,13804.7,13788.0,13834.2,13811.1,13808.966666666667,13807.900000000001,13808.95,9546,2021-05-04 00:00:00
746,NQ100_m_i,13800.2,13747.2,13737.8,13803.8,13770.8,13762.933333333334,13759.0,13772.25,7045,2021-05-04 04:00:00
747,NQ100_m_i,13747.2,13773.8,13743.8,13777.4,13760.599999999999,13765.0,13767.2,13760.55,5592,2021-05-04 08:00:00
748,NQ100_m_i,13773.8,13767.8,13739.9,13791.5,13765.7,13766.4,13766.75,13768.25,11343,2021-05-04 12:00:00
749,NQ100_m_i,13767.9,13556.5,13549.2,13777.1,13663.150000000001,13627.6,13609.825,13662.675000000001,25063,2021-05-04 16:00:00
750,NQ100_m_i,13556.8,13449.4,13394.7,13565.7,13480.2,13469.933333333334,13464.800000000001,13491.650000000001,37215,2021-05-04 20:00:00
751,NQ100_m_i,13448.9,13556.6,13437.0,13556.9,13496.95,13516.833333333334,13526.775,13499.85,15846,2021-05-05 00:00:00
752,NQ100_m_i,13534.3,13584.8,13525.8,13590.9,13558.349999999999,13567.166666666666,13571.575,13558.95,7455,2021-05-05 04:00:00
753,NQ100_m_i,13584.9,13573.4,13541.5,13597.5,13569.5,13570.800000000001,13571.45,13574.325,6916,2021-05-05 08:00:00
754,NQ100_m_i,13574.0,13614.0,13546.1,13626.3,13586.2,13595.466666666667,13600.1,13590.1,12504,2021-05-05 12:00:00
755,NQ100_m_i,13613.5,13610.3,13604.9,13679.5,13642.2,13631.566666666666,13626.25,13627.05,19325,2021-05-05 16:00:00
756,NQ100_m_i,13610.6,13586.3,13544.0,13645.4,13594.7,13591.9,13590.5,13596.574999999999,27713,2021-05-05 20:00:00
757,NQ100_m_i,13586.8,13509.2,13477.7,13590.3,13534.0,13525.733333333332,13521.599999999999,13541.0,14002,2021-05-06 00:00:00
758,NQ100_m_i,13488.8,13535.0,13484.7,13542.0,13513.35,13520.566666666666,13524.175,13512.625,8408,2021-05-06 04:00:00
759,NQ100_m_i,13535.0,13521.0,13465.2,13537.5,13501.35,13507.9,13511.175,13514.675,12079,2021-05-06 08:00:00
760,NQ100_m_i,13521.2,13525.7,13503.5,13583.0,13543.25,13537.4,13534.474999999999,13533.349999999999,15324,2021-05-06 12:00:00
