,USDDKK_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
39,USDDKK_i,6.04513,6.05323,6.04372,6.05559,6.049655,6.050846666666666,6.051442499999999,6.0494175,4619,2020-12-31 04:00:00
40,USDDKK_i,6.05325,6.05802,6.04625,6.05952,6.052885,6.054596666666666,6.0554524999999995,6.054259999999999,5355,2020-12-31 08:00:00
41,USDDKK_i,6.05802,6.0565,6.05385,6.06874,6.061294999999999,6.0596966666666665,6.0588975,6.059277499999999,5911,2020-12-31 12:00:00
42,USDDKK_i,6.05623,6.08628,6.05615,6.08795,6.07205,6.076793333333334,6.079165,6.0716525,7206,2020-12-31 16:00:00
43,USDDKK_i,6.08605,6.0909,6.0835,6.0922,6.0878499999999995,6.088866666666667,6.089375,6.0881625,928,2020-12-31 20:00:00
44,USDDKK_i,6.0787,6.07121,6.06983,6.08068,6.075255,6.073906666666667,6.0732325000000005,6.075105000000001,2851,2021-01-04 00:00:00
45,USDDKK_i,6.07121,6.07053,6.0679,6.07682,6.07236,6.071749999999999,6.071444999999999,6.0716149999999995,2663,2021-01-04 04:00:00
46,USDDKK_i,6.0705,6.04985,6.04806,6.07707,6.062565,6.058326666666667,6.0562075,6.06137,6667,2021-01-04 08:00:00
47,USDDKK_i,6.04985,6.04738,6.04332,6.05293,6.048125,6.047876666666667,6.0477525000000005,6.04837,7186,2021-01-04 12:00:00
48,USDDKK_i,6.0472,6.07176,6.04301,6.07287,6.05794,6.062546666666667,6.064850000000001,6.0587100000000005,9875,2021-01-04 16:00:00
49,USDDKK_i,6.07194,6.07519,6.06994,6.07727,6.073605000000001,6.074133333333333,6.0743975,6.073585,4775,2021-01-04 20:00:00
50,USDDKK_i,6.07525,6.06837,6.06528,6.07525,6.070264999999999,6.069633333333333,6.0693175,6.0710375,2241,2021-01-05 00:00:00
51,USDDKK_i,6.06836,6.06195,6.05885,6.06836,6.063605,6.063053333333333,6.0627775,6.06438,3859,2021-01-05 04:00:00
52,USDDKK_i,6.06198,6.06069,6.05497,6.07071,6.06284,6.062123333333333,6.061765,6.0620875000000005,6475,2021-01-05 08:00:00
53,USDDKK_i,6.06066,6.06544,6.05111,6.06624,6.058675,6.06093,6.0620575,6.060862500000001,6883,2021-01-05 12:00:00
54,USDDKK_i,6.06517,6.04743,6.04436,6.06995,6.057155,6.053913333333334,6.0522925,6.056727500000001,9055,2021-01-05 16:00:00
55,USDDKK_i,6.0474,6.04966,6.04455,6.05261,6.048579999999999,6.048939999999999,6.049119999999999,6.0485549999999995,3979,2021-01-05 20:00:00
56,USDDKK_i,6.04966,6.05262,6.03304,6.05641,6.044725,6.0473566666666665,6.0486725,6.0479325,4656,2021-01-06 00:00:00
57,USDDKK_i,6.05239,6.04827,6.04375,6.05902,6.051385,6.050346666666666,6.049827499999999,6.050857499999999,6120,2021-01-06 04:00:00
58,USDDKK_i,6.04824,6.02805,6.02529,6.04837,6.03683,6.033903333333334,6.03244,6.0374875,7969,2021-01-06 08:00:00
