,SPX500_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
973,SPX500_i,4416.4,4419.9,4415.1,4420.6,4417.85,4418.533333333334,4418.875,4418.0,1596,2021-08-04 04:00:00
974,SPX500_i,4419.6,4419.4,4416.1,4423.1,4419.6,4419.533333333334,4419.5,4419.55,2879,2021-08-04 08:00:00
975,SPX500_i,4419.4,4409.6,4406.1,4422.6,4414.35,4412.766666666667,4411.975,4414.425,2700,2021-08-04 12:00:00
976,SPX500_i,4409.6,4408.0,4399.7,4416.1,4407.9,4407.933333333333,4407.95,4408.35,9501,2021-08-04 16:00:00
977,SPX500_i,4407.8,4402.2,4401.6,4414.9,4408.25,4406.233333333334,4405.225,4406.625,4418,2021-08-04 20:00:00
978,SPX500_i,4406.4,4411.5,4404.4,4413.5,4408.95,4409.8,4410.225,4408.95,1394,2021-08-05 00:00:00
979,SPX500_i,4411.5,4410.3,4408.6,4412.7,4410.65,4410.533333333333,4410.474999999999,4410.775,2435,2021-08-05 04:00:00
980,SPX500_i,4410.3,4410.9,4401.9,4412.3,4407.1,4408.366666666667,4409.0,4408.85,4155,2021-08-05 08:00:00
981,SPX500_i,4411.1,4410.5,4409.3,4416.7,4413.0,4412.166666666667,4411.75,4411.9,3198,2021-08-05 12:00:00
982,SPX500_i,4410.5,4416.4,4410.0,4423.2,4416.6,4416.533333333334,4416.5,4415.025,5684,2021-08-05 16:00:00
983,SPX500_i,4416.4,4429.7,4415.9,4430.6,4423.25,4425.400000000001,4426.475,4423.15,2392,2021-08-05 20:00:00
984,SPX500_i,4426.8,4424.8,4423.6,4426.8,4425.200000000001,4425.066666666667,4425.0,4425.5,934,2021-08-06 00:00:00
985,SPX500_i,4424.8,4426.8,4423.6,4427.6,4425.6,4426.0,4426.2,4425.7,1784,2021-08-06 04:00:00
986,SPX500_i,4426.8,4430.1,4424.6,4430.8,4427.700000000001,4428.500000000001,4428.900000000001,4428.075000000001,2500,2021-08-06 08:00:00
987,SPX500_i,4430.1,4430.1,4425.1,4436.8,4430.950000000001,4430.666666666667,4430.525000000001,4430.525000000001,2940,2021-08-06 12:00:00
988,SPX500_i,4430.1,4439.0,4429.3,4440.6,4434.950000000001,4436.3,4436.975,4434.75,7335,2021-08-06 16:00:00
989,SPX500_i,4439.1,4437.1,4430.9,4439.8,4435.35,4435.933333333333,4436.225,4436.725,3045,2021-08-06 20:00:00
990,SPX500_i,4433.6,4426.3,4422.5,4433.8,4428.15,4427.533333333333,4427.224999999999,4429.049999999999,2231,2021-08-09 00:00:00
991,SPX500_i,4426.3,4430.5,4424.8,4432.6,4428.700000000001,4429.3,4429.6,4428.55,2448,2021-08-09 04:00:00
992,SPX500_i,4430.4,4431.2,4424.9,4435.1,4430.0,4430.400000000001,4430.6,4430.4,4311,2021-08-09 08:00:00
993,SPX500_i,4431.2,4433.4,4428.8,4434.5,4431.65,4432.233333333333,4432.525,4431.974999999999,3292,2021-08-09 12:00:00
994,SPX500_i,4433.5,4433.4,4425.5,4440.4,4432.95,4433.099999999999,4433.174999999999,4433.2,6995,2021-08-09 16:00:00
995,SPX500_i,4433.3,4433.1,4431.7,4439.2,4435.45,4434.666666666667,4434.275,4434.325,2549,2021-08-09 20:00:00
996,SPX500_i,4433.0,4435.4,4430.5,4435.4,4432.95,4433.766666666666,4434.174999999999,4433.575,984,2021-08-10 00:00:00
997,SPX500_i,4435.4,4428.3,4424.3,4435.4,4429.85,4429.333333333333,4429.075,4430.85,2312,2021-08-10 04:00:00
998,SPX500_i,4428.1,4433.2,4427.7,4434.9,4431.299999999999,4431.933333333333,4432.25,4430.975,2990,2021-08-10 08:00:00
999,SPX500_i,4433.2,4434.1,4431.3,4434.7,4433.0,4433.366666666667,4433.55,4433.325,1911,2021-08-10 12:00:00
1000,SPX500_i,4434.1,4440.2,4429.9,4445.6,4437.75,4438.566666666667,4438.975,4437.450000000001,7374,2021-08-10 16:00:00
1001,SPX500_i,4440.3,4437.7,4433.5,4441.8,4437.65,4437.666666666667,4437.675,4438.325,3947,2021-08-10 20:00:00
1002,SPX500_i,4436.2,4432.6,4432.4,4437.4,4434.9,4434.133333333333,4433.75,4434.65,1112,2021-08-11 00:00:00
1003,SPX500_i,4432.5,4433.5,4431.0,4436.2,4433.6,4433.566666666667,4433.55,4433.3,1725,2021-08-11 04:00:00
1004,SPX500_i,4433.5,4432.1,4428.5,4436.9,4432.7,4432.5,4432.4,4432.75,3577,2021-08-11 08:00:00
1005,SPX500_i,4432.2,4444.1,4428.7,4446.0,4437.35,4439.6,4440.725,4437.75,3707,2021-08-11 12:00:00
1006,SPX500_i,4444.3,4443.4,4437.4,4450.4,4443.9,4443.733333333333,4443.65,4443.875,7826,2021-08-11 16:00:00
1007,SPX500_i,4443.4,4448.4,4442.0,4448.7,4445.35,4446.366666666667,4446.875,4445.625,3413,2021-08-11 20:00:00
1008,SPX500_i,4446.5,4445.0,4444.3,4447.0,4445.65,4445.433333333333,4445.325,4445.7,952,2021-08-12 00:00:00
1009,SPX500_i,4445.0,4446.5,4444.9,4448.7,4446.799999999999,4446.7,4446.65,4446.275,1679,2021-08-12 04:00:00
1010,SPX500_i,4446.4,4447.4,4442.0,4447.8,4444.9,4445.733333333333,4446.15,4445.9,2669,2021-08-12 08:00:00
1011,SPX500_i,4447.4,4444.9,4444.0,4450.4,4447.2,4446.433333333333,4446.049999999999,4446.674999999999,2102,2021-08-12 12:00:00
1012,SPX500_i,4444.9,4453.0,4436.6,4454.0,4445.3,4447.866666666667,4449.15,4447.125,5638,2021-08-12 16:00:00
1013,SPX500_i,4452.9,4460.8,4451.1,4462.3,4456.700000000001,4458.066666666667,4458.75,4456.775,2505,2021-08-12 20:00:00
1014,SPX500_i,4459.7,4459.2,4457.3,4460.4,4458.85,4458.966666666667,4459.025000000001,4459.150000000001,1008,2021-08-13 00:00:00
1015,SPX500_i,4459.3,4460.2,4457.9,4461.5,4459.7,4459.866666666666,4459.95,4459.724999999999,1963,2021-08-13 04:00:00
1016,SPX500_i,4460.2,4464.6,4458.7,4464.6,4461.65,4462.633333333333,4463.125,4462.025,2269,2021-08-13 08:00:00
1017,SPX500_i,4464.7,4464.5,4461.2,4465.6,4463.4,4463.766666666666,4463.95,4464.0,1829,2021-08-13 12:00:00
1018,SPX500_i,4464.5,4465.1,4460.3,4467.8,4464.05,4464.400000000001,4464.575000000001,4464.425,4001,2021-08-13 16:00:00
1019,SPX500_i,4465.1,4468.6,4461.6,4469.1,4465.35,4466.433333333333,4466.975,4466.1,1684,2021-08-13 20:00:00
1020,SPX500_i,4463.0,4458.0,4456.0,4464.7,4460.35,4459.566666666667,4459.175,4460.425,1328,2021-08-16 00:00:00
1021,SPX500_i,4458.0,4458.5,4454.0,4459.8,4456.9,4457.433333333333,4457.7,4457.575,2402,2021-08-16 04:00:00
1022,SPX500_i,4458.4,4458.9,4451.6,4462.3,4456.950000000001,4457.6,4457.925,4457.8,4056,2021-08-16 08:00:00
1023,SPX500_i,4459.0,4452.4,4447.1,4460.1,4453.6,4453.2,4453.0,4454.65,3822,2021-08-16 12:00:00
1024,SPX500_i,4452.4,4458.5,4438.5,4458.8,4448.65,4451.933333333333,4453.575,4452.049999999999,9562,2021-08-16 16:00:00
1025,SPX500_i,4458.7,4480.0,4457.9,4480.6,4469.25,4472.833333333333,4474.625,4469.3,3419,2021-08-16 20:00:00
1026,SPX500_i,4476.3,4472.3,4471.1,4477.8,4474.450000000001,4473.733333333334,4473.375,4474.375,1087,2021-08-17 00:00:00
1027,SPX500_i,4472.3,4470.0,4468.8,4472.5,4470.65,4470.433333333333,4470.325,4470.9,2045,2021-08-17 04:00:00
1028,SPX500_i,4470.0,4461.1,4453.0,4470.0,4461.5,4461.366666666667,4461.3,4463.525,5338,2021-08-17 08:00:00
1029,SPX500_i,4461.1,4460.3,4453.5,4465.0,4459.25,4459.599999999999,4459.775,4459.975,5072,2021-08-17 12:00:00
1030,SPX500_i,4460.3,4419.5,4418.4,4460.3,4439.35,4432.733333333334,4429.425,4439.625,15300,2021-08-17 16:00:00
1031,SPX500_i,4419.3,4450.5,4418.1,4450.5,4434.3,4439.7,4442.4,4434.6,9794,2021-08-17 20:00:00
1032,SPX500_i,4442.8,4443.2,4437.5,4444.7,4441.1,4441.8,4442.150000000001,4442.05,1750,2021-08-18 00:00:00
1033,SPX500_i,4443.5,4452.0,4442.5,4453.7,4448.1,4449.400000000001,4450.05,4447.925,2458,2021-08-18 04:00:00
1034,SPX500_i,4452.0,4444.0,4441.0,4453.7,4447.35,4446.233333333334,4445.675,4447.675,3700,2021-08-18 08:00:00
1035,SPX500_i,4444.0,4440.7,4439.5,4448.5,4444.0,4442.900000000001,4442.35,4443.175,3262,2021-08-18 12:00:00
1036,SPX500_i,4441.0,4442.0,4435.2,4454.5,4444.85,4443.900000000001,4443.425,4443.175,9360,2021-08-18 16:00:00
1037,SPX500_i,4442.0,4400.7,4397.6,4450.4,4424.0,4416.233333333334,4412.35,4422.675,10001,2021-08-18 20:00:00
1038,SPX500_i,4398.0,4400.9,4394.2,4402.3,4398.25,4399.133333333333,4399.575,4398.85,1948,2021-08-19 00:00:00
1039,SPX500_i,4401.0,4395.0,4392.7,4404.1,4398.4,4397.266666666666,4396.7,4398.2,3802,2021-08-19 04:00:00
1040,SPX500_i,4395.0,4360.1,4356.9,4395.5,4376.2,4370.833333333333,4368.15,4376.875,10570,2021-08-19 08:00:00
1041,SPX500_i,4360.1,4360.4,4352.5,4377.9,4365.2,4363.599999999999,4362.799999999999,4362.725,10178,2021-08-19 12:00:00
1042,SPX500_i,4360.2,4416.8,4360.2,4419.2,4389.7,4398.733333333334,4403.25,4389.1,18901,2021-08-19 16:00:00
1043,SPX500_i,4416.9,4406.8,4382.5,4418.5,4400.5,4402.599999999999,4403.65,4406.174999999999,13065,2021-08-19 20:00:00
1044,SPX500_i,4407.2,4407.9,4397.3,4410.7,4404.0,4405.3,4405.95,4405.775,2596,2021-08-20 00:00:00
1045,SPX500_i,4407.7,4399.7,4392.9,4409.6,4401.25,4400.733333333334,4400.475,4402.475,5784,2021-08-20 04:00:00
1046,SPX500_i,4399.7,4385.4,4376.2,4400.0,4388.1,4387.2,4386.75,4390.325,9408,2021-08-20 08:00:00
1047,SPX500_i,4385.4,4404.5,4382.7,4404.6,4393.65,4397.266666666666,4399.075,4394.299999999999,6347,2021-08-20 12:00:00
1048,SPX500_i,4404.5,4440.1,4402.5,4443.2,4422.85,4428.6,4431.475,4422.575000000001,10659,2021-08-20 16:00:00
1049,SPX500_i,4440.1,4441.0,4432.2,4444.8,4438.5,4439.333333333333,4439.75,4439.525,5101,2021-08-20 20:00:00
1050,SPX500_i,4443.0,4447.0,4443.0,4447.5,4445.25,4445.833333333333,4446.125,4445.125,2341,2021-08-23 00:00:00
1051,SPX500_i,4447.1,4457.6,4446.5,4458.6,4452.55,4454.233333333334,4455.075000000001,4452.450000000001,3450,2021-08-23 04:00:00
1052,SPX500_i,4457.6,4454.1,4449.4,4458.5,4453.95,4454.0,4454.025,4454.9,5950,2021-08-23 08:00:00
1053,SPX500_i,4454.1,4456.6,4452.1,4458.6,4455.35,4455.766666666667,4455.975,4455.35,3482,2021-08-23 12:00:00
1054,SPX500_i,4456.6,4489.0,4454.7,4489.1,4471.9,4477.599999999999,4480.45,4472.35,5960,2021-08-23 16:00:00
1055,SPX500_i,4489.1,4480.3,4479.1,4489.6,4484.35,4483.0,4482.325,4484.525,3171,2021-08-23 20:00:00
1056,SPX500_i,4486.9,4486.8,4485.4,4487.8,4486.6,4486.666666666667,4486.7,4486.725,855,2021-08-24 00:00:00
1057,SPX500_i,4486.8,4486.9,4485.4,4488.3,4486.85,4486.866666666667,4486.875,4486.85,1671,2021-08-24 04:00:00
1058,SPX500_i,4486.8,4489.3,4486.8,4495.8,4491.3,4490.633333333334,4490.3,4489.675,4168,2021-08-24 08:00:00
1059,SPX500_i,4489.1,4483.1,4481.0,4490.2,4485.6,4484.766666666667,4484.35,4485.85,3453,2021-08-24 12:00:00
1060,SPX500_i,4483.1,4486.7,4481.7,4492.0,4486.85,4486.8,4486.775000000001,4485.875,7042,2021-08-24 16:00:00
1061,SPX500_i,4486.7,4486.9,4484.6,4492.6,4488.6,4488.033333333334,4487.75,4487.7,2466,2021-08-24 20:00:00
1062,SPX500_i,4488.0,4485.7,4483.7,4489.3,4486.5,4486.233333333334,4486.1,4486.675,1264,2021-08-25 00:00:00
1063,SPX500_i,4485.6,4480.7,4480.3,4486.8,4483.55,4482.599999999999,4482.125,4483.35,2778,2021-08-25 04:00:00
1064,SPX500_i,4480.7,4488.6,4480.7,4491.2,4485.95,4486.833333333333,4487.275,4485.3,3796,2021-08-25 08:00:00
1065,SPX500_i,4488.5,4488.8,4482.1,4490.1,4486.1,4487.0,4487.45,4487.375,3173,2021-08-25 12:00:00
1066,SPX500_i,4488.8,4499.7,4484.9,4500.8,4492.85,4495.133333333334,4496.275000000001,4493.55,4899,2021-08-25 16:00:00
1067,SPX500_i,4499.7,4496.2,4494.9,4501.6,4498.25,4497.566666666667,4497.225,4498.1,3089,2021-08-25 20:00:00
1068,SPX500_i,4496.4,4492.6,4491.1,4497.4,4494.25,4493.7,4493.425,4494.375,809,2021-08-26 00:00:00
1069,SPX500_i,4492.4,4490.1,4487.1,4492.6,4489.85,4489.933333333333,4489.975,4490.55,2056,2021-08-26 04:00:00
1070,SPX500_i,4490.1,4491.4,4484.2,4495.4,4489.799999999999,4490.333333333333,4490.599999999999,4490.275,4750,2021-08-26 08:00:00
1071,SPX500_i,4491.4,4492.0,4488.1,4496.6,4492.35,4492.233333333334,4492.175,4492.025,3770,2021-08-26 12:00:00
1072,SPX500_i,4492.1,4484.4,4469.3,4495.7,4482.5,4483.133333333333,4483.45,4485.375,10933,2021-08-26 16:00:00
1073,SPX500_i,4484.2,4470.2,4468.9,4486.1,4477.5,4475.066666666667,4473.85,4477.35,6035,2021-08-26 20:00:00
1074,SPX500_i,4474.1,4470.4,4465.9,4474.5,4470.2,4470.266666666666,4470.299999999999,4471.225,1404,2021-08-27 00:00:00
1075,SPX500_i,4470.4,4479.8,4469.5,4481.6,4475.55,4476.966666666667,4477.675,4475.325000000001,2780,2021-08-27 04:00:00
1076,SPX500_i,4479.8,4483.3,4477.3,4487.8,4482.55,4482.8,4482.925,4482.05,3948,2021-08-27 08:00:00
1077,SPX500_i,4483.3,4482.5,4477.3,4485.6,4481.450000000001,4481.8,4481.975,4482.175,2831,2021-08-27 12:00:00
1078,SPX500_i,4482.8,4509.0,4477.5,4509.0,4493.25,4498.5,4501.125,4494.575,8597,2021-08-27 16:00:00
1079,SPX500_i,4509.0,4509.5,4507.5,4513.7,4510.6,4510.233333333334,4510.05,4509.925,2722,2021-08-27 20:00:00
1080,SPX500_i,4512.5,4507.2,4506.1,4516.9,4511.5,4510.066666666667,4509.35,4510.675,1719,2021-08-30 00:00:00
1081,SPX500_i,4507.2,4511.5,4504.7,4513.1,4508.9,4509.766666666666,4510.2,4509.125,2292,2021-08-30 04:00:00
1082,SPX500_i,4511.6,4512.7,4509.9,4513.3,4511.6,4511.966666666667,4512.150000000001,4511.875,2580,2021-08-30 08:00:00
1083,SPX500_i,4512.7,4514.9,4511.3,4515.7,4513.5,4513.966666666666,4514.2,4513.65,1747,2021-08-30 12:00:00
1084,SPX500_i,4514.9,4534.5,4514.1,4537.8,4525.950000000001,4528.8,4530.225,4525.325000000001,5523,2021-08-30 16:00:00
1085,SPX500_i,4534.6,4529.2,4528.1,4537.9,4533.0,4531.733333333334,4531.1,4532.450000000001,2354,2021-08-30 20:00:00
1086,SPX500_i,4534.0,4529.4,4528.9,4534.0,4531.45,4530.766666666666,4530.424999999999,4531.575,1256,2021-08-31 00:00:00
1087,SPX500_i,4529.5,4540.2,4528.2,4540.8,4534.5,4536.400000000001,4537.35,4534.675,2175,2021-08-31 04:00:00
1088,SPX500_i,4540.3,4538.7,4537.8,4545.1,4541.450000000001,4540.533333333334,4540.075000000001,4540.475,4424,2021-08-31 08:00:00
1089,SPX500_i,4538.7,4525.2,4519.1,4539.8,4529.450000000001,4528.033333333334,4527.325000000001,4530.700000000001,5557,2021-08-31 12:00:00
1090,SPX500_i,4525.3,4529.4,4515.8,4531.4,4523.6,4525.533333333334,4526.5,4525.475,8700,2021-08-31 16:00:00
1091,SPX500_i,4529.5,4523.5,4518.8,4529.6,4524.200000000001,4523.966666666667,4523.85,4525.35,4793,2021-08-31 20:00:00
1092,SPX500_i,4529.2,4528.1,4526.8,4532.3,4529.55,4529.066666666667,4528.825000000001,4529.1,1346,2021-09-01 00:00:00
1093,SPX500_i,4527.9,4535.1,4527.4,4537.0,4532.2,4533.166666666667,4533.65,4531.85,2542,2021-09-01 04:00:00
1094,SPX500_i,4535.2,4540.1,4535.1,4542.9,4539.0,4539.366666666667,4539.55,4538.325,3423,2021-09-01 08:00:00
1095,SPX500_i,4540.0,4537.0,4536.3,4542.1,4539.200000000001,4538.466666666667,4538.1,4538.85,3201,2021-09-01 12:00:00
1096,SPX500_i,4537.0,4535.6,4524.7,4537.8,4531.25,4532.7,4533.425,4533.775,6883,2021-09-01 16:00:00
1097,SPX500_i,4535.6,4524.1,4521.5,4537.1,4529.3,4527.566666666667,4526.700000000001,4529.575000000001,2991,2021-09-01 20:00:00
1098,SPX500_i,4525.9,4519.9,4518.0,4528.2,4523.1,4522.033333333334,4521.5,4523.0,1427,2021-09-02 00:00:00
1099,SPX500_i,4519.9,4521.7,4518.9,4523.4,4521.15,4521.333333333333,4521.425,4520.975,1867,2021-09-02 04:00:00
1100,SPX500_i,4521.7,4532.7,4520.3,4533.7,4527.0,4528.900000000001,4529.85,4527.1,3140,2021-09-02 08:00:00
1101,SPX500_i,4532.7,4535.4,4529.3,4535.9,4532.6,4533.533333333334,4534.0,4533.325,1926,2021-09-02 12:00:00
1102,SPX500_i,4535.4,4539.1,4534.3,4545.4,4539.85,4539.6,4539.475,4538.55,5512,2021-09-02 16:00:00
1103,SPX500_i,4539.2,4537.5,4524.5,4539.7,4532.1,4533.900000000001,4534.8,4535.225,5125,2021-09-02 20:00:00
1104,SPX500_i,4539.0,4540.0,4536.0,4541.0,4538.5,4539.0,4539.25,4539.0,935,2021-09-03 00:00:00
1105,SPX500_i,4540.0,4546.2,4536.7,4547.5,4542.1,4543.466666666667,4544.150000000001,4542.6,2417,2021-09-03 04:00:00
1106,SPX500_i,4546.2,4544.0,4540.7,4547.5,4544.1,4544.066666666667,4544.05,4544.6,2368,2021-09-03 08:00:00
1107,SPX500_i,4544.0,4540.0,4530.8,4551.4,4541.1,4540.733333333334,4540.55,4541.55,3592,2021-09-03 12:00:00
1108,SPX500_i,4540.0,4532.6,4521.3,4542.6,4531.950000000001,4532.166666666667,4532.275000000001,4534.125,9484,2021-09-03 16:00:00
1109,SPX500_i,4532.6,4536.6,4532.6,4541.8,4537.200000000001,4537.000000000001,4536.900000000001,4535.900000000001,2641,2021-09-03 20:00:00
1110,SPX500_i,4533.3,4528.5,4525.7,4533.9,4529.799999999999,4529.366666666666,4529.15,4530.349999999999,1890,2021-09-06 00:00:00
1111,SPX500_i,4528.2,4535.1,4528.1,4536.4,4532.25,4533.2,4533.675,4531.95,2789,2021-09-06 04:00:00
1112,SPX500_i,4535.2,4545.9,4533.7,4546.1,4539.9,4541.9,4542.9,4540.224999999999,3462,2021-09-06 08:00:00
1113,SPX500_i,4545.9,4545.5,4544.5,4547.6,4546.05,4545.866666666667,4545.775,4545.875,1725,2021-09-06 12:00:00
1114,SPX500_i,4545.6,4546.5,4544.9,4549.8,4547.35,4547.066666666667,4546.925,4546.700000000001,1246,2021-09-06 16:00:00
1115,SPX500_i,4543.5,4540.0,4539.5,4544.2,4541.85,4541.233333333334,4540.925,4541.8,1137,2021-09-07 00:00:00
1116,SPX500_i,4540.0,4540.5,4538.6,4542.8,4540.700000000001,4540.633333333334,4540.6,4540.475,2418,2021-09-07 04:00:00
1117,SPX500_i,4540.5,4539.3,4534.3,4542.7,4538.5,4538.766666666666,4538.9,4539.2,4120,2021-09-07 08:00:00
1118,SPX500_i,4538.8,4535.9,4531.1,4540.0,4535.55,4535.666666666667,4535.725,4536.45,4261,2021-09-07 12:00:00
1119,SPX500_i,4535.8,4527.2,4513.0,4536.6,4524.8,4525.599999999999,4526.0,4528.15,8421,2021-09-07 16:00:00
1120,SPX500_i,4527.4,4521.0,4520.0,4529.4,4524.7,4523.466666666666,4522.85,4524.45,2774,2021-09-07 20:00:00
1121,SPX500_i,4520.1,4524.2,4515.3,4524.4,4519.85,4521.3,4522.025000000001,4521.0,1448,2021-09-08 00:00:00
1122,SPX500_i,4524.2,4521.5,4518.7,4526.5,4522.6,4522.233333333334,4522.05,4522.725,2511,2021-09-08 04:00:00
1123,SPX500_i,4521.5,4506.2,4498.9,4525.0,4511.95,4510.033333333333,4509.075,4512.9,7994,2021-09-08 08:00:00
1124,SPX500_i,4506.2,4518.3,4505.3,4523.2,4514.25,4515.599999999999,4516.275,4513.25,5496,2021-09-08 12:00:00
1125,SPX500_i,4518.4,4507.8,4493.9,4521.9,4507.9,4507.866666666666,4507.849999999999,4510.5,12184,2021-09-08 16:00:00
1126,SPX500_i,4507.9,4514.8,4506.0,4516.4,4511.2,4512.400000000001,4513.0,4511.275,5723,2021-09-08 20:00:00
1127,SPX500_i,4511.4,4504.0,4503.1,4511.4,4507.25,4506.166666666667,4505.625,4507.475,1164,2021-09-09 00:00:00
1128,SPX500_i,4503.9,4497.8,4496.5,4508.2,4502.35,4500.833333333333,4500.075,4501.6,3116,2021-09-09 04:00:00
1129,SPX500_i,4497.7,4500.7,4487.2,4505.4,4496.299999999999,4497.766666666666,4498.5,4497.75,7782,2021-09-09 08:00:00
1130,SPX500_i,4500.7,4512.2,4497.8,4514.8,4506.3,4508.266666666666,4509.25,4506.375,5540,2021-09-09 12:00:00
1131,SPX500_i,4512.3,4510.9,4509.6,4530.4,4520.0,4516.966666666666,4515.45,4515.8,8559,2021-09-09 16:00:00
1132,SPX500_i,4511.0,4494.2,4492.1,4515.4,4503.75,4500.566666666667,4498.975,4503.175,8175,2021-09-09 20:00:00
1133,SPX500_i,4490.8,4495.5,4489.9,4497.7,4493.799999999999,4494.366666666666,4494.65,4493.474999999999,1769,2021-09-10 00:00:00
1134,SPX500_i,4495.3,4505.0,4490.8,4506.4,4498.6,4500.733333333334,4501.8,4499.375,2658,2021-09-10 04:00:00
1135,SPX500_i,4505.0,4514.6,4502.8,4515.3,4509.05,4510.900000000001,4511.825000000001,4509.425,4378,2021-09-10 08:00:00
1136,SPX500_i,4514.6,4513.3,4510.1,4515.0,4512.55,4512.8,4512.925,4513.25,1990,2021-09-10 12:00:00
1137,SPX500_i,4513.3,4496.5,4478.7,4520.0,4499.35,4498.400000000001,4497.925,4502.125,13647,2021-09-10 16:00:00
1138,SPX500_i,4496.5,4461.4,4459.1,4499.0,4479.05,4473.166666666667,4470.225,4479.0,6237,2021-09-10 20:00:00
1139,SPX500_i,4470.1,4470.6,4469.6,4478.6,4474.1,4472.933333333333,4472.35,4472.225,1940,2021-09-13 00:00:00
1140,SPX500_i,4470.6,4467.1,4465.8,4472.8,4469.3,4468.566666666667,4468.200000000001,4469.075000000001,3630,2021-09-13 04:00:00
1141,SPX500_i,4467.2,4480.8,4459.2,4484.0,4471.6,4474.666666666667,4476.2,4472.8,5262,2021-09-13 08:00:00
1142,SPX500_i,4480.8,4490.9,4479.8,4491.3,4485.55,4487.333333333333,4488.225,4485.7,3194,2021-09-13 12:00:00
1143,SPX500_i,4490.8,4468.2,4455.5,4496.2,4475.85,4473.3,4472.025000000001,4477.675,17485,2021-09-13 16:00:00
1144,SPX500_i,4467.9,4473.4,4448.7,4473.4,4461.049999999999,4465.166666666666,4467.224999999999,4465.849999999999,10177,2021-09-13 20:00:00
1145,SPX500_i,4479.8,4478.7,4475.3,4481.3,4478.3,4478.433333333333,4478.5,4478.775,1034,2021-09-14 00:00:00
1146,SPX500_i,4478.8,4480.4,4477.6,4483.8,4480.700000000001,4480.6,4480.55,4480.150000000001,2469,2021-09-14 04:00:00
1147,SPX500_i,4480.6,4478.1,4465.3,4483.1,4474.200000000001,4475.500000000001,4476.150000000001,4476.775000000001,4462,2021-09-14 08:00:00
1148,SPX500_i,4478.1,4484.6,4464.1,4491.8,4477.950000000001,4480.166666666667,4481.275000000001,4479.650000000001,4419,2021-09-14 12:00:00
1149,SPX500_i,4484.8,4454.7,4451.9,4489.3,4470.6,4465.3,4462.650000000001,4470.175,13060,2021-09-14 16:00:00
1150,SPX500_i,4454.3,4448.7,4437.9,4457.9,4447.9,4448.166666666667,4448.3,4449.7,8979,2021-09-14 20:00:00
1151,SPX500_i,4450.4,4452.5,4448.7,4457.2,4452.95,4452.8,4452.725,4452.2,1768,2021-09-15 00:00:00
1152,SPX500_i,4452.6,4457.0,4444.3,4457.1,4450.700000000001,4452.8,4453.85,4452.75,3596,2021-09-15 04:00:00
1153,SPX500_i,4457.0,4457.6,4448.5,4459.9,4454.2,4455.333333333333,4455.9,4455.75,5717,2021-09-15 08:00:00
1154,SPX500_i,4457.7,4453.3,4443.4,4460.8,4452.1,4452.5,4452.7,4453.8,4822,2021-09-15 12:00:00
1155,SPX500_i,4453.2,4475.3,4440.2,4476.9,4458.549999999999,4464.133333333332,4466.924999999999,4461.4,13559,2021-09-15 16:00:00
1156,SPX500_i,4475.4,4485.1,4475.1,4489.9,4482.5,4483.366666666667,4483.8,4481.375,5473,2021-09-15 20:00:00
1157,SPX500_i,4488.9,4486.6,4485.4,4489.4,4487.4,4487.133333333333,4487.0,4487.575,706,2021-09-16 00:00:00
1158,SPX500_i,4486.9,4481.1,4479.4,4490.1,4484.75,4483.533333333334,4482.925,4484.375,1913,2021-09-16 04:00:00
1159,SPX500_i,4481.1,4481.6,4478.1,4486.6,4482.35,4482.1,4481.975,4481.85,3506,2021-09-16 08:00:00
1160,SPX500_i,4481.6,4481.5,4468.9,4482.4,4475.65,4477.599999999999,4478.575,4478.6,2695,2021-09-16 12:00:00
1161,SPX500_i,4481.5,4465.0,4445.7,4488.2,4466.95,4466.3,4465.975,4470.1,13419,2021-09-16 16:00:00
1162,SPX500_i,4465.0,4476.9,4459.4,4488.7,4474.049999999999,4474.999999999999,4475.474999999999,4472.5,5843,2021-09-16 20:00:00
1163,SPX500_i,4473.7,4469.1,4467.2,4474.3,4470.75,4470.2,4469.925,4471.075,1647,2021-09-17 00:00:00
1164,SPX500_i,4469.1,4480.8,4465.2,4481.1,4473.15,4475.7,4476.974999999999,4474.049999999999,3229,2021-09-17 04:00:00
1165,SPX500_i,4480.8,4477.7,4475.1,4485.1,4480.1,4479.3,4478.900000000001,4479.675,4674,2021-09-17 08:00:00
1166,SPX500_i,4477.6,4473.3,4460.8,4477.9,4469.35,4470.666666666667,4471.325,4472.4,6596,2021-09-17 12:00:00
1167,SPX500_i,4473.3,4445.6,4435.0,4476.3,4455.65,4452.3,4450.625,4457.55,15511,2021-09-17 16:00:00
1168,SPX500_i,4445.8,4431.9,4428.8,4446.0,4437.4,4435.566666666667,4434.65,4438.125,9222,2021-09-17 20:00:00
1169,SPX500_i,4419.5,4425.5,4419.4,4430.4,4424.9,4425.099999999999,4425.2,4423.7,2305,2021-09-20 00:00:00
1170,SPX500_i,4425.3,4401.4,4394.0,4425.5,4409.75,4406.966666666666,4405.575,4411.55,5798,2021-09-20 04:00:00
1171,SPX500_i,4401.3,4382.3,4377.9,4406.1,4392.0,4388.766666666666,4387.15,4391.9,11452,2021-09-20 08:00:00
1172,SPX500_i,4382.2,4359.3,4352.5,4382.8,4367.65,4364.866666666666,4363.474999999999,4369.2,8539,2021-09-20 12:00:00
