,SPX500_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
498,SPX500_m_i,3805.6,3799.1,3791.4,3820.9,3806.15,3803.7999999999997,3802.625,3804.25,6823,2021-03-04 12:00:00
499,SPX500_m_i,3799.3,3813.0,3792.3,3837.8,3815.05,3814.366666666667,3814.025,3810.6000000000004,7199,2021-03-04 16:00:00
500,SPX500_m_i,3813.1,3723.4,3722.8,3844.3,3783.55,3763.5,3753.475,3775.9,17511,2021-03-04 20:00:00
501,SPX500_m_i,3723.4,3771.3,3723.4,3778.5,3750.95,3757.7333333333336,3761.125,3749.15,9257,2021-03-05 00:00:00
502,SPX500_m_i,3765.9,3756.4,3733.7,3769.2,3751.45,3753.1,3753.9249999999997,3756.2999999999997,5920,2021-03-05 04:00:00
503,SPX500_m_i,3756.7,3766.4,3752.7,3771.7,3762.2,3763.6,3764.2999999999997,3761.875,5259,2021-03-05 08:00:00
504,SPX500_m_i,3766.7,3761.9,3741.2,3769.9,3755.55,3757.6666666666665,3758.725,3759.925,7302,2021-03-05 12:00:00
505,SPX500_m_i,3761.9,3777.4,3757.9,3816.4,3787.15,3783.9,3782.275,3778.4,9500,2021-03-05 16:00:00
506,SPX500_m_i,3776.7,3817.8,3730.8,3822.8,3776.8,3790.466666666667,3797.3,3787.0250000000005,17261,2021-03-05 20:00:00
507,SPX500_m_i,3863.3,3837.3,3828.0,3866.8,3847.4,3844.0333333333333,3842.3500000000004,3848.8500000000004,5383,2021-03-08 04:00:00
508,SPX500_m_i,3837.4,3828.1,3825.6,3838.4,3832.0,3830.7000000000003,3830.05,3832.375,5614,2021-03-08 08:00:00
509,SPX500_m_i,3827.8,3816.8,3798.5,3833.6,3816.05,3816.3000000000006,3816.425,3819.175,7116,2021-03-08 12:00:00
510,SPX500_m_i,3817.1,3843.9,3812.3,3864.4,3838.3500000000004,3840.2000000000003,3841.125,3834.425,8457,2021-03-08 16:00:00
511,SPX500_m_i,3843.9,3847.8,3837.6,3881.1,3859.35,3855.5,3853.575,3852.6,12162,2021-03-08 20:00:00
512,SPX500_m_i,3847.6,3822.1,3818.8,3865.3,3842.05,3835.4,3832.0750000000003,3838.4500000000003,5827,2021-03-09 00:00:00
513,SPX500_m_i,3841.7,3845.0,3828.0,3847.7,3837.85,3840.2333333333336,3841.425,3840.6000000000004,5532,2021-03-09 04:00:00
514,SPX500_m_i,3845.0,3840.0,3837.1,3855.5,3846.3,3844.2000000000003,3843.15,3844.4,4595,2021-03-09 08:00:00
515,SPX500_m_i,3840.0,3858.6,3835.6,3864.7,3850.1499999999996,3852.9666666666667,3854.375,3849.725,5596,2021-03-09 12:00:00
516,SPX500_m_i,3858.7,3876.6,3852.9,3879.2,3866.05,3869.566666666667,3871.3250000000003,3866.8500000000004,5407,2021-03-09 16:00:00
517,SPX500_m_i,3876.7,3901.6,3874.6,3902.9,3888.75,3893.0333333333333,3895.175,3888.95,6301,2021-03-09 20:00:00
518,SPX500_m_i,3901.6,3875.1,3872.1,3902.9,3887.5,3883.366666666667,3881.3,3887.925,3144,2021-03-10 00:00:00
519,SPX500_m_i,3879.0,3868.1,3863.8,3881.0,3872.4,3870.9666666666667,3870.25,3872.975,3924,2021-03-10 04:00:00
520,SPX500_m_i,3868.1,3862.5,3858.4,3873.7,3866.05,3864.866666666667,3864.275,3865.675,3782,2021-03-10 08:00:00
521,SPX500_m_i,3861.8,3875.1,3860.0,3884.9,3872.45,3873.3333333333335,3873.775,3870.45,4401,2021-03-10 12:00:00
522,SPX500_m_i,3875.3,3906.7,3867.0,3912.5,3889.75,3895.4,3898.2250000000004,3890.375,6574,2021-03-10 16:00:00
523,SPX500_m_i,3907.0,3902.2,3885.3,3911.7,3898.5,3899.7333333333336,3900.3500000000004,3901.55,9495,2021-03-10 20:00:00
524,SPX500_m_i,3902.0,3898.8,3897.4,3917.7,3907.55,3904.6333333333337,3903.175,3903.9750000000004,3424,2021-03-11 00:00:00
525,SPX500_m_i,3906.2,3914.0,3894.5,3916.3,3905.4,3908.2666666666664,3909.7,3907.75,2764,2021-03-11 04:00:00
526,SPX500_m_i,3914.0,3922.1,3912.5,3922.1,3917.3,3918.9,3919.7000000000003,3917.675,2611,2021-03-11 08:00:00
527,SPX500_m_i,3921.8,3928.3,3918.8,3930.6,3924.7,3925.9,3926.5,3924.875,3727,2021-03-11 12:00:00
528,SPX500_m_i,3928.1,3932.6,3919.2,3933.0,3926.1,3928.2666666666664,3929.35,3928.225,4853,2021-03-11 16:00:00
529,SPX500_m_i,3932.8,3949.0,3923.0,3959.8,3941.4,3943.933333333333,3945.2,3941.1499999999996,4736,2021-03-11 20:00:00
530,SPX500_m_i,3948.8,3938.0,3935.9,3954.6,3945.25,3942.8333333333335,3941.625,3944.325,2356,2021-03-12 00:00:00
531,SPX500_m_i,3944.0,3937.5,3934.5,3946.7,3940.6,3939.566666666667,3939.05,3940.675,3338,2021-03-12 04:00:00
532,SPX500_m_i,3937.5,3935.0,3934.8,3947.5,3941.15,3939.1,3938.075,3938.7,3516,2021-03-12 08:00:00
533,SPX500_m_i,3935.5,3916.2,3911.1,3936.2,3923.6499999999996,3921.1666666666665,3919.925,3924.75,5148,2021-03-12 12:00:00
534,SPX500_m_i,3916.3,3931.5,3912.3,3931.7,3922.0,3925.1666666666665,3926.75,3922.95,4915,2021-03-12 16:00:00
535,SPX500_m_i,3931.2,3930.5,3914.9,3935.7,3925.3,3927.0333333333333,3927.9,3928.075,6193,2021-03-12 20:00:00
536,SPX500_m_i,3946.8,3947.3,3942.3,3948.0,3945.15,3945.866666666667,3946.2250000000004,3946.1000000000004,351,2021-03-15 00:00:00
537,SPX500_m_i,3947.5,3950.3,3947.0,3958.0,3952.5,3951.7666666666664,3951.3999999999996,3950.7,3271,2021-03-15 04:00:00
538,SPX500_m_i,3950.2,3942.5,3937.3,3951.5,3944.4,3943.7666666666664,3943.45,3945.375,2799,2021-03-15 08:00:00
539,SPX500_m_i,3942.5,3952.3,3935.1,3958.4,3946.75,3948.6,3949.5249999999996,3947.075,3586,2021-03-15 12:00:00
540,SPX500_m_i,3952.1,3943.0,3936.9,3953.2,3945.05,3944.366666666667,3944.025,3946.3,4980,2021-03-15 16:00:00
541,SPX500_m_i,3942.8,3955.5,3923.8,3958.3,3941.05,3945.866666666667,3948.275,3945.1000000000004,3373,2021-03-15 20:00:00
542,SPX500_m_i,3955.5,3962.9,3948.1,3970.3,3959.2,3960.433333333333,3961.0499999999997,3959.2,1352,2021-03-16 00:00:00
543,SPX500_m_i,3962.9,3970.4,3961.7,3973.1,3967.3999999999996,3968.3999999999996,3968.8999999999996,3967.0249999999996,2564,2021-03-16 04:00:00
544,SPX500_m_i,3970.4,3973.2,3967.2,3973.2,3970.2,3971.1999999999994,3971.7,3970.9999999999995,1960,2021-03-16 08:00:00
545,SPX500_m_i,3972.9,3970.5,3965.2,3974.7,3969.95,3970.133333333333,3970.225,3970.825,2714,2021-03-16 12:00:00
546,SPX500_m_i,3970.4,3975.8,3969.7,3981.2,3975.45,3975.566666666667,3975.625,3974.275,3418,2021-03-16 16:00:00
547,SPX500_m_i,3975.9,3962.0,3953.4,3977.4,3965.4,3964.2666666666664,3963.7,3967.1749999999997,5128,2021-03-16 20:00:00
548,SPX500_m_i,3962.2,3969.2,3957.2,3973.0,3965.1,3966.4666666666667,3967.1499999999996,3965.3999999999996,1728,2021-03-17 00:00:00
549,SPX500_m_i,3969.0,3961.7,3956.9,3970.4,3963.65,3963.0,3962.675,3964.5,2877,2021-03-17 04:00:00
550,SPX500_m_i,3961.7,3963.2,3958.7,3965.5,3962.1,3962.4666666666667,3962.6499999999996,3962.2749999999996,1861,2021-03-17 08:00:00
551,SPX500_m_i,3963.2,3959.5,3959.2,3965.0,3962.1,3961.2333333333336,3960.8,3961.7250000000004,2460,2021-03-17 12:00:00
552,SPX500_m_i,3959.3,3939.1,3937.0,3959.7,3948.35,3945.2666666666664,3943.725,3948.7749999999996,5236,2021-03-17 16:00:00
553,SPX500_m_i,3939.1,3979.1,3935.7,3980.4,3958.05,3965.066666666667,3968.5750000000003,3958.5750000000003,6931,2021-03-17 20:00:00
554,SPX500_m_i,3979.1,3976.9,3966.8,3983.7,3975.25,3975.7999999999997,3976.075,3976.625,2338,2021-03-18 00:00:00
555,SPX500_m_i,3977.2,3985.5,3975.3,3988.9,3982.1000000000004,3983.2333333333336,3983.8,3981.7250000000004,2519,2021-03-18 04:00:00
556,SPX500_m_i,3985.5,3981.8,3972.8,3985.7,3979.25,3980.1,3980.5249999999996,3981.45,2555,2021-03-18 08:00:00
557,SPX500_m_i,3981.7,3959.2,3951.2,3982.6,3966.8999999999996,3964.3333333333335,3963.05,3968.675,4662,2021-03-18 12:00:00
558,SPX500_m_i,3959.2,3953.8,3941.7,3960.8,3951.25,3952.1,3952.5249999999996,3953.875,6674,2021-03-18 16:00:00
559,SPX500_m_i,3954.1,3935.6,3924.2,3969.1,3946.6499999999996,3942.9666666666667,3941.125,3945.75,5859,2021-03-18 20:00:00
560,SPX500_m_i,3935.4,3916.3,3911.2,3937.9,3924.55,3921.8000000000006,3920.425,3925.2000000000003,3442,2021-03-19 00:00:00
561,SPX500_m_i,3916.3,3919.8,3915.6,3929.0,3922.3,3921.466666666667,3921.05,3920.175,3177,2021-03-19 04:00:00
562,SPX500_m_i,3919.8,3919.9,3909.3,3926.6,3917.95,3918.6,3918.9249999999997,3918.8999999999996,3485,2021-03-19 08:00:00
563,SPX500_m_i,3920.1,3930.1,3919.4,3933.5,3926.45,3927.6666666666665,3928.275,3925.775,4281,2021-03-19 12:00:00
564,SPX500_m_i,3930.0,3912.7,3885.6,3930.1,3907.85,3909.4666666666667,3910.2749999999996,3914.6,7449,2021-03-19 16:00:00
565,SPX500_m_i,3912.7,3928.7,3897.4,3928.9,3913.15,3918.3333333333335,3920.925,3916.925,5901,2021-03-19 20:00:00
566,SPX500_m_i,3900.7,3904.1,3899.0,3904.3,3901.65,3902.4666666666667,3902.875,3902.0249999999996,414,2021-03-22 00:00:00
567,SPX500_m_i,3904.3,3907.9,3895.6,3911.0,3903.3,3904.8333333333335,3905.6,3904.7,3292,2021-03-22 04:00:00
568,SPX500_m_i,3907.9,3907.2,3906.2,3915.0,3910.6,3909.4666666666667,3908.8999999999996,3909.075,2383,2021-03-22 08:00:00
569,SPX500_m_i,3907.0,3912.2,3897.3,3913.4,3905.3500000000004,3907.6333333333337,3908.7750000000005,3907.4750000000004,4375,2021-03-22 12:00:00
570,SPX500_m_i,3912.2,3934.7,3912.0,3938.5,3925.25,3928.4,3929.9750000000004,3924.3500000000004,4505,2021-03-22 16:00:00
571,SPX500_m_i,3934.7,3952.0,3932.7,3954.0,3943.35,3946.2333333333336,3947.675,3943.3500000000004,3163,2021-03-22 20:00:00
572,SPX500_m_i,3952.0,3943.2,3938.5,3954.7,3946.6,3945.4666666666667,3944.8999999999996,3947.1,1481,2021-03-23 00:00:00
573,SPX500_m_i,3943.0,3936.5,3935.5,3949.0,3942.25,3940.3333333333335,3939.375,3941.0,2507,2021-03-23 04:00:00
574,SPX500_m_i,3936.5,3931.9,3928.6,3937.0,3932.8,3932.5,3932.35,3933.5,2196,2021-03-23 08:00:00
575,SPX500_m_i,3931.6,3925.7,3918.8,3935.3,3927.05,3926.6,3926.375,3927.85,3854,2021-03-23 12:00:00
576,SPX500_m_i,3925.9,3937.7,3922.9,3944.1,3933.5,3934.9,3935.6000000000004,3932.65,4222,2021-03-23 16:00:00
577,SPX500_m_i,3937.7,3919.4,3919.2,3948.7,3933.95,3929.1,3926.6749999999997,3931.25,5933,2021-03-23 20:00:00
578,SPX500_m_i,3919.2,3912.4,3901.2,3924.0,3912.6,3912.5333333333333,3912.5,3914.2,2633,2021-03-24 00:00:00
579,SPX500_m_i,3912.4,3908.0,3902.5,3914.8,3908.65,3908.433333333333,3908.325,3909.4249999999997,3274,2021-03-24 04:00:00
580,SPX500_m_i,3908.1,3910.4,3905.0,3913.9,3909.45,3909.7666666666664,3909.9249999999997,3909.35,2711,2021-03-24 08:00:00
581,SPX500_m_i,3910.3,3922.8,3906.1,3928.3,3917.2,3919.066666666667,3920.0,3916.875,3691,2021-03-24 12:00:00
582,SPX500_m_i,3922.8,3936.5,3916.7,3937.8,3927.25,3930.3333333333335,3931.875,3928.45,4864,2021-03-24 16:00:00
583,SPX500_m_i,3936.8,3910.5,3909.6,3941.5,3925.55,3920.5333333333333,3918.025,3924.6000000000004,6212,2021-03-24 20:00:00
584,SPX500_m_i,3910.8,3894.5,3889.6,3916.3,3902.95,3900.133333333333,3898.725,3902.8,2416,2021-03-25 00:00:00
585,SPX500_m_i,3894.6,3903.2,3887.8,3906.0,3896.9,3899.0,3900.05,3897.9,3043,2021-03-25 04:00:00
586,SPX500_m_i,3903.3,3899.7,3895.2,3904.8,3900.0,3899.9,3899.8500000000004,3900.75,2701,2021-03-25 08:00:00
587,SPX500_m_i,3899.8,3901.2,3890.6,3904.7,3897.6499999999996,3898.8333333333335,3899.425,3899.075,3571,2021-03-25 12:00:00
588,SPX500_m_i,3901.3,3862.7,3853.5,3901.7,3877.6,3872.633333333333,3870.1499999999996,3879.8,7886,2021-03-25 16:00:00
589,SPX500_m_i,3862.4,3903.0,3854.0,3904.0,3879.0,3887.0,3891.0,3880.85,8999,2021-03-25 20:00:00
590,SPX500_m_i,3902.5,3913.8,3902.5,3919.5,3911.0,3911.933333333333,3912.3999999999996,3909.575,2301,2021-03-26 00:00:00
591,SPX500_m_i,3913.8,3922.4,3912.1,3923.1,3917.6,3919.2000000000003,3920.0,3917.8500000000004,2779,2021-03-26 04:00:00
592,SPX500_m_i,3922.5,3927.4,3922.5,3931.5,3927.0,3927.133333333333,3927.2,3925.975,1976,2021-03-26 08:00:00
593,SPX500_m_i,3927.4,3919.8,3917.0,3928.8,3922.9,3921.866666666667,3921.3500000000004,3923.25,3358,2021-03-26 12:00:00
594,SPX500_m_i,3919.8,3929.5,3914.5,3937.7,3926.1,3927.2333333333336,3927.8,3925.375,4332,2021-03-26 16:00:00
595,SPX500_m_i,3929.5,3936.5,3917.1,3944.1,3930.6,3932.566666666667,3933.55,3931.8,5775,2021-03-26 20:00:00
596,SPX500_m_i,3967.5,3954.7,3949.7,3969.7,3959.7,3958.033333333333,3957.2,3960.3999999999996,2555,2021-03-29 04:00:00
597,SPX500_m_i,3954.4,3947.0,3939.2,3958.8,3949.0,3948.3333333333335,3948.0,3949.85,3073,2021-03-29 08:00:00
598,SPX500_m_i,3947.2,3958.7,3943.2,3961.4,3952.3,3954.433333333333,3955.5,3952.625,3901,2021-03-29 12:00:00
599,SPX500_m_i,3958.7,3954.9,3951.7,3970.7,3961.2,3959.1,3958.0499999999997,3959.0,3633,2021-03-29 16:00:00
600,SPX500_m_i,3954.7,3970.0,3942.3,3980.2,3961.25,3964.1666666666665,3965.625,3961.8,7543,2021-03-29 20:00:00
601,SPX500_m_i,3970.2,3971.8,3962.8,3981.3,3972.05,3971.966666666667,3971.925,3971.5250000000005,3968,2021-03-30 00:00:00
602,SPX500_m_i,3977.7,3967.0,3964.7,3977.9,3971.3,3969.866666666667,3969.15,3971.825,2173,2021-03-30 04:00:00
603,SPX500_m_i,3967.0,3971.5,3966.0,3975.0,3970.5,3970.8333333333335,3971.0,3969.875,2104,2021-03-30 08:00:00
604,SPX500_m_i,3971.5,3969.8,3964.8,3975.1,3969.95,3969.9,3969.875,3970.3,3087,2021-03-30 12:00:00
605,SPX500_m_i,3969.8,3954.2,3947.7,3971.7,3959.7,3957.8666666666663,3956.95,3960.8499999999995,3906,2021-03-30 16:00:00
606,SPX500_m_i,3953.9,3953.6,3943.6,3962.5,3953.05,3953.2333333333336,3953.3250000000003,3953.4,5803,2021-03-30 20:00:00
607,SPX500_m_i,3953.5,3962.4,3948.1,3967.8,3957.95,3959.433333333333,3960.1749999999997,3957.95,2861,2021-03-31 00:00:00
608,SPX500_m_i,3956.1,3962.0,3953.0,3967.1,3960.05,3960.7000000000003,3961.025,3959.55,2117,2021-03-31 04:00:00
609,SPX500_m_i,3962.1,3955.2,3953.3,3962.3,3957.8,3956.933333333333,3956.5,3958.225,2094,2021-03-31 08:00:00
610,SPX500_m_i,3955.1,3957.4,3951.2,3959.5,3955.35,3956.0333333333333,3956.375,3955.8,2674,2021-03-31 12:00:00
611,SPX500_m_i,3957.4,3974.2,3956.8,3976.8,3966.8,3969.2666666666664,3970.5,3966.2999999999997,2416,2021-03-31 16:00:00
612,SPX500_m_i,3974.5,3990.3,3973.0,3993.0,3983.0,3985.433333333333,3986.6499999999996,3982.7,3065,2021-03-31 20:00:00
613,SPX500_m_i,3990.2,3977.7,3975.0,3990.7,3982.85,3981.133333333333,3980.2749999999996,3983.3999999999996,2916,2021-04-01 00:00:00
614,SPX500_m_i,3978.3,3979.0,3975.3,3982.8,3979.05,3979.0333333333333,3979.025,3978.8500000000004,1779,2021-04-01 04:00:00
615,SPX500_m_i,3979.0,3979.5,3974.0,3982.5,3978.25,3978.6666666666665,3978.875,3978.75,1929,2021-04-01 08:00:00
616,SPX500_m_i,3979.2,3990.4,3978.8,3994.0,3986.4,3987.7333333333336,3988.4,3985.6000000000004,2486,2021-04-01 12:00:00
617,SPX500_m_i,3990.4,3997.2,3986.2,4001.1,3993.6499999999996,3994.8333333333335,3995.425,3993.725,2501,2021-04-01 16:00:00
618,SPX500_m_i,3998.2,4010.1,3995.8,4012.0,4003.9,4005.9666666666667,4007.0,4004.0249999999996,3317,2021-04-01 20:00:00
619,SPX500_m_i,4010.0,4019.1,4007.9,4020.2,4014.05,4015.7333333333336,4016.5750000000003,4014.3,1401,2021-04-02 00:00:00
620,SPX500_m_i,4023.3,4025.1,4023.3,4026.3,4024.8,4024.9,4024.9500000000003,4024.5,724,2021-04-02 04:00:00
621,SPX500_m_i,4025.1,4027.9,4023.8,4028.4,4026.1000000000004,4026.7000000000003,4027.0,4026.3,573,2021-04-02 08:00:00
622,SPX500_m_i,4027.9,4030.4,4027.6,4031.5,4029.55,4029.8333333333335,4029.975,4029.35,822,2021-04-02 12:00:00
623,SPX500_m_i,4030.4,4036.6,4028.0,4047.5,4037.75,4037.366666666667,4037.175,4035.625,2028,2021-04-02 16:00:00
624,SPX500_m_i,4034.7,4038.9,4031.7,4042.5,4037.1,4037.7000000000003,4038.0,4036.95,1886,2021-04-05 04:00:00
625,SPX500_m_i,4038.9,4033.9,4033.6,4039.7,4036.6499999999996,4035.733333333333,4035.2749999999996,4036.5249999999996,1176,2021-04-05 08:00:00
626,SPX500_m_i,4033.9,4040.4,4030.5,4041.3,4035.9,4037.4,4038.15,4036.525,1477,2021-04-05 12:00:00
627,SPX500_m_i,4040.3,4058.4,4038.9,4058.8,4048.8500000000004,4052.0333333333333,4053.625,4049.1000000000004,1815,2021-04-05 16:00:00
628,SPX500_m_i,4058.8,4078.8,4055.1,4082.6,4068.85,4072.1666666666665,4073.825,4068.825,3040,2021-04-05 20:00:00
629,SPX500_m_i,4078.7,4076.1,4070.6,4081.1,4075.85,4075.933333333333,4075.975,4076.625,2006,2021-04-06 00:00:00
630,SPX500_m_i,4078.2,4070.9,4070.2,4083.2,4076.7,4074.7666666666664,4073.7999999999997,4075.625,1660,2021-04-06 04:00:00
631,SPX500_m_i,4070.9,4070.2,4066.2,4072.6,4069.3999999999996,4069.6666666666665,4069.8,4069.975,1647,2021-04-06 08:00:00
632,SPX500_m_i,4070.0,4068.2,4061.6,4073.2,4067.3999999999996,4067.6666666666665,4067.8,4068.25,3022,2021-04-06 12:00:00
633,SPX500_m_i,4068.1,4080.5,4065.4,4081.6,4073.5,4075.8333333333335,4077.0,4073.9,2879,2021-04-06 16:00:00
634,SPX500_m_i,4080.6,4079.4,4071.9,4085.2,4078.55,4078.8333333333335,4078.975,4079.275,3260,2021-04-06 20:00:00
635,SPX500_m_i,4079.5,4073.6,4067.7,4081.5,4074.6,4074.2666666666664,4074.1,4075.575,2165,2021-04-07 00:00:00
636,SPX500_m_i,4074.7,4072.4,4072.0,4080.7,4076.35,4075.0333333333333,4074.375,4074.95,1451,2021-04-07 04:00:00
637,SPX500_m_i,4072.5,4075.1,4071.2,4075.5,4073.35,4073.933333333333,4074.225,4073.575,1371,2021-04-07 08:00:00
638,SPX500_m_i,4075.0,4073.5,4071.0,4079.2,4075.1,4074.566666666667,4074.3,4074.675,2182,2021-04-07 12:00:00
639,SPX500_m_i,4073.5,4076.0,4066.0,4079.1,4072.55,4073.7000000000003,4074.275,4073.65,2431,2021-04-07 16:00:00
640,SPX500_m_i,4076.1,4077.4,4067.9,4082.8,4075.3500000000004,4076.0333333333333,4076.375,4076.05,3558,2021-04-07 20:00:00
641,SPX500_m_i,4077.4,4079.1,4070.8,4082.4,4076.6000000000004,4077.433333333334,4077.8500000000004,4077.425,1954,2021-04-08 00:00:00
642,SPX500_m_i,4082.6,4091.1,4081.2,4093.9,4087.55,4088.7333333333336,4089.3250000000003,4087.2000000000003,1585,2021-04-08 04:00:00
643,SPX500_m_i,4091.1,4100.3,4090.4,4101.2,4095.8,4097.3,4098.05,4095.7500000000005,1389,2021-04-08 08:00:00
644,SPX500_m_i,4100.3,4091.2,4087.4,4100.8,4094.1000000000004,4093.1333333333337,4092.6500000000005,4094.925,2086,2021-04-08 12:00:00
645,SPX500_m_i,4091.2,4089.6,4084.0,4094.1,4089.05,4089.2333333333336,4089.3250000000003,4089.7250000000004,2556,2021-04-08 16:00:00
646,SPX500_m_i,4089.9,4092.9,4081.8,4096.0,4088.9,4090.2333333333336,4090.9,4090.15,3237,2021-04-08 20:00:00
647,SPX500_m_i,4093.0,4097.9,4092.3,4098.4,4095.35,4096.2,4096.625,4095.3999999999996,1228,2021-04-09 00:00:00
648,SPX500_m_i,4104.8,4103.3,4103.3,4110.8,4107.05,4105.8,4105.175,4105.55,1380,2021-04-09 04:00:00
649,SPX500_m_i,4103.1,4098.1,4095.6,4105.3,4100.45,4099.666666666667,4099.275,4100.525,1521,2021-04-09 08:00:00
650,SPX500_m_i,4098.1,4102.4,4096.4,4104.9,4100.65,4101.233333333333,4101.525,4100.45,2351,2021-04-09 12:00:00
651,SPX500_m_i,4102.4,4103.3,4089.7,4107.1,4098.4,4100.033333333333,4100.849999999999,4100.625,2741,2021-04-09 16:00:00
652,SPX500_m_i,4103.3,4110.9,4096.9,4112.4,4104.65,4106.733333333333,4107.775,4105.875,2690,2021-04-09 20:00:00
653,SPX500_m_i,4124.7,4118.2,4114.7,4126.2,4120.45,4119.7,4119.325,4120.95,2242,2021-04-12 04:00:00
654,SPX500_m_i,4118.2,4115.2,4113.2,4118.5,4115.85,4115.633333333334,4115.525000000001,4116.275000000001,1825,2021-04-12 08:00:00
655,SPX500_m_i,4115.4,4122.0,4114.2,4122.7,4118.45,4119.633333333333,4120.225,4118.575,2556,2021-04-12 12:00:00
656,SPX500_m_i,4122.0,4121.5,4117.2,4127.7,4122.45,4122.133333333333,4121.975,4122.1,2560,2021-04-12 16:00:00
657,SPX500_m_i,4121.3,4120.3,4115.1,4130.7,4122.9,4122.033333333333,4121.599999999999,4121.849999999999,3401,2021-04-12 20:00:00
658,SPX500_m_i,4120.0,4129.4,4118.2,4132.2,4125.2,4126.599999999999,4127.299999999999,4124.95,2028,2021-04-13 00:00:00
659,SPX500_m_i,4129.4,4128.4,4127.9,4132.2,4130.049999999999,4129.499999999999,4129.224999999999,4129.474999999999,1454,2021-04-13 04:00:00
660,SPX500_m_i,4128.4,4125.2,4122.2,4131.4,4126.799999999999,4126.266666666666,4126.0,4126.799999999999,1546,2021-04-13 08:00:00
661,SPX500_m_i,4125.2,4135.0,4123.7,4135.4,4129.549999999999,4131.366666666666,4132.275,4129.825,1780,2021-04-13 12:00:00
662,SPX500_m_i,4135.0,4130.9,4110.2,4135.7,4122.95,4125.599999999999,4126.924999999999,4127.95,3627,2021-04-13 16:00:00
663,SPX500_m_i,4131.0,4134.8,4128.5,4135.5,4132.0,4132.933333333333,4133.4,4132.45,2987,2021-04-13 20:00:00
664,SPX500_m_i,4134.8,4141.6,4134.5,4148.3,4141.4,4141.466666666666,4141.5,4139.8,1759,2021-04-14 00:00:00
665,SPX500_m_i,4140.8,4142.0,4138.0,4143.3,4140.65,4141.099999999999,4141.325,4141.025,1358,2021-04-14 04:00:00
666,SPX500_m_i,4142.0,4145.6,4138.5,4145.8,4142.15,4143.3,4143.875,4142.975,1424,2021-04-14 08:00:00
667,SPX500_m_i,4145.8,4145.6,4141.0,4147.3,4144.15,4144.633333333333,4144.875,4144.925,2100,2021-04-14 12:00:00
668,SPX500_m_i,4145.6,4150.6,4138.2,4150.6,4144.4,4146.466666666666,4147.5,4146.25,2154,2021-04-14 16:00:00
669,SPX500_m_i,4150.7,4133.5,4130.8,4152.0,4141.4,4138.766666666666,4137.45,4141.75,4077,2021-04-14 20:00:00
670,SPX500_m_i,4133.5,4128.4,4121.3,4138.3,4129.8,4129.333333333333,4129.1,4130.375,3615,2021-04-15 00:00:00
671,SPX500_m_i,4134.3,4130.6,4127.8,4135.5,4131.65,4131.3,4131.125,4132.05,1715,2021-04-15 04:00:00
672,SPX500_m_i,4130.6,4134.5,4128.1,4135.6,4131.85,4132.733333333334,4133.175,4132.200000000001,1867,2021-04-15 08:00:00
673,SPX500_m_i,4134.4,4144.6,4133.8,4146.8,4140.3,4141.733333333334,4142.450000000001,4139.9,2003,2021-04-15 12:00:00
674,SPX500_m_i,4144.6,4152.0,4143.0,4156.0,4149.5,4150.333333333333,4150.75,4148.9,2530,2021-04-15 16:00:00
675,SPX500_m_i,4152.3,4167.0,4150.0,4169.8,4159.9,4162.266666666666,4163.45,4159.775,3223,2021-04-15 20:00:00
676,SPX500_m_i,4167.3,4171.3,4162.0,4174.8,4168.4,4169.366666666666,4169.849999999999,4168.849999999999,2121,2021-04-16 00:00:00
677,SPX500_m_i,4171.4,4165.4,4163.4,4172.5,4167.95,4167.099999999999,4166.674999999999,4168.174999999999,1438,2021-04-16 04:00:00
678,SPX500_m_i,4165.5,4167.1,4162.8,4168.6,4165.700000000001,4166.166666666667,4166.400000000001,4166.0,1511,2021-04-16 08:00:00
679,SPX500_m_i,4166.9,4173.6,4162.7,4175.6,4169.15,4170.633333333333,4171.375,4169.7,2330,2021-04-16 12:00:00
680,SPX500_m_i,4173.6,4173.5,4171.8,4186.5,4179.15,4177.266666666666,4176.325,4176.35,2739,2021-04-16 16:00:00
681,SPX500_m_i,4173.5,4177.6,4170.0,4182.8,4176.4,4176.8,4177.0,4175.975,3576,2021-04-16 20:00:00
682,SPX500_m_i,4174.9,4175.9,4169.2,4176.9,4173.049999999999,4173.999999999999,4174.474999999999,4174.224999999999,1596,2021-04-19 04:00:00
683,SPX500_m_i,4175.6,4178.6,4175.0,4180.6,4177.8,4178.066666666667,4178.200000000001,4177.450000000001,1442,2021-04-19 08:00:00
684,SPX500_m_i,4178.5,4177.5,4174.4,4182.8,4178.6,4178.233333333334,4178.05,4178.3,1946,2021-04-19 12:00:00
685,SPX500_m_i,4177.5,4178.5,4171.5,4179.5,4175.5,4176.5,4177.0,4176.75,2524,2021-04-19 16:00:00
686,SPX500_m_i,4178.5,4159.4,4150.5,4179.0,4164.75,4162.966666666666,4162.075,4166.85,6320,2021-04-19 20:00:00
687,SPX500_m_i,4159.1,4166.1,4154.1,4166.6,4160.35,4162.266666666667,4163.225,4161.475,2659,2021-04-20 00:00:00
688,SPX500_m_i,4166.7,4172.0,4165.6,4173.2,4169.4,4170.266666666666,4170.7,4169.375,1660,2021-04-20 04:00:00
689,SPX500_m_i,4172.0,4174.2,4170.5,4175.0,4172.75,4173.233333333334,4173.475,4172.925,1703,2021-04-20 08:00:00
