,XAGUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
452,XAGUSD_i,24.781,24.764,24.598,24.842,24.72,24.734666666666666,24.741999999999997,24.746249999999996,3201,2021-04-05 08:00:00
453,XAGUSD_i,24.764,24.921,24.741,25.07,24.9055,24.910666666666668,24.913249999999998,24.874,4456,2021-04-05 12:00:00
454,XAGUSD_i,24.923000000000002,24.763,24.73,24.988,24.859,24.827,24.811000000000003,24.851000000000003,7082,2021-04-05 16:00:00
455,XAGUSD_i,24.763,24.874,24.652,24.877,24.764499999999998,24.801,24.819249999999997,24.7915,2696,2021-04-05 20:00:00
456,XAGUSD_i,24.87,24.841,24.76,24.871,24.8155,24.824,24.828250000000004,24.835500000000003,1336,2021-04-06 00:00:00
457,XAGUSD_i,24.841,24.906,24.812,25.016,24.914,24.911333333333335,24.910000000000004,24.893750000000004,3925,2021-04-06 04:00:00
458,XAGUSD_i,24.906,24.963,24.814,25.182,24.997999999999998,24.986333333333334,24.9805,24.966250000000002,6125,2021-04-06 08:00:00
459,XAGUSD_i,24.966,25.003,24.876,25.097,24.9865,24.992,24.99475,24.985500000000002,5672,2021-04-06 12:00:00
460,XAGUSD_i,25.005,25.248,24.972,25.288,25.130000000000003,25.169333333333338,25.189000000000004,25.12825,7652,2021-04-06 16:00:00
461,XAGUSD_i,25.25,25.14,25.1,25.265,25.1825,25.168333333333333,25.16125,25.18875,3007,2021-04-06 20:00:00
462,XAGUSD_i,25.135,25.121,25.104,25.157,25.130499999999998,25.12733333333333,25.125749999999996,25.12925,1148,2021-04-07 00:00:00
463,XAGUSD_i,25.119,25.102,25.009,25.146,25.0775,25.08566666666667,25.089750000000002,25.094,3607,2021-04-07 04:00:00
464,XAGUSD_i,25.102,25.027,24.92,25.153,25.0365,25.03333333333333,25.03175,25.0505,5031,2021-04-07 08:00:00
465,XAGUSD_i,25.026,25.065,24.843,25.066,24.9545,24.991333333333333,25.00975,25.0,5285,2021-04-07 12:00:00
466,XAGUSD_i,25.065,25.163,24.976,25.264,25.119999999999997,25.13433333333333,25.141499999999997,25.116999999999997,7649,2021-04-07 16:00:00
467,XAGUSD_i,25.163,25.14,25.07,25.266,25.168,25.158666666666665,25.154,25.15975,3610,2021-04-07 20:00:00
468,XAGUSD_i,25.143,25.108,25.108,25.151,25.1295,25.122333333333334,25.118750000000002,25.1275,1278,2021-04-08 00:00:00
469,XAGUSD_i,25.107,25.104,24.95,25.107,25.0285,25.05366666666667,25.06625,25.067,3598,2021-04-08 04:00:00
470,XAGUSD_i,25.109,25.215,25.094,25.396,25.245,25.235,25.23,25.2035,6490,2021-04-08 08:00:00
471,XAGUSD_i,25.215,25.348,25.185,25.448,25.316499999999998,25.326999999999998,25.33225,25.299,5364,2021-04-08 12:00:00
472,XAGUSD_i,25.348,25.486,25.33,25.605,25.4675,25.47366666666667,25.476750000000003,25.44225,7445,2021-04-08 16:00:00
473,XAGUSD_i,25.486,25.453,25.44,25.528,25.484,25.47366666666667,25.468500000000002,25.476750000000003,1997,2021-04-08 20:00:00
474,XAGUSD_i,25.459,25.432,25.386,25.463,25.424500000000002,25.427000000000003,25.428250000000002,25.435000000000002,1335,2021-04-09 00:00:00
475,XAGUSD_i,25.432,25.351,25.278,25.486,25.381999999999998,25.371666666666666,25.3665,25.38675,4048,2021-04-09 04:00:00
476,XAGUSD_i,25.351,25.185,25.122,25.371,25.246499999999997,25.226,25.21575,25.25725,6169,2021-04-09 08:00:00
477,XAGUSD_i,25.182,25.111,24.985,25.292,25.1385,25.129333333333335,25.124750000000002,25.142500000000002,5847,2021-04-09 12:00:00
478,XAGUSD_i,25.108,25.246,24.972,25.287,25.1295,25.168333333333333,25.187749999999998,25.15325,7050,2021-04-09 16:00:00
479,XAGUSD_i,25.246,25.246,25.167,25.286,25.2265,25.233,25.23625,25.23625,2352,2021-04-09 20:00:00
480,XAGUSD_i,25.21,25.23,25.184,25.255,25.2195,25.223,25.22475,25.219749999999998,1315,2021-04-12 00:00:00
481,XAGUSD_i,25.238,25.11,25.035,25.26,25.1475,25.135,25.12875,25.16075,4720,2021-04-12 04:00:00
482,XAGUSD_i,25.11,25.087,25.013,25.183,25.098,25.094333333333335,25.0925,25.09825,5217,2021-04-12 08:00:00
483,XAGUSD_i,25.088,25.103,25.08,25.242,25.161,25.14166666666667,25.132000000000005,25.12825,4961,2021-04-12 12:00:00
484,XAGUSD_i,25.104,24.811,24.705,25.207,24.956,24.907666666666668,24.883499999999998,24.95675,7130,2021-04-12 16:00:00
485,XAGUSD_i,24.811,24.797,24.695,24.861,24.778,24.784333333333333,24.787499999999998,24.790999999999997,2837,2021-04-12 20:00:00
486,XAGUSD_i,24.816,24.8,24.76,24.825,24.7925,24.795,24.79625,24.800250000000002,1302,2021-04-13 00:00:00
487,XAGUSD_i,24.798000000000002,24.836,24.67,24.932,24.801000000000002,24.81266666666667,24.8185,24.809,3961,2021-04-13 04:00:00
488,XAGUSD_i,24.836,24.957,24.722,24.966,24.844,24.88166666666667,24.9005,24.870250000000002,4911,2021-04-13 08:00:00
489,XAGUSD_i,24.957,25.167,24.85,25.252,25.051000000000002,25.08966666666667,25.109,25.0565,6334,2021-04-13 12:00:00
490,XAGUSD_i,25.165,25.328,25.165,25.475,25.32,25.322666666666667,25.324,25.283250000000002,7718,2021-04-13 16:00:00
491,XAGUSD_i,25.331,25.329,25.315,25.402,25.3585,25.348666666666663,25.34375,25.34425,2869,2021-04-13 20:00:00
492,XAGUSD_i,25.351,25.325,25.297,25.363,25.33,25.328333333333333,25.3275,25.334,1256,2021-04-14 00:00:00
493,XAGUSD_i,25.327,25.368,25.32,25.461,25.3905,25.383,25.37925,25.369,3710,2021-04-14 04:00:00
494,XAGUSD_i,25.366,25.469,25.302,25.519,25.4105,25.429999999999996,25.439749999999997,25.413999999999998,6184,2021-04-14 08:00:00
495,XAGUSD_i,25.47,25.397,25.305,25.481,25.393,25.394333333333332,25.394999999999996,25.413249999999998,5200,2021-04-14 12:00:00
496,XAGUSD_i,25.397,25.423,25.185,25.436,25.310499999999998,25.348,25.36675,25.36025,7913,2021-04-14 16:00:00
497,XAGUSD_i,25.423,25.401,25.318,25.481,25.399500000000003,25.400000000000002,25.40025,25.40575,3400,2021-04-14 20:00:00
498,XAGUSD_i,25.396,25.466,25.376,25.481,25.4285,25.441000000000003,25.447250000000004,25.429750000000002,1344,2021-04-15 00:00:00
499,XAGUSD_i,25.466,25.434,25.31,25.598,25.454,25.447333333333333,25.444,25.451999999999998,4866,2021-04-15 04:00:00
500,XAGUSD_i,25.434,25.598,25.434,25.6,25.517000000000003,25.544,25.5575,25.5165,5497,2021-04-15 08:00:00
501,XAGUSD_i,25.598,25.541,25.429,25.669,25.549,25.546333333333333,25.544999999999998,25.55925,6644,2021-04-15 12:00:00
502,XAGUSD_i,25.546,25.933,25.517,25.979,25.747999999999998,25.80966666666667,25.8405,25.74375,9855,2021-04-15 16:00:00
503,XAGUSD_i,25.933,25.832,25.819,25.938,25.8785,25.863,25.855249999999998,25.880499999999998,2980,2021-04-15 20:00:00
504,XAGUSD_i,25.844,25.804,25.801,25.871,25.836,25.825333333333333,25.82,25.83,1369,2021-04-16 00:00:00
505,XAGUSD_i,25.804,25.865,25.739,25.866,25.802500000000002,25.823333333333334,25.83375,25.8185,4289,2021-04-16 04:00:00
506,XAGUSD_i,25.865,25.911,25.77,25.94,25.855,25.87366666666667,25.883000000000003,25.8715,5418,2021-04-16 08:00:00
507,XAGUSD_i,25.913,26.227,25.896,26.292,26.094,26.138333333333335,26.160500000000003,26.082,6834,2021-04-16 12:00:00
508,XAGUSD_i,26.227,26.054,25.922,26.231,26.076500000000003,26.069000000000003,26.065250000000002,26.108500000000003,8392,2021-04-16 16:00:00
509,XAGUSD_i,26.053,25.93,25.919,26.072,25.9955,25.973666666666663,25.96275,25.993499999999997,2361,2021-04-16 20:00:00
510,XAGUSD_i,25.913,26.054,25.892,26.094,25.993000000000002,26.013333333333335,26.023500000000002,25.98825,2110,2021-04-19 00:00:00
511,XAGUSD_i,26.059,25.802,25.69,26.088,25.889000000000003,25.860000000000003,25.8455,25.909750000000003,5388,2021-04-19 04:00:00
512,XAGUSD_i,25.802,26.074,25.736,26.158,25.947000000000003,25.989333333333335,26.0105,25.942500000000003,6266,2021-04-19 08:00:00
513,XAGUSD_i,26.074,25.86,25.758,26.222,25.990000000000002,25.94666666666667,25.925,25.9785,7378,2021-04-19 12:00:00
514,XAGUSD_i,25.857,25.736,25.62,25.917,25.768500000000003,25.75766666666667,25.752250000000004,25.782500000000002,9145,2021-04-19 16:00:00
515,XAGUSD_i,25.736,25.81,25.731,25.837,25.784,25.792666666666666,25.797,25.7785,2916,2021-04-19 20:00:00
516,XAGUSD_i,25.803,25.791,25.768,25.853,25.8105,25.804000000000002,25.80075,25.80375,1239,2021-04-20 00:00:00
517,XAGUSD_i,25.793,25.938,25.715,26.01,25.8625,25.887666666666664,25.90025,25.863999999999997,5111,2021-04-20 04:00:00
518,XAGUSD_i,25.936,25.835,25.813,26.044,25.9285,25.897333333333336,25.881750000000004,25.907000000000004,6800,2021-04-20 08:00:00
519,XAGUSD_i,25.833,25.863,25.677,25.988,25.8325,25.842666666666663,25.847749999999998,25.840249999999997,7327,2021-04-20 12:00:00
520,XAGUSD_i,25.863,25.854,25.732,26.081,25.9065,25.889,25.88025,25.8825,10681,2021-04-20 16:00:00
521,XAGUSD_i,25.851,25.811,25.742,25.881,25.811500000000002,25.811333333333334,25.81125,25.82125,2720,2021-04-20 20:00:00
522,XAGUSD_i,25.809,25.761,25.75,25.856,25.803,25.789,25.782,25.794,1826,2021-04-21 00:00:00
523,XAGUSD_i,25.761,25.847,25.753,25.956,25.8545,25.852000000000004,25.850750000000005,25.829250000000002,4399,2021-04-21 04:00:00
524,XAGUSD_i,25.848,25.895,25.826999999999998,26.146,25.9865,25.956,25.940749999999998,25.929,5589,2021-04-21 08:00:00
525,XAGUSD_i,25.896,26.077,25.818,26.168,25.993000000000002,26.021,26.035,25.98975,5810,2021-04-21 12:00:00
526,XAGUSD_i,26.077,26.41,25.983,26.522,26.252499999999998,26.304999999999996,26.331249999999997,26.247999999999998,9520,2021-04-21 16:00:00
527,XAGUSD_i,26.413,26.532,26.403,26.64,26.5215,26.525000000000002,26.52675,26.497,2980,2021-04-21 20:00:00
528,XAGUSD_i,26.545,26.465,26.434,26.57,26.502000000000002,26.48966666666667,26.483500000000003,26.503500000000003,1496,2021-04-22 00:00:00
529,XAGUSD_i,26.461,26.483,26.423,26.573,26.497999999999998,26.493,26.4905,26.485,4745,2021-04-22 04:00:00
530,XAGUSD_i,26.485,26.375,26.327,26.514,26.4205,26.405333333333335,26.397750000000002,26.425250000000002,6245,2021-04-22 08:00:00
531,XAGUSD_i,26.373,26.306,26.253,26.408,26.3305,26.322333333333333,26.31825,26.335,7001,2021-04-22 12:00:00
532,XAGUSD_i,26.313,26.17,26.075,26.375,26.225,26.206666666666667,26.1975,26.23325,10027,2021-04-22 16:00:00
533,XAGUSD_i,26.168,26.135,25.968,26.171,26.069499999999998,26.091333333333335,26.10225,26.110500000000002,5556,2021-04-22 20:00:00
534,XAGUSD_i,26.122,26.106,26.086,26.161,26.1235,26.11766666666667,26.11475,26.118750000000002,1543,2021-04-23 00:00:00
535,XAGUSD_i,26.106,26.135,26.072,26.207,26.139499999999998,26.138,26.13725,26.130000000000003,4389,2021-04-23 04:00:00
536,XAGUSD_i,26.14,26.085,25.999,26.155,26.076999999999998,26.079666666666668,26.081000000000003,26.09475,6012,2021-04-23 08:00:00
537,XAGUSD_i,26.085,26.305,26.048,26.364,26.206,26.239,26.255499999999998,26.200499999999998,5785,2021-04-23 12:00:00
538,XAGUSD_i,26.306,26.017,25.84,26.397,26.118499999999997,26.084666666666664,26.067749999999997,26.139999999999997,9286,2021-04-23 16:00:00
539,XAGUSD_i,26.017,25.99,25.976,26.053,26.014499999999998,26.00633333333333,26.002249999999997,26.008999999999997,2201,2021-04-23 20:00:00
540,XAGUSD_i,25.951999999999998,26.074,25.915,26.092,26.0035,26.027,26.03875,26.00825,1588,2021-04-26 00:00:00
541,XAGUSD_i,26.074,25.992,25.951,26.13,26.0405,26.024333333333335,26.016250000000003,26.03675,5337,2021-04-26 04:00:00
542,XAGUSD_i,25.993,26.02,25.839,26.097,25.968,25.985333333333333,25.994,25.98725,6725,2021-04-26 08:00:00
543,XAGUSD_i,26.018,26.062,25.903,26.152,26.0275,26.039,26.04475,26.03375,6413,2021-04-26 12:00:00
544,XAGUSD_i,26.062,26.12,26.043,26.206,26.124499999999998,26.123,26.12225,26.10775,7254,2021-04-26 16:00:00
545,XAGUSD_i,26.122,26.195,26.119,26.207,26.163,26.173666666666666,26.179000000000002,26.16075,2392,2021-04-26 20:00:00
546,XAGUSD_i,26.204,26.199,26.182,26.253,26.2175,26.211333333333332,26.20825,26.2095,1435,2021-04-27 00:00:00
547,XAGUSD_i,26.199,26.162,26.036,26.277,26.1565,26.15833333333333,26.15925,26.168499999999998,4267,2021-04-27 04:00:00
548,XAGUSD_i,26.164,26.182,26.088,26.229,26.1585,26.16633333333333,26.17025,26.16575,4769,2021-04-27 08:00:00
549,XAGUSD_i,26.182,26.263,26.178,26.326,26.252000000000002,26.25566666666667,26.257500000000004,26.237250000000003,5957,2021-04-27 12:00:00
550,XAGUSD_i,26.263,26.322,26.17,26.446,26.308,26.31266666666667,26.315,26.300250000000002,8746,2021-04-27 16:00:00
