,USDSGD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1154,USDSGD_i,1.34793,1.34988,1.3471,1.35,1.34855,1.3489933333333333,1.3492149999999998,1.3487274999999999,646,2021-09-20 00:00:00
1155,USDSGD_i,1.34988,1.35077,1.34988,1.35157,1.350725,1.35074,1.3507475,1.350525,1852,2021-09-20 04:00:00
1156,USDSGD_i,1.35077,1.35212,1.35056,1.35254,1.35155,1.3517400000000002,1.3518350000000001,1.3514975,3506,2021-09-20 08:00:00
1157,USDSGD_i,1.35212,1.3515,1.35114,1.35309,1.352115,1.35191,1.3518074999999998,1.3519625,4248,2021-09-20 12:00:00
1158,USDSGD_i,1.3515,1.35212,1.3503,1.35216,1.3512300000000002,1.3515266666666668,1.3516750000000002,1.35152,3783,2021-09-20 16:00:00
1159,USDSGD_i,1.35212,1.35198,1.35084,1.35269,1.3517649999999999,1.3518366666666666,1.3518725,1.3519075,2097,2021-09-20 20:00:00
1160,USDSGD_i,1.35198,1.35187,1.34995,1.35221,1.35108,1.3513433333333333,1.351475,1.3515025,1150,2021-09-21 00:00:00
1161,USDSGD_i,1.35186,1.3507500000000001,1.3495,1.35201,1.350755,1.3507533333333335,1.3507525,1.3510300000000002,1691,2021-09-21 04:00:00
1162,USDSGD_i,1.3507500000000001,1.3501400000000001,1.34996,1.35117,1.350565,1.3504233333333335,1.3503525,1.350505,2967,2021-09-21 08:00:00
1163,USDSGD_i,1.3501400000000001,1.35103,1.34986,1.35147,1.350665,1.3507866666666668,1.3508475,1.350625,3377,2021-09-21 12:00:00
1164,USDSGD_i,1.3510499999999999,1.35209,1.3508499999999999,1.3527,1.351775,1.3518800000000002,1.3519325000000002,1.3516725,3714,2021-09-21 16:00:00
1165,USDSGD_i,1.35209,1.35223,1.35156,1.35289,1.352225,1.3522266666666667,1.3522275000000001,1.3521925000000001,2082,2021-09-21 20:00:00
1166,USDSGD_i,1.35222,1.35348,1.35093,1.35355,1.35224,1.3526533333333335,1.3528600000000002,1.352545,1093,2021-09-22 00:00:00
1167,USDSGD_i,1.35346,1.35169,1.3502,1.35364,1.35192,1.3518433333333333,1.3518050000000001,1.3522475,2137,2021-09-22 04:00:00
1168,USDSGD_i,1.3517000000000001,1.35144,1.35062,1.35191,1.351265,1.3513233333333332,1.3513525,1.3514175,3852,2021-09-22 08:00:00
1169,USDSGD_i,1.35145,1.3514,1.35117,1.35193,1.35155,1.3515,1.351475,1.3514875,2931,2021-09-22 12:00:00
1170,USDSGD_i,1.3514,1.35053,1.34994,1.35172,1.35083,1.3507299999999998,1.3506799999999999,1.3508974999999999,3143,2021-09-22 16:00:00
1171,USDSGD_i,1.35054,1.35334,1.34828,1.35447,1.351375,1.35203,1.3523575,1.3516575,3647,2021-09-22 20:00:00
1172,USDSGD_i,1.35335,1.35432,1.35193,1.35489,1.35341,1.3537133333333333,1.3538649999999999,1.3536225,793,2021-09-23 00:00:00
1173,USDSGD_i,1.35432,1.35099,1.35084,1.35457,1.352705,1.3521333333333334,1.3518474999999999,1.3526799999999999,2155,2021-09-23 04:00:00
1174,USDSGD_i,1.35099,1.34828,1.3477999999999999,1.35128,1.34954,1.3491199999999999,1.3489099999999998,1.3495874999999997,3459,2021-09-23 08:00:00
1175,USDSGD_i,1.34825,1.34783,1.3468200000000001,1.3491,1.34796,1.3479166666666667,1.347895,1.348,4508,2021-09-23 12:00:00
1176,USDSGD_i,1.34789,1.34749,1.34633,1.34863,1.34748,1.3474833333333336,1.3474850000000003,1.347585,3871,2021-09-23 16:00:00
1177,USDSGD_i,1.34749,1.34877,1.34717,1.34889,1.34803,1.3482766666666668,1.3484,1.34808,1473,2021-09-23 20:00:00
1178,USDSGD_i,1.34876,1.34826,1.34686,1.34876,1.34781,1.3479599999999998,1.3480349999999999,1.34816,986,2021-09-24 00:00:00
1179,USDSGD_i,1.34821,1.34988,1.34793,1.35011,1.3490199999999999,1.3493066666666664,1.3494499999999998,1.3490324999999999,1723,2021-09-24 04:00:00
1180,USDSGD_i,1.34989,1.3507799999999999,1.34962,1.35151,1.350565,1.3506366666666665,1.3506725,1.35045,3387,2021-09-24 08:00:00
1181,USDSGD_i,1.3507799999999999,1.35458,1.35063,1.35473,1.3526799999999999,1.3533133333333331,1.3536299999999999,1.3526799999999999,2828,2021-09-24 12:00:00
1182,USDSGD_i,1.35457,1.35296,1.35226,1.35521,1.353735,1.3534766666666667,1.3533475,1.35375,3147,2021-09-24 16:00:00
1183,USDSGD_i,1.35297,1.35259,1.35187,1.35364,1.352755,1.3526999999999998,1.3526725,1.3527675,1244,2021-09-24 20:00:00
1184,USDSGD_i,1.35227,1.35223,1.35194,1.3538000000000001,1.35287,1.3526566666666666,1.35255,1.35256,824,2021-09-27 00:00:00
1185,USDSGD_i,1.35223,1.35247,1.35098,1.35251,1.3517450000000002,1.351986666666667,1.3521075000000002,1.3520475000000003,1546,2021-09-27 04:00:00
1186,USDSGD_i,1.35251,1.3538999999999999,1.3519700000000001,1.3544100000000001,1.3531900000000001,1.3534266666666668,1.353545,1.3531975000000003,3205,2021-09-27 08:00:00
1187,USDSGD_i,1.3538999999999999,1.35332,1.3529900000000001,1.35442,1.3537050000000002,1.3535766666666669,1.3535125000000001,1.3536575000000002,4308,2021-09-27 12:00:00
1188,USDSGD_i,1.35334,1.35352,1.35237,1.35408,1.3532250000000001,1.3533233333333332,1.3533724999999999,1.3533275,3655,2021-09-27 16:00:00
1189,USDSGD_i,1.35351,1.35351,1.35278,1.35384,1.35331,1.3533766666666667,1.35341,1.35341,1350,2021-09-27 20:00:00
1190,USDSGD_i,1.35351,1.35453,1.3519,1.35507,1.353485,1.3538333333333334,1.3540075000000003,1.3537525000000001,827,2021-09-28 00:00:00
1191,USDSGD_i,1.3544800000000001,1.35304,1.35304,1.3550499999999999,1.354045,1.3537100000000002,1.3535425,1.3539025000000002,1626,2021-09-28 04:00:00
1192,USDSGD_i,1.35304,1.35591,1.35278,1.35678,1.35478,1.3551566666666668,1.355345,1.3546275,3807,2021-09-28 08:00:00
1193,USDSGD_i,1.3559,1.3577,1.3556,1.35835,1.3569749999999998,1.3572166666666667,1.3573374999999999,1.3568875,4327,2021-09-28 12:00:00
1194,USDSGD_i,1.3577,1.35731,1.35623,1.35874,1.357485,1.3574266666666668,1.3573975,1.3574950000000001,4949,2021-09-28 16:00:00
1195,USDSGD_i,1.35731,1.3569499999999999,1.35672,1.35791,1.3573149999999998,1.357193333333333,1.3571324999999996,1.3572224999999998,2392,2021-09-28 20:00:00
1196,USDSGD_i,1.3569499999999999,1.35739,1.35644,1.35751,1.356975,1.3571133333333334,1.3571825,1.3570725000000001,1210,2021-09-29 00:00:00
1197,USDSGD_i,1.35737,1.35718,1.3569200000000001,1.3586,1.35776,1.3575666666666668,1.3574700000000002,1.3575175000000002,2661,2021-09-29 04:00:00
1198,USDSGD_i,1.35718,1.35731,1.35599,1.35796,1.356975,1.3570866666666668,1.3571425000000001,1.35711,4236,2021-09-29 08:00:00
1199,USDSGD_i,1.35731,1.35781,1.35659,1.35849,1.35754,1.3576300000000001,1.357675,1.35755,4126,2021-09-29 12:00:00
1200,USDSGD_i,1.35781,1.36137,1.35776,1.3614,1.35958,1.3601766666666666,1.3604749999999999,1.3595849999999998,4000,2021-09-29 16:00:00
1201,USDSGD_i,1.36137,1.36197,1.36103,1.3629,1.361965,1.3619666666666668,1.3619675,1.3618175000000001,2163,2021-09-29 20:00:00
1202,USDSGD_i,1.36197,1.36116,1.35968,1.36197,1.360825,1.3609366666666667,1.3609925,1.361195,1025,2021-09-30 00:00:00
1203,USDSGD_i,1.36116,1.36104,1.3597000000000001,1.36171,1.360705,1.3608166666666666,1.3608725,1.3609025,1941,2021-09-30 04:00:00
1204,USDSGD_i,1.36104,1.3603399999999999,1.3597000000000001,1.3625099999999999,1.361105,1.36085,1.3607224999999998,1.3608974999999999,3482,2021-09-30 08:00:00
1205,USDSGD_i,1.3603399999999999,1.35907,1.35892,1.36154,1.36023,1.3598433333333333,1.35965,1.3599675,3734,2021-09-30 12:00:00
1206,USDSGD_i,1.35907,1.35883,1.3558,1.35961,1.357705,1.35808,1.3582675,1.3583275,4582,2021-09-30 16:00:00
1207,USDSGD_i,1.35882,1.35761,1.35697,1.35919,1.35808,1.3579233333333331,1.357845,1.3581474999999998,2781,2021-09-30 20:00:00
1208,USDSGD_i,1.35761,1.3590900000000001,1.35617,1.35938,1.3577750000000002,1.3582133333333335,1.3584325000000002,1.3580625000000002,1479,2021-10-01 00:00:00
1209,USDSGD_i,1.3590900000000001,1.35988,1.35889,1.36035,1.35962,1.3597066666666666,1.35975,1.3595525,2791,2021-10-01 04:00:00
1210,USDSGD_i,1.35988,1.35804,1.35796,1.36071,1.3593350000000002,1.3589033333333334,1.3586875,1.3591475000000002,3893,2021-10-01 08:00:00
1211,USDSGD_i,1.35803,1.35582,1.35557,1.35826,1.3569149999999999,1.3565499999999997,1.3563674999999997,1.35692,3683,2021-10-01 12:00:00
1212,USDSGD_i,1.3558,1.35468,1.35437,1.35628,1.3553250000000001,1.35511,1.3550025,1.3552825,4488,2021-10-01 16:00:00
1213,USDSGD_i,1.35469,1.3545,1.35407,1.35562,1.354845,1.35473,1.3546725,1.35472,1715,2021-10-01 20:00:00
1214,USDSGD_i,1.3547500000000001,1.3566099999999999,1.35337,1.35667,1.3550200000000001,1.35555,1.355815,1.35535,1454,2021-10-04 00:00:00
1215,USDSGD_i,1.35662,1.3565800000000001,1.35641,1.35771,1.35706,1.3569000000000002,1.3568200000000001,1.35683,1651,2021-10-04 04:00:00
1216,USDSGD_i,1.35659,1.35771,1.3560699999999999,1.3587,1.3573849999999998,1.3574933333333332,1.3575475,1.3572674999999998,3446,2021-10-04 08:00:00
1217,USDSGD_i,1.35768,1.35544,1.35499,1.3578299999999999,1.35641,1.3560866666666664,1.3559249999999998,1.356485,3901,2021-10-04 12:00:00
1218,USDSGD_i,1.35545,1.3566500000000001,1.35507,1.35747,1.3562699999999999,1.3563966666666667,1.35646,1.35616,4261,2021-10-04 16:00:00
1219,USDSGD_i,1.3566500000000001,1.35674,1.35652,1.3575,1.3570099999999998,1.35692,1.356875,1.3568525,1784,2021-10-04 20:00:00
1220,USDSGD_i,1.35674,1.35807,1.35524,1.35832,1.35678,1.3572100000000002,1.357425,1.3570925000000003,1274,2021-10-05 00:00:00
1221,USDSGD_i,1.35807,1.35825,1.35739,1.35889,1.3581400000000001,1.3581766666666668,1.358195,1.3581500000000002,2830,2021-10-05 04:00:00
1222,USDSGD_i,1.35822,1.35672,1.35633,1.35855,1.35744,1.3572,1.35708,1.357455,3862,2021-10-05 08:00:00
1223,USDSGD_i,1.35671,1.35682,1.35616,1.35751,1.356835,1.3568299999999998,1.3568274999999999,1.3567999999999998,4198,2021-10-05 12:00:00
1224,USDSGD_i,1.35682,1.35648,1.35602,1.35821,1.3571149999999998,1.3569033333333334,1.3567974999999999,1.3568825,4311,2021-10-05 16:00:00
1225,USDSGD_i,1.35648,1.3568500000000001,1.35587,1.35715,1.35651,1.3566233333333333,1.3566799999999999,1.3565874999999998,1151,2021-10-05 20:00:00
1226,USDSGD_i,1.3568500000000001,1.35708,1.35541,1.35751,1.35646,1.3566666666666667,1.35677,1.3567125,967,2021-10-06 00:00:00
1227,USDSGD_i,1.35708,1.35857,1.35686,1.35868,1.35777,1.3580366666666668,1.35817,1.3577975,2618,2021-10-06 04:00:00
1228,USDSGD_i,1.35855,1.3612,1.35819,1.3617,1.359945,1.3603633333333331,1.3605725,1.35991,4149,2021-10-06 08:00:00
1229,USDSGD_i,1.3611900000000001,1.36042,1.36006,1.3624100000000001,1.3612350000000002,1.3609633333333335,1.3608275,1.3610200000000003,5062,2021-10-06 12:00:00
1230,USDSGD_i,1.36041,1.3602699999999999,1.3590200000000001,1.36109,1.360055,1.3601266666666667,1.3601625,1.3601975,5329,2021-10-06 16:00:00
1231,USDSGD_i,1.36025,1.3584,1.35822,1.36038,1.3593,1.359,1.35885,1.3593125,2258,2021-10-06 20:00:00
1232,USDSGD_i,1.3584,1.3584100000000001,1.35757,1.35899,1.35828,1.3583233333333335,1.3583450000000001,1.3583425,1270,2021-10-07 00:00:00
1233,USDSGD_i,1.35843,1.35833,1.35779,1.35925,1.35852,1.3584566666666664,1.358425,1.35845,1861,2021-10-07 04:00:00
1234,USDSGD_i,1.35847,1.35751,1.3566500000000001,1.35935,1.358,1.3578366666666668,1.357755,1.3579950000000003,3579,2021-10-07 08:00:00
1235,USDSGD_i,1.35751,1.35829,1.35645,1.35842,1.357435,1.3577199999999998,1.3578625,1.3576674999999998,4061,2021-10-07 12:00:00
1236,USDSGD_i,1.35827,1.35836,1.35704,1.35945,1.3582450000000001,1.3582833333333335,1.3583025000000002,1.3582800000000002,4023,2021-10-07 16:00:00
1237,USDSGD_i,1.35836,1.3583,1.3578299999999999,1.35876,1.358295,1.3582966666666667,1.3582975,1.3583125,1534,2021-10-07 20:00:00
1238,USDSGD_i,1.3583,1.35786,1.35708,1.3587,1.35789,1.35788,1.357875,1.357985,1265,2021-10-08 00:00:00
1239,USDSGD_i,1.35786,1.3585,1.3574,1.35859,1.3579949999999998,1.3581633333333334,1.3582475,1.3580875,2619,2021-10-08 04:00:00
1240,USDSGD_i,1.3585099999999999,1.35773,1.35751,1.35887,1.35819,1.3580366666666668,1.35796,1.358155,4083,2021-10-08 08:00:00
1241,USDSGD_i,1.35773,1.35354,1.35277,1.35781,1.35529,1.3547066666666667,1.354415,1.3554625,3687,2021-10-08 12:00:00
1242,USDSGD_i,1.3535,1.35486,1.35315,1.3553899999999999,1.35427,1.3544666666666665,1.354565,1.354225,5194,2021-10-08 16:00:00
1243,USDSGD_i,1.3548499999999999,1.35409,1.3535,1.3554,1.35445,1.35433,1.35427,1.35446,1718,2021-10-08 20:00:00
1244,USDSGD_i,1.35338,1.35226,1.35203,1.35515,1.35359,1.3531466666666667,1.3529250000000002,1.353205,897,2021-10-11 00:00:00
1245,USDSGD_i,1.35241,1.3542399999999999,1.35214,1.35447,1.353305,1.3536166666666667,1.3537725,1.353315,1814,2021-10-11 04:00:00
1246,USDSGD_i,1.3542399999999999,1.35288,1.35187,1.35434,1.353105,1.3530300000000002,1.3529925,1.3533325,3822,2021-10-11 08:00:00
1247,USDSGD_i,1.35288,1.35405,1.35285,1.3544100000000001,1.35363,1.3537700000000001,1.3538400000000002,1.3535475000000001,3790,2021-10-11 12:00:00
1248,USDSGD_i,1.35404,1.35406,1.35212,1.35416,1.35314,1.3534466666666667,1.3536000000000001,1.3535949999999999,3196,2021-10-11 16:00:00
1249,USDSGD_i,1.35405,1.35537,1.35402,1.35552,1.35477,1.35497,1.35507,1.35474,1440,2021-10-11 20:00:00
1250,USDSGD_i,1.35537,1.35635,1.354,1.35637,1.355185,1.3555733333333333,1.3557675,1.3555225,932,2021-10-12 00:00:00
1251,USDSGD_i,1.3563399999999999,1.35593,1.35462,1.35667,1.355645,1.35574,1.3557875,1.35589,2147,2021-10-12 04:00:00
1252,USDSGD_i,1.35593,1.3562,1.35514,1.35708,1.3561100000000001,1.3561400000000001,1.3561550000000002,1.3560875000000001,3513,2021-10-12 08:00:00
1253,USDSGD_i,1.3562,1.3566500000000001,1.3551,1.3575300000000001,1.356315,1.3564266666666667,1.3564825,1.35637,4166,2021-10-12 12:00:00
1254,USDSGD_i,1.3566500000000001,1.35663,1.35556,1.35731,1.356435,1.3564999999999998,1.3565325,1.3565375,4844,2021-10-12 16:00:00
1255,USDSGD_i,1.35663,1.35632,1.3560699999999999,1.35713,1.3565999999999998,1.3565066666666665,1.35646,1.3565375,1449,2021-10-12 20:00:00
1256,USDSGD_i,1.35632,1.35601,1.35519,1.35732,1.356255,1.3561733333333332,1.3561324999999997,1.35621,1282,2021-10-13 00:00:00
1257,USDSGD_i,1.3559999999999999,1.3544,1.35384,1.35611,1.354975,1.3547833333333335,1.3546875,1.3550875,2296,2021-10-13 04:00:00
1258,USDSGD_i,1.3544,1.35256,1.35218,1.35519,1.353685,1.3533099999999998,1.3531225,1.3535825,3041,2021-10-13 08:00:00
1259,USDSGD_i,1.35256,1.35466,1.35227,1.35534,1.353805,1.35409,1.3542325,1.3537075,4084,2021-10-13 12:00:00
1260,USDSGD_i,1.35467,1.35275,1.35147,1.3548,1.353135,1.3530066666666667,1.3529425000000002,1.3534225000000002,4384,2021-10-13 16:00:00
1261,USDSGD_i,1.35275,1.35138,1.35122,1.35306,1.35214,1.3518866666666665,1.3517599999999999,1.3521025,2130,2021-10-13 20:00:00
1262,USDSGD_i,1.35138,1.34867,1.34737,1.35138,1.349375,1.34914,1.3490225,1.3497,1308,2021-10-14 00:00:00
1263,USDSGD_i,1.3486799999999999,1.34941,1.34848,1.34975,1.3491149999999998,1.3492133333333332,1.3492624999999998,1.3490799999999998,1784,2021-10-14 04:00:00
1264,USDSGD_i,1.34941,1.34754,1.34722,1.34957,1.348395,1.3481100000000001,1.3479675000000002,1.348435,3017,2021-10-14 08:00:00
1265,USDSGD_i,1.34752,1.34846,1.34705,1.34884,1.3479450000000002,1.3481166666666669,1.3482025000000002,1.3479675000000002,3492,2021-10-14 12:00:00
1266,USDSGD_i,1.34844,1.34876,1.34821,1.34932,1.348765,1.3487633333333333,1.3487624999999999,1.3486825,3585,2021-10-14 16:00:00
1267,USDSGD_i,1.3488,1.3481,1.3479700000000001,1.3492199999999999,1.348595,1.3484299999999998,1.3483475,1.3485224999999998,1204,2021-10-14 20:00:00
1268,USDSGD_i,1.3481,1.34809,1.3473899999999999,1.34881,1.3481,1.3480966666666667,1.348095,1.3480975000000002,1056,2021-10-15 00:00:00
1269,USDSGD_i,1.34809,1.3483100000000001,1.34767,1.3485800000000001,1.348125,1.3481866666666669,1.3482175,1.3481625000000002,2057,2021-10-15 04:00:00
1270,USDSGD_i,1.3483100000000001,1.34783,1.3474,1.34864,1.34802,1.3479566666666667,1.347925,1.348045,3360,2021-10-15 08:00:00
1271,USDSGD_i,1.34782,1.3487,1.34737,1.34874,1.348055,1.34827,1.3483775,1.3481575000000001,3069,2021-10-15 12:00:00
1272,USDSGD_i,1.3486799999999999,1.34843,1.3471199999999999,1.34869,1.347905,1.3480800000000002,1.3481675000000002,1.34823,3486,2021-10-15 16:00:00
1273,USDSGD_i,1.34843,1.34806,1.34752,1.34847,1.347995,1.3480166666666669,1.3480275000000002,1.3481200000000002,1255,2021-10-15 20:00:00
1274,USDSGD_i,1.3471,1.34903,1.347,1.34911,1.348055,1.34838,1.3485425,1.34806,1443,2021-10-18 00:00:00
1275,USDSGD_i,1.3490199999999999,1.35162,1.34744,1.35248,1.3499599999999998,1.350513333333333,1.35079,1.3501399999999997,3155,2021-10-18 04:00:00
1276,USDSGD_i,1.35161,1.35069,1.34976,1.35232,1.35104,1.3509233333333333,1.350865,1.351095,3888,2021-10-18 08:00:00
1277,USDSGD_i,1.35069,1.34972,1.34896,1.35084,1.3498999999999999,1.3498399999999997,1.3498099999999997,1.3500524999999999,3659,2021-10-18 12:00:00
1278,USDSGD_i,1.34973,1.3487,1.3486799999999999,1.35011,1.349395,1.3491633333333333,1.3490475,1.349305,3255,2021-10-18 16:00:00
1279,USDSGD_i,1.3487,1.3489200000000001,1.34867,1.34938,1.3490250000000001,1.34899,1.3489725,1.3489175,1125,2021-10-18 20:00:00
1280,USDSGD_i,1.34823,1.34788,1.34786,1.34923,1.348545,1.3483233333333333,1.3482125,1.3483,876,2021-10-19 00:00:00
1281,USDSGD_i,1.34788,1.34558,1.34477,1.34788,1.346325,1.3460766666666668,1.3459525,1.3465275,2634,2021-10-19 04:00:00
1282,USDSGD_i,1.34557,1.34327,1.3431600000000001,1.34581,1.3444850000000002,1.34408,1.3438775,1.3444525,3212,2021-10-19 08:00:00
1283,USDSGD_i,1.34328,1.3444,1.34296,1.34459,1.343775,1.3439833333333333,1.3440875,1.3438075,3081,2021-10-19 12:00:00
1284,USDSGD_i,1.3444,1.34449,1.34348,1.34485,1.344165,1.3442733333333334,1.3443275,1.344305,2981,2021-10-19 16:00:00
1285,USDSGD_i,1.34449,1.34477,1.34367,1.34481,1.34424,1.3444166666666668,1.3445050000000003,1.3444350000000003,1143,2021-10-19 20:00:00
1286,USDSGD_i,1.34477,1.34514,1.34281,1.34583,1.3443200000000002,1.3445933333333333,1.34473,1.3446375000000002,2574,2021-10-20 00:00:00
1287,USDSGD_i,1.34514,1.34318,1.34307,1.3455300000000001,1.3443,1.3439266666666667,1.3437400000000002,1.34423,2574,2021-10-20 04:00:00
1288,USDSGD_i,1.34318,1.34393,1.34311,1.34521,1.34416,1.3440833333333335,1.3440450000000002,1.3438575000000001,3259,2021-10-20 08:00:00
1289,USDSGD_i,1.34393,1.34354,1.34326,1.34512,1.34419,1.3439733333333332,1.3438649999999999,1.3439625,2507,2021-10-20 12:00:00
1290,USDSGD_i,1.34353,1.34281,1.34279,1.34419,1.34349,1.3432633333333335,1.34315,1.34333,2494,2021-10-20 16:00:00
1291,USDSGD_i,1.3427799999999999,1.34337,1.34268,1.34341,1.343045,1.3431533333333334,1.3432075,1.34306,1366,2021-10-20 20:00:00
1292,USDSGD_i,1.34337,1.34231,1.34216,1.34337,1.342765,1.3426133333333332,1.3425374999999997,1.3428025,1243,2021-10-21 00:00:00
1293,USDSGD_i,1.34231,1.34288,1.34167,1.34338,1.342525,1.3426433333333332,1.3427025,1.3425599999999998,2787,2021-10-21 04:00:00
1294,USDSGD_i,1.3429,1.34443,1.34281,1.34558,1.344195,1.3442733333333334,1.3443125,1.34393,2899,2021-10-21 08:00:00
1295,USDSGD_i,1.34444,1.3462100000000001,1.34437,1.3468499999999999,1.34561,1.3458100000000002,1.3459100000000002,1.3454675000000003,2592,2021-10-21 12:00:00
1296,USDSGD_i,1.3462,1.34634,1.34459,1.34652,1.345555,1.3458166666666667,1.3459474999999999,1.3459124999999998,3180,2021-10-21 16:00:00
1297,USDSGD_i,1.34633,1.34705,1.34625,1.34744,1.346845,1.3469133333333334,1.3469475000000002,1.3467675000000001,1495,2021-10-21 20:00:00
1298,USDSGD_i,1.34705,1.3462399999999999,1.3453,1.34727,1.346285,1.3462699999999999,1.3462625,1.346465,1566,2021-10-22 00:00:00
1299,USDSGD_i,1.34623,1.34551,1.3449200000000001,1.3468200000000001,1.3458700000000001,1.34575,1.34569,1.3458700000000001,2933,2021-10-22 04:00:00
1300,USDSGD_i,1.34552,1.34428,1.34426,1.3455300000000001,1.3448950000000002,1.34469,1.3445874999999998,1.3448975,2763,2021-10-22 08:00:00
1301,USDSGD_i,1.34428,1.34662,1.34428,1.34774,1.34601,1.3462133333333333,1.346315,1.34573,3187,2021-10-22 12:00:00
1302,USDSGD_i,1.34669,1.3483,1.3464800000000001,1.34948,1.3479800000000002,1.3480866666666669,1.3481400000000001,1.3477375,4049,2021-10-22 16:00:00
1303,USDSGD_i,1.3483,1.34778,1.3477299999999999,1.34901,1.34837,1.3481733333333334,1.3480750000000001,1.348205,1675,2021-10-22 20:00:00
1304,USDSGD_i,1.34625,1.34671,1.34582,1.34862,1.34722,1.34705,1.346965,1.3468499999999999,1688,2021-10-25 00:00:00
1305,USDSGD_i,1.34669,1.3443399999999999,1.34368,1.34741,1.345545,1.3451433333333334,1.3449425,1.34553,4186,2021-10-25 04:00:00
1306,USDSGD_i,1.3443399999999999,1.34402,1.34348,1.34528,1.3443800000000001,1.3442600000000002,1.3442000000000003,1.3442800000000001,3264,2021-10-25 08:00:00
1307,USDSGD_i,1.34399,1.34788,1.34395,1.34806,1.346005,1.34663,1.3469425,1.3459699999999999,2853,2021-10-25 12:00:00
1308,USDSGD_i,1.34789,1.34724,1.3459699999999999,1.3479999999999999,1.3469849999999999,1.3470699999999998,1.3471125,1.3472749999999998,2747,2021-10-25 16:00:00
1309,USDSGD_i,1.34724,1.3468,1.34632,1.34724,1.3467799999999999,1.3467866666666666,1.34679,1.3469,1303,2021-10-25 20:00:00
1310,USDSGD_i,1.3468,1.34687,1.34559,1.34754,1.346565,1.3466666666666667,1.3467175,1.3467,851,2021-10-26 00:00:00
1311,USDSGD_i,1.34687,1.34646,1.3452899999999999,1.34748,1.346385,1.3464099999999999,1.3464225,1.346525,1897,2021-10-26 04:00:00
1312,USDSGD_i,1.34645,1.34663,1.3462399999999999,1.3484099999999999,1.3473249999999999,1.3470933333333333,1.3469775,1.3469324999999999,2839,2021-10-26 08:00:00
1313,USDSGD_i,1.34663,1.3456000000000001,1.34489,1.34679,1.34584,1.34576,1.34572,1.3459775,2458,2021-10-26 12:00:00
1314,USDSGD_i,1.3456000000000001,1.34765,1.34557,1.34817,1.34687,1.34713,1.34726,1.3467475,2821,2021-10-26 16:00:00
1315,USDSGD_i,1.34765,1.34696,1.3468200000000001,1.34768,1.34725,1.3471533333333332,1.347105,1.3472775,1434,2021-10-26 20:00:00
1316,USDSGD_i,1.34696,1.34711,1.34616,1.3473600000000001,1.3467600000000002,1.3468766666666667,1.346935,1.3468975,811,2021-10-27 00:00:00
1317,USDSGD_i,1.3471,1.34726,1.34603,1.34816,1.347095,1.3471499999999998,1.3471775,1.3471374999999999,1810,2021-10-27 04:00:00
1318,USDSGD_i,1.34725,1.34928,1.3472,1.34945,1.348325,1.3486433333333334,1.3488025000000001,1.348295,2825,2021-10-27 08:00:00
1319,USDSGD_i,1.34928,1.34855,1.34778,1.34989,1.348835,1.34874,1.3486924999999998,1.348875,3054,2021-10-27 12:00:00
1320,USDSGD_i,1.34855,1.34763,1.3472,1.34866,1.3479299999999999,1.34783,1.3477800000000002,1.34801,3683,2021-10-27 16:00:00
1321,USDSGD_i,1.34763,1.34844,1.34707,1.34856,1.347815,1.3480233333333331,1.3481275,1.347925,1851,2021-10-27 20:00:00
1322,USDSGD_i,1.34844,1.3493,1.34689,1.34958,1.3482349999999999,1.3485899999999997,1.3487674999999997,1.3485524999999998,1223,2021-10-28 00:00:00
1323,USDSGD_i,1.34934,1.3471,1.34708,1.35005,1.348565,1.3480766666666666,1.3478325,1.3483924999999999,2252,2021-10-28 04:00:00
1324,USDSGD_i,1.3471,1.34741,1.34629,1.34809,1.3471899999999999,1.3472633333333333,1.3473,1.3472225,2909,2021-10-28 08:00:00
1325,USDSGD_i,1.34741,1.34629,1.3458700000000001,1.34805,1.3469600000000002,1.3467366666666667,1.346625,1.346905,3678,2021-10-28 12:00:00
1326,USDSGD_i,1.34628,1.34425,1.34306,1.34662,1.34484,1.3446433333333332,1.3445449999999999,1.3450525,3663,2021-10-28 16:00:00
1327,USDSGD_i,1.34425,1.3435000000000001,1.3435000000000001,1.34456,1.34403,1.3438533333333336,1.3437650000000003,1.3439525,1605,2021-10-28 20:00:00
1328,USDSGD_i,1.3435000000000001,1.34398,1.343,1.34446,1.3437299999999999,1.3438133333333333,1.343855,1.3437350000000001,1154,2021-10-29 00:00:00
1329,USDSGD_i,1.34395,1.3444,1.34322,1.34443,1.343825,1.3440166666666666,1.3441125,1.3439999999999999,2266,2021-10-29 04:00:00
1330,USDSGD_i,1.3444,1.3453,1.34352,1.3453300000000001,1.3444250000000002,1.3447166666666668,1.3448625,1.3446375000000002,2644,2021-10-29 08:00:00
1331,USDSGD_i,1.3453,1.34717,1.34494,1.34752,1.34623,1.3465433333333332,1.3467,1.3462325,3640,2021-10-29 12:00:00
1332,USDSGD_i,1.34717,1.34934,1.34654,1.34964,1.34809,1.3485066666666665,1.3487149999999999,1.3481725,3834,2021-10-29 16:00:00
1333,USDSGD_i,1.34934,1.34788,1.34751,1.34939,1.3484500000000001,1.34826,1.348165,1.34853,1539,2021-10-29 20:00:00
1334,USDSGD_i,1.34905,1.34921,1.34859,1.34959,1.34909,1.34913,1.34915,1.34911,1867,2021-11-01 00:00:00
