,NIKK225_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1069,NIKK225_i,27722.0,27675.0,27625.0,27722.0,27673.5,27674.0,27674.25,27686.0,1278,2021-08-26 04:00:00
1070,NIKK225_i,27674.0,27707.0,27607.0,27747.0,27677.0,27687.0,27692.0,27683.75,2051,2021-08-26 08:00:00
1071,NIKK225_i,27707.0,27713.0,27674.0,27737.0,27705.5,27708.0,27709.25,27707.75,1562,2021-08-26 12:00:00
1072,NIKK225_i,27714.0,27710.0,27585.0,27742.0,27663.5,27679.0,27686.75,27687.75,2413,2021-08-26 16:00:00
1073,NIKK225_i,27710.0,27620.0,27570.0,27715.0,27642.5,27635.0,27631.25,27653.75,1531,2021-08-26 20:00:00
1074,NIKK225_i,27624.0,27545.0,27436.0,27624.0,27530.0,27535.0,27537.5,27557.25,1298,2021-08-27 00:00:00
1075,NIKK225_i,27552.0,27577.0,27514.0,27637.0,27575.5,27576.0,27576.25,27570.0,1891,2021-08-27 04:00:00
1076,NIKK225_i,27577.0,27650.0,27563.0,27662.0,27612.5,27625.0,27631.25,27613.0,1526,2021-08-27 08:00:00
1077,NIKK225_i,27650.0,27620.0,27610.0,27655.0,27632.5,27628.333333333332,27626.25,27633.75,839,2021-08-27 12:00:00
1078,NIKK225_i,27620.0,27785.0,27615.0,27800.0,27707.5,27733.333333333332,27746.25,27705.0,1979,2021-08-27 16:00:00
1079,NIKK225_i,27785.0,27830.0,27780.0,27840.0,27810.0,27816.666666666668,27820.0,27808.75,539,2021-08-27 20:00:00
1080,NIKK225_i,27836.0,27669.0,27667.0,27881.0,27774.0,27739.0,27721.5,27763.25,1560,2021-08-30 00:00:00
1081,NIKK225_i,27669.0,27722.0,27607.0,27727.0,27667.0,27685.333333333332,27694.5,27681.25,1660,2021-08-30 04:00:00
1082,NIKK225_i,27722.0,27682.0,27667.0,27742.0,27704.5,27697.0,27693.25,27703.25,944,2021-08-30 08:00:00
1083,NIKK225_i,27682.0,27667.0,27647.0,27692.0,27669.5,27668.666666666668,27668.25,27672.0,713,2021-08-30 12:00:00
1084,NIKK225_i,27667.0,27678.0,27627.0,27687.0,27657.0,27664.0,27667.5,27664.75,1098,2021-08-30 16:00:00
1085,NIKK225_i,27677.0,27652.0,27622.0,27685.0,27653.5,27653.0,27652.75,27659.0,444,2021-08-30 20:00:00
1086,NIKK225_i,27686.0,27681.0,27557.0,27696.0,27626.5,27644.666666666668,27653.75,27655.0,1133,2021-08-31 00:00:00
1087,NIKK225_i,27682.0,28072.0,27642.0,28092.0,27867.0,27935.333333333332,27969.5,27872.0,2115,2021-08-31 04:00:00
1088,NIKK225_i,28072.0,28137.0,28034.0,28162.0,28098.0,28111.0,28117.5,28101.25,1871,2021-08-31 08:00:00
1089,NIKK225_i,28137.0,28017.0,27977.0,28152.0,28064.5,28048.666666666668,28040.75,28070.75,1956,2021-08-31 12:00:00
1090,NIKK225_i,28017.0,28098.0,27967.0,28117.0,28042.0,28060.666666666668,28070.0,28049.75,2255,2021-08-31 16:00:00
1091,NIKK225_i,28098.0,28027.0,28002.0,28098.0,28050.0,28042.333333333332,28038.5,28056.25,1003,2021-08-31 20:00:00
1092,NIKK225_i,28046.0,28289.0,28032.0,28407.0,28219.5,28242.666666666668,28254.25,28193.5,1982,2021-09-01 00:00:00
1093,NIKK225_i,28288.0,28362.0,28237.0,28427.0,28332.0,28342.0,28347.0,28328.5,2253,2021-09-01 04:00:00
1094,NIKK225_i,28362.0,28517.0,28342.0,28552.0,28447.0,28470.333333333332,28482.0,28443.25,1858,2021-09-01 08:00:00
1095,NIKK225_i,28517.0,28466.0,28456.0,28542.0,28499.0,28488.0,28482.5,28495.25,1211,2021-09-01 12:00:00
1096,NIKK225_i,28462.0,28572.0,28421.0,28582.0,28501.5,28525.0,28536.75,28509.25,2061,2021-09-01 16:00:00
1097,NIKK225_i,28572.0,28502.0,28473.0,28617.0,28545.0,28530.666666666668,28523.5,28541.0,1043,2021-09-01 20:00:00
1098,NIKK225_i,28521.0,28449.0,28387.0,28591.0,28489.0,28475.666666666668,28469.0,28487.0,1796,2021-09-02 00:00:00
1099,NIKK225_i,28447.0,28487.0,28375.0,28517.0,28446.0,28459.666666666668,28466.5,28456.5,1978,2021-09-02 04:00:00
1100,NIKK225_i,28487.0,28517.0,28417.0,28532.0,28474.5,28488.666666666668,28495.75,28488.25,1583,2021-09-02 08:00:00
1101,NIKK225_i,28517.0,28544.0,28491.0,28552.0,28521.5,28529.0,28532.75,28526.0,810,2021-09-02 12:00:00
1102,NIKK225_i,28546.0,28637.0,28542.0,28692.0,28617.0,28623.666666666668,28627.0,28604.25,1458,2021-09-02 16:00:00
1103,NIKK225_i,28637.0,28572.0,28522.0,28642.0,28582.0,28578.666666666668,28577.0,28593.25,1312,2021-09-02 20:00:00
1104,NIKK225_i,28611.0,28596.0,28552.0,28663.0,28607.5,28603.666666666668,28601.75,28605.5,1260,2021-09-03 00:00:00
1105,NIKK225_i,28597.0,29042.0,28564.0,29147.0,28855.5,28917.666666666668,28948.75,28837.5,4450,2021-09-03 04:00:00
1106,NIKK225_i,29046.0,29296.0,29016.0,29350.0,29183.0,29220.666666666668,29239.5,29177.0,2533,2021-09-03 08:00:00
1107,NIKK225_i,29296.0,29386.0,29239.0,29396.0,29317.5,29340.333333333332,29351.75,29329.25,1923,2021-09-03 12:00:00
1108,NIKK225_i,29386.0,29437.0,29197.0,29442.0,29319.5,29358.666666666668,29378.25,29365.5,3473,2021-09-03 16:00:00
1109,NIKK225_i,29437.0,29557.0,29424.0,29582.0,29503.0,29521.0,29530.0,29500.0,1236,2021-09-03 20:00:00
1110,NIKK225_i,29516.0,29551.0,29432.0,29611.0,29521.5,29531.333333333332,29536.25,29527.5,2122,2021-09-06 00:00:00
1111,NIKK225_i,29551.0,29621.0,29452.0,29661.0,29556.5,29578.0,29588.75,29571.25,3050,2021-09-06 04:00:00
1112,NIKK225_i,29624.0,29984.0,29586.0,30017.0,29801.5,29862.333333333332,29892.75,29802.75,2480,2021-09-06 08:00:00
1113,NIKK225_i,29982.0,30032.0,29982.0,30161.0,30071.5,30058.333333333332,30051.75,30039.25,1398,2021-09-06 12:00:00
1114,NIKK225_i,30030.0,30049.0,30020.0,30112.0,30066.0,30060.333333333332,30057.5,30052.75,1033,2021-09-06 16:00:00
1115,NIKK225_i,30041.0,29891.0,29807.0,30041.0,29924.0,29913.0,29907.5,29945.0,1832,2021-09-07 00:00:00
1116,NIKK225_i,29891.0,29879.0,29792.0,29947.0,29869.5,29872.666666666668,29874.25,29877.25,2884,2021-09-07 04:00:00
1117,NIKK225_i,29879.0,29748.0,29713.0,29911.0,29812.0,29790.666666666668,29780.0,29812.75,2266,2021-09-07 08:00:00
1118,NIKK225_i,29748.0,29788.0,29578.0,29802.0,29690.0,29722.666666666668,29739.0,29729.0,1879,2021-09-07 12:00:00
1119,NIKK225_i,29783.0,29899.0,29654.0,29904.0,29779.0,29819.0,29839.0,29810.0,2558,2021-09-07 16:00:00
1120,NIKK225_i,29899.0,29924.0,29874.0,29979.0,29926.5,29925.666666666668,29925.25,29919.0,943,2021-09-07 20:00:00
1121,NIKK225_i,29930.0,29945.0,29775.0,29965.0,29870.0,29895.0,29907.5,29903.75,1428,2021-09-08 00:00:00
1122,NIKK225_i,29945.0,29992.0,29911.0,30206.0,30058.5,30036.333333333332,30025.25,30013.5,3134,2021-09-08 04:00:00
1123,NIKK225_i,29991.0,29980.0,29820.0,30166.0,29993.0,29988.666666666668,29986.5,29989.25,3420,2021-09-08 08:00:00
1124,NIKK225_i,29980.0,30110.0,29975.0,30220.0,30097.5,30101.666666666668,30103.75,30071.25,2155,2021-09-08 12:00:00
1125,NIKK225_i,30114.0,29991.0,29921.0,30161.0,30041.0,30024.333333333332,30016.0,30046.75,2884,2021-09-08 16:00:00
1126,NIKK225_i,29991.0,29926.0,29921.0,30006.0,29963.5,29951.0,29944.75,29961.0,1416,2021-09-08 20:00:00
1127,NIKK225_i,29868.0,29983.0,29824.0,30058.0,29941.0,29955.0,29962.0,29933.25,1513,2021-09-09 00:00:00
1128,NIKK225_i,29980.0,29914.0,29873.0,30053.0,29963.0,29946.666666666668,29938.5,29955.0,2338,2021-09-09 04:00:00
1129,NIKK225_i,29914.0,30035.0,29838.0,30083.0,29960.5,29985.333333333332,29997.75,29967.5,3038,2021-09-09 08:00:00
1130,NIKK225_i,30035.0,30108.0,30003.0,30138.0,30070.5,30083.0,30089.25,30071.0,2106,2021-09-09 12:00:00
1131,NIKK225_i,30108.0,30124.0,30073.0,30239.0,30156.0,30145.333333333332,30140.0,30136.0,2821,2021-09-09 16:00:00
1132,NIKK225_i,30124.0,30094.0,30019.0,30144.0,30081.5,30085.666666666668,30087.75,30095.25,2476,2021-09-09 20:00:00
1133,NIKK225_i,30057.0,30072.0,29997.0,30152.0,30074.5,30073.666666666668,30073.25,30069.5,1985,2021-09-10 00:00:00
1134,NIKK225_i,30070.0,30274.0,30016.0,30369.0,30192.5,30219.666666666668,30233.25,30182.25,3033,2021-09-10 04:00:00
1135,NIKK225_i,30277.0,30457.0,30259.0,30501.0,30380.0,30405.666666666668,30418.5,30373.5,2546,2021-09-10 08:00:00
1136,NIKK225_i,30457.0,30447.0,30417.0,30467.0,30442.0,30443.666666666668,30444.5,30447.0,1439,2021-09-10 12:00:00
1137,NIKK225_i,30447.0,30393.0,30273.0,30478.0,30375.5,30381.333333333332,30384.25,30397.75,3330,2021-09-10 16:00:00
1138,NIKK225_i,30393.0,30088.0,30058.0,30398.0,30228.0,30181.333333333332,30158.0,30234.25,1682,2021-09-10 20:00:00
1139,NIKK225_i,30149.0,30245.0,30108.0,30403.0,30255.5,30252.0,30250.25,30226.25,2180,2021-09-13 00:00:00
1140,NIKK225_i,30245.0,30283.0,30213.0,30333.0,30273.0,30276.333333333332,30278.0,30268.5,2501,2021-09-13 04:00:00
1141,NIKK225_i,30283.0,30573.0,30236.0,30718.0,30477.0,30509.0,30525.0,30452.5,2506,2021-09-13 08:00:00
1142,NIKK225_i,30578.0,30528.0,30458.0,30623.0,30540.5,30536.333333333332,30534.25,30546.75,1593,2021-09-13 12:00:00
1143,NIKK225_i,30532.0,30581.0,30384.0,30584.0,30484.0,30516.333333333332,30532.5,30520.25,3791,2021-09-13 16:00:00
1144,NIKK225_i,30581.0,30574.0,30429.0,30594.0,30511.5,30532.333333333332,30542.75,30544.5,2420,2021-09-13 20:00:00
1145,NIKK225_i,30608.0,30573.0,30473.0,30663.0,30568.0,30569.666666666668,30570.5,30579.25,1494,2021-09-14 00:00:00
1146,NIKK225_i,30573.0,30576.0,30488.0,30768.0,30628.0,30610.666666666668,30602.0,30601.25,2870,2021-09-14 04:00:00
1147,NIKK225_i,30576.0,30473.0,30438.0,30658.0,30548.0,30523.0,30510.5,30536.25,2314,2021-09-14 08:00:00
1148,NIKK225_i,30473.0,30493.0,30408.0,30553.0,30480.5,30484.666666666668,30486.75,30481.75,1954,2021-09-14 12:00:00
1149,NIKK225_i,30498.0,30349.0,30293.0,30518.0,30405.5,30386.666666666668,30377.25,30414.5,3070,2021-09-14 16:00:00
1150,NIKK225_i,30349.0,30289.0,30249.0,30374.0,30311.5,30304.0,30300.25,30315.25,1867,2021-09-14 20:00:00
1151,NIKK225_i,30328.0,30415.0,30313.0,30493.0,30403.0,30407.0,30409.0,30387.25,1618,2021-09-15 00:00:00
1152,NIKK225_i,30414.0,30513.0,30308.0,30543.0,30425.5,30454.666666666668,30469.25,30444.5,2313,2021-09-15 04:00:00
1153,NIKK225_i,30513.0,30505.0,30448.0,30543.0,30495.5,30498.666666666668,30500.25,30502.25,1887,2021-09-15 08:00:00
1154,NIKK225_i,30504.0,30438.0,30348.0,30513.0,30430.5,30433.0,30434.25,30450.75,1404,2021-09-15 12:00:00
1155,NIKK225_i,30438.0,30476.0,30374.0,30499.0,30436.5,30449.666666666668,30456.25,30446.75,3049,2021-09-15 16:00:00
1156,NIKK225_i,30474.0,30579.0,30474.0,30582.0,30528.0,30545.0,30553.5,30527.25,1052,2021-09-15 20:00:00
1157,NIKK225_i,30588.0,30506.0,30483.0,30618.0,30550.5,30535.666666666668,30528.25,30548.75,1354,2021-09-16 00:00:00
1158,NIKK225_i,30503.0,30289.0,30171.0,30513.0,30342.0,30324.333333333332,30315.5,30369.0,3107,2021-09-16 04:00:00
1159,NIKK225_i,30289.0,30374.0,30237.0,30404.0,30320.5,30338.333333333332,30347.25,30326.0,2226,2021-09-16 08:00:00
1160,NIKK225_i,30374.0,30379.0,30266.0,30408.0,30337.0,30351.0,30358.0,30356.75,1610,2021-09-16 12:00:00
1161,NIKK225_i,30383.0,30394.0,30299.0,30439.0,30369.0,30377.333333333332,30381.5,30378.75,2916,2021-09-16 16:00:00
1162,NIKK225_i,30394.0,30484.0,30380.0,30504.0,30442.0,30456.0,30463.0,30440.5,1400,2021-09-16 20:00:00
1163,NIKK225_i,30441.0,30388.0,30328.0,30468.0,30398.0,30394.666666666668,30393.0,30406.25,1712,2021-09-17 00:00:00
1164,NIKK225_i,30388.0,30454.0,30378.0,30508.0,30443.0,30446.666666666668,30448.5,30432.0,2228,2021-09-17 04:00:00
1165,NIKK225_i,30453.0,30478.0,30443.0,30563.0,30503.0,30494.666666666668,30490.5,30484.25,1959,2021-09-17 08:00:00
1166,NIKK225_i,30478.0,30453.0,30336.0,30498.0,30417.0,30429.0,30435.0,30441.25,2078,2021-09-17 12:00:00
1167,NIKK225_i,30453.0,30314.0,30224.0,30468.0,30346.0,30335.333333333332,30330.0,30364.75,3235,2021-09-17 16:00:00
1168,NIKK225_i,30314.0,30319.0,30214.0,30359.0,30286.5,30297.333333333332,30302.75,30301.5,1678,2021-09-17 20:00:00
1169,NIKK225_i,30193.0,30273.0,30190.0,30347.0,30268.5,30270.0,30270.75,30250.75,672,2021-09-20 00:00:00
1170,NIKK225_i,30271.0,29991.0,29897.0,30273.0,30085.0,30053.666666666668,30038.0,30108.0,1856,2021-09-20 04:00:00
1171,NIKK225_i,29991.0,29843.0,29813.0,30038.0,29925.5,29898.0,29884.25,29921.25,3598,2021-09-20 08:00:00
1172,NIKK225_i,29843.0,29608.0,29463.0,29858.0,29660.5,29643.0,29634.25,29693.0,3104,2021-09-20 12:00:00
1173,NIKK225_i,29608.0,29509.0,29501.0,29799.0,29650.0,29603.0,29579.5,29604.25,4854,2021-09-20 16:00:00
1174,NIKK225_i,29509.0,29654.0,29404.0,29674.0,29539.0,29577.333333333332,29596.5,29560.25,3037,2021-09-20 20:00:00
1175,NIKK225_i,29703.0,29883.0,29628.0,30020.0,29824.0,29843.666666666668,29853.5,29808.5,2163,2021-09-21 00:00:00
1176,NIKK225_i,29887.0,29923.0,29814.0,29943.0,29878.5,29893.333333333332,29900.75,29891.75,2244,2021-09-21 04:00:00
1177,NIKK225_i,29923.0,30114.0,29778.0,30163.0,29970.5,30018.333333333332,30042.25,29994.5,3018,2021-09-21 08:00:00
1178,NIKK225_i,30114.0,30048.0,30038.0,30168.0,30103.0,30084.666666666668,30075.5,30092.0,1928,2021-09-21 12:00:00
1179,NIKK225_i,30048.0,30050.0,29884.0,30094.0,29989.0,30009.333333333332,30019.5,30019.0,4288,2021-09-21 16:00:00
1180,NIKK225_i,30049.0,29934.0,29909.0,30089.0,29999.0,29977.333333333332,29966.5,29995.25,2865,2021-09-21 20:00:00
1181,NIKK225_i,29863.0,29568.0,29563.0,29873.0,29718.0,29668.0,29643.0,29716.75,1996,2021-09-22 00:00:00
1182,NIKK225_i,29568.0,29627.0,29542.0,29838.0,29690.0,29669.0,29658.5,29643.75,3765,2021-09-22 04:00:00
1183,NIKK225_i,29627.0,29770.0,29619.0,29838.0,29728.5,29742.333333333332,29749.25,29713.5,2577,2021-09-22 08:00:00
1184,NIKK225_i,29770.0,29838.0,29735.0,29838.0,29786.5,29803.666666666668,29812.25,29795.25,1178,2021-09-22 12:00:00
1185,NIKK225_i,29838.0,29919.0,29799.0,29984.0,29891.5,29900.666666666668,29905.25,29885.0,2294,2021-09-22 16:00:00
1186,NIKK225_i,29919.0,29921.0,29819.0,30044.0,29931.5,29928.0,29926.25,29925.75,3186,2021-09-22 20:00:00
1187,NIKK225_i,29938.0,30098.0,29938.0,30113.0,30025.5,30049.666666666668,30061.75,30021.75,629,2021-09-23 00:00:00
1188,NIKK225_i,30098.0,30073.0,30063.0,30188.0,30125.5,30108.0,30099.25,30105.5,1298,2021-09-23 04:00:00
1189,NIKK225_i,30073.0,30203.0,30048.0,30221.0,30134.5,30157.333333333332,30168.75,30136.25,1658,2021-09-23 08:00:00
1190,NIKK225_i,30203.0,30113.0,30008.0,30265.0,30136.5,30128.666666666668,30124.75,30147.25,2289,2021-09-23 12:00:00
1191,NIKK225_i,30108.0,30229.0,30053.0,30244.0,30148.5,30175.333333333332,30188.75,30158.5,2317,2021-09-23 16:00:00
1192,NIKK225_i,30225.0,30254.0,30214.0,30264.0,30239.0,30244.0,30246.5,30239.25,835,2021-09-23 20:00:00
1193,NIKK225_i,30288.0,30113.0,30088.0,30313.0,30200.5,30171.333333333332,30156.75,30200.5,1783,2021-09-24 00:00:00
1194,NIKK225_i,30113.0,30203.0,30090.0,30234.0,30162.0,30175.666666666668,30182.5,30160.0,1903,2021-09-24 04:00:00
1195,NIKK225_i,30203.0,30158.0,30073.0,30313.0,30193.0,30181.333333333332,30175.5,30186.75,2206,2021-09-24 08:00:00
1196,NIKK225_i,30158.0,30058.0,30043.0,30158.0,30100.5,30086.333333333332,30079.25,30104.25,1756,2021-09-24 12:00:00
1197,NIKK225_i,30058.0,30154.0,30028.0,30189.0,30108.5,30123.666666666668,30131.25,30107.25,2503,2021-09-24 16:00:00
1198,NIKK225_i,30154.0,30184.0,30144.0,30234.0,30189.0,30187.333333333332,30186.5,30179.0,884,2021-09-24 20:00:00
1199,NIKK225_i,30232.0,30268.0,30190.0,30382.0,30286.0,30280.0,30277.0,30268.0,1678,2021-09-27 00:00:00
1200,NIKK225_i,30273.0,30208.0,30172.0,30353.0,30262.5,30244.333333333332,30235.25,30251.5,2029,2021-09-27 04:00:00
1201,NIKK225_i,30208.0,30202.0,30163.0,30263.0,30213.0,30209.333333333332,30207.5,30209.0,1864,2021-09-27 08:00:00
1202,NIKK225_i,30197.0,30133.0,30118.0,30250.0,30184.0,30167.0,30158.5,30174.5,1944,2021-09-27 12:00:00
1203,NIKK225_i,30133.0,30183.0,30113.0,30205.0,30159.0,30167.0,30171.0,30158.5,2160,2021-09-27 16:00:00
1204,NIKK225_i,30178.0,30208.0,30172.0,30218.0,30195.0,30199.333333333332,30201.5,30194.0,984,2021-09-27 20:00:00
1205,NIKK225_i,30187.0,30048.0,29983.0,30218.0,30100.5,30083.0,30074.25,30109.0,1589,2021-09-28 00:00:00
1206,NIKK225_i,30048.0,30111.0,29983.0,30171.0,30077.0,30088.333333333332,30094.0,30078.25,1889,2021-09-28 04:00:00
1207,NIKK225_i,30111.0,29918.0,29849.0,30171.0,30010.0,29979.333333333332,29964.0,30012.25,2575,2021-09-28 08:00:00
1208,NIKK225_i,29918.0,29949.0,29902.0,30008.0,29955.0,29953.0,29952.0,29944.25,2338,2021-09-28 12:00:00
1209,NIKK225_i,29946.0,29658.0,29608.0,29969.0,29788.5,29745.0,29723.25,29795.25,4647,2021-09-28 16:00:00
1210,NIKK225_i,29658.0,29674.0,29629.0,29799.0,29714.0,29700.666666666668,29694.0,29690.0,3215,2021-09-28 20:00:00
1211,NIKK225_i,29524.0,29522.0,29444.0,29646.0,29545.0,29537.333333333332,29533.5,29534.0,2016,2021-09-29 00:00:00
1212,NIKK225_i,29519.0,29510.0,29320.0,29566.0,29443.0,29465.333333333332,29476.5,29478.75,3790,2021-09-29 04:00:00
1213,NIKK225_i,29515.0,29711.0,29299.0,29719.0,29509.0,29576.333333333332,29610.0,29561.0,4823,2021-09-29 08:00:00
1214,NIKK225_i,29708.0,29706.0,29689.0,29816.0,29752.5,29737.0,29729.25,29729.75,2216,2021-09-29 12:00:00
1215,NIKK225_i,29706.0,29691.0,29571.0,29791.0,29681.0,29684.333333333332,29686.0,29689.75,4320,2021-09-29 16:00:00
1216,NIKK225_i,29693.0,29671.0,29623.0,29776.0,29699.5,29690.0,29685.25,29690.75,2452,2021-09-29 20:00:00
1217,NIKK225_i,29699.0,29504.0,29458.0,29758.0,29608.0,29573.333333333332,29556.0,29604.75,2091,2021-09-30 00:00:00
1218,NIKK225_i,29501.0,29551.0,29271.0,29586.0,29428.5,29469.333333333332,29489.75,29477.25,3316,2021-09-30 04:00:00
1219,NIKK225_i,29551.0,29636.0,29429.0,29706.0,29567.5,29590.333333333332,29601.75,29580.5,3789,2021-09-30 08:00:00
1220,NIKK225_i,29638.0,29526.0,29476.0,29641.0,29558.5,29547.666666666668,29542.25,29570.25,2476,2021-09-30 12:00:00
1221,NIKK225_i,29526.0,29311.0,29229.0,29546.0,29387.5,29362.0,29349.25,29403.0,5409,2021-09-30 16:00:00
1222,NIKK225_i,29315.0,29264.0,29254.0,29466.0,29360.0,29328.0,29312.0,29324.75,3803,2021-09-30 20:00:00
1223,NIKK225_i,29305.0,29186.0,29181.0,29371.0,29276.0,29246.0,29231.0,29260.75,2371,2021-10-01 00:00:00
1224,NIKK225_i,29188.0,28787.0,28639.0,29211.0,28925.0,28879.0,28856.0,28956.25,6827,2021-10-01 04:00:00
1225,NIKK225_i,28788.0,28765.0,28660.0,28860.0,28760.0,28761.666666666668,28762.5,28768.25,8334,2021-10-01 08:00:00
1226,NIKK225_i,28772.0,28854.0,28730.0,28990.0,28860.0,28858.0,28857.0,28836.5,5999,2021-10-01 12:00:00
1227,NIKK225_i,28854.0,28841.0,28667.0,28971.0,28819.0,28826.333333333332,28830.0,28833.25,8864,2021-10-01 16:00:00
1228,NIKK225_i,28842.0,29033.0,28817.0,29113.0,28965.0,28987.666666666668,28999.0,28951.25,4029,2021-10-01 20:00:00
1229,NIKK225_i,29085.0,28677.0,28546.0,29164.0,28855.0,28795.666666666668,28766.0,28868.0,3458,2021-10-04 00:00:00
1230,NIKK225_i,28667.0,28457.0,28301.0,28671.0,28486.0,28476.333333333332,28471.5,28524.0,7254,2021-10-04 04:00:00
1231,NIKK225_i,28453.0,28282.0,28087.0,28514.0,28300.5,28294.333333333332,28291.25,28334.0,6628,2021-10-04 08:00:00
1232,NIKK225_i,28283.0,28311.0,28200.0,28366.0,28283.0,28292.333333333332,28297.0,28290.0,3537,2021-10-04 12:00:00
1233,NIKK225_i,28311.0,27701.0,27616.0,28334.0,27975.0,27883.666666666668,27838.0,27990.5,6177,2021-10-04 16:00:00
1234,NIKK225_i,27698.0,27867.0,27661.0,27886.0,27773.5,27804.666666666668,27820.25,27778.0,3874,2021-10-04 20:00:00
1235,NIKK225_i,27849.0,27603.0,27574.0,27954.0,27764.0,27710.333333333332,27683.5,27745.0,3189,2021-10-05 00:00:00
1236,NIKK225_i,27604.0,27766.0,27419.0,27906.0,27662.5,27697.0,27714.25,27673.75,6291,2021-10-05 04:00:00
1237,NIKK225_i,27765.0,27974.0,27639.0,27977.0,27808.0,27863.333333333332,27891.0,27838.75,4113,2021-10-05 08:00:00
1238,NIKK225_i,27974.0,28004.0,27924.0,28054.0,27989.0,27994.0,27996.5,27989.0,2312,2021-10-05 12:00:00
1239,NIKK225_i,28004.0,28180.0,27934.0,28225.0,28079.5,28113.0,28129.75,28085.75,4274,2021-10-05 16:00:00
1240,NIKK225_i,28180.0,28150.0,28140.0,28255.0,28197.5,28181.666666666668,28173.75,28181.25,1797,2021-10-05 20:00:00
1241,NIKK225_i,28191.0,28024.0,27959.0,28199.0,28079.0,28060.666666666668,28051.5,28093.25,2477,2021-10-06 00:00:00
1242,NIKK225_i,28020.0,27496.0,27134.0,28044.0,27589.0,27558.0,27542.5,27673.5,8445,2021-10-06 04:00:00
1243,NIKK225_i,27484.0,27151.0,26949.0,27616.0,27282.5,27238.666666666668,27216.75,27300.0,6206,2021-10-06 08:00:00
1244,NIKK225_i,27145.0,27153.0,27011.0,27281.0,27146.0,27148.333333333332,27149.5,27147.5,4324,2021-10-06 12:00:00
1245,NIKK225_i,27151.0,27356.0,27026.0,27491.0,27258.5,27291.0,27307.25,27256.0,7185,2021-10-06 16:00:00
1246,NIKK225_i,27360.0,27700.0,27296.0,27725.0,27510.5,27573.666666666668,27605.25,27520.25,3905,2021-10-06 20:00:00
1247,NIKK225_i,27689.0,27771.0,27534.0,27845.0,27689.5,27716.666666666668,27730.25,27709.75,2956,2021-10-07 00:00:00
1248,NIKK225_i,27771.0,27651.0,27601.0,28008.0,27804.5,27753.333333333332,27727.75,27757.75,4607,2021-10-07 04:00:00
1249,NIKK225_i,27650.0,27851.0,27610.0,27906.0,27758.0,27789.0,27804.5,27754.25,3850,2021-10-07 08:00:00
1250,NIKK225_i,27854.0,27916.0,27814.0,27939.0,27876.5,27889.666666666668,27896.25,27880.75,1914,2021-10-07 12:00:00
1251,NIKK225_i,27916.0,28095.0,27844.0,28095.0,27969.5,28011.333333333332,28032.25,27987.5,3031,2021-10-07 16:00:00
1252,NIKK225_i,28090.0,28014.0,28000.0,28125.0,28062.5,28046.333333333332,28038.25,28057.25,1691,2021-10-07 20:00:00
1253,NIKK225_i,28029.0,28218.0,27956.0,28224.0,28090.0,28132.666666666668,28154.0,28106.75,2832,2021-10-08 00:00:00
1254,NIKK225_i,28218.0,28109.0,28094.0,28290.0,28192.0,28164.333333333332,28150.5,28177.75,3168,2021-10-08 04:00:00
1255,NIKK225_i,28109.0,28019.0,27969.0,28149.0,28059.0,28045.666666666668,28039.0,28061.5,2678,2021-10-08 08:00:00
1256,NIKK225_i,28019.0,28084.0,27992.0,28149.0,28070.5,28075.0,28077.25,28061.0,1987,2021-10-08 12:00:00
1257,NIKK225_i,28084.0,28060.0,28020.0,28125.0,28072.5,28068.333333333332,28066.25,28072.25,3278,2021-10-08 16:00:00
1258,NIKK225_i,28060.0,28045.0,28004.0,28102.0,28053.0,28050.333333333332,28049.0,28052.75,1376,2021-10-08 20:00:00
1259,NIKK225_i,28155.0,28278.0,27858.0,28325.0,28091.5,28153.666666666668,28184.75,28154.0,3293,2021-10-11 00:00:00
1260,NIKK225_i,28278.0,28438.0,28269.0,28558.0,28413.5,28421.666666666668,28425.75,28385.75,3480,2021-10-11 04:00:00
1261,NIKK225_i,28439.0,28474.0,28404.0,28529.0,28466.5,28469.0,28470.25,28461.5,3010,2021-10-11 08:00:00
1262,NIKK225_i,28474.0,28644.0,28449.0,28644.0,28546.5,28579.0,28595.25,28552.75,2140,2021-10-11 12:00:00
1263,NIKK225_i,28644.0,28620.0,28600.0,28750.0,28675.0,28656.666666666668,28647.5,28653.5,2761,2021-10-11 16:00:00
1264,NIKK225_i,28620.0,28440.0,28440.0,28620.0,28530.0,28500.0,28485.0,28530.0,2091,2021-10-11 20:00:00
1265,NIKK225_i,28444.0,28239.0,28184.0,28469.0,28326.5,28297.333333333332,28282.75,28334.0,2486,2021-10-12 00:00:00
1266,NIKK225_i,28240.0,28210.0,28126.0,28305.0,28215.5,28213.666666666668,28212.75,28220.25,3736,2021-10-12 04:00:00
1267,NIKK225_i,28208.0,28180.0,27929.0,28256.0,28092.5,28121.666666666668,28136.25,28143.25,3259,2021-10-12 08:00:00
1268,NIKK225_i,28185.0,28263.0,28175.0,28284.0,28229.5,28240.666666666668,28246.25,28226.75,2123,2021-10-12 12:00:00
1269,NIKK225_i,28265.0,28245.0,28155.0,28330.0,28242.5,28243.333333333332,28243.75,28248.75,4006,2021-10-12 16:00:00
1270,NIKK225_i,28245.0,28125.0,28104.0,28292.0,28198.0,28173.666666666668,28161.5,28191.5,1712,2021-10-12 20:00:00
