,IBEX35_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
552,IBEX35_i,6815.9,6791.9,6788.3,6846.9,6817.6,6809.033333333333,6804.75,6810.75,12423,2020-10-21 16:00:00
553,IBEX35_i,6791.9,6798.9,6789.9,6802.9,6796.4,6797.233333333333,6797.65,6795.9,762,2020-10-21 20:00:00
554,IBEX35_i,6775.8,6753.8,6696.8,6779.8,6738.3,6743.466666666667,6746.05,6751.55,13493,2020-10-22 08:00:00
555,IBEX35_i,6754.8,6766.8,6736.3,6831.8,6784.05,6778.3,6775.425,6772.425,15215,2020-10-22 12:00:00
556,IBEX35_i,6766.8,6797.8,6750.3,6800.8,6775.55,6782.966666666667,6786.675,6778.925,13255,2020-10-22 16:00:00
557,IBEX35_i,6796.8,6797.8,6794.3,6806.8,6800.55,6799.633333333334,6799.175,6798.925,841,2020-10-22 20:00:00
558,IBEX35_i,6782.7,6849.7,6777.3,6879.7,6828.5,6835.566666666667,6839.1,6822.35,10836,2020-10-23 08:00:00
559,IBEX35_i,6851.7,6887.7,6846.3,6895.7,6871.0,6876.566666666667,6879.35,6870.35,10047,2020-10-23 12:00:00
560,IBEX35_i,6886.7,6863.7,6852.7,6894.7,6873.7,6870.366666666666,6868.7,6874.45,10684,2020-10-23 16:00:00
561,IBEX35_i,6865.7,6873.7,6862.3,6873.7,6868.0,6869.900000000001,6870.85,6868.85,528,2020-10-23 20:00:00
562,IBEX35_i,6797.1,6861.1,6780.3,6888.1,6834.200000000001,6843.166666666667,6847.65,6831.65,13794,2020-10-26 08:00:00
563,IBEX35_i,6861.1,6832.3,6820.1,6896.1,6858.1,6849.5,6845.2,6852.4,12726,2020-10-26 12:00:00
564,IBEX35_i,6833.1,6772.3,6747.3,6845.1,6796.200000000001,6788.233333333334,6784.25,6799.450000000001,13679,2020-10-26 16:00:00
565,IBEX35_i,6772.3,6786.1,6769.3,6786.1,6777.700000000001,6780.5,6781.9,6778.45,1069,2020-10-26 20:00:00
566,IBEX35_i,6832.0,6746.0,6721.3,6864.0,6792.65,6777.099999999999,6769.325,6790.825,15197,2020-10-27 08:00:00
567,IBEX35_i,6747.0,6718.3,6700.3,6793.0,6746.65,6737.2,6732.474999999999,6739.65,13190,2020-10-27 12:00:00
568,IBEX35_i,6720.0,6636.0,6620.3,6728.0,6674.15,6661.433333333333,6655.075,6676.075,13430,2020-10-27 16:00:00
569,IBEX35_i,6636.0,6613.3,6613.3,6638.0,6625.65,6621.533333333333,6619.474999999999,6625.15,757,2020-10-27 20:00:00
570,IBEX35_i,6536.9,6536.9,6441.9,6556.9,6499.4,6511.899999999999,6518.15,6518.15,18175,2020-10-28 08:00:00
571,IBEX35_i,6536.9,6499.9,6454.9,6553.9,6504.4,6502.899999999999,6502.15,6511.4,20632,2020-10-28 12:00:00
572,IBEX35_i,6498.9,6460.9,6411.3,6511.9,6461.6,6461.366666666666,6461.25,6470.75,21110,2020-10-28 16:00:00
573,IBEX35_i,6460.9,6454.9,6427.9,6460.9,6444.4,6447.899999999999,6449.65,6451.15,1646,2020-10-28 20:00:00
574,IBEX35_i,6447.5,6424.5,6399.5,6503.5,6451.5,6442.5,6438.0,6443.75,17442,2020-10-29 08:00:00
575,IBEX35_i,6422.3,6394.3,6318.3,6423.5,6370.9,6378.7,6382.599999999999,6389.599999999999,19258,2020-10-29 12:00:00
576,IBEX35_i,6395.5,6424.5,6374.5,6447.5,6411.0,6415.5,6417.75,6410.5,17809,2020-10-29 16:00:00
577,IBEX35_i,6426.5,6440.5,6426.5,6443.5,6435.0,6436.833333333333,6437.75,6434.25,700,2020-10-29 20:00:00
578,IBEX35_i,6337.4,6428.4,6329.3,6451.4,6390.35,6403.033333333333,6409.375,6386.625,15529,2020-10-30 08:00:00
579,IBEX35_i,6428.4,6416.4,6386.3,6440.4,6413.35,6414.366666666666,6414.875,6417.875,14729,2020-10-30 12:00:00
580,IBEX35_i,6416.4,6428.4,6370.4,6453.4,6411.9,6417.399999999999,6420.15,6417.15,15253,2020-10-30 16:00:00
581,IBEX35_i,6428.4,6426.4,6424.3,6445.4,6434.85,6432.033333333333,6430.625,6431.125,1111,2020-10-30 20:00:00
582,IBEX35_i,6441.1,6482.1,6382.1,6503.1,6442.6,6455.766666666667,6462.35,6452.1,17154,2020-11-02 08:00:00
583,IBEX35_i,6480.3,6568.1,6478.3,6568.1,6523.200000000001,6538.166666666667,6545.65,6523.7,14778,2020-11-02 12:00:00
584,IBEX35_i,6566.3,6558.1,6526.1,6593.1,6559.6,6559.100000000001,6558.85,6560.900000000001,15972,2020-11-02 16:00:00
585,IBEX35_i,6560.1,6549.1,6536.3,6561.1,6548.700000000001,6548.833333333333,6548.9,6551.65,1374,2020-11-02 20:00:00
586,IBEX35_i,6630.0,6680.0,6599.3,6687.0,6643.15,6655.433333333333,6661.575,6649.075,13085,2020-11-03 08:00:00
587,IBEX35_i,6680.0,6695.3,6666.0,6704.0,6685.0,6688.433333333333,6690.15,6686.325,11427,2020-11-03 12:00:00
588,IBEX35_i,6697.0,6724.0,6674.0,6754.0,6714.0,6717.333333333333,6719.0,6712.25,13556,2020-11-03 16:00:00
589,IBEX35_i,6723.3,6728.0,6722.3,6731.0,6726.65,6727.099999999999,6727.325,6726.15,869,2020-11-03 20:00:00
590,IBEX35_i,6608.1,6701.1,6541.3,6732.1,6636.700000000001,6658.166666666667,6668.9,6645.65,23656,2020-11-04 08:00:00
591,IBEX35_i,6698.3,6734.1,6639.1,6775.1,6707.1,6716.100000000001,6720.6,6711.650000000001,20095,2020-11-04 12:00:00
592,IBEX35_i,6735.1,6781.3,6667.3,6795.1,6731.200000000001,6747.900000000001,6756.25,6744.700000000001,19638,2020-11-04 16:00:00
593,IBEX35_i,6782.1,6777.3,6775.1,6785.1,6780.1,6779.166666666667,6778.7,6779.9,1274,2020-11-04 20:00:00
594,IBEX35_i,6819.0,6846.0,6803.0,6856.0,6829.5,6835.0,6837.75,6831.0,15135,2020-11-05 08:00:00
595,IBEX35_i,6846.3,6894.0,6831.3,6914.0,6872.65,6879.766666666666,6883.325,6871.4,14836,2020-11-05 12:00:00
596,IBEX35_i,6894.0,6890.3,6874.3,6942.0,6908.15,6902.2,6899.224999999999,6900.15,14295,2020-11-05 16:00:00
597,IBEX35_i,6891.0,6898.0,6890.3,6901.0,6895.65,6896.433333333333,6896.825,6895.075,844,2020-11-05 20:00:00
598,IBEX35_i,6869.9,6824.9,6822.3,6933.9,6878.1,6860.366666666666,6851.5,6862.75,13317,2020-11-06 08:00:00
599,IBEX35_i,6823.3,6876.9,6820.3,6886.9,6853.6,6861.366666666666,6865.25,6851.849999999999,14229,2020-11-06 12:00:00
600,IBEX35_i,6876.9,6873.9,6847.9,6909.9,6878.9,6877.233333333333,6876.4,6877.15,15715,2020-11-06 16:00:00
601,IBEX35_i,6872.9,6879.9,6870.3,6880.9,6875.6,6877.033333333333,6877.75,6876.0,714,2020-11-06 20:00:00
602,IBEX35_i,6961.9,6974.9,6937.3,6989.9,6963.6,6967.366666666666,6969.25,6966.0,12903,2020-11-09 08:00:00
603,IBEX35_i,6975.9,7406.9,6973.9,7517.9,7245.9,7299.566666666666,7326.4,7218.65,46222,2020-11-09 12:00:00
604,IBEX35_i,7407.3,7461.9,7385.3,7489.9,7437.6,7445.7,7449.75,7436.099999999999,33712,2020-11-09 16:00:00
605,IBEX35_i,7460.9,7466.9,7459.3,7473.9,7466.6,7466.7,7466.75,7465.25,1425,2020-11-09 20:00:00
606,IBEX35_i,7472.8,7642.3,7425.3,7652.8,7539.05,7573.466666666667,7590.675,7548.3,26053,2020-11-10 08:00:00
607,IBEX35_i,7643.8,7623.3,7571.3,7652.8,7612.05,7615.8,7617.675,7622.8,24395,2020-11-10 12:00:00
608,IBEX35_i,7624.8,7713.3,7581.8,7727.8,7654.8,7674.3,7684.05,7661.925,22169,2020-11-10 16:00:00
609,IBEX35_i,7713.8,7708.8,7702.8,7718.8,7710.8,7710.133333333334,7709.8,7711.05,958,2020-11-10 20:00:00
610,IBEX35_i,7771.7,7711.3,7668.3,7797.7,7733.0,7725.766666666666,7722.15,7737.25,21818,2020-11-11 08:00:00
611,IBEX35_i,7711.7,7768.7,7704.3,7789.7,7747.0,7754.233333333334,7757.85,7743.6,16510,2020-11-11 12:00:00
612,IBEX35_i,7769.7,7796.7,7759.3,7799.7,7779.5,7785.233333333334,7788.1,7781.35,13240,2020-11-11 16:00:00
613,IBEX35_i,7796.7,7791.7,7791.3,7797.7,7794.5,7793.566666666667,7793.1,7794.35,370,2020-11-11 20:00:00
614,IBEX35_i,7733.5,7754.5,7696.5,7762.5,7729.5,7737.833333333333,7742.0,7736.75,15512,2020-11-12 08:00:00
615,IBEX35_i,7754.5,7711.5,7680.3,7769.5,7724.9,7720.433333333333,7718.2,7728.95,15313,2020-11-12 12:00:00
616,IBEX35_i,7711.5,7676.5,7661.3,7742.5,7701.9,7693.433333333333,7689.2,7697.95,14671,2020-11-12 16:00:00
617,IBEX35_i,7674.3,7663.5,7657.5,7677.5,7667.5,7666.166666666667,7665.5,7668.2,1780,2020-11-12 20:00:00
618,IBEX35_i,7667.4,7790.4,7663.3,7792.4,7727.85,7748.7,7759.125,7728.375,12656,2020-11-13 08:00:00
619,IBEX35_i,7790.4,7772.4,7739.3,7817.4,7778.35,7776.366666666666,7775.375,7779.875,11848,2020-11-13 12:00:00
620,IBEX35_i,7770.3,7803.4,7745.3,7808.4,7776.85,7785.7,7790.125,7781.849999999999,10234,2020-11-13 16:00:00
621,IBEX35_i,7806.4,7810.4,7799.3,7817.4,7808.35,7809.033333333333,7809.375,7808.375,820,2020-11-13 20:00:00
622,IBEX35_i,7915.4,7940.4,7869.3,7978.4,7923.85,7929.366666666666,7932.125,7925.875,16401,2020-11-16 08:00:00
623,IBEX35_i,7942.4,8013.4,7904.3,8100.4,8002.35,8006.033333333333,8007.875,7990.125,19213,2020-11-16 12:00:00
624,IBEX35_i,8014.4,7951.4,7942.4,8039.4,7990.9,7977.733333333333,7971.15,7986.9,14298,2020-11-16 16:00:00
625,IBEX35_i,7952.4,7940.4,7937.4,7954.4,7945.9,7944.066666666666,7943.15,7946.15,1019,2020-11-16 20:00:00
626,IBEX35_i,7966.3,7919.3,7890.3,7975.3,7932.8,7928.3,7926.05,7937.8,12876,2020-11-17 08:00:00
627,IBEX35_i,7919.3,7847.3,7831.3,7926.3,7878.8,7868.3,7863.05,7881.05,11319,2020-11-17 12:00:00
628,IBEX35_i,7846.3,7939.3,7842.3,7946.3,7894.3,7909.3,7916.8,7893.55,9609,2020-11-17 16:00:00
629,IBEX35_i,7939.3,7940.3,7937.3,7945.3,7941.3,7940.966666666667,7940.8,7940.55,447,2020-11-17 20:00:00
630,IBEX35_i,7926.2,7921.2,7884.3,7945.2,7914.75,7916.900000000001,7917.975,7919.225,11424,2020-11-18 08:00:00
631,IBEX35_i,7922.3,7959.2,7922.3,7992.2,7957.25,7957.900000000001,7958.225,7949.0,14402,2020-11-18 12:00:00
632,IBEX35_i,7956.2,7967.2,7947.3,7988.2,7967.75,7967.566666666667,7967.475,7964.725,10465,2020-11-18 16:00:00
633,IBEX35_i,7967.2,7961.2,7961.2,7976.2,7968.7,7966.2,7964.95,7966.45,502,2020-11-18 20:00:00
634,IBEX35_i,7915.0,7909.3,7868.3,7924.5,7896.4,7900.7,7902.849999999999,7904.275,10887,2020-11-19 08:00:00
635,IBEX35_i,7909.3,7933.5,7878.5,7940.5,7909.5,7917.5,7921.5,7915.45,8806,2020-11-19 12:00:00
636,IBEX35_i,7933.5,7945.5,7929.5,7977.5,7953.5,7950.833333333333,7949.5,7946.5,9739,2020-11-19 16:00:00
637,IBEX35_i,7945.5,7952.5,7945.5,7961.5,7953.5,7953.166666666667,7953.0,7951.25,863,2020-11-19 20:00:00
638,IBEX35_i,7942.4,7953.4,7917.3,7969.4,7943.35,7946.7,7948.375,7945.625,9807,2020-11-20 08:00:00
639,IBEX35_i,7953.4,7961.4,7947.3,7998.4,7972.85,7969.033333333333,7967.125,7965.125,9797,2020-11-20 12:00:00
640,IBEX35_i,7961.4,7971.4,7956.3,7985.4,7970.85,7971.033333333333,7971.125,7968.625,8878,2020-11-20 16:00:00
641,IBEX35_i,7968.3,7974.4,7968.3,7974.4,7971.35,7972.366666666666,7972.875,7971.349999999999,359,2020-11-20 20:00:00
642,IBEX35_i,8032.7,8037.7,8016.7,8066.7,8041.7,8040.366666666666,8039.7,8038.45,9660,2020-11-23 08:00:00
643,IBEX35_i,8038.7,7982.7,7967.3,8050.7,8009.0,8000.233333333334,7995.85,8009.85,9566,2020-11-23 12:00:00
644,IBEX35_i,7983.7,7999.7,7967.3,8010.7,7989.0,7992.566666666667,7994.35,7990.35,11697,2020-11-23 16:00:00
645,IBEX35_i,7999.7,7996.7,7994.7,7999.7,7997.2,7997.033333333333,7996.95,7997.7,262,2020-11-23 20:00:00
646,IBEX35_i,8051.6,8063.3,8040.6,8087.6,8064.1,8063.833333333333,8063.7,8060.775,9998,2020-11-24 08:00:00
647,IBEX35_i,8062.6,8088.6,8040.6,8097.6,8069.1,8075.600000000001,8078.85,8072.35,10182,2020-11-24 12:00:00
648,IBEX35_i,8088.6,8159.6,8078.3,8159.6,8118.950000000001,8132.5,8139.275,8121.525,10428,2020-11-24 16:00:00
649,IBEX35_i,8159.6,8157.6,8157.3,8166.6,8161.950000000001,8160.5,8159.775,8160.275,618,2020-11-24 20:00:00
650,IBEX35_i,8163.4,8099.4,8088.4,8193.4,8140.9,8127.066666666666,8120.15,8136.15,12201,2020-11-25 08:00:00
651,IBEX35_i,8100.4,8134.4,8080.3,8138.4,8109.35,8117.7,8121.875,8113.375,10502,2020-11-25 12:00:00
652,IBEX35_i,8134.4,8170.4,8118.3,8178.4,8148.35,8155.7,8159.375,8150.375,9315,2020-11-25 16:00:00
653,IBEX35_i,8170.4,8170.4,8168.4,8174.4,8171.4,8171.066666666666,8170.9,8170.9,420,2020-11-25 20:00:00
654,IBEX35_i,8191.3,8108.3,8086.3,8200.3,8143.299999999999,8131.633333333332,8125.799999999999,8146.549999999999,7864,2020-11-26 08:00:00
655,IBEX35_i,8108.3,8110.3,8084.3,8123.3,8103.8,8105.966666666667,8107.05,8106.55,6350,2020-11-26 12:00:00
656,IBEX35_i,8109.3,8074.3,8063.3,8124.3,8093.8,8087.3,8084.05,8092.8,5979,2020-11-26 16:00:00
657,IBEX35_i,8074.3,8075.3,8072.3,8078.3,8075.3,8075.3,8075.3,8075.05,215,2020-11-26 20:00:00
658,IBEX35_i,8086.2,8113.2,8055.3,8142.2,8098.75,8103.566666666667,8105.975,8099.225,9542,2020-11-27 08:00:00
659,IBEX35_i,8113.2,8146.2,8098.3,8156.2,8127.25,8133.566666666667,8136.725,8128.475,8818,2020-11-27 12:00:00
660,IBEX35_i,8146.2,8176.2,8143.2,8182.2,8162.7,8167.2,8169.45,8161.95,10307,2020-11-27 16:00:00
661,IBEX35_i,8174.3,8180.3,8172.2,8182.2,8177.2,8178.233333333334,8178.75,8177.25,607,2020-11-27 20:00:00
662,IBEX35_i,8114.7,8113.7,8068.3,8140.7,8104.5,8107.566666666667,8109.1,8109.35,10400,2020-11-30 08:00:00
663,IBEX35_i,8113.7,8157.7,8109.3,8159.7,8134.5,8142.233333333334,8146.1,8135.1,9486,2020-11-30 12:00:00
664,IBEX35_i,8156.7,8087.7,8053.3,8161.7,8107.5,8100.900000000001,8097.6,8114.85,13534,2020-11-30 16:00:00
665,IBEX35_i,8087.7,8075.7,8074.3,8087.7,8081.0,8079.233333333334,8078.35,8081.35,778,2020-11-30 20:00:00
666,IBEX35_i,8110.3,8136.1,8092.3,8170.1,8131.200000000001,8132.833333333333,8133.65,8127.2,12266,2020-12-01 08:00:00
667,IBEX35_i,8134.3,8124.1,8102.3,8169.1,8135.700000000001,8131.833333333333,8129.9,8132.45,11728,2020-12-01 12:00:00
668,IBEX35_i,8124.1,8130.1,8099.1,8145.1,8122.1,8124.766666666667,8126.1,8124.6,12932,2020-12-01 16:00:00
669,IBEX35_i,8131.1,8126.1,8122.3,8133.1,8127.700000000001,8127.166666666667,8126.9,8128.15,288,2020-12-01 20:00:00
670,IBEX35_i,8100.0,8155.0,8090.0,8174.0,8132.0,8139.666666666667,8143.5,8129.75,10434,2020-12-02 08:00:00
671,IBEX35_i,8155.0,8141.0,8118.3,8171.0,8144.65,8143.433333333333,8142.825,8146.325,10948,2020-12-02 12:00:00
672,IBEX35_i,8139.3,8205.0,8136.0,8218.0,8177.0,8186.333333333333,8191.0,8174.575,10230,2020-12-02 16:00:00
673,IBEX35_i,8205.0,8207.0,8200.3,8208.0,8204.15,8205.1,8205.575,8205.075,391,2020-12-02 20:00:00
674,IBEX35_i,8185.8,8156.8,8144.8,8214.8,8179.799999999999,8172.133333333332,8168.299999999999,8175.549999999999,9794,2020-12-03 08:00:00
675,IBEX35_i,8156.8,8191.8,8156.8,8194.8,8175.799999999999,8181.133333333332,8183.799999999999,8175.049999999999,8338,2020-12-03 12:00:00
676,IBEX35_i,8191.8,8200.8,8164.3,8205.8,8185.049999999999,8190.299999999999,8192.925,8190.674999999999,9170,2020-12-03 16:00:00
677,IBEX35_i,8200.8,8194.8,8192.3,8200.8,8196.55,8195.966666666665,8195.675,8197.175,200,2020-12-03 20:00:00
678,IBEX35_i,8191.7,8236.7,8186.3,8255.7,8221.0,8226.233333333334,8228.85,8217.6,8828,2020-12-04 08:00:00
679,IBEX35_i,8236.7,8251.7,8214.3,8258.7,8236.5,8241.566666666668,8244.1,8240.35,9833,2020-12-04 12:00:00
680,IBEX35_i,8252.7,8293.7,8242.7,8306.7,8274.7,8281.033333333335,8284.2,8273.95,9980,2020-12-04 16:00:00
681,IBEX35_i,8293.7,8298.7,8292.3,8298.7,8295.5,8296.566666666668,8297.1,8295.85,331,2020-12-04 20:00:00
682,IBEX35_i,8265.3,8264.3,8215.3,8287.3,8251.3,8255.633333333333,8257.8,8258.05,9427,2020-12-07 08:00:00
683,IBEX35_i,8263.3,8260.3,8247.3,8283.3,8265.3,8263.633333333333,8262.8,8263.55,6803,2020-12-07 12:00:00
684,IBEX35_i,8261.3,8270.3,8243.3,8279.3,8261.3,8264.3,8265.8,8263.55,8279,2020-12-07 16:00:00
685,IBEX35_i,8270.3,8269.3,8262.3,8270.3,8266.3,8267.3,8267.8,8268.05,269,2020-12-07 20:00:00
686,IBEX35_i,8254.2,8241.2,8214.2,8271.2,8242.7,8242.2,8241.95,8245.2,8728,2020-12-08 08:00:00
687,IBEX35_i,8242.2,8228.2,8196.2,8242.2,8219.2,8222.2,8223.7,8227.2,9291,2020-12-08 12:00:00
688,IBEX35_i,8228.2,8226.2,8201.2,8236.2,8218.7,8221.2,8222.45,8222.95,8743,2020-12-08 16:00:00
689,IBEX35_i,8226.2,8228.2,8224.2,8230.2,8227.2,8227.533333333335,8227.7,8227.2,229,2020-12-08 20:00:00
690,IBEX35_i,8253.0,8239.0,8228.3,8286.0,8257.15,8251.1,8248.075,8251.575,10335,2020-12-09 08:00:00
691,IBEX35_i,8239.0,8244.0,8221.3,8257.0,8239.15,8240.766666666666,8241.575,8240.325,9291,2020-12-09 12:00:00
692,IBEX35_i,8244.0,8230.0,8213.3,8257.0,8235.15,8233.433333333332,8232.575,8236.075,10555,2020-12-09 16:00:00
693,IBEX35_i,8229.0,8224.0,8219.3,8231.0,8225.15,8224.766666666666,8224.575,8225.825,849,2020-12-09 20:00:00
694,IBEX35_i,8225.9,8229.9,8224.9,8273.9,8249.4,8242.9,8239.65,8238.65,8727,2020-12-10 08:00:00
695,IBEX35_i,8230.9,8143.9,8127.3,8256.9,8192.1,8176.033333333333,8168.0,8189.75,12692,2020-12-10 12:00:00
696,IBEX35_i,8145.9,8166.9,8116.9,8195.9,8156.4,8159.899999999999,8161.65,8156.4,14346,2020-12-10 16:00:00
697,IBEX35_i,8166.9,8166.9,8161.3,8170.9,8166.1,8166.366666666666,8166.5,8166.5,687,2020-12-10 20:00:00
698,IBEX35_i,8143.3,8020.3,7981.3,8149.3,8065.3,8050.3,8042.8,8073.55,11256,2020-12-11 08:00:00
699,IBEX35_i,8022.3,8031.3,7970.3,8035.3,8002.8,8012.3,8017.05,8014.8,11869,2020-12-11 12:00:00
700,IBEX35_i,8029.3,8055.3,8029.3,8092.3,8060.8,8058.966666666667,8058.05,8051.55,10170,2020-12-11 16:00:00
701,IBEX35_i,8056.3,8062.3,8054.3,8064.3,8059.3,8060.3,8060.8,8059.3,367,2020-12-11 20:00:00
702,IBEX35_i,8132.9,8171.9,8131.3,8190.9,8161.1,8164.7,8166.5,8156.75,10954,2020-12-14 08:00:00
703,IBEX35_i,8171.9,8193.3,8170.3,8216.9,8193.6,8193.5,8193.45,8188.1,9549,2020-12-14 12:00:00
704,IBEX35_i,8192.3,8129.9,8127.3,8193.9,8160.6,8150.366666666666,8145.25,8160.849999999999,10847,2020-12-14 16:00:00
705,IBEX35_i,8130.9,8125.9,8125.3,8134.9,8130.1,8128.7,8128.0,8129.25,476,2020-12-14 20:00:00
706,IBEX35_i,8135.8,8109.8,8102.3,8148.8,8125.55,8120.3,8117.675,8124.175,10756,2020-12-15 08:00:00
707,IBEX35_i,8108.3,8126.8,8092.8,8132.8,8112.8,8117.466666666667,8119.8,8115.175,10195,2020-12-15 12:00:00
708,IBEX35_i,8127.8,8168.8,8096.3,8171.8,8134.05,8145.633333333334,8151.425,8141.175,10941,2020-12-15 16:00:00
709,IBEX35_i,8168.8,8155.8,8154.3,8175.8,8165.05,8161.966666666667,8160.425,8163.675,983,2020-12-15 20:00:00
710,IBEX35_i,8159.7,8189.7,8138.3,8206.7,8172.5,8178.233333333334,8181.1,8173.6,9752,2020-12-16 08:00:00
711,IBEX35_i,8189.7,8139.7,8135.3,8192.7,8164.0,8155.900000000001,8151.85,8164.35,9002,2020-12-16 12:00:00
712,IBEX35_i,8139.7,8128.7,8098.3,8147.7,8123.0,8124.900000000001,8125.85,8128.6,8871,2020-12-16 16:00:00
713,IBEX35_i,8128.7,8124.7,8124.3,8130.7,8127.5,8126.566666666667,8126.1,8127.1,216,2020-12-16 20:00:00
714,IBEX35_i,8166.2,8124.2,8122.3,8178.2,8150.25,8141.566666666667,8137.225,8147.725,8052,2020-12-17 08:00:00
715,IBEX35_i,8125.2,8122.2,8097.3,8144.2,8120.75,8121.233333333334,8121.475,8122.225,9076,2020-12-17 12:00:00
716,IBEX35_i,8125.2,8129.2,8119.2,8163.2,8141.2,8137.2,8135.2,8134.2,9020,2020-12-17 16:00:00
717,IBEX35_i,8129.2,8132.2,8128.3,8134.2,8131.25,8131.566666666667,8131.725,8130.975,228,2020-12-17 20:00:00
718,IBEX35_i,8114.1,8119.1,8078.3,8152.1,8115.200000000001,8116.5,8117.15,8115.9,9927,2020-12-18 08:00:00
719,IBEX35_i,8121.1,8089.1,8078.1,8126.1,8102.1,8097.766666666667,8095.6,8103.6,13534,2020-12-18 12:00:00
720,IBEX35_i,8089.1,8046.3,8025.1,8091.1,8058.1,8054.166666666667,8052.2,8062.9,12023,2020-12-18 16:00:00
721,IBEX35_i,8048.1,8031.1,8028.3,8048.1,8038.200000000001,8035.833333333333,8034.65,8038.9,825,2020-12-18 20:00:00
722,IBEX35_i,7857.4,7762.4,7754.3,7867.4,7810.85,7794.7,7786.625,7810.375,16968,2020-12-21 08:00:00
723,IBEX35_i,7761.4,7738.4,7654.3,7808.4,7731.35,7733.7,7734.875,7740.625,24281,2020-12-21 12:00:00
724,IBEX35_i,7739.4,7845.4,7723.3,7846.4,7784.85,7805.033333333333,7815.125,7788.625,15720,2020-12-21 16:00:00
725,IBEX35_i,7841.4,7848.4,7840.4,7852.4,7846.4,7847.066666666666,7847.4,7845.65,768,2020-12-21 20:00:00
726,IBEX35_i,7808.2,7849.3,7805.2,7900.2,7852.7,7851.566666666667,7851.0,7840.725,14329,2020-12-22 08:00:00
727,IBEX35_i,7850.2,7887.2,7833.2,7897.2,7865.2,7872.533333333333,7876.2,7866.95,11679,2020-12-22 12:00:00
728,IBEX35_i,7886.2,7916.2,7872.3,7936.2,7904.25,7908.233333333334,7910.225,7902.725,10620,2020-12-22 16:00:00
729,IBEX35_i,7919.2,7924.2,7914.2,7924.2,7919.2,7920.866666666666,7921.7,7920.45,388,2020-12-22 20:00:00
730,IBEX35_i,7938.3,7971.1,7928.3,8005.1,7966.700000000001,7968.166666666667,7968.9,7960.7,9902,2020-12-23 08:00:00
731,IBEX35_i,7971.1,7996.1,7955.3,7998.1,7976.700000000001,7983.166666666667,7986.4,7980.15,9057,2020-12-23 12:00:00
732,IBEX35_i,7997.1,8066.1,7992.3,8076.1,8034.200000000001,8044.833333333333,8050.15,8032.9,12865,2020-12-23 16:00:00
733,IBEX35_i,8065.1,8074.1,8065.1,8074.1,8069.6,8071.100000000001,8071.85,8069.6,250,2020-12-23 20:00:00
734,IBEX35_i,8089.0,8071.0,8055.3,8097.0,8076.15,8074.433333333333,8073.575,8078.075,5832,2020-12-24 08:00:00
735,IBEX35_i,8069.3,8090.0,8067.3,8092.0,8079.65,8083.099999999999,8084.825,8079.65,3681,2020-12-24 12:00:00
736,IBEX35_i,8161.6,8143.6,8136.3,8176.6,8156.450000000001,8152.166666666667,8150.025,8154.525,9644,2020-12-28 08:00:00
737,IBEX35_i,8144.6,8138.6,8122.6,8144.6,8133.6,8135.266666666667,8136.1,8137.6,5881,2020-12-28 12:00:00
738,IBEX35_i,8138.3,8137.6,8110.3,8163.6,8136.950000000001,8137.166666666667,8137.275,8137.45,6458,2020-12-28 16:00:00
739,IBEX35_i,8137.6,8141.6,8137.6,8141.6,8139.6,8140.266666666667,8140.6,8139.6,67,2020-12-28 20:00:00
740,IBEX35_i,8191.4,8183.4,8175.3,8214.4,8194.85,8191.033333333333,8189.125,8191.125,10448,2020-12-29 08:00:00
741,IBEX35_i,8182.4,8193.4,8155.3,8193.4,8174.35,8180.7,8183.875,8181.125,7739,2020-12-29 12:00:00
742,IBEX35_i,8193.4,8138.4,8130.3,8218.4,8174.35,8162.366666666666,8156.375,8170.125,9334,2020-12-29 16:00:00
743,IBEX35_i,8138.4,8138.4,8128.3,8139.4,8133.85,8135.366666666666,8136.125,8136.125,625,2020-12-29 20:00:00
744,IBEX35_i,8166.7,8159.7,8135.7,8179.7,8157.7,8158.366666666666,8158.7,8160.45,7860,2020-12-30 08:00:00
745,IBEX35_i,8158.7,8147.7,8139.7,8184.7,8162.2,8157.366666666666,8154.95,8157.7,7850,2020-12-30 12:00:00
746,IBEX35_i,8146.7,8145.7,8137.3,8179.7,8158.5,8154.233333333334,8152.1,8152.35,7200,2020-12-30 16:00:00
747,IBEX35_i,8145.7,8141.3,8141.3,8148.7,8145.0,8143.766666666666,8143.15,8144.25,452,2020-12-30 20:00:00
748,IBEX35_i,8120.5,8072.5,8059.5,8121.5,8090.5,8084.5,8081.5,8093.5,4856,2020-12-31 08:00:00
749,IBEX35_i,8072.5,8073.5,8068.5,8112.5,8090.5,8084.833333333333,8082.0,8081.75,4544,2020-12-31 12:00:00
750,IBEX35_i,8141.6,8173.3,8090.3,8199.6,8144.950000000001,8154.400000000001,8159.125,8151.200000000001,12891,2021-01-04 08:00:00
751,IBEX35_i,8173.6,8158.6,8153.6,8195.6,8174.6,8169.266666666667,8166.6,8170.35,10407,2021-01-04 12:00:00
752,IBEX35_i,8158.3,8043.6,8019.6,8169.6,8094.6,8077.600000000001,8069.1,8097.775000000001,18259,2021-01-04 16:00:00
753,IBEX35_i,8042.3,8073.6,8036.3,8076.6,8056.450000000001,8062.166666666667,8065.025,8057.2,975,2021-01-04 20:00:00
