,STOXX50_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1024,STOXX50_i,4224.6,4232.8,4219.9,4233.2,4226.549999999999,4228.633333333332,4229.674999999999,4227.625,3251,2021-08-13 08:00:00
1025,STOXX50_i,4233.0,4228.3,4227.0,4239.3,4233.15,4231.533333333333,4230.724999999999,4231.9,3140,2021-08-13 12:00:00
1026,STOXX50_i,4228.4,4228.1,4221.6,4230.6,4226.1,4226.766666666667,4227.1,4227.175,2898,2021-08-13 16:00:00
1027,STOXX50_i,4228.1,4229.0,4223.7,4229.5,4226.6,4227.400000000001,4227.8,4227.575000000001,876,2021-08-13 20:00:00
1028,STOXX50_i,4219.8,4211.4,4209.1,4221.3,4215.200000000001,4213.933333333333,4213.3,4215.400000000001,650,2021-08-16 00:00:00
1029,STOXX50_i,4211.4,4205.8,4200.6,4215.2,4207.9,4207.2,4206.849999999999,4208.25,1815,2021-08-16 04:00:00
1030,STOXX50_i,4205.7,4200.4,4191.9,4214.8,4203.35,4202.366666666667,4201.875,4203.2,5140,2021-08-16 08:00:00
1031,STOXX50_i,4200.9,4199.6,4187.1,4205.3,4196.200000000001,4197.333333333334,4197.900000000001,4198.225,4999,2021-08-16 12:00:00
1032,STOXX50_i,4199.6,4201.2,4186.6,4204.0,4195.3,4197.266666666666,4198.25,4197.85,5389,2021-08-16 16:00:00
1033,STOXX50_i,4201.2,4212.3,4199.7,4213.3,4206.5,4208.433333333333,4209.4,4206.625,1432,2021-08-16 20:00:00
1034,STOXX50_i,4205.8,4202.1,4200.6,4208.1,4204.35,4203.6,4203.225,4204.150000000001,553,2021-08-17 00:00:00
1035,STOXX50_i,4202.4,4198.7,4195.1,4202.7,4198.9,4198.833333333333,4198.8,4199.725,1944,2021-08-17 04:00:00
1036,STOXX50_i,4198.7,4186.8,4168.6,4198.7,4183.65,4184.7,4185.224999999999,4188.2,4532,2021-08-17 08:00:00
1037,STOXX50_i,4186.6,4188.8,4180.9,4194.3,4187.6,4188.0,4188.2,4187.65,4348,2021-08-17 12:00:00
1038,STOXX50_i,4189.0,4174.6,4172.8,4200.1,4186.450000000001,4182.500000000001,4180.525000000001,4184.125,6260,2021-08-17 16:00:00
1039,STOXX50_i,4174.6,4191.8,4173.7,4193.6,4183.65,4186.366666666666,4187.724999999999,4183.424999999999,3597,2021-08-17 20:00:00
1040,STOXX50_i,4183.7,4190.5,4179.2,4193.4,4186.299999999999,4187.7,4188.4,4186.7,825,2021-08-18 00:00:00
1041,STOXX50_i,4190.6,4202.5,4189.0,4205.0,4197.0,4198.833333333333,4199.75,4196.775,2067,2021-08-18 04:00:00
1042,STOXX50_i,4202.5,4182.2,4177.6,4206.0,4191.8,4188.599999999999,4187.0,4192.075,4329,2021-08-18 08:00:00
1043,STOXX50_i,4182.3,4182.6,4178.0,4190.6,4184.3,4183.733333333334,4183.450000000001,4183.375,4024,2021-08-18 12:00:00
1044,STOXX50_i,4183.1,4188.6,4176.6,4190.4,4183.5,4185.2,4186.05,4184.675,5774,2021-08-18 16:00:00
1045,STOXX50_i,4188.6,4166.2,4166.2,4190.2,4178.2,4174.2,4172.2,4177.799999999999,3935,2021-08-18 20:00:00
1046,STOXX50_i,4160.6,4167.3,4158.6,4169.2,4163.9,4165.033333333333,4165.599999999999,4163.924999999999,720,2021-08-19 00:00:00
1047,STOXX50_i,4167.5,4160.2,4159.5,4171.1,4165.3,4163.599999999999,4162.75,4164.575,2416,2021-08-19 04:00:00
1048,STOXX50_i,4160.2,4095.9,4088.6,4161.7,4125.15,4115.4,4110.525,4126.599999999999,7700,2021-08-19 08:00:00
1049,STOXX50_i,4095.7,4093.5,4079.1,4114.0,4096.55,4095.5333333333333,4095.025,4095.575,8243,2021-08-19 12:00:00
1050,STOXX50_i,4093.6,4139.9,4092.6,4140.6,4116.6,4124.366666666667,4128.25,4116.675,9047,2021-08-19 16:00:00
1051,STOXX50_i,4140.2,4133.6,4119.4,4140.6,4130.0,4131.2,4131.8,4133.45,5408,2021-08-19 20:00:00
1052,STOXX50_i,4130.1,4137.4,4121.6,4140.0,4130.8,4133.0,4134.1,4132.275,1051,2021-08-20 00:00:00
1053,STOXX50_i,4137.3,4120.6,4113.0,4138.4,4125.7,4124.0,4123.15,4127.325,3528,2021-08-20 04:00:00
1054,STOXX50_i,4120.4,4118.8,4102.7,4130.0,4116.35,4117.166666666667,4117.575,4117.975,7348,2021-08-20 08:00:00
1055,STOXX50_i,4118.4,4125.6,4106.2,4127.3,4116.75,4119.7,4121.175,4119.375,6080,2021-08-20 12:00:00
1056,STOXX50_i,4125.4,4150.1,4123.3,4151.8,4137.55,4141.733333333334,4143.825000000001,4137.65,6242,2021-08-20 16:00:00
1057,STOXX50_i,4150.0,4151.2,4142.8,4154.0,4148.4,4149.333333333333,4149.8,4149.5,2563,2021-08-20 20:00:00
1058,STOXX50_i,4147.4,4159.1,4147.4,4160.7,4154.049999999999,4155.733333333333,4156.575,4153.65,879,2021-08-23 00:00:00
1059,STOXX50_i,4159.6,4169.5,4152.6,4169.8,4161.200000000001,4163.966666666667,4165.35,4162.875,2257,2021-08-23 04:00:00
1060,STOXX50_i,4169.2,4163.2,4154.0,4180.7,4167.35,4165.966666666667,4165.275000000001,4166.775000000001,5330,2021-08-23 08:00:00
1061,STOXX50_i,4163.3,4166.3,4159.3,4173.7,4166.5,4166.433333333333,4166.4,4165.65,4296,2021-08-23 12:00:00
1062,STOXX50_i,4166.2,4180.8,4160.1,4181.1,4170.6,4174.0,4175.7,4172.05,4194,2021-08-23 16:00:00
1063,STOXX50_i,4181.1,4177.4,4174.6,4182.3,4178.450000000001,4178.1,4177.925,4178.85,1336,2021-08-23 20:00:00
1064,STOXX50_i,4181.5,4184.6,4180.5,4186.3,4183.4,4183.8,4184.0,4183.225,432,2021-08-24 00:00:00
1065,STOXX50_i,4184.8,4187.6,4181.7,4189.2,4185.45,4186.166666666667,4186.525,4185.825,1491,2021-08-24 04:00:00
1066,STOXX50_i,4187.6,4180.7,4177.1,4196.7,4186.9,4184.833333333333,4183.8,4185.525,4753,2021-08-24 08:00:00
1067,STOXX50_i,4180.8,4161.8,4160.0,4182.1,4171.05,4167.966666666667,4166.425,4171.175,4073,2021-08-24 12:00:00
1068,STOXX50_i,4161.9,4177.2,4160.9,4179.2,4170.049999999999,4172.433333333333,4173.625,4169.799999999999,3908,2021-08-24 16:00:00
1069,STOXX50_i,4177.3,4174.3,4174.1,4179.7,4176.9,4176.033333333333,4175.599999999999,4176.349999999999,1080,2021-08-24 20:00:00
1070,STOXX50_i,4173.2,4178.1,4169.9,4179.7,4174.799999999999,4175.9,4176.45,4175.224999999999,476,2021-08-25 00:00:00
1071,STOXX50_i,4177.7,4171.5,4168.5,4179.8,4174.15,4173.266666666666,4172.825,4174.375,2116,2021-08-25 04:00:00
1072,STOXX50_i,4171.5,4179.1,4171.4,4185.1,4178.25,4178.533333333334,4178.675,4176.775,4100,2021-08-25 08:00:00
1073,STOXX50_i,4179.2,4183.5,4174.7,4185.5,4180.1,4181.233333333334,4181.8,4180.725,3333,2021-08-25 12:00:00
1074,STOXX50_i,4183.6,4177.6,4175.6,4183.8,4179.700000000001,4179.000000000001,4178.650000000001,4180.150000000001,3577,2021-08-25 16:00:00
1075,STOXX50_i,4177.5,4174.7,4174.0,4178.5,4176.25,4175.733333333334,4175.475,4176.175,1254,2021-08-25 20:00:00
1076,STOXX50_i,4171.1,4169.2,4167.3,4172.5,4169.9,4169.666666666667,4169.55,4170.025,515,2021-08-26 00:00:00
1077,STOXX50_i,4169.2,4166.1,4163.4,4172.5,4167.95,4167.333333333333,4167.025,4167.8,1933,2021-08-26 04:00:00
1078,STOXX50_i,4166.1,4155.9,4138.9,4170.9,4154.9,4155.233333333333,4155.4,4157.95,5685,2021-08-26 08:00:00
1079,STOXX50_i,4155.9,4163.6,4146.1,4166.1,4156.1,4158.6,4159.85,4157.925,5546,2021-08-26 12:00:00
1080,STOXX50_i,4163.5,4172.4,4153.9,4174.2,4164.049999999999,4166.833333333333,4168.224999999999,4166.0,6360,2021-08-26 16:00:00
1081,STOXX50_i,4172.4,4160.1,4156.9,4172.6,4164.75,4163.2,4162.425,4165.5,3213,2021-08-26 20:00:00
1082,STOXX50_i,4159.5,4158.6,4152.0,4159.5,4155.75,4156.7,4157.175,4157.4,653,2021-08-27 00:00:00
1083,STOXX50_i,4158.7,4166.9,4158.2,4170.8,4164.5,4165.3,4165.7,4163.65,2089,2021-08-27 04:00:00
1084,STOXX50_i,4166.9,4169.7,4157.3,4174.8,4166.05,4167.266666666666,4167.875,4167.174999999999,4526,2021-08-27 08:00:00
1085,STOXX50_i,4169.7,4167.0,4161.0,4175.9,4168.45,4167.966666666666,4167.725,4168.4,3777,2021-08-27 12:00:00
1086,STOXX50_i,4166.5,4192.0,4165.8,4196.6,4181.200000000001,4184.8,4186.6,4180.225,5089,2021-08-27 16:00:00
1087,STOXX50_i,4191.9,4191.5,4190.9,4196.4,4193.65,4192.933333333333,4192.575,4192.674999999999,1351,2021-08-27 20:00:00
1088,STOXX50_i,4191.8,4183.2,4182.7,4195.3,4189.0,4187.066666666667,4186.1,4188.25,554,2021-08-30 00:00:00
1089,STOXX50_i,4183.2,4189.8,4180.1,4191.0,4185.55,4186.966666666667,4187.675,4186.025000000001,1801,2021-08-30 04:00:00
1090,STOXX50_i,4190.0,4198.1,4185.8,4201.1,4193.450000000001,4195.000000000001,4195.775000000001,4193.75,2675,2021-08-30 08:00:00
1091,STOXX50_i,4198.1,4194.8,4191.7,4199.2,4195.45,4195.233333333334,4195.125,4195.950000000001,1787,2021-08-30 12:00:00
1092,STOXX50_i,4194.7,4197.3,4188.5,4200.3,4194.4,4195.366666666666,4195.849999999999,4195.2,3047,2021-08-30 16:00:00
1093,STOXX50_i,4197.2,4195.3,4193.8,4199.7,4196.75,4196.266666666666,4196.025,4196.5,934,2021-08-30 20:00:00
1094,STOXX50_i,4195.7,4195.0,4190.2,4196.2,4193.2,4193.8,4194.1,4194.275,564,2021-08-31 00:00:00
1095,STOXX50_i,4195.0,4206.3,4190.5,4206.6,4198.55,4201.133333333334,4202.425,4199.6,1980,2021-08-31 04:00:00
1096,STOXX50_i,4206.3,4213.0,4203.7,4215.1,4209.4,4210.599999999999,4211.2,4209.525,4375,2021-08-31 08:00:00
1097,STOXX50_i,4213.0,4186.3,4181.3,4219.8,4200.55,4195.8,4193.425,4200.1,6340,2021-08-31 12:00:00
1098,STOXX50_i,4186.6,4196.1,4172.3,4199.1,4185.700000000001,4189.166666666667,4190.900000000001,4188.525000000001,5988,2021-08-31 16:00:00
1099,STOXX50_i,4195.9,4192.3,4189.7,4196.1,4192.9,4192.7,4192.599999999999,4193.5,2081,2021-08-31 20:00:00
1100,STOXX50_i,4193.1,4198.5,4193.1,4202.0,4197.55,4197.866666666667,4198.025,4196.675,677,2021-09-01 00:00:00
1101,STOXX50_i,4198.5,4209.5,4196.6,4210.5,4203.55,4205.533333333334,4206.525,4203.775,2087,2021-09-01 04:00:00
1102,STOXX50_i,4209.6,4240.4,4208.8,4249.0,4228.9,4232.733333333333,4234.65,4226.95,4567,2021-09-01 08:00:00
1103,STOXX50_i,4240.4,4223.4,4221.3,4244.8,4233.05,4229.833333333333,4228.225,4232.475,4326,2021-09-01 12:00:00
1104,STOXX50_i,4223.6,4231.7,4206.3,4232.8,4219.55,4223.599999999999,4225.625,4223.6,5191,2021-09-01 16:00:00
1105,STOXX50_i,4231.7,4222.1,4220.6,4232.4,4226.5,4225.033333333334,4224.3,4226.7,1788,2021-09-01 20:00:00
1106,STOXX50_i,4218.4,4214.3,4211.6,4225.4,4218.5,4217.099999999999,4216.4,4217.424999999999,803,2021-09-02 00:00:00
1107,STOXX50_i,4214.5,4218.4,4213.0,4221.4,4217.2,4217.599999999999,4217.799999999999,4216.825,2158,2021-09-02 04:00:00
1108,STOXX50_i,4218.4,4235.4,4212.3,4236.4,4224.35,4228.033333333334,4229.875,4225.625,4668,2021-09-02 08:00:00
1109,STOXX50_i,4235.3,4230.3,4220.8,4236.1,4228.450000000001,4229.066666666667,4229.375,4230.625,3724,2021-09-02 12:00:00
1110,STOXX50_i,4230.3,4224.4,4223.4,4233.3,4228.35,4227.033333333334,4226.375,4227.85,4003,2021-09-02 16:00:00
1111,STOXX50_i,4224.6,4223.9,4217.4,4225.9,4221.65,4222.4,4222.775,4222.95,2328,2021-09-02 20:00:00
1112,STOXX50_i,4220.3,4224.0,4218.3,4226.4,4222.35,4222.900000000001,4223.175,4222.25,538,2021-09-03 00:00:00
1113,STOXX50_i,4224.2,4230.1,4221.2,4235.9,4228.549999999999,4229.066666666667,4229.325,4227.849999999999,2827,2021-09-03 04:00:00
1114,STOXX50_i,4230.3,4224.3,4214.3,4233.9,4224.1,4224.166666666667,4224.2,4225.7,4178,2021-09-03 08:00:00
1115,STOXX50_i,4224.4,4213.9,4208.6,4224.5,4216.55,4215.666666666667,4215.225,4217.85,3729,2021-09-03 12:00:00
1116,STOXX50_i,4213.9,4195.0,4179.4,4215.7,4197.549999999999,4196.7,4196.275,4201.0,6893,2021-09-03 16:00:00
1117,STOXX50_i,4195.0,4194.9,4192.8,4199.8,4196.3,4195.833333333333,4195.6,4195.625,1838,2021-09-03 20:00:00
1118,STOXX50_i,4189.1,4190.8,4183.4,4190.9,4187.15,4188.366666666666,4188.974999999999,4188.549999999999,872,2021-09-06 00:00:00
1119,STOXX50_i,4190.7,4198.6,4190.6,4201.0,4195.8,4196.733333333334,4197.200000000001,4195.225,2654,2021-09-06 04:00:00
1120,STOXX50_i,4198.6,4237.1,4197.4,4237.8,4217.6,4224.1,4227.35,4217.725,4044,2021-09-06 08:00:00
1121,STOXX50_i,4237.4,4239.6,4231.7,4241.7,4236.7,4237.666666666667,4238.15,4237.6,2899,2021-09-06 12:00:00
1122,STOXX50_i,4239.5,4239.8,4237.1,4250.6,4243.85,4242.5,4241.825,4241.75,2407,2021-09-06 16:00:00
1123,STOXX50_i,4240.0,4241.6,4239.7,4244.2,4241.95,4241.833333333333,4241.775,4241.375,634,2021-09-06 20:00:00
1124,STOXX50_i,4234.0,4234.4,4230.0,4238.3,4234.15,4234.233333333333,4234.275,4234.174999999999,632,2021-09-07 00:00:00
1125,STOXX50_i,4234.4,4236.3,4231.2,4239.5,4235.35,4235.666666666667,4235.825,4235.35,2260,2021-09-07 04:00:00
1126,STOXX50_i,4236.3,4232.6,4229.3,4242.9,4236.1,4234.933333333333,4234.35,4235.275000000001,4958,2021-09-07 08:00:00
1127,STOXX50_i,4232.3,4233.5,4225.5,4239.5,4232.5,4232.833333333333,4233.0,4232.7,4571,2021-09-07 12:00:00
1128,STOXX50_i,4233.5,4222.5,4216.0,4233.6,4224.8,4224.033333333334,4223.65,4226.4,5755,2021-09-07 16:00:00
1129,STOXX50_i,4222.5,4212.4,4211.5,4223.0,4217.25,4215.633333333333,4214.825,4217.35,1866,2021-09-07 20:00:00
1130,STOXX50_i,4209.2,4217.5,4209.1,4217.6,4213.35,4214.733333333334,4215.425,4213.35,515,2021-09-08 00:00:00
1131,STOXX50_i,4217.6,4213.6,4209.7,4221.4,4215.549999999999,4214.9,4214.575,4215.575,2283,2021-09-08 04:00:00
1132,STOXX50_i,4213.9,4165.9,4156.7,4220.9,4188.799999999999,4181.166666666666,4177.349999999999,4189.349999999999,6988,2021-09-08 08:00:00
1133,STOXX50_i,4165.9,4190.9,4164.1,4204.9,4184.5,4186.633333333333,4187.7,4181.45,4558,2021-09-08 12:00:00
1134,STOXX50_i,4190.6,4174.9,4168.0,4201.9,4184.95,4181.599999999999,4179.924999999999,4183.85,6993,2021-09-08 16:00:00
1135,STOXX50_i,4174.9,4175.2,4172.9,4179.7,4176.299999999999,4175.933333333333,4175.75,4175.674999999999,2909,2021-09-08 20:00:00
1136,STOXX50_i,4168.9,4165.3,4164.1,4171.5,4167.8,4166.966666666667,4166.55,4167.450000000001,537,2021-09-09 00:00:00
1137,STOXX50_i,4165.2,4158.2,4156.1,4171.1,4163.6,4161.8,4160.900000000001,4162.650000000001,2314,2021-09-09 04:00:00
1138,STOXX50_i,4158.1,4148.1,4130.7,4159.3,4145.0,4146.033333333334,4146.55,4149.05,6079,2021-09-09 08:00:00
1139,STOXX50_i,4148.1,4174.8,4144.2,4179.2,4161.7,4166.066666666667,4168.25,4161.575000000001,5031,2021-09-09 12:00:00
1140,STOXX50_i,4174.9,4175.8,4162.3,4192.5,4177.4,4176.866666666666,4176.599999999999,4176.375,5663,2021-09-09 16:00:00
1141,STOXX50_i,4175.7,4160.9,4155.9,4178.3,4167.1,4165.033333333334,4164.0,4167.7,3807,2021-09-09 20:00:00
1142,STOXX50_i,4153.9,4161.8,4152.5,4168.3,4160.4,4160.866666666666,4161.099999999999,4159.125,704,2021-09-10 00:00:00
1143,STOXX50_i,4161.8,4186.9,4156.2,4189.5,4172.85,4177.533333333334,4179.875,4173.6,2405,2021-09-10 04:00:00
1144,STOXX50_i,4187.3,4202.3,4181.5,4202.8,4192.15,4195.533333333333,4197.224999999999,4193.474999999999,5203,2021-09-10 08:00:00
1145,STOXX50_i,4202.3,4189.3,4187.3,4202.9,4195.1,4193.166666666667,4192.2,4195.45,3411,2021-09-10 12:00:00
1146,STOXX50_i,4189.5,4174.3,4155.8,4191.6,4173.700000000001,4173.900000000001,4174.0,4177.8,7356,2021-09-10 16:00:00
1147,STOXX50_i,4174.4,4152.4,4151.5,4175.8,4163.65,4159.9,4158.025,4163.525,3022,2021-09-10 20:00:00
1148,STOXX50_i,4158.2,4161.3,4157.7,4172.1,4164.9,4163.7,4163.099999999999,4162.325,898,2021-09-13 00:00:00
1149,STOXX50_i,4161.2,4160.2,4158.1,4167.0,4162.55,4161.766666666666,4161.375,4161.625,2334,2021-09-13 04:00:00
1150,STOXX50_i,4160.2,4188.2,4152.7,4193.8,4173.25,4178.233333333334,4180.725,4173.725,4954,2021-09-13 08:00:00
1151,STOXX50_i,4188.2,4202.7,4186.2,4206.4,4196.299999999999,4198.433333333333,4199.5,4195.875,3394,2021-09-13 12:00:00
1152,STOXX50_i,4202.7,4186.4,4178.1,4205.2,4191.65,4189.9,4189.025,4193.099999999999,8129,2021-09-13 16:00:00
1153,STOXX50_i,4186.4,4189.5,4175.9,4190.6,4183.25,4185.333333333333,4186.375,4185.6,4788,2021-09-13 20:00:00
1154,STOXX50_i,4193.2,4192.4,4189.0,4194.8,4191.9,4192.066666666667,4192.15,4192.349999999999,687,2021-09-14 00:00:00
1155,STOXX50_i,4192.7,4194.3,4188.3,4197.3,4192.8,4193.3,4193.55,4193.150000000001,2178,2021-09-14 04:00:00
1156,STOXX50_i,4194.3,4176.5,4159.2,4197.4,4178.299999999999,4177.7,4177.4,4181.849999999999,3912,2021-09-14 08:00:00
1157,STOXX50_i,4176.7,4187.8,4167.7,4194.9,4181.299999999999,4183.466666666666,4184.549999999999,4181.775,2877,2021-09-14 12:00:00
1158,STOXX50_i,4188.2,4184.0,4173.5,4198.9,4186.2,4185.466666666666,4185.1,4186.15,5172,2021-09-14 16:00:00
1159,STOXX50_i,4183.7,4179.0,4174.1,4186.7,4180.4,4179.933333333333,4179.7,4180.875,3488,2021-09-14 20:00:00
1160,STOXX50_i,4179.4,4185.6,4177.4,4195.3,4186.35,4186.1,4185.975,4184.425,634,2021-09-15 00:00:00
1161,STOXX50_i,4185.8,4190.9,4178.1,4192.4,4185.25,4187.133333333333,4188.075,4186.8,1840,2021-09-15 04:00:00
1162,STOXX50_i,4191.4,4184.1,4174.1,4193.1,4183.6,4183.766666666667,4183.85,4185.675,2879,2021-09-15 08:00:00
1163,STOXX50_i,4183.7,4166.6,4157.7,4185.6,4171.65,4169.966666666666,4169.125,4173.4,2584,2021-09-15 12:00:00
1164,STOXX50_i,4166.6,4156.8,4139.1,4167.6,4153.35,4154.5,4155.075,4157.525,5328,2021-09-15 16:00:00
1165,STOXX50_i,4156.7,4166.9,4156.7,4167.2,4161.95,4163.599999999999,4164.424999999999,4161.875,2615,2021-09-15 20:00:00
1166,STOXX50_i,4166.3,4165.4,4163.3,4168.2,4165.75,4165.633333333333,4165.575,4165.8,565,2021-09-16 00:00:00
1167,STOXX50_i,4165.3,4155.3,4151.1,4170.4,4160.75,4158.933333333333,4158.025,4160.525,2467,2021-09-16 04:00:00
1168,STOXX50_i,4155.2,4174.1,4151.4,4177.7,4164.549999999999,4167.733333333333,4169.325,4164.599999999999,4238,2021-09-16 08:00:00
1169,STOXX50_i,4174.2,4179.1,4165.4,4181.1,4173.25,4175.2,4176.175,4174.95,4160,2021-09-16 12:00:00
1170,STOXX50_i,4179.1,4175.0,4158.1,4184.6,4171.35,4172.566666666667,4173.175,4174.200000000001,6615,2021-09-16 16:00:00
1171,STOXX50_i,4175.1,4182.6,4171.1,4188.1,4179.6,4180.6,4181.1,4179.225,3049,2021-09-16 20:00:00
1172,STOXX50_i,4177.2,4178.2,4171.7,4184.7,4178.2,4178.2,4178.2,4177.95,664,2021-09-17 00:00:00
1173,STOXX50_i,4178.0,4185.7,4173.0,4187.7,4180.35,4182.133333333334,4183.025000000001,4181.1,2013,2021-09-17 04:00:00
1174,STOXX50_i,4185.7,4195.0,4185.3,4206.1,4195.700000000001,4195.466666666667,4195.35,4193.025000000001,5870,2021-09-17 08:00:00
1175,STOXX50_i,4194.5,4169.2,4142.3,4195.0,4168.65,4168.833333333333,4168.925,4175.25,7583,2021-09-17 12:00:00
1176,STOXX50_i,4169.2,4123.1,4103.7,4173.5,4138.6,4133.433333333333,4130.85,4142.375,8745,2021-09-17 16:00:00
1177,STOXX50_i,4123.1,4121.7,4113.4,4127.8,4120.6,4120.966666666667,4121.150000000001,4121.5,3780,2021-09-17 20:00:00
1178,STOXX50_i,4105.9,4116.1,4105.9,4121.9,4113.9,4114.633333333333,4115.0,4112.45,726,2021-09-20 00:00:00
1179,STOXX50_i,4115.8,4082.4,4071.0,4116.1,4093.55,4089.8333333333335,4087.975,4096.325,2347,2021-09-20 04:00:00
1180,STOXX50_i,4082.4,4036.2,4024.8,4086.9,4055.8500000000004,4049.3000000000006,4046.0250000000005,4057.5750000000003,8236,2021-09-20 08:00:00
1181,STOXX50_i,4036.3,4013.6,4000.3,4042.8,4021.55,4018.9,4017.5750000000003,4023.25,7255,2021-09-20 12:00:00
1182,STOXX50_i,4013.7,4008.3,4006.5,4039.8,4023.15,4018.2000000000003,4015.7250000000004,4017.075,10312,2021-09-20 16:00:00
1183,STOXX50_i,4008.3,4027.9,3993.6,4028.4,4011.0,4016.633333333333,4019.45,4014.55,5645,2021-09-20 20:00:00
1184,STOXX50_i,4021.9,4035.5,4015.9,4050.9,4033.4,4034.1,4034.45,4031.0499999999997,977,2021-09-21 00:00:00
1185,STOXX50_i,4035.9,4050.4,4030.3,4050.9,4040.6000000000004,4043.866666666667,4045.5,4041.875,2497,2021-09-21 04:00:00
1186,STOXX50_i,4050.4,4082.2,4038.4,4096.1,4067.25,4072.2333333333336,4074.7250000000004,4066.775,6206,2021-09-21 08:00:00
1187,STOXX50_i,4082.1,4086.1,4075.1,4095.1,4085.1,4085.433333333333,4085.6,4084.6,3857,2021-09-21 12:00:00
1188,STOXX50_i,4086.2,4094.8,4071.4,4101.6,4086.5,4089.2666666666664,4090.6499999999996,4088.5,7139,2021-09-21 16:00:00
1189,STOXX50_i,4094.7,4079.4,4079.4,4096.7,4088.05,4085.1666666666665,4083.725,4087.55,4445,2021-09-21 20:00:00
1190,STOXX50_i,4069.9,4066.6,4059.1,4075.4,4067.25,4067.0333333333333,4066.925,4067.75,871,2021-09-22 00:00:00
1191,STOXX50_i,4066.6,4093.9,4063.2,4101.2,4082.2,4086.1,4088.0499999999997,4081.225,3373,2021-09-22 04:00:00
1192,STOXX50_i,4093.9,4127.0,4093.4,4131.6,4112.5,4117.333333333333,4119.75,4111.475,5014,2021-09-22 08:00:00
1193,STOXX50_i,4127.0,4135.7,4118.9,4136.2,4127.549999999999,4130.266666666666,4131.625,4129.45,4076,2021-09-22 12:00:00
1194,STOXX50_i,4135.8,4149.7,4129.1,4157.6,4143.35,4145.466666666667,4146.525000000001,4143.05,6097,2021-09-22 16:00:00
1195,STOXX50_i,4149.9,4142.9,4140.3,4162.1,4151.200000000001,4148.433333333333,4147.05,4148.8,5618,2021-09-22 20:00:00
1196,STOXX50_i,4140.9,4158.1,4139.4,4161.3,4150.35,4152.933333333333,4154.225,4149.925,738,2021-09-23 00:00:00
1197,STOXX50_i,4158.3,4160.4,4156.7,4165.9,4161.299999999999,4160.999999999999,4160.849999999999,4160.325,1785,2021-09-23 04:00:00
1198,STOXX50_i,4160.1,4193.8,4159.4,4196.3,4177.85,4183.166666666667,4185.825,4177.4,4615,2021-09-23 08:00:00
1199,STOXX50_i,4193.8,4179.3,4174.6,4202.0,4188.3,4185.3,4183.8,4187.425,6763,2021-09-23 12:00:00
1200,STOXX50_i,4178.6,4192.9,4172.6,4198.1,4185.35,4187.866666666667,4189.125,4185.55,4292,2021-09-23 16:00:00
1201,STOXX50_i,4193.0,4191.9,4188.5,4198.0,4193.25,4192.8,4192.575,4192.85,2123,2021-09-23 20:00:00
1202,STOXX50_i,4194.0,4189.9,4189.7,4216.5,4203.1,4198.7,4196.5,4197.525,920,2021-09-24 00:00:00
1203,STOXX50_i,4190.0,4187.9,4180.0,4194.0,4187.0,4187.3,4187.45,4187.975,2552,2021-09-24 04:00:00
1204,STOXX50_i,4187.9,4167.0,4145.5,4191.9,4168.7,4168.133333333333,4167.85,4173.075,5981,2021-09-24 08:00:00
1205,STOXX50_i,4167.1,4152.0,4145.5,4167.1,4156.3,4154.866666666667,4154.15,4157.925,6503,2021-09-24 12:00:00
1206,STOXX50_i,4152.0,4158.4,4150.4,4168.1,4159.25,4158.966666666666,4158.825,4157.225,7014,2021-09-24 16:00:00
1207,STOXX50_i,4158.5,4157.5,4155.6,4165.0,4160.3,4159.366666666667,4158.9,4159.15,2688,2021-09-24 20:00:00
1208,STOXX50_i,4162.2,4174.3,4161.7,4175.0,4168.35,4170.333333333333,4171.325,4168.3,672,2021-09-27 00:00:00
1209,STOXX50_i,4174.1,4173.5,4171.5,4183.9,4177.7,4176.3,4175.6,4175.75,1986,2021-09-27 04:00:00
1210,STOXX50_i,4173.4,4178.5,4171.9,4196.2,4184.049999999999,4182.2,4181.275,4180.0,5518,2021-09-27 08:00:00
1211,STOXX50_i,4178.4,4158.9,4158.2,4186.1,4172.15,4167.733333333333,4165.525,4170.4,6193,2021-09-27 12:00:00
1212,STOXX50_i,4158.9,4161.3,4154.4,4171.5,4162.95,4162.400000000001,4162.125,4161.525,6217,2021-09-27 16:00:00
1213,STOXX50_i,4161.4,4166.7,4160.3,4171.0,4165.65,4166.0,4166.175,4164.85,2487,2021-09-27 20:00:00
1214,STOXX50_i,4157.9,4155.6,4152.1,4163.4,4157.75,4157.033333333334,4156.675,4157.25,715,2021-09-28 00:00:00
1215,STOXX50_i,4155.8,4167.3,4149.7,4169.5,4159.6,4162.166666666667,4163.45,4160.575,2270,2021-09-28 04:00:00
1216,STOXX50_i,4167.5,4112.5,4091.8,4175.5,4133.65,4126.599999999999,4123.075,4136.825,6926,2021-09-28 08:00:00
1217,STOXX50_i,4112.7,4092.4,4082.1,4112.9,4097.5,4095.7999999999997,4094.95,4100.025,7032,2021-09-28 12:00:00
1218,STOXX50_i,4092.0,4047.4,4045.3,4103.3,4074.3,4065.3333333333335,4060.85,4072.0,9991,2021-09-28 16:00:00
1219,STOXX50_i,4047.3,4059.4,4044.5,4072.9,4058.7,4058.933333333333,4059.0499999999997,4056.0249999999996,5554,2021-09-28 20:00:00
