,USDRUR_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
989,USDRUR_i,72.85,72.898,72.809,72.91,72.8595,72.87233333333333,72.87875,72.86675,7317,2021-08-03 20:00:00
990,USDRUR_i,72.898,72.938,72.838,73.13,72.984,72.96866666666666,72.961,72.951,447,2021-08-04 00:00:00
991,USDRUR_i,72.939,72.742,72.736,72.947,72.8415,72.80833333333334,72.79175000000001,72.84100000000001,2524,2021-08-04 04:00:00
992,USDRUR_i,72.738,72.77,72.6,72.805,72.7025,72.72500000000001,72.73625,72.72825,4648,2021-08-04 08:00:00
993,USDRUR_i,72.769,72.824,72.751,72.967,72.85900000000001,72.84733333333334,72.84150000000001,72.82775000000001,4941,2021-08-04 12:00:00
994,USDRUR_i,72.803,73.087,72.71,73.195,72.95249999999999,72.99733333333332,73.01974999999999,72.94874999999999,7178,2021-08-04 16:00:00
995,USDRUR_i,73.085,73.112,73.02,73.152,73.086,73.09466666666667,73.09899999999999,73.09224999999999,5086,2021-08-04 20:00:00
996,USDRUR_i,73.02,73.143,73.02,73.279,73.14949999999999,73.14733333333332,73.14625,73.1155,1701,2021-08-05 00:00:00
997,USDRUR_i,73.117,72.979,72.973,73.159,73.066,73.03699999999999,73.0225,73.057,2152,2021-08-05 04:00:00
998,USDRUR_i,72.98,73.09,72.973,73.194,73.0835,73.08566666666667,73.08675,73.05925,5693,2021-08-05 08:00:00
999,USDRUR_i,73.093,73.085,72.914,73.108,73.011,73.03566666666666,73.04799999999999,73.05,4060,2021-08-05 12:00:00
1000,USDRUR_i,73.087,72.97,72.89,73.093,72.9915,72.98433333333334,72.98075,73.01,6782,2021-08-05 16:00:00
1001,USDRUR_i,72.972,73.021,72.95,73.066,73.00800000000001,73.01233333333334,73.01450000000001,73.00225,5152,2021-08-05 20:00:00
1002,USDRUR_i,73.03,73.084,73.006,73.094,73.05,73.06133333333334,73.06700000000001,73.0535,344,2021-08-06 00:00:00
1003,USDRUR_i,73.07,73.039,72.994,73.124,73.059,73.05233333333332,73.04899999999999,73.05675,3170,2021-08-06 04:00:00
1004,USDRUR_i,73.041,73.043,72.898,73.091,72.99449999999999,73.01066666666667,73.01875,73.01825,5254,2021-08-06 08:00:00
1005,USDRUR_i,73.045,73.26,73.02,73.305,73.1625,73.195,73.21124999999999,73.1575,4726,2021-08-06 12:00:00
1006,USDRUR_i,73.265,73.359,73.118,73.441,73.2795,73.306,73.31925,73.29575,8300,2021-08-06 16:00:00
1007,USDRUR_i,73.36,73.424,73.29,73.564,73.42699999999999,73.426,73.4255,73.4095,6197,2021-08-06 20:00:00
1008,USDRUR_i,73.424,73.424,73.31,73.451,73.3805,73.395,73.40225000000001,73.40225000000001,206,2021-08-09 00:00:00
1009,USDRUR_i,73.433,73.389,73.336,73.491,73.4135,73.40533333333333,73.40125,73.41225,2029,2021-08-09 04:00:00
1010,USDRUR_i,73.391,73.458,73.323,73.529,73.42599999999999,73.43666666666665,73.442,73.42524999999999,6334,2021-08-09 08:00:00
1011,USDRUR_i,73.456,73.378,73.269,73.466,73.3675,73.371,73.37275,73.39225,4932,2021-08-09 12:00:00
1012,USDRUR_i,73.376,73.564,73.29,73.616,73.453,73.49,73.5085,73.4615,7074,2021-08-09 16:00:00
1013,USDRUR_i,73.563,73.578,73.508,73.599,73.5535,73.56166666666667,73.56575000000001,73.562,4860,2021-08-09 20:00:00
1014,USDRUR_i,73.557,73.581,73.532,73.779,73.65549999999999,73.63066666666667,73.61825,73.61225,290,2021-08-10 00:00:00
1015,USDRUR_i,73.582,73.585,73.517,73.615,73.566,73.57233333333333,73.57549999999999,73.57475,1611,2021-08-10 04:00:00
1016,USDRUR_i,73.584,73.477,73.405,73.632,73.5185,73.50466666666667,73.49775,73.5245,6154,2021-08-10 08:00:00
1017,USDRUR_i,73.478,73.737,73.455,73.755,73.60499999999999,73.64899999999999,73.67099999999999,73.60624999999999,4967,2021-08-10 12:00:00
1018,USDRUR_i,73.745,73.896,73.716,73.955,73.8355,73.85566666666666,73.86575,73.828,7852,2021-08-10 16:00:00
1019,USDRUR_i,73.897,73.868,73.809,73.934,73.8715,73.87033333333333,73.86975,73.877,5158,2021-08-10 20:00:00
1020,USDRUR_i,73.776,73.848,73.763,73.919,73.84100000000001,73.84333333333335,73.84450000000001,73.82650000000001,497,2021-08-11 00:00:00
1021,USDRUR_i,73.848,73.877,73.789,73.926,73.8575,73.86399999999999,73.86725,73.86,2474,2021-08-11 04:00:00
1022,USDRUR_i,73.878,73.935,73.785,73.954,73.86949999999999,73.89133333333332,73.90225,73.88799999999999,5844,2021-08-11 08:00:00
1023,USDRUR_i,73.936,73.7,73.588,74.06,73.824,73.78266666666667,73.762,73.821,5062,2021-08-11 12:00:00
1024,USDRUR_i,73.71,73.443,73.433,73.781,73.607,73.55233333333332,73.52499999999999,73.59174999999999,7835,2021-08-11 16:00:00
1025,USDRUR_i,73.442,73.396,73.248,73.446,73.34700000000001,73.36333333333334,73.37150000000001,73.38300000000001,7934,2021-08-11 20:00:00
1026,USDRUR_i,73.325,73.326,73.254,73.38,73.31700000000001,73.32000000000001,73.3215,73.32125,283,2021-08-12 00:00:00
1027,USDRUR_i,73.333,73.297,73.252,73.349,73.3005,73.29933333333334,73.29875,73.30775,2038,2021-08-12 04:00:00
1028,USDRUR_i,73.299,73.3,73.245,73.634,73.43950000000001,73.39300000000001,73.36975000000001,73.36950000000002,5428,2021-08-12 08:00:00
1029,USDRUR_i,73.301,73.45,73.285,73.506,73.3955,73.41366666666666,73.42275,73.3855,5075,2021-08-12 12:00:00
1030,USDRUR_i,73.447,73.4,73.361,73.565,73.463,73.442,73.4315,73.44325,6941,2021-08-12 16:00:00
1031,USDRUR_i,73.403,73.505,73.384,73.555,73.46950000000001,73.48133333333334,73.48725,73.46175000000001,6442,2021-08-12 20:00:00
1032,USDRUR_i,73.505,73.469,73.413,73.552,73.4825,73.478,73.47575,73.48474999999999,714,2021-08-13 00:00:00
1033,USDRUR_i,73.471,73.505,73.435,73.544,73.48949999999999,73.49466666666666,73.49725,73.48875,1911,2021-08-13 04:00:00
1034,USDRUR_i,73.508,73.38,73.321,73.543,73.432,73.41466666666666,73.406,73.438,4937,2021-08-13 08:00:00
1035,USDRUR_i,73.382,73.28,73.173,73.398,73.2855,73.28366666666666,73.28275,73.30825,4783,2021-08-13 12:00:00
1036,USDRUR_i,73.279,73.111,73.078,73.323,73.2005,73.17066666666666,73.15575,73.19775,6702,2021-08-13 16:00:00
1037,USDRUR_i,73.113,73.205,73.062,73.218,73.14,73.16166666666668,73.1725,73.1495,6219,2021-08-13 20:00:00
1038,USDRUR_i,73.21,73.158,73.081,73.36,73.2205,73.19966666666666,73.18925,73.20224999999999,228,2021-08-16 00:00:00
1039,USDRUR_i,73.16,73.222,73.098,73.263,73.1805,73.19433333333332,73.20124999999999,73.18574999999998,1588,2021-08-16 04:00:00
1040,USDRUR_i,73.225,73.285,73.207,73.383,73.29499999999999,73.29166666666666,73.28999999999999,73.27499999999999,4625,2021-08-16 08:00:00
1041,USDRUR_i,73.27,73.325,73.255,73.414,73.33449999999999,73.33133333333332,73.32974999999999,73.31599999999999,4625,2021-08-16 12:00:00
1042,USDRUR_i,73.327,73.159,73.135,73.36,73.2475,73.218,73.20325,73.24525,7399,2021-08-16 16:00:00
1043,USDRUR_i,73.158,73.222,73.113,73.297,73.205,73.21066666666667,73.2135,73.1975,5665,2021-08-16 20:00:00
1044,USDRUR_i,73.248,73.225,73.202,73.279,73.2405,73.23533333333333,73.23275,73.2385,322,2021-08-17 00:00:00
1045,USDRUR_i,73.224,73.271,73.218,73.317,73.2675,73.26866666666666,73.26925,73.2575,1984,2021-08-17 04:00:00
1046,USDRUR_i,73.281,73.379,73.27,73.479,73.3745,73.37599999999999,73.37675,73.35225,5166,2021-08-17 08:00:00
1047,USDRUR_i,73.38,73.358,73.253,73.419,73.336,73.34333333333333,73.34700000000001,73.35249999999999,4955,2021-08-17 12:00:00
1048,USDRUR_i,73.355,73.466,73.31,73.527,73.4185,73.43433333333333,73.44225,73.4145,8474,2021-08-17 16:00:00
1049,USDRUR_i,73.468,73.489,73.335,73.579,73.457,73.46766666666666,73.473,73.46775,7271,2021-08-17 20:00:00
1050,USDRUR_i,73.63,73.478,73.469,73.782,73.62549999999999,73.57633333333332,73.55175,73.58975,523,2021-08-18 00:00:00
1051,USDRUR_i,73.475,73.34,73.333,73.57,73.4515,73.41433333333333,73.39574999999999,73.42949999999999,2214,2021-08-18 04:00:00
1052,USDRUR_i,73.345,73.395,73.25,73.438,73.344,73.36099999999999,73.36949999999999,73.357,5542,2021-08-18 08:00:00
1053,USDRUR_i,73.398,73.545,73.375,73.695,73.535,73.53833333333334,73.54,73.50325000000001,5185,2021-08-18 12:00:00
1054,USDRUR_i,73.548,73.751,73.525,73.773,73.649,73.683,73.7,73.64925,7761,2021-08-18 16:00:00
1055,USDRUR_i,73.75,73.696,73.498,73.781,73.6395,73.65833333333333,73.66775,73.68125,7943,2021-08-18 20:00:00
1056,USDRUR_i,73.703,73.828,73.666,73.888,73.777,73.794,73.80250000000001,73.77125000000001,595,2021-08-19 00:00:00
1057,USDRUR_i,73.818,73.84,73.786,73.963,73.8745,73.863,73.85725,73.85175,2928,2021-08-19 04:00:00
1058,USDRUR_i,73.843,74.035,73.809,74.163,73.98599999999999,74.00233333333333,74.0105,73.96249999999999,6161,2021-08-19 08:00:00
1059,USDRUR_i,74.038,74.065,73.955,74.166,74.06049999999999,74.062,74.06275,74.056,4727,2021-08-19 12:00:00
1060,USDRUR_i,74.063,74.181,74.019,74.24,74.12950000000001,74.14666666666666,74.15525,74.12575,8507,2021-08-19 16:00:00
1061,USDRUR_i,74.18,74.164,74.06,74.302,74.18100000000001,74.17533333333334,74.1725,74.1765,8057,2021-08-19 20:00:00
1062,USDRUR_i,74.165,74.189,74.082,74.365,74.2235,74.212,74.20625,74.20025,805,2021-08-20 00:00:00
1063,USDRUR_i,74.188,74.022,74.02,74.239,74.12950000000001,74.09366666666666,74.07575,74.11725,2794,2021-08-20 04:00:00
1064,USDRUR_i,74.018,74.283,74.011,74.348,74.17949999999999,74.214,74.23125,74.16499999999999,6421,2021-08-20 08:00:00
1065,USDRUR_i,74.285,74.365,74.28,74.494,74.387,74.37966666666667,74.376,74.356,5004,2021-08-20 12:00:00
1066,USDRUR_i,74.37,74.173,74.162,74.444,74.303,74.25966666666666,74.238,74.28725,6940,2021-08-20 16:00:00
1067,USDRUR_i,74.175,74.179,74.128,74.275,74.20150000000001,74.194,74.19025,74.18925,5630,2021-08-20 20:00:00
1068,USDRUR_i,74.179,74.127,74.091,74.179,74.13499999999999,74.13233333333334,74.131,74.144,846,2021-08-23 00:00:00
1069,USDRUR_i,74.12,73.967,73.942,74.132,74.037,74.01366666666667,74.002,74.04025,2152,2021-08-23 04:00:00
1070,USDRUR_i,73.967,73.923,73.826,74.055,73.9405,73.93466666666667,73.93175,73.94275,4636,2021-08-23 08:00:00
1071,USDRUR_i,73.92,74.026,73.915,74.087,74.001,74.00933333333334,74.01350000000001,73.98700000000001,3900,2021-08-23 12:00:00
1072,USDRUR_i,74.025,74.005,73.975,74.115,74.04499999999999,74.03166666666665,74.02499999999999,74.03,6436,2021-08-23 16:00:00
1073,USDRUR_i,74.004,73.956,73.954,74.096,74.025,74.00200000000001,73.99050000000001,74.00250000000001,5792,2021-08-23 20:00:00
1074,USDRUR_i,73.863,74.027,73.863,74.051,73.957,73.98033333333332,73.99199999999999,73.951,375,2021-08-24 00:00:00
1075,USDRUR_i,74.035,73.961,73.947,74.113,74.03,74.007,73.9955,74.01400000000001,1778,2021-08-24 04:00:00
1076,USDRUR_i,73.962,73.883,73.775,74.027,73.90100000000001,73.895,73.892,73.91175,4981,2021-08-24 08:00:00
1077,USDRUR_i,73.885,73.789,73.675,73.941,73.80799999999999,73.80166666666666,73.79849999999999,73.82249999999999,3746,2021-08-24 12:00:00
1078,USDRUR_i,73.788,73.651,73.624,73.84,73.732,73.705,73.6915,73.72575,5324,2021-08-24 16:00:00
1079,USDRUR_i,73.652,73.606,73.606,73.77,73.68799999999999,73.66066666666666,73.64699999999999,73.65849999999999,4570,2021-08-24 20:00:00
1080,USDRUR_i,73.514,73.689,73.514,73.71,73.612,73.63766666666666,73.6505,73.60674999999999,298,2021-08-25 00:00:00
1081,USDRUR_i,73.694,73.763,73.689,73.83,73.7595,73.76066666666667,73.76125,73.744,1457,2021-08-25 04:00:00
1082,USDRUR_i,73.765,73.636,73.565,73.776,73.6705,73.659,73.65325,73.6855,3967,2021-08-25 08:00:00
1083,USDRUR_i,73.635,73.736,73.58,73.781,73.6805,73.699,73.70824999999999,73.68299999999999,3326,2021-08-25 12:00:00
1084,USDRUR_i,73.738,73.93,73.735,73.995,73.86500000000001,73.88666666666667,73.89750000000001,73.8495,5381,2021-08-25 16:00:00
1085,USDRUR_i,73.931,73.818,73.77,73.977,73.8735,73.855,73.84575,73.874,5073,2021-08-25 20:00:00
1086,USDRUR_i,73.818,73.822,73.629,73.88,73.75450000000001,73.777,73.78825,73.78725,243,2021-08-26 00:00:00
1087,USDRUR_i,73.822,73.952,73.748,73.963,73.8555,73.88766666666668,73.90375,73.87125,2161,2021-08-26 04:00:00
1088,USDRUR_i,73.962,73.908,73.833,74.149,73.991,73.96333333333332,73.9495,73.963,4399,2021-08-26 08:00:00
1089,USDRUR_i,73.905,74.125,73.844,74.17,74.007,74.04633333333334,74.066,74.011,3353,2021-08-26 12:00:00
1090,USDRUR_i,74.123,74.1,74.063,74.38,74.22149999999999,74.181,74.16075,74.1665,6251,2021-08-26 16:00:00
1091,USDRUR_i,74.101,74.182,74.076,74.216,74.14599999999999,74.158,74.164,74.14375,5712,2021-08-26 20:00:00
1092,USDRUR_i,74.181,74.208,74.139,74.23,74.1845,74.19233333333334,74.19624999999999,74.1895,1539,2021-08-27 00:00:00
1093,USDRUR_i,74.207,74.056,74.043,74.213,74.128,74.104,74.092,74.12975,1413,2021-08-27 04:00:00
1094,USDRUR_i,74.053,73.917,73.815,74.063,73.939,73.93166666666666,73.928,73.96199999999999,4279,2021-08-27 08:00:00
1095,USDRUR_i,73.916,73.891,73.855,74.015,73.935,73.92033333333335,73.91300000000001,73.91925,3158,2021-08-27 12:00:00
1096,USDRUR_i,73.885,73.483,73.455,74.109,73.782,73.68233333333333,73.6325,73.733,6909,2021-08-27 16:00:00
1097,USDRUR_i,73.484,73.434,73.35,73.513,73.4315,73.43233333333333,73.43275,73.44525,5380,2021-08-27 20:00:00
1098,USDRUR_i,73.436,73.245,73.226,73.545,73.38550000000001,73.33866666666667,73.31525,73.363,1142,2021-08-30 00:00:00
1099,USDRUR_i,73.289,73.473,73.246,73.528,73.387,73.41566666666667,73.43,73.384,2238,2021-08-30 04:00:00
1100,USDRUR_i,73.474,73.49,73.415,73.59,73.5025,73.49833333333333,73.49625,73.49225,5122,2021-08-30 08:00:00
1101,USDRUR_i,73.489,73.496,73.357,73.565,73.461,73.47266666666667,73.4785,73.47675000000001,4903,2021-08-30 12:00:00
1102,USDRUR_i,73.494,73.397,73.327,73.55,73.4385,73.42466666666667,73.41775,73.44200000000001,7267,2021-08-30 16:00:00
1103,USDRUR_i,73.398,73.418,73.367,73.48,73.4235,73.42166666666667,73.42075,73.41575,7375,2021-08-30 20:00:00
1104,USDRUR_i,73.426,73.355,73.272,73.457,73.36449999999999,73.36133333333333,73.35975,73.3775,707,2021-08-31 00:00:00
1105,USDRUR_i,73.395,73.335,73.317,73.412,73.36449999999999,73.35466666666666,73.34974999999999,73.36474999999999,2354,2021-08-31 04:00:00
1106,USDRUR_i,73.31,73.196,73.13,73.325,73.22749999999999,73.217,73.21175,73.24025,6695,2021-08-31 08:00:00
1107,USDRUR_i,73.197,73.195,73.105,73.282,73.1935,73.194,73.19425,73.19475,5250,2021-08-31 12:00:00
1108,USDRUR_i,73.196,73.128,73.095,73.261,73.178,73.16133333333333,73.15299999999999,73.16999999999999,8284,2021-08-31 16:00:00
1109,USDRUR_i,73.132,73.307,73.119,73.374,73.2465,73.26666666666667,73.27675,73.233,8095,2021-08-31 20:00:00
1110,USDRUR_i,73.307,73.284,73.149,73.432,73.29050000000001,73.28833333333334,73.28725,73.293,930,2021-09-01 00:00:00
1111,USDRUR_i,73.283,73.164,73.122,73.419,73.2705,73.235,73.21724999999999,73.247,3595,2021-09-01 04:00:00
1112,USDRUR_i,73.168,73.077,73.035,73.195,73.115,73.10233333333333,73.096,73.11875,6602,2021-09-01 08:00:00
1113,USDRUR_i,73.07,72.955,72.9,73.114,73.007,72.98966666666666,72.981,73.00975,5281,2021-09-01 12:00:00
1114,USDRUR_i,72.96,72.744,72.698,73.037,72.8675,72.82633333333334,72.80575,72.85975,8648,2021-09-01 16:00:00
1115,USDRUR_i,72.748,72.957,72.744,72.957,72.8505,72.886,72.90375,72.8515,7295,2021-09-01 20:00:00
1116,USDRUR_i,72.918,72.883,72.876,72.934,72.905,72.89766666666667,72.89399999999999,72.90275,157,2021-09-02 00:00:00
1117,USDRUR_i,72.883,72.923,72.876,72.959,72.9175,72.91933333333334,72.92025000000001,72.91025,2358,2021-09-02 04:00:00
1118,USDRUR_i,72.918,72.705,72.669,72.937,72.803,72.77033333333333,72.75399999999999,72.80725,7228,2021-09-02 08:00:00
1119,USDRUR_i,72.703,72.654,72.62,72.745,72.6825,72.673,72.66825,72.6805,5060,2021-09-02 12:00:00
1120,USDRUR_i,72.655,72.739,72.595,72.815,72.705,72.71633333333334,72.72200000000001,72.701,6704,2021-09-02 16:00:00
1121,USDRUR_i,72.74,72.788,72.734,72.85,72.792,72.79066666666667,72.79,72.778,7585,2021-09-02 20:00:00
1122,USDRUR_i,72.788,72.908,72.698,73.042,72.87,72.88266666666668,72.88900000000001,72.85900000000001,666,2021-09-03 00:00:00
1123,USDRUR_i,72.89,72.795,72.757,72.925,72.84100000000001,72.82566666666668,72.81800000000001,72.84175,1668,2021-09-03 04:00:00
1124,USDRUR_i,72.794,72.702,72.655,72.865,72.75999999999999,72.74066666666666,72.731,72.75399999999999,5911,2021-09-03 08:00:00
1125,USDRUR_i,72.7,72.552,72.45,72.762,72.606,72.58800000000001,72.57900000000001,72.616,5326,2021-09-03 12:00:00
1126,USDRUR_i,72.55,72.604,72.463,72.715,72.589,72.594,72.59649999999999,72.583,8638,2021-09-03 16:00:00
1127,USDRUR_i,72.606,72.706,72.58,72.708,72.644,72.66466666666668,72.67500000000001,72.65,6745,2021-09-03 20:00:00
1128,USDRUR_i,72.739,72.725,72.652,72.76,72.706,72.71233333333333,72.71549999999999,72.719,295,2021-09-06 00:00:00
1129,USDRUR_i,72.725,72.815,72.716,72.828,72.77199999999999,72.78633333333333,72.7935,72.77099999999999,2104,2021-09-06 04:00:00
1130,USDRUR_i,72.825,72.845,72.739,72.915,72.827,72.833,72.836,72.831,6797,2021-09-06 08:00:00
1131,USDRUR_i,72.848,72.877,72.774,72.96,72.86699999999999,72.87033333333333,72.872,72.86475,5800,2021-09-06 12:00:00
1132,USDRUR_i,72.876,72.918,72.85,72.961,72.90549999999999,72.90966666666667,72.91175,72.90125,7150,2021-09-06 16:00:00
1133,USDRUR_i,72.92,72.947,72.885,72.972,72.9285,72.93466666666667,72.93775,72.931,4577,2021-09-06 20:00:00
1134,USDRUR_i,72.925,72.897,72.869,72.986,72.92750000000001,72.91733333333333,72.91225,72.91925,372,2021-09-07 00:00:00
1135,USDRUR_i,72.896,72.873,72.818,72.902,72.86,72.86433333333333,72.8665,72.87225000000001,2455,2021-09-07 04:00:00
1136,USDRUR_i,72.872,73.117,72.84,73.225,73.0325,73.06066666666668,73.07475000000001,73.01350000000001,6661,2021-09-07 08:00:00
1137,USDRUR_i,73.118,73.169,73.095,73.256,73.1755,73.17333333333333,73.17224999999999,73.1595,5471,2021-09-07 12:00:00
1138,USDRUR_i,73.173,73.152,73.12,73.338,73.229,73.20333333333333,73.1905,73.19575,7692,2021-09-07 16:00:00
1139,USDRUR_i,73.149,73.26,73.121,73.26,73.1905,73.21366666666667,73.22525,73.1975,6183,2021-09-07 20:00:00
1140,USDRUR_i,73.26,73.242,73.169,73.475,73.322,73.29533333333335,73.28200000000001,73.2865,2658,2021-09-08 00:00:00
1141,USDRUR_i,73.242,73.241,73.216,73.454,73.335,73.30366666666667,73.288,73.28825,2103,2021-09-08 04:00:00
1142,USDRUR_i,73.236,73.38,73.157,73.435,73.29599999999999,73.324,73.338,73.30199999999999,6323,2021-09-08 08:00:00
1143,USDRUR_i,73.385,73.164,73.095,73.415,73.255,73.22466666666666,73.20949999999999,73.26474999999999,5444,2021-09-08 12:00:00
1144,USDRUR_i,73.16,73.151,73.078,73.367,73.2225,73.19866666666667,73.18675,73.189,8552,2021-09-08 16:00:00
1145,USDRUR_i,73.152,73.224,73.03,73.224,73.12700000000001,73.15933333333334,73.1755,73.1575,8781,2021-09-08 20:00:00
1146,USDRUR_i,73.133,73.178,73.085,73.224,73.1545,73.16233333333334,73.16624999999999,73.155,815,2021-09-09 00:00:00
1147,USDRUR_i,73.178,73.151,73.1,73.243,73.1715,73.16466666666666,73.16125,73.16799999999999,2301,2021-09-09 04:00:00
1148,USDRUR_i,73.15,72.951,72.91,73.202,73.056,73.021,73.0035,73.05324999999999,6590,2021-09-09 08:00:00
1149,USDRUR_i,72.953,72.919,72.73,73.005,72.8675,72.88466666666666,72.89325,72.90174999999999,6115,2021-09-09 12:00:00
1150,USDRUR_i,72.918,72.773,72.724,72.98,72.852,72.82566666666666,72.8125,72.84875,8885,2021-09-09 16:00:00
1151,USDRUR_i,72.774,72.897,72.751,72.92,72.8355,72.856,72.86625,72.8355,8030,2021-09-09 20:00:00
1152,USDRUR_i,72.804,72.81,72.765,72.901,72.833,72.82533333333333,72.8215,72.82,586,2021-09-10 00:00:00
1153,USDRUR_i,72.772,72.721,72.683,72.832,72.7575,72.74533333333333,72.73925,72.752,4642,2021-09-10 04:00:00
1154,USDRUR_i,72.722,72.662,72.624,72.8,72.71199999999999,72.69533333333332,72.687,72.702,7525,2021-09-10 08:00:00
1155,USDRUR_i,72.66,72.735,72.584,72.808,72.696,72.709,72.7155,72.69675000000001,5611,2021-09-10 12:00:00
1156,USDRUR_i,72.731,72.987,72.669,73.07,72.86949999999999,72.90866666666666,72.92824999999999,72.86425,7940,2021-09-10 16:00:00
1157,USDRUR_i,72.988,73.086,72.985,73.116,73.0505,73.06233333333334,73.06825,73.04375,7294,2021-09-10 20:00:00
1158,USDRUR_i,73.087,73.023,73.004,73.088,73.04599999999999,73.03833333333333,73.0345,73.0505,198,2021-09-13 00:00:00
1159,USDRUR_i,73.027,73.019,72.926,73.072,72.999,73.00566666666667,73.009,73.011,1985,2021-09-13 04:00:00
1160,USDRUR_i,73.017,72.895,72.874,73.124,72.999,72.96433333333333,72.94699999999999,72.97749999999999,4913,2021-09-13 08:00:00
1161,USDRUR_i,72.896,72.725,72.72,72.955,72.8375,72.8,72.78125,72.824,4253,2021-09-13 12:00:00
1162,USDRUR_i,72.72,72.602,72.557,72.767,72.662,72.64200000000001,72.632,72.6615,6725,2021-09-13 16:00:00
1163,USDRUR_i,72.603,72.582,72.492,72.707,72.5995,72.59366666666666,72.59075,72.596,5653,2021-09-13 20:00:00
1164,USDRUR_i,72.491,72.566,72.482,72.593,72.5375,72.547,72.55175,72.533,350,2021-09-14 00:00:00
1165,USDRUR_i,72.566,72.579,72.498,72.651,72.5745,72.57600000000001,72.57675,72.5735,1786,2021-09-14 04:00:00
1166,USDRUR_i,72.571,72.761,72.515,72.765,72.64,72.68033333333334,72.7005,72.65299999999999,4877,2021-09-14 08:00:00
1167,USDRUR_i,72.765,72.565,72.44,72.905,72.6725,72.63666666666667,72.61875,72.66875,3699,2021-09-14 12:00:00
1168,USDRUR_i,72.55,72.773,72.53,72.875,72.7025,72.726,72.73775,72.682,6339,2021-09-14 16:00:00
1169,USDRUR_i,72.774,72.966,72.753,72.983,72.868,72.90066666666667,72.917,72.869,6018,2021-09-14 20:00:00
1170,USDRUR_i,72.757,72.827,72.655,72.839,72.747,72.77366666666667,72.787,72.7695,516,2021-09-15 00:00:00
1171,USDRUR_i,72.826,72.812,72.734,73.244,72.989,72.93,72.90050000000001,72.904,2149,2021-09-15 04:00:00
1172,USDRUR_i,72.813,72.618,72.595,73.004,72.7995,72.73899999999999,72.70875,72.7575,4898,2021-09-15 08:00:00
1173,USDRUR_i,72.616,72.608,72.515,72.71,72.6125,72.611,72.61025000000001,72.61225,3573,2021-09-15 12:00:00
1174,USDRUR_i,72.611,72.286,72.235,72.615,72.425,72.37866666666666,72.3555,72.43675,6957,2021-09-15 16:00:00
1175,USDRUR_i,72.287,72.177,72.141,72.37,72.25550000000001,72.22933333333334,72.21625000000002,72.24375,5869,2021-09-15 20:00:00
1176,USDRUR_i,72.188,72.169,72.131,72.232,72.1815,72.17733333333332,72.17524999999999,72.17999999999999,423,2021-09-16 00:00:00
1177,USDRUR_i,72.169,72.247,72.168,72.285,72.2265,72.23333333333333,72.23675,72.21724999999999,1790,2021-09-16 04:00:00
1178,USDRUR_i,72.243,72.368,72.214,72.41,72.312,72.33066666666666,72.34,72.30875,5018,2021-09-16 08:00:00
1179,USDRUR_i,72.364,72.301,72.29,72.434,72.362,72.34166666666665,72.33149999999999,72.34725,3865,2021-09-16 12:00:00
1180,USDRUR_i,72.3,72.452,72.29,72.545,72.4175,72.429,72.43475000000001,72.39675,6316,2021-09-16 16:00:00
1181,USDRUR_i,72.451,72.39,72.237,72.488,72.3625,72.37166666666667,72.37625,72.39150000000001,5352,2021-09-16 20:00:00
1182,USDRUR_i,72.302,72.405,72.24,72.434,72.33699999999999,72.35966666666666,72.371,72.34525,2840,2021-09-17 00:00:00
1183,USDRUR_i,72.405,72.39,72.365,72.527,72.446,72.42733333333332,72.41799999999999,72.42175,1694,2021-09-17 04:00:00
1184,USDRUR_i,72.387,72.481,72.366,72.536,72.451,72.461,72.466,72.4425,4746,2021-09-17 08:00:00
1185,USDRUR_i,72.482,72.46,72.375,72.629,72.50200000000001,72.488,72.481,72.4865,3644,2021-09-17 12:00:00
1186,USDRUR_i,72.455,72.722,72.445,72.795,72.62,72.654,72.67099999999999,72.60425,6549,2021-09-17 16:00:00
1187,USDRUR_i,72.72,72.812,72.705,72.847,72.776,72.788,72.794,72.77099999999999,5872,2021-09-17 20:00:00
1188,USDRUR_i,72.812,72.74,72.738,72.876,72.807,72.78466666666667,72.7735,72.7915,241,2021-09-20 00:00:00
1189,USDRUR_i,72.74,72.917,72.691,73.051,72.87100000000001,72.88633333333334,72.894,72.84975,2578,2021-09-20 04:00:00
1190,USDRUR_i,72.914,73.278,72.896,73.43,73.16300000000001,73.20133333333335,73.22050000000002,73.12950000000001,5472,2021-09-20 08:00:00
1191,USDRUR_i,73.279,73.297,73.242,73.509,73.3755,73.34933333333333,73.33625,73.33175,4447,2021-09-20 12:00:00
1192,USDRUR_i,73.295,73.505,73.173,73.527,73.35,73.40166666666666,73.4275,73.375,7202,2021-09-20 16:00:00
1193,USDRUR_i,73.508,73.375,73.298,73.537,73.4175,73.40333333333334,73.39625000000001,73.4295,6650,2021-09-20 20:00:00
1194,USDRUR_i,73.375,73.376,73.239,73.406,73.3225,73.34033333333333,73.34925000000001,73.349,79,2021-09-21 00:00:00
1195,USDRUR_i,73.378,73.247,73.182,73.465,73.3235,73.298,73.28525,73.318,1742,2021-09-21 04:00:00
1196,USDRUR_i,73.248,73.1,73.045,73.307,73.176,73.15066666666667,73.138,73.175,4837,2021-09-21 08:00:00
1197,USDRUR_i,73.105,73.105,73.005,73.228,73.1165,73.11266666666667,73.11075000000001,73.11075000000001,3915,2021-09-21 12:00:00
