,WSt30_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1066,WSt30_m_i,35353.0,35386.0,35338.0,35399.0,35368.5,35374.333333333336,35377.25,35369.0,1974,2021-08-25 12:00:00
1067,WSt30_m_i,35385.0,35345.0,35287.0,35398.0,35342.5,35343.333333333336,35343.75,35353.75,2421,2021-08-25 16:00:00
1068,WSt30_m_i,35347.0,35450.0,35347.0,35500.0,35423.5,35432.333333333336,35436.75,35411.0,2542,2021-08-25 20:00:00
1069,WSt30_m_i,35451.0,35414.0,35396.0,35464.0,35430.0,35424.666666666664,35422.0,35431.25,1092,2021-08-26 00:00:00
1070,WSt30_m_i,35440.0,35388.0,35366.0,35448.0,35407.0,35400.666666666664,35397.5,35410.5,1117,2021-08-26 04:00:00
1071,WSt30_m_i,35388.0,35395.0,35359.0,35397.0,35378.0,35383.666666666664,35386.5,35384.75,1267,2021-08-26 08:00:00
1072,WSt30_m_i,35396.0,35428.0,35342.0,35451.0,35396.5,35407.0,35412.25,35404.25,2729,2021-08-26 12:00:00
1073,WSt30_m_i,35427.0,35437.0,35411.0,35497.0,35454.0,35448.333333333336,35445.5,35443.0,2883,2021-08-26 16:00:00
1074,WSt30_m_i,35435.0,35314.0,35269.0,35474.0,35371.5,35352.333333333336,35342.75,35373.0,4324,2021-08-26 20:00:00
1075,WSt30_m_i,35314.0,35218.0,35205.0,35315.0,35260.0,35246.0,35239.0,35263.0,2047,2021-08-27 00:00:00
1076,WSt30_m_i,35244.0,35235.0,35168.0,35251.0,35209.5,35218.0,35222.25,35224.5,1527,2021-08-27 04:00:00
1077,WSt30_m_i,35235.0,35274.0,35235.0,35296.0,35265.5,35268.333333333336,35269.75,35260.0,1399,2021-08-27 08:00:00
1078,WSt30_m_i,35274.0,35311.0,35264.0,35352.0,35308.0,35309.0,35309.5,35300.25,2097,2021-08-27 12:00:00
1079,WSt30_m_i,35310.0,35321.0,35251.0,35340.0,35295.5,35304.0,35308.25,35305.5,2420,2021-08-27 16:00:00
1080,WSt30_m_i,35322.0,35464.0,35278.0,35478.0,35378.0,35406.666666666664,35421.0,35385.5,3038,2021-08-27 20:00:00
1081,WSt30_m_i,35476.0,35442.0,35413.0,35513.0,35463.0,35456.0,35452.5,35461.0,1494,2021-08-30 04:00:00
1082,WSt30_m_i,35443.0,35470.0,35439.0,35483.0,35461.0,35464.0,35465.5,35458.75,1145,2021-08-30 08:00:00
1083,WSt30_m_i,35470.0,35470.0,35452.0,35480.0,35466.0,35467.333333333336,35468.0,35468.0,1451,2021-08-30 12:00:00
1084,WSt30_m_i,35470.0,35418.0,35397.0,35499.0,35448.0,35438.0,35433.0,35446.0,1865,2021-08-30 16:00:00
1085,WSt30_m_i,35473.0,35404.0,35400.0,35479.0,35439.5,35427.666666666664,35421.75,35439.0,194,2021-08-30 20:00:00
1086,WSt30_m_i,35421.0,35395.0,35383.0,35422.0,35402.5,35400.0,35398.75,35405.25,97,2021-08-31 00:00:00
1087,WSt30_m_i,35396.0,35468.0,35376.0,35473.0,35424.5,35439.0,35446.25,35428.25,197,2021-08-31 04:00:00
1088,WSt30_m_i,35469.0,35446.0,35434.0,35511.0,35472.5,35463.666666666664,35459.25,35465.0,211,2021-08-31 08:00:00
1089,WSt30_m_i,35446.0,35357.0,35317.0,35467.0,35392.0,35380.333333333336,35374.5,35396.75,357,2021-08-31 12:00:00
1090,WSt30_m_i,35359.0,35411.0,35286.0,35453.0,35369.5,35383.333333333336,35390.25,35377.25,471,2021-08-31 16:00:00
1091,WSt30_m_i,35412.0,35369.0,35324.0,35412.0,35368.0,35368.333333333336,35368.5,35379.25,328,2021-08-31 20:00:00
1092,WSt30_m_i,35398.0,35398.0,35384.0,35428.0,35406.0,35403.333333333336,35402.0,35402.0,105,2021-09-01 00:00:00
1093,WSt30_m_i,35399.0,35445.0,35394.0,35465.0,35429.5,35434.666666666664,35437.25,35425.75,141,2021-09-01 04:00:00
1094,WSt30_m_i,35446.0,35501.0,35441.0,35511.0,35476.0,35484.333333333336,35488.5,35474.75,180,2021-09-01 08:00:00
1095,WSt30_m_i,35500.0,35438.0,35438.0,35504.0,35471.0,35460.0,35454.5,35470.0,215,2021-09-01 12:00:00
1096,WSt30_m_i,35437.0,35384.0,35286.0,35443.0,35364.5,35371.0,35374.25,35387.5,483,2021-09-01 16:00:00
1097,WSt30_m_i,35384.0,35315.0,35288.0,35385.0,35336.5,35329.333333333336,35325.75,35343.0,203,2021-09-01 20:00:00
1098,WSt30_m_i,35305.0,35251.0,35236.0,35327.0,35281.5,35271.333333333336,35266.25,35279.75,158,2021-09-02 00:00:00
1099,WSt30_m_i,35250.0,35273.0,35240.0,35282.0,35261.0,35265.0,35267.0,35261.25,186,2021-09-02 04:00:00
1100,WSt30_m_i,35274.0,35376.0,35262.0,35383.0,35322.5,35340.333333333336,35349.25,35323.75,219,2021-09-02 08:00:00
1101,WSt30_m_i,35377.0,35411.0,35348.0,35416.0,35382.0,35391.666666666664,35396.5,35388.0,208,2021-09-02 12:00:00
1102,WSt30_m_i,35412.0,35464.0,35370.0,35477.0,35423.5,35437.0,35443.75,35430.75,392,2021-09-02 16:00:00
1103,WSt30_m_i,35463.0,35447.0,35351.0,35468.0,35409.5,35422.0,35428.25,35432.25,347,2021-09-02 20:00:00
1104,WSt30_m_i,35448.0,35453.0,35425.0,35461.0,35443.0,35446.333333333336,35448.0,35446.75,70,2021-09-03 00:00:00
1105,WSt30_m_i,35454.0,35506.0,35429.0,35521.0,35475.0,35485.333333333336,35490.5,35477.5,216,2021-09-03 04:00:00
1106,WSt30_m_i,35505.0,35493.0,35454.0,35522.0,35488.0,35489.666666666664,35490.5,35493.5,225,2021-09-03 08:00:00
1107,WSt30_m_i,35494.0,35453.0,35385.0,35510.0,35447.5,35449.333333333336,35450.25,35460.5,316,2021-09-03 12:00:00
1108,WSt30_m_i,35454.0,35349.0,35268.0,35484.0,35376.0,35367.0,35362.5,35388.75,660,2021-09-03 16:00:00
1109,WSt30_m_i,35350.0,35374.0,35348.0,35423.0,35385.5,35381.666666666664,35379.75,35373.75,193,2021-09-03 20:00:00
1110,WSt30_m_i,35339.0,35309.0,35282.0,35341.0,35311.5,35310.666666666664,35310.25,35317.75,101,2021-09-06 00:00:00
1111,WSt30_m_i,35306.0,35366.0,35306.0,35380.0,35343.0,35350.666666666664,35354.5,35339.5,223,2021-09-06 04:00:00
1112,WSt30_m_i,35367.0,35447.0,35353.0,35454.0,35403.5,35418.0,35425.25,35405.25,239,2021-09-06 08:00:00
1113,WSt30_m_i,35447.0,35454.0,35439.0,35464.0,35451.5,35452.333333333336,35452.75,35451.0,120,2021-09-06 12:00:00
1114,WSt30_m_i,35454.0,35450.0,35437.0,35495.0,35466.0,35460.666666666664,35458.0,35459.0,158,2021-09-06 16:00:00
1115,WSt30_m_i,35420.0,35401.0,35391.0,35431.0,35411.0,35407.666666666664,35406.0,35410.75,114,2021-09-07 00:00:00
1116,WSt30_m_i,35400.0,35421.0,35390.0,35438.0,35414.0,35416.333333333336,35417.5,35412.25,156,2021-09-07 04:00:00
1117,WSt30_m_i,35421.0,35385.0,35350.0,35429.0,35389.5,35388.0,35387.25,35396.25,277,2021-09-07 08:00:00
1118,WSt30_m_i,35383.0,35366.0,35336.0,35421.0,35378.5,35374.333333333336,35372.25,35376.5,273,2021-09-07 12:00:00
1119,WSt30_m_i,35360.0,35170.0,35059.0,35372.0,35215.5,35200.333333333336,35192.75,35240.25,663,2021-09-07 16:00:00
1120,WSt30_m_i,35171.0,35108.0,35088.0,35213.0,35150.5,35136.333333333336,35129.25,35145.0,262,2021-09-07 20:00:00
1121,WSt30_m_i,35095.0,35133.0,35054.0,35135.0,35094.5,35107.333333333336,35113.75,35104.25,140,2021-09-08 00:00:00
1122,WSt30_m_i,35133.0,35116.0,35083.0,35158.0,35120.5,35119.0,35118.25,35122.5,206,2021-09-08 04:00:00
1123,WSt30_m_i,35117.0,34964.0,34904.0,35149.0,35026.5,35005.666666666664,34995.25,35033.5,512,2021-09-08 08:00:00
1124,WSt30_m_i,34964.0,35089.0,34957.0,35131.0,35044.0,35059.0,35066.5,35035.25,466,2021-09-08 12:00:00
1125,WSt30_m_i,35090.0,35004.0,34927.0,35182.0,35054.5,35037.666666666664,35029.25,35050.75,1092,2021-09-08 16:00:00
1126,WSt30_m_i,35004.0,35039.0,34977.0,35063.0,35020.0,35026.333333333336,35029.5,35020.75,297,2021-09-08 20:00:00
1127,WSt30_m_i,35005.0,34963.0,34953.0,35019.0,34986.0,34978.333333333336,34974.5,34985.0,145,2021-09-09 00:00:00
1128,WSt30_m_i,34962.0,34896.0,34882.0,34995.0,34938.5,34924.333333333336,34917.25,34933.75,315,2021-09-09 04:00:00
1129,WSt30_m_i,34895.0,34939.0,34793.0,34981.0,34887.0,34904.333333333336,34913.0,34902.0,523,2021-09-09 08:00:00
1130,WSt30_m_i,34941.0,35020.0,34908.0,35044.0,34976.0,34990.666666666664,34998.0,34978.25,412,2021-09-09 12:00:00
1131,WSt30_m_i,35022.0,35016.0,34984.0,35210.0,35097.0,35070.0,35056.5,35058.0,701,2021-09-09 16:00:00
1132,WSt30_m_i,35015.0,34894.0,34850.0,35040.0,34945.0,34928.0,34919.5,34949.75,496,2021-09-09 20:00:00
1133,WSt30_m_i,34888.0,34903.0,34863.0,34922.0,34892.5,34896.0,34897.75,34894.0,112,2021-09-10 00:00:00
1134,WSt30_m_i,34903.0,34995.0,34860.0,35009.0,34934.5,34954.666666666664,34964.75,34941.75,289,2021-09-10 04:00:00
1135,WSt30_m_i,34994.0,35084.0,34982.0,35093.0,35037.5,35053.0,35060.75,35038.25,314,2021-09-10 08:00:00
1136,WSt30_m_i,35084.0,35052.0,35026.0,35085.0,35055.5,35054.333333333336,35053.75,35061.75,213,2021-09-10 12:00:00
1137,WSt30_m_i,35052.0,34890.0,34714.0,35121.0,34917.5,34908.333333333336,34903.75,34944.25,829,2021-09-10 16:00:00
1138,WSt30_m_i,34890.0,34623.0,34606.0,34912.0,34759.0,34713.666666666664,34691.0,34757.75,415,2021-09-10 20:00:00
1139,WSt30_m_i,34713.0,34687.0,34677.0,34766.0,34721.5,34710.0,34704.25,34710.75,199,2021-09-13 00:00:00
1140,WSt30_m_i,34689.0,34675.0,34665.0,34724.0,34694.5,34688.0,34684.75,34688.25,245,2021-09-13 04:00:00
1141,WSt30_m_i,34675.0,34772.0,34610.0,34815.0,34712.5,34732.333333333336,34742.25,34718.0,443,2021-09-13 08:00:00
1142,WSt30_m_i,34772.0,34842.0,34760.0,34862.0,34811.0,34821.333333333336,34826.5,34809.0,312,2021-09-13 12:00:00
1143,WSt30_m_i,34842.0,34857.0,34788.0,34955.0,34871.5,34866.666666666664,34864.25,34860.5,843,2021-09-13 16:00:00
1144,WSt30_m_i,34855.0,34891.0,34707.0,34894.0,34800.5,34830.666666666664,34845.75,34836.75,567,2021-09-13 20:00:00
1145,WSt30_m_i,34941.0,34937.0,34906.0,34952.0,34929.0,34931.666666666664,34933.0,34934.0,133,2021-09-14 00:00:00
1146,WSt30_m_i,34937.0,34953.0,34927.0,34978.0,34952.5,34952.666666666664,34952.75,34948.75,214,2021-09-14 04:00:00
1147,WSt30_m_i,34954.0,34937.0,34836.0,34972.0,34904.0,34915.0,34920.5,34924.75,444,2021-09-14 08:00:00
1148,WSt30_m_i,34938.0,34983.0,34808.0,35041.0,34924.5,34944.0,34953.75,34942.5,631,2021-09-14 12:00:00
1149,WSt30_m_i,34982.0,34636.0,34635.0,35019.0,34827.0,34763.333333333336,34731.5,34818.0,661,2021-09-14 16:00:00
1150,WSt30_m_i,34634.0,34607.0,34524.0,34680.0,34602.0,34603.666666666664,34604.5,34611.25,564,2021-09-14 20:00:00
1151,WSt30_m_i,34622.0,34635.0,34611.0,34685.0,34648.0,34643.666666666664,34641.5,34638.25,156,2021-09-15 00:00:00
1152,WSt30_m_i,34636.0,34680.0,34583.0,34690.0,34636.5,34651.0,34658.25,34647.25,323,2021-09-15 04:00:00
1153,WSt30_m_i,34680.0,34661.0,34606.0,34690.0,34648.0,34652.333333333336,34654.5,34659.25,380,2021-09-15 08:00:00
1154,WSt30_m_i,34660.0,34611.0,34517.0,34695.0,34606.0,34607.666666666664,34608.5,34620.75,470,2021-09-15 12:00:00
1155,WSt30_m_i,34610.0,34789.0,34531.0,34809.0,34670.0,34709.666666666664,34729.5,34684.75,834,2021-09-15 16:00:00
1156,WSt30_m_i,34791.0,34844.0,34790.0,34900.0,34845.0,34844.666666666664,34844.5,34831.25,398,2021-09-15 20:00:00
1157,WSt30_m_i,34869.0,34851.0,34841.0,34871.0,34856.0,34854.333333333336,34853.5,34858.0,83,2021-09-16 00:00:00
1158,WSt30_m_i,34852.0,34816.0,34798.0,34874.0,34836.0,34829.333333333336,34826.0,34835.0,256,2021-09-16 04:00:00
1159,WSt30_m_i,34817.0,34827.0,34785.0,34858.0,34821.5,34823.333333333336,34824.25,34821.75,331,2021-09-16 08:00:00
1160,WSt30_m_i,34828.0,34862.0,34753.0,34878.0,34815.5,34831.0,34838.75,34830.25,382,2021-09-16 12:00:00
1161,WSt30_m_i,34863.0,34691.0,34553.0,34962.0,34757.5,34735.333333333336,34724.25,34767.25,924,2021-09-16 16:00:00
1162,WSt30_m_i,34690.0,34763.0,34647.0,34859.0,34753.0,34756.333333333336,34758.0,34739.75,430,2021-09-16 20:00:00
1163,WSt30_m_i,34747.0,34710.0,34696.0,34752.0,34724.0,34719.333333333336,34717.0,34726.25,136,2021-09-17 00:00:00
1164,WSt30_m_i,34710.0,34793.0,34686.0,34797.0,34741.5,34758.666666666664,34767.25,34746.5,247,2021-09-17 04:00:00
1165,WSt30_m_i,34793.0,34793.0,34769.0,34844.0,34806.5,34802.0,34799.75,34799.75,298,2021-09-17 08:00:00
1166,WSt30_m_i,34792.0,34735.0,34649.0,34794.0,34721.5,34726.0,34728.25,34742.5,462,2021-09-17 12:00:00
1167,WSt30_m_i,34734.0,34634.0,34519.0,34786.0,34652.5,34646.333333333336,34643.25,34668.25,843,2021-09-17 16:00:00
1168,WSt30_m_i,34636.0,34579.0,34522.0,34636.0,34579.0,34579.0,34579.0,34593.25,426,2021-09-17 20:00:00
1169,WSt30_m_i,34498.0,34505.0,34462.0,34533.0,34497.5,34500.0,34501.25,34499.5,181,2021-09-20 00:00:00
1170,WSt30_m_i,34505.0,34268.0,34201.0,34505.0,34353.0,34324.666666666664,34310.5,34369.75,561,2021-09-20 04:00:00
1171,WSt30_m_i,34268.0,34111.0,34078.0,34303.0,34190.5,34164.0,34150.75,34190.0,691,2021-09-20 08:00:00
1172,WSt30_m_i,34111.0,33959.0,33895.0,34112.0,34003.5,33988.666666666664,33981.25,34019.25,627,2021-09-20 12:00:00
1173,WSt30_m_i,33963.0,33820.0,33817.0,34226.0,34021.5,33954.333333333336,33920.75,33956.5,1049,2021-09-20 16:00:00
1174,WSt30_m_i,33819.0,33958.0,33610.0,33992.0,33801.0,33853.333333333336,33879.5,33844.75,964,2021-09-20 20:00:00
1175,WSt30_m_i,33974.0,34070.0,33925.0,34144.0,34034.5,34046.333333333336,34052.25,34028.25,403,2021-09-21 00:00:00
1176,WSt30_m_i,34069.0,34196.0,34041.0,34215.0,34128.0,34150.666666666664,34162.0,34130.25,438,2021-09-21 04:00:00
1177,WSt30_m_i,34196.0,34298.0,34116.0,34367.0,34241.5,34260.333333333336,34269.75,34244.25,637,2021-09-21 08:00:00
1178,WSt30_m_i,34298.0,34166.0,34155.0,34323.0,34239.0,34214.666666666664,34202.5,34235.5,455,2021-09-21 12:00:00
1179,WSt30_m_i,34168.0,34101.0,33916.0,34319.0,34117.5,34112.0,34109.25,34126.0,1440,2021-09-21 16:00:00
1180,WSt30_m_i,34099.0,33931.0,33918.0,34114.0,34016.0,33987.666666666664,33973.5,34015.5,761,2021-09-21 20:00:00
1181,WSt30_m_i,33874.0,33822.0,33771.0,33894.0,33832.5,33829.0,33827.25,33840.25,232,2021-09-22 00:00:00
1182,WSt30_m_i,33822.0,34008.0,33790.0,34079.0,33934.5,33959.0,33971.25,33924.75,835,2021-09-22 04:00:00
1183,WSt30_m_i,34009.0,34110.0,34003.0,34179.0,34091.0,34097.333333333336,34100.5,34075.25,593,2021-09-22 08:00:00
1184,WSt30_m_i,34109.0,34129.0,34070.0,34168.0,34119.0,34122.333333333336,34124.0,34119.0,334,2021-09-22 12:00:00
1185,WSt30_m_i,34130.0,34330.0,34058.0,34429.0,34243.5,34272.333333333336,34286.75,34236.75,650,2021-09-22 16:00:00
1186,WSt30_m_i,34328.0,34265.0,34197.0,34449.0,34323.0,34303.666666666664,34294.0,34309.75,921,2021-09-22 20:00:00
1187,WSt30_m_i,34315.0,34365.0,34302.0,34369.0,34335.5,34345.333333333336,34350.25,34337.75,123,2021-09-23 00:00:00
1188,WSt30_m_i,34366.0,34371.0,34339.0,34399.0,34369.0,34369.666666666664,34370.0,34368.75,291,2021-09-23 04:00:00
1189,WSt30_m_i,34370.0,34494.0,34350.0,34510.0,34430.0,34451.333333333336,34462.0,34431.0,380,2021-09-23 08:00:00
1190,WSt30_m_i,34494.0,34488.0,34371.0,34570.0,34470.5,34476.333333333336,34479.25,34480.75,700,2021-09-23 12:00:00
1191,WSt30_m_i,34487.0,34803.0,34427.0,34829.0,34628.0,34686.333333333336,34715.5,34636.5,779,2021-09-23 16:00:00
1192,WSt30_m_i,34802.0,34769.0,34761.0,34882.0,34821.5,34804.0,34795.25,34803.5,268,2021-09-23 20:00:00
1193,WSt30_m_i,34796.0,34818.0,34773.0,34865.0,34819.0,34818.666666666664,34818.5,34813.0,196,2021-09-24 00:00:00
1194,WSt30_m_i,34818.0,34779.0,34735.0,34841.0,34788.0,34785.0,34783.5,34793.25,350,2021-09-24 04:00:00
1195,WSt30_m_i,34778.0,34725.0,34642.0,34791.0,34716.5,34719.333333333336,34720.75,34734.0,435,2021-09-24 08:00:00
1196,WSt30_m_i,34724.0,34616.0,34597.0,34728.0,34662.5,34647.0,34639.25,34666.25,395,2021-09-24 12:00:00
1197,WSt30_m_i,34613.0,34768.0,34603.0,34860.0,34731.5,34743.666666666664,34749.75,34711.0,689,2021-09-24 16:00:00
1198,WSt30_m_i,34768.0,34806.0,34739.0,34860.0,34799.5,34801.666666666664,34802.75,34793.25,286,2021-09-24 20:00:00
1199,WSt30_m_i,34888.0,34949.0,34847.0,34966.0,34906.5,34920.666666666664,34927.75,34912.5,212,2021-09-27 00:00:00
1200,WSt30_m_i,34950.0,34947.0,34936.0,34994.0,34965.0,34959.0,34956.0,34956.75,186,2021-09-27 04:00:00
1201,WSt30_m_i,34946.0,34950.0,34924.0,35039.0,34981.5,34971.0,34965.75,34964.75,335,2021-09-27 08:00:00
1202,WSt30_m_i,34949.0,34847.0,34787.0,34980.0,34883.5,34871.333333333336,34865.25,34890.75,446,2021-09-27 12:00:00
1203,WSt30_m_i,34847.0,34900.0,34819.0,35067.0,34943.0,34928.666666666664,34921.5,34908.25,734,2021-09-27 16:00:00
1204,WSt30_m_i,34898.0,34880.0,34860.0,34963.0,34911.5,34901.0,34895.75,34900.25,302,2021-09-27 20:00:00
1205,WSt30_m_i,34841.0,34844.0,34818.0,34897.0,34857.5,34853.0,34850.75,34850.0,186,2021-09-28 00:00:00
1206,WSt30_m_i,34843.0,34932.0,34820.0,34935.0,34877.5,34895.666666666664,34904.75,34882.5,252,2021-09-28 04:00:00
1207,WSt30_m_i,34933.0,34778.0,34710.0,34987.0,34848.5,34825.0,34813.25,34852.0,589,2021-09-28 08:00:00
1208,WSt30_m_i,34779.0,34710.0,34669.0,34792.0,34730.5,34723.666666666664,34720.25,34737.5,584,2021-09-28 12:00:00
1209,WSt30_m_i,34708.0,34298.0,34277.0,34806.0,34541.5,34460.333333333336,34419.75,34522.25,1140,2021-09-28 16:00:00
1210,WSt30_m_i,34297.0,34312.0,34256.0,34525.0,34390.5,34364.333333333336,34351.25,34347.5,942,2021-09-28 20:00:00
1211,WSt30_m_i,34392.0,34458.0,34335.0,34485.0,34410.0,34426.0,34434.0,34417.5,252,2021-09-29 00:00:00
1212,WSt30_m_i,34457.0,34500.0,34337.0,34519.0,34428.0,34452.0,34464.0,34453.25,586,2021-09-29 04:00:00
1213,WSt30_m_i,34500.0,34510.0,34419.0,34537.0,34478.0,34488.666666666664,34494.0,34491.5,675,2021-09-29 08:00:00
1214,WSt30_m_i,34511.0,34404.0,34352.0,34537.0,34444.5,34431.0,34424.25,34451.0,592,2021-09-29 12:00:00
1215,WSt30_m_i,34404.0,34450.0,34303.0,34547.0,34425.0,34433.333333333336,34437.5,34426.0,826,2021-09-29 16:00:00
1216,WSt30_m_i,34449.0,34403.0,34368.0,34586.0,34477.0,34452.333333333336,34440.0,34451.5,600,2021-09-29 20:00:00
1217,WSt30_m_i,34469.0,34504.0,34467.0,34523.0,34495.0,34498.0,34499.5,34490.75,175,2021-09-30 00:00:00
1218,WSt30_m_i,34506.0,34565.0,34472.0,34571.0,34521.5,34536.0,34543.25,34528.5,256,2021-09-30 04:00:00
1219,WSt30_m_i,34563.0,34644.0,34562.0,34688.0,34625.0,34631.333333333336,34634.5,34614.25,592,2021-09-30 08:00:00
1220,WSt30_m_i,34643.0,34505.0,34485.0,34656.0,34570.5,34548.666666666664,34537.75,34572.25,487,2021-09-30 12:00:00
1221,WSt30_m_i,34503.0,33947.0,33912.0,34564.0,34238.0,34141.0,34092.5,34231.5,1266,2021-09-30 16:00:00
1222,WSt30_m_i,33946.0,33840.0,33824.0,34174.0,33999.0,33946.0,33919.5,33946.0,941,2021-09-30 20:00:00
1223,WSt30_m_i,33894.0,33855.0,33855.0,33946.0,33900.5,33885.333333333336,33877.75,33887.5,215,2021-10-01 00:00:00
1224,WSt30_m_i,33855.0,33662.0,33613.0,33866.0,33739.5,33713.666666666664,33700.75,33749.0,576,2021-10-01 04:00:00
1225,WSt30_m_i,33663.0,33634.0,33525.0,33741.0,33633.0,33633.333333333336,33633.5,33640.75,916,2021-10-01 08:00:00
1226,WSt30_m_i,33633.0,33957.0,33620.0,34056.0,33838.0,33877.666666666664,33897.5,33816.5,832,2021-10-01 12:00:00
1227,WSt30_m_i,33958.0,34114.0,33778.0,34156.0,33967.0,34016.0,34040.5,34001.5,1476,2021-10-01 16:00:00
1228,WSt30_m_i,34116.0,34328.0,34086.0,34487.0,34286.5,34300.333333333336,34307.25,34254.25,793,2021-10-01 20:00:00
1229,WSt30_m_i,34413.0,34270.0,34238.0,34419.0,34328.5,34309.0,34299.25,34335.0,251,2021-10-04 00:00:00
1230,WSt30_m_i,34269.0,34305.0,34143.0,34310.0,34226.5,34252.666666666664,34265.75,34256.75,611,2021-10-04 04:00:00
1231,WSt30_m_i,34306.0,34218.0,34100.0,34361.0,34230.5,34226.333333333336,34224.25,34246.25,896,2021-10-04 08:00:00
1232,WSt30_m_i,34219.0,34288.0,34155.0,34312.0,34233.5,34251.666666666664,34260.75,34243.5,555,2021-10-04 12:00:00
1233,WSt30_m_i,34288.0,33908.0,33813.0,34409.0,34111.0,34043.333333333336,34009.5,34104.5,1452,2021-10-04 16:00:00
1234,WSt30_m_i,33905.0,34004.0,33852.0,34051.0,33951.5,33969.0,33977.75,33953.0,672,2021-10-04 20:00:00
1235,WSt30_m_i,34044.0,33878.0,33863.0,34054.0,33958.5,33931.666666666664,33918.25,33959.75,308,2021-10-05 00:00:00
1236,WSt30_m_i,33878.0,34004.0,33808.0,34029.0,33918.5,33947.0,33961.25,33929.75,610,2021-10-05 04:00:00
1237,WSt30_m_i,34002.0,34085.0,33922.0,34091.0,34006.5,34032.666666666664,34045.75,34025.0,624,2021-10-05 08:00:00
1238,WSt30_m_i,34085.0,34165.0,34078.0,34190.0,34134.0,34144.333333333336,34149.5,34129.5,350,2021-10-05 12:00:00
1239,WSt30_m_i,34166.0,34402.0,34040.0,34475.0,34257.5,34305.666666666664,34329.75,34270.75,1025,2021-10-05 16:00:00
1240,WSt30_m_i,34403.0,34312.0,34298.0,34485.0,34391.5,34365.0,34351.75,34374.5,488,2021-10-05 20:00:00
1241,WSt30_m_i,34353.0,34335.0,34272.0,34362.0,34317.0,34323.0,34326.0,34330.5,223,2021-10-06 00:00:00
1242,WSt30_m_i,34336.0,34198.0,34123.0,34345.0,34234.0,34222.0,34216.0,34250.5,754,2021-10-06 04:00:00
1243,WSt30_m_i,34197.0,34003.0,33991.0,34247.0,34119.0,34080.333333333336,34061.0,34109.5,678,2021-10-06 08:00:00
1244,WSt30_m_i,34001.0,34021.0,33901.0,34094.0,33997.5,34005.333333333336,34009.25,34004.25,561,2021-10-06 12:00:00
1245,WSt30_m_i,34019.0,34044.0,33845.0,34202.0,34023.5,34030.333333333336,34033.75,34027.5,1506,2021-10-06 16:00:00
1246,WSt30_m_i,34047.0,34414.0,33972.0,34424.0,34198.0,34270.0,34306.0,34214.25,854,2021-10-06 20:00:00
1247,WSt30_m_i,34486.0,34509.0,34454.0,34534.0,34494.0,34499.0,34501.5,34495.75,273,2021-10-07 00:00:00
1248,WSt30_m_i,34509.0,34521.0,34491.0,34599.0,34545.0,34537.0,34533.0,34530.0,354,2021-10-07 04:00:00
1249,WSt30_m_i,34520.0,34564.0,34496.0,34618.0,34557.0,34559.333333333336,34560.5,34549.5,571,2021-10-07 08:00:00
1250,WSt30_m_i,34564.0,34717.0,34539.0,34748.0,34643.5,34668.0,34680.25,34642.0,351,2021-10-07 12:00:00
1251,WSt30_m_i,34718.0,34919.0,34659.0,34969.0,34814.0,34849.0,34866.5,34816.25,689,2021-10-07 16:00:00
1252,WSt30_m_i,34919.0,34756.0,34730.0,34936.0,34833.0,34807.333333333336,34794.5,34835.25,442,2021-10-07 20:00:00
1253,WSt30_m_i,34808.0,34828.0,34741.0,34845.0,34793.0,34804.666666666664,34810.5,34805.5,260,2021-10-08 00:00:00
1254,WSt30_m_i,34827.0,34779.0,34775.0,34865.0,34820.0,34806.333333333336,34799.5,34811.5,280,2021-10-08 04:00:00
1255,WSt30_m_i,34779.0,34722.0,34717.0,34854.0,34785.5,34764.333333333336,34753.75,34768.0,452,2021-10-08 08:00:00
1256,WSt30_m_i,34723.0,34765.0,34659.0,34832.0,34745.5,34752.0,34755.25,34744.75,581,2021-10-08 12:00:00
1257,WSt30_m_i,34766.0,34747.0,34649.0,34826.0,34737.5,34740.666666666664,34742.25,34747.0,777,2021-10-08 16:00:00
1258,WSt30_m_i,34747.0,34743.0,34674.0,34834.0,34754.0,34750.333333333336,34748.5,34749.5,502,2021-10-08 20:00:00
1259,WSt30_m_i,34660.0,34652.0,34509.0,34680.0,34594.5,34613.666666666664,34623.25,34625.25,421,2021-10-11 00:00:00
1260,WSt30_m_i,34653.0,34727.0,34653.0,34749.0,34701.0,34709.666666666664,34714.0,34695.5,430,2021-10-11 04:00:00
1261,WSt30_m_i,34729.0,34672.0,34622.0,34777.0,34699.5,34690.333333333336,34685.75,34700.0,618,2021-10-11 08:00:00
1262,WSt30_m_i,34672.0,34732.0,34600.0,34743.0,34671.5,34691.666666666664,34701.75,34686.75,462,2021-10-11 12:00:00
1263,WSt30_m_i,34733.0,34754.0,34689.0,34941.0,34815.0,34794.666666666664,34784.5,34779.25,766,2021-10-11 16:00:00
1264,WSt30_m_i,34756.0,34489.0,34477.0,34756.0,34616.5,34574.0,34552.75,34619.5,566,2021-10-11 20:00:00
1265,WSt30_m_i,34431.0,34351.0,34319.0,34493.0,34406.0,34387.666666666664,34378.5,34398.5,299,2021-10-12 00:00:00
1266,WSt30_m_i,34352.0,34360.0,34272.0,34396.0,34334.0,34342.666666666664,34347.0,34345.0,414,2021-10-12 04:00:00
