,ASX200_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1069,ASX200_i,7476.9,7492.6,7458.9,7510.6,7484.75,7487.366666666666,7488.674999999999,7484.75,1414,2021-08-20 00:00:00
1070,ASX200_i,7492.6,7468.6,7452.6,7499.6,7476.1,7473.600000000001,7472.35,7478.35,1887,2021-08-20 04:00:00
1071,ASX200_i,7468.6,7441.6,7427.6,7469.6,7448.6,7446.266666666667,7445.1,7451.85,3108,2021-08-20 08:00:00
1072,ASX200_i,7441.6,7450.6,7431.6,7452.6,7442.1,7444.933333333334,7446.35,7444.1,1635,2021-08-20 12:00:00
1073,ASX200_i,7450.6,7479.8,7443.6,7481.8,7462.700000000001,7468.400000000001,7471.25,7463.950000000001,2691,2021-08-20 16:00:00
1074,ASX200_i,7479.8,7491.8,7471.8,7497.8,7484.8,7487.133333333334,7488.3,7485.3,954,2021-08-20 20:00:00
1075,ASX200_i,7480.7,7469.5,7463.4,7499.4,7481.4,7477.433333333333,7475.45,7478.25,1440,2021-08-23 00:00:00
1076,ASX200_i,7469.5,7479.5,7457.5,7493.5,7475.5,7476.833333333333,7477.5,7475.0,1849,2021-08-23 04:00:00
1077,ASX200_i,7479.5,7478.5,7472.5,7499.3,7485.9,7483.433333333333,7482.2,7482.45,2563,2021-08-23 08:00:00
1078,ASX200_i,7478.5,7474.4,7472.4,7482.5,7477.45,7476.433333333333,7475.924999999999,7476.95,986,2021-08-23 12:00:00
1079,ASX200_i,7474.4,7503.7,7469.4,7504.7,7487.049999999999,7492.599999999999,7495.375,7488.049999999999,1767,2021-08-23 16:00:00
1080,ASX200_i,7504.7,7501.7,7494.7,7508.7,7501.7,7501.7,7501.7,7502.45,621,2021-08-23 20:00:00
1081,ASX200_i,7505.5,7506.3,7503.2,7517.3,7510.25,7508.933333333333,7508.275,7508.075,1067,2021-08-24 00:00:00
1082,ASX200_i,7506.3,7506.3,7499.3,7522.3,7510.8,7509.3,7508.55,7508.55,1185,2021-08-24 04:00:00
1083,ASX200_i,7506.3,7498.3,7494.3,7516.5,7505.4,7503.033333333333,7501.849999999999,7503.849999999999,1693,2021-08-24 08:00:00
1084,ASX200_i,7498.3,7482.3,7478.2,7500.3,7489.25,7486.933333333333,7485.775,7489.775,1077,2021-08-24 12:00:00
1085,ASX200_i,7481.3,7517.5,7481.3,7517.5,7499.4,7505.433333333333,7508.45,7499.4,1787,2021-08-24 16:00:00
1086,ASX200_i,7517.5,7516.4,7513.4,7532.5,7522.95,7520.766666666666,7519.674999999999,7519.95,692,2021-08-24 20:00:00
1087,ASX200_i,7511.7,7535.5,7504.7,7543.5,7524.1,7527.900000000001,7529.8,7523.85,1153,2021-08-25 00:00:00
1088,ASX200_i,7535.5,7509.5,7505.4,7536.5,7520.95,7517.133333333334,7515.225,7521.725,1587,2021-08-25 04:00:00
1089,ASX200_i,7509.5,7532.5,7509.5,7539.9,7524.7,7527.3,7528.6,7522.85,1896,2021-08-25 08:00:00
1090,ASX200_i,7531.4,7530.5,7523.4,7533.4,7528.4,7529.099999999999,7529.45,7529.674999999999,737,2021-08-25 12:00:00
1091,ASX200_i,7530.5,7529.7,7520.7,7535.7,7528.2,7528.7,7528.95,7529.15,1226,2021-08-25 16:00:00
1092,ASX200_i,7528.7,7520.7,7518.6,7531.7,7525.15,7523.666666666667,7522.925,7524.925,437,2021-08-25 20:00:00
1093,ASX200_i,7520.1,7479.9,7473.8,7523.1,7498.450000000001,7492.266666666667,7489.175000000001,7499.225,1260,2021-08-26 00:00:00
1094,ASX200_i,7480.9,7475.9,7475.8,7511.9,7493.85,7487.866666666666,7484.875,7486.125,1746,2021-08-26 04:00:00
1095,ASX200_i,7475.9,7485.9,7467.1,7495.9,7481.5,7482.966666666667,7483.700000000001,7481.200000000001,2371,2021-08-26 08:00:00
1096,ASX200_i,7484.8,7483.9,7477.8,7489.9,7483.85,7483.866666666666,7483.875,7484.099999999999,1744,2021-08-26 12:00:00
1097,ASX200_i,7483.9,7488.0,7470.0,7497.1,7483.55,7485.033333333333,7485.775,7484.75,2579,2021-08-26 16:00:00
1098,ASX200_i,7488.1,7477.1,7473.0,7491.1,7482.05,7480.400000000001,7479.575000000001,7482.325000000001,1514,2021-08-26 20:00:00
1099,ASX200_i,7469.6,7469.4,7454.6,7478.4,7466.5,7467.466666666667,7467.950000000001,7468.0,1143,2021-08-27 00:00:00
1100,ASX200_i,7469.4,7484.4,7466.3,7489.4,7477.85,7480.033333333333,7481.125,7477.375,1571,2021-08-27 04:00:00
1101,ASX200_i,7484.4,7487.4,7466.8,7492.4,7479.6,7482.2,7483.5,7482.75,1661,2021-08-27 08:00:00
1102,ASX200_i,7487.4,7482.4,7477.3,7489.4,7483.35,7483.033333333333,7482.875,7484.125,723,2021-08-27 12:00:00
1103,ASX200_i,7481.4,7499.6,7479.3,7510.6,7494.950000000001,7496.5,7497.275,7492.725,2603,2021-08-27 16:00:00
1104,ASX200_i,7500.6,7505.6,7498.5,7507.6,7503.05,7503.900000000001,7504.325000000001,7503.075000000001,513,2021-08-27 20:00:00
1105,ASX200_i,7500.5,7473.3,7467.3,7524.3,7495.8,7488.3,7484.55,7491.35,1460,2021-08-30 00:00:00
1106,ASX200_i,7473.3,7495.3,7468.3,7498.3,7483.3,7487.3,7489.3,7483.8,1593,2021-08-30 04:00:00
1107,ASX200_i,7496.3,7506.3,7492.3,7511.3,7501.8,7503.3,7504.05,7501.55,1193,2021-08-30 08:00:00
1108,ASX200_i,7507.2,7507.9,7502.9,7510.9,7506.9,7507.233333333333,7507.4,7507.224999999999,382,2021-08-30 12:00:00
1109,ASX200_i,7507.9,7524.1,7500.1,7532.1,7516.1,7518.766666666667,7520.1,7516.050000000001,909,2021-08-30 16:00:00
1110,ASX200_i,7525.1,7518.1,7511.1,7528.1,7519.6,7519.100000000001,7518.85,7520.6,348,2021-08-30 20:00:00
1111,ASX200_i,7529.9,7523.7,7513.9,7536.6,7525.25,7524.733333333334,7524.475,7526.025,1006,2021-08-31 00:00:00
1112,ASX200_i,7523.7,7561.7,7521.6,7563.7,7542.65,7549.0,7552.175,7542.675,1630,2021-08-31 04:00:00
1113,ASX200_i,7562.7,7542.7,7536.6,7566.7,7551.65,7548.666666666667,7547.175,7552.175,2351,2021-08-31 08:00:00
1114,ASX200_i,7542.7,7517.7,7510.6,7543.7,7527.15,7524.0,7522.425,7528.675,1854,2021-08-31 12:00:00
1115,ASX200_i,7516.7,7522.9,7511.8,7529.9,7520.85,7521.533333333333,7521.875,7520.325,2443,2021-08-31 16:00:00
1116,ASX200_i,7522.9,7497.2,7494.1,7522.9,7508.5,7504.733333333334,7502.85,7509.275,985,2021-08-31 20:00:00
1117,ASX200_i,7494.6,7478.3,7461.3,7510.3,7485.8,7483.3,7482.05,7486.125,1637,2021-09-01 00:00:00
1118,ASX200_i,7478.4,7509.7,7468.3,7518.6,7493.450000000001,7498.866666666668,7501.575000000001,7493.75,2394,2021-09-01 04:00:00
1119,ASX200_i,7510.6,7526.7,7509.6,7534.7,7522.15,7523.666666666667,7524.425,7520.4,2181,2021-09-01 08:00:00
1120,ASX200_i,7526.7,7528.7,7515.7,7536.7,7526.2,7527.033333333333,7527.45,7526.95,905,2021-09-01 12:00:00
1121,ASX200_i,7528.7,7525.9,7501.8,7529.7,7515.75,7519.133333333334,7520.825000000001,7521.525000000001,2332,2021-09-01 16:00:00
1122,ASX200_i,7526.9,7510.8,7500.8,7528.9,7514.85,7513.5,7512.825,7516.85,557,2021-09-01 20:00:00
1123,ASX200_i,7453.0,7435.7,7434.7,7509.9,7472.299999999999,7460.099999999999,7454.0,7458.325,1425,2021-09-02 00:00:00
1124,ASX200_i,7434.7,7466.6,7430.7,7472.6,7451.65,7456.633333333334,7459.125,7451.150000000001,1992,2021-09-02 04:00:00
1125,ASX200_i,7466.6,7490.6,7457.6,7492.9,7475.25,7480.366666666666,7482.924999999999,7476.924999999999,1716,2021-09-02 08:00:00
1126,ASX200_i,7490.6,7490.6,7484.6,7493.6,7489.1,7489.600000000001,7489.85,7489.85,579,2021-09-02 12:00:00
1127,ASX200_i,7490.6,7504.8,7489.8,7505.8,7497.8,7500.133333333334,7501.3,7497.75,1104,2021-09-02 16:00:00
1128,ASX200_i,7504.8,7495.8,7489.8,7505.8,7497.8,7497.133333333334,7496.8,7499.05,834,2021-09-02 20:00:00
1129,ASX200_i,7491.9,7501.9,7480.9,7519.9,7500.4,7500.899999999999,7501.15,7498.65,1432,2021-09-03 00:00:00
1130,ASX200_i,7501.9,7514.9,7501.8,7537.0,7519.4,7517.899999999999,7517.15,7513.9,2584,2021-09-03 04:00:00
1131,ASX200_i,7514.9,7516.9,7509.9,7526.9,7518.4,7517.899999999999,7517.65,7517.15,2953,2021-09-03 08:00:00
1132,ASX200_i,7516.9,7501.9,7494.9,7517.9,7506.4,7504.899999999999,7504.15,7507.9,1301,2021-09-03 12:00:00
1133,ASX200_i,7501.9,7493.1,7479.9,7503.9,7491.9,7492.3,7492.5,7494.700000000001,2708,2021-09-03 16:00:00
1134,ASX200_i,7493.1,7498.2,7493.1,7502.2,7497.65,7497.833333333333,7497.925,7496.65,596,2021-09-03 20:00:00
1135,ASX200_i,7468.4,7443.1,7432.1,7484.1,7458.1,7453.100000000001,7450.6,7456.925000000001,1335,2021-09-06 00:00:00
1136,ASX200_i,7443.1,7495.1,7442.1,7510.1,7476.1,7482.433333333334,7485.6,7472.6,2013,2021-09-06 04:00:00
1137,ASX200_i,7495.1,7534.2,7482.1,7536.2,7509.15,7517.5,7521.675,7511.9,1879,2021-09-06 08:00:00
1138,ASX200_i,7534.2,7532.2,7527.1,7538.2,7532.65,7532.5,7532.425,7532.925,837,2021-09-06 12:00:00
1139,ASX200_i,7532.2,7537.4,7531.2,7543.4,7537.299999999999,7537.333333333333,7537.35,7536.05,633,2021-09-06 16:00:00
1140,ASX200_i,7537.4,7538.4,7522.1,7539.4,7530.75,7533.3,7534.575000000001,7534.325000000001,200,2021-09-06 20:00:00
1141,ASX200_i,7526.3,7508.3,7505.3,7536.2,7520.75,7516.599999999999,7514.525,7519.025,1105,2021-09-07 00:00:00
1142,ASX200_i,7507.3,7513.3,7481.3,7516.3,7498.8,7503.633333333334,7506.05,7504.55,2282,2021-09-07 04:00:00
1143,ASX200_i,7513.3,7518.3,7507.3,7531.3,7519.3,7518.966666666667,7518.8,7517.55,2260,2021-09-07 08:00:00
1144,ASX200_i,7517.3,7530.3,7512.3,7530.3,7521.3,7524.3,7525.8,7522.55,1340,2021-09-07 12:00:00
