,GER40_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
432,GER40_i,12906.8,13074.3,12904.3,13136.1,13020.2,13038.233333333332,13047.25,13005.375,26089,2020-09-09 08:00:00
433,GER40_i,13073.7,13119.3,13044.7,13137.1,13090.900000000001,13100.366666666669,13105.100000000002,13093.7,23938,2020-09-09 12:00:00
434,GER40_i,13118.2,13278.8,13115.1,13281.3,13198.2,13225.066666666666,13238.5,13198.349999999999,28706,2020-09-09 16:00:00
435,GER40_i,13279.3,13308.8,13269.9,13314.3,13292.099999999999,13297.666666666666,13300.45,13293.075,10126,2020-09-09 20:00:00
436,GER40_i,13296.2,13222.1,13196.1,13298.2,13247.150000000001,13238.800000000001,13234.625,13253.150000000001,22898,2020-09-10 08:00:00
437,GER40_i,13222.6,13238.5,13202.5,13294.0,13248.25,13245.0,13243.375,13239.4,23128,2020-09-10 12:00:00
438,GER40_i,13238.5,13154.7,13119.6,13296.7,13208.150000000001,13190.333333333334,13181.425,13202.375,33477,2020-09-10 16:00:00
439,GER40_i,13154.7,13119.1,13091.6,13189.7,13140.650000000001,13133.466666666667,13129.875,13138.775000000001,19148,2020-09-10 20:00:00
440,GER40_i,13182.0,13147.5,13136.5,13255.4,13195.95,13179.800000000001,13171.725,13180.35,23318,2020-09-11 08:00:00
441,GER40_i,13149.4,13187.4,13114.0,13219.0,13166.5,13173.466666666667,13176.95,13167.45,24283,2020-09-11 12:00:00
442,GER40_i,13186.9,13150.3,13111.5,13243.0,13177.25,13168.266666666668,13163.775000000001,13172.925000000001,30796,2020-09-11 16:00:00
443,GER40_i,13150.8,13185.4,13109.3,13189.9,13149.599999999999,13161.533333333333,13167.5,13158.849999999999,16955,2020-09-11 20:00:00
444,GER40_i,13294.9,13218.8,13213.8,13337.4,13275.599999999999,13256.666666666666,13247.2,13266.225,19834,2020-09-14 08:00:00
445,GER40_i,13219.4,13209.9,13172.8,13230.3,13201.55,13204.333333333334,13205.725,13208.1,18785,2020-09-14 12:00:00
446,GER40_i,13210.4,13176.4,13153.8,13216.4,13185.099999999999,13182.199999999999,13180.75,13189.25,21029,2020-09-14 16:00:00
447,GER40_i,13175.8,13170.4,13141.3,13182.4,13161.849999999999,13164.699999999999,13166.125,13167.474999999999,10099,2020-09-14 20:00:00
448,GER40_i,13208.2,13194.2,13132.1,13233.6,13182.85,13186.633333333333,13188.525000000001,13192.025000000001,17668,2020-09-15 08:00:00
449,GER40_i,13195.1,13254.6,13194.1,13255.2,13224.650000000001,13234.633333333333,13239.625,13224.75,16925,2020-09-15 12:00:00
450,GER40_i,13254.2,13217.7,13197.1,13259.6,13228.35,13224.800000000001,13223.025000000001,13232.150000000001,17484,2020-09-15 16:00:00
451,GER40_i,13218.1,13197.2,13187.2,13225.2,13206.2,13203.200000000003,13201.7,13206.925000000001,7084,2020-09-15 20:00:00
452,GER40_i,13218.9,13235.5,13204.5,13250.5,13227.5,13230.166666666666,13231.5,13227.35,13342,2020-09-16 08:00:00
453,GER40_i,13235.9,13226.4,13199.0,13276.5,13237.75,13233.966666666667,13232.075,13234.45,15922,2020-09-16 12:00:00
454,GER40_i,13226.5,13216.4,13179.5,13256.9,13218.2,13217.6,13217.300000000001,13219.825,17321,2020-09-16 16:00:00
455,GER40_i,13216.4,13200.9,13190.9,13265.9,13228.4,13219.233333333332,13214.65,13218.525,12924,2020-09-16 20:00:00
456,GER40_i,13066.2,13151.2,13031.0,13168.2,13099.6,13116.800000000001,13125.400000000001,13104.150000000001,21187,2020-09-17 08:00:00
457,GER40_i,13150.7,13129.2,13126.3,13200.2,13163.25,13151.9,13146.224999999999,13151.599999999999,20142,2020-09-17 12:00:00
458,GER40_i,13129.2,13202.2,13104.7,13246.2,13175.45,13184.366666666669,13188.825,13170.575,28083,2020-09-17 16:00:00
459,GER40_i,13201.2,13200.2,13186.7,13227.7,13207.2,13204.866666666669,13203.7,13203.95,11400,2020-09-17 20:00:00
460,GER40_i,13237.5,13215.5,13174.0,13250.0,13212.0,13213.166666666666,13213.75,13219.25,14907,2020-09-18 08:00:00
461,GER40_i,13215.5,13227.0,13202.5,13262.0,13232.25,13230.5,13229.625,13226.75,19400,2020-09-18 12:00:00
462,GER40_i,13226.5,13118.5,13109.0,13231.5,13170.25,13153.0,13144.375,13171.375,26420,2020-09-18 16:00:00
463,GER40_i,13118.6,13140.1,13053.6,13143.6,13098.6,13112.433333333334,13119.35,13113.975,11929,2020-09-18 20:00:00
464,GER40_i,13020.9,12742.3,12714.8,13046.9,12880.849999999999,12834.666666666666,12811.575,12881.225,25948,2020-09-21 08:00:00
465,GER40_i,12742.3,12705.6,12660.3,12805.3,12732.8,12723.733333333332,12719.199999999999,12728.375,28739,2020-09-21 12:00:00
466,GER40_i,12705.6,12542.5,12496.0,12709.4,12602.7,12582.633333333333,12572.6,12613.375,37280,2020-09-21 16:00:00
467,GER40_i,12542.5,12622.5,12532.0,12631.5,12581.75,12595.333333333334,12602.125,12582.125,13667,2020-09-21 20:00:00
468,GER40_i,12565.0,12633.4,12555.5,12677.9,12616.7,12622.266666666668,12625.050000000001,12607.95,24245,2020-09-22 08:00:00
469,GER40_i,12632.9,12639.5,12611.9,12683.5,12647.7,12644.966666666667,12643.6,12641.95,20529,2020-09-22 12:00:00
470,GER40_i,12639.9,12577.0,12561.9,12693.0,12627.45,12610.633333333333,12602.225,12617.95,26121,2020-09-22 16:00:00
471,GER40_i,12576.4,12652.9,12575.0,12654.9,12614.95,12627.6,12633.925000000001,12614.800000000001,9346,2020-09-22 20:00:00
472,GER40_i,12694.6,12807.5,12676.5,12815.5,12746.0,12766.5,12776.75,12748.525,21152,2020-09-23 08:00:00
473,GER40_i,12807.0,12748.5,12734.9,12823.5,12779.2,12768.966666666667,12763.85,12778.475,17609,2020-09-23 12:00:00
474,GER40_i,12749.5,12655.0,12601.6,12760.1,12680.85,12672.233333333332,12667.925,12691.55,27596,2020-09-23 16:00:00
475,GER40_i,12654.6,12550.1,12522.5,12657.6,12590.05,12576.733333333332,12570.074999999999,12596.199999999999,16636,2020-09-23 20:00:00
476,GER40_i,12483.7,12579.6,12456.3,12620.7,12538.5,12552.199999999999,12559.05,12535.075,22193,2020-09-24 08:00:00
477,GER40_i,12579.5,12607.6,12555.2,12677.1,12616.150000000001,12613.300000000001,12611.875,12604.85,21464,2020-09-24 12:00:00
478,GER40_i,12608.1,12648.2,12534.2,12658.1,12596.150000000001,12613.5,12622.175,12612.15,33489,2020-09-24 16:00:00
479,GER40_i,12647.9,12579.1,12565.1,12688.3,12626.7,12610.833333333334,12602.9,12620.1,15659,2020-09-24 20:00:00
480,GER40_i,12627.6,12554.6,12506.0,12641.1,12573.55,12567.233333333332,12564.074999999999,12582.324999999999,22323,2020-09-25 08:00:00
481,GER40_i,12554.5,12410.5,12332.9,12566.0,12449.45,12436.466666666667,12429.975,12465.975,29769,2020-09-25 12:00:00
482,GER40_i,12411.5,12466.4,12352.5,12467.6,12410.05,12428.833333333334,12438.225,12424.5,31644,2020-09-25 16:00:00
483,GER40_i,12467.0,12563.1,12461.8,12575.5,12518.65,12533.466666666667,12540.875,12516.85,9828,2020-09-25 20:00:00
484,GER40_i,12656.4,12733.9,12627.4,12787.8,12707.599999999999,12716.366666666667,12720.75,12701.375,19586,2020-09-28 08:00:00
485,GER40_i,12734.3,12839.7,12732.3,12861.2,12796.75,12811.066666666666,12818.224999999999,12791.875,22167,2020-09-28 12:00:00
486,GER40_i,12839.7,12859.3,12799.0,12880.4,12839.7,12846.233333333332,12849.5,12844.599999999999,23759,2020-09-28 16:00:00
487,GER40_i,12859.3,12855.8,12841.6,12869.1,12855.35,12855.5,12855.575,12856.45,7753,2020-09-28 20:00:00
488,GER40_i,12866.4,12784.8,12731.3,12867.9,12799.599999999999,12794.666666666666,12792.2,12812.6,19433,2020-09-29 08:00:00
489,GER40_i,12785.8,12839.8,12756.8,12847.8,12802.3,12814.799999999997,12821.05,12807.55,17470,2020-09-29 12:00:00
490,GER40_i,12839.0,12801.3,12764.6,12855.8,12810.2,12807.233333333332,12805.75,12815.175,24721,2020-09-29 16:00:00
491,GER40_i,12801.3,12817.3,12775.3,12832.6,12803.95,12808.4,12810.625,12806.625,8974,2020-09-29 20:00:00
492,GER40_i,12723.7,12754.6,12702.2,12836.2,12769.2,12764.333333333334,12761.9,12754.175,24116,2020-09-30 08:00:00
493,GER40_i,12754.1,12801.1,12691.0,12811.1,12751.05,12767.733333333332,12776.074999999999,12764.324999999999,24806,2020-09-30 12:00:00
494,GER40_i,12801.6,12807.1,12744.2,12869.2,12806.7,12806.833333333334,12806.9,12805.525,27316,2020-09-30 16:00:00
495,GER40_i,12807.1,12728.1,12695.1,12816.6,12755.85,12746.6,12741.975,12761.725,14479,2020-09-30 20:00:00
496,GER40_i,12819.3,12719.2,12715.6,12857.0,12786.3,12763.933333333334,12752.75,12777.775000000001,23010,2020-10-01 08:00:00
497,GER40_i,12719.6,12738.1,12715.5,12800.6,12758.05,12751.4,12748.074999999999,12743.449999999999,23796,2020-10-01 12:00:00
498,GER40_i,12737.6,12731.6,12664.6,12773.5,12719.05,12723.233333333332,12725.324999999999,12726.824999999999,30212,2020-10-01 16:00:00
499,GER40_i,12731.6,12695.6,12677.7,12747.5,12712.6,12706.933333333334,12704.1,12713.1,12082,2020-10-01 20:00:00
500,GER40_i,12634.0,12641.4,12539.4,12667.9,12603.65,12616.233333333332,12622.525,12620.675,23029,2020-10-02 08:00:00
501,GER40_i,12641.5,12571.0,12550.0,12660.4,12605.2,12593.800000000001,12588.1,12605.725,23851,2020-10-02 12:00:00
502,GER40_i,12570.0,12718.4,12536.4,12737.4,12636.9,12664.066666666666,12677.65,12640.55,30656,2020-10-02 16:00:00
503,GER40_i,12718.9,12708.9,12685.9,12730.9,12708.4,12708.566666666666,12708.65,12711.15,14392,2020-10-02 20:00:00
504,GER40_i,12759.0,12757.0,12723.5,12830.0,12776.75,12770.166666666666,12766.875,12767.375,20864,2020-10-05 08:00:00
505,GER40_i,12756.9,12782.5,12748.4,12795.4,12771.9,12775.433333333334,12777.2,12770.800000000001,16087,2020-10-05 12:00:00
506,GER40_i,12782.5,12823.0,12768.9,12840.7,12804.8,12810.866666666667,12813.9,12803.775,17072,2020-10-05 16:00:00
507,GER40_i,12823.0,12863.4,12804.9,12867.0,12835.95,12845.1,12849.675000000001,12839.575,5744,2020-10-05 20:00:00
508,GER40_i,12842.6,12797.0,12772.8,12869.9,12821.349999999999,12813.233333333332,12809.175,12820.574999999999,16412,2020-10-06 08:00:00
509,GER40_i,12796.5,12942.4,12786.5,12943.0,12864.75,12890.633333333333,12903.575,12867.1,19010,2020-10-06 12:00:00
510,GER40_i,12943.4,12926.0,12882.5,12963.5,12923.0,12924.0,12924.5,12928.85,19612,2020-10-06 16:00:00
511,GER40_i,12926.5,12829.1,12789.4,12962.0,12875.7,12860.166666666666,12852.4,12876.75,18173,2020-10-06 20:00:00
512,GER40_i,12885.4,12894.3,12875.3,12955.3,12915.3,12908.299999999997,12904.8,12902.574999999999,16867,2020-10-07 08:00:00
513,GER40_i,12893.8,12854.8,12833.3,12894.8,12864.05,12860.966666666665,12859.425,12869.175,16406,2020-10-07 12:00:00
514,GER40_i,12854.3,12910.8,12836.3,12927.9,12882.099999999999,12891.666666666666,12896.45,12882.325,20144,2020-10-07 16:00:00
515,GER40_i,12910.8,12951.3,12902.3,12958.3,12930.3,12937.299999999997,12940.8,12930.675,7305,2020-10-07 20:00:00
516,GER40_i,12997.0,12980.8,12952.3,13046.4,12999.349999999999,12993.166666666666,12990.075,12994.125,17117,2020-10-08 08:00:00
517,GER40_i,12980.8,13033.8,12967.3,13042.8,13005.05,13014.633333333331,13019.425,13006.175,16678,2020-10-08 12:00:00
518,GER40_i,13033.3,13061.8,13020.6,13100.8,13060.7,13061.066666666666,13061.25,13054.125,18943,2020-10-08 16:00:00
519,GER40_i,13062.9,13055.9,13044.3,13063.4,13053.849999999999,13054.533333333333,13054.875,13056.625,5574,2020-10-08 20:00:00
520,GER40_i,13053.7,13023.5,13020.5,13094.6,13057.55,13046.199999999999,13040.525,13048.075,13362,2020-10-09 08:00:00
521,GER40_i,13024.0,13074.9,13012.1,13076.1,13044.1,13054.366666666667,13059.5,13046.775,14121,2020-10-09 12:00:00
522,GER40_i,13075.3,13052.0,13006.5,13076.9,13041.7,13045.133333333333,13046.85,13052.675,17166,2020-10-09 16:00:00
523,GER40_i,13052.6,13057.6,13024.4,13058.0,13041.2,13046.666666666666,13049.4,13048.15,5510,2020-10-09 20:00:00
524,GER40_i,13101.2,13064.2,13054.5,13143.8,13099.15,13087.5,13081.675,13090.925,13475,2020-10-12 08:00:00
525,GER40_i,13063.7,13123.1,13063.0,13150.7,13106.85,13112.266666666668,13114.975,13100.125,14323,2020-10-12 12:00:00
526,GER40_i,13122.7,13154.1,13089.0,13165.1,13127.05,13136.066666666666,13140.574999999999,13132.724999999999,13691,2020-10-12 16:00:00
527,GER40_i,13154.6,13161.7,13146.0,13175.6,13160.8,13161.1,13161.25,13159.475,6359,2020-10-12 20:00:00
528,GER40_i,13151.5,13113.7,13040.3,13151.5,13095.9,13101.833333333334,13104.8,13114.25,15363,2020-10-13 08:00:00
529,GER40_i,13113.3,13009.7,12982.8,13119.9,13051.349999999999,13037.466666666665,13030.524999999998,13056.425,16437,2020-10-13 12:00:00
530,GER40_i,13010.4,13008.7,12953.4,13020.9,12987.15,12994.333333333334,12997.925,12998.35,20502,2020-10-13 16:00:00
531,GER40_i,13008.3,13020.4,12957.3,13022.3,12989.8,13000.0,13005.1,13002.075,9227,2020-10-13 20:00:00
532,GER40_i,13008.5,13046.2,12990.0,13064.5,13027.25,13033.566666666666,13036.724999999999,13027.3,14000,2020-10-14 08:00:00
533,GER40_i,13046.0,13018.9,12968.5,13060.4,13014.45,13015.933333333334,13016.675000000001,13023.45,16700,2020-10-14 12:00:00
534,GER40_i,13018.5,12974.5,12948.5,13050.6,12999.55,12991.199999999999,12987.025,12998.025,18422,2020-10-14 16:00:00
535,GER40_i,12973.4,12983.6,12953.2,12995.5,12974.35,12977.433333333334,12978.975,12976.425000000001,8721,2020-10-14 20:00:00
536,GER40_i,12908.6,12624.1,12614.5,12913.1,12763.8,12717.233333333332,12693.949999999999,12765.074999999999,22431,2020-10-15 08:00:00
537,GER40_i,12623.5,12616.5,12593.0,12685.6,12639.3,12631.699999999999,12627.9,12629.65,25124,2020-10-15 12:00:00
538,GER40_i,12616.0,12703.9,12610.5,12724.3,12667.4,12679.566666666666,12685.65,12663.675,24569,2020-10-15 16:00:00
539,GER40_i,12703.9,12741.9,12698.5,12743.0,12720.75,12727.800000000001,12731.325,12721.825,7630,2020-10-15 20:00:00
540,GER40_i,12712.1,12778.6,12711.1,12794.6,12752.85,12761.433333333334,12765.725,12749.1,18078,2020-10-16 08:00:00
541,GER40_i,12778.0,12848.1,12732.0,12859.1,12795.55,12813.066666666666,12821.824999999999,12804.3,20783,2020-10-16 12:00:00
542,GER40_i,12848.1,12913.0,12831.5,12955.1,12893.3,12899.866666666667,12903.15,12886.925,21881,2020-10-16 16:00:00
543,GER40_i,12912.9,12903.0,12896.5,12933.0,12914.75,12910.833333333334,12908.875,12911.35,6059,2020-10-16 20:00:00
544,GER40_i,12922.2,12940.7,12911.7,13028.2,12969.95,12960.200000000003,12955.325,12950.7,15761,2020-10-19 08:00:00
545,GER40_i,12940.7,12861.1,12851.0,12959.0,12905.0,12890.366666666667,12883.05,12902.95,16618,2020-10-19 12:00:00
546,GER40_i,12861.2,12848.7,12813.8,12895.1,12854.45,12852.533333333335,12851.575,12854.7,24728,2020-10-19 16:00:00
547,GER40_i,12848.6,12742.1,12720.6,12852.7,12786.650000000001,12771.800000000001,12764.375,12791.0,11359,2020-10-19 20:00:00
548,GER40_i,12799.5,12829.5,12765.0,12847.3,12806.15,12813.933333333334,12817.825,12810.325,18785,2020-10-20 08:00:00
549,GER40_i,12830.5,12765.7,12720.5,12845.5,12783.0,12777.233333333332,12774.349999999999,12790.55,18217,2020-10-20 12:00:00
550,GER40_i,12764.2,12765.9,12726.4,12810.5,12768.45,12767.6,12767.175000000001,12766.75,23054,2020-10-20 16:00:00
551,GER40_i,12766.0,12751.9,12713.0,12801.5,12757.25,12755.466666666667,12754.575,12758.1,11504,2020-10-20 20:00:00
552,GER40_i,12795.9,12554.8,12552.7,12817.5,12685.1,12641.666666666666,12619.95,12680.225,22311,2020-10-21 08:00:00
553,GER40_i,12554.9,12622.2,12545.2,12679.3,12612.25,12615.566666666666,12617.224999999999,12600.4,22842,2020-10-21 12:00:00
554,GER40_i,12622.7,12548.2,12537.2,12671.7,12604.45,12585.700000000003,12576.325,12594.95,25871,2020-10-21 16:00:00
555,GER40_i,12548.3,12584.2,12544.7,12602.2,12573.45,12577.033333333335,12578.825,12569.850000000002,9974,2020-10-21 20:00:00
556,GER40_i,12479.1,12467.5,12339.0,12499.2,12419.1,12435.233333333332,12443.3,12446.199999999999,23818,2020-10-22 08:00:00
557,GER40_i,12468.0,12508.9,12441.5,12581.9,12511.7,12510.766666666668,12510.300000000001,12500.075,26375,2020-10-22 12:00:00
558,GER40_i,12508.4,12561.0,12453.9,12563.4,12508.65,12526.1,12534.825,12521.675000000001,26458,2020-10-22 16:00:00
559,GER40_i,12561.0,12589.4,12559.4,12601.9,12580.65,12583.566666666666,12585.025,12577.925,7731,2020-10-22 20:00:00
560,GER40_i,12538.8,12618.7,12503.8,12679.3,12591.55,12600.6,12605.125,12585.150000000001,20383,2020-10-23 08:00:00
561,GER40_i,12619.2,12695.7,12616.1,12718.8,12667.45,12676.866666666669,12681.575,12662.45,18241,2020-10-23 12:00:00
562,GER40_i,12693.7,12608.7,12591.8,12709.9,12650.849999999999,12636.799999999997,12629.774999999998,12651.024999999998,21610,2020-10-23 16:00:00
563,GER40_i,12609.3,12649.3,12608.2,12654.7,12631.45,12637.4,12640.375,12630.375,6143,2020-10-23 20:00:00
564,GER40_i,12391.9,12358.8,12257.3,12404.3,12330.8,12340.133333333331,12344.8,12353.074999999999,25366,2020-10-26 08:00:00
565,GER40_i,12357.7,12305.2,12270.7,12386.3,12328.5,12320.733333333332,12316.849999999999,12329.974999999999,20540,2020-10-26 12:00:00
566,GER40_i,12305.8,12154.7,12088.3,12315.7,12202.0,12186.233333333332,12178.349999999999,12216.125,27734,2020-10-26 16:00:00
567,GER40_i,12155.3,12214.8,12148.7,12218.4,12183.55,12193.966666666665,12199.175,12184.3,11919,2020-10-26 20:00:00
568,GER40_i,12243.0,12084.8,12063.0,12276.5,12169.75,12141.433333333334,12127.275000000001,12166.825,27318,2020-10-27 08:00:00
569,GER40_i,12085.3,12132.3,12084.3,12186.3,12135.3,12134.299999999997,12133.8,12122.05,23179,2020-10-27 12:00:00
570,GER40_i,12133.3,12038.4,12013.3,12146.8,12080.05,12066.166666666666,12059.225,12082.95,25513,2020-10-27 16:00:00
571,GER40_i,12037.8,12006.1,11990.8,12045.3,12018.05,12014.066666666666,12012.074999999999,12020.0,9381,2020-10-27 20:00:00
572,GER40_i,11830.4,11710.2,11631.2,11854.3,11742.75,11731.9,11726.474999999999,11756.525,33144,2020-10-28 08:00:00
573,GER40_i,11711.3,11616.2,11549.3,11764.9,11657.099999999999,11643.466666666665,11636.649999999998,11660.425,33769,2020-10-28 12:00:00
574,GER40_i,11615.7,11554.6,11451.2,11632.2,11541.7,11546.0,11548.15,11563.425,39591,2020-10-28 16:00:00
575,GER40_i,11554.9,11512.1,11476.7,11565.1,11520.900000000001,11517.966666666667,11516.5,11527.2,17173,2020-10-28 20:00:00
576,GER40_i,11536.3,11641.6,11493.2,11656.3,11574.75,11597.033333333333,11608.175,11581.849999999999,31757,2020-10-29 08:00:00
577,GER40_i,11640.6,11562.1,11449.6,11640.6,11545.1,11550.766666666668,11553.6,11573.225,37935,2020-10-29 12:00:00
578,GER40_i,11562.6,11638.6,11551.2,11702.7,11626.95,11630.833333333334,11632.775,11613.775,34930,2020-10-29 16:00:00
579,GER40_i,11638.1,11601.9,11589.2,11671.3,11630.25,11620.800000000001,11616.075,11625.125,13821,2020-10-29 20:00:00
580,GER40_i,11393.4,11577.2,11384.3,11602.8,11493.55,11521.433333333334,11535.375,11489.425000000001,30179,2020-10-30 08:00:00
581,GER40_i,11576.8,11558.2,11507.3,11609.6,11558.45,11558.366666666669,11558.325,11562.975000000002,31578,2020-10-30 12:00:00
582,GER40_i,11556.7,11516.2,11453.8,11586.2,11520.0,11518.733333333332,11518.099999999999,11528.224999999999,33267,2020-10-30 16:00:00
583,GER40_i,11515.7,11596.1,11490.2,11596.1,11543.150000000001,11560.800000000001,11569.625,11549.525000000001,16977,2020-10-30 20:00:00
584,GER40_i,11589.5,11719.3,11541.5,11759.3,11650.4,11673.366666666667,11684.849999999999,11652.4,28472,2020-11-02 08:00:00
585,GER40_i,11720.3,11775.7,11714.8,11802.3,11758.55,11764.266666666668,11767.125,11753.275000000001,25600,2020-11-02 12:00:00
586,GER40_i,11775.7,11750.2,11733.8,11834.8,11784.3,11772.933333333334,11767.25,11773.625,28571,2020-11-02 16:00:00
587,GER40_i,11750.3,11784.5,11697.8,11792.3,11745.05,11758.199999999999,11764.775,11756.224999999999,13464,2020-11-02 20:00:00
588,GER40_i,11900.9,12016.3,11840.7,12024.7,11932.7,11960.566666666666,11974.5,11945.65,20744,2020-11-03 08:00:00
589,GER40_i,12017.2,12006.2,11961.3,12035.2,11998.25,12000.9,12002.224999999999,12004.974999999999,20411,2020-11-03 12:00:00
590,GER40_i,12006.3,12059.2,11961.8,12100.4,12031.099999999999,12040.466666666665,12045.149999999998,12031.925,23736,2020-11-03 16:00:00
591,GER40_i,12059.3,12109.2,12036.7,12109.2,12072.95,12085.033333333335,12091.075,12078.600000000002,11804,2020-11-03 20:00:00
592,GER40_i,11909.7,12146.6,11779.2,12194.0,11986.6,12039.933333333334,12066.6,12007.375,46149,2020-11-04 08:00:00
593,GER40_i,12145.1,12226.5,12029.7,12284.5,12157.1,12180.233333333332,12191.8,12171.449999999999,40102,2020-11-04 12:00:00
594,GER40_i,12227.0,12328.5,12125.0,12363.6,12244.3,12272.366666666667,12286.4,12261.025,40190,2020-11-04 16:00:00
595,GER40_i,12330.5,12252.7,12250.7,12342.6,12296.650000000001,12282.0,12274.675,12294.125,16128,2020-11-04 20:00:00
596,GER40_i,12425.9,12453.8,12391.8,12482.8,12437.3,12442.799999999997,12445.55,12438.574999999999,28990,2020-11-05 08:00:00
597,GER40_i,12454.3,12503.8,12433.3,12549.3,12491.3,12495.466666666665,12497.55,12485.175,29761,2020-11-05 12:00:00
598,GER40_i,12503.4,12527.3,12474.4,12588.9,12531.65,12530.199999999999,12529.474999999999,12523.5,27263,2020-11-05 16:00:00
599,GER40_i,12529.3,12521.0,12507.4,12549.3,12528.349999999999,12525.9,12524.675,12526.75,13158,2020-11-05 20:00:00
600,GER40_i,12511.8,12377.7,12376.1,12592.2,12484.150000000001,12448.666666666666,12430.925,12464.45,23357,2020-11-06 08:00:00
601,GER40_i,12378.2,12504.8,12366.7,12509.7,12438.2,12460.4,12471.5,12439.849999999999,26944,2020-11-06 12:00:00
602,GER40_i,12505.7,12493.2,12458.2,12570.7,12514.45,12507.366666666669,12503.825,12506.95,30540,2020-11-06 16:00:00
603,GER40_i,12493.2,12491.7,12469.2,12512.8,12491.0,12491.233333333332,12491.349999999999,12491.724999999999,8935,2020-11-06 20:00:00
604,GER40_i,12728.8,12695.1,12666.1,12740.1,12703.1,12700.433333333334,12699.1,12707.525000000001,23818,2020-11-09 08:00:00
605,GER40_i,12695.6,13206.2,12682.6,13294.2,12988.400000000001,13061.0,13097.3,12969.65,67837,2020-11-09 12:00:00
606,GER40_i,13206.8,13116.6,13061.6,13267.8,13164.7,13148.666666666666,13140.65,13163.2,52847,2020-11-09 16:00:00
607,GER40_i,13117.6,13027.5,13024.7,13138.2,13081.45,13063.466666666667,13054.475,13077.0,16387,2020-11-09 20:00:00
608,GER40_i,13094.4,13091.9,13014.4,13140.8,13077.599999999999,13082.366666666667,13084.75,13085.375,36036,2020-11-10 08:00:00
609,GER40_i,13091.3,13152.3,13035.8,13156.8,13096.3,13114.966666666665,13124.3,13109.05,33521,2020-11-10 12:00:00
610,GER40_i,13150.8,13183.8,13121.3,13239.3,13180.3,13181.466666666665,13182.05,13173.8,36418,2020-11-10 16:00:00
611,GER40_i,13184.3,13185.8,13144.8,13192.9,13168.849999999999,13174.5,13177.325,13176.95,14312,2020-11-10 20:00:00
612,GER40_i,13210.7,13219.1,13139.6,13232.6,13186.1,13197.1,13202.6,13200.5,26757,2020-11-11 08:00:00
613,GER40_i,13218.6,13221.6,13197.2,13246.6,13221.900000000001,13221.800000000001,13221.75,13221.0,23172,2020-11-11 12:00:00
614,GER40_i,13221.1,13228.1,13192.1,13244.6,13218.35,13221.6,13223.225,13221.475,22345,2020-11-11 16:00:00
615,GER40_i,13228.1,13171.2,13166.1,13233.7,13199.900000000001,13190.333333333334,13185.55,13199.775,7799,2020-11-11 20:00:00
616,GER40_i,13158.2,13154.1,13067.7,13169.7,13118.7,13130.5,13136.4,13137.425,20617,2020-11-12 08:00:00
617,GER40_i,13154.6,13052.1,13020.6,13161.7,13091.150000000001,13078.133333333333,13071.625,13097.25,22642,2020-11-12 12:00:00
618,GER40_i,13052.6,12985.2,12962.7,13084.1,13023.400000000001,13010.666666666666,13004.3,13021.15,22969,2020-11-12 16:00:00
619,GER40_i,12984.1,12960.6,12940.0,12993.1,12966.55,12964.566666666666,12963.574999999999,12969.449999999999,13871,2020-11-12 20:00:00
620,GER40_i,12992.2,13109.5,12982.1,13116.1,13049.1,13069.233333333332,13079.3,13049.974999999999,17460,2020-11-13 08:00:00
621,GER40_i,13109.0,13087.6,13043.6,13141.6,13092.6,13090.933333333334,13090.1,13095.45,19845,2020-11-13 12:00:00
622,GER40_i,13087.1,13095.0,13054.0,13121.6,13087.8,13090.199999999999,13091.4,13089.425,19409,2020-11-13 16:00:00
623,GER40_i,13095.5,13099.1,13085.0,13119.5,13102.25,13101.199999999999,13100.675,13099.775,8781,2020-11-13 20:00:00
624,GER40_i,13213.5,13165.8,13074.7,13230.5,13152.6,13157.0,13159.2,13171.125,18545,2020-11-16 08:00:00
625,GER40_i,13165.9,13229.9,13134.3,13279.5,13206.9,13214.566666666666,13218.4,13202.4,27226,2020-11-16 12:00:00
626,GER40_i,13230.4,13117.2,13104.8,13251.9,13178.349999999999,13157.966666666665,13147.774999999998,13176.074999999999,21495,2020-11-16 16:00:00
627,GER40_i,13117.1,13119.9,13079.8,13131.3,13105.55,13110.333333333334,13112.725,13112.025,9194,2020-11-16 20:00:00
628,GER40_i,13115.7,13127.1,13090.6,13151.6,13121.1,13123.1,13124.1,13121.25,15470,2020-11-17 08:00:00
629,GER40_i,13127.2,13089.9,13056.1,13135.6,13095.85,13093.866666666667,13092.875,13102.2,18715,2020-11-17 12:00:00
630,GER40_i,13090.1,13142.1,13048.1,13156.1,13102.1,13115.433333333334,13122.1,13109.1,18546,2020-11-17 16:00:00
631,GER40_i,13142.2,13130.1,13120.7,13168.2,13144.45,13139.666666666666,13137.275,13140.3,7078,2020-11-17 20:00:00
632,GER40_i,13092.1,13150.0,13071.5,13163.5,13117.5,13128.333333333334,13133.75,13119.275,13892,2020-11-18 08:00:00
633,GER40_i,13149.5,13174.5,13149.5,13200.6,13175.05,13174.866666666667,13174.775,13168.525,16475,2020-11-18 12:00:00
634,GER40_i,13174.1,13179.0,13142.0,13212.7,13177.35,13177.9,13178.175,13176.949999999999,15679,2020-11-18 16:00:00
635,GER40_i,13178.6,13146.0,13132.5,13192.5,13162.5,13157.0,13154.25,13162.4,8930,2020-11-18 20:00:00
