,BTCUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
506,BTCUSD_i,32123.8,32203.8,31719.8,32223.8,31971.8,32049.13333333333,32087.8,32067.8,9354,2021-07-22 12:00:00
507,BTCUSD_i,32203.8,32364.8,31985.8,32594.8,32290.3,32315.13333333333,32327.55,32287.3,11989,2021-07-22 16:00:00
508,BTCUSD_i,32364.8,32244.8,32201.8,32478.8,32340.3,32308.466666666664,32292.55,32322.55,8461,2021-07-22 20:00:00
509,BTCUSD_i,32243.8,32360.8,32066.8,32483.8,32275.3,32303.8,32318.05,32288.8,9686,2021-07-23 00:00:00
510,BTCUSD_i,32360.8,32688.8,32344.8,32796.8,32570.800000000003,32610.133333333335,32629.800000000003,32547.800000000003,8118,2021-07-23 04:00:00
511,BTCUSD_i,32688.8,32324.8,32292.8,32923.8,32608.300000000003,32513.800000000003,32466.550000000003,32557.550000000003,9683,2021-07-23 08:00:00
512,BTCUSD_i,32324.8,32445.8,32226.8,32486.8,32356.8,32386.466666666664,32401.3,32371.05,11678,2021-07-23 12:00:00
513,BTCUSD_i,32445.8,32179.8,32006.8,32608.8,32307.8,32265.13333333333,32243.8,32310.3,10863,2021-07-23 16:00:00
514,BTCUSD_i,32179.8,32487.8,32036.8,32492.8,32264.8,32339.13333333333,32376.3,32299.3,8380,2021-07-23 20:00:00
515,BTCUSD_i,34461.8,36741.8,34435.8,36835.8,35635.8,36004.46666666667,36188.8,35618.8,14788,2021-07-26 00:00:00
516,BTCUSD_i,36752.8,38307.8,36697.8,39705.8,38201.8,38237.13333333334,38254.8,37866.05,31799,2021-07-26 04:00:00
517,BTCUSD_i,38307.8,38199.8,37716.8,39227.8,38472.3,38381.46666666667,38336.05,38363.05,25875,2021-07-26 08:00:00
518,BTCUSD_i,38199.8,38654.8,38033.8,38871.8,38452.8,38520.13333333334,38553.8,38440.05,18821,2021-07-26 12:00:00
519,BTCUSD_i,38654.8,39023.8,37902.8,39428.8,38665.8,38785.13333333334,38844.8,38752.55,24189,2021-07-26 16:00:00
520,BTCUSD_i,39023.8,37753.8,37348.8,40502.8,38925.8,38535.13333333334,38339.8,38657.3,38952,2021-07-26 20:00:00
521,BTCUSD_i,37736.8,37441.8,36807.8,37841.8,37324.8,37363.8,37383.3,37457.05,30607,2021-07-27 00:00:00
522,BTCUSD_i,37437.8,36949.8,36403.8,37482.8,36943.3,36945.46666666667,36946.55,37068.55,26557,2021-07-27 04:00:00
523,BTCUSD_i,36949.8,37278.8,36891.8,37448.8,37170.3,37206.46666666667,37224.55,37142.3,15565,2021-07-27 08:00:00
524,BTCUSD_i,37278.8,38345.8,37185.8,38483.8,37834.8,38005.13333333334,38090.3,37823.55,14212,2021-07-27 12:00:00
525,BTCUSD_i,38345.8,37625.8,37586.8,38754.8,38170.8,37989.13333333334,37898.3,38078.3,23047,2021-07-27 16:00:00
526,BTCUSD_i,37625.8,38020.8,37352.8,38234.8,37793.8,37869.46666666667,37907.3,37808.55,18455,2021-07-27 20:00:00
527,BTCUSD_i,38020.8,39086.8,37959.8,39575.8,38767.8,38874.13333333334,38927.3,38660.8,23085,2021-07-28 00:00:00
528,BTCUSD_i,39086.8,39686.8,38918.8,40334.8,39626.8,39646.8,39656.8,39506.8,22709,2021-07-28 04:00:00
529,BTCUSD_i,39686.8,39514.8,39274.8,40180.8,39727.8,39656.8,39621.3,39664.3,17043,2021-07-28 08:00:00
530,BTCUSD_i,39514.8,39675.8,39449.8,40884.8,40167.3,40003.46666666667,39921.55,39881.3,24388,2021-07-28 12:00:00
531,BTCUSD_i,39675.8,40107.8,39344.8,40151.8,39748.3,39868.13333333334,39928.05,39820.05,19848,2021-07-28 16:00:00
532,BTCUSD_i,40107.8,39953.8,38788.8,40651.8,39720.3,39798.13333333334,39837.05,39875.55,28346,2021-07-28 20:00:00
533,BTCUSD_i,39952.8,39426.8,39426.8,40237.8,39832.3,39697.13333333334,39629.55,39761.05,20754,2021-07-29 00:00:00
534,BTCUSD_i,39417.8,39960.8,39256.8,40085.8,39671.3,39767.8,39816.05,39680.3,18462,2021-07-29 04:00:00
535,BTCUSD_i,39960.8,39923.8,39716.8,40238.8,39977.8,39959.8,39950.8,39960.05,13893,2021-07-29 08:00:00
536,BTCUSD_i,39923.8,39706.8,39444.8,40607.8,40026.3,39919.8,39866.55,39920.8,17196,2021-07-29 12:00:00
537,BTCUSD_i,39705.8,39719.8,39636.8,40145.8,39891.3,39834.13333333334,39805.55,39802.05,15186,2021-07-29 16:00:00
538,BTCUSD_i,39719.8,39698.8,39372.8,39894.8,39633.8,39655.46666666667,39666.3,39671.55,12550,2021-07-29 20:00:00
539,BTCUSD_i,39698.8,39911.8,39500.8,40394.8,39947.8,39935.8,39929.8,39876.55,16500,2021-07-30 00:00:00
540,BTCUSD_i,39910.8,39788.8,39656.8,40232.8,39944.8,39892.8,39866.8,39897.3,12532,2021-07-30 04:00:00
541,BTCUSD_i,39788.8,38733.8,38510.8,39868.8,39189.8,39037.8,38961.8,39225.55,9802,2021-07-30 08:00:00
542,BTCUSD_i,38732.8,38708.8,38328.8,38970.8,38649.8,38669.46666666667,38679.3,38685.3,15835,2021-07-30 12:00:00
543,BTCUSD_i,38708.8,38922.8,38659.8,39172.8,38916.3,38918.46666666667,38919.55,38866.05,10393,2021-07-30 16:00:00
544,BTCUSD_i,38918.8,41011.8,38885.8,41656.8,40271.3,40518.13333333334,40641.55,40118.3,14292,2021-07-30 20:00:00
545,BTCUSD_i,41229.8,39524.8,39423.8,41278.8,40351.3,40075.8,39938.05,40364.3,23449,2021-08-02 00:00:00
546,BTCUSD_i,39506.8,39679.8,39240.8,39925.8,39583.3,39615.46666666667,39631.55,39588.3,15829,2021-08-02 04:00:00
547,BTCUSD_i,39679.8,39540.8,39484.8,40433.8,39959.3,39819.8,39750.05,39784.8,11981,2021-08-02 08:00:00
548,BTCUSD_i,39540.8,39281.8,38939.8,39826.8,39383.3,39349.46666666667,39332.55,39397.3,15659,2021-08-02 12:00:00
549,BTCUSD_i,39281.8,39814.8,39153.8,39963.8,39558.8,39644.13333333334,39686.8,39553.55,16271,2021-08-02 16:00:00
550,BTCUSD_i,39813.8,38850.8,38701.8,39885.8,39293.8,39146.13333333334,39072.3,39313.05,18143,2021-08-02 20:00:00
551,BTCUSD_i,38850.8,39323.8,38763.8,39765.8,39264.8,39284.46666666667,39294.3,39176.05,17708,2021-08-03 00:00:00
552,BTCUSD_i,39319.8,38344.8,38253.8,39326.8,38790.3,38641.8,38567.55,38811.3,19891,2021-08-03 04:00:00
553,BTCUSD_i,38344.8,38546.8,38005.8,38667.8,38336.8,38406.8,38441.8,38391.3,12576,2021-08-03 08:00:00
554,BTCUSD_i,38546.8,38390.8,37687.8,38790.8,38239.3,38289.8,38315.05,38354.05,14459,2021-08-03 12:00:00
555,BTCUSD_i,38391.8,38416.8,37935.8,38690.8,38313.3,38347.8,38365.05,38358.8,20932,2021-08-03 16:00:00
556,BTCUSD_i,38416.8,38078.8,37647.8,38537.8,38092.8,38088.13333333334,38085.8,38170.3,17585,2021-08-03 20:00:00
557,BTCUSD_i,38078.8,38408.8,37974.8,38637.8,38306.3,38340.46666666667,38357.55,38275.05,14434,2021-08-04 00:00:00
558,BTCUSD_i,38408.8,37960.8,37785.8,38562.8,38174.3,38103.13333333334,38067.55,38179.55,13478,2021-08-04 04:00:00
559,BTCUSD_i,37956.8,37744.8,37504.8,38192.8,37848.8,37814.13333333334,37796.8,37849.8,15055,2021-08-04 08:00:00
560,BTCUSD_i,37744.8,38826.8,37659.8,38885.8,38272.8,38457.46666666667,38549.8,38279.3,10309,2021-08-04 12:00:00
561,BTCUSD_i,38826.8,39489.8,38746.8,39568.8,39157.8,39268.46666666667,39323.8,39158.05,17736,2021-08-04 16:00:00
562,BTCUSD_i,39489.8,39742.8,39257.8,39852.8,39555.3,39617.8,39649.05,39585.8,13339,2021-08-04 20:00:00
563,BTCUSD_i,39742.8,39549.8,39517.8,39949.8,39733.8,39672.46666666667,39641.8,39690.05,14300,2021-08-05 00:00:00
564,BTCUSD_i,39550.8,39341.8,39165.8,39575.8,39370.8,39361.13333333334,39356.3,39408.55,11960,2021-08-05 04:00:00
565,BTCUSD_i,39341.8,38490.8,38452.8,39500.8,38976.8,38814.8,38733.8,38946.55,10503,2021-08-05 08:00:00
566,BTCUSD_i,38490.8,38011.8,37303.8,38599.8,37951.8,37971.8,37981.8,38101.55,15035,2021-08-05 12:00:00
567,BTCUSD_i,38012.8,39741.8,37682.8,39779.8,38731.3,39068.13333333334,39236.55,38804.3,27229,2021-08-05 16:00:00
568,BTCUSD_i,39742.8,40884.8,39666.8,41336.8,40501.8,40629.46666666667,40693.3,40407.8,19968,2021-08-05 20:00:00
569,BTCUSD_i,40884.8,40033.8,39990.8,41292.8,40641.8,40439.13333333334,40337.8,40550.55,13993,2021-08-06 00:00:00
570,BTCUSD_i,40033.8,40154.8,39885.8,40730.8,40308.3,40257.13333333334,40231.55,40201.3,16258,2021-08-06 04:00:00
571,BTCUSD_i,40155.8,40940.8,40122.8,41173.8,40648.3,40745.8,40794.55,40598.3,18615,2021-08-06 08:00:00
572,BTCUSD_i,40942.8,40754.8,40305.8,41046.8,40676.3,40702.46666666667,40715.55,40762.55,16222,2021-08-06 12:00:00
573,BTCUSD_i,40754.8,42526.8,40675.8,43220.8,41948.3,42141.13333333334,42237.55,41794.55,22035,2021-08-06 16:00:00
574,BTCUSD_i,42526.8,42686.8,42485.8,43363.8,42924.8,42845.46666666667,42805.8,42765.8,21551,2021-08-06 20:00:00
575,BTCUSD_i,43929.8,43158.8,43030.8,44544.8,43787.8,43578.13333333334,43473.3,43666.05,18315,2021-08-09 00:00:00
576,BTCUSD_i,43158.8,43552.8,42775.8,43590.8,43183.3,43306.46666666667,43368.05,43269.55,13929,2021-08-09 04:00:00
577,BTCUSD_i,43552.8,43717.8,43263.8,43873.8,43568.8,43618.46666666667,43643.3,43602.05,12887,2021-08-09 08:00:00
578,BTCUSD_i,43717.8,45647.8,43652.8,45982.8,44817.8,45094.466666666674,45232.8,44750.3,20177,2021-08-09 12:00:00
579,BTCUSD_i,45647.8,45849.8,45255.8,46184.8,45720.3,45763.466666666674,45785.05,45734.55,19460,2021-08-09 16:00:00
580,BTCUSD_i,45849.8,45441.8,45404.8,46417.8,45911.3,45754.80000000001,45676.55,45778.55,16557,2021-08-09 20:00:00
581,BTCUSD_i,45441.8,45957.8,44908.8,46659.8,45784.3,45842.13333333334,45871.05,45742.05,19481,2021-08-10 00:00:00
582,BTCUSD_i,45957.8,45456.8,45456.8,46106.8,45781.8,45673.466666666674,45619.3,45744.55,14325,2021-08-10 04:00:00
583,BTCUSD_i,45456.8,46126.8,45304.8,46154.8,45729.8,45862.13333333334,45928.3,45760.8,13040,2021-08-10 08:00:00
584,BTCUSD_i,46126.8,45917.8,45110.8,46157.8,45634.3,45728.80000000001,45776.05,45828.3,15029,2021-08-10 12:00:00
585,BTCUSD_i,45917.8,44765.8,44621.8,46083.8,45352.8,45157.13333333334,45059.3,45347.3,16324,2021-08-10 16:00:00
586,BTCUSD_i,44765.8,45619.8,44764.8,45756.8,45260.8,45380.466666666674,45440.3,45226.8,10305,2021-08-10 20:00:00
587,BTCUSD_i,45619.8,45718.8,45225.8,45883.8,45554.8,45609.466666666674,45636.8,45612.05,13512,2021-08-11 00:00:00
588,BTCUSD_i,45721.8,45604.8,45326.8,45973.8,45650.3,45635.13333333334,45627.55,45656.8,8263,2021-08-11 04:00:00
589,BTCUSD_i,45605.8,46181.8,45536.8,46565.8,46051.3,46094.80000000001,46116.55,45972.55,10518,2021-08-11 08:00:00
590,BTCUSD_i,46181.8,45969.8,45793.8,46363.8,46078.8,46042.466666666674,46024.3,46077.3,8765,2021-08-11 12:00:00
591,BTCUSD_i,45970.8,46314.8,45912.8,46709.8,46311.3,46312.466666666674,46313.05,46227.05,9127,2021-08-11 16:00:00
592,BTCUSD_i,46314.8,46305.8,46200.8,46643.8,46422.3,46383.466666666674,46364.05,46366.3,6053,2021-08-11 20:00:00
593,BTCUSD_i,46305.8,45732.8,45277.8,46353.8,45815.8,45788.13333333334,45774.3,45917.55,13014,2021-08-12 00:00:00
594,BTCUSD_i,45731.8,45570.8,45537.8,46171.8,45854.8,45760.13333333334,45712.8,45753.05,7176,2021-08-12 04:00:00
595,BTCUSD_i,45570.8,45225.8,44821.8,45605.8,45213.8,45217.80000000001,45219.8,45306.05,13885,2021-08-12 08:00:00
596,BTCUSD_i,45225.8,44578.8,44256.8,45660.8,44958.8,44832.13333333334,44768.8,44930.55,15899,2021-08-12 12:00:00
597,BTCUSD_i,44579.8,43995.8,43771.8,44713.8,44242.8,44160.466666666674,44119.3,44265.3,17076,2021-08-12 16:00:00
598,BTCUSD_i,43994.8,44449.8,43896.8,44540.8,44218.8,44295.80000000001,44334.3,44220.55,10486,2021-08-12 20:00:00
599,BTCUSD_i,44454.8,44495.8,43887.8,44659.8,44273.8,44347.80000000001,44384.8,44374.55,13682,2021-08-13 00:00:00
600,BTCUSD_i,44495.8,45271.8,44444.8,45398.8,44921.8,45038.466666666674,45096.8,44902.8,8620,2021-08-13 04:00:00
601,BTCUSD_i,45271.8,46170.8,45151.8,46340.8,45746.3,45887.80000000001,45958.55,45733.8,11195,2021-08-13 08:00:00
602,BTCUSD_i,46170.8,46540.8,46147.8,46642.8,46395.3,46443.80000000001,46468.05,46375.55,10022,2021-08-13 12:00:00
603,BTCUSD_i,46540.8,46541.8,46161.8,46676.8,46419.3,46460.13333333334,46480.55,46480.3,10933,2021-08-13 16:00:00
604,BTCUSD_i,46541.8,47559.8,46309.8,47883.8,47096.8,47251.13333333334,47328.3,47073.8,12338,2021-08-13 20:00:00
605,BTCUSD_i,46737.8,47569.8,46488.8,47835.8,47162.3,47298.13333333334,47366.05,47158.05,11036,2021-08-16 00:00:00
606,BTCUSD_i,47560.8,47407.8,47329.8,48053.8,47691.8,47597.13333333334,47549.8,47588.05,9350,2021-08-16 04:00:00
607,BTCUSD_i,47409.8,47136.8,46998.8,47717.8,47358.3,47284.466666666674,47247.55,47315.8,7954,2021-08-16 08:00:00
608,BTCUSD_i,47136.8,47294.8,47048.8,47710.8,47379.8,47351.466666666674,47337.3,47297.8,8256,2021-08-16 12:00:00
609,BTCUSD_i,47294.8,46405.8,45934.8,47353.8,46644.3,46564.80000000001,46525.05,46747.3,14482,2021-08-16 16:00:00
610,BTCUSD_i,46418.8,46053.8,45674.8,46645.8,46160.3,46124.80000000001,46107.05,46198.3,8677,2021-08-16 20:00:00
611,BTCUSD_i,46053.8,45771.8,45276.8,46315.8,45796.3,45788.13333333334,45784.05,45854.55,13526,2021-08-17 00:00:00
612,BTCUSD_i,45771.8,46374.8,45729.8,46603.8,46166.8,46236.13333333334,46270.8,46120.05,7580,2021-08-17 04:00:00
613,BTCUSD_i,46373.8,46186.8,45647.8,46436.8,46042.3,46090.466666666674,46114.55,46161.3,10870,2021-08-17 08:00:00
614,BTCUSD_i,46186.8,46672.8,46171.8,47151.8,46661.8,46665.466666666674,46667.3,46545.8,11545,2021-08-17 12:00:00
615,BTCUSD_i,46672.8,45673.8,45523.8,46789.8,46156.8,45995.80000000001,45915.3,46165.05,13389,2021-08-17 16:00:00
616,BTCUSD_i,45673.8,44973.8,44426.8,46175.8,45301.3,45192.13333333334,45137.55,45312.55,18465,2021-08-17 20:00:00
617,BTCUSD_i,44973.8,44809.8,44429.8,45004.8,44717.3,44748.13333333334,44763.55,44804.55,16068,2021-08-18 00:00:00
618,BTCUSD_i,44809.8,45064.8,44250.8,45261.8,44756.3,44859.13333333334,44910.55,44846.8,17079,2021-08-18 04:00:00
619,BTCUSD_i,45064.8,45231.8,44863.8,45490.8,45177.3,45195.466666666674,45204.55,45162.8,9952,2021-08-18 08:00:00
620,BTCUSD_i,45231.8,44981.8,44644.8,45557.8,45101.3,45061.466666666674,45041.55,45104.05,10691,2021-08-18 12:00:00
621,BTCUSD_i,44981.8,45881.8,44981.8,45967.8,45474.8,45610.466666666674,45678.3,45453.3,9921,2021-08-18 16:00:00
622,BTCUSD_i,45881.8,44491.8,44480.8,45994.8,45237.8,44989.13333333334,44864.8,45212.3,12964,2021-08-18 20:00:00
623,BTCUSD_i,44492.8,45039.8,44368.8,45174.8,44771.8,44861.13333333334,44905.8,44769.05,10978,2021-08-19 00:00:00
624,BTCUSD_i,45039.8,44135.8,43977.8,45198.8,44588.3,44437.466666666674,44362.05,44588.05,13180,2021-08-19 04:00:00
625,BTCUSD_i,44136.8,44697.8,44034.8,44985.8,44510.3,44572.80000000001,44604.05,44463.8,10799,2021-08-19 08:00:00
626,BTCUSD_i,44697.8,44577.8,44147.8,44858.8,44503.3,44528.13333333334,44540.55,44570.55,9645,2021-08-19 12:00:00
627,BTCUSD_i,44577.8,45599.8,44425.8,45940.8,45183.3,45322.13333333334,45391.55,45136.05,12674,2021-08-19 16:00:00
628,BTCUSD_i,45599.8,46577.8,45410.8,46857.8,46134.3,46282.13333333334,46356.05,46111.55,12881,2021-08-19 20:00:00
629,BTCUSD_i,46577.8,47121.8,46353.8,47392.8,46873.3,46956.13333333334,46997.55,46861.55,10635,2021-08-20 00:00:00
630,BTCUSD_i,47121.8,47104.8,46926.8,47303.8,47115.3,47111.80000000001,47110.05,47114.3,6441,2021-08-20 04:00:00
631,BTCUSD_i,47103.8,46866.8,46704.8,47223.8,46964.3,46931.80000000001,46915.55,46974.8,6986,2021-08-20 08:00:00
632,BTCUSD_i,46869.8,47172.8,46845.8,47329.8,47087.8,47116.13333333334,47130.3,47054.55,5955,2021-08-20 12:00:00
633,BTCUSD_i,47172.8,48755.8,47115.8,49084.8,48100.3,48318.80000000001,48428.05,48032.3,14306,2021-08-20 16:00:00
634,BTCUSD_i,48755.8,48685.8,48301.8,48858.8,48580.3,48615.466666666674,48633.05,48650.55,7192,2021-08-20 20:00:00
635,BTCUSD_i,48371.8,49416.8,48266.8,49472.8,48869.8,49052.13333333334,49143.3,48882.05,8410,2021-08-23 00:00:00
636,BTCUSD_i,49416.8,50293.8,49335.8,50384.8,49860.3,50004.80000000001,50077.05,49857.8,10624,2021-08-23 04:00:00
637,BTCUSD_i,50294.8,50256.8,50019.8,50411.8,50215.8,50229.466666666674,50236.3,50245.8,5601,2021-08-23 08:00:00
638,BTCUSD_i,50256.8,50278.8,50018.8,50540.8,50279.8,50279.466666666674,50279.3,50273.8,6317,2021-08-23 12:00:00
639,BTCUSD_i,50278.8,49712.8,49332.8,50344.8,49838.8,49796.80000000001,49775.8,49917.3,10664,2021-08-23 16:00:00
640,BTCUSD_i,49712.8,49499.8,49040.8,49799.8,49420.3,49446.80000000001,49460.05,49513.3,7638,2021-08-23 20:00:00
641,BTCUSD_i,49499.8,49204.8,49007.8,49714.8,49361.3,49309.13333333334,49283.05,49356.8,5847,2021-08-24 00:00:00
642,BTCUSD_i,49204.8,49478.8,48669.8,49542.8,49106.3,49230.466666666674,49292.55,49224.05,5875,2021-08-24 04:00:00
643,BTCUSD_i,49478.8,49685.8,49434.8,49845.8,49640.3,49655.466666666674,49663.05,49611.3,3855,2021-08-24 08:00:00
644,BTCUSD_i,49685.8,49309.8,49034.8,49821.8,49428.3,49388.80000000001,49369.05,49463.05,5818,2021-08-24 12:00:00
645,BTCUSD_i,49313.8,47964.8,47750.8,49359.8,48555.3,48358.466666666674,48260.05,48597.3,13808,2021-08-24 16:00:00
646,BTCUSD_i,47964.8,48325.8,47835.8,48402.8,48119.3,48188.13333333334,48222.55,48132.3,8815,2021-08-24 20:00:00
647,BTCUSD_i,48326.8,47993.8,47541.8,48364.8,47953.3,47966.80000000001,47973.55,48056.8,10815,2021-08-25 00:00:00
648,BTCUSD_i,47993.8,48002.8,47707.8,48268.8,47988.3,47993.13333333334,47995.55,47993.3,8965,2021-08-25 04:00:00
649,BTCUSD_i,48002.8,47285.8,47285.8,48584.8,47935.3,47718.80000000001,47610.55,47789.8,9359,2021-08-25 08:00:00
650,BTCUSD_i,47285.8,47769.8,47126.8,47784.8,47455.8,47560.466666666674,47612.8,47491.8,8843,2021-08-25 12:00:00
651,BTCUSD_i,47768.8,48723.8,47317.8,48843.8,48080.8,48295.13333333334,48402.3,48163.55,12951,2021-08-25 16:00:00
652,BTCUSD_i,48723.8,48670.8,48511.8,49142.8,48827.3,48775.13333333334,48749.05,48762.3,9914,2021-08-25 20:00:00
653,BTCUSD_i,48668.8,49284.8,48668.8,49355.8,49012.3,49103.13333333334,49148.55,48994.55,10306,2021-08-26 00:00:00
654,BTCUSD_i,49284.8,47882.8,47606.8,49330.8,48468.8,48273.466666666674,48175.8,48526.3,11856,2021-08-26 04:00:00
655,BTCUSD_i,47881.8,46917.8,46607.8,48033.8,47320.8,47186.466666666674,47119.3,47360.3,14228,2021-08-26 08:00:00
656,BTCUSD_i,46917.8,46929.8,46295.8,47411.8,46853.8,46879.13333333334,46891.8,46888.8,15257,2021-08-26 12:00:00
657,BTCUSD_i,46929.8,46898.8,46504.8,47418.8,46961.8,46940.80000000001,46930.3,46938.05,13956,2021-08-26 16:00:00
658,BTCUSD_i,46898.8,47026.8,46733.8,47140.8,46937.3,46967.13333333334,46982.05,46950.05,9465,2021-08-26 20:00:00
659,BTCUSD_i,47026.8,47241.8,46346.8,47421.8,46884.3,47003.466666666674,47063.05,47009.3,11259,2021-08-27 00:00:00
660,BTCUSD_i,47234.8,46903.8,46587.8,47629.8,47108.8,47040.466666666674,47006.3,47089.05,11975,2021-08-27 04:00:00
661,BTCUSD_i,46903.8,47165.8,46836.8,47546.8,47191.8,47183.13333333334,47178.8,47113.3,11556,2021-08-27 08:00:00
662,BTCUSD_i,47165.8,47352.8,46996.8,47746.8,47371.8,47365.466666666674,47362.3,47315.55,8607,2021-08-27 12:00:00
663,BTCUSD_i,47350.8,48202.8,47058.8,48384.8,47721.8,47882.13333333334,47962.3,47749.3,10372,2021-08-27 16:00:00
664,BTCUSD_i,48202.8,48882.8,48138.8,49143.8,48641.3,48721.80000000001,48762.05,48592.05,7905,2021-08-27 20:00:00
665,BTCUSD_i,48330.8,48500.8,48307.8,48640.8,48474.3,48483.13333333334,48487.55,48445.05,4665,2021-08-29 08:00:00
666,BTCUSD_i,48501.8,48371.8,48141.8,48661.8,48401.8,48391.80000000001,48386.8,48419.3,6498,2021-08-29 12:00:00
667,BTCUSD_i,48371.8,48677.8,48197.8,48784.8,48491.3,48553.466666666674,48584.55,48508.05,7150,2021-08-29 16:00:00
668,BTCUSD_i,48677.8,48910.8,48524.8,48991.8,48758.3,48809.13333333334,48834.55,48776.3,4614,2021-08-29 20:00:00
669,BTCUSD_i,48910.8,48416.8,48368.8,49410.8,48889.8,48732.13333333334,48653.3,48776.8,9165,2021-08-30 00:00:00
670,BTCUSD_i,48416.8,47876.8,47768.8,48693.8,48231.3,48113.13333333334,48054.05,48189.05,9009,2021-08-30 04:00:00
671,BTCUSD_i,47876.8,48097.8,47629.8,48215.8,47922.8,47981.13333333334,48010.3,47955.05,8043,2021-08-30 08:00:00
672,BTCUSD_i,48097.8,47591.8,47540.8,48131.8,47836.3,47754.80000000001,47714.05,47840.55,8071,2021-08-30 12:00:00
673,BTCUSD_i,47591.8,48190.8,47402.8,48194.8,47798.8,47929.466666666674,47994.8,47845.05,7282,2021-08-30 16:00:00
674,BTCUSD_i,48190.8,48639.8,48074.8,48730.8,48402.8,48481.80000000001,48521.3,48409.05,6818,2021-08-30 20:00:00
675,BTCUSD_i,48639.8,46853.8,46710.8,48675.8,47693.3,47413.466666666674,47273.55,47720.05,11723,2021-08-31 00:00:00
676,BTCUSD_i,46853.8,47059.8,46723.8,47284.8,47004.3,47022.80000000001,47032.05,46980.55,8031,2021-08-31 04:00:00
677,BTCUSD_i,47059.8,47745.8,46831.8,47957.8,47394.8,47511.80000000001,47570.3,47398.8,7735,2021-08-31 08:00:00
678,BTCUSD_i,47745.8,47805.8,47145.8,48152.8,47649.3,47701.466666666674,47727.55,47712.55,9799,2021-08-31 12:00:00
679,BTCUSD_i,47805.8,47364.8,47118.8,48228.8,47673.8,47570.80000000001,47519.3,47629.55,10543,2021-08-31 16:00:00
680,BTCUSD_i,47364.8,46995.8,46924.8,47450.8,47187.8,47123.80000000001,47091.8,47184.05,7866,2021-08-31 20:00:00
681,BTCUSD_i,46995.8,46750.8,46710.8,47354.8,47032.8,46938.80000000001,46891.8,46953.05,7542,2021-09-01 00:00:00
682,BTCUSD_i,46750.8,47142.8,46575.8,47256.8,46916.3,46991.80000000001,47029.55,46931.55,7651,2021-09-01 04:00:00
683,BTCUSD_i,47142.8,47364.8,47106.8,47464.8,47285.8,47312.13333333334,47325.3,47269.8,6621,2021-09-01 08:00:00
684,BTCUSD_i,47363.8,47710.8,47331.8,47811.8,47571.8,47618.13333333334,47641.3,47554.55,5100,2021-09-01 12:00:00
685,BTCUSD_i,47710.8,48454.8,47295.8,48579.8,47937.8,48110.13333333334,48196.3,48010.3,8395,2021-09-01 16:00:00
686,BTCUSD_i,48454.8,48276.8,48059.8,49112.8,48586.3,48483.13333333334,48431.55,48476.05,10005,2021-09-01 20:00:00
687,BTCUSD_i,48276.8,48779.8,48265.8,48969.8,48617.8,48671.80000000001,48698.8,48573.05,8261,2021-09-02 00:00:00
688,BTCUSD_i,48779.8,49384.8,48664.8,49846.8,49255.8,49298.80000000001,49320.3,49169.05,8412,2021-09-02 04:00:00
689,BTCUSD_i,49384.8,50078.8,49366.8,50334.8,49850.8,49926.80000000001,49964.8,49791.3,7489,2021-09-02 08:00:00
690,BTCUSD_i,50078.8,50009.8,49697.8,50206.8,49952.3,49971.466666666674,49981.05,49998.3,6020,2021-09-02 12:00:00
691,BTCUSD_i,50009.8,49585.8,49302.8,50349.8,49826.3,49746.13333333334,49706.05,49812.05,10695,2021-09-02 16:00:00
692,BTCUSD_i,49585.8,49526.8,49188.8,49643.8,49416.3,49453.13333333334,49471.55,49486.3,8075,2021-09-02 20:00:00
693,BTCUSD_i,49526.8,48570.8,48374.8,49830.8,49102.8,48925.466666666674,48836.8,49075.8,8388,2021-09-03 00:00:00
694,BTCUSD_i,48569.8,49691.8,48317.8,49721.8,49019.8,49243.80000000001,49355.8,49075.3,8728,2021-09-03 04:00:00
695,BTCUSD_i,49691.8,49999.8,49216.8,50039.8,49628.3,49752.13333333334,49814.05,49737.05,10051,2021-09-03 08:00:00
696,BTCUSD_i,50001.8,50657.8,49475.8,50872.8,50174.3,50335.466666666674,50416.05,50252.05,15961,2021-09-03 12:00:00
697,BTCUSD_i,50657.8,50462.8,50240.8,51043.8,50642.3,50582.466666666674,50552.55,50601.3,11492,2021-09-03 16:00:00
698,BTCUSD_i,50462.8,50142.8,49986.8,50605.8,50296.3,50245.13333333334,50219.55,50299.55,7979,2021-09-03 20:00:00
699,BTCUSD_i,50131.8,49927.8,49567.8,50245.8,49906.8,49913.80000000001,49917.3,49968.3,9868,2021-09-04 00:00:00
700,BTCUSD_i,49927.8,50323.8,49585.8,50449.8,50017.8,50119.80000000001,50170.8,50071.8,9203,2021-09-04 04:00:00
701,BTCUSD_i,50324.8,50095.8,49943.8,50424.8,50184.3,50154.80000000001,50140.05,50197.3,5555,2021-09-04 08:00:00
702,BTCUSD_i,50095.8,50227.8,49785.8,50518.8,50152.3,50177.466666666674,50190.05,50157.05,4443,2021-09-04 12:00:00
703,BTCUSD_i,50227.8,49814.8,49728.8,50270.8,49999.8,49938.13333333334,49907.3,50010.55,6718,2021-09-04 16:00:00
704,BTCUSD_i,49817.8,50151.8,49386.8,50225.8,49806.3,49921.466666666674,49979.05,49895.55,10850,2021-09-04 20:00:00
