,CHNA50_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1103,CHNA50_m_i,15494.7,15467.7,15465.2,15517.9,15491.55,15483.6,15479.625,15486.375,1772,2021-08-18 16:00:00
1104,CHNA50_m_i,15468.1,15408.8,15402.9,15497.6,15450.25,15436.433333333334,15429.525000000001,15444.35,2070,2021-08-18 20:00:00
1105,CHNA50_m_i,15432.1,15214.4,15143.5,15497.5,15320.5,15285.133333333333,15267.45,15321.875,6852,2021-08-19 04:00:00
1106,CHNA50_m_i,15212.4,15221.5,15185.2,15337.2,15261.2,15247.966666666667,15241.35,15239.075,5162,2021-08-19 08:00:00
1107,CHNA50_m_i,15215.1,15250.0,15194.8,15270.4,15232.599999999999,15238.4,15241.3,15232.574999999999,2517,2021-08-19 12:00:00
1108,CHNA50_m_i,15249.9,15323.9,15249.9,15336.4,15293.15,15303.4,15308.525,15290.025,2375,2021-08-19 16:00:00
1109,CHNA50_m_i,15323.6,15319.3,15288.3,15335.4,15311.849999999999,15314.333333333334,15315.575,15316.65,1292,2021-08-19 20:00:00
1110,CHNA50_m_i,15305.6,14782.9,14736.0,15315.9,15025.95,14944.933333333334,14904.425000000001,15035.1,10943,2021-08-20 04:00:00
1111,CHNA50_m_i,14783.0,14768.6,14681.0,14819.6,14750.3,14756.4,14759.449999999999,14763.05,5580,2021-08-20 08:00:00
1112,CHNA50_m_i,14746.6,14812.7,14746.6,14821.0,14783.8,14793.433333333334,14798.25,14781.725,1904,2021-08-20 12:00:00
1113,CHNA50_m_i,14812.7,14925.0,14803.4,14933.9,14868.65,14887.433333333334,14896.825,14868.75,2878,2021-08-20 16:00:00
1114,CHNA50_m_i,14924.7,14915.7,14896.0,14926.7,14911.35,14912.800000000001,14913.525000000001,14915.775000000001,1038,2021-08-20 20:00:00
1115,CHNA50_m_i,14894.4,14935.3,14824.8,15075.6,14950.2,14945.233333333332,14942.75,14932.525,7348,2021-08-23 04:00:00
1116,CHNA50_m_i,14928.6,14954.9,14920.3,15015.6,14967.95,14963.6,14961.425000000001,14954.85,3137,2021-08-23 08:00:00
1117,CHNA50_m_i,14955.8,15006.5,14955.8,15015.3,14985.55,14992.533333333333,14996.025,14983.349999999999,1384,2021-08-23 12:00:00
1118,CHNA50_m_i,15005.9,15023.3,14966.2,15023.7,14994.95,15004.4,15009.125,15004.775,1710,2021-08-23 16:00:00
1119,CHNA50_m_i,15023.5,15026.2,15016.8,15040.3,15028.55,15027.766666666668,15027.375,15026.7,747,2021-08-23 20:00:00
1120,CHNA50_m_i,15012.9,15178.6,15004.6,15257.6,15131.1,15146.933333333334,15154.85,15113.425000000001,6855,2021-08-24 04:00:00
1121,CHNA50_m_i,15178.5,15284.6,15157.1,15302.7,15229.900000000001,15248.133333333333,15257.25,15230.725,4818,2021-08-24 08:00:00
1122,CHNA50_m_i,15292.3,15237.5,15233.9,15293.0,15263.45,15254.800000000001,15250.475,15264.175,1367,2021-08-24 12:00:00
1123,CHNA50_m_i,15237.7,15303.2,15237.7,15327.5,15282.6,15289.466666666667,15292.900000000001,15276.525000000001,2185,2021-08-24 16:00:00
1124,CHNA50_m_i,15303.1,15290.1,15283.6,15310.7,15297.150000000001,15294.800000000001,15293.625,15296.875,781,2021-08-24 20:00:00
1125,CHNA50_m_i,15287.9,15207.4,15151.1,15354.9,15253.0,15237.800000000001,15230.2,15250.325,6106,2021-08-25 04:00:00
1126,CHNA50_m_i,15206.3,15251.8,15198.0,15265.9,15231.95,15238.566666666666,15241.875,15230.5,2688,2021-08-25 08:00:00
1127,CHNA50_m_i,15249.9,15259.7,15240.3,15274.1,15257.2,15258.033333333335,15258.45,15256.000000000002,1320,2021-08-25 12:00:00
1128,CHNA50_m_i,15259.6,15253.6,15234.3,15265.2,15249.75,15251.033333333333,15251.675,15253.175,1433,2021-08-25 16:00:00
1129,CHNA50_m_i,15253.9,15252.4,15244.4,15260.9,15252.65,15252.566666666666,15252.525,15252.9,604,2021-08-25 20:00:00
1130,CHNA50_m_i,15221.9,14927.0,14894.7,15239.8,15067.25,15020.5,14997.125,15070.85,5923,2021-08-26 04:00:00
1131,CHNA50_m_i,14927.0,14907.2,14841.4,14982.4,14911.9,14910.333333333334,14909.55,14914.5,3918,2021-08-26 08:00:00
1132,CHNA50_m_i,14909.9,14923.9,14894.3,14929.6,14911.95,14915.933333333334,14917.925000000001,14914.425000000001,1028,2021-08-26 12:00:00
1133,CHNA50_m_i,14925.3,14925.0,14898.0,14933.6,14915.8,14918.866666666667,14920.4,14920.474999999999,1374,2021-08-26 16:00:00
1134,CHNA50_m_i,14926.2,14913.5,14898.7,14928.7,14913.7,14913.633333333333,14913.6,14916.775000000001,882,2021-08-26 20:00:00
1135,CHNA50_m_i,14908.4,15060.0,14823.0,15152.4,14987.7,15011.800000000001,15023.85,14985.95,8185,2021-08-27 04:00:00
1136,CHNA50_m_i,15059.9,14949.5,14911.9,15059.9,14985.9,14973.766666666668,14967.7,14995.300000000001,3621,2021-08-27 08:00:00
1137,CHNA50_m_i,14947.4,14982.9,14937.2,14986.9,14962.05,14969.0,14972.475,14963.6,1259,2021-08-27 12:00:00
1138,CHNA50_m_i,14983.9,15009.5,14955.3,15031.5,14993.4,14998.766666666668,15001.45,14995.050000000001,2554,2021-08-27 16:00:00
1139,CHNA50_m_i,15009.5,15014.9,15004.9,15015.5,15010.2,15011.766666666668,15012.550000000001,15011.2,455,2021-08-27 20:00:00
1140,CHNA50_m_i,14985.4,14746.0,14677.4,15039.3,14858.349999999999,14820.9,14802.175,14862.025,9252,2021-08-30 04:00:00
1141,CHNA50_m_i,14745.1,14789.9,14704.9,14904.9,14804.9,14799.9,14797.4,14786.199999999999,5507,2021-08-30 08:00:00
1142,CHNA50_m_i,14789.9,14763.9,14745.9,14805.3,14775.599999999999,14771.699999999999,14769.75,14776.25,1748,2021-08-30 12:00:00
1143,CHNA50_m_i,14763.9,14785.5,14733.9,14788.8,14761.349999999999,14769.4,14773.425,14768.025,1510,2021-08-30 16:00:00
1144,CHNA50_m_i,14785.6,14769.5,14768.2,14792.9,14780.55,14776.866666666667,14775.025,14779.05,692,2021-08-30 20:00:00
1145,CHNA50_m_i,14757.5,14566.5,14511.5,14933.5,14722.5,14670.5,14644.5,14692.25,7777,2021-08-31 04:00:00
1146,CHNA50_m_i,14565.5,14796.0,14558.5,14804.9,14681.7,14719.800000000001,14738.85,14681.225,5435,2021-08-31 08:00:00
1147,CHNA50_m_i,14786.8,14727.1,14705.2,14793.5,14749.35,14741.933333333334,14738.225,14753.150000000001,1638,2021-08-31 12:00:00
1148,CHNA50_m_i,14727.0,14737.4,14710.7,14750.9,14730.8,14733.0,14734.1,14731.5,1529,2021-08-31 16:00:00
1149,CHNA50_m_i,14737.4,14761.0,14731.5,14762.5,14747.0,14751.666666666666,14754.0,14748.1,786,2021-08-31 20:00:00
1150,CHNA50_m_i,14743.0,15209.0,14606.9,15262.0,14934.45,15025.966666666667,15071.725,14955.225,9912,2021-09-01 04:00:00
1151,CHNA50_m_i,15204.2,15129.0,15082.0,15278.0,15180.0,15163.0,15154.5,15173.3,5190,2021-09-01 08:00:00
1152,CHNA50_m_i,15123.4,15120.4,15084.0,15146.6,15115.3,15117.0,15117.85,15118.6,2242,2021-09-01 12:00:00
1153,CHNA50_m_i,15120.4,15197.7,15078.1,15203.0,15140.55,15159.6,15169.125,15149.800000000001,2272,2021-09-01 16:00:00
1154,CHNA50_m_i,15197.7,15184.9,15181.4,15216.0,15198.7,15194.1,15191.800000000001,15195.0,1196,2021-09-01 20:00:00
1155,CHNA50_m_i,15183.0,15136.8,15080.8,15261.8,15171.3,15159.799999999997,15154.05,15165.599999999999,6057,2021-09-02 04:00:00
1156,CHNA50_m_i,15136.7,15130.8,15035.0,15140.8,15087.9,15102.199999999999,15109.349999999999,15110.825,3377,2021-09-02 08:00:00
1157,CHNA50_m_i,15126.3,15130.8,15110.8,15147.0,15128.9,15129.533333333333,15129.849999999999,15128.724999999999,1217,2021-09-02 12:00:00
1158,CHNA50_m_i,15131.2,15129.6,15114.2,15162.5,15138.35,15135.433333333334,15133.975,15134.375,1459,2021-09-02 16:00:00
1159,CHNA50_m_i,15129.6,15121.9,15111.8,15158.3,15135.05,15130.666666666666,15128.475,15130.4,1608,2021-09-02 20:00:00
1160,CHNA50_m_i,15121.3,15194.2,14921.7,15292.2,15106.95,15136.033333333335,15150.575,15132.350000000002,9926,2021-09-03 04:00:00
1161,CHNA50_m_i,15195.2,15172.8,15107.2,15205.2,15156.2,15161.733333333332,15164.5,15170.099999999999,3539,2021-09-03 08:00:00
1162,CHNA50_m_i,15174.2,15200.2,15162.7,15208.1,15185.400000000001,15190.333333333334,15192.8,15186.3,1797,2021-09-03 12:00:00
1163,CHNA50_m_i,15200.2,15202.5,15175.1,15223.6,15199.35,15200.4,15200.925,15200.349999999999,1324,2021-09-03 16:00:00
1164,CHNA50_m_i,15202.5,15179.2,15176.2,15213.2,15194.7,15189.533333333335,15186.95,15192.775000000001,729,2021-09-03 20:00:00
1165,CHNA50_m_i,15184.7,15432.3,15101.2,15481.4,15291.3,15338.299999999997,15361.8,15299.899999999998,9122,2021-09-06 04:00:00
1166,CHNA50_m_i,15432.4,15384.4,15368.4,15466.6,15417.5,15406.466666666667,15400.95,15412.95,3712,2021-09-06 08:00:00
1167,CHNA50_m_i,15393.5,15412.5,15379.4,15425.4,15402.4,15405.766666666668,15407.45,15402.7,1028,2021-09-06 12:00:00
1168,CHNA50_m_i,15412.5,15415.1,15409.4,15432.4,15420.9,15418.966666666667,15418.0,15417.35,815,2021-09-06 16:00:00
1169,CHNA50_m_i,15415.4,15404.1,15403.4,15421.7,15412.55,15409.733333333332,15408.324999999999,15411.15,377,2021-09-06 20:00:00
1170,CHNA50_m_i,15410.9,15359.6,15270.4,15438.8,15354.599999999999,15356.266666666665,15357.099999999999,15369.925,5414,2021-09-07 04:00:00
1171,CHNA50_m_i,15359.6,15521.8,15350.5,15629.5,15490.0,15500.6,15505.900000000001,15465.35,6125,2021-09-07 08:00:00
1172,CHNA50_m_i,15517.9,15522.4,15494.8,15526.4,15510.599999999999,15514.533333333333,15516.5,15515.375,1102,2021-09-07 12:00:00
1173,CHNA50_m_i,15522.4,15589.9,15505.2,15594.8,15550.0,15563.300000000001,15569.95,15553.075,1879,2021-09-07 16:00:00
1174,CHNA50_m_i,15589.9,15561.4,15558.4,15592.8,15575.599999999999,15570.866666666667,15568.5,15575.625,631,2021-09-07 20:00:00
1175,CHNA50_m_i,15555.6,15382.8,15361.6,15594.2,15477.900000000001,15446.200000000003,15430.350000000002,15473.550000000001,5680,2021-09-08 04:00:00
1176,CHNA50_m_i,15382.9,15360.9,15323.6,15426.8,15375.2,15370.433333333334,15368.050000000001,15373.550000000001,4078,2021-09-08 08:00:00
1177,CHNA50_m_i,15372.6,15391.1,15366.6,15403.9,15385.25,15387.199999999999,15388.175,15383.55,1302,2021-09-08 12:00:00
1178,CHNA50_m_i,15391.6,15353.0,15324.3,15398.6,15361.45,15358.633333333333,15357.225,15366.875,2153,2021-09-08 16:00:00
1179,CHNA50_m_i,15353.2,15353.4,15342.6,15363.9,15353.25,15353.300000000001,15353.325,15353.275000000001,851,2021-09-08 20:00:00
1180,CHNA50_m_i,15326.4,15287.2,15259.8,15403.0,15331.4,15316.666666666666,15309.3,15319.1,5161,2021-09-09 04:00:00
1181,CHNA50_m_i,15286.2,15299.7,15245.3,15378.2,15311.75,15307.733333333332,15305.724999999999,15302.349999999999,4259,2021-09-09 08:00:00
1182,CHNA50_m_i,15310.2,15335.7,15300.7,15342.0,15321.35,15326.133333333333,15328.525000000001,15322.150000000001,1407,2021-09-09 12:00:00
1183,CHNA50_m_i,15335.6,15361.9,15331.6,15373.2,15352.400000000001,15355.566666666668,15357.150000000001,15350.575,1141,2021-09-09 16:00:00
1184,CHNA50_m_i,15361.7,15341.9,15330.9,15368.9,15349.9,15347.233333333332,15345.9,15350.849999999999,1242,2021-09-09 20:00:00
1185,CHNA50_m_i,15335.7,15601.7,15317.6,15713.7,15515.650000000001,15544.333333333334,15558.675,15492.175,8996,2021-09-10 04:00:00
1186,CHNA50_m_i,15600.2,15670.6,15556.3,15670.6,15613.45,15632.5,15642.025,15624.425,4428,2021-09-10 08:00:00
1187,CHNA50_m_i,15650.6,15666.2,15650.6,15696.2,15673.400000000001,15671.0,15669.8,15665.9,1249,2021-09-10 12:00:00
1188,CHNA50_m_i,15666.2,15625.0,15593.4,15679.1,15636.25,15632.5,15630.625,15640.925,2255,2021-09-10 16:00:00
1189,CHNA50_m_i,15625.0,15583.5,15575.7,15631.7,15603.7,15596.966666666667,15593.6,15603.975,996,2021-09-10 20:00:00
1190,CHNA50_m_i,15591.1,15547.7,15538.7,15706.6,15622.650000000001,15597.666666666666,15585.175,15596.025,6060,2021-09-13 04:00:00
1191,CHNA50_m_i,15547.7,15582.1,15445.7,15589.7,15517.7,15539.166666666666,15549.9,15541.3,4637,2021-09-13 08:00:00
1192,CHNA50_m_i,15580.5,15579.9,15562.1,15590.5,15576.3,15577.5,15578.1,15578.25,904,2021-09-13 12:00:00
1193,CHNA50_m_i,15580.0,15614.3,15547.4,15619.7,15583.55,15593.799999999997,15598.925,15590.349999999999,2358,2021-09-13 16:00:00
1194,CHNA50_m_i,15614.7,15607.7,15578.3,15616.9,15597.599999999999,15600.966666666665,15602.649999999998,15604.399999999998,1180,2021-09-13 20:00:00
1195,CHNA50_m_i,15595.2,15539.4,15473.2,15683.2,15578.2,15565.266666666668,15558.800000000001,15572.75,7632,2021-09-14 04:00:00
1196,CHNA50_m_i,15539.2,15324.3,15293.2,15547.2,15420.2,15388.233333333332,15372.25,15425.974999999999,4297,2021-09-14 08:00:00
1197,CHNA50_m_i,15324.7,15282.2,15277.2,15330.9,15304.05,15296.766666666668,15293.125,15303.75,1478,2021-09-14 12:00:00
1198,CHNA50_m_i,15282.5,15305.2,15281.1,15317.1,15299.1,15301.133333333333,15302.150000000001,15296.475,1551,2021-09-14 16:00:00
1199,CHNA50_m_i,15305.2,15303.3,15274.2,15312.8,15293.5,15296.766666666668,15298.400000000001,15298.875,1146,2021-09-14 20:00:00
1200,CHNA50_m_i,15306.5,15237.6,15144.9,15312.1,15228.5,15231.533333333333,15233.05,15250.275,4707,2021-09-15 04:00:00
1201,CHNA50_m_i,15237.7,15116.6,14988.5,15244.8,15116.65,15116.633333333333,15116.625,15146.900000000001,6148,2021-09-15 08:00:00
1202,CHNA50_m_i,15122.0,15089.3,15077.0,15136.9,15106.95,15101.066666666666,15098.125,15106.3,1457,2021-09-15 12:00:00
1203,CHNA50_m_i,15089.3,15092.1,15058.5,15102.4,15080.45,15084.333333333334,15086.275,15085.575,1970,2021-09-15 16:00:00
1204,CHNA50_m_i,15093.3,15146.1,15093.1,15151.6,15122.35,15130.266666666668,15134.225,15121.025000000001,1237,2021-09-15 20:00:00
1205,CHNA50_m_i,15106.5,15017.0,14883.3,15140.3,15011.8,15013.533333333333,15014.4,15036.775,8229,2021-09-16 04:00:00
1206,CHNA50_m_i,15017.1,15020.8,14957.2,15118.2,15037.7,15032.066666666666,15029.25,15028.324999999999,5734,2021-09-16 08:00:00
1207,CHNA50_m_i,15024.2,15025.9,14993.2,15038.2,15015.7,15019.1,15020.800000000001,15020.375,1458,2021-09-16 12:00:00
1208,CHNA50_m_i,15026.0,15033.2,14997.1,15044.2,15020.650000000001,15024.833333333334,15026.925,15025.125,1559,2021-09-16 16:00:00
1209,CHNA50_m_i,15033.3,15021.8,15013.2,15047.2,15030.2,15027.4,15026.0,15028.875,881,2021-09-16 20:00:00
1210,CHNA50_m_i,15014.4,15153.6,14930.7,15207.7,15069.2,15097.333333333334,15111.4,15076.6,6140,2021-09-17 04:00:00
1211,CHNA50_m_i,15151.8,15196.5,15133.7,15228.5,15181.1,15186.233333333332,15188.8,15177.625,4594,2021-09-17 08:00:00
1212,CHNA50_m_i,15190.1,15198.4,15170.7,15205.7,15188.2,15191.6,15193.300000000001,15191.225,1446,2021-09-17 12:00:00
1213,CHNA50_m_i,15198.2,15157.5,15130.7,15210.8,15170.75,15166.333333333334,15164.125,15174.3,1808,2021-09-17 16:00:00
1214,CHNA50_m_i,15157.6,15121.7,15121.7,15158.7,15140.2,15134.033333333335,15130.95,15139.925000000001,1072,2021-09-17 20:00:00
1215,CHNA50_m_i,15124.2,14601.7,14538.7,15127.4,14833.05,14755.933333333334,14717.375,14848.0,8399,2021-09-20 04:00:00
1216,CHNA50_m_i,14601.9,14708.9,14586.7,14739.9,14663.3,14678.5,14686.1,14659.35,4758,2021-09-20 08:00:00
1217,CHNA50_m_i,14714.3,14668.4,14635.3,14735.0,14685.15,14679.566666666666,14676.775,14688.25,2782,2021-09-20 12:00:00
1218,CHNA50_m_i,14669.3,14645.7,14642.0,14736.6,14689.3,14674.766666666668,14667.5,14673.400000000001,2473,2021-09-20 16:00:00
1219,CHNA50_m_i,14645.4,14652.2,14593.3,14662.7,14628.0,14636.066666666666,14640.099999999999,14638.4,2537,2021-09-20 20:00:00
1220,CHNA50_m_i,14651.3,14722.1,14613.4,14803.1,14708.25,14712.866666666667,14715.175,14697.474999999999,6093,2021-09-21 04:00:00
1221,CHNA50_m_i,14720.7,14818.1,14660.1,14856.3,14758.2,14778.166666666666,14788.15,14763.8,4448,2021-09-21 08:00:00
1222,CHNA50_m_i,14813.1,14742.6,14725.7,14852.5,14789.1,14773.6,14765.85,14783.475,3130,2021-09-21 12:00:00
1223,CHNA50_m_i,14741.8,14769.9,14708.1,14791.4,14749.75,14756.466666666667,14759.825,14752.8,2444,2021-09-21 16:00:00
1224,CHNA50_m_i,14770.0,14773.2,14737.8,14797.9,14767.849999999999,14769.633333333331,14770.524999999998,14769.724999999999,1845,2021-09-21 20:00:00
1225,CHNA50_m_i,14762.0,14798.5,14740.5,14983.5,14862.0,14840.833333333334,14830.25,14821.125,6617,2021-09-22 04:00:00
1226,CHNA50_m_i,14798.5,14878.8,14789.5,14990.7,14890.1,14886.333333333334,14884.45,14864.375,4804,2021-09-22 08:00:00
1227,CHNA50_m_i,14866.7,14942.5,14866.7,14942.5,14904.6,14917.233333333332,14923.55,14904.599999999999,1445,2021-09-22 12:00:00
1228,CHNA50_m_i,14942.5,15014.5,14923.5,15029.2,14976.35,14989.066666666666,14995.425,14977.425,2494,2021-09-22 16:00:00
