,LTCUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
423,LTCUSD_i,132.54,134.39,132.06,134.57,133.315,133.67333333333332,133.8525,133.39,7042,2021-07-02 16:00:00
424,LTCUSD_i,134.39,132.5,132.14,135.18,133.66,133.27333333333334,133.07999999999998,133.5525,4350,2021-07-02 20:00:00
425,LTCUSD_i,145.69,142.75,142.71,147.47,145.09,144.31,143.92000000000002,144.655,7352,2021-07-05 00:00:00
426,LTCUSD_i,142.75,139.48,139.08,143.32,141.2,140.62666666666667,140.34,141.1575,7239,2021-07-05 04:00:00
427,LTCUSD_i,139.48,139.62,138.49,140.69,139.59,139.6,139.60500000000002,139.57,5465,2021-07-05 08:00:00
428,LTCUSD_i,139.62,135.19,133.28,140.87,137.075,136.44666666666666,136.1325,137.24,6717,2021-07-05 12:00:00
429,LTCUSD_i,135.19,136.88,135.15,137.38,136.265,136.47,136.5725,136.14999999999998,3924,2021-07-05 16:00:00
430,LTCUSD_i,136.88,138.15,134.24,139.18,136.71,137.19000000000003,137.43,137.1125,5615,2021-07-05 20:00:00
431,LTCUSD_i,138.15,139.31,136.71,140.05,138.38,138.69,138.845,138.555,4537,2021-07-06 00:00:00
432,LTCUSD_i,139.31,141.61,136.53,142.05,139.29000000000002,140.06333333333336,140.45000000000002,139.875,4935,2021-07-06 04:00:00
433,LTCUSD_i,141.61,141.71,140.77,142.14,141.45499999999998,141.54,141.5825,141.5575,3356,2021-07-06 08:00:00
434,LTCUSD_i,141.69,138.62,135.08,141.91,138.495,138.53666666666666,138.5575,139.325,9092,2021-07-06 12:00:00
435,LTCUSD_i,138.62,137.61,136.2,138.84,137.51999999999998,137.54999999999998,137.565,137.8175,6612,2021-07-06 16:00:00
436,LTCUSD_i,137.62,136.84,135.57,137.99,136.78,136.79999999999998,136.81,137.005,4878,2021-07-06 20:00:00
437,LTCUSD_i,136.84,138.11,135.22,139.23,137.225,137.52,137.66750000000002,137.35,4508,2021-07-07 00:00:00
438,LTCUSD_i,138.11,140.82,136.46,141.19,138.825,139.48999999999998,139.8225,139.14499999999998,5570,2021-07-07 04:00:00
439,LTCUSD_i,140.82,140.9,140.24,142.4,141.32,141.17999999999998,141.10999999999999,141.08999999999997,3473,2021-07-07 08:00:00
440,LTCUSD_i,140.9,141.35,139.84,142.43,141.135,141.20666666666668,141.2425,141.13,5363,2021-07-07 12:00:00
441,LTCUSD_i,141.36,140.07,138.84,141.63,140.235,140.18,140.1525,140.47500000000002,5055,2021-07-07 16:00:00
442,LTCUSD_i,140.07,139.11,138.82,140.35,139.58499999999998,139.42666666666665,139.3475,139.58749999999998,3866,2021-07-07 20:00:00
443,LTCUSD_i,139.11,133.31,132.72,139.11,135.91500000000002,135.04666666666668,134.6125,136.0625,6688,2021-07-08 00:00:00
444,LTCUSD_i,133.31,133.97,133.01,135.07,134.04,134.01666666666665,134.005,133.83999999999997,6966,2021-07-08 04:00:00
445,LTCUSD_i,133.97,129.89,127.91,134.47,131.19,130.75666666666666,130.54,131.56,8369,2021-07-08 08:00:00
446,LTCUSD_i,129.89,129.29,126.96,130.85,128.905,129.03333333333333,129.0975,129.2475,7524,2021-07-08 12:00:00
447,LTCUSD_i,129.29,131.19,128.11,131.31,129.71,130.20333333333335,130.45,129.975,5124,2021-07-08 16:00:00
448,LTCUSD_i,131.19,130.72,130.52,132.57,131.54500000000002,131.27,131.13250000000002,131.25,4486,2021-07-08 20:00:00
449,LTCUSD_i,130.72,126.64,126.47,131.94,129.20499999999998,128.35,127.92249999999999,128.9425,7060,2021-07-09 00:00:00
450,LTCUSD_i,126.64,130.8,125.26,131.08,128.17000000000002,129.04666666666668,129.485,128.44500000000002,8297,2021-07-09 04:00:00
451,LTCUSD_i,130.79,128.98,128.72,131.99,130.35500000000002,129.89666666666668,129.66750000000002,130.12,7955,2021-07-09 08:00:00
452,LTCUSD_i,128.98,130.38,127.05,130.54,128.795,129.32333333333332,129.58749999999998,129.23749999999998,7737,2021-07-09 12:00:00
453,LTCUSD_i,130.38,133.79,130.16,134.8,132.48000000000002,132.91666666666666,133.135,132.2825,6511,2021-07-09 16:00:00
454,LTCUSD_i,133.79,132.96,132.17,133.93,133.05,133.02,133.00500000000002,133.2125,3759,2021-07-09 20:00:00
455,LTCUSD_i,133.11,133.48,132.53,135.88,134.20499999999998,133.96333333333334,133.8425,133.75,4690,2021-07-12 00:00:00
456,LTCUSD_i,133.48,135.44,133.06,135.83,134.445,134.77666666666667,134.9425,134.4525,4062,2021-07-12 04:00:00
457,LTCUSD_i,135.44,137.91,134.58,138.65,136.615,137.04666666666665,137.2625,136.64499999999998,5064,2021-07-12 08:00:00
458,LTCUSD_i,137.91,135.96,135.04,138.31,136.675,136.4366666666667,136.31750000000002,136.805,5228,2021-07-12 12:00:00
459,LTCUSD_i,135.96,135.67,135.18,139.0,137.09,136.61666666666667,136.38,136.45250000000001,6839,2021-07-12 16:00:00
460,LTCUSD_i,135.65,132.02,131.14,136.07,133.605,133.07666666666668,132.8125,133.72,7615,2021-07-12 20:00:00
461,LTCUSD_i,132.02,133.29,131.7,133.92,132.81,132.97,133.04999999999998,132.7325,4941,2021-07-13 00:00:00
462,LTCUSD_i,133.29,132.83,131.75,133.44,132.595,132.67333333333332,132.7125,132.8275,2858,2021-07-13 04:00:00
463,LTCUSD_i,132.83,132.54,129.23,132.94,131.08499999999998,131.56999999999996,131.81249999999997,131.885,5786,2021-07-13 08:00:00
464,LTCUSD_i,132.54,129.17,128.84,133.44,131.14,130.48333333333332,130.15499999999997,130.99749999999997,5496,2021-07-13 12:00:00
465,LTCUSD_i,129.17,133.78,128.84,134.07,131.45499999999998,132.23,132.61749999999998,131.46499999999997,6553,2021-07-13 16:00:00
466,LTCUSD_i,133.79,130.55,129.26,133.86,131.56,131.22333333333333,131.055,131.865,7400,2021-07-13 20:00:00
467,LTCUSD_i,130.55,127.46,127.08,131.23,129.155,128.59,128.3075,129.07999999999998,5918,2021-07-14 00:00:00
468,LTCUSD_i,127.46,125.43,123.0,128.29,125.645,125.57333333333334,125.53750000000001,126.045,9326,2021-07-14 04:00:00
469,LTCUSD_i,125.43,123.87,123.7,125.86,124.78,124.47666666666667,124.325,124.715,8245,2021-07-14 08:00:00
470,LTCUSD_i,123.88,127.21,123.31,128.85,126.08,126.45666666666666,126.645,125.8125,8595,2021-07-14 12:00:00
471,LTCUSD_i,127.19,130.21,127.19,131.55,129.37,129.65,129.79000000000002,129.03500000000003,5948,2021-07-14 16:00:00
472,LTCUSD_i,130.21,130.61,129.61,131.45,130.53,130.55666666666667,130.57,130.47,4470,2021-07-14 20:00:00
473,LTCUSD_i,130.61,130.91,128.66,131.92,130.29,130.49666666666667,130.6,130.525,5136,2021-07-15 00:00:00
474,LTCUSD_i,130.91,128.39,128.01,132.55,130.28,129.65,129.33499999999998,129.965,6213,2021-07-15 04:00:00
475,LTCUSD_i,128.39,127.74,127.07,128.82,127.945,127.87666666666667,127.8425,128.005,5617,2021-07-15 08:00:00
476,LTCUSD_i,127.74,124.17,123.55,128.78,126.16499999999999,125.5,125.1675,126.06,9270,2021-07-15 12:00:00
477,LTCUSD_i,124.18,124.17,123.2,125.57,124.38499999999999,124.31333333333333,124.2775,124.28,8898,2021-07-15 16:00:00
478,LTCUSD_i,124.17,124.79,121.46,125.05,123.255,123.76666666666667,124.02250000000001,123.8675,8112,2021-07-15 20:00:00
479,LTCUSD_i,124.79,125.17,123.77,126.15,124.96000000000001,125.03000000000002,125.06500000000001,124.97000000000001,6310,2021-07-16 00:00:00
480,LTCUSD_i,125.17,126.38,125.17,127.32,126.245,126.29,126.3125,126.01,6335,2021-07-16 04:00:00
481,LTCUSD_i,126.38,122.44,121.71,126.65,124.18,123.60000000000001,123.31,124.295,7099,2021-07-16 08:00:00
482,LTCUSD_i,122.44,122.36,119.86,122.92,121.39,121.71333333333332,121.875,121.895,7795,2021-07-16 12:00:00
483,LTCUSD_i,122.36,124.46,122.14,124.96,123.55,123.85333333333334,124.005,123.48,7878,2021-07-16 16:00:00
484,LTCUSD_i,124.46,122.99,122.91,124.69,123.8,123.52999999999999,123.395,123.76249999999999,5099,2021-07-16 20:00:00
485,LTCUSD_i,118.55,116.99,116.84,121.55,119.195,118.46,118.0925,118.4825,6959,2021-07-19 00:00:00
486,LTCUSD_i,116.99,119.07,116.68,119.13,117.905,118.29333333333334,118.4875,117.9675,4599,2021-07-19 04:00:00
487,LTCUSD_i,119.07,117.16,116.88,120.27,118.57499999999999,118.10333333333331,117.86749999999998,118.34499999999998,5083,2021-07-19 08:00:00
488,LTCUSD_i,117.16,112.65,111.73,117.73,114.73,114.03666666666668,113.69,114.8175,6952,2021-07-19 12:00:00
489,LTCUSD_i,112.65,112.8,111.46,113.54,112.5,112.60000000000001,112.65,112.61250000000001,7243,2021-07-19 16:00:00
490,LTCUSD_i,112.82,113.47,112.6,113.94,113.27,113.33666666666666,113.37,113.2075,4265,2021-07-19 20:00:00
491,LTCUSD_i,113.47,112.56,112.22,114.52,113.37,113.10000000000001,112.965,113.1925,5612,2021-07-20 00:00:00
492,LTCUSD_i,112.56,105.92,105.31,112.73,109.02000000000001,107.98666666666668,107.47000000000001,109.13000000000001,11928,2021-07-20 04:00:00
493,LTCUSD_i,105.92,105.13,105.05,106.65,105.85,105.61,105.49,105.6875,4705,2021-07-20 08:00:00
494,LTCUSD_i,105.13,106.25,103.42,106.56,104.99000000000001,105.41000000000001,105.62,105.34,7560,2021-07-20 12:00:00
495,LTCUSD_i,106.25,107.36,104.4,109.0,106.7,106.92,107.03,106.7525,9314,2021-07-20 16:00:00
496,LTCUSD_i,107.36,108.56,107.29,109.15,108.22,108.33333333333333,108.39,108.09,4231,2021-07-20 20:00:00
497,LTCUSD_i,108.56,105.04,104.96,108.75,106.85499999999999,106.25,105.9475,106.8275,6358,2021-07-21 00:00:00
498,LTCUSD_i,105.04,111.25,104.58,111.77,108.175,109.2,109.7125,108.16000000000001,7983,2021-07-21 04:00:00
499,LTCUSD_i,111.25,111.69,110.76,111.94,111.35,111.46333333333332,111.52,111.41,5531,2021-07-21 08:00:00
500,LTCUSD_i,111.69,113.21,111.38,114.33,112.85499999999999,112.97333333333331,113.03249999999998,112.65249999999999,5764,2021-07-21 12:00:00
501,LTCUSD_i,113.21,116.14,113.21,118.51,115.86,115.95333333333333,116.0,115.2675,6920,2021-07-21 16:00:00
502,LTCUSD_i,116.14,115.99,114.79,118.66,116.725,116.48,116.3575,116.395,10737,2021-07-21 20:00:00
503,LTCUSD_i,115.98,116.79,115.47,118.56,117.015,116.94,116.9025,116.7,5720,2021-07-22 00:00:00
504,LTCUSD_i,116.79,117.02,115.17,117.79,116.48,116.66000000000001,116.75,116.69250000000001,6371,2021-07-22 04:00:00
505,LTCUSD_i,117.03,117.59,115.62,118.53,117.075,117.24666666666667,117.33250000000001,117.1925,6680,2021-07-22 08:00:00
506,LTCUSD_i,117.59,117.98,115.17,118.22,116.695,117.12333333333333,117.3375,117.24000000000001,7885,2021-07-22 12:00:00
507,LTCUSD_i,117.98,120.75,117.66,121.48,119.57,119.96333333333332,120.16,119.4675,6825,2021-07-22 16:00:00
508,LTCUSD_i,120.75,119.57,119.46,121.27,120.365,120.09999999999998,119.96749999999999,120.26249999999999,3048,2021-07-22 20:00:00
509,LTCUSD_i,119.56,119.84,118.52,120.56,119.53999999999999,119.63999999999999,119.69,119.61999999999999,4602,2021-07-23 00:00:00
510,LTCUSD_i,119.84,120.7,119.65,121.65,120.65,120.66666666666667,120.675,120.46000000000001,4737,2021-07-23 04:00:00
511,LTCUSD_i,120.71,118.83,118.65,121.64,120.14500000000001,119.70666666666666,119.4875,119.9575,4747,2021-07-23 08:00:00
512,LTCUSD_i,118.84,119.44,118.19,119.74,118.965,119.12333333333333,119.2025,119.05250000000001,5850,2021-07-23 12:00:00
513,LTCUSD_i,119.44,117.24,116.52,120.29,118.405,118.01666666666667,117.8225,118.3725,5857,2021-07-23 16:00:00
514,LTCUSD_i,117.24,119.44,116.79,119.51,118.15,118.58,118.795,118.245,4072,2021-07-23 20:00:00
515,LTCUSD_i,124.29,131.63,124.06,132.07,128.065,129.25333333333333,129.8475,128.0125,7250,2021-07-26 00:00:00
516,LTCUSD_i,131.63,136.23,131.43,138.34,134.885,135.33333333333334,135.5575,134.4075,15843,2021-07-26 04:00:00
517,LTCUSD_i,136.2,136.65,134.48,139.46,136.97,136.86333333333334,136.81,136.6975,12857,2021-07-26 08:00:00
518,LTCUSD_i,136.65,137.28,136.05,138.38,137.215,137.23666666666668,137.2475,137.09,9280,2021-07-26 12:00:00
519,LTCUSD_i,137.28,137.42,135.57,138.87,137.22,137.28666666666666,137.32,137.285,10923,2021-07-26 16:00:00
520,LTCUSD_i,137.42,132.56,131.16,139.83,135.495,134.51666666666668,134.0275,135.2425,13693,2021-07-26 20:00:00
521,LTCUSD_i,132.56,130.62,128.87,132.56,130.715,130.68333333333334,130.66750000000002,131.1525,13572,2021-07-27 00:00:00
522,LTCUSD_i,130.62,128.39,126.88,130.76,128.82,128.67666666666665,128.605,129.1625,10659,2021-07-27 04:00:00
523,LTCUSD_i,128.39,128.83,127.63,129.31,128.47,128.59,128.65,128.54,7678,2021-07-27 08:00:00
524,LTCUSD_i,128.83,133.16,128.11,133.22,130.66500000000002,131.49666666666667,131.9125,130.83,4585,2021-07-27 12:00:00
525,LTCUSD_i,133.16,131.11,130.69,133.97,132.32999999999998,131.92333333333332,131.72,132.2325,10475,2021-07-27 16:00:00
526,LTCUSD_i,131.11,132.57,131.11,133.45,132.28,132.37666666666667,132.425,132.06,9354,2021-07-27 20:00:00
527,LTCUSD_i,132.57,133.04,132.24,134.66,133.45,133.3133333333333,133.24499999999998,133.1275,9002,2021-07-28 00:00:00
528,LTCUSD_i,133.04,134.0,132.62,136.52,134.57,134.38,134.285,134.045,8867,2021-07-28 04:00:00
529,LTCUSD_i,134.0,135.7,131.75,139.0,135.375,135.48333333333332,135.5375,135.1125,9244,2021-07-28 08:00:00
530,LTCUSD_i,135.7,136.23,135.42,139.85,137.635,137.16666666666666,136.9325,136.8,7528,2021-07-28 12:00:00
531,LTCUSD_i,136.23,138.23,135.7,138.23,136.96499999999997,137.38666666666666,137.5975,137.0975,6667,2021-07-28 16:00:00
532,LTCUSD_i,138.23,137.68,133.71,138.81,136.26,136.73333333333332,136.97,137.1075,9824,2021-07-28 20:00:00
533,LTCUSD_i,137.61,137.08,137.08,141.42,139.25,138.52666666666667,138.16500000000002,138.2975,8041,2021-07-29 00:00:00
534,LTCUSD_i,137.08,139.28,136.18,140.17,138.175,138.54333333333332,138.7275,138.1775,7742,2021-07-29 04:00:00
535,LTCUSD_i,139.28,138.67,138.19,139.59,138.89,138.81666666666663,138.77999999999997,138.93249999999998,5550,2021-07-29 08:00:00
536,LTCUSD_i,138.67,137.72,136.52,140.28,138.4,138.17333333333332,138.06,138.29749999999999,7230,2021-07-29 12:00:00
537,LTCUSD_i,137.67,140.01,137.49,140.22,138.85500000000002,139.24,139.4325,138.8475,7331,2021-07-29 16:00:00
538,LTCUSD_i,140.01,140.16,139.09,140.77,139.93,140.00666666666666,140.045,140.0075,4782,2021-07-29 20:00:00
539,LTCUSD_i,140.16,140.22,138.78,142.59,140.685,140.53,140.45250000000001,140.4375,6264,2021-07-30 00:00:00
540,LTCUSD_i,140.22,141.83,139.92,143.23,141.575,141.66,141.70250000000001,141.3,6213,2021-07-30 04:00:00
541,LTCUSD_i,141.83,136.84,135.69,142.05,138.87,138.19333333333336,137.85500000000002,139.10250000000002,6246,2021-07-30 08:00:00
542,LTCUSD_i,136.84,135.9,135.5,137.28,136.39,136.22666666666666,136.14499999999998,136.38,7140,2021-07-30 12:00:00
543,LTCUSD_i,135.9,137.14,135.54,137.54,136.54,136.73999999999998,136.83999999999997,136.53,5329,2021-07-30 16:00:00
544,LTCUSD_i,137.09,142.17,137.07,143.21,140.14,140.81666666666663,141.15499999999997,139.885,4891,2021-07-30 20:00:00
545,LTCUSD_i,145.68,138.79,137.57,146.12,141.845,140.82666666666668,140.3175,142.04000000000002,11599,2021-08-02 00:00:00
546,LTCUSD_i,138.81,140.67,138.35,141.31,139.82999999999998,140.10999999999999,140.24999999999997,139.78499999999997,7608,2021-08-02 04:00:00
547,LTCUSD_i,140.67,143.25,140.59,145.35,142.97,143.06333333333333,143.11,142.465,6160,2021-08-02 08:00:00
548,LTCUSD_i,143.25,142.62,140.68,144.49,142.585,142.59666666666666,142.60250000000002,142.76,6736,2021-08-02 12:00:00
549,LTCUSD_i,142.62,143.43,142.02,144.25,143.135,143.23333333333332,143.2825,143.07999999999998,5024,2021-08-02 16:00:00
550,LTCUSD_i,143.43,139.34,138.97,143.5,141.235,140.60333333333335,140.28750000000002,141.31,5471,2021-08-02 20:00:00
551,LTCUSD_i,139.34,141.54,139.11,142.64,140.875,141.09666666666666,141.20749999999998,140.6575,6880,2021-08-03 00:00:00
552,LTCUSD_i,141.54,137.38,137.26,141.54,139.39999999999998,138.72666666666666,138.39,139.42999999999998,7244,2021-08-03 04:00:00
553,LTCUSD_i,137.38,137.08,135.96,138.51,137.235,137.18333333333337,137.15750000000003,137.23250000000002,6206,2021-08-03 08:00:00
554,LTCUSD_i,137.08,138.47,135.23,138.68,136.95499999999998,137.46,137.7125,137.365,6301,2021-08-03 12:00:00
555,LTCUSD_i,138.47,138.63,137.25,139.95,138.6,138.60999999999999,138.615,138.575,5040,2021-08-03 16:00:00
556,LTCUSD_i,138.63,138.75,136.48,139.27,137.875,138.16666666666666,138.3125,138.2825,4908,2021-08-03 20:00:00
557,LTCUSD_i,138.75,138.38,136.87,139.94,138.405,138.39666666666668,138.39249999999998,138.485,5431,2021-08-04 00:00:00
558,LTCUSD_i,138.38,136.8,136.05,138.96,137.505,137.27,137.1525,137.5475,3450,2021-08-04 04:00:00
559,LTCUSD_i,136.8,135.97,135.05,137.95,136.5,136.32333333333335,136.235,136.4425,4389,2021-08-04 08:00:00
560,LTCUSD_i,135.97,139.48,135.69,139.55,137.62,138.24,138.55,137.6725,3709,2021-08-04 12:00:00
561,LTCUSD_i,139.48,142.6,138.65,143.27,140.96,141.50666666666666,141.78,141.0,7108,2021-08-04 16:00:00
562,LTCUSD_i,142.6,143.11,141.56,143.56,142.56,142.74333333333334,142.835,142.7075,5141,2021-08-04 20:00:00
563,LTCUSD_i,143.11,141.19,141.16,143.93,142.54500000000002,142.09333333333333,141.8675,142.34750000000003,5785,2021-08-05 00:00:00
564,LTCUSD_i,141.19,139.96,139.87,141.37,140.62,140.4,140.29000000000002,140.59750000000003,6304,2021-08-05 04:00:00
565,LTCUSD_i,139.96,137.69,137.47,140.61,139.04000000000002,138.59,138.365,138.9325,5602,2021-08-05 08:00:00
566,LTCUSD_i,137.69,137.67,135.58,138.76,137.17000000000002,137.33666666666667,137.42,137.425,9242,2021-08-05 12:00:00
567,LTCUSD_i,137.68,141.06,136.65,141.27,138.96,139.66,140.01,139.16500000000002,10762,2021-08-05 16:00:00
568,LTCUSD_i,141.06,143.76,140.41,144.38,142.39499999999998,142.85,143.0775,142.40249999999997,7235,2021-08-05 20:00:00
569,LTCUSD_i,143.75,141.66,141.39,144.63,143.01,142.55999999999997,142.33499999999998,142.8575,5896,2021-08-06 00:00:00
570,LTCUSD_i,141.67,145.08,141.67,146.89,144.27999999999997,144.54666666666665,144.68,143.8275,8915,2021-08-06 04:00:00
571,LTCUSD_i,145.08,145.05,143.85,146.86,145.35500000000002,145.25333333333336,145.20250000000001,145.21,7610,2021-08-06 08:00:00
572,LTCUSD_i,145.05,144.5,142.86,145.33,144.09500000000003,144.23000000000002,144.2975,144.435,8574,2021-08-06 12:00:00
573,LTCUSD_i,144.5,148.33,143.93,150.34,147.135,147.53333333333333,147.73250000000002,146.775,9932,2021-08-06 16:00:00
574,LTCUSD_i,148.33,148.03,147.25,149.68,148.465,148.32000000000002,148.2475,148.32250000000002,8121,2021-08-06 20:00:00
575,LTCUSD_i,148.05,145.97,145.57,151.41,148.49,147.65,147.23000000000002,147.75,8837,2021-08-09 00:00:00
576,LTCUSD_i,145.97,147.68,144.58,147.68,146.13,146.64666666666668,146.905,146.4775,6979,2021-08-09 04:00:00
577,LTCUSD_i,147.63,149.59,145.9,149.69,147.79500000000002,148.39333333333335,148.69250000000002,148.20250000000001,5945,2021-08-09 08:00:00
578,LTCUSD_i,149.59,154.75,149.19,155.14,152.165,153.02666666666667,153.45749999999998,152.1675,7874,2021-08-09 12:00:00
579,LTCUSD_i,154.75,165.92,154.34,166.78,160.56,162.34666666666666,163.23999999999998,160.4475,13772,2021-08-09 16:00:00
580,LTCUSD_i,165.93,163.54,163.31,170.13,166.72,165.66,165.13,165.72750000000002,12511,2021-08-09 20:00:00
581,LTCUSD_i,163.54,162.65,161.3,167.94,164.62,163.96333333333334,163.635,163.8575,13786,2021-08-10 00:00:00
582,LTCUSD_i,162.65,160.52,160.52,164.69,162.60500000000002,161.91,161.5625,162.095,9707,2021-08-10 04:00:00
583,LTCUSD_i,160.5,164.55,160.19,166.64,163.415,163.79333333333332,163.98250000000002,162.97,10635,2021-08-10 08:00:00
584,LTCUSD_i,164.56,166.76,161.21,166.76,163.985,164.91,165.3725,164.8225,9661,2021-08-10 12:00:00
585,LTCUSD_i,166.76,158.89,158.16,167.71,162.935,161.58666666666667,160.9125,162.88,12796,2021-08-10 16:00:00
586,LTCUSD_i,158.89,166.51,158.83,166.76,162.79500000000002,164.03333333333333,164.6525,162.7475,7821,2021-08-10 20:00:00
587,LTCUSD_i,166.51,166.53,163.59,167.39,165.49,165.83666666666667,166.01,166.005,8743,2021-08-11 00:00:00
588,LTCUSD_i,166.53,165.82,163.72,166.68,165.2,165.40666666666667,165.51,165.6875,7021,2021-08-11 04:00:00
589,LTCUSD_i,165.82,170.92,165.44,173.66,169.55,170.00666666666666,170.23499999999999,168.95999999999998,12101,2021-08-11 08:00:00
590,LTCUSD_i,170.88,170.27,168.03,171.59,169.81,169.96333333333334,170.04,170.1925,8521,2021-08-11 12:00:00
591,LTCUSD_i,170.27,172.68,169.46,174.16,171.81,172.1,172.245,171.64249999999998,10335,2021-08-11 16:00:00
592,LTCUSD_i,172.68,173.53,171.55,175.41,173.48000000000002,173.49666666666667,173.505,173.29250000000002,8182,2021-08-11 20:00:00
593,LTCUSD_i,173.53,175.47,167.98,175.89,171.935,173.11333333333334,173.70250000000001,173.2175,13692,2021-08-12 00:00:00
594,LTCUSD_i,175.4,172.11,171.75,179.06,175.405,174.3066666666667,173.75750000000002,174.58,10494,2021-08-12 04:00:00
595,LTCUSD_i,172.11,169.12,165.83,172.34,169.085,169.09666666666666,169.10250000000002,169.85000000000002,14446,2021-08-12 08:00:00
596,LTCUSD_i,169.12,165.96,163.97,171.68,167.825,167.20333333333335,166.8925,167.6825,11815,2021-08-12 12:00:00
597,LTCUSD_i,165.96,162.91,160.12,167.25,163.685,163.42666666666665,163.29749999999999,164.06,13459,2021-08-12 16:00:00
598,LTCUSD_i,162.91,165.56,162.1,165.96,164.03,164.54,164.79500000000002,164.1325,7236,2021-08-12 20:00:00
599,LTCUSD_i,165.56,166.83,161.28,167.71,164.495,165.27333333333334,165.66250000000002,165.34500000000003,10091,2021-08-13 00:00:00
600,LTCUSD_i,166.83,169.21,166.61,169.55,168.08,168.45666666666668,168.645,168.05,6806,2021-08-13 04:00:00
601,LTCUSD_i,169.21,180.51,168.52,182.27,175.395,177.1,177.9525,175.1275,10506,2021-08-13 08:00:00
602,LTCUSD_i,180.51,181.09,178.46,182.32,180.39,180.62333333333333,180.74,180.595,10925,2021-08-13 12:00:00
603,LTCUSD_i,181.1,177.25,172.7,181.25,176.975,177.0666666666667,177.1125,178.07500000000002,11945,2021-08-13 16:00:00
604,LTCUSD_i,177.25,180.71,174.29,182.12,178.20499999999998,179.04,179.4575,178.5925,11882,2021-08-13 20:00:00
605,LTCUSD_i,183.21,185.78,180.97,187.15,184.06,184.63333333333333,184.92,184.2775,9444,2021-08-16 00:00:00
606,LTCUSD_i,185.78,184.9,182.72,187.15,184.935,184.92333333333332,184.9175,185.1375,7441,2021-08-16 04:00:00
607,LTCUSD_i,184.9,184.63,183.09,186.96,185.025,184.89333333333335,184.82750000000001,184.895,8347,2021-08-16 08:00:00
608,LTCUSD_i,184.63,185.64,183.81,188.7,186.255,186.04999999999998,185.9475,185.695,8622,2021-08-16 12:00:00
609,LTCUSD_i,185.65,183.78,179.26,185.87,182.565,182.97,183.17249999999999,183.64,10286,2021-08-16 16:00:00
610,LTCUSD_i,183.85,179.38,177.14,184.58,180.86,180.36666666666667,180.12,181.2375,8125,2021-08-16 20:00:00
611,LTCUSD_i,179.38,175.54,172.69,181.38,177.035,176.53666666666666,176.2875,177.2475,11486,2021-08-17 00:00:00
612,LTCUSD_i,175.53,181.42,175.35,182.38,178.865,179.71666666666667,180.14249999999998,178.67,10086,2021-08-17 04:00:00
613,LTCUSD_i,181.42,179.7,176.85,181.96,179.405,179.50333333333333,179.5525,179.9825,12245,2021-08-17 08:00:00
614,LTCUSD_i,179.68,180.84,179.65,183.8,181.72500000000002,181.43000000000004,181.28250000000003,180.9925,12303,2021-08-17 12:00:00
615,LTCUSD_i,180.84,175.44,174.96,181.84,178.4,177.41333333333333,176.92000000000002,178.27,13184,2021-08-17 16:00:00
616,LTCUSD_i,175.45,172.56,169.38,178.23,173.805,173.39000000000001,173.1825,173.90500000000003,16042,2021-08-17 20:00:00
617,LTCUSD_i,172.56,167.02,163.94,172.56,168.25,167.84,167.635,169.01999999999998,15577,2021-08-18 00:00:00
618,LTCUSD_i,167.03,167.7,162.49,168.54,165.515,166.2433333333333,166.6075,166.44,18207,2021-08-18 04:00:00
619,LTCUSD_i,167.7,169.31,167.25,170.9,169.075,169.15333333333334,169.1925,168.79,10383,2021-08-18 08:00:00
620,LTCUSD_i,169.31,168.69,165.01,170.79,167.89999999999998,168.16333333333333,168.295,168.45,11595,2021-08-18 12:00:00
621,LTCUSD_i,168.69,173.38,168.49,174.1,171.29500000000002,171.99,172.3375,171.16500000000002,10112,2021-08-18 16:00:00
622,LTCUSD_i,173.39,164.47,164.46,173.77,169.115,167.5666666666667,166.79250000000002,169.0225,11166,2021-08-18 20:00:00
623,LTCUSD_i,164.47,168.61,163.67,168.99,166.32999999999998,167.09,167.47,166.435,10395,2021-08-19 00:00:00
624,LTCUSD_i,168.61,165.38,163.86,168.9,166.38,166.04666666666665,165.88,166.6875,13006,2021-08-19 04:00:00
625,LTCUSD_i,165.39,166.77,163.56,167.49,165.525,165.94000000000003,166.1475,165.8025,11980,2021-08-19 08:00:00
626,LTCUSD_i,166.77,164.95,162.07,167.22,164.64499999999998,164.74666666666664,164.79749999999999,165.2525,10151,2021-08-19 12:00:00
627,LTCUSD_i,164.95,168.84,164.1,170.85,167.475,167.92999999999998,168.1575,167.185,9699,2021-08-19 16:00:00
628,LTCUSD_i,168.84,173.49,168.13,174.55,171.34,172.0566666666667,172.41500000000002,171.25250000000003,10411,2021-08-19 20:00:00
629,LTCUSD_i,173.48,175.9,172.64,177.53,175.08499999999998,175.35666666666665,175.49249999999998,174.8875,9589,2021-08-20 00:00:00
630,LTCUSD_i,175.9,175.43,174.46,176.9,175.68,175.59666666666666,175.555,175.67249999999999,8655,2021-08-20 04:00:00
631,LTCUSD_i,175.43,174.8,173.7,176.53,175.115,175.01,174.95749999999998,175.115,9050,2021-08-20 08:00:00
632,LTCUSD_i,174.81,178.07,174.74,178.21,176.47500000000002,177.00666666666666,177.27249999999998,176.45749999999998,8950,2021-08-20 12:00:00
633,LTCUSD_i,178.07,181.22,177.92,183.54,180.73,180.89333333333332,180.975,180.1875,10110,2021-08-20 16:00:00
