,FTSE100_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1038,FTSE100_i,7200.5,7206.0,7199.0,7209.5,7204.25,7204.833333333333,7205.125,7203.75,990,2021-08-13 00:00:00
1039,FTSE100_i,7205.6,7206.0,7202.5,7212.2,7207.35,7206.900000000001,7206.675,7206.575000000001,1817,2021-08-13 04:00:00
1040,FTSE100_i,7206.2,7222.5,7196.9,7225.6,7211.25,7215.0,7216.875,7212.8,4572,2021-08-13 08:00:00
1041,FTSE100_i,7222.7,7222.0,7207.3,7226.5,7216.9,7218.599999999999,7219.45,7219.625,4629,2021-08-13 12:00:00
1042,FTSE100_i,7222.2,7215.3,7211.3,7224.7,7218.0,7217.099999999999,7216.65,7218.375,5571,2021-08-13 16:00:00
1043,FTSE100_i,7215.2,7213.9,7204.4,7215.9,7210.15,7211.399999999999,7212.025,7212.349999999999,1767,2021-08-13 20:00:00
1044,FTSE100_i,7202.6,7178.6,7175.4,7207.6,7191.5,7187.2,7185.049999999999,7191.049999999999,1082,2021-08-16 00:00:00
1045,FTSE100_i,7178.5,7177.6,7166.6,7182.2,7174.4,7175.466666666667,7176.0,7176.225,2438,2021-08-16 04:00:00
1046,FTSE100_i,7177.5,7153.2,7152.7,7184.3,7168.5,7163.400000000001,7160.85,7166.925,7451,2021-08-16 08:00:00
1047,FTSE100_i,7153.4,7131.3,7126.1,7158.1,7142.1,7138.5,7136.7,7142.225,6303,2021-08-16 12:00:00
1048,FTSE100_i,7131.2,7157.8,7117.6,7160.2,7138.9,7145.2,7148.349999999999,7141.7,8242,2021-08-16 16:00:00
1049,FTSE100_i,7157.8,7172.6,7156.1,7176.1,7166.1,7168.266666666667,7169.35,7165.650000000001,2037,2021-08-16 20:00:00
1050,FTSE100_i,7165.0,7152.9,7150.1,7173.4,7161.75,7158.8,7157.325000000001,7160.35,940,2021-08-17 00:00:00
1051,FTSE100_i,7153.2,7144.6,7138.8,7154.6,7146.700000000001,7146.0,7145.65,7147.8,2458,2021-08-17 04:00:00
1052,FTSE100_i,7144.7,7161.6,7112.1,7162.6,7137.35,7145.433333333334,7149.475,7145.250000000001,7954,2021-08-17 08:00:00
1053,FTSE100_i,7161.6,7171.2,7155.1,7173.1,7164.1,7166.466666666667,7167.650000000001,7165.25,5911,2021-08-17 12:00:00
1054,FTSE100_i,7171.7,7146.4,7145.0,7191.1,7168.05,7160.833333333333,7157.225,7163.55,10127,2021-08-17 16:00:00
1055,FTSE100_i,7146.7,7177.5,7144.9,7182.3,7163.6,7168.233333333334,7170.55,7162.85,5373,2021-08-17 20:00:00
1056,FTSE100_i,7162.6,7180.9,7159.8,7184.7,7172.25,7175.133333333334,7176.575000000001,7172.0,1415,2021-08-18 00:00:00
1057,FTSE100_i,7180.9,7201.7,7177.7,7203.7,7190.7,7194.366666666666,7196.2,7191.0,2622,2021-08-18 04:00:00
1058,FTSE100_i,7201.7,7158.8,7149.9,7210.7,7180.299999999999,7173.133333333332,7169.549999999999,7180.275,6608,2021-08-18 08:00:00
1059,FTSE100_i,7158.3,7157.2,7146.1,7170.1,7158.1,7157.8,7157.650000000001,7157.925,6751,2021-08-18 12:00:00
1060,FTSE100_i,7157.7,7170.4,7145.6,7174.2,7159.9,7163.399999999999,7165.15,7161.974999999999,9120,2021-08-18 16:00:00
1061,FTSE100_i,7170.3,7129.1,7129.1,7174.2,7151.65,7144.133333333334,7140.375,7150.675,5341,2021-08-18 20:00:00
1062,FTSE100_i,7116.1,7110.5,7106.0,7118.2,7112.1,7111.566666666667,7111.3,7112.700000000001,1267,2021-08-19 00:00:00
1063,FTSE100_i,7111.7,7101.8,7100.2,7119.1,7109.65,7107.033333333333,7105.724999999999,7108.2,3045,2021-08-19 04:00:00
1064,FTSE100_i,7101.7,7015.4,7000.2,7103.0,7051.6,7039.533333333333,7033.5,7055.075,14368,2021-08-19 08:00:00
1065,FTSE100_i,7015.4,7025.2,6990.2,7046.2,7018.2,7020.533333333333,7021.7,7019.25,11919,2021-08-19 12:00:00
1066,FTSE100_i,7025.2,7086.7,7024.7,7086.8,7055.75,7066.066666666667,7071.225,7055.85,15903,2021-08-19 16:00:00
1067,FTSE100_i,7087.2,7074.0,7052.2,7089.0,7070.6,7071.733333333334,7072.3,7075.6,7602,2021-08-19 20:00:00
1068,FTSE100_i,7074.2,7085.8,7061.7,7089.8,7075.75,7079.099999999999,7080.775,7077.875,1614,2021-08-20 00:00:00
1069,FTSE100_i,7085.5,7071.0,7054.5,7087.6,7071.05,7071.033333333333,7071.025,7074.65,4270,2021-08-20 04:00:00
1070,FTSE100_i,7070.9,7044.4,7030.4,7085.3,7057.85,7053.366666666666,7051.125,7057.75,11402,2021-08-20 08:00:00
1071,FTSE100_i,7044.3,7056.8,7030.8,7060.4,7045.6,7049.333333333333,7051.2,7048.075,7094,2021-08-20 12:00:00
1072,FTSE100_i,7056.6,7103.8,7051.4,7107.3,7079.35,7087.5,7091.575,7079.775,9962,2021-08-20 16:00:00
1073,FTSE100_i,7103.8,7106.3,7094.0,7114.5,7104.25,7104.933333333333,7105.275,7104.65,3031,2021-08-20 20:00:00
1074,FTSE100_i,7096.8,7117.1,7096.8,7118.8,7107.8,7110.900000000001,7112.450000000001,7107.375,1523,2021-08-23 00:00:00
1075,FTSE100_i,7117.5,7123.6,7109.9,7132.2,7121.049999999999,7121.899999999999,7122.324999999999,7120.799999999999,2999,2021-08-23 04:00:00
1076,FTSE100_i,7123.5,7113.7,7101.6,7150.9,7126.25,7122.066666666667,7119.975,7122.425,8730,2021-08-23 08:00:00
1077,FTSE100_i,7113.8,7107.4,7104.5,7124.4,7114.45,7112.099999999999,7110.924999999999,7112.525,4775,2021-08-23 12:00:00
1078,FTSE100_i,7107.4,7115.4,7098.4,7117.4,7107.9,7110.399999999999,7111.65,7109.65,7481,2021-08-23 16:00:00
1079,FTSE100_i,7115.4,7111.8,7108.9,7117.4,7113.15,7112.7,7112.474999999999,7113.375,2613,2021-08-23 20:00:00
1080,FTSE100_i,7115.3,7122.4,7112.3,7124.9,7118.6,7119.866666666666,7120.5,7118.724999999999,787,2021-08-24 00:00:00
1081,FTSE100_i,7122.9,7124.5,7119.0,7128.9,7123.95,7124.133333333334,7124.225,7123.825000000001,1552,2021-08-24 04:00:00
1082,FTSE100_i,7124.6,7098.2,7097.7,7131.5,7114.6,7109.133333333334,7106.400000000001,7113.0,7119,2021-08-24 08:00:00
1083,FTSE100_i,7098.4,7078.9,7074.2,7102.9,7088.549999999999,7085.333333333333,7083.725,7088.6,5851,2021-08-24 12:00:00
1084,FTSE100_i,7079.5,7119.9,7075.9,7122.4,7099.15,7106.066666666666,7109.525,7099.424999999999,7740,2021-08-24 16:00:00
1085,FTSE100_i,7119.9,7111.4,7110.7,7126.0,7118.35,7116.033333333333,7114.875,7117.0,1691,2021-08-24 20:00:00
1086,FTSE100_i,7114.8,7122.6,7109.8,7125.0,7117.4,7119.133333333334,7120.0,7118.05,1029,2021-08-25 00:00:00
1087,FTSE100_i,7122.2,7108.4,7104.9,7123.5,7114.2,7112.266666666666,7111.299999999999,7114.75,2377,2021-08-25 04:00:00
1088,FTSE100_i,7108.4,7135.9,7108.3,7145.9,7127.1,7130.033333333333,7131.5,7124.625,5122,2021-08-25 08:00:00
1089,FTSE100_i,7135.9,7149.4,7128.9,7149.4,7139.15,7142.566666666666,7144.275,7140.9,3107,2021-08-25 12:00:00
1090,FTSE100_i,7149.6,7145.9,7130.9,7153.9,7142.4,7143.566666666666,7144.15,7145.074999999999,5572,2021-08-25 16:00:00
1091,FTSE100_i,7145.6,7139.6,7137.6,7145.6,7141.6,7140.933333333334,7140.6,7142.1,1714,2021-08-25 20:00:00
1092,FTSE100_i,7129.1,7124.4,7120.9,7133.2,7127.049999999999,7126.166666666667,7125.725,7126.9,845,2021-08-26 00:00:00
1093,FTSE100_i,7124.5,7122.3,7118.5,7128.8,7123.65,7123.2,7122.974999999999,7123.525,2328,2021-08-26 04:00:00
1094,FTSE100_i,7121.7,7117.4,7093.1,7131.5,7112.3,7114.0,7114.85,7115.925,8985,2021-08-26 08:00:00
1095,FTSE100_i,7117.4,7132.4,7104.7,7135.9,7120.299999999999,7124.333333333333,7126.35,7122.6,6796,2021-08-26 12:00:00
1096,FTSE100_i,7132.5,7140.4,7116.2,7146.5,7131.35,7134.366666666666,7135.875,7133.9,10355,2021-08-26 16:00:00
1097,FTSE100_i,7140.5,7124.6,7116.7,7141.5,7129.1,7127.600000000001,7126.85,7130.825000000001,4275,2021-08-26 20:00:00
1098,FTSE100_i,7122.1,7121.6,7110.5,7123.1,7116.8,7118.400000000001,7119.200000000001,7119.325000000001,1113,2021-08-27 00:00:00
1099,FTSE100_i,7121.6,7130.8,7120.1,7138.7,7129.4,7129.866666666666,7130.099999999999,7127.799999999999,2692,2021-08-27 04:00:00
1100,FTSE100_i,7130.7,7129.0,7117.2,7140.0,7128.6,7128.733333333334,7128.8,7129.225,5237,2021-08-27 08:00:00
1101,FTSE100_i,7129.1,7117.6,7108.2,7133.5,7120.85,7119.766666666667,7119.225,7122.1,4735,2021-08-27 12:00:00
1102,FTSE100_i,7117.1,7150.7,7116.4,7159.7,7138.049999999999,7142.266666666666,7144.375,7135.975,8157,2021-08-27 16:00:00
1103,FTSE100_i,7150.5,7148.4,7144.7,7155.3,7150.0,7149.466666666667,7149.200000000001,7149.725,1668,2021-08-27 20:00:00
1104,FTSE100_i,7145.2,7147.3,7139.9,7148.3,7144.1,7145.166666666667,7145.7,7145.175,824,2021-08-31 00:00:00
1105,FTSE100_i,7147.2,7158.7,7139.4,7160.1,7149.75,7152.733333333334,7154.225,7151.35,1873,2021-08-31 04:00:00
1106,FTSE100_i,7159.0,7141.7,7135.2,7180.2,7157.7,7152.366666666666,7149.7,7154.025,7165,2021-08-31 08:00:00
1107,FTSE100_i,7142.2,7103.7,7101.4,7149.3,7125.35,7118.133333333334,7114.525000000001,7124.150000000001,9765,2021-08-31 12:00:00
1108,FTSE100_i,7104.1,7129.0,7093.0,7138.9,7115.95,7120.3,7122.475,7116.25,10012,2021-08-31 16:00:00
1109,FTSE100_i,7129.0,7121.8,7119.5,7130.0,7124.75,7123.766666666666,7123.275,7125.075,3470,2021-08-31 20:00:00
1110,FTSE100_i,7124.7,7132.0,7124.2,7134.3,7129.25,7130.166666666667,7130.625,7128.8,1103,2021-09-01 00:00:00
1111,FTSE100_i,7131.9,7140.9,7131.3,7146.8,7139.05,7139.666666666667,7139.975,7137.725,2516,2021-09-01 04:00:00
1112,FTSE100_i,7141.3,7187.3,7140.9,7191.4,7166.15,7173.2,7176.724999999999,7165.224999999999,8719,2021-09-01 08:00:00
1113,FTSE100_i,7187.3,7157.6,7157.6,7189.8,7173.700000000001,7168.333333333333,7165.65,7173.075,5799,2021-09-01 12:00:00
1114,FTSE100_i,7157.7,7168.3,7146.8,7170.3,7158.55,7161.8,7163.425,7160.775000000001,8767,2021-09-01 16:00:00
1115,FTSE100_i,7168.3,7159.8,7156.3,7170.9,7163.6,7162.333333333333,7161.7,7163.825,2071,2021-09-01 20:00:00
1116,FTSE100_i,7148.5,7131.5,7129.3,7155.2,7142.25,7138.666666666667,7136.875,7141.125,1162,2021-09-02 00:00:00
1117,FTSE100_i,7131.5,7136.8,7126.0,7139.6,7132.8,7134.133333333334,7134.8,7133.475,2374,2021-09-02 04:00:00
1118,FTSE100_i,7136.9,7152.7,7125.4,7160.7,7143.049999999999,7146.266666666666,7147.875,7143.924999999999,7082,2021-09-02 08:00:00
1119,FTSE100_i,7152.7,7149.5,7139.4,7152.8,7146.1,7147.233333333334,7147.8,7148.6,4698,2021-09-02 12:00:00
1120,FTSE100_i,7149.8,7158.3,7146.8,7172.2,7159.5,7159.099999999999,7158.9,7156.775,6555,2021-09-02 16:00:00
1121,FTSE100_i,7158.5,7150.1,7145.0,7159.7,7152.35,7151.600000000001,7151.225,7153.325000000001,3745,2021-09-02 20:00:00
1122,FTSE100_i,7149.3,7150.7,7142.9,7157.2,7150.049999999999,7150.266666666666,7150.375,7150.025,775,2021-09-03 00:00:00
1123,FTSE100_i,7151.7,7163.8,7146.9,7169.0,7157.95,7159.900000000001,7160.875,7157.85,3255,2021-09-03 04:00:00
1124,FTSE100_i,7164.0,7174.6,7156.7,7180.7,7168.7,7170.666666666667,7171.65,7169.0,5991,2021-09-03 08:00:00
1125,FTSE100_i,7174.6,7177.6,7162.3,7182.0,7172.15,7173.966666666667,7174.875,7174.125,6415,2021-09-03 12:00:00
1126,FTSE100_i,7178.0,7137.6,7121.5,7180.1,7150.8,7146.400000000001,7144.200000000001,7154.3,11903,2021-09-03 16:00:00
1127,FTSE100_i,7137.6,7143.7,7137.4,7145.6,7141.5,7142.233333333334,7142.6,7141.075000000001,2797,2021-09-03 20:00:00
1128,FTSE100_i,7134.8,7129.3,7121.5,7135.3,7128.4,7128.7,7128.849999999999,7130.224999999999,1264,2021-09-06 00:00:00
1129,FTSE100_i,7129.2,7145.2,7129.1,7148.3,7138.700000000001,7140.866666666668,7141.950000000001,7137.950000000001,2727,2021-09-06 04:00:00
1130,FTSE100_i,7145.2,7179.1,7142.2,7180.5,7161.35,7167.266666666667,7170.225,7161.750000000001,6304,2021-09-06 08:00:00
1131,FTSE100_i,7179.2,7185.4,7175.5,7193.1,7184.3,7184.666666666667,7184.85,7183.3,5023,2021-09-06 12:00:00
1132,FTSE100_i,7185.2,7184.8,7181.0,7197.9,7189.45,7187.900000000001,7187.125,7187.225,3342,2021-09-06 16:00:00
1133,FTSE100_i,7184.8,7186.3,7182.0,7187.9,7184.95,7185.400000000001,7185.625,7185.25,767,2021-09-06 20:00:00
1134,FTSE100_i,7181.0,7169.3,7167.5,7187.0,7177.25,7174.599999999999,7173.275,7176.2,812,2021-09-07 00:00:00
1135,FTSE100_i,7169.3,7172.7,7161.6,7175.4,7168.5,7169.900000000001,7170.6,7169.75,2780,2021-09-07 04:00:00
1136,FTSE100_i,7172.7,7173.8,7163.2,7181.4,7172.299999999999,7172.799999999999,7173.049999999999,7172.775,6584,2021-09-07 08:00:00
1137,FTSE100_i,7173.7,7176.6,7153.3,7177.1,7165.200000000001,7169.0,7170.9,7170.175,7078,2021-09-07 12:00:00
1138,FTSE100_i,7176.4,7146.9,7142.9,7176.8,7159.85,7155.533333333333,7153.375,7160.75,10224,2021-09-07 16:00:00
1139,FTSE100_i,7146.9,7124.8,7116.4,7148.3,7132.35,7129.833333333333,7128.575,7134.1,4201,2021-09-07 20:00:00
1140,FTSE100_i,7127.5,7127.0,7102.6,7128.0,7115.3,7119.2,7121.15,7121.275,1258,2021-09-08 00:00:00
1141,FTSE100_i,7127.1,7121.0,7116.5,7133.5,7125.0,7123.666666666667,7123.0,7124.525,2567,2021-09-08 04:00:00
1142,FTSE100_i,7121.0,7063.6,7059.6,7133.8,7096.700000000001,7085.666666666667,7080.15,7094.5,12214,2021-09-08 08:00:00
1143,FTSE100_i,7063.6,7114.6,7059.9,7128.1,7094.0,7100.866666666666,7104.299999999999,7091.549999999999,8429,2021-09-08 12:00:00
1144,FTSE100_i,7114.7,7089.6,7088.6,7129.9,7109.25,7102.7,7099.424999999999,7105.7,11961,2021-09-08 16:00:00
1145,FTSE100_i,7089.6,7083.1,7082.3,7096.1,7089.200000000001,7087.166666666667,7086.15,7087.775,4058,2021-09-08 20:00:00
1146,FTSE100_i,7077.4,7067.3,7066.6,7083.3,7074.950000000001,7072.400000000001,7071.125,7073.65,1054,2021-09-09 00:00:00
1147,FTSE100_i,7066.9,7052.2,7048.5,7073.1,7060.8,7057.933333333333,7056.5,7060.174999999999,3151,2021-09-09 04:00:00
1148,FTSE100_i,7052.1,7006.4,7004.3,7052.2,7028.25,7020.966666666667,7017.325000000001,7028.75,11802,2021-09-09 08:00:00
1149,FTSE100_i,7006.4,7022.4,6997.3,7031.3,7014.3,7017.0,7018.35,7014.35,9031,2021-09-09 12:00:00
1150,FTSE100_i,7022.4,7020.1,7008.3,7045.1,7026.700000000001,7024.5,7023.4,7023.975,10104,2021-09-09 16:00:00
1151,FTSE100_i,7020.0,7006.0,6992.1,7022.8,7007.450000000001,7006.966666666667,7006.725,7010.225,7459,2021-09-09 20:00:00
1152,FTSE100_i,7007.8,7010.4,7002.3,7018.5,7010.4,7010.399999999999,7010.4,7009.749999999999,1315,2021-09-10 00:00:00
1153,FTSE100_i,7010.4,7043.9,7002.2,7046.0,7024.1,7030.7,7034.0,7025.625,3404,2021-09-10 04:00:00
1154,FTSE100_i,7044.0,7054.0,7030.5,7058.5,7044.5,7047.666666666667,7049.25,7046.75,8579,2021-09-10 08:00:00
1155,FTSE100_i,7053.9,7047.7,7040.6,7055.2,7047.9,7047.833333333333,7047.8,7049.35,5907,2021-09-10 12:00:00
1156,FTSE100_i,7048.0,7035.3,7012.8,7055.0,7033.9,7034.366666666666,7034.599999999999,7037.775,12677,2021-09-10 16:00:00
1157,FTSE100_i,7035.6,7008.1,7005.5,7037.8,7021.65,7017.133333333334,7014.875,7021.75,4859,2021-09-10 20:00:00
1158,FTSE100_i,7019.8,7028.0,7018.8,7040.1,7029.450000000001,7028.966666666667,7028.725,7026.675,1411,2021-09-13 00:00:00
1159,FTSE100_i,7028.2,7026.9,7021.2,7032.2,7026.7,7026.766666666666,7026.799999999999,7027.125,3413,2021-09-13 04:00:00
1160,FTSE100_i,7027.0,7065.0,7015.5,7075.4,7045.45,7051.966666666667,7055.225,7045.725,8906,2021-09-13 08:00:00
1161,FTSE100_i,7065.0,7085.3,7061.5,7094.3,7077.9,7080.366666666666,7081.599999999999,7076.525,6040,2021-09-13 12:00:00
1162,FTSE100_i,7085.6,7075.5,7062.8,7089.3,7076.05,7075.866666666666,7075.775,7078.299999999999,13255,2021-09-13 16:00:00
1163,FTSE100_i,7075.3,7069.2,7049.3,7078.0,7063.65,7065.5,7066.425,7067.95,7682,2021-09-13 20:00:00
1164,FTSE100_i,7069.4,7072.1,7064.3,7077.5,7070.9,7071.3,7071.5,7070.825000000001,1182,2021-09-14 00:00:00
1165,FTSE100_i,7072.2,7076.3,7067.6,7080.1,7073.85,7074.666666666667,7075.075,7074.05,2768,2021-09-14 04:00:00
1166,FTSE100_i,7075.8,7054.5,7019.3,7078.9,7049.1,7050.900000000001,7051.8,7057.125,8385,2021-09-14 08:00:00
1167,FTSE100_i,7055.0,7060.8,7033.7,7069.8,7051.75,7054.766666666666,7056.275,7054.825,6690,2021-09-14 12:00:00
1168,FTSE100_i,7061.1,7037.3,7021.7,7067.6,7044.65,7042.2,7040.974999999999,7046.924999999999,11634,2021-09-14 16:00:00
1169,FTSE100_i,7037.3,7024.8,7022.0,7040.9,7031.45,7029.233333333334,7028.125,7031.25,6253,2021-09-14 20:00:00
1170,FTSE100_i,7028.4,7029.9,7023.5,7042.9,7033.2,7032.099999999999,7031.549999999999,7031.174999999999,1132,2021-09-15 00:00:00
1171,FTSE100_i,7030.2,7044.5,7022.5,7045.4,7033.95,7037.466666666667,7039.225,7035.650000000001,2541,2021-09-15 04:00:00
1172,FTSE100_i,7044.5,7038.5,7023.0,7045.6,7034.3,7035.7,7036.4,7037.9,6272,2021-09-15 08:00:00
1173,FTSE100_i,7038.0,7035.6,7021.1,7050.0,7035.55,7035.566666666667,7035.575000000001,7036.175,4999,2021-09-15 12:00:00
1174,FTSE100_i,7035.5,7039.0,7011.5,7049.5,7030.5,7033.333333333333,7034.75,7033.875,11068,2021-09-15 16:00:00
1175,FTSE100_i,7039.0,7050.0,7039.0,7052.5,7045.75,7047.166666666667,7047.875,7045.125,3105,2021-09-15 20:00:00
1176,FTSE100_i,7048.2,7051.7,7044.9,7054.8,7049.85,7050.466666666667,7050.775000000001,7049.900000000001,751,2021-09-16 00:00:00
1177,FTSE100_i,7051.6,7038.8,7033.8,7059.9,7046.85,7044.166666666667,7042.825,7046.025,2877,2021-09-16 04:00:00
1178,FTSE100_i,7039.0,7056.6,7029.3,7058.5,7043.9,7048.133333333334,7050.25,7045.85,5463,2021-09-16 08:00:00
1179,FTSE100_i,7056.6,7052.9,7027.5,7059.3,7043.4,7046.566666666666,7048.15,7049.074999999999,5343,2021-09-16 12:00:00
1180,FTSE100_i,7052.5,7048.0,7025.3,7061.4,7043.35,7044.900000000001,7045.675,7046.8,10516,2021-09-16 16:00:00
1181,FTSE100_i,7048.0,7071.2,7042.7,7077.1,7059.9,7063.666666666667,7065.55,7059.75,4363,2021-09-16 20:00:00
1182,FTSE100_i,7064.8,7056.2,7052.3,7067.8,7060.05,7058.766666666666,7058.125,7060.275,1124,2021-09-17 00:00:00
1183,FTSE100_i,7056.2,7060.8,7044.8,7069.6,7057.200000000001,7058.400000000001,7059.0,7057.85,2528,2021-09-17 04:00:00
1184,FTSE100_i,7060.6,7057.1,7043.1,7095.7,7069.4,7065.3,7063.25,7064.125,8352,2021-09-17 08:00:00
1185,FTSE100_i,7057.1,7043.1,7003.2,7059.6,7031.4,7035.3,7037.25,7040.75,10046,2021-09-17 12:00:00
1186,FTSE100_i,7043.1,6980.9,6932.4,7046.6,6989.5,6986.633333333334,6985.200000000001,7000.75,16875,2021-09-17 16:00:00
1187,FTSE100_i,6981.0,6979.1,6963.6,6991.7,6977.65,6978.133333333334,6978.375,6978.85,5459,2021-09-17 20:00:00
1188,FTSE100_i,6962.4,6973.2,6961.9,6982.1,6972.0,6972.400000000001,6972.6,6969.9,1299,2021-09-20 00:00:00
1189,FTSE100_i,6973.1,6918.0,6901.3,6974.3,6937.8,6931.2,6927.9,6941.674999999999,3532,2021-09-20 04:00:00
1190,FTSE100_i,6918.2,6860.8,6852.7,6925.0,6888.85,6879.5,6874.825,6889.175,14871,2021-09-20 08:00:00
1191,FTSE100_i,6860.9,6847.2,6826.2,6860.9,6843.549999999999,6844.766666666666,6845.375,6848.799999999999,11289,2021-09-20 12:00:00
1192,FTSE100_i,6846.9,6863.1,6836.3,6912.7,6874.5,6870.7,6868.799999999999,6864.75,22092,2021-09-20 16:00:00
1193,FTSE100_i,6863.1,6901.3,6842.2,6901.7,6871.95,6881.733333333334,6886.625,6877.075000000001,9802,2021-09-20 20:00:00
1194,FTSE100_i,6900.6,6927.2,6891.1,6941.4,6916.25,6919.900000000001,6921.725,6915.075000000001,1790,2021-09-21 00:00:00
1195,FTSE100_i,6927.7,6951.8,6918.7,6953.9,6936.299999999999,6941.466666666666,6944.049999999999,6938.025,3676,2021-09-21 04:00:00
1196,FTSE100_i,6951.8,6967.7,6931.7,6983.7,6957.7,6961.033333333333,6962.7,6958.724999999999,9218,2021-09-21 08:00:00
1197,FTSE100_i,6967.7,6980.7,6964.2,6994.2,6979.2,6979.7,6979.95,6976.7,6178,2021-09-21 12:00:00
1198,FTSE100_i,6980.7,6991.2,6962.2,7007.7,6984.95,6987.033333333333,6988.075,6985.45,15851,2021-09-21 16:00:00
1199,FTSE100_i,6990.8,6964.1,6963.1,6993.2,6978.15,6973.466666666667,6971.125,6977.8,6057,2021-09-21 20:00:00
1200,FTSE100_i,6952.6,6942.2,6933.0,6955.1,6944.05,6943.433333333333,6943.125,6945.725,1643,2021-09-22 00:00:00
1201,FTSE100_i,6941.9,6994.2,6935.8,6995.7,6965.75,6975.233333333334,6979.975,6966.9,5228,2021-09-22 04:00:00
1202,FTSE100_i,6994.2,7059.7,6991.1,7062.9,7027.0,7037.900000000001,7043.35,7026.975,9319,2021-09-22 08:00:00
1203,FTSE100_i,7060.2,7084.2,7049.8,7085.2,7067.5,7073.066666666667,7075.85,7069.85,6716,2021-09-22 12:00:00
1204,FTSE100_i,7084.4,7094.8,7073.4,7102.7,7088.049999999999,7090.299999999999,7091.424999999999,7088.824999999999,10090,2021-09-22 16:00:00
1205,FTSE100_i,7094.8,7071.8,7067.7,7107.2,7087.45,7082.233333333334,7079.625,7085.375,7661,2021-09-22 20:00:00
1206,FTSE100_i,7076.9,7100.0,7068.5,7100.5,7084.5,7089.666666666667,7092.25,7086.475,1114,2021-09-23 00:00:00
1207,FTSE100_i,7100.0,7105.0,7098.5,7115.0,7106.75,7106.166666666667,7105.875,7104.625,2697,2021-09-23 04:00:00
1208,FTSE100_i,7104.9,7122.0,7092.5,7135.2,7113.85,7116.566666666667,7117.925,7113.65,7519,2021-09-23 08:00:00
1209,FTSE100_i,7122.0,7077.5,7071.2,7131.0,7101.1,7093.233333333334,7089.3,7100.425,9264,2021-09-23 12:00:00
1210,FTSE100_i,7076.6,7087.0,7074.5,7100.2,7087.35,7087.233333333334,7087.175,7084.575000000001,8444,2021-09-23 16:00:00
1211,FTSE100_i,7087.0,7092.1,7086.0,7098.7,7092.35,7092.266666666667,7092.225,7090.950000000001,3185,2021-09-23 20:00:00
1212,FTSE100_i,7091.9,7086.2,7083.0,7102.7,7092.85,7090.633333333334,7089.525000000001,7090.950000000001,1485,2021-09-24 00:00:00
1213,FTSE100_i,7086.5,7079.6,7074.4,7093.1,7083.75,7082.366666666666,7081.674999999999,7083.4,2815,2021-09-24 04:00:00
1214,FTSE100_i,7079.5,7070.2,7044.5,7097.7,7071.1,7070.8,7070.650000000001,7072.975,8762,2021-09-24 08:00:00
1215,FTSE100_i,7070.1,7052.0,7040.5,7070.5,7055.5,7054.333333333333,7053.75,7058.275,6451,2021-09-24 12:00:00
1216,FTSE100_i,7052.0,7062.0,7048.0,7076.5,7062.25,7062.166666666667,7062.125,7059.625,8613,2021-09-24 16:00:00
1217,FTSE100_i,7062.0,7060.0,7059.2,7075.0,7067.1,7064.733333333334,7063.55,7064.05,2612,2021-09-24 20:00:00
1218,FTSE100_i,7066.5,7091.8,7062.0,7093.1,7077.55,7082.3,7084.675,7078.35,1527,2021-09-27 00:00:00
1219,FTSE100_i,7092.1,7097.1,7091.6,7112.4,7102.0,7100.366666666666,7099.549999999999,7098.299999999999,2804,2021-09-27 04:00:00
1220,FTSE100_i,7095.7,7069.7,7069.4,7131.1,7100.25,7090.066666666667,7084.975,7091.475,7010,2021-09-27 08:00:00
1221,FTSE100_i,7069.7,7047.3,7044.4,7081.8,7063.1,7057.833333333333,7055.2,7060.8,6826,2021-09-27 12:00:00
1222,FTSE100_i,7047.3,7066.2,7046.7,7074.7,7060.7,7062.533333333333,7063.45,7058.724999999999,9102,2021-09-27 16:00:00
1223,FTSE100_i,7065.8,7073.8,7064.3,7080.2,7072.25,7072.766666666666,7073.025,7071.025,3081,2021-09-27 20:00:00
1224,FTSE100_i,7072.1,7062.0,7056.7,7076.6,7066.65,7065.099999999999,7064.325,7066.85,1181,2021-09-28 00:00:00
1225,FTSE100_i,7062.0,7072.4,7050.9,7079.7,7065.299999999999,7067.666666666667,7068.85,7066.25,2833,2021-09-28 04:00:00
1226,FTSE100_i,7072.4,7042.8,7014.7,7083.9,7049.299999999999,7047.133333333332,7046.049999999999,7053.449999999999,9663,2021-09-28 08:00:00
1227,FTSE100_i,7043.2,7058.2,7017.4,7065.3,7041.35,7046.966666666667,7049.775000000001,7046.025000000001,8427,2021-09-28 12:00:00
1228,FTSE100_i,7057.8,7015.7,7011.8,7072.8,7042.3,7033.433333333333,7029.0,7039.525,17672,2021-09-28 16:00:00
1229,FTSE100_i,7015.3,7024.0,7009.9,7051.1,7030.5,7028.333333333333,7027.25,7025.075,8886,2021-09-28 20:00:00
1230,FTSE100_i,7021.9,7043.5,7020.6,7049.6,7035.1,7037.900000000001,7039.3,7033.9,1599,2021-09-29 00:00:00
1231,FTSE100_i,7043.5,7039.5,7010.2,7045.4,7027.799999999999,7031.7,7033.65,7034.65,3539,2021-09-29 04:00:00
1232,FTSE100_i,7039.4,7089.6,7013.5,7093.9,7053.7,7065.666666666667,7071.65,7059.1,11753,2021-09-29 08:00:00
