,GBPSGD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
712,GBPSGD_i,1.8717899999999998,1.87011,1.86883,1.87249,1.87066,1.8704766666666668,1.8703850000000002,1.870805,11461,2021-06-08 08:00:00
713,GBPSGD_i,1.87009,1.8707,1.86902,1.87141,1.870215,1.8703766666666668,1.8704575,1.870305,12511,2021-06-08 12:00:00
714,GBPSGD_i,1.8707,1.87167,1.8681,1.8720599999999998,1.87008,1.8706099999999999,1.8708749999999998,1.8706325,14249,2021-06-08 16:00:00
715,GBPSGD_i,1.87167,1.87226,1.87148,1.87359,1.872535,1.8724433333333332,1.8723975,1.87225,4523,2021-06-08 20:00:00
716,GBPSGD_i,1.8715199999999999,1.87269,1.86997,1.87336,1.871665,1.8720066666666666,1.8721774999999998,1.8718849999999998,2301,2021-06-09 00:00:00
717,GBPSGD_i,1.87269,1.87196,1.87191,1.87371,1.8728099999999999,1.8725266666666667,1.872385,1.8725675000000002,4962,2021-06-09 04:00:00
718,GBPSGD_i,1.87196,1.8754300000000002,1.87185,1.8761999999999999,1.874025,1.8744933333333336,1.8747275,1.87386,8724,2021-06-09 08:00:00
719,GBPSGD_i,1.87538,1.86883,1.8683999999999998,1.87582,1.87211,1.8710166666666666,1.8704699999999999,1.8721074999999998,9565,2021-06-09 12:00:00
720,GBPSGD_i,1.86882,1.86834,1.86741,1.87135,1.86938,1.8690333333333333,1.86886,1.86898,12420,2021-06-09 16:00:00
721,GBPSGD_i,1.86833,1.8675199999999998,1.86713,1.8691200000000001,1.868125,1.8679233333333334,1.8678225,1.868025,4083,2021-06-09 20:00:00
722,GBPSGD_i,1.86662,1.8678,1.86518,1.8692199999999999,1.8672,1.8674,1.8675,1.867205,2084,2021-06-10 00:00:00
723,GBPSGD_i,1.8677899999999998,1.86719,1.8666399999999999,1.86934,1.8679899999999998,1.8677233333333332,1.8675899999999999,1.86774,3936,2021-06-10 04:00:00
724,GBPSGD_i,1.86719,1.86496,1.8633199999999999,1.86737,1.865345,1.8652166666666667,1.8651525,1.86571,10956,2021-06-10 08:00:00
725,GBPSGD_i,1.86497,1.87151,1.86443,1.87207,1.86825,1.8693366666666666,1.86988,1.868245,18334,2021-06-10 12:00:00
726,GBPSGD_i,1.87162,1.87307,1.8702999999999999,1.8741400000000001,1.87222,1.8725033333333334,1.8726450000000001,1.8722825,21180,2021-06-10 16:00:00
727,GBPSGD_i,1.87304,1.8754499999999998,1.8729200000000001,1.87671,1.8748150000000001,1.8750266666666668,1.8751325,1.87453,5452,2021-06-10 20:00:00
728,GBPSGD_i,1.87172,1.87384,1.87138,1.87591,1.873645,1.87371,1.8737425,1.8732125,2163,2021-06-11 00:00:00
729,GBPSGD_i,1.87385,1.87304,1.87241,1.87429,1.8733499999999998,1.8732466666666667,1.873195,1.8733975,4088,2021-06-11 04:00:00
730,GBPSGD_i,1.87304,1.87083,1.87006,1.87347,1.871765,1.8714533333333332,1.8712974999999998,1.8718499999999998,10620,2021-06-11 08:00:00
731,GBPSGD_i,1.87083,1.87119,1.8698000000000001,1.87336,1.87158,1.87145,1.871385,1.871295,12135,2021-06-11 12:00:00
732,GBPSGD_i,1.87119,1.8688500000000001,1.86884,1.87223,1.870535,1.8699733333333335,1.8696925000000002,1.8702775000000003,14401,2021-06-11 16:00:00
733,GBPSGD_i,1.8688500000000001,1.87012,1.8673600000000001,1.87121,1.869285,1.8695633333333335,1.8697025,1.869385,4705,2021-06-11 20:00:00
734,GBPSGD_i,1.8638400000000002,1.8698700000000001,1.8638400000000002,1.8711799999999998,1.86751,1.8682966666666667,1.86869,1.8671825000000002,2489,2021-06-14 00:00:00
735,GBPSGD_i,1.8698700000000001,1.8701699999999999,1.86961,1.87167,1.8706399999999999,1.8704833333333333,1.8704049999999999,1.87033,3692,2021-06-14 04:00:00
736,GBPSGD_i,1.87019,1.86746,1.86618,1.87111,1.868645,1.8682499999999997,1.8680524999999997,1.8687349999999998,9817,2021-06-14 08:00:00
737,GBPSGD_i,1.86746,1.86966,1.86696,1.87108,1.86902,1.869233333333333,1.8693399999999998,1.8687899999999997,9600,2021-06-14 12:00:00
738,GBPSGD_i,1.86966,1.87106,1.86958,1.87191,1.8707449999999999,1.87085,1.8709025,1.8705525,11124,2021-06-14 16:00:00
739,GBPSGD_i,1.87106,1.8694,1.86932,1.87141,1.870365,1.8700433333333333,1.8698825,1.8702975,3869,2021-06-14 20:00:00
740,GBPSGD_i,1.86972,1.87056,1.86755,1.87205,1.8698000000000001,1.8700533333333336,1.8701800000000002,1.8699700000000001,2676,2021-06-15 00:00:00
741,GBPSGD_i,1.87056,1.87073,1.86894,1.87216,1.8705500000000002,1.87061,1.87064,1.8705975000000001,4803,2021-06-15 04:00:00
742,GBPSGD_i,1.87073,1.86656,1.86654,1.87157,1.869055,1.8682233333333331,1.8678074999999998,1.86885,9541,2021-06-15 08:00:00
743,GBPSGD_i,1.86656,1.86528,1.8601999999999999,1.86712,1.8636599999999999,1.8642,1.86447,1.86479,12283,2021-06-15 12:00:00
744,GBPSGD_i,1.8652600000000001,1.86748,1.86442,1.86959,1.867005,1.8671633333333333,1.8672425000000001,1.8666875,13290,2021-06-15 16:00:00
745,GBPSGD_i,1.86745,1.8675199999999998,1.86692,1.86916,1.86804,1.8678666666666668,1.86778,1.8677625,4450,2021-06-15 20:00:00
746,GBPSGD_i,1.8664100000000001,1.86724,1.8656199999999998,1.86909,1.8673549999999999,1.8673166666666665,1.8672974999999998,1.86709,1820,2021-06-16 00:00:00
747,GBPSGD_i,1.86724,1.8678599999999999,1.86693,1.86853,1.86773,1.8677733333333333,1.867795,1.86764,3965,2021-06-16 04:00:00
748,GBPSGD_i,1.8678599999999999,1.86835,1.8674,1.87172,1.8695599999999999,1.8691566666666664,1.8689549999999997,1.8688325,10584,2021-06-16 08:00:00
749,GBPSGD_i,1.86834,1.86975,1.86762,1.87181,1.869715,1.8697266666666668,1.8697325,1.86938,9180,2021-06-16 12:00:00
750,GBPSGD_i,1.86978,1.86887,1.86833,1.8706800000000001,1.8695050000000002,1.8692933333333335,1.8691875000000002,1.869415,11322,2021-06-16 16:00:00
751,GBPSGD_i,1.8688500000000001,1.86747,1.8637000000000001,1.8695300000000001,1.8666150000000001,1.8669,1.8670425,1.8673875,28164,2021-06-16 20:00:00
752,GBPSGD_i,1.86822,1.8656700000000002,1.86496,1.8694199999999999,1.86719,1.8666833333333333,1.8664299999999998,1.8670674999999999,4750,2021-06-17 00:00:00
753,GBPSGD_i,1.8656700000000002,1.8688099999999999,1.86518,1.86883,1.867005,1.8676066666666664,1.8679074999999998,1.8671224999999998,6455,2021-06-17 04:00:00
754,GBPSGD_i,1.8688099999999999,1.86928,1.86762,1.87172,1.8696700000000002,1.86954,1.869475,1.8693575,16872,2021-06-17 08:00:00
755,GBPSGD_i,1.86929,1.86579,1.8652,1.8703400000000001,1.8677700000000002,1.8671100000000003,1.8667800000000003,1.867655,17348,2021-06-17 12:00:00
756,GBPSGD_i,1.86579,1.86544,1.86473,1.8701400000000001,1.867435,1.86677,1.8664375,1.8665250000000002,21371,2021-06-17 16:00:00
757,GBPSGD_i,1.86544,1.86772,1.8647200000000002,1.86947,1.867095,1.8673033333333333,1.8674075,1.8668375,8409,2021-06-17 20:00:00
758,GBPSGD_i,1.86482,1.8691900000000001,1.86353,1.87059,1.86706,1.8677700000000002,1.868125,1.8670325,3271,2021-06-18 00:00:00
759,GBPSGD_i,1.8691900000000001,1.86498,1.86408,1.86991,1.866995,1.8663233333333331,1.8659875,1.8670399999999998,6282,2021-06-18 04:00:00
760,GBPSGD_i,1.86498,1.86037,1.8578999999999999,1.8650600000000002,1.86148,1.86111,1.860925,1.8620775,15136,2021-06-18 08:00:00
761,GBPSGD_i,1.86029,1.85866,1.8585,1.86382,1.86116,1.8603266666666667,1.8599100000000002,1.8603175,17022,2021-06-18 12:00:00
762,GBPSGD_i,1.85866,1.8562699999999999,1.855,1.861,1.858,1.8574233333333332,1.857135,1.8577325,26180,2021-06-18 16:00:00
763,GBPSGD_i,1.8562699999999999,1.85012,1.85009,1.85721,1.85365,1.8524733333333334,1.8518850000000002,1.8534225000000002,9362,2021-06-18 20:00:00
764,GBPSGD_i,1.84945,1.85823,1.84945,1.85879,1.85412,1.8554899999999999,1.856175,1.85398,4703,2021-06-21 00:00:00
765,GBPSGD_i,1.85825,1.85603,1.85511,1.85869,1.8569,1.8566099999999999,1.856465,1.85702,11167,2021-06-21 04:00:00
766,GBPSGD_i,1.85605,1.86037,1.85519,1.86105,1.85812,1.8588700000000002,1.859245,1.858165,19293,2021-06-21 08:00:00
767,GBPSGD_i,1.86036,1.8649900000000001,1.86033,1.8654199999999999,1.8628749999999998,1.86358,1.8639325000000002,1.862775,17115,2021-06-21 12:00:00
768,GBPSGD_i,1.86498,1.8691499999999999,1.8645,1.86948,1.86699,1.86771,1.86807,1.8670275,19028,2021-06-21 16:00:00
769,GBPSGD_i,1.86909,1.8687200000000002,1.86741,1.8700700000000001,1.86874,1.8687333333333334,1.8687300000000002,1.8688225,7525,2021-06-21 20:00:00
770,GBPSGD_i,1.8689200000000001,1.869,1.86758,1.87019,1.8688850000000001,1.8689233333333333,1.8689425,1.8689225,3498,2021-06-22 00:00:00
771,GBPSGD_i,1.869,1.87011,1.86713,1.87076,1.868945,1.8693333333333335,1.8695275000000002,1.86925,5129,2021-06-22 04:00:00
772,GBPSGD_i,1.87011,1.8660999999999999,1.8660299999999999,1.87104,1.868535,1.8677233333333334,1.8673175,1.8683200000000002,13918,2021-06-22 08:00:00
773,GBPSGD_i,1.8660999999999999,1.86836,1.86527,1.87011,1.86769,1.8679133333333333,1.868025,1.86746,12136,2021-06-22 12:00:00
774,GBPSGD_i,1.86836,1.8726099999999999,1.86734,1.87331,1.870325,1.8710866666666668,1.8714675,1.870405,14696,2021-06-22 16:00:00
775,GBPSGD_i,1.87257,1.87282,1.87205,1.87479,1.8734199999999999,1.8732199999999999,1.87312,1.8730574999999998,7229,2021-06-22 20:00:00
776,GBPSGD_i,1.87212,1.87189,1.86917,1.8750900000000001,1.87213,1.87205,1.87201,1.8720675,4568,2021-06-23 00:00:00
777,GBPSGD_i,1.8719000000000001,1.87298,1.87162,1.87477,1.873195,1.8731233333333333,1.8730875,1.8728175,6485,2021-06-23 04:00:00
778,GBPSGD_i,1.87298,1.87851,1.87295,1.88052,1.876735,1.8773266666666668,1.8776225000000002,1.8762400000000001,13617,2021-06-23 08:00:00
779,GBPSGD_i,1.87856,1.87765,1.87508,1.8795600000000001,1.87732,1.8774300000000002,1.877485,1.8777125000000001,12052,2021-06-23 12:00:00
780,GBPSGD_i,1.87765,1.8765100000000001,1.87551,1.87942,1.877465,1.8771466666666665,1.8769874999999998,1.8772725,13703,2021-06-23 16:00:00
781,GBPSGD_i,1.8764699999999999,1.87772,1.87594,1.87914,1.87754,1.8776,1.87763,1.8773174999999998,5424,2021-06-23 20:00:00
782,GBPSGD_i,1.87652,1.87777,1.87584,1.87873,1.877285,1.8774466666666667,1.8775275,1.877215,3808,2021-06-24 00:00:00
783,GBPSGD_i,1.87777,1.8771,1.87588,1.87816,1.87702,1.8770466666666668,1.8770600000000002,1.8772275,5065,2021-06-24 04:00:00
784,GBPSGD_i,1.8770799999999999,1.87687,1.8738700000000001,1.87865,1.87626,1.8764633333333334,1.876565,1.8766175,12112,2021-06-24 08:00:00
785,GBPSGD_i,1.87687,1.86785,1.86475,1.8771200000000001,1.870935,1.8699066666666668,1.8693925,1.8716475000000001,16513,2021-06-24 12:00:00
786,GBPSGD_i,1.86785,1.8677700000000002,1.86477,1.86841,1.86659,1.8669833333333334,1.86718,1.8672,14051,2021-06-24 16:00:00
787,GBPSGD_i,1.86773,1.86772,1.86742,1.8702299999999998,1.868825,1.8684566666666667,1.8682725,1.868275,6430,2021-06-24 20:00:00
788,GBPSGD_i,1.8654199999999999,1.8668,1.8654199999999999,1.86963,1.8675249999999999,1.8672833333333332,1.8671625,1.8668174999999998,3167,2021-06-25 00:00:00
789,GBPSGD_i,1.8668,1.86742,1.86663,1.86909,1.8678599999999999,1.8677133333333333,1.86764,1.8674849999999998,5404,2021-06-25 04:00:00
790,GBPSGD_i,1.86742,1.86476,1.86151,1.8680400000000001,1.864775,1.86477,1.8647675000000001,1.8654325,10306,2021-06-25 08:00:00
791,GBPSGD_i,1.86476,1.8628900000000002,1.86128,1.8657,1.86349,1.8632900000000001,1.8631900000000001,1.8636575,11696,2021-06-25 12:00:00
792,GBPSGD_i,1.8628900000000002,1.86441,1.86252,1.86695,1.864735,1.8646266666666669,1.8645725,1.8641925000000001,13365,2021-06-25 16:00:00
793,GBPSGD_i,1.86439,1.86238,1.8607,1.8646099999999999,1.862655,1.8625633333333333,1.8625175,1.8630200000000001,4623,2021-06-25 20:00:00
794,GBPSGD_i,1.85892,1.86338,1.8580100000000002,1.86482,1.861415,1.8620700000000001,1.8623975000000002,1.8612825000000002,2458,2021-06-28 00:00:00
795,GBPSGD_i,1.86337,1.86529,1.86227,1.86627,1.86427,1.86461,1.86478,1.8643,5661,2021-06-28 04:00:00
796,GBPSGD_i,1.86528,1.86795,1.86493,1.86995,1.86744,1.86761,1.8676949999999999,1.8670275,10371,2021-06-28 08:00:00
797,GBPSGD_i,1.86795,1.86658,1.86448,1.86835,1.866415,1.8664699999999999,1.8664975,1.8668399999999998,10214,2021-06-28 12:00:00
798,GBPSGD_i,1.86656,1.86253,1.86229,1.86927,1.86578,1.8646966666666664,1.8641549999999998,1.8651624999999998,13162,2021-06-28 16:00:00
799,GBPSGD_i,1.8625,1.86252,1.8608799999999999,1.86376,1.86232,1.8623866666666666,1.86242,1.862415,4070,2021-06-28 20:00:00
800,GBPSGD_i,1.86182,1.8606099999999999,1.85999,1.8641,1.8620450000000002,1.8615666666666666,1.8613274999999998,1.86163,2449,2021-06-29 00:00:00
801,GBPSGD_i,1.8606099999999999,1.86125,1.86046,1.8629799999999999,1.86172,1.8615633333333335,1.861485,1.861325,5087,2021-06-29 04:00:00
802,GBPSGD_i,1.8612600000000001,1.85852,1.85852,1.86285,1.860685,1.8599633333333332,1.8596024999999998,1.8602875,9244,2021-06-29 08:00:00
803,GBPSGD_i,1.85852,1.85868,1.8566500000000001,1.86151,1.85908,1.858946666666667,1.85888,1.8588400000000003,12806,2021-06-29 12:00:00
804,GBPSGD_i,1.8586399999999998,1.86014,1.8575300000000001,1.8615599999999999,1.859545,1.8597433333333333,1.8598425,1.8594675,14127,2021-06-29 16:00:00
805,GBPSGD_i,1.86014,1.86062,1.85989,1.86246,1.861175,1.86099,1.8608974999999999,1.8607774999999998,4006,2021-06-29 20:00:00
806,GBPSGD_i,1.8595199999999998,1.86184,1.85758,1.8620100000000002,1.859795,1.8604766666666668,1.8608175,1.8602375,2548,2021-06-30 00:00:00
807,GBPSGD_i,1.86184,1.86076,1.85999,1.86261,1.8613,1.8611199999999999,1.86103,1.8613,5309,2021-06-30 04:00:00
808,GBPSGD_i,1.86076,1.85873,1.8563399999999999,1.86105,1.858695,1.8587066666666665,1.8587124999999998,1.8592199999999999,11242,2021-06-30 08:00:00
809,GBPSGD_i,1.85873,1.85904,1.85778,1.86283,1.8603049999999999,1.8598833333333333,1.8596725,1.859595,13295,2021-06-30 12:00:00
810,GBPSGD_i,1.85903,1.85514,1.85466,1.8592499999999998,1.856955,1.85635,1.8560474999999999,1.85702,15296,2021-06-30 16:00:00
811,GBPSGD_i,1.85514,1.85822,1.85461,1.86046,1.857535,1.8577633333333334,1.8578775,1.8571075000000001,5788,2021-06-30 20:00:00
812,GBPSGD_i,1.85812,1.8573300000000001,1.8537,1.86009,1.856895,1.8570400000000002,1.8571125000000002,1.85731,2999,2021-07-01 00:00:00
813,GBPSGD_i,1.8573300000000001,1.85768,1.85686,1.85852,1.8576899999999998,1.8576866666666667,1.857685,1.8575975,4118,2021-07-01 04:00:00
814,GBPSGD_i,1.8577,1.8532600000000001,1.85244,1.85979,1.856115,1.8551633333333335,1.8546875000000003,1.8557975,11733,2021-07-01 08:00:00
815,GBPSGD_i,1.85324,1.85642,1.8527,1.8575300000000001,1.855115,1.85555,1.8557675,1.8549725000000001,13852,2021-07-01 12:00:00
816,GBPSGD_i,1.85641,1.85443,1.8536700000000002,1.85744,1.855555,1.85518,1.8549925,1.8554875000000002,16376,2021-07-01 16:00:00
817,GBPSGD_i,1.85442,1.8546200000000002,1.85336,1.85603,1.854695,1.8546699999999998,1.8546575,1.8546075,4360,2021-07-01 20:00:00
818,GBPSGD_i,1.85127,1.8560699999999999,1.85127,1.85713,1.8542,1.8548233333333333,1.855135,1.8539349999999999,2985,2021-07-02 00:00:00
819,GBPSGD_i,1.8561299999999998,1.85698,1.85547,1.85765,1.85656,1.8567,1.85677,1.8565575,5670,2021-07-02 04:00:00
820,GBPSGD_i,1.85697,1.8570600000000002,1.8557000000000001,1.85904,1.85737,1.8572666666666666,1.857215,1.8571925,10042,2021-07-02 08:00:00
821,GBPSGD_i,1.8570600000000002,1.85639,1.84993,1.85805,1.85399,1.8547900000000002,1.8551900000000001,1.8553575000000002,15742,2021-07-02 12:00:00
822,GBPSGD_i,1.85639,1.8593,1.85484,1.8594300000000001,1.857135,1.8578566666666667,1.8582175,1.85749,17833,2021-07-02 16:00:00
823,GBPSGD_i,1.85927,1.8613300000000002,1.85876,1.8628900000000002,1.8608250000000002,1.8609933333333337,1.8610775000000004,1.8605625000000003,5388,2021-07-02 20:00:00
824,GBPSGD_i,1.85802,1.8607200000000002,1.85802,1.86371,1.860865,1.8608166666666666,1.8607925,1.8601174999999999,2840,2021-07-05 00:00:00
825,GBPSGD_i,1.8607200000000002,1.85953,1.8592300000000002,1.8611,1.860165,1.8599533333333333,1.8598474999999999,1.8601450000000002,4283,2021-07-05 04:00:00
826,GBPSGD_i,1.85953,1.86177,1.85877,1.86249,1.86063,1.86101,1.8612,1.86064,8458,2021-07-05 08:00:00
827,GBPSGD_i,1.86174,1.86051,1.86008,1.86265,1.861365,1.86108,1.8609375,1.861245,7399,2021-07-05 12:00:00
828,GBPSGD_i,1.86051,1.86174,1.8599999999999999,1.8623699999999999,1.8611849999999999,1.86137,1.8614625,1.8611550000000001,5875,2021-07-05 16:00:00
829,GBPSGD_i,1.86166,1.86042,1.85907,1.86272,1.860895,1.8607366666666667,1.8606574999999999,1.8609675,4019,2021-07-05 20:00:00
830,GBPSGD_i,1.85605,1.86269,1.85605,1.8631799999999998,1.8596149999999998,1.8606399999999998,1.8611524999999998,1.8594924999999998,2242,2021-07-06 00:00:00
831,GBPSGD_i,1.86272,1.86399,1.8627099999999999,1.8654899999999999,1.8640999999999999,1.8640633333333332,1.864045,1.8637275,5987,2021-07-06 04:00:00
832,GBPSGD_i,1.8639999999999999,1.8606500000000001,1.85994,1.86491,1.862425,1.8618333333333332,1.8615374999999998,1.862375,13786,2021-07-06 08:00:00
833,GBPSGD_i,1.8606500000000001,1.86246,1.85964,1.86349,1.8615650000000001,1.8618633333333332,1.8620125,1.8615599999999999,12423,2021-07-06 12:00:00
834,GBPSGD_i,1.8624800000000001,1.85602,1.8554,1.86283,1.859115,1.8580833333333333,1.8575675,1.8591825000000002,24096,2021-07-06 16:00:00
835,GBPSGD_i,1.85601,1.85812,1.85533,1.8598,1.857565,1.85775,1.8578424999999998,1.8573149999999998,5530,2021-07-06 20:00:00
836,GBPSGD_i,1.8567399999999998,1.85774,1.8542399999999999,1.8598,1.85702,1.85726,1.8573799999999998,1.8571299999999997,4473,2021-07-07 00:00:00
837,GBPSGD_i,1.8577599999999999,1.85831,1.8564,1.85937,1.857885,1.8580266666666667,1.8580975,1.85796,6926,2021-07-07 04:00:00
838,GBPSGD_i,1.8582800000000002,1.8553899999999999,1.85533,1.8597700000000001,1.85755,1.8568299999999998,1.8564699999999998,1.8571925,11684,2021-07-07 08:00:00
839,GBPSGD_i,1.8553899999999999,1.86066,1.85531,1.8614899999999999,1.8584,1.8591533333333334,1.8595300000000001,1.8582125,12458,2021-07-07 12:00:00
840,GBPSGD_i,1.8606500000000001,1.85907,1.8549099999999998,1.8606500000000001,1.85778,1.85821,1.858425,1.8588200000000001,18749,2021-07-07 16:00:00
841,GBPSGD_i,1.85904,1.86032,1.85755,1.86154,1.859545,1.8598033333333335,1.8599325,1.8596125000000001,12536,2021-07-07 20:00:00
842,GBPSGD_i,1.85852,1.86057,1.85682,1.86141,1.859115,1.8596000000000001,1.8598425,1.85933,3752,2021-07-08 00:00:00
843,GBPSGD_i,1.86057,1.8620700000000001,1.8601299999999998,1.8624800000000001,1.861305,1.86156,1.8616875000000002,1.8613125000000001,9745,2021-07-08 04:00:00
844,GBPSGD_i,1.8620700000000001,1.8622100000000001,1.85949,1.86269,1.86109,1.8614633333333332,1.86165,1.861615,32100,2021-07-08 08:00:00
845,GBPSGD_i,1.86222,1.85988,1.85682,1.8627,1.85976,1.8598,1.85982,1.8604049999999999,32683,2021-07-08 12:00:00
846,GBPSGD_i,1.85988,1.86068,1.85903,1.86331,1.86117,1.8610066666666665,1.860925,1.860725,33324,2021-07-08 16:00:00
847,GBPSGD_i,1.86068,1.8631199999999999,1.86056,1.8651200000000001,1.86284,1.8629333333333333,1.8629799999999999,1.8623699999999999,11038,2021-07-08 20:00:00
848,GBPSGD_i,1.86042,1.86406,1.85853,1.86504,1.861785,1.8625433333333332,1.8629225,1.8620125,5226,2021-07-09 00:00:00
849,GBPSGD_i,1.86406,1.86417,1.86297,1.8643999999999998,1.8636849999999998,1.8638466666666667,1.8639275,1.8639000000000001,12085,2021-07-09 04:00:00
850,GBPSGD_i,1.86416,1.86443,1.86247,1.86577,1.86412,1.8642233333333333,1.8642750000000001,1.8642075,25188,2021-07-09 08:00:00
851,GBPSGD_i,1.86442,1.86837,1.86372,1.86895,1.8663349999999999,1.8670133333333332,1.8673525,1.8663649999999998,24229,2021-07-09 12:00:00
852,GBPSGD_i,1.86834,1.8720599999999998,1.86654,1.8737,1.87012,1.8707666666666665,1.8710899999999997,1.8701599999999998,23761,2021-07-09 16:00:00
853,GBPSGD_i,1.87201,1.87707,1.87187,1.87738,1.874625,1.87544,1.8758475,1.8745824999999998,8334,2021-07-09 20:00:00
854,GBPSGD_i,1.8747500000000001,1.8766,1.87219,1.87687,1.87453,1.8752199999999999,1.875565,1.8751025000000001,4966,2021-07-12 00:00:00
855,GBPSGD_i,1.8766,1.8755199999999999,1.8744800000000001,1.8771499999999999,1.875815,1.8757166666666667,1.8756675,1.8759375,7208,2021-07-12 04:00:00
856,GBPSGD_i,1.8755199999999999,1.8708399999999998,1.87053,1.87632,1.8734250000000001,1.8725633333333331,1.8721324999999998,1.8733024999999999,11341,2021-07-12 08:00:00
857,GBPSGD_i,1.87085,1.8707,1.86989,1.8732799999999998,1.871585,1.8712900000000001,1.8711425000000002,1.87118,13658,2021-07-12 12:00:00
858,GBPSGD_i,1.87072,1.8749099999999999,1.86997,1.8769200000000001,1.873445,1.8739333333333335,1.8741775,1.8731300000000002,14172,2021-07-12 16:00:00
859,GBPSGD_i,1.8749099999999999,1.87512,1.8739599999999998,1.87657,1.875265,1.8752166666666668,1.8751925,1.87514,4074,2021-07-12 20:00:00
860,GBPSGD_i,1.87472,1.87576,1.87257,1.87679,1.8746800000000001,1.8750400000000003,1.87522,1.8749600000000002,2907,2021-07-13 00:00:00
861,GBPSGD_i,1.87576,1.87526,1.87445,1.87632,1.875385,1.8753433333333334,1.8753225,1.8754475,6006,2021-07-13 04:00:00
862,GBPSGD_i,1.87528,1.87226,1.87077,1.87572,1.873245,1.8729166666666668,1.8727525,1.8735075,10416,2021-07-13 08:00:00
863,GBPSGD_i,1.87225,1.86999,1.8653,1.8726699999999998,1.868985,1.86932,1.8694875,1.8700525000000001,13912,2021-07-13 12:00:00
864,GBPSGD_i,1.87004,1.8728500000000001,1.8689,1.87397,1.871435,1.8719066666666666,1.8721424999999998,1.8714399999999998,18314,2021-07-13 16:00:00
865,GBPSGD_i,1.87283,1.8715199999999999,1.87063,1.87287,1.87175,1.871673333333333,1.871635,1.8719625,6657,2021-07-13 20:00:00
866,GBPSGD_i,1.8689200000000001,1.8702,1.86711,1.87242,1.8697650000000001,1.8699100000000002,1.8699825000000003,1.8696625000000002,3794,2021-07-14 00:00:00
867,GBPSGD_i,1.87019,1.87223,1.87019,1.87232,1.8712550000000001,1.87158,1.8717425,1.8712325,7293,2021-07-14 04:00:00
868,GBPSGD_i,1.87223,1.87547,1.87121,1.87659,1.8739,1.8744233333333333,1.874685,1.873875,13474,2021-07-14 08:00:00
869,GBPSGD_i,1.8754300000000002,1.8767,1.87442,1.87878,1.8765999999999998,1.8766333333333332,1.8766499999999997,1.8763324999999997,16028,2021-07-14 12:00:00
870,GBPSGD_i,1.87671,1.87356,1.8734600000000001,1.8785500000000002,1.8760050000000001,1.87519,1.8747824999999998,1.87557,17620,2021-07-14 16:00:00
871,GBPSGD_i,1.87357,1.87392,1.87207,1.87557,1.8738199999999998,1.8738533333333331,1.87387,1.8737825,5630,2021-07-14 20:00:00
872,GBPSGD_i,1.8729200000000001,1.8721,1.87123,1.87534,1.873285,1.87289,1.8726924999999999,1.8728975,4226,2021-07-15 00:00:00
873,GBPSGD_i,1.8721299999999998,1.8708,1.8704399999999999,1.87276,1.8716,1.8713333333333333,1.8712,1.8715324999999998,7303,2021-07-15 04:00:00
874,GBPSGD_i,1.8708,1.87081,1.8675899999999999,1.87356,1.8705749999999999,1.8706533333333333,1.8706925,1.87069,13086,2021-07-15 08:00:00
875,GBPSGD_i,1.87079,1.87397,1.86998,1.8795,1.87474,1.8744833333333333,1.874355,1.87356,18980,2021-07-15 12:00:00
876,GBPSGD_i,1.87395,1.8719700000000001,1.87168,1.87603,1.873855,1.8732266666666668,1.8729125000000002,1.8734075000000001,17925,2021-07-15 16:00:00
877,GBPSGD_i,1.87196,1.87112,1.86873,1.8723800000000002,1.870555,1.8707433333333334,1.8708375,1.8710475,7758,2021-07-15 20:00:00
878,GBPSGD_i,1.86936,1.87226,1.86755,1.8726500000000001,1.8701,1.8708200000000001,1.87118,1.8704550000000002,3702,2021-07-16 00:00:00
879,GBPSGD_i,1.87226,1.87241,1.87185,1.8746399999999999,1.8732449999999998,1.8729666666666667,1.8728275,1.87279,7780,2021-07-16 04:00:00
880,GBPSGD_i,1.87241,1.8740700000000001,1.8671,1.8751799999999998,1.87114,1.8721166666666669,1.872605,1.8721900000000002,13188,2021-07-16 08:00:00
881,GBPSGD_i,1.87404,1.87013,1.86842,1.87453,1.871475,1.8710266666666666,1.8708025,1.87178,13760,2021-07-16 12:00:00
882,GBPSGD_i,1.87013,1.86624,1.8662100000000001,1.87168,1.868945,1.8680433333333333,1.8675924999999998,1.8685649999999998,15809,2021-07-16 16:00:00
883,GBPSGD_i,1.86624,1.86593,1.8647200000000002,1.86809,1.866405,1.8662466666666668,1.8661675,1.8662450000000002,5601,2021-07-16 20:00:00
884,GBPSGD_i,1.8647200000000002,1.86625,1.8633899999999999,1.86713,1.86526,1.8655899999999999,1.8657549999999998,1.8653724999999999,3266,2021-07-19 00:00:00
885,GBPSGD_i,1.86625,1.8667099999999999,1.8652199999999999,1.8681100000000002,1.866665,1.86668,1.8666874999999998,1.8665725,7122,2021-07-19 04:00:00
886,GBPSGD_i,1.8667099999999999,1.86383,1.86252,1.86733,1.864925,1.86456,1.8643775,1.8650975,15596,2021-07-19 08:00:00
